ID,Classificaties,Perioden,TotaalAanbod_1,ProductieBasisprijzen_2,Invoer_3,TotaalMarges_4,HandelsEnVervoersmarges_5,BelProductgebonden_6,SubsProductgebonden_7,TotaalGebruik_8,Uitvoer_9,IntermediairVerbruik_10,HuishoudensConsumptieveBestedingen_11,OverheidConsumptieveBestedingen_12,IZWConsumptieveBestedingen_13,InvesteringenInVasteActiva_14,VeranderingenInVoorraden_15
652,27PR28  ,1995JJ00,13330.0,9550.0,3780.0,1644.0,1624.0,20.0,0.0,14974.0,4004.0,8986.0,702.0,0.0,0.0,1189.0,93.0
653,27PR28  ,1996JJ00,14075.0,10210.0,3865.0,1762.0,1746.0,16.0,0.0,15837.0,3988.0,9747.0,705.0,0.0,0.0,1449.0,-52.0
654,27PR28  ,1997JJ00,15270.0,10939.0,4331.0,1938.0,1922.0,16.0,0.0,17208.0,4261.0,10629.0,761.0,0.0,0.0,1506.0,51.0
655,27PR28  ,1998JJ00,16529.0,11694.0,4835.0,2235.0,2218.0,17.0,0.0,18764.0,4918.0,11308.0,855.0,0.0,0.0,1414.0,269.0
656,27PR28  ,1999JJ00,16965.0,12045.0,4920.0,2411.0,2383.0,28.0,0.0,19376.0,5207.0,11832.0,927.0,0.0,0.0,1500.0,-90.0
657,27PR28  ,2000JJ00,18103.0,13071.0,5032.0,2630.0,2602.0,28.0,0.0,20733.0,5284.0,12879.0,987.0,0.0,0.0,1481.0,102.0
658,27PR28  ,2001JJ00,18101.0,13203.0,4898.0,2815.0,2789.0,26.0,0.0,20916.0,4844.0,13294.0,1049.0,0.0,0.0,1393.0,336.0
659,27PR28  ,2002JJ00,17661.0,12682.0,4979.0,2937.0,2910.0,27.0,0.0,20598.0,5016.0,13016.0,1104.0,0.0,0.0,1441.0,21.0
660,27PR28  ,2003JJ00,17194.0,12315.0,4879.0,2876.0,2850.0,26.0,0.0,20070.0,4803.0,12819.0,1049.0,0.0,0.0,1415.0,-16.0
661,27PR28  ,2004JJ00,18135.0,13040.0,5095.0,3050.0,3034.0,16.0,0.0,21185.0,5148.0,13395.0,1046.0,0.0,0.0,1256.0,340.0
662,27PR28  ,2005JJ00,19208.0,13856.0,5352.0,3106.0,3089.0,17.0,0.0,22314.0,5467.0,14439.0,1002.0,0.0,0.0,1361.0,45.0
663,27PR28  ,2006JJ00,21193.0,15142.0,6051.0,3313.0,3294.0,19.0,0.0,24506.0,6277.0,15442.0,1066.0,0.0,0.0,1519.0,202.0
664,27PR28  ,2007JJ00,23997.0,17319.0,6678.0,3576.0,3554.0,22.0,0.0,27573.0,7444.0,17201.0,1098.0,0.0,0.0,1710.0,120.0
665,27PR28  ,2008JJ00,25869.0,18778.0,7091.0,3782.0,3755.0,27.0,0.0,29651.0,8063.0,18549.0,1110.0,0.0,0.0,1861.0,68.0
666,27PR28  ,2009JJ00,21642.0,15934.0,5708.0,3318.0,3296.0,22.0,0.0,24960.0,6248.0,16275.0,1054.0,0.0,0.0,1611.0,-228.0
667,28PR29  ,1987JJ00,14061.0,7398.0,6663.0,2997.0,2956.0,41.0,0.0,17058.0,5590.0,4813.0,910.0,3.0,0.0,6001.0,-259.0
668,28PR29  ,1988JJ00,14771.0,7642.0,7129.0,2994.0,2945.0,49.0,0.0,17765.0,6104.0,4961.0,940.0,3.0,0.0,5906.0,-149.0
669,28PR29  ,1989JJ00,16468.0,8382.0,8086.0,3213.0,3159.0,54.0,0.0,19681.0,6511.0,5442.0,1001.0,3.0,0.0,6157.0,567.0
670,28PR29  ,1990JJ00,17484.0,8990.0,8494.0,3495.0,3436.0,59.0,0.0,20979.0,7269.0,6015.0,1103.0,3.0,0.0,6356.0,233.0
671,28PR29  ,1991JJ00,18293.0,9163.0,9130.0,3628.0,3565.0,63.0,0.0,21921.0,7257.0,6379.0,1156.0,4.0,0.0,6326.0,799.0
672,28PR29  ,1992JJ00,18499.0,9261.0,9238.0,3691.0,3627.0,64.0,0.0,22190.0,7649.0,6592.0,1158.0,4.0,0.0,6393.0,394.0
673,28PR29  ,1993JJ00,17886.0,9133.0,8753.0,3648.0,3586.0,62.0,0.0,21534.0,7535.0,6469.0,1169.0,7.0,0.0,6798.0,-444.0
674,28PR29  ,1994JJ00,19093.0,9620.0,9473.0,3733.0,3673.0,60.0,0.0,22826.0,8257.0,6785.0,1161.0,7.0,0.0,6591.0,25.0
675,28PR29  ,1995JJ00,20836.0,10550.0,10286.0,4062.0,3992.0,70.0,0.0,24898.0,9086.0,7001.0,1295.0,7.0,0.0,7051.0,458.0
676,28PR29  ,1996JJ00,22618.0,11565.0,11053.0,4322.0,4247.0,75.0,0.0,26940.0,9708.0,7671.0,1310.0,10.0,0.0,8079.0,162.0
677,28PR29  ,1997JJ00,23150.0,12212.0,10938.0,4596.0,4535.0,61.0,0.0,27746.0,10074.0,8000.0,1381.0,14.0,0.0,8847.0,-570.0
678,28PR29  ,1998JJ00,24030.0,12667.0,11363.0,4955.0,4883.0,72.0,0.0,28985.0,10357.0,8375.0,1539.0,14.0,0.0,8320.0,380.0
679,28PR29  ,1999JJ00,24078.0,12399.0,11679.0,5210.0,5144.0,66.0,0.0,29288.0,10513.0,8437.0,1596.0,17.0,0.0,8947.0,-222.0
680,28PR29  ,2000JJ00,25549.0,13205.0,12344.0,5512.0,5444.0,68.0,0.0,31061.0,12404.0,8768.0,1787.0,17.0,0.0,8316.0,-231.0
681,28PR29  ,2001JJ00,26391.0,13966.0,12425.0,5723.0,5654.0,69.0,0.0,32114.0,13285.0,8887.0,1806.0,16.0,0.0,8057.0,63.0
682,28PR29  ,2002JJ00,25857.0,13290.0,12567.0,5916.0,5854.0,62.0,0.0,31773.0,13403.0,8887.0,1822.0,16.0,0.0,7873.0,-228.0
683,28PR29  ,2003JJ00,26081.0,13141.0,12940.0,5335.0,5273.0,62.0,0.0,31416.0,13816.0,8346.0,1816.0,20.0,0.0,7608.0,-190.0
684,28PR29  ,2004JJ00,27191.0,13699.0,13492.0,5629.0,5564.0,65.0,0.0,32820.0,15207.0,8855.0,1749.0,20.0,0.0,7048.0,-59.0
685,28PR29  ,2005JJ00,28464.0,14335.0,14129.0,5732.0,5661.0,71.0,0.0,34196.0,15968.0,9148.0,1793.0,20.0,0.0,7362.0,-95.0
686,28PR29  ,2006JJ00,32675.0,15836.0,16839.0,6346.0,6267.0,79.0,0.0,39021.0,18486.0,9692.0,1938.0,24.0,0.0,8362.0,519.0
687,28PR29  ,2007JJ00,37488.0,17723.0,19765.0,7293.0,7191.0,102.0,0.0,44781.0,22294.0,10646.0,2075.0,24.0,0.0,9307.0,435.0
688,28PR29  ,2008JJ00,38968.0,18059.0,20909.0,7526.0,7422.0,104.0,0.0,46494.0,23109.0,11088.0,2107.0,28.0,0.0,9839.0,323.0
689,28PR29  ,2009JJ00,31752.0,16337.0,15415.0,6281.0,6195.0,86.0,0.0,38033.0,18288.0,10434.0,1912.0,32.0,0.0,7452.0,-85.0
690,29PR30  ,1987JJ00,6398.0,1494.0,4904.0,1750.0,1661.0,89.0,0.0,8148.0,4111.0,1745.0,312.0,0.0,0.0,2019.0,-39.0
691,29PR30  ,1988JJ00,7619.0,1043.0,6576.0,1990.0,1889.0,101.0,0.0,9609.0,5327.0,1653.0,313.0,0.0,0.0,2319.0,-3.0
692,29PR30  ,1989JJ00,8594.0,1111.0,7483.0,2196.0,2093.0,103.0,0.0,10790.0,6236.0,1777.0,313.0,0.0,0.0,2464.0,0.0
693,29PR30  ,1990JJ00,9177.0,1221.0,7956.0,2401.0,2278.0,123.0,0.0,11578.0,6709.0,1859.0,323.0,0.0,0.0,2687.0,0.0
694,29PR30  ,1991JJ00,9684.0,1428.0,8256.0,2554.0,2399.0,155.0,0.0,12238.0,7174.0,2005.0,314.0,0.0,0.0,2745.0,0.0
695,29PR30  ,1992JJ00,9626.0,1458.0,8168.0,2523.0,2379.0,144.0,0.0,12149.0,7164.0,2014.0,289.0,0.0,0.0,2682.0,0.0
696,29PR30  ,1993JJ00,9861.0,1541.0,8320.0,2616.0,2473.0,143.0,0.0,12477.0,7345.0,2077.0,291.0,0.0,0.0,2764.0,0.0
697,29PR30  ,1994JJ00,11198.0,1633.0,9565.0,2923.0,2779.0,144.0,0.0,14121.0,8581.0,2224.0,294.0,0.0,0.0,2953.0,69.0
698,29PR30  ,1995JJ00,12519.0,1740.0,10779.0,3067.0,2993.0,74.0,0.0,15586.0,9906.0,2417.0,313.0,0.0,0.0,3024.0,-74.0
699,29PR30  ,1996JJ00,12741.0,1750.0,10991.0,3720.0,3661.0,59.0,0.0,16461.0,10246.0,2554.0,326.0,0.0,0.0,3450.0,-115.0
700,29PR30  ,1997JJ00,18128.0,1597.0,16531.0,5201.0,5082.0,119.0,0.0,23329.0,16007.0,2921.0,404.0,0.0,0.0,3896.0,101.0
701,29PR30  ,1998JJ00,21222.0,1765.0,19457.0,4675.0,4530.0,145.0,0.0,25897.0,18125.0,2919.0,500.0,0.0,0.0,4111.0,242.0
702,29PR30  ,1999JJ00,24439.0,1687.0,22752.0,6195.0,6181.0,14.0,0.0,30634.0,22073.0,3152.0,656.0,0.0,0.0,4636.0,117.0
703,29PR30  ,2000JJ00,28460.0,1755.0,26705.0,7015.0,7003.0,12.0,0.0,35475.0,26484.0,3187.0,674.0,0.0,0.0,4569.0,561.0
704,29PR30  ,2001JJ00,26944.0,1777.0,25167.0,7173.0,7160.0,13.0,0.0,34117.0,26222.0,3155.0,669.0,0.0,0.0,4628.0,-557.0
705,29PR30  ,2002JJ00,24283.0,1403.0,22880.0,8276.0,8264.0,12.0,0.0,32559.0,25318.0,2936.0,610.0,0.0,0.0,4239.0,-544.0
706,29PR30  ,2003JJ00,25124.0,990.0,24134.0,7581.0,7568.0,13.0,0.0,32705.0,25296.0,2553.0,545.0,0.0,0.0,4396.0,-85.0
707,29PR30  ,2004JJ00,27036.0,1182.0,25854.0,7879.0,7865.0,14.0,0.0,34915.0,26875.0,2804.0,496.0,0.0,0.0,4367.0,373.0
708,29PR30  ,2005JJ00,28539.0,1059.0,27480.0,8558.0,8545.0,13.0,0.0,37097.0,29581.0,2654.0,471.0,0.0,0.0,4432.0,-41.0
709,29PR30  ,2006JJ00,31446.0,1164.0,30282.0,9282.0,9268.0,14.0,0.0,40728.0,32938.0,2778.0,478.0,0.0,0.0,4644.0,-110.0
710,29PR30  ,2007JJ00,31431.0,965.0,30466.0,9596.0,9583.0,13.0,0.0,41027.0,32853.0,2619.0,483.0,0.0,0.0,5050.0,22.0
711,29PR30  ,2008JJ00,29656.0,854.0,28802.0,9088.0,9072.0,16.0,0.0,38744.0,31017.0,2442.0,414.0,0.0,0.0,5054.0,-183.0
712,29PR30  ,2009JJ00,26977.0,696.0,26281.0,8626.0,8613.0,13.0,0.0,35603.0,28741.0,2199.0,356.0,0.0,0.0,4419.0,-112.0
713,30PR31  ,1987JJ00,4780.0,2180.0,2600.0,1129.0,1102.0,27.0,0.0,5909.0,2045.0,3281.0,317.0,0.0,0.0,249.0,17.0
714,30PR31  ,1988JJ00,5197.0,2324.0,2873.0,1181.0,1147.0,34.0,0.0,6378.0,2460.0,3327.0,341.0,0.0,0.0,257.0,-7.0
715,30PR31  ,1989JJ00,5727.0,2523.0,3204.0,1253.0,1215.0,38.0,0.0,6980.0,2476.0,3696.0,354.0,0.0,0.0,268.0,186.0
716,30PR31  ,1990JJ00,5987.0,2653.0,3334.0,1336.0,1298.0,38.0,0.0,7323.0,2534.0,4081.0,385.0,0.0,0.0,287.0,36.0
717,30PR31  ,1991JJ00,6257.0,2740.0,3517.0,1382.0,1343.0,39.0,0.0,7639.0,2772.0,4292.0,408.0,0.0,0.0,272.0,-105.0
718,30PR31  ,1992JJ00,6193.0,2743.0,3450.0,1402.0,1362.0,40.0,0.0,7595.0,2663.0,4311.0,404.0,0.0,0.0,271.0,-54.0
719,30PR31  ,1993JJ00,5977.0,2669.0,3308.0,1380.0,1343.0,37.0,0.0,7357.0,2659.0,4032.0,401.0,0.0,0.0,289.0,-24.0
720,30PR31  ,1994JJ00,6474.0,2856.0,3618.0,1379.0,1344.0,35.0,0.0,7853.0,2984.0,4117.0,383.0,0.0,0.0,286.0,83.0
721,30PR31  ,1995JJ00,7099.0,3132.0,3967.0,1497.0,1451.0,46.0,0.0,8596.0,3398.0,4443.0,396.0,0.0,0.0,333.0,26.0
722,30PR31  ,1996JJ00,7705.0,3296.0,4409.0,1570.0,1464.0,106.0,0.0,9275.0,3911.0,4559.0,438.0,0.0,0.0,368.0,-1.0
723,30PR31  ,1997JJ00,8350.0,3497.0,4853.0,1765.0,1711.0,54.0,0.0,10115.0,4437.0,4735.0,488.0,0.0,0.0,447.0,8.0
724,30PR31  ,1998JJ00,8735.0,3634.0,5101.0,1880.0,1772.0,108.0,0.0,10615.0,4574.0,4966.0,559.0,0.0,0.0,465.0,51.0
725,30PR31  ,1999JJ00,9133.0,3635.0,5498.0,1926.0,1881.0,45.0,0.0,11059.0,4756.0,5084.0,629.0,0.0,0.0,501.0,89.0
726,30PR31  ,2000JJ00,10368.0,3823.0,6545.0,2108.0,2055.0,53.0,0.0,12476.0,5972.0,5362.0,695.0,0.0,0.0,497.0,-50.0
727,30PR31  ,2001JJ00,10791.0,3845.0,6946.0,2210.0,2155.0,55.0,0.0,13001.0,6269.0,5496.0,771.0,0.0,0.0,491.0,-26.0
728,30PR31  ,2002JJ00,9398.0,3218.0,6180.0,2211.0,2167.0,44.0,0.0,11609.0,5254.0,5114.0,794.0,0.0,0.0,466.0,-19.0
729,30PR31  ,2003JJ00,9430.0,3159.0,6271.0,2114.0,2074.0,40.0,0.0,11544.0,5347.0,5018.0,768.0,0.0,0.0,451.0,-40.0
730,30PR31  ,2004JJ00,10184.0,3333.0,6851.0,2303.0,2260.0,43.0,0.0,12487.0,6144.0,5131.0,753.0,0.0,0.0,439.0,20.0
731,30PR31  ,2005JJ00,10276.0,3216.0,7060.0,2278.0,2237.0,41.0,0.0,12554.0,6143.0,5179.0,739.0,0.0,0.0,462.0,31.0
732,30PR31  ,2006JJ00,11593.0,3767.0,7826.0,2463.0,2417.0,46.0,0.0,14056.0,7008.0,5626.0,776.0,0.0,0.0,481.0,165.0
733,30PR31  ,2007JJ00,12646.0,4250.0,8396.0,2735.0,2679.0,56.0,0.0,15381.0,7897.0,6127.0,804.0,0.0,0.0,543.0,10.0
734,30PR31  ,2008JJ00,12994.0,4421.0,8573.0,2795.0,2742.0,53.0,0.0,15789.0,8046.0,6340.0,800.0,0.0,0.0,570.0,33.0
735,30PR31  ,2009JJ00,11071.0,3760.0,7311.0,2422.0,2378.0,44.0,0.0,13493.0,6728.0,5675.0,731.0,0.0,0.0,489.0,-130.0
736,31PR32  ,1987JJ00,4731.0,1474.0,3257.0,1171.0,1117.0,54.0,0.0,5902.0,2723.0,1590.0,1229.0,0.0,0.0,416.0,-56.0
737,31PR32  ,1988JJ00,5062.0,1535.0,3527.0,1223.0,1155.0,68.0,0.0,6285.0,2771.0,1785.0,1290.0,0.0,0.0,435.0,4.0
738,31PR32  ,1989JJ00,5414.0,1659.0,3755.0,1311.0,1234.0,77.0,0.0,6725.0,2969.0,1979.0,1325.0,0.0,0.0,470.0,-18.0
739,31PR32  ,1990JJ00,5786.0,1889.0,3897.0,1410.0,1334.0,76.0,0.0,7196.0,3286.0,2012.0,1458.0,0.0,0.0,476.0,-36.0
740,31PR32  ,1991JJ00,6158.0,1961.0,4197.0,1508.0,1423.0,85.0,0.0,7666.0,3551.0,2152.0,1484.0,0.0,0.0,493.0,-14.0
741,31PR32  ,1992JJ00,6379.0,2044.0,4335.0,1548.0,1466.0,82.0,0.0,7927.0,3663.0,2287.0,1358.0,0.0,0.0,484.0,135.0
742,31PR32  ,1993JJ00,6224.0,1919.0,4305.0,1613.0,1532.0,81.0,0.0,7837.0,3783.0,2248.0,1297.0,0.0,0.0,477.0,32.0
743,31PR32  ,1994JJ00,6712.0,1874.0,4838.0,1683.0,1592.0,91.0,0.0,8395.0,4396.0,2214.0,1308.0,0.0,0.0,484.0,-7.0
744,31PR32  ,1995JJ00,7422.0,1972.0,5450.0,1866.0,1747.0,119.0,0.0,9288.0,5154.0,2299.0,1309.0,0.0,0.0,531.0,-5.0
745,31PR32  ,1996JJ00,8698.0,1962.0,6736.0,1870.0,1769.0,101.0,0.0,10568.0,6464.0,2187.0,1363.0,0.0,0.0,586.0,-32.0
746,31PR32  ,1997JJ00,10793.0,2317.0,8476.0,2049.0,1868.0,181.0,0.0,12842.0,8428.0,2331.0,1462.0,0.0,0.0,650.0,-29.0
747,31PR32  ,1998JJ00,11579.0,2179.0,9400.0,2080.0,1968.0,112.0,0.0,13659.0,8802.0,2472.0,1629.0,0.0,0.0,722.0,34.0
748,31PR32  ,1999JJ00,14521.0,2256.0,12265.0,2239.0,2160.0,79.0,0.0,16760.0,11458.0,2730.0,1720.0,0.0,0.0,827.0,25.0
749,31PR32  ,2000JJ00,24037.0,2560.0,21477.0,3011.0,2907.0,104.0,0.0,27048.0,20774.0,3390.0,2082.0,0.0,0.0,805.0,-3.0
750,31PR32  ,2001JJ00,23451.0,2330.0,21121.0,2878.0,2775.0,103.0,0.0,26329.0,20266.0,3160.0,2207.0,0.0,0.0,731.0,-35.0
751,31PR32  ,2002JJ00,19124.0,1615.0,17509.0,3010.0,2931.0,79.0,0.0,22134.0,16271.0,2866.0,2311.0,0.0,0.0,671.0,15.0
752,31PR32  ,2003JJ00,17851.0,1529.0,16322.0,3007.0,2922.0,85.0,0.0,20858.0,15047.0,2895.0,2279.0,0.0,0.0,673.0,-36.0
753,31PR32  ,2004JJ00,20685.0,1568.0,19117.0,3389.0,3271.0,118.0,0.0,24074.0,18144.0,2927.0,2266.0,0.0,0.0,651.0,86.0
754,31PR32  ,2005JJ00,21879.0,1521.0,20358.0,3690.0,3540.0,150.0,0.0,25569.0,19717.0,2836.0,2276.0,0.0,0.0,695.0,45.0
755,31PR32  ,2006JJ00,21228.0,1630.0,19598.0,3793.0,3648.0,145.0,0.0,25021.0,18730.0,2859.0,2517.0,0.0,0.0,798.0,117.0
756,31PR32  ,2007JJ00,22415.0,1448.0,20967.0,4188.0,4019.0,169.0,0.0,26603.0,20004.0,2921.0,2713.0,0.0,0.0,841.0,124.0
757,31PR32  ,2008JJ00,23172.0,1414.0,21758.0,4109.0,3974.0,135.0,0.0,27281.0,20682.0,2793.0,2777.0,0.0,0.0,833.0,196.0
758,31PR32  ,2009JJ00,20312.0,1267.0,19045.0,3514.0,3406.0,108.0,0.0,23826.0,18387.0,2568.0,2454.0,0.0,0.0,705.0,-288.0
759,32PR33  ,1987JJ00,4128.0,2258.0,1870.0,1020.0,985.0,35.0,0.0,5148.0,2254.0,1070.0,633.0,102.0,0.0,1080.0,9.0
760,32PR33  ,1988JJ00,4266.0,2266.0,2000.0,1072.0,1029.0,43.0,0.0,5338.0,2323.0,1127.0,695.0,130.0,0.0,1095.0,-32.0
761,32PR33  ,1989JJ00,4829.0,2446.0,2383.0,1164.0,1114.0,50.0,0.0,5993.0,2571.0,1150.0,748.0,201.0,0.0,1131.0,192.0
762,32PR33  ,1990JJ00,5146.0,2716.0,2430.0,1224.0,1174.0,50.0,0.0,6370.0,2852.0,1287.0,818.0,242.0,0.0,1188.0,-17.0
763,32PR33  ,1991JJ00,5321.0,2817.0,2504.0,1334.0,1278.0,56.0,0.0,6655.0,2854.0,1342.0,899.0,273.0,0.0,1182.0,105.0
764,32PR33  ,1992JJ00,5433.0,2834.0,2599.0,1425.0,1369.0,56.0,0.0,6858.0,3016.0,1362.0,919.0,316.0,0.0,1145.0,100.0
765,32PR33  ,1993JJ00,5303.0,2725.0,2578.0,1420.0,1370.0,50.0,0.0,6723.0,3089.0,1312.0,886.0,339.0,0.0,1116.0,-19.0
766,32PR33  ,1994JJ00,5694.0,2775.0,2919.0,1478.0,1428.0,50.0,0.0,7172.0,3395.0,1300.0,927.0,365.0,0.0,1166.0,19.0
767,32PR33  ,1995JJ00,6358.0,3046.0,3312.0,1567.0,1504.0,63.0,0.0,7925.0,3838.0,1417.0,946.0,463.0,0.0,1316.0,-55.0
768,32PR33  ,1996JJ00,7313.0,3458.0,3855.0,1770.0,1731.0,39.0,0.0,9083.0,4608.0,1455.0,1104.0,386.0,0.0,1406.0,124.0
769,32PR33  ,1997JJ00,8533.0,3885.0,4648.0,2044.0,1970.0,74.0,0.0,10577.0,5670.0,1711.0,1143.0,489.0,0.0,1587.0,-23.0
770,32PR33  ,1998JJ00,9223.0,3954.0,5269.0,2267.0,2224.0,43.0,0.0,11490.0,6190.0,1823.0,1264.0,558.0,0.0,1574.0,81.0
771,32PR33  ,1999JJ00,10584.0,4375.0,6209.0,2559.0,2505.0,54.0,0.0,13143.0,7272.0,2090.0,1435.0,572.0,0.0,1724.0,50.0
772,32PR33  ,2000JJ00,12986.0,5708.0,7278.0,2850.0,2792.0,58.0,0.0,15836.0,9639.0,2380.0,1548.0,601.0,0.0,1619.0,49.0
773,32PR33  ,2001JJ00,13354.0,5294.0,8060.0,3020.0,2964.0,56.0,0.0,16374.0,9822.0,2728.0,1652.0,687.0,0.0,1506.0,-21.0
774,32PR33  ,2002JJ00,13934.0,5823.0,8111.0,3229.0,3184.0,45.0,0.0,17163.0,10724.0,2828.0,1654.0,756.0,0.0,1486.0,-285.0
775,32PR33  ,2003JJ00,14186.0,5553.0,8633.0,3233.0,3195.0,38.0,0.0,17419.0,10609.0,2912.0,1680.0,830.0,0.0,1454.0,-66.0
776,32PR33  ,2004JJ00,16437.0,6349.0,10088.0,3687.0,3641.0,46.0,0.0,20124.0,12873.0,3364.0,1664.0,905.0,0.0,1408.0,-90.0
777,32PR33  ,2005JJ00,17987.0,6708.0,11279.0,3897.0,3845.0,52.0,0.0,21884.0,14296.0,3479.0,1690.0,910.0,0.0,1482.0,27.0
778,32PR33  ,2006JJ00,21290.0,6957.0,14333.0,4397.0,4336.0,61.0,0.0,25687.0,17455.0,3570.0,1654.0,1130.0,0.0,1646.0,232.0
779,32PR33  ,2007JJ00,21380.0,7473.0,13907.0,4695.0,4629.0,66.0,0.0,26075.0,17339.0,3694.0,1801.0,1227.0,0.0,1797.0,217.0
780,32PR33  ,2008JJ00,20940.0,6731.0,14209.0,4725.0,4662.0,63.0,0.0,25665.0,16841.0,3647.0,1986.0,1240.0,0.0,1879.0,72.0
781,32PR33  ,2009JJ00,18364.0,5696.0,12668.0,4002.0,3944.0,58.0,0.0,22366.0,14417.0,3481.0,1594.0,1321.0,0.0,1699.0,-146.0
782,33PR34  ,1987JJ00,10046.0,3343.0,6703.0,3152.0,1928.0,1224.0,0.0,13198.0,2384.0,2367.0,4013.0,0.0,0.0,4342.0,92.0
783,33PR34  ,1988JJ00,10200.0,3582.0,6618.0,2642.0,1518.0,1124.0,0.0,12842.0,2675.0,2576.0,3406.0,0.0,0.0,4185.0,0.0
784,33PR34  ,1989JJ00,11441.0,4124.0,7317.0,2831.0,1705.0,1126.0,0.0,14272.0,3366.0,2960.0,3350.0,0.0,0.0,4579.0,17.0
785,33PR34  ,1990JJ00,12183.0,4259.0,7924.0,3060.0,1824.0,1236.0,0.0,15243.0,3336.0,3071.0,3737.0,0.0,0.0,5191.0,-92.0
786,33PR34  ,1991JJ00,12714.0,4086.0,8628.0,3410.0,2094.0,1316.0,0.0,16124.0,3417.0,3031.0,4172.0,0.0,0.0,5565.0,-61.0
787,33PR34  ,1992JJ00,12623.0,4094.0,8529.0,3700.0,2116.0,1584.0,0.0,16323.0,2879.0,3127.0,4402.0,0.0,0.0,5544.0,371.0
788,33PR34  ,1993JJ00,10957.0,3197.0,7760.0,3368.0,1883.0,1485.0,0.0,14325.0,3350.0,2503.0,3815.0,0.0,0.0,4990.0,-333.0
789,33PR34  ,1994JJ00,12368.0,4004.0,8364.0,3817.0,2126.0,1691.0,0.0,16185.0,4344.0,2928.0,3969.0,0.0,0.0,4862.0,82.0
790,33PR34  ,1995JJ00,13973.0,4801.0,9172.0,4151.0,2312.0,1839.0,0.0,18124.0,5064.0,3307.0,3941.0,0.0,0.0,5748.0,64.0
791,33PR34  ,1996JJ00,15608.0,5493.0,10115.0,4430.0,2557.0,1873.0,0.0,20038.0,5945.0,3709.0,4021.0,0.0,0.0,6349.0,14.0
792,33PR34  ,1997JJ00,17515.0,6350.0,11165.0,4820.0,2757.0,2063.0,0.0,22335.0,6974.0,4155.0,4115.0,0.0,0.0,6902.0,189.0
793,33PR34  ,1998JJ00,20903.0,7621.0,13282.0,5638.0,3244.0,2394.0,0.0,26541.0,8395.0,4798.0,4753.0,0.0,0.0,8032.0,563.0
794,33PR34  ,1999JJ00,21786.0,8127.0,13659.0,6148.0,3461.0,2825.0,-138.0,27934.0,8593.0,5275.0,5421.0,0.0,0.0,9093.0,-448.0
795,33PR34  ,2000JJ00,21822.0,8201.0,13621.0,6427.0,3638.0,2848.0,-59.0,28249.0,9164.0,5172.0,5314.0,0.0,0.0,8960.0,-361.0
796,33PR34  ,2001JJ00,21924.0,7993.0,13931.0,6567.0,3728.0,2902.0,-63.0,28491.0,9223.0,5083.0,4820.0,0.0,0.0,9400.0,-35.0
797,33PR34  ,2002JJ00,21959.0,7909.0,14050.0,6597.0,3900.0,2701.0,-4.0,28556.0,9886.0,5181.0,5279.0,0.0,0.0,8541.0,-331.0
798,33PR34  ,2003JJ00,21343.0,7943.0,13400.0,6631.0,3801.0,2834.0,-4.0,27974.0,9566.0,4894.0,5174.0,0.0,0.0,8677.0,-337.0
799,33PR34  ,2004JJ00,22666.0,8345.0,14321.0,6835.0,3876.0,2962.0,-3.0,29501.0,10467.0,4991.0,4937.0,0.0,0.0,9341.0,-235.0
800,33PR34  ,2005JJ00,22174.0,8150.0,14024.0,6999.0,3897.0,3105.0,-3.0,29173.0,10209.0,4778.0,4906.0,0.0,0.0,9500.0,-220.0
801,33PR34  ,2006JJ00,24265.0,8690.0,15575.0,7366.0,3962.0,3406.0,-2.0,31631.0,11021.0,4990.0,5061.0,0.0,0.0,10344.0,215.0
802,33PR34  ,2007JJ00,27276.0,10005.0,17271.0,8065.0,4469.0,3598.0,-2.0,35341.0,12326.0,6127.0,5169.0,0.0,0.0,11315.0,404.0
803,33PR34  ,2008JJ00,28159.0,10579.0,17580.0,7655.0,4457.0,3199.0,-1.0,35814.0,12740.0,6465.0,5034.0,0.0,0.0,11171.0,404.0
804,33PR34  ,2009JJ00,16822.0,4980.0,11842.0,5126.0,3039.0,2087.0,0.0,21948.0,7331.0,3882.0,4004.0,0.0,0.0,7645.0,-914.0
805,34PR35  ,1987JJ00,3889.0,2473.0,1416.0,215.0,218.0,19.0,-22.0,4104.0,1154.0,1034.0,497.0,0.0,0.0,1095.0,324.0
806,34PR35  ,1988JJ00,4327.0,2699.0,1628.0,231.0,230.0,23.0,-22.0,4558.0,1528.0,1161.0,535.0,0.0,0.0,1072.0,262.0
807,34PR35  ,1989JJ00,5267.0,3266.0,2001.0,270.0,264.0,28.0,-22.0,5537.0,1767.0,1142.0,595.0,0.0,0.0,1928.0,105.0
808,34PR35  ,1990JJ00,6162.0,3951.0,2211.0,326.0,316.0,30.0,-20.0,6488.0,2091.0,1299.0,689.0,0.0,0.0,1824.0,585.0
809,34PR35  ,1991JJ00,6813.0,4344.0,2469.0,362.0,343.0,43.0,-24.0,7175.0,2507.0,1505.0,755.0,0.0,0.0,2021.0,387.0
810,34PR35  ,1992JJ00,6863.0,4463.0,2400.0,397.0,371.0,50.0,-24.0,7260.0,2709.0,1598.0,822.0,0.0,0.0,1681.0,450.0
811,34PR35  ,1993JJ00,6128.0,3899.0,2229.0,430.0,402.0,54.0,-26.0,6558.0,3221.0,1530.0,837.0,0.0,0.0,1587.0,-617.0
