ID,Klimaatsectoren,EmissiesNaarLucht,Perioden,EmissieBroeikasgassen_1
8424,A025432  ,T001372  ,2014JJ00,0.2
8425,A025432  ,T001372  ,2015JJ00,0.2
8426,A025432  ,T001372  ,2016JJ00,0.2
8427,A025432  ,T001372  ,2017JJ00,0.2
8428,A025432  ,T001372  ,2018JJ00,0.2
8429,A025432  ,T001372  ,2019JJ00,0.2
8430,A025432  ,T001372  ,2020JJ00,0.2
8431,A025432  ,T001372  ,2021JJ00,0.2
8432,A025432  ,T001372  ,2022JJ00,0.3
8433,A025432  ,T001372  ,2023JJ00,0.3
8434,A025432  ,T001372  ,2024JJ00,0.2
8435,A025432  ,A044109  ,1990JJ00,0.4
8436,A025432  ,A044109  ,1991JJ00,0.4
8437,A025432  ,A044109  ,1992JJ00,0.4
8438,A025432  ,A044109  ,1993JJ00,0.4
8439,A025432  ,A044109  ,1994JJ00,0.3
8440,A025432  ,A044109  ,1995JJ00,0.4
8441,A025432  ,A044109  ,1996JJ00,0.4
8442,A025432  ,A044109  ,1997JJ00,0.3
8443,A025432  ,A044109  ,1998JJ00,0.3
8444,A025432  ,A044109  ,1999JJ00,0.3
8445,A025432  ,A044109  ,2000JJ00,0.3
8446,A025432  ,A044109  ,2001JJ00,0.3
8447,A025432  ,A044109  ,2002JJ00,0.3
8448,A025432  ,A044109  ,2003JJ00,0.3
8449,A025432  ,A044109  ,2004JJ00,0.3
8450,A025432  ,A044109  ,2005JJ00,0.3
8451,A025432  ,A044109  ,2006JJ00,0.2
8452,A025432  ,A044109  ,2007JJ00,0.2
8453,A025432  ,A044109  ,2008JJ00,0.2
8454,A025432  ,A044109  ,2009JJ00,0.2
8455,A025432  ,A044109  ,2010JJ00,0.3
8456,A025432  ,A044109  ,2011JJ00,0.3
8457,A025432  ,A044109  ,2012JJ00,0.2
8458,A025432  ,A044109  ,2013JJ00,0.2
8459,A025432  ,A044109  ,2014JJ00,0.2
8460,A025432  ,A044109  ,2015JJ00,0.2
8461,A025432  ,A044109  ,2016JJ00,0.2
8462,A025432  ,A044109  ,2017JJ00,0.2
8463,A025432  ,A044109  ,2018JJ00,0.2
8464,A025432  ,A044109  ,2019JJ00,0.2
8465,A025432  ,A044109  ,2020JJ00,0.2
8466,A025432  ,A044109  ,2021JJ00,0.2
8467,A025432  ,A044109  ,2022JJ00,0.3
8468,A025432  ,A044109  ,2023JJ00,0.3
8469,A025432  ,A044109  ,2024JJ00,0.2
8470,A025432  ,A044110  ,1990JJ00,0.0
8471,A025432  ,A044110  ,1991JJ00,0.0
8472,A025432  ,A044110  ,1992JJ00,0.0
8473,A025432  ,A044110  ,1993JJ00,0.0
8474,A025432  ,A044110  ,1994JJ00,0.0
8475,A025432  ,A044110  ,1995JJ00,0.0
8476,A025432  ,A044110  ,1996JJ00,0.0
8477,A025432  ,A044110  ,1997JJ00,0.0
8478,A025432  ,A044110  ,1998JJ00,0.0
8479,A025432  ,A044110  ,1999JJ00,0.0
8480,A025432  ,A044110  ,2000JJ00,0.0
8481,A025432  ,A044110  ,2001JJ00,0.0
8482,A025432  ,A044110  ,2002JJ00,0.0
8483,A025432  ,A044110  ,2003JJ00,0.0
8484,A025432  ,A044110  ,2004JJ00,0.0
8485,A025432  ,A044110  ,2005JJ00,0.0
8486,A025432  ,A044110  ,2006JJ00,0.0
8487,A025432  ,A044110  ,2007JJ00,0.0
8488,A025432  ,A044110  ,2008JJ00,0.0
8489,A025432  ,A044110  ,2009JJ00,0.0
8490,A025432  ,A044110  ,2010JJ00,0.0
8491,A025432  ,A044110  ,2011JJ00,0.0
8492,A025432  ,A044110  ,2012JJ00,0.0
8493,A025432  ,A044110  ,2013JJ00,0.0
8494,A025432  ,A044110  ,2014JJ00,0.0
8495,A025432  ,A044110  ,2015JJ00,0.0
8496,A025432  ,A044110  ,2016JJ00,0.0
8497,A025432  ,A044110  ,2017JJ00,0.0
8498,A025432  ,A044110  ,2018JJ00,0.0
8499,A025432  ,A044110  ,2019JJ00,0.0
8500,A025432  ,A044110  ,2020JJ00,0.0
8501,A025432  ,A044110  ,2021JJ00,0.0
8502,A025432  ,A044110  ,2022JJ00,0.0
8503,A025432  ,A044110  ,2023JJ00,0.0
8504,A025432  ,A044110  ,2024JJ00,0.0
8505,A025432  ,A044107  ,1990JJ00,0.0
8506,A025432  ,A044107  ,1991JJ00,0.0
8507,A025432  ,A044107  ,1992JJ00,0.0
8508,A025432  ,A044107  ,1993JJ00,0.0
8509,A025432  ,A044107  ,1994JJ00,0.0
8510,A025432  ,A044107  ,1995JJ00,0.0
8511,A025432  ,A044107  ,1996JJ00,0.0
8512,A025432  ,A044107  ,1997JJ00,0.0
8513,A025432  ,A044107  ,1998JJ00,0.0
8514,A025432  ,A044107  ,1999JJ00,0.0
8515,A025432  ,A044107  ,2000JJ00,0.0
8516,A025432  ,A044107  ,2001JJ00,0.0
8517,A025432  ,A044107  ,2002JJ00,0.0
8518,A025432  ,A044107  ,2003JJ00,0.0
8519,A025432  ,A044107  ,2004JJ00,0.0
8520,A025432  ,A044107  ,2005JJ00,0.0
8521,A025432  ,A044107  ,2006JJ00,0.0
8522,A025432  ,A044107  ,2007JJ00,0.0
8523,A025432  ,A044107  ,2008JJ00,0.0
8524,A025432  ,A044107  ,2009JJ00,0.0
8525,A025432  ,A044107  ,2010JJ00,0.0
8526,A025432  ,A044107  ,2011JJ00,0.0
8527,A025432  ,A044107  ,2012JJ00,0.0
8528,A025432  ,A044107  ,2013JJ00,0.0
8529,A025432  ,A044107  ,2014JJ00,0.0
8530,A025432  ,A044107  ,2015JJ00,0.0
8531,A025432  ,A044107  ,2016JJ00,0.0
8532,A025432  ,A044107  ,2017JJ00,0.0
8533,A025432  ,A044107  ,2018JJ00,0.0
8534,A025432  ,A044107  ,2019JJ00,0.0
8535,A025432  ,A044107  ,2020JJ00,0.0
8536,A025432  ,A044107  ,2021JJ00,0.0
8537,A025432  ,A044107  ,2022JJ00,0.0
8538,A025432  ,A044107  ,2023JJ00,0.0
8539,A025432  ,A044107  ,2024JJ00,0.0
8540,A025432  ,A052484  ,1990JJ00,0.0
8541,A025432  ,A052484  ,1991JJ00,0.0
8542,A025432  ,A052484  ,1992JJ00,0.0
8543,A025432  ,A052484  ,1993JJ00,0.0
8544,A025432  ,A052484  ,1994JJ00,0.0
8545,A025432  ,A052484  ,1995JJ00,0.0
8546,A025432  ,A052484  ,1996JJ00,0.0
8547,A025432  ,A052484  ,1997JJ00,0.0
8548,A025432  ,A052484  ,1998JJ00,0.0
8549,A025432  ,A052484  ,1999JJ00,0.0
8550,A025432  ,A052484  ,2000JJ00,0.0
8551,A025432  ,A052484  ,2001JJ00,0.0
8552,A025432  ,A052484  ,2002JJ00,0.0
8553,A025432  ,A052484  ,2003JJ00,0.0
8554,A025432  ,A052484  ,2004JJ00,0.0
8555,A025432  ,A052484  ,2005JJ00,0.0
8556,A025432  ,A052484  ,2006JJ00,0.0
8557,A025432  ,A052484  ,2007JJ00,0.0
8558,A025432  ,A052484  ,2008JJ00,0.0
8559,A025432  ,A052484  ,2009JJ00,0.0
8560,A025432  ,A052484  ,2010JJ00,0.0
8561,A025432  ,A052484  ,2011JJ00,0.0
8562,A025432  ,A052484  ,2012JJ00,0.0
8563,A025432  ,A052484  ,2013JJ00,0.0
8564,A025432  ,A052484  ,2014JJ00,0.0
8565,A025432  ,A052484  ,2015JJ00,0.0
8566,A025432  ,A052484  ,2016JJ00,0.0
8567,A025432  ,A052484  ,2017JJ00,0.0
8568,A025432  ,A052484  ,2018JJ00,0.0
8569,A025432  ,A052484  ,2019JJ00,0.0
8570,A025432  ,A052484  ,2020JJ00,0.0
8571,A025432  ,A052484  ,2021JJ00,0.0
8572,A025432  ,A052484  ,2022JJ00,0.0
8573,A025432  ,A052484  ,2023JJ00,0.0
8574,A025432  ,A052484  ,2024JJ00,0.0
8575,E007203  ,T001372  ,1990JJ00,39.9
8576,E007203  ,T001372  ,1991JJ00,40.7
8577,E007203  ,T001372  ,1992JJ00,41.9
8578,E007203  ,T001372  ,1993JJ00,40.9
8579,E007203  ,T001372  ,1994JJ00,42.2
8580,E007203  ,T001372  ,1995JJ00,42.6
8581,E007203  ,T001372  ,1996JJ00,44.6
8582,E007203  ,T001372  ,1997JJ00,48.0
8583,E007203  ,T001372  ,1998JJ00,48.5
8584,E007203  ,T001372  ,1999JJ00,50.4
8585,E007203  ,T001372  ,2000JJ00,52.7
8586,E007203  ,T001372  ,2001JJ00,56.4
8587,E007203  ,T001372  ,2002JJ00,56.5
8588,E007203  ,T001372  ,2003JJ00,53.5
8589,E007203  ,T001372  ,2004JJ00,58.1
8590,E007203  ,T001372  ,2005JJ00,61.8
8591,E007203  ,T001372  ,2006JJ00,65.3
8592,E007203  ,T001372  ,2007JJ00,66.7
8593,E007203  ,T001372  ,2008JJ00,64.7
8594,E007203  ,T001372  ,2009JJ00,58.1
8595,E007203  ,T001372  ,2010JJ00,55.3
8596,E007203  ,T001372  ,2011JJ00,59.2
8597,E007203  ,T001372  ,2012JJ00,54.9
8598,E007203  ,T001372  ,2013JJ00,53.3
8599,E007203  ,T001372  ,2014JJ00,52.9
8600,E007203  ,T001372  ,2015JJ00,50.1
8601,E007203  ,T001372  ,2016JJ00,50.2
8602,E007203  ,T001372  ,2017JJ00,49.8
8603,E007203  ,T001372  ,2018JJ00,48.5
8604,E007203  ,T001372  ,2019JJ00,48.9
8605,E007203  ,T001372  ,2020JJ00,45.1
8606,E007203  ,T001372  ,2021JJ00,44.3
8607,E007203  ,T001372  ,2022JJ00,47.0
8608,E007203  ,T001372  ,2023JJ00,44.6
8609,E007203  ,T001372  ,2024JJ00,48.0
8610,E007203  ,A044109  ,1990JJ00,39.6
8611,E007203  ,A044109  ,1991JJ00,40.3
8612,E007203  ,A044109  ,1992JJ00,41.5
8613,E007203  ,A044109  ,1993JJ00,40.6
8614,E007203  ,A044109  ,1994JJ00,41.8
8615,E007203  ,A044109  ,1995JJ00,42.2
8616,E007203  ,A044109  ,1996JJ00,44.2
8617,E007203  ,A044109  ,1997JJ00,47.5
8618,E007203  ,A044109  ,1998JJ00,48.0
8619,E007203  ,A044109  ,1999JJ00,50.0
8620,E007203  ,A044109  ,2000JJ00,52.2
8621,E007203  ,A044109  ,2001JJ00,55.9
8622,E007203  ,A044109  ,2002JJ00,56.0
8623,E007203  ,A044109  ,2003JJ00,53.0
8624,E007203  ,A044109  ,2004JJ00,57.6
8625,E007203  ,A044109  ,2005JJ00,61.3
8626,E007203  ,A044109  ,2006JJ00,64.8
8627,E007203  ,A044109  ,2007JJ00,66.1
8628,E007203  ,A044109  ,2008JJ00,64.1
8629,E007203  ,A044109  ,2009JJ00,57.6
8630,E007203  ,A044109  ,2010JJ00,54.8
8631,E007203  ,A044109  ,2011JJ00,58.7
8632,E007203  ,A044109  ,2012JJ00,54.4
8633,E007203  ,A044109  ,2013JJ00,52.8
8634,E007203  ,A044109  ,2014JJ00,52.4
8635,E007203  ,A044109  ,2015JJ00,49.7
8636,E007203  ,A044109  ,2016JJ00,49.7
8637,E007203  ,A044109  ,2017JJ00,49.3
8638,E007203  ,A044109  ,2018JJ00,48.1
8639,E007203  ,A044109  ,2019JJ00,48.5
8640,E007203  ,A044109  ,2020JJ00,44.6
8641,E007203  ,A044109  ,2021JJ00,43.8
8642,E007203  ,A044109  ,2022JJ00,46.5
8643,E007203  ,A044109  ,2023JJ00,44.1
8644,E007203  ,A044109  ,2024JJ00,47.3
8645,E007203  ,A044110  ,1990JJ00,0.3
8646,E007203  ,A044110  ,1991JJ00,0.3
8647,E007203  ,A044110  ,1992JJ00,0.3
8648,E007203  ,A044110  ,1993JJ00,0.3
8649,E007203  ,A044110  ,1994JJ00,0.3
8650,E007203  ,A044110  ,1995JJ00,0.3
8651,E007203  ,A044110  ,1996JJ00,0.3
8652,E007203  ,A044110  ,1997JJ00,0.3
8653,E007203  ,A044110  ,1998JJ00,0.3
8654,E007203  ,A044110  ,1999JJ00,0.3
8655,E007203  ,A044110  ,2000JJ00,0.4
8656,E007203  ,A044110  ,2001JJ00,0.4
8657,E007203  ,A044110  ,2002JJ00,0.4
8658,E007203  ,A044110  ,2003JJ00,0.4
8659,E007203  ,A044110  ,2004JJ00,0.4
8660,E007203  ,A044110  ,2005JJ00,0.4
8661,E007203  ,A044110  ,2006JJ00,0.4
8662,E007203  ,A044110  ,2007JJ00,0.5
8663,E007203  ,A044110  ,2008JJ00,0.4
8664,E007203  ,A044110  ,2009JJ00,0.4
8665,E007203  ,A044110  ,2010JJ00,0.4
8666,E007203  ,A044110  ,2011JJ00,0.4
8667,E007203  ,A044110  ,2012JJ00,0.4
8668,E007203  ,A044110  ,2013JJ00,0.4
8669,E007203  ,A044110  ,2014JJ00,0.4
8670,E007203  ,A044110  ,2015JJ00,0.3
8671,E007203  ,A044110  ,2016JJ00,0.3
8672,E007203  ,A044110  ,2017JJ00,0.3
8673,E007203  ,A044110  ,2018JJ00,0.3
8674,E007203  ,A044110  ,2019JJ00,0.3
8675,E007203  ,A044110  ,2020JJ00,0.3
8676,E007203  ,A044110  ,2021JJ00,0.3
8677,E007203  ,A044110  ,2022JJ00,0.3
8678,E007203  ,A044110  ,2023JJ00,0.3
8679,E007203  ,A044110  ,2024JJ00,0.3
8680,E007203  ,A044107  ,1990JJ00,0.1
8681,E007203  ,A044107  ,1991JJ00,0.1
8682,E007203  ,A044107  ,1992JJ00,0.1
8683,E007203  ,A044107  ,1993JJ00,0.1
8684,E007203  ,A044107  ,1994JJ00,0.1
8685,E007203  ,A044107  ,1995JJ00,0.1
8686,E007203  ,A044107  ,1996JJ00,0.1
8687,E007203  ,A044107  ,1997JJ00,0.1
8688,E007203  ,A044107  ,1998JJ00,0.1
8689,E007203  ,A044107  ,1999JJ00,0.1
8690,E007203  ,A044107  ,2000JJ00,0.1
8691,E007203  ,A044107  ,2001JJ00,0.1
8692,E007203  ,A044107  ,2002JJ00,0.1
8693,E007203  ,A044107  ,2003JJ00,0.1
8694,E007203  ,A044107  ,2004JJ00,0.1
8695,E007203  ,A044107  ,2005JJ00,0.1
8696,E007203  ,A044107  ,2006JJ00,0.1
8697,E007203  ,A044107  ,2007JJ00,0.1
8698,E007203  ,A044107  ,2008JJ00,0.1
8699,E007203  ,A044107  ,2009JJ00,0.1
8700,E007203  ,A044107  ,2010JJ00,0.1
8701,E007203  ,A044107  ,2011JJ00,0.1
8702,E007203  ,A044107  ,2012JJ00,0.1
8703,E007203  ,A044107  ,2013JJ00,0.1
8704,E007203  ,A044107  ,2014JJ00,0.1
8705,E007203  ,A044107  ,2015JJ00,0.1
8706,E007203  ,A044107  ,2016JJ00,0.1
8707,E007203  ,A044107  ,2017JJ00,0.1
8708,E007203  ,A044107  ,2018JJ00,0.1
8709,E007203  ,A044107  ,2019JJ00,0.1
8710,E007203  ,A044107  ,2020JJ00,0.2
8711,E007203  ,A044107  ,2021JJ00,0.2
8712,E007203  ,A044107  ,2022JJ00,0.2
8713,E007203  ,A044107  ,2023JJ00,0.2
8714,E007203  ,A044107  ,2024JJ00,0.4
8715,E007203  ,A052484  ,1990JJ00,0.0
8716,E007203  ,A052484  ,1991JJ00,0.0
8717,E007203  ,A052484  ,1992JJ00,0.0
8718,E007203  ,A052484  ,1993JJ00,0.0
8719,E007203  ,A052484  ,1994JJ00,0.0
8720,E007203  ,A052484  ,1995JJ00,0.0
8721,E007203  ,A052484  ,1996JJ00,0.0
8722,E007203  ,A052484  ,1997JJ00,0.0
8723,E007203  ,A052484  ,1998JJ00,0.0
8724,E007203  ,A052484  ,1999JJ00,0.0
8725,E007203  ,A052484  ,2000JJ00,0.0
8726,E007203  ,A052484  ,2001JJ00,0.0
8727,E007203  ,A052484  ,2002JJ00,0.0
8728,E007203  ,A052484  ,2003JJ00,0.0
8729,E007203  ,A052484  ,2004JJ00,0.0
8730,E007203  ,A052484  ,2005JJ00,0.0
8731,E007203  ,A052484  ,2006JJ00,0.0
8732,E007203  ,A052484  ,2007JJ00,0.0
8733,E007203  ,A052484  ,2008JJ00,0.0
8734,E007203  ,A052484  ,2009JJ00,0.0
8735,E007203  ,A052484  ,2010JJ00,0.0
8736,E007203  ,A052484  ,2011JJ00,0.0
8737,E007203  ,A052484  ,2012JJ00,0.0
8738,E007203  ,A052484  ,2013JJ00,0.0
8739,E007203  ,A052484  ,2014JJ00,0.0
8740,E007203  ,A052484  ,2015JJ00,0.0
8741,E007203  ,A052484  ,2016JJ00,0.0
8742,E007203  ,A052484  ,2017JJ00,0.0
8743,E007203  ,A052484  ,2018JJ00,0.0
8744,E007203  ,A052484  ,2019JJ00,0.0
8745,E007203  ,A052484  ,2020JJ00,0.0
8746,E007203  ,A052484  ,2021JJ00,0.0
8747,E007203  ,A052484  ,2022JJ00,0.0
8748,E007203  ,A052484  ,2023JJ00,0.0
8749,E007203  ,A052484  ,2024JJ00,0.0
8750,A052482  ,T001372  ,1990JJ00,4.6
8751,A052482  ,T001372  ,1991JJ00,4.9
8752,A052482  ,T001372  ,1992JJ00,5.8
8753,A052482  ,T001372  ,1993JJ00,6.3
8754,A052482  ,T001372  ,1994JJ00,6.6
8755,A052482  ,T001372  ,1995JJ00,7.7
8756,A052482  ,T001372  ,1996JJ00,8.2
8757,A052482  ,T001372  ,1997JJ00,8.9
8758,A052482  ,T001372  ,1998JJ00,9.4
8759,A052482  ,T001372  ,1999JJ00,10.0
8760,A052482  ,T001372  ,2000JJ00,10.0
8761,A052482  ,T001372  ,2001JJ00,9.7
8762,A052482  ,T001372  ,2002JJ00,10.1
8763,A052482  ,T001372  ,2003JJ00,10.0
8764,A052482  ,T001372  ,2004JJ00,10.7
8765,A052482  ,T001372  ,2005JJ00,11.0
8766,A052482  ,T001372  ,2006JJ00,11.1
8767,A052482  ,T001372  ,2007JJ00,11.2
8768,A052482  ,T001372  ,2008JJ00,11.4
8769,A052482  ,T001372  ,2009JJ00,10.5
8770,A052482  ,T001372  ,2010JJ00,10.3
8771,A052482  ,T001372  ,2011JJ00,10.7
8772,A052482  ,T001372  ,2012JJ00,10.3
8773,A052482  ,T001372  ,2013JJ00,10.5
8774,A052482  ,T001372  ,2014JJ00,10.9
8775,A052482  ,T001372  ,2015JJ00,11.5
8776,A052482  ,T001372  ,2016JJ00,11.8
8777,A052482  ,T001372  ,2017JJ00,12.1
8778,A052482  ,T001372  ,2018JJ00,12.3
8779,A052482  ,T001372  ,2019JJ00,12.0
8780,A052482  ,T001372  ,2020JJ00,6.7
8781,A052482  ,T001372  ,2021JJ00,7.3
8782,A052482  ,T001372  ,2022JJ00,9.6
8783,A052482  ,T001372  ,2023JJ00,10.2
8784,A052482  ,T001372  ,2024JJ00,10.9
8785,A052482  ,A044109  ,1990JJ00,4.6
8786,A052482  ,A044109  ,1991JJ00,4.9
8787,A052482  ,A044109  ,1992JJ00,5.7
8788,A052482  ,A044109  ,1993JJ00,6.3
8789,A052482  ,A044109  ,1994JJ00,6.6
8790,A052482  ,A044109  ,1995JJ00,7.6
8791,A052482  ,A044109  ,1996JJ00,8.2
8792,A052482  ,A044109  ,1997JJ00,8.8
8793,A052482  ,A044109  ,1998JJ00,9.3
8794,A052482  ,A044109  ,1999JJ00,9.9
8795,A052482  ,A044109  ,2000JJ00,9.9
8796,A052482  ,A044109  ,2001JJ00,9.6
8797,A052482  ,A044109  ,2002JJ00,10.0
8798,A052482  ,A044109  ,2003JJ00,9.9
8799,A052482  ,A044109  ,2004JJ00,10.6
8800,A052482  ,A044109  ,2005JJ00,10.9
8801,A052482  ,A044109  ,2006JJ00,11.1
8802,A052482  ,A044109  ,2007JJ00,11.1
8803,A052482  ,A044109  ,2008JJ00,11.3
8804,A052482  ,A044109  ,2009JJ00,10.5
8805,A052482  ,A044109  ,2010JJ00,10.2
8806,A052482  ,A044109  ,2011JJ00,10.6
8807,A052482  ,A044109  ,2012JJ00,10.2
8808,A052482  ,A044109  ,2013JJ00,10.4
8809,A052482  ,A044109  ,2014JJ00,10.8
8810,A052482  ,A044109  ,2015JJ00,11.4
8811,A052482  ,A044109  ,2016JJ00,11.7
8812,A052482  ,A044109  ,2017JJ00,12.0
8813,A052482  ,A044109  ,2018JJ00,12.2
8814,A052482  ,A044109  ,2019JJ00,11.9
8815,A052482  ,A044109  ,2020JJ00,6.6
8816,A052482  ,A044109  ,2021JJ00,7.3
8817,A052482  ,A044109  ,2022JJ00,9.5
8818,A052482  ,A044109  ,2023JJ00,10.2
8819,A052482  ,A044109  ,2024JJ00,10.8
8820,A052482  ,A044110  ,1990JJ00,0.0
8821,A052482  ,A044110  ,1991JJ00,0.0
8822,A052482  ,A044110  ,1992JJ00,0.0
8823,A052482  ,A044110  ,1993JJ00,0.0
8824,A052482  ,A044110  ,1994JJ00,0.0
8825,A052482  ,A044110  ,1995JJ00,0.1
8826,A052482  ,A044110  ,1996JJ00,0.1
8827,A052482  ,A044110  ,1997JJ00,0.1
8828,A052482  ,A044110  ,1998JJ00,0.1
8829,A052482  ,A044110  ,1999JJ00,0.1
8830,A052482  ,A044110  ,2000JJ00,0.1
8831,A052482  ,A044110  ,2001JJ00,0.1
8832,A052482  ,A044110  ,2002JJ00,0.1
8833,A052482  ,A044110  ,2003JJ00,0.1
8834,A052482  ,A044110  ,2004JJ00,0.1
8835,A052482  ,A044110  ,2005JJ00,0.1
8836,A052482  ,A044110  ,2006JJ00,0.1
8837,A052482  ,A044110  ,2007JJ00,0.1
8838,A052482  ,A044110  ,2008JJ00,0.1
8839,A052482  ,A044110  ,2009JJ00,0.1
8840,A052482  ,A044110  ,2010JJ00,0.1
8841,A052482  ,A044110  ,2011JJ00,0.1
8842,A052482  ,A044110  ,2012JJ00,0.1
8843,A052482  ,A044110  ,2013JJ00,0.1
8844,A052482  ,A044110  ,2014JJ00,0.1
8845,A052482  ,A044110  ,2015JJ00,0.1
8846,A052482  ,A044110  ,2016JJ00,0.1
8847,A052482  ,A044110  ,2017JJ00,0.1
8848,A052482  ,A044110  ,2018JJ00,0.1
8849,A052482  ,A044110  ,2019JJ00,0.1
8850,A052482  ,A044110  ,2020JJ00,0.0
8851,A052482  ,A044110  ,2021JJ00,0.1
8852,A052482  ,A044110  ,2022JJ00,0.1
8853,A052482  ,A044110  ,2023JJ00,0.1
8854,A052482  ,A044110  ,2024JJ00,0.1
8855,A052482  ,A044107  ,1990JJ00,0.0
8856,A052482  ,A044107  ,1991JJ00,0.0
8857,A052482  ,A044107  ,1992JJ00,0.0
8858,A052482  ,A044107  ,1993JJ00,0.0
8859,A052482  ,A044107  ,1994JJ00,0.0
8860,A052482  ,A044107  ,1995JJ00,0.0
8861,A052482  ,A044107  ,1996JJ00,0.0
8862,A052482  ,A044107  ,1997JJ00,0.0
8863,A052482  ,A044107  ,1998JJ00,0.0
8864,A052482  ,A044107  ,1999JJ00,0.0
8865,A052482  ,A044107  ,2000JJ00,0.0
8866,A052482  ,A044107  ,2001JJ00,0.0
8867,A052482  ,A044107  ,2002JJ00,0.0
8868,A052482  ,A044107  ,2003JJ00,0.0
8869,A052482  ,A044107  ,2004JJ00,0.0
8870,A052482  ,A044107  ,2005JJ00,0.0
8871,A052482  ,A044107  ,2006JJ00,0.0
8872,A052482  ,A044107  ,2007JJ00,0.0
8873,A052482  ,A044107  ,2008JJ00,0.0
8874,A052482  ,A044107  ,2009JJ00,0.0
8875,A052482  ,A044107  ,2010JJ00,0.0
8876,A052482  ,A044107  ,2011JJ00,0.0
8877,A052482  ,A044107  ,2012JJ00,0.0
8878,A052482  ,A044107  ,2013JJ00,0.0
8879,A052482  ,A044107  ,2014JJ00,0.0
8880,A052482  ,A044107  ,2015JJ00,0.0
8881,A052482  ,A044107  ,2016JJ00,0.0
8882,A052482  ,A044107  ,2017JJ00,0.0
8883,A052482  ,A044107  ,2018JJ00,0.0
8884,A052482  ,A044107  ,2019JJ00,0.0
8885,A052482  ,A044107  ,2020JJ00,0.0
8886,A052482  ,A044107  ,2021JJ00,0.0
8887,A052482  ,A044107  ,2022JJ00,0.0
8888,A052482  ,A044107  ,2023JJ00,0.0
8889,A052482  ,A044107  ,2024JJ00,0.0
8890,A052482  ,A052484  ,1990JJ00,0.0
8891,A052482  ,A052484  ,1991JJ00,0.0
8892,A052482  ,A052484  ,1992JJ00,0.0
8893,A052482  ,A052484  ,1993JJ00,0.0
8894,A052482  ,A052484  ,1994JJ00,0.0
8895,A052482  ,A052484  ,1995JJ00,0.0
8896,A052482  ,A052484  ,1996JJ00,0.0
8897,A052482  ,A052484  ,1997JJ00,0.0
8898,A052482  ,A052484  ,1998JJ00,0.0
8899,A052482  ,A052484  ,1999JJ00,0.0
8900,A052482  ,A052484  ,2000JJ00,0.0
8901,A052482  ,A052484  ,2001JJ00,0.0
8902,A052482  ,A052484  ,2002JJ00,0.0
8903,A052482  ,A052484  ,2003JJ00,0.0
8904,A052482  ,A052484  ,2004JJ00,0.0
8905,A052482  ,A052484  ,2005JJ00,0.0
8906,A052482  ,A052484  ,2006JJ00,0.0
8907,A052482  ,A052484  ,2007JJ00,0.0
8908,A052482  ,A052484  ,2008JJ00,0.0
8909,A052482  ,A052484  ,2009JJ00,0.0
8910,A052482  ,A052484  ,2010JJ00,0.0
8911,A052482  ,A052484  ,2011JJ00,0.0
8912,A052482  ,A052484  ,2012JJ00,0.0
8913,A052482  ,A052484  ,2013JJ00,0.0
8914,A052482  ,A052484  ,2014JJ00,0.0
8915,A052482  ,A052484  ,2015JJ00,0.0
8916,A052482  ,A052484  ,2016JJ00,0.0
8917,A052482  ,A052484  ,2017JJ00,0.0
8918,A052482  ,A052484  ,2018JJ00,0.0
8919,A052482  ,A052484  ,2019JJ00,0.0
8920,A052482  ,A052484  ,2020JJ00,0.0
8921,A052482  ,A052484  ,2021JJ00,0.0
8922,A052482  ,A052484  ,2022JJ00,0.0
8923,A052482  ,A052484  ,2023JJ00,0.0
8924,A052482  ,A052484  ,2024JJ00,0.0
8925,A052483  ,T001372  ,1990JJ00,35.3
8926,A052483  ,T001372  ,1991JJ00,35.8
8927,A052483  ,T001372  ,1992JJ00,36.1
8928,A052483  ,T001372  ,1993JJ00,34.6
8929,A052483  ,T001372  ,1994JJ00,35.6
8930,A052483  ,T001372  ,1995JJ00,35.0
8931,A052483  ,T001372  ,1996JJ00,36.4
8932,A052483  ,T001372  ,1997JJ00,39.1
8933,A052483  ,T001372  ,1998JJ00,39.1
8934,A052483  ,T001372  ,1999JJ00,40.5
8935,A052483  ,T001372  ,2000JJ00,42.7
8936,A052483  ,T001372  ,2001JJ00,46.7
8937,A052483  ,T001372  ,2002JJ00,46.4
8938,A052483  ,T001372  ,2003JJ00,43.5
8939,A052483  ,T001372  ,2004JJ00,47.4
8940,A052483  ,T001372  ,2005JJ00,50.8
8941,A052483  ,T001372  ,2006JJ00,54.2
8942,A052483  ,T001372  ,2007JJ00,55.5
8943,A052483  ,T001372  ,2008JJ00,53.3
8944,A052483  ,T001372  ,2009JJ00,47.6
8945,A052483  ,T001372  ,2010JJ00,45.0
8946,A052483  ,T001372  ,2011JJ00,48.5
8947,A052483  ,T001372  ,2012JJ00,44.6
8948,A052483  ,T001372  ,2013JJ00,42.8
8949,A052483  ,T001372  ,2014JJ00,42.0
8950,A052483  ,T001372  ,2015JJ00,38.7
8951,A052483  ,T001372  ,2016JJ00,38.4
8952,A052483  ,T001372  ,2017JJ00,37.7
8953,A052483  ,T001372  ,2018JJ00,36.2
8954,A052483  ,T001372  ,2019JJ00,37.0
8955,A052483  ,T001372  ,2020JJ00,38.4
8956,A052483  ,T001372  ,2021JJ00,36.9
8957,A052483  ,T001372  ,2022JJ00,37.4
8958,A052483  ,T001372  ,2023JJ00,34.4
8959,A052483  ,T001372  ,2024JJ00,37.1
