ID,SITCEnergy,Countries,Periods,ImportValue_1,ExportValue_2
24274,A042496,T001047,1951JJ00,1101.0,342.0
24275,A042496,T001047,1952JJ00,837.0,313.0
24276,A042496,T001047,1953JJ00,887.0,314.0
24277,A042496,T001047,1954JJ00,1033.0,350.0
24278,A042496,T001047,1955JJ00,1043.0,383.0
24279,A042496,T001047,1956JJ00,1112.0,447.0
24280,A042496,T001047,1957JJ00,1166.0,447.0
24281,A042496,T001047,1958JJ00,946.0,424.0
24282,A042496,T001047,1959JJ00,1060.0,486.0
24283,A042496,T001047,1960JJ00,1173.0,570.0
24284,A042496,T001047,1961JJ00,1105.0,614.0
24285,A042496,T001047,1962JJ00,1037.0,638.0
24286,A042496,T001047,1963JJ00,1130.0,704.0
24287,A042496,T001047,1964JJ00,1468.0,835.0
24288,A042496,T001047,1965JJ00,1522.0,909.0
24289,A042496,T001047,1966JJ00,1536.0,1011.0
24290,A042496,T001047,1967JJ00,1517.0,1060.0
24291,A042496,T001047,1968JJ00,1645.0,1158.0
24292,A042496,T001047,1969JJ00,1869.0,1339.0
24293,A042496,T001047,1970JJ00,2118.0,1488.0
24294,A042496,T001047,1971JJ00,2119.0,1522.0
24295,A042496,T001047,1972JJ00,2191.0,1722.0
24296,A042496,T001047,1973JJ00,2734.0,2149.0
24297,A042496,T001047,1974JJ00,3682.0,2883.0
24298,A042496,T001047,1975JJ00,3087.0,2427.0
24299,A042496,T001047,1976JJ00,3653.0,2792.0
24300,A042496,T001047,1977JJ00,3994.0,3028.0
24301,A042496,T001047,1978JJ00,3856.0,3153.0
24302,A042496,T001047,1979JJ00,4516.0,3760.0
24303,A042496,T001047,1980JJ00,4928.0,4094.0
24304,A042496,T001047,1981JJ00,5316.0,4364.0
24305,A042496,T001047,1982JJ00,5147.0,4424.0
24306,A042496,T001047,1983JJ00,5392.0,4852.0
24307,A042496,T001047,1984JJ00,6939.0,6171.0
24308,A042496,T001047,1985JJ00,6899.0,6415.0
24309,A042496,T001047,1986JJ00,5153.0,5592.0
24310,A042496,T001047,1987JJ00,4970.0,5581.0
24311,A042496,T001047,1988JJ00,5655.0,6382.0
24312,A042496,T001047,1989JJ00,6465.0,7120.0
24313,A042496,T001047,1990JJ00,6078.0,6885.0
24314,A042496,T001047,1991JJ00,5589.0,7216.0
24315,A042496,T001047,1992JJ00,5689.0,7221.0
24316,A042496,T001047,1993JJ00,6094.0,7491.0
24317,A042496,T001047,1994JJ00,7563.0,8870.0
24318,A042496,T001047,1995JJ00,7779.0,8916.0
24319,A042496,T001047,1996JJ00,,
24320,A042496,T001047,1997JJ00,,
24321,A042496,T001047,1998JJ00,,
24322,A042496,T001047,1999JJ00,,
24323,A042496,T001047,2000JJ00,,
24324,A042496,T001047,2001JJ00,,
24325,A042496,T001047,2002JJ00,,
24326,A042496,T001047,2003JJ00,,
24327,A042496,T001047,2004JJ00,,
24328,A042496,T001047,2005JJ00,,
24329,A042496,T001047,2006JJ00,,
24330,A042496,T001047,2007JJ00,,
24331,A042496,T001047,2008JJ00,,
24332,A042496,T001047,2009JJ00,,
24333,A042496,T001047,2010JJ00,,
24334,A042496,T001047,2011JJ00,,
24335,A042496,T001047,2012JJ00,,
24336,A042496,T001047,2013JJ00,,
24337,A042496,T001047,2014JJ00,,
24338,A042496,T001047,2015JJ00,,
24339,A042496,T001047,2016JJ00,,
24340,A042496,T001047,2017JJ00,,
24341,A042496,L007935,1917JJ00,,
24342,A042496,L007935,1918JJ00,,
24343,A042496,L007935,1919JJ00,,
24344,A042496,L007935,1920JJ00,,
24345,A042496,L007935,1921JJ00,,
24346,A042496,L007935,1922JJ00,,
24347,A042496,L007935,1923JJ00,,
24348,A042496,L007935,1924JJ00,,
24349,A042496,L007935,1925JJ00,,
24350,A042496,L007935,1926JJ00,,
24351,A042496,L007935,1927JJ00,,
24352,A042496,L007935,1928JJ00,,
24353,A042496,L007935,1929JJ00,,
24354,A042496,L007935,1930JJ00,,
24355,A042496,L007935,1931JJ00,,
24356,A042496,L007935,1932JJ00,,
24357,A042496,L007935,1933JJ00,,
24358,A042496,L007935,1934JJ00,,
24359,A042496,L007935,1935JJ00,,
24360,A042496,L007935,1936JJ00,,
24361,A042496,L007935,1937JJ00,,
24362,A042496,L007935,1938JJ00,,
24363,A042496,L007935,1939JJ00,,
24364,A042496,L007935,1940JJ00,,
24365,A042496,L007935,1941JJ00,,
24366,A042496,L007935,1942JJ00,,
24367,A042496,L007935,1943JJ00,,
24368,A042496,L007935,1944JJ00,,
24369,A042496,L007935,1945JJ00,,
24370,A042496,L007935,1946JJ00,,
24371,A042496,L007935,1947JJ00,,
24372,A042496,L007935,1948JJ00,,
24373,A042496,L007935,1949JJ00,,
24374,A042496,L007935,1950JJ00,,
24375,A042496,L007935,1951JJ00,,
24376,A042496,L007935,1952JJ00,,
24377,A042496,L007935,1953JJ00,,
24378,A042496,L007935,1954JJ00,,
24379,A042496,L007935,1955JJ00,,
24380,A042496,L007935,1956JJ00,,
24381,A042496,L007935,1957JJ00,,
24382,A042496,L007935,1958JJ00,,
24383,A042496,L007935,1959JJ00,,
24384,A042496,L007935,1960JJ00,,
24385,A042496,L007935,1961JJ00,,
24386,A042496,L007935,1962JJ00,,
24387,A042496,L007935,1963JJ00,,
24388,A042496,L007935,1964JJ00,,
24389,A042496,L007935,1965JJ00,,
24390,A042496,L007935,1966JJ00,,
24391,A042496,L007935,1967JJ00,,
24392,A042496,L007935,1968JJ00,,
24393,A042496,L007935,1969JJ00,,
24394,A042496,L007935,1970JJ00,,
24395,A042496,L007935,1971JJ00,,
24396,A042496,L007935,1972JJ00,,
24397,A042496,L007935,1973JJ00,,
24398,A042496,L007935,1974JJ00,,
24399,A042496,L007935,1975JJ00,,
24400,A042496,L007935,1976JJ00,,
24401,A042496,L007935,1977JJ00,,
24402,A042496,L007935,1978JJ00,,
24403,A042496,L007935,1979JJ00,,
24404,A042496,L007935,1980JJ00,,
24405,A042496,L007935,1981JJ00,,
24406,A042496,L007935,1982JJ00,,
24407,A042496,L007935,1983JJ00,,
24408,A042496,L007935,1984JJ00,,
24409,A042496,L007935,1985JJ00,,
24410,A042496,L007935,1986JJ00,,
24411,A042496,L007935,1987JJ00,,
24412,A042496,L007935,1988JJ00,,
24413,A042496,L007935,1989JJ00,,
24414,A042496,L007935,1990JJ00,,
24415,A042496,L007935,1991JJ00,,
24416,A042496,L007935,1992JJ00,,
24417,A042496,L007935,1993JJ00,,
24418,A042496,L007935,1994JJ00,,
24419,A042496,L007935,1995JJ00,,
24420,A042496,L007935,1996JJ00,,
24421,A042496,L007935,1997JJ00,,
24422,A042496,L007935,1998JJ00,,
24423,A042496,L007935,1999JJ00,,
24424,A042496,L007935,2000JJ00,,
24425,A042496,L007935,2001JJ00,,
24426,A042496,L007935,2002JJ00,,
24427,A042496,L007935,2003JJ00,,
24428,A042496,L007935,2004JJ00,,
24429,A042496,L007935,2005JJ00,,
24430,A042496,L007935,2006JJ00,,
24431,A042496,L007935,2007JJ00,,
24432,A042496,L007935,2008JJ00,,
24433,A042496,L007935,2009JJ00,,
24434,A042496,L007935,2010JJ00,,
24435,A042496,L007935,2011JJ00,,
24436,A042496,L007935,2012JJ00,,
24437,A042496,L007935,2013JJ00,,
24438,A042496,L007935,2014JJ00,,
24439,A042496,L007935,2015JJ00,,
24440,A042496,L007935,2016JJ00,,
24441,A042496,L007935,2017JJ00,,
24442,A042496,L008519,1917JJ00,,
24443,A042496,L008519,1918JJ00,,
24444,A042496,L008519,1919JJ00,,
24445,A042496,L008519,1920JJ00,,
24446,A042496,L008519,1921JJ00,,
24447,A042496,L008519,1922JJ00,,
24448,A042496,L008519,1923JJ00,,
24449,A042496,L008519,1924JJ00,,
24450,A042496,L008519,1925JJ00,,
24451,A042496,L008519,1926JJ00,,
24452,A042496,L008519,1927JJ00,,
24453,A042496,L008519,1928JJ00,,
24454,A042496,L008519,1929JJ00,,
24455,A042496,L008519,1930JJ00,,
24456,A042496,L008519,1931JJ00,,
24457,A042496,L008519,1932JJ00,,
24458,A042496,L008519,1933JJ00,,
24459,A042496,L008519,1934JJ00,,
24460,A042496,L008519,1935JJ00,,
24461,A042496,L008519,1936JJ00,,
24462,A042496,L008519,1937JJ00,,
24463,A042496,L008519,1938JJ00,,
24464,A042496,L008519,1939JJ00,,
24465,A042496,L008519,1940JJ00,,
24466,A042496,L008519,1941JJ00,,
24467,A042496,L008519,1942JJ00,,
24468,A042496,L008519,1943JJ00,,
24469,A042496,L008519,1944JJ00,,
24470,A042496,L008519,1945JJ00,,
24471,A042496,L008519,1946JJ00,,
24472,A042496,L008519,1947JJ00,,
24473,A042496,L008519,1948JJ00,,
24474,A042496,L008519,1949JJ00,,
24475,A042496,L008519,1950JJ00,,
24476,A042496,L008519,1951JJ00,,
24477,A042496,L008519,1952JJ00,,
24478,A042496,L008519,1953JJ00,,
24479,A042496,L008519,1954JJ00,,
24480,A042496,L008519,1955JJ00,,
24481,A042496,L008519,1956JJ00,,
24482,A042496,L008519,1957JJ00,,
24483,A042496,L008519,1958JJ00,,
24484,A042496,L008519,1959JJ00,,
24485,A042496,L008519,1960JJ00,,
24486,A042496,L008519,1961JJ00,,
24487,A042496,L008519,1962JJ00,,
24488,A042496,L008519,1963JJ00,,
24489,A042496,L008519,1964JJ00,,
24490,A042496,L008519,1965JJ00,,
24491,A042496,L008519,1966JJ00,,
24492,A042496,L008519,1967JJ00,,
24493,A042496,L008519,1968JJ00,,
24494,A042496,L008519,1969JJ00,,
24495,A042496,L008519,1970JJ00,,
24496,A042496,L008519,1971JJ00,,
24497,A042496,L008519,1972JJ00,,
24498,A042496,L008519,1973JJ00,,
24499,A042496,L008519,1974JJ00,,
24500,A042496,L008519,1975JJ00,,
24501,A042496,L008519,1976JJ00,,
24502,A042496,L008519,1977JJ00,,
24503,A042496,L008519,1978JJ00,,
24504,A042496,L008519,1979JJ00,,
24505,A042496,L008519,1980JJ00,,
24506,A042496,L008519,1981JJ00,,
24507,A042496,L008519,1982JJ00,,
24508,A042496,L008519,1983JJ00,,
24509,A042496,L008519,1984JJ00,,
24510,A042496,L008519,1985JJ00,,
24511,A042496,L008519,1986JJ00,,
24512,A042496,L008519,1987JJ00,,
24513,A042496,L008519,1988JJ00,,
24514,A042496,L008519,1989JJ00,,
24515,A042496,L008519,1990JJ00,,
24516,A042496,L008519,1991JJ00,,
24517,A042496,L008519,1992JJ00,,
24518,A042496,L008519,1993JJ00,,
24519,A042496,L008519,1994JJ00,,
24520,A042496,L008519,1995JJ00,,
24521,A042496,L008519,1996JJ00,,
24522,A042496,L008519,1997JJ00,,
24523,A042496,L008519,1998JJ00,,
24524,A042496,L008519,1999JJ00,,
24525,A042496,L008519,2000JJ00,,
24526,A042496,L008519,2001JJ00,,
24527,A042496,L008519,2002JJ00,,
24528,A042496,L008519,2003JJ00,,
24529,A042496,L008519,2004JJ00,,
24530,A042496,L008519,2005JJ00,,
24531,A042496,L008519,2006JJ00,,
24532,A042496,L008519,2007JJ00,,
24533,A042496,L008519,2008JJ00,,
24534,A042496,L008519,2009JJ00,,
24535,A042496,L008519,2010JJ00,,
24536,A042496,L008519,2011JJ00,,
24537,A042496,L008519,2012JJ00,,
24538,A042496,L008519,2013JJ00,,
24539,A042496,L008519,2014JJ00,,
24540,A042496,L008519,2015JJ00,,
24541,A042496,L008519,2016JJ00,,
24542,A042496,L008519,2017JJ00,,
24543,A042496,L008520,1917JJ00,,
24544,A042496,L008520,1918JJ00,,
24545,A042496,L008520,1919JJ00,,
24546,A042496,L008520,1920JJ00,,
24547,A042496,L008520,1921JJ00,,
24548,A042496,L008520,1922JJ00,,
24549,A042496,L008520,1923JJ00,,
24550,A042496,L008520,1924JJ00,,
24551,A042496,L008520,1925JJ00,,
24552,A042496,L008520,1926JJ00,,
24553,A042496,L008520,1927JJ00,,
24554,A042496,L008520,1928JJ00,,
24555,A042496,L008520,1929JJ00,,
24556,A042496,L008520,1930JJ00,,
24557,A042496,L008520,1931JJ00,,
24558,A042496,L008520,1932JJ00,,
24559,A042496,L008520,1933JJ00,,
24560,A042496,L008520,1934JJ00,,
24561,A042496,L008520,1935JJ00,,
24562,A042496,L008520,1936JJ00,,
24563,A042496,L008520,1937JJ00,,
24564,A042496,L008520,1938JJ00,,
24565,A042496,L008520,1939JJ00,,
24566,A042496,L008520,1940JJ00,,
24567,A042496,L008520,1941JJ00,,
24568,A042496,L008520,1942JJ00,,
24569,A042496,L008520,1943JJ00,,
24570,A042496,L008520,1944JJ00,,
24571,A042496,L008520,1945JJ00,,
24572,A042496,L008520,1946JJ00,,
24573,A042496,L008520,1947JJ00,,
24574,A042496,L008520,1948JJ00,,
24575,A042496,L008520,1949JJ00,,
24576,A042496,L008520,1950JJ00,,
24577,A042496,L008520,1951JJ00,,
24578,A042496,L008520,1952JJ00,,
24579,A042496,L008520,1953JJ00,,
24580,A042496,L008520,1954JJ00,,
24581,A042496,L008520,1955JJ00,,
24582,A042496,L008520,1956JJ00,,
24583,A042496,L008520,1957JJ00,,
24584,A042496,L008520,1958JJ00,,
24585,A042496,L008520,1959JJ00,,
24586,A042496,L008520,1960JJ00,,
24587,A042496,L008520,1961JJ00,,
24588,A042496,L008520,1962JJ00,,
24589,A042496,L008520,1963JJ00,,
24590,A042496,L008520,1964JJ00,,
24591,A042496,L008520,1965JJ00,,
24592,A042496,L008520,1966JJ00,,
24593,A042496,L008520,1967JJ00,,
24594,A042496,L008520,1968JJ00,,
24595,A042496,L008520,1969JJ00,,
24596,A042496,L008520,1970JJ00,,
24597,A042496,L008520,1971JJ00,,
24598,A042496,L008520,1972JJ00,,
24599,A042496,L008520,1973JJ00,,
24600,A042496,L008520,1974JJ00,,
24601,A042496,L008520,1975JJ00,,
24602,A042496,L008520,1976JJ00,,
24603,A042496,L008520,1977JJ00,,
24604,A042496,L008520,1978JJ00,,
24605,A042496,L008520,1979JJ00,,
24606,A042496,L008520,1980JJ00,,
24607,A042496,L008520,1981JJ00,,
24608,A042496,L008520,1982JJ00,,
24609,A042496,L008520,1983JJ00,,
24610,A042496,L008520,1984JJ00,,
24611,A042496,L008520,1985JJ00,,
24612,A042496,L008520,1986JJ00,,
24613,A042496,L008520,1987JJ00,,
24614,A042496,L008520,1988JJ00,,
24615,A042496,L008520,1989JJ00,,
24616,A042496,L008520,1990JJ00,,
24617,A042496,L008520,1991JJ00,,
24618,A042496,L008520,1992JJ00,,
24619,A042496,L008520,1993JJ00,,
24620,A042496,L008520,1994JJ00,,
24621,A042496,L008520,1995JJ00,,
24622,A042496,L008520,1996JJ00,,
24623,A042496,L008520,1997JJ00,,
24624,A042496,L008520,1998JJ00,,
24625,A042496,L008520,1999JJ00,,
24626,A042496,L008520,2000JJ00,,
24627,A042496,L008520,2001JJ00,,
24628,A042496,L008520,2002JJ00,,
24629,A042496,L008520,2003JJ00,,
24630,A042496,L008520,2004JJ00,,
24631,A042496,L008520,2005JJ00,,
24632,A042496,L008520,2006JJ00,,
24633,A042496,L008520,2007JJ00,,
24634,A042496,L008520,2008JJ00,,
24635,A042496,L008520,2009JJ00,,
24636,A042496,L008520,2010JJ00,,
24637,A042496,L008520,2011JJ00,,
24638,A042496,L008520,2012JJ00,,
24639,A042496,L008520,2013JJ00,,
24640,A042496,L008520,2014JJ00,,
24641,A042496,L008520,2015JJ00,,
24642,A042496,L008520,2016JJ00,,
24643,A042496,L008520,2017JJ00,,
24644,A042496,L008524,1917JJ00,,
24645,A042496,L008524,1918JJ00,,
24646,A042496,L008524,1919JJ00,,
24647,A042496,L008524,1920JJ00,,
24648,A042496,L008524,1921JJ00,,
24649,A042496,L008524,1922JJ00,,
24650,A042496,L008524,1923JJ00,,
24651,A042496,L008524,1924JJ00,,
24652,A042496,L008524,1925JJ00,,
24653,A042496,L008524,1926JJ00,,
24654,A042496,L008524,1927JJ00,,
24655,A042496,L008524,1928JJ00,,
24656,A042496,L008524,1929JJ00,,
24657,A042496,L008524,1930JJ00,,
24658,A042496,L008524,1931JJ00,,
24659,A042496,L008524,1932JJ00,,
24660,A042496,L008524,1933JJ00,,
24661,A042496,L008524,1934JJ00,,
24662,A042496,L008524,1935JJ00,,
24663,A042496,L008524,1936JJ00,,
24664,A042496,L008524,1937JJ00,,
24665,A042496,L008524,1938JJ00,,
24666,A042496,L008524,1939JJ00,,
24667,A042496,L008524,1940JJ00,,
24668,A042496,L008524,1941JJ00,,
24669,A042496,L008524,1942JJ00,,
24670,A042496,L008524,1943JJ00,,
24671,A042496,L008524,1944JJ00,,
24672,A042496,L008524,1945JJ00,,
24673,A042496,L008524,1946JJ00,,
24674,A042496,L008524,1947JJ00,,
24675,A042496,L008524,1948JJ00,,
24676,A042496,L008524,1949JJ00,,
24677,A042496,L008524,1950JJ00,,
24678,A042496,L008524,1951JJ00,,
24679,A042496,L008524,1952JJ00,,
24680,A042496,L008524,1953JJ00,,
24681,A042496,L008524,1954JJ00,,
24682,A042496,L008524,1955JJ00,,
24683,A042496,L008524,1956JJ00,,
24684,A042496,L008524,1957JJ00,,
24685,A042496,L008524,1958JJ00,,
24686,A042496,L008524,1959JJ00,,
24687,A042496,L008524,1960JJ00,,
24688,A042496,L008524,1961JJ00,,
24689,A042496,L008524,1962JJ00,,
24690,A042496,L008524,1963JJ00,,
24691,A042496,L008524,1964JJ00,,
24692,A042496,L008524,1965JJ00,,
24693,A042496,L008524,1966JJ00,,
24694,A042496,L008524,1967JJ00,,
24695,A042496,L008524,1968JJ00,,
24696,A042496,L008524,1969JJ00,,
24697,A042496,L008524,1970JJ00,,
24698,A042496,L008524,1971JJ00,,
24699,A042496,L008524,1972JJ00,,
24700,A042496,L008524,1973JJ00,,
24701,A042496,L008524,1974JJ00,,
24702,A042496,L008524,1975JJ00,,
24703,A042496,L008524,1976JJ00,,
24704,A042496,L008524,1977JJ00,,
24705,A042496,L008524,1978JJ00,,
24706,A042496,L008524,1979JJ00,,
24707,A042496,L008524,1980JJ00,,
24708,A042496,L008524,1981JJ00,,
24709,A042496,L008524,1982JJ00,,
24710,A042496,L008524,1983JJ00,,
24711,A042496,L008524,1984JJ00,,
24712,A042496,L008524,1985JJ00,,
24713,A042496,L008524,1986JJ00,,
24714,A042496,L008524,1987JJ00,,
24715,A042496,L008524,1988JJ00,,
24716,A042496,L008524,1989JJ00,,
24717,A042496,L008524,1990JJ00,,
24718,A042496,L008524,1991JJ00,,
24719,A042496,L008524,1992JJ00,,
24720,A042496,L008524,1993JJ00,,
24721,A042496,L008524,1994JJ00,,
24722,A042496,L008524,1995JJ00,,
24723,A042496,L008524,1996JJ00,,
24724,A042496,L008524,1997JJ00,,
24725,A042496,L008524,1998JJ00,,
24726,A042496,L008524,1999JJ00,,
24727,A042496,L008524,2000JJ00,,
24728,A042496,L008524,2001JJ00,,
24729,A042496,L008524,2002JJ00,,
24730,A042496,L008524,2003JJ00,,
24731,A042496,L008524,2004JJ00,,
24732,A042496,L008524,2005JJ00,,
24733,A042496,L008524,2006JJ00,,
24734,A042496,L008524,2007JJ00,,
24735,A042496,L008524,2008JJ00,,
24736,A042496,L008524,2009JJ00,,
24737,A042496,L008524,2010JJ00,,
24738,A042496,L008524,2011JJ00,,
24739,A042496,L008524,2012JJ00,,
24740,A042496,L008524,2013JJ00,,
24741,A042496,L008524,2014JJ00,,
24742,A042496,L008524,2015JJ00,,
24743,A042496,L008524,2016JJ00,,
24744,A042496,L008524,2017JJ00,,
24745,A042496,L008531,1917JJ00,,
24746,A042496,L008531,1918JJ00,,
24747,A042496,L008531,1919JJ00,,
24748,A042496,L008531,1920JJ00,,
24749,A042496,L008531,1921JJ00,,
24750,A042496,L008531,1922JJ00,,
24751,A042496,L008531,1923JJ00,,
24752,A042496,L008531,1924JJ00,,
24753,A042496,L008531,1925JJ00,,
24754,A042496,L008531,1926JJ00,,
24755,A042496,L008531,1927JJ00,,
24756,A042496,L008531,1928JJ00,,
24757,A042496,L008531,1929JJ00,,
24758,A042496,L008531,1930JJ00,,
24759,A042496,L008531,1931JJ00,,
24760,A042496,L008531,1932JJ00,,
24761,A042496,L008531,1933JJ00,,
24762,A042496,L008531,1934JJ00,,
24763,A042496,L008531,1935JJ00,,
24764,A042496,L008531,1936JJ00,,
24765,A042496,L008531,1937JJ00,,
24766,A042496,L008531,1938JJ00,,
24767,A042496,L008531,1939JJ00,,
24768,A042496,L008531,1940JJ00,,
24769,A042496,L008531,1941JJ00,,
24770,A042496,L008531,1942JJ00,,
24771,A042496,L008531,1943JJ00,,
24772,A042496,L008531,1944JJ00,,
24773,A042496,L008531,1945JJ00,,
24774,A042496,L008531,1946JJ00,,
24775,A042496,L008531,1947JJ00,,
24776,A042496,L008531,1948JJ00,,
24777,A042496,L008531,1949JJ00,,
24778,A042496,L008531,1950JJ00,,
24779,A042496,L008531,1951JJ00,,
24780,A042496,L008531,1952JJ00,,
24781,A042496,L008531,1953JJ00,,
24782,A042496,L008531,1954JJ00,,
24783,A042496,L008531,1955JJ00,,
24784,A042496,L008531,1956JJ00,,
24785,A042496,L008531,1957JJ00,,
24786,A042496,L008531,1958JJ00,,
24787,A042496,L008531,1959JJ00,,
24788,A042496,L008531,1960JJ00,,
24789,A042496,L008531,1961JJ00,,
24790,A042496,L008531,1962JJ00,,
24791,A042496,L008531,1963JJ00,,
24792,A042496,L008531,1964JJ00,,
24793,A042496,L008531,1965JJ00,,
24794,A042496,L008531,1966JJ00,,
24795,A042496,L008531,1967JJ00,,
24796,A042496,L008531,1968JJ00,,
24797,A042496,L008531,1969JJ00,,
24798,A042496,L008531,1970JJ00,,
24799,A042496,L008531,1971JJ00,,
24800,A042496,L008531,1972JJ00,,
24801,A042496,L008531,1973JJ00,,
24802,A042496,L008531,1974JJ00,,
24803,A042496,L008531,1975JJ00,,
24804,A042496,L008531,1976JJ00,,
24805,A042496,L008531,1977JJ00,,
24806,A042496,L008531,1978JJ00,,
24807,A042496,L008531,1979JJ00,,
24808,A042496,L008531,1980JJ00,,
24809,A042496,L008531,1981JJ00,,
24810,A042496,L008531,1982JJ00,,
24811,A042496,L008531,1983JJ00,,
24812,A042496,L008531,1984JJ00,,
24813,A042496,L008531,1985JJ00,,
24814,A042496,L008531,1986JJ00,,
24815,A042496,L008531,1987JJ00,,
24816,A042496,L008531,1988JJ00,,
24817,A042496,L008531,1989JJ00,,
24818,A042496,L008531,1990JJ00,,
24819,A042496,L008531,1991JJ00,,
24820,A042496,L008531,1992JJ00,,
24821,A042496,L008531,1993JJ00,,
24822,A042496,L008531,1994JJ00,,
24823,A042496,L008531,1995JJ00,,
24824,A042496,L008531,1996JJ00,,
24825,A042496,L008531,1997JJ00,,
24826,A042496,L008531,1998JJ00,,
24827,A042496,L008531,1999JJ00,,
24828,A042496,L008531,2000JJ00,,
24829,A042496,L008531,2001JJ00,,
24830,A042496,L008531,2002JJ00,,
24831,A042496,L008531,2003JJ00,,
24832,A042496,L008531,2004JJ00,,
24833,A042496,L008531,2005JJ00,,
24834,A042496,L008531,2006JJ00,,
24835,A042496,L008531,2007JJ00,,
24836,A042496,L008531,2008JJ00,,
24837,A042496,L008531,2009JJ00,,
24838,A042496,L008531,2010JJ00,,
24839,A042496,L008531,2011JJ00,,
24840,A042496,L008531,2012JJ00,,
24841,A042496,L008531,2013JJ00,,
24842,A042496,L008531,2014JJ00,,
24843,A042496,L008531,2015JJ00,,
24844,A042496,L008531,2016JJ00,,
24845,A042496,L008531,2017JJ00,,
24846,A042496,L999999,1917JJ00,,
24847,A042496,L999999,1918JJ00,,
24848,A042496,L999999,1919JJ00,,
24849,A042496,L999999,1920JJ00,,
24850,A042496,L999999,1921JJ00,,
24851,A042496,L999999,1922JJ00,,
24852,A042496,L999999,1923JJ00,,
24853,A042496,L999999,1924JJ00,,
24854,A042496,L999999,1925JJ00,,
24855,A042496,L999999,1926JJ00,,
24856,A042496,L999999,1927JJ00,,
24857,A042496,L999999,1928JJ00,,
24858,A042496,L999999,1929JJ00,,
24859,A042496,L999999,1930JJ00,,
24860,A042496,L999999,1931JJ00,,
24861,A042496,L999999,1932JJ00,,
24862,A042496,L999999,1933JJ00,,
24863,A042496,L999999,1934JJ00,,
24864,A042496,L999999,1935JJ00,,
24865,A042496,L999999,1936JJ00,,
24866,A042496,L999999,1937JJ00,,
24867,A042496,L999999,1938JJ00,,
24868,A042496,L999999,1939JJ00,,
24869,A042496,L999999,1940JJ00,,
24870,A042496,L999999,1941JJ00,,
24871,A042496,L999999,1942JJ00,,
24872,A042496,L999999,1943JJ00,,
24873,A042496,L999999,1944JJ00,,
24874,A042496,L999999,1945JJ00,,
24875,A042496,L999999,1946JJ00,,
24876,A042496,L999999,1947JJ00,,
24877,A042496,L999999,1948JJ00,,
24878,A042496,L999999,1949JJ00,,
24879,A042496,L999999,1950JJ00,,
24880,A042496,L999999,1951JJ00,,
24881,A042496,L999999,1952JJ00,,
24882,A042496,L999999,1953JJ00,,
24883,A042496,L999999,1954JJ00,,
24884,A042496,L999999,1955JJ00,,
24885,A042496,L999999,1956JJ00,,
24886,A042496,L999999,1957JJ00,,
24887,A042496,L999999,1958JJ00,,
24888,A042496,L999999,1959JJ00,,
24889,A042496,L999999,1960JJ00,,
24890,A042496,L999999,1961JJ00,,
24891,A042496,L999999,1962JJ00,,
24892,A042496,L999999,1963JJ00,,
24893,A042496,L999999,1964JJ00,,
24894,A042496,L999999,1965JJ00,,
24895,A042496,L999999,1966JJ00,,
24896,A042496,L999999,1967JJ00,,
24897,A042496,L999999,1968JJ00,,
24898,A042496,L999999,1969JJ00,,
24899,A042496,L999999,1970JJ00,,
24900,A042496,L999999,1971JJ00,,
24901,A042496,L999999,1972JJ00,,
24902,A042496,L999999,1973JJ00,,
24903,A042496,L999999,1974JJ00,,
24904,A042496,L999999,1975JJ00,,
24905,A042496,L999999,1976JJ00,,
24906,A042496,L999999,1977JJ00,,
24907,A042496,L999999,1978JJ00,,
24908,A042496,L999999,1979JJ00,,
24909,A042496,L999999,1980JJ00,,
24910,A042496,L999999,1981JJ00,,
24911,A042496,L999999,1982JJ00,,
24912,A042496,L999999,1983JJ00,,
24913,A042496,L999999,1984JJ00,,
24914,A042496,L999999,1985JJ00,,
24915,A042496,L999999,1986JJ00,,
24916,A042496,L999999,1987JJ00,,
24917,A042496,L999999,1988JJ00,,
24918,A042496,L999999,1989JJ00,,
24919,A042496,L999999,1990JJ00,,
24920,A042496,L999999,1991JJ00,,
24921,A042496,L999999,1992JJ00,,
24922,A042496,L999999,1993JJ00,,
24923,A042496,L999999,1994JJ00,,
24924,A042496,L999999,1995JJ00,,
