ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,Goederen_4,Diensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,Totaal_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,Totaal_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,Totaal_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBtw_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,Exploitatieoverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,VerbruikVanVasteActiva_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProduct_73,Saldo_74,OntvangenPrimaireInkomensBuitenland_75,BetaaldePrimaireInkomensBuitenland_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachtBuitenland_79,BetaaldeInkomensoverdrachtenBuitenland_80,BrutoBeschikbaarNationaalInkomen_81,ConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoersaldoGoederen_87,UitvoersaldoDiensten_88,SaldoPrimaireInkomensBuitenland_89,SaldoInkomensoverdrachtenBuitenland_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransactiesBuitenland_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,SaldoAanEnVerkopenVanNietGeprod_96,NationaalVorderingensaldo_97,Totaal_98,Totaal_99,Totaal_100,Totaal_101,Voedingsmiddelen_102,DrankenEnTabak_103,Totaal_104,KledingEnTextiel_105,SchoenenEnLederwaren_106,WoninginrichtingEnWoningdecoratie_107,ElektrischeApparatuur_108,VervoermiddelenEnOnderdelen_109,OverigeDuurzameGoederen_110,TotaalOverigeGoederen_111,EnergieEnWater_112,BrandstoffenEnOverigeGoederen_113,Totaal_114,Huisvesting_115,Horecadiensten_116,RecreatieEnCultuurdiensten_117,VervoerEnCommunicatieDiensten_118,MedischeDienstenEnWelzijnzorg_119,FinancieleEnZakelijkeDiensten_120,OverigeDiensten_121,BinnenlandsConsumptieHuishoudens_122,ConsumptieIngezetenenInHetBuitenland_123,ConsumptieNietIngezetenenInNederland_124,Totaal_125,IndividueleConsumptieOverheid_126,CollectieveConsumptieOverheid_127,Totaal_128,WerkelijkeIndividueleConsumptie_129,WerkelijkeCollectieveConsumptie_130,Totaal_131,Totaal_132,Woningen_133,Totaal_134,Gebouwen_135,GrondWegEnWaterbouwkundigeWerken_136,OverdrachtskostenOpGrond_137,Vervoermiddelen_138,Totaal_139,Computers_140,Telecommunicatieapparatuur_141,MachinesEnOverigeMaterieleActiva_142,InCultuurGebrachteActiva_143,Totaal_144,ComputerprogrammatuurEnDatabanken_145,OnderzoekEnOntwikkeling_146,OverigeImmaterieleActiva_147,VerkoopVanGebruikteVasteActiva_148,Totaal_149,Totaal_150,ALandbouwBosbouwEnVisserij_151,BFNijverheidEnEnergie_152,GNCommercieleDienstverlening_153,OUNietCommercieleDienstverlening_154,VerkoopVanGebruikteVasteActiva_155,Totaal_156,LandbouwBosbouwEnVisserijproducten_157,WinningVanDelfstoffen_158,VoedingsmiddelenDrankenEnTabak_159,TextielKledingEnProductenVanLeder_160,HoutEnPapierwarenDrukwerk_161,AardolieProducten_162,ChemischeEnFarmaceutischeProducten_163,RubberKunststofEnMineraleProducten_164,BasismetalenEnMetaalproducten_165,MachinesEnElektrischeApparatuur_166,ElektrotechnischeEnOptischeApparatuur_167,Transportmiddelen_168,OverigeIndustrieleProducten_169,OverigeProducten_170,ConsumptieNietIngezetenenInNederland_171,UitvoerVanGebruikteVasteActiva_172,CifFobCorrectie_173,Totaal_174,UitvoerGoederenUitProductie_175,Wederuitvoer_176,UitvoerVanGebruikteVasteActiva_177,Totaal_178,ConsumptieNietIngezetenenInNederland_179,OverigeUitvoerVanDiensten_180,CifFobCorrectie_181,Totaal_182,LandbouwBosbouwEnVisserijproducten_183,WinningVanDelfstoffen_184,VoedingsmiddelenDrankenEnTabak_185,TextielKledingEnProductenVanLeder_186,HoutEnPapierwarenDrukwerk_187,AardolieProducten_188,ChemischeEnFarmaceutischeProducten_189,RubberKunststofEnMineraleProducten_190,BasismetalenEnMetaalproducten_191,MachinesEnElektrischeApparatuur_192,ElektrotechnischeEnOptischeApparaten_193,Transportmiddelen_194,OverigeIndustrieleProducten_195,OverigeProducten_196,ConsumptieIngezetenenInHetBuitenland_197,CifFobCorrectie_198,Totaal_199,InvoerGoederenCif_200,CifFobCorrectieEnHerclassificatie_201,Totaal_202,InvoerDienstenCif_203,CifFobHerclassificatie_204,Totaal_205,ProductgebondenBelastingen_206,NietProductgebondenBelastingen_207,TotaalSubsidies_208,ProductgebondenSubsidies_209,NietProductgebondenSubsidies_210
248,wdwans,1998KW02,148962.0,97244.0,51718.0,38488.0,13230.0,148962.0,91226.0,69745.0,48576.0,21169.0,22036.0,18724.0,3312.0,-555.0,57736.0,45534.0,12202.0,87625.0,24226.0,2472.0,17088.0,1535.0,13926.0,2523.0,326.0,1218.0,177.0,2072.0,1055.0,1574.0,1558.0,939.0,761.0,1723.0,1150.0,477.0,4666.0,44440.0,17827.0,11405.0,4675.0,1747.0,3725.0,5580.0,6370.0,10938.0,,,,2193.0,154.0,,18959.0,17090.0,11275.0,,,5815.0,1869.0,9385.0,10193.0,808.0,234.0,97244.0,53719.0,19034.0,9470.0,11044.0,1574.0,82223.0,15021.0,97244.0,97244.0,-1001.0,11060.0,12061.0,96243.0,-1268.0,1081.0,2349.0,94975.0,69745.0,-26.0,25204.0,21481.0,3723.0,7046.0,-1028.0,-1001.0,-1268.0,-26.0,3723.0,-324.0,136.0,460.0,7.0,3406.0,69745.0,48576.0,22758.0,7032.0,5345.0,1687.0,10393.0,2293.0,564.0,2491.0,1289.0,2354.0,1402.0,5333.0,1085.0,4248.0,25495.0,7412.0,3566.0,1973.0,2197.0,2019.0,4691.0,3637.0,48253.0,1991.0,1668.0,21169.0,12529.0,8640.0,69745.0,61105.0,8640.0,22036.0,22322.0,5197.0,5494.0,3180.0,1999.0,315.0,1815.0,907.0,741.0,166.0,5394.0,193.0,3322.0,1618.0,1541.0,163.0,286.0,22036.0,22322.0,771.0,5074.0,12394.0,4083.0,286.0,57736.0,3832.0,1105.0,6684.0,1509.0,1165.0,1536.0,7182.0,1762.0,2569.0,5305.0,7585.0,2689.0,1455.0,11944.0,1668.0,185.0,-439.0,45534.0,28149.0,17200.0,185.0,12202.0,1668.0,10973.0,-439.0,51718.0,2022.0,2240.0,3167.0,2004.0,1755.0,966.0,4744.0,1985.0,2791.0,4804.0,7417.0,4106.0,1423.0,10742.0,1991.0,-439.0,38488.0,39869.0,-1381.0,13230.0,12288.0,942.0,11044.0,10193.0,851.0,1574.0,808.0,766.0
249,wdwans,1998KW03,147232.0,95808.0,51424.0,37778.0,13646.0,147232.0,90087.0,68645.0,49593.0,19052.0,20629.0,17274.0,3355.0,813.0,57145.0,44262.0,12883.0,85982.0,23858.0,2440.0,17229.0,1198.0,14373.0,2671.0,300.0,1156.0,143.0,2023.0,956.0,1638.0,2212.0,1020.0,700.0,1554.0,1073.0,585.0,4189.0,44833.0,18033.0,11393.0,4921.0,1719.0,3507.0,5637.0,6960.0,10696.0,,,,2417.0,250.0,,17291.0,15021.0,9642.0,,,5379.0,2270.0,9347.0,10069.0,722.0,479.0,95808.0,45930.0,25411.0,9425.0,10931.0,1506.0,80766.0,15042.0,95808.0,95808.0,790.0,17604.0,16814.0,96598.0,-1383.0,1354.0,2737.0,95215.0,68645.0,-25.0,26545.0,21442.0,5103.0,6484.0,-763.0,790.0,-1383.0,-25.0,5103.0,-230.0,262.0,492.0,6.0,4879.0,68645.0,49593.0,22170.0,6807.0,5094.0,1713.0,10419.0,2330.0,575.0,2559.0,1357.0,2094.0,1504.0,4944.0,880.0,4064.0,25800.0,7745.0,3662.0,2099.0,2413.0,2195.0,4350.0,3336.0,47970.0,3582.0,1959.0,19052.0,11546.0,7506.0,68645.0,61139.0,7506.0,20629.0,20882.0,5270.0,5148.0,2798.0,2053.0,297.0,1867.0,990.0,815.0,175.0,4132.0,0.0,3475.0,1610.0,1698.0,167.0,253.0,20629.0,20882.0,559.0,4094.0,12442.0,3787.0,253.0,57145.0,3113.0,1063.0,6694.0,2246.0,1115.0,1452.0,6647.0,1635.0,2575.0,5286.0,8025.0,1991.0,1257.0,12346.0,1959.0,169.0,-428.0,44262.0,26259.0,17834.0,169.0,12883.0,1959.0,11352.0,-428.0,51424.0,1990.0,2104.0,3139.0,2896.0,1583.0,979.0,4941.0,1746.0,2764.0,4356.0,7517.0,3393.0,1303.0,9559.0,3582.0,-428.0,37778.0,39154.0,-1376.0,13646.0,12698.0,948.0,10931.0,10069.0,862.0,1506.0,722.0,784.0
250,wdwans,1998KW04,155976.0,101866.0,54110.0,40259.0,13851.0,155976.0,95220.0,70803.0,49434.0,21369.0,23343.0,19301.0,4042.0,1074.0,60756.0,47100.0,13656.0,91463.0,24995.0,2345.0,17980.0,2193.0,14002.0,2585.0,285.0,1253.0,412.0,1891.0,887.0,1355.0,1974.0,887.0,737.0,1736.0,1242.0,543.0,4670.0,47521.0,19091.0,12811.0,4708.0,1572.0,3854.0,6011.0,6822.0,11743.0,,,,2446.0,76.0,,18947.0,16889.0,11297.0,,,5592.0,2058.0,10455.0,11188.0,733.0,-52.0,101866.0,48522.0,27877.0,10407.0,12028.0,1621.0,86806.0,15060.0,101866.0,101866.0,-162.0,17083.0,17245.0,101704.0,-1886.0,917.0,2803.0,99818.0,70803.0,-25.0,28990.0,24417.0,4573.0,6841.0,-195.0,-162.0,-1886.0,-25.0,4573.0,-83.0,194.0,277.0,7.0,4497.0,70803.0,49434.0,23845.0,7447.0,5702.0,1745.0,10722.0,2819.0,533.0,2873.0,1525.0,1766.0,1206.0,5676.0,1469.0,4207.0,25372.0,7868.0,3366.0,1776.0,2427.0,2037.0,4278.0,3620.0,49217.0,1489.0,1272.0,21369.0,12135.0,9234.0,70803.0,61569.0,9234.0,23343.0,23631.0,5846.0,5818.0,3186.0,2307.0,325.0,2345.0,1104.0,923.0,181.0,4680.0,11.0,3827.0,1915.0,1735.0,177.0,288.0,23343.0,23631.0,645.0,4375.0,13822.0,4789.0,288.0,60756.0,2924.0,1370.0,7140.0,1524.0,1159.0,1921.0,6328.0,1509.0,2425.0,5831.0,9347.0,2255.0,1791.0,14218.0,1272.0,193.0,-451.0,47100.0,27975.0,18932.0,193.0,13656.0,1272.0,12835.0,-451.0,54110.0,2152.0,1723.0,3511.0,1782.0,1781.0,1110.0,4527.0,1830.0,2953.0,4920.0,9156.0,4209.0,1722.0,11696.0,1489.0,-451.0,40259.0,41696.0,-1437.0,13851.0,12865.0,986.0,12028.0,11188.0,840.0,1621.0,733.0,888.0
251,wdwans,1998JJ00,598029.0,389315.0,208714.0,156867.0,51847.0,598029.0,365474.0,275037.0,194419.0,80618.0,87457.0,73680.0,13777.0,2980.0,232555.0,182786.0,49769.0,349909.0,97923.0,9778.0,70289.0,7474.0,55690.0,9694.0,1224.0,4735.0,887.0,8474.0,3879.0,6229.0,6978.0,3804.0,2969.0,6817.0,4981.0,2144.0,17856.0,179905.0,72368.0,46610.0,19336.0,6422.0,14433.0,22842.0,26642.0,43620.0,,,,8991.0,623.0,,72081.0,63736.0,41809.0,,,21927.0,8345.0,37896.0,40938.0,3042.0,1510.0,389315.0,193708.0,97648.0,37867.0,44381.0,6514.0,329223.0,60092.0,389315.0,389315.0,-2142.0,60476.0,62618.0,387173.0,-6619.0,4975.0,11594.0,380554.0,275037.0,-101.0,105416.0,90437.0,14979.0,25919.0,-2078.0,-2142.0,-6619.0,-101.0,14979.0,-774.0,791.0,1565.0,26.0,14231.0,275037.0,194419.0,90500.0,27778.0,21163.0,6615.0,41359.0,9477.0,2107.0,10187.0,5307.0,8967.0,5314.0,21363.0,4976.0,16387.0,101775.0,30749.0,13785.0,7923.0,9041.0,8213.0,18041.0,14023.0,192275.0,8312.0,6168.0,80618.0,48668.0,31950.0,275037.0,243087.0,31950.0,87457.0,88678.0,21452.0,21411.0,12111.0,8054.0,1246.0,7871.0,4011.0,3330.0,681.0,19114.0,306.0,14513.0,6862.0,6937.0,714.0,1221.0,87457.0,88678.0,2641.0,17798.0,51512.0,16727.0,1221.0,232555.0,13497.0,5149.0,26847.0,7115.0,4720.0,6953.0,27438.0,6675.0,10276.0,20999.0,32859.0,9268.0,5959.0,49621.0,6168.0,763.0,-1752.0,182786.0,109839.0,72184.0,763.0,49769.0,6168.0,45353.0,-1752.0,208714.0,8828.0,8648.0,12645.0,9375.0,6858.0,4329.0,19044.0,7418.0,11224.0,19124.0,32562.0,14974.0,5736.0,41389.0,8312.0,-1752.0,156867.0,162434.0,-5567.0,51847.0,48032.0,3815.0,44381.0,40938.0,3443.0,6514.0,3042.0,3472.0
252,wdwans,1999KW01,152098.0,100022.0,52076.0,40006.0,12070.0,152098.0,93685.0,70560.0,50537.0,20023.0,23455.0,20116.0,3339.0,-330.0,58413.0,46316.0,12097.0,89669.0,24821.0,2111.0,17934.0,2168.0,13665.0,2180.0,314.0,1140.0,116.0,2321.0,984.0,1553.0,1423.0,980.0,859.0,1795.0,1502.0,599.0,4776.0,46990.0,18742.0,12082.0,5136.0,1524.0,3867.0,6069.0,6885.0,11427.0,,,,2169.0,154.0,,17858.0,15564.0,10123.0,,,5441.0,2294.0,9501.0,10366.0,865.0,852.0,100022.0,49030.0,25620.0,9353.0,11347.0,1994.0,84003.0,16019.0,100022.0,100022.0,626.0,19824.0,19198.0,100648.0,-1833.0,1417.0,3250.0,98815.0,70560.0,-29.0,28226.0,23125.0,5101.0,6310.0,27.0,626.0,-1833.0,-29.0,5101.0,-88.0,303.0,391.0,3.0,5016.0,70560.0,50537.0,23604.0,6642.0,5125.0,1517.0,11318.0,2260.0,484.0,2490.0,1344.0,3382.0,1358.0,5644.0,1666.0,3978.0,26983.0,8106.0,3458.0,2237.0,2408.0,2108.0,4960.0,3706.0,50587.0,1223.0,1273.0,20023.0,13152.0,6871.0,70560.0,63689.0,6871.0,23455.0,23938.0,5379.0,5413.0,3227.0,1836.0,350.0,2172.0,1165.0,979.0,186.0,5450.0,160.0,4199.0,1981.0,2051.0,167.0,483.0,23455.0,23938.0,826.0,4612.0,14119.0,4381.0,483.0,58413.0,3604.0,1507.0,6254.0,1883.0,1222.0,1709.0,6748.0,1743.0,2327.0,4560.0,9564.0,2490.0,1651.0,12075.0,1273.0,237.0,-434.0,46316.0,26688.0,19391.0,237.0,12097.0,1273.0,11258.0,-434.0,52076.0,2665.0,2028.0,2838.0,2749.0,1682.0,1064.0,4463.0,1812.0,2382.0,4855.0,9506.0,3409.0,1540.0,10294.0,1223.0,-434.0,40006.0,41365.0,-1359.0,12070.0,11145.0,925.0,11347.0,10366.0,981.0,1994.0,865.0,1129.0
253,wdwans,1999KW02,158756.0,103361.0,55395.0,40428.0,14967.0,158756.0,97611.0,74617.0,52331.0,22286.0,24269.0,20443.0,3826.0,-1275.0,61145.0,47687.0,13458.0,92730.0,24499.0,2308.0,16977.0,1204.0,14073.0,2536.0,328.0,1243.0,91.0,1935.0,1092.0,1514.0,1725.0,968.0,859.0,1782.0,1170.0,530.0,5214.0,48235.0,19170.0,12420.0,4837.0,1913.0,4265.0,6053.0,6745.0,12002.0,,,,2339.0,172.0,,19996.0,18007.0,11905.0,,,6102.0,1989.0,10356.0,11253.0,897.0,275.0,103361.0,57890.0,19065.0,10331.0,12218.0,1887.0,87286.0,16075.0,103361.0,103361.0,1267.0,19756.0,18489.0,104628.0,-1379.0,1341.0,2720.0,103249.0,74617.0,-31.0,28601.0,22994.0,5607.0,7259.0,-1509.0,1267.0,-1379.0,-31.0,5607.0,-259.0,262.0,521.0,3.0,5351.0,74617.0,52331.0,24551.0,7290.0,5524.0,1766.0,11656.0,2472.0,624.0,2684.0,1503.0,2819.0,1554.0,5605.0,1133.0,4472.0,27249.0,7755.0,3848.0,2139.0,2562.0,2164.0,4902.0,3879.0,51800.0,2225.0,1694.0,22286.0,13226.0,9060.0,74617.0,65557.0,9060.0,24269.0,24526.0,5692.0,6081.0,3562.0,2164.0,355.0,2143.0,1048.0,862.0,186.0,5538.0,249.0,3775.0,1887.0,1746.0,142.0,257.0,24269.0,24526.0,949.0,4719.0,14220.0,4638.0,257.0,61145.0,3833.0,1052.0,6812.0,1529.0,1151.0,1603.0,7005.0,1811.0,2275.0,5373.0,9492.0,2888.0,1651.0,13296.0,1694.0,118.0,-438.0,47687.0,28831.0,18738.0,118.0,13458.0,1694.0,12202.0,-438.0,55395.0,1978.0,2476.0,3165.0,2028.0,1706.0,953.0,4609.0,2038.0,2472.0,4802.0,8972.0,4418.0,1635.0,12356.0,2225.0,-438.0,40428.0,41818.0,-1390.0,14967.0,14015.0,952.0,12218.0,11253.0,965.0,1887.0,897.0,990.0
254,wdwans,1999KW03,159112.0,101872.0,57240.0,41879.0,15361.0,159112.0,97482.0,73254.0,53199.0,20055.0,22868.0,18937.0,3931.0,1360.0,61630.0,47412.0,14218.0,91126.0,24694.0,2521.0,17589.0,972.0,14882.0,2859.0,302.0,1193.0,75.0,2110.0,981.0,1620.0,2376.0,1044.0,756.0,1566.0,1075.0,660.0,4584.0,48196.0,19176.0,12241.0,5027.0,1908.0,3914.0,6097.0,7284.0,11725.0,,,,2551.0,279.0,,18236.0,15814.0,10172.0,,,5642.0,2422.0,10328.0,11124.0,796.0,418.0,101872.0,49422.0,25980.0,10373.0,12088.0,1715.0,85775.0,16097.0,101872.0,101872.0,1637.0,14202.0,12565.0,103509.0,-1616.0,1347.0,2963.0,101893.0,73254.0,-27.0,28612.0,24228.0,4384.0,5533.0,-1143.0,1637.0,-1616.0,-27.0,4384.0,-317.0,273.0,590.0,3.0,4070.0,73254.0,53199.0,23775.0,7151.0,5307.0,1844.0,11261.0,2321.0,606.0,2695.0,1538.0,2433.0,1668.0,5363.0,914.0,4449.0,27724.0,8135.0,3980.0,2276.0,2806.0,2330.0,4582.0,3615.0,51499.0,3743.0,2043.0,20055.0,12132.0,7923.0,73254.0,65331.0,7923.0,22868.0,23104.0,5551.0,5779.0,3121.0,2300.0,358.0,1925.0,1102.0,914.0,188.0,4760.0,50.0,3937.0,1864.0,1927.0,146.0,236.0,22868.0,23104.0,730.0,4166.0,13916.0,4292.0,236.0,61630.0,3285.0,887.0,6748.0,2195.0,1130.0,2155.0,6901.0,1680.0,2302.0,5132.0,10403.0,1997.0,1429.0,13693.0,2043.0,98.0,-448.0,47412.0,27463.0,19851.0,98.0,14218.0,2043.0,12623.0,-448.0,57240.0,1928.0,2788.0,3233.0,2847.0,1636.0,1330.0,4944.0,1841.0,2656.0,4703.0,9534.0,3790.0,1503.0,11212.0,3743.0,-448.0,41879.0,43328.0,-1449.0,15361.0,14360.0,1001.0,12088.0,11124.0,964.0,1715.0,796.0,919.0
255,wdwans,1999KW04,172601.0,109583.0,63018.0,46806.0,16212.0,172601.0,103889.0,75420.0,52912.0,22508.0,26658.0,22102.0,4556.0,1811.0,68712.0,53165.0,15547.0,98280.0,26514.0,2503.0,18693.0,2109.0,14870.0,2817.0,298.0,1337.0,121.0,2196.0,945.0,1516.0,2086.0,925.0,799.0,1830.0,1099.0,615.0,5318.0,51676.0,20580.0,14085.0,4772.0,1723.0,4335.0,6567.0,7196.0,12998.0,,,,2660.0,85.0,,20090.0,17884.0,11934.0,,,5950.0,2206.0,11628.0,12415.0,787.0,-325.0,109583.0,52260.0,29673.0,11534.0,13370.0,1836.0,93467.0,16116.0,109583.0,109583.0,1313.0,22765.0,21452.0,110896.0,-1705.0,1286.0,2991.0,109191.0,75420.0,-32.0,33739.0,28469.0,5270.0,6359.0,-665.0,1313.0,-1705.0,-32.0,5270.0,-106.0,290.0,396.0,3.0,5167.0,75420.0,52912.0,25393.0,7798.0,5921.0,1877.0,11532.0,2948.0,601.0,3086.0,1665.0,1913.0,1319.0,6063.0,1388.0,4675.0,27408.0,8318.0,3616.0,1927.0,2745.0,2171.0,4626.0,4005.0,52801.0,1629.0,1518.0,22508.0,12921.0,9587.0,75420.0,65833.0,9587.0,26658.0,26922.0,6558.0,6767.0,3837.0,2572.0,358.0,2171.0,1247.0,1058.0,189.0,5863.0,-42.0,4358.0,2142.0,2054.0,162.0,264.0,26658.0,26922.0,806.0,5023.0,15811.0,5282.0,264.0,68712.0,3112.0,1390.0,7247.0,1567.0,1287.0,2735.0,7468.0,1642.0,2441.0,6406.0,11499.0,2558.0,2011.0,16200.0,1518.0,117.0,-486.0,53165.0,31410.0,21638.0,117.0,15547.0,1518.0,14515.0,-486.0,63018.0,2201.0,3147.0,3802.0,1794.0,2030.0,1696.0,5088.0,1954.0,3099.0,5832.0,11307.0,3944.0,2046.0,13935.0,1629.0,-486.0,46806.0,48347.0,-1541.0,16212.0,15157.0,1055.0,13370.0,12415.0,955.0,1836.0,787.0,1049.0
256,wdwans,1999JJ00,642567.0,414838.0,227729.0,169119.0,58610.0,642567.0,392667.0,293851.0,208979.0,84872.0,97250.0,81598.0,15652.0,1566.0,249900.0,194580.0,55320.0,371805.0,100528.0,9443.0,71193.0,6453.0,57490.0,10392.0,1242.0,4913.0,403.0,8562.0,4002.0,6203.0,7610.0,3917.0,3273.0,6973.0,4846.0,2404.0,19892.0,195097.0,77668.0,50828.0,19772.0,7068.0,16381.0,24786.0,28110.0,48152.0,,,,9719.0,690.0,,76180.0,67269.0,44134.0,,,23135.0,8911.0,41813.0,45158.0,3345.0,1220.0,414838.0,208602.0,100338.0,41591.0,49023.0,7432.0,350531.0,64307.0,414838.0,414838.0,4843.0,76547.0,71704.0,419681.0,-6533.0,5391.0,11924.0,413148.0,293851.0,-119.0,119178.0,98816.0,20362.0,25461.0,-3290.0,4843.0,-6533.0,-119.0,20362.0,-770.0,1128.0,1898.0,12.0,19604.0,293851.0,208979.0,97323.0,28881.0,21877.0,7004.0,45767.0,10001.0,2315.0,10955.0,6050.0,10547.0,5899.0,22675.0,5101.0,17574.0,109364.0,32314.0,14902.0,8579.0,10521.0,8773.0,19070.0,15205.0,206687.0,8820.0,6528.0,84872.0,51431.0,33441.0,293851.0,260410.0,33441.0,97250.0,98490.0,23180.0,24040.0,13747.0,8872.0,1421.0,8411.0,4562.0,3813.0,749.0,21611.0,417.0,16269.0,7874.0,7778.0,617.0,1240.0,97250.0,98490.0,3311.0,18520.0,58066.0,18593.0,1240.0,249900.0,13834.0,4836.0,27061.0,7174.0,4790.0,8202.0,28122.0,6876.0,9345.0,21471.0,40958.0,9933.0,6742.0,55264.0,6528.0,570.0,-1806.0,194580.0,114392.0,79618.0,570.0,55320.0,6528.0,50598.0,-1806.0,227729.0,8772.0,10439.0,13038.0,9418.0,7054.0,5043.0,19104.0,7645.0,10609.0,20192.0,39319.0,15561.0,6724.0,47797.0,8820.0,-1806.0,169119.0,174858.0,-5739.0,58610.0,54677.0,3933.0,49023.0,45158.0,3865.0,7432.0,3345.0,4087.0
257,wdwans,2000KW01,170956.0,108320.0,62636.0,49100.0,13536.0,170956.0,101821.0,76443.0,54819.0,21624.0,25023.0,21229.0,3794.0,355.0,69135.0,55919.0,13216.0,97351.0,27292.0,2362.0,19488.0,2867.0,14702.0,2190.0,335.0,1187.0,109.0,2549.0,1026.0,1781.0,1572.0,1209.0,868.0,1876.0,1269.0,650.0,5442.0,50949.0,20063.0,13210.0,5151.0,1702.0,4334.0,6622.0,7481.0,12449.0,,,,2353.0,168.0,,19110.0,16603.0,10740.0,,,5863.0,2507.0,10226.0,11093.0,867.0,743.0,108320.0,53491.0,27288.0,10096.0,12142.0,2046.0,90875.0,17445.0,108320.0,108320.0,435.0,25936.0,25501.0,108755.0,-2238.0,1736.0,3974.0,106517.0,76443.0,-23.0,30051.0,25378.0,4673.0,6819.0,-320.0,435.0,-2238.0,-23.0,4673.0,-64.0,393.0,457.0,-1.0,4608.0,76443.0,54819.0,25347.0,6887.0,5330.0,1557.0,12260.0,2367.0,526.0,2745.0,1520.0,3633.0,1469.0,6200.0,1656.0,4544.0,29461.0,8632.0,3783.0,2388.0,2728.0,2171.0,5830.0,3929.0,54808.0,1402.0,1391.0,21624.0,14120.0,7504.0,76443.0,68939.0,7504.0,25023.0,25423.0,5994.0,6584.0,3778.0,2407.0,399.0,2055.0,1002.0,816.0,186.0,5168.0,179.0,4441.0,2176.0,2123.0,142.0,400.0,25023.0,25423.0,912.0,4243.0,15362.0,4906.0,400.0,69135.0,3899.0,1932.0,6723.0,1992.0,1378.0,3152.0,8259.0,1945.0,2571.0,5535.0,12656.0,2894.0,1833.0,13306.0,1391.0,116.0,-447.0,55919.0,31723.0,24080.0,116.0,13216.0,1391.0,12272.0,-447.0,62636.0,2766.0,4176.0,3009.0,2927.0,1817.0,1665.0,5368.0,2021.0,2731.0,5610.0,12301.0,3806.0,1654.0,11830.0,1402.0,-447.0,49100.0,50510.0,-1410.0,13536.0,12573.0,963.0,12142.0,11093.0,1049.0,2046.0,867.0,1179.0
