ID,Energiedragers,BedrijfstakkenBranchesSBI2008,Perioden,TotaalEnergieverbruik_1,FinaalEnergieverbruik_2,NietEnergetischGebruik_3,SaldoInzetProductieEnergie_4,InzetEnergieVoorOmzetting_5,ProductieEnergieUitOmzetting_6,TotaalEnergieverbruik_7,Winning_8,EnergieAanvoer_9,EnergieAflevering_10,Voorraadmutatie_11
9172,E006552   ,300008,2015JJ00,91.8,,1.3,90.5,99.2,8.7,91.8,,323.1,224.3,-7.0
9173,E006552   ,300008,2016JJ00,103.4,,1.4,101.9,142.2,40.2,103.4,,400.3,294.5,-2.4
9174,E006552   ,354200,2011JJ00,1.5,,,1.5,1.7,0.2,1.5,,128.8,127.6,0.2
9175,E006552   ,354200,2012JJ00,3.0,,,3.0,3.1,0.0,3.0,,130.8,127.4,-0.4
9176,E006552   ,354200,2013JJ00,1.2,,,1.2,1.3,0.1,1.2,,124.7,123.5,0.1
9177,E006552   ,354200,2014JJ00,3.5,,,3.5,3.7,0.2,3.5,,116.7,113.1,-0.1
9178,E006552   ,354200,2015JJ00,4.8,,,4.8,5.3,0.4,4.8,,156.3,150.9,-0.6
9179,E006552   ,354200,2016JJ00,3.4,,,3.4,7.1,3.7,3.4,,169.7,166.6,0.3
9180,E006552   ,383100,2011JJ00,24.5,,,24.5,27.6,3.1,24.5,,70.1,41.3,-4.3
9181,E006552   ,383100,2012JJ00,37.7,,,37.7,41.7,4.0,37.7,,90.8,54.1,0.9
9182,E006552   ,383100,2013JJ00,53.6,,,53.6,56.1,2.5,53.6,,94.0,43.6,3.2
9183,E006552   ,383100,2014JJ00,53.9,,,53.9,54.7,0.8,53.9,,108.4,52.7,-1.8
9184,E006552   ,383100,2015JJ00,85.6,,,85.6,93.9,8.3,85.6,,165.5,73.5,-6.4
9185,E006552   ,383100,2016JJ00,98.5,,,98.5,135.0,36.5,98.5,,229.1,127.8,-2.7
9186,E006552   ,389100,2011JJ00,,,,,,,,,,,
9187,E006552   ,389100,2012JJ00,,,,,,,,,,,
9188,E006552   ,389100,2013JJ00,,,,,,,,,,,
9189,E006552   ,389100,2014JJ00,,,,,,,,,,,
9190,E006552   ,389100,2015JJ00,,,,,,,,,,,
9191,E006552   ,389100,2016JJ00,,,,,,,,,,,
9192,E006552   ,391600,2011JJ00,,,,,,,,,,,
9193,E006552   ,391600,2012JJ00,,,,,,,,,,,
9194,E006552   ,391600,2013JJ00,,,,,,,,,,,
9195,E006552   ,391600,2014JJ00,,,,,,,,,,,
9196,E006552   ,391600,2015JJ00,,,,,,,,,,,
9197,E006552   ,391600,2016JJ00,,,,,,,,,,,
9198,E006552   ,396300,2011JJ00,,,,,,,,,,,
9199,E006552   ,396300,2012JJ00,,,,,,,,,,,
9200,E006552   ,396300,2013JJ00,,,,,,,,,,,
9201,E006552   ,396300,2014JJ00,,,,,,,,,,,
9202,E006552   ,396300,2015JJ00,,,,,,,,,,,
9203,E006552   ,396300,2016JJ00,,,,,,,,,,,
9204,E006552   ,402000,2011JJ00,,,,,,,,,,,
9205,E006552   ,402000,2012JJ00,,,,,,,,,,,
9206,E006552   ,402000,2013JJ00,,,,,,,,,,,
9207,E006552   ,402000,2014JJ00,,,,,,,,,,,
9208,E006552   ,402000,2015JJ00,,,,,,,,,,,
9209,E006552   ,402000,2016JJ00,,,,,,,,,,,
9210,E006552   ,403300,2011JJ00,,,,,,,,,,,
9211,E006552   ,403300,2012JJ00,,,,,,,,,,,
9212,E006552   ,403300,2013JJ00,,,,,,,,,,,
9213,E006552   ,403300,2014JJ00,,,,,,,,,,,
9214,E006552   ,403300,2015JJ00,,,,,,,,,,,
9215,E006552   ,403300,2016JJ00,,,,,,,,,,,
9216,E006552   ,410200,2011JJ00,,,,,,,,,,,
9217,E006552   ,410200,2012JJ00,,,,,,,,,,,
9218,E006552   ,410200,2013JJ00,,,,,,,,,,,
9219,E006552   ,410200,2014JJ00,,,,,,,,,,,
9220,E006552   ,410200,2015JJ00,,,,,,,,,,,
9221,E006552   ,410200,2016JJ00,,,,,,,,,,,
9222,E006552   ,417400,2011JJ00,,,,,,,,,,,
9223,E006552   ,417400,2012JJ00,,,,,,,,,,,
9224,E006552   ,417400,2013JJ00,,,,,,,,,,,
9225,E006552   ,417400,2014JJ00,,,,,,,,,,,
9226,E006552   ,417400,2015JJ00,,,,,,,,,,,
9227,E006552   ,417400,2016JJ00,,,,,,,,,,,
9228,E006552   ,419000,2011JJ00,,,,,,,,,,,
9229,E006552   ,419000,2012JJ00,,,,,,,,,,,
9230,E006552   ,419000,2013JJ00,,,,,,,,,,,
9231,E006552   ,419000,2014JJ00,,,,,,,,,,,
9232,E006552   ,419000,2015JJ00,,,,,,,,,,,
9233,E006552   ,419000,2016JJ00,,,,,,,,,,,
9234,E006552   ,422400,2011JJ00,,,,,,,,,,,
9235,E006552   ,422400,2012JJ00,,,,,,,,,,,
9236,E006552   ,422400,2013JJ00,,,,,,,,,,,
9237,E006552   ,422400,2014JJ00,,,,,,,,,,,
9238,E006552   ,422400,2015JJ00,,,,,,,,,,,
9239,E006552   ,422400,2016JJ00,,,,,,,,,,,
9240,E006552   ,428100,2011JJ00,,,,,,,,,,,
9241,E006552   ,428100,2012JJ00,,,,,,,,,,,
9242,E006552   ,428100,2013JJ00,,,,,,,,,,,
9243,E006552   ,428100,2014JJ00,,,,,,,,,,,
9244,E006552   ,428100,2015JJ00,,,,,,,,,,,
9245,E006552   ,428100,2016JJ00,,,,,,,,,,,
9246,E006552   ,435500,2011JJ00,,,,,,,,,,,
9247,E006552   ,435500,2012JJ00,,,,,,,,,,,
9248,E006552   ,435500,2013JJ00,,,,,,,,,,,
9249,E006552   ,435500,2014JJ00,,,,,,,,,,,
9250,E006552   ,435500,2015JJ00,,,,,,,,,,,
9251,E006552   ,435500,2016JJ00,,,,,,,,,,,
9252,E006552   ,440000,2011JJ00,,,,,,,,,,,
9253,E006552   ,440000,2012JJ00,,,,,,,,,,,
9254,E006552   ,440000,2013JJ00,,,,,,,,,,,
9255,E006552   ,440000,2014JJ00,,,,,,,,,,,
9256,E006552   ,440000,2015JJ00,,,,,,,,,,,
9257,E006552   ,440000,2016JJ00,,,,,,,,,,,
9258,E006552   ,440900,2011JJ00,,,,,,,,,,,
9259,E006552   ,440900,2012JJ00,,,,,,,,,,,
9260,E006552   ,440900,2013JJ00,,,,,,,,,,,
9261,E006552   ,440900,2014JJ00,,,,,,,,,,,
9262,E006552   ,440900,2015JJ00,,,,,,,,,,,
9263,E006552   ,440900,2016JJ00,,,,,,,,,,,
9264,E006552   ,999998,2011JJ00,1.5,,1.5,,,,1.5,,1.5,,
9265,E006552   ,999998,2012JJ00,1.3,,1.3,,,,1.3,,1.3,,
9266,E006552   ,999998,2013JJ00,1.2,,1.2,,,,1.2,,1.2,,
9267,E006552   ,999998,2014JJ00,1.3,,1.3,,,,1.3,,1.3,,
9268,E006552   ,999998,2015JJ00,1.3,,1.3,,,,1.3,,1.3,,
9269,E006552   ,999998,2016JJ00,1.4,,1.4,,,,1.4,,1.4,,
9270,E006560   ,300025,2011JJ00,1117.4,400.7,89.5,627.3,632.0,4.7,1117.4,2417.4,2417.5,3717.5,0.0
9271,E006560   ,300025,2012JJ00,1019.1,411.2,81.7,526.3,535.1,8.9,1019.1,2404.4,2466.0,3847.8,-3.6
9272,E006560   ,300025,2013JJ00,1014.7,415.8,81.9,517.0,524.6,7.6,1014.7,2585.9,2508.6,4086.0,6.4
9273,E006560   ,300025,2014JJ00,930.0,369.6,82.7,477.6,486.9,9.3,930.0,2182.2,2338.3,3506.0,-84.6
9274,E006560   ,300025,2015JJ00,909.6,386.7,87.0,435.9,446.8,10.9,909.6,1779.9,4595.6,5299.1,
9275,E006560   ,300025,2016JJ00,939.5,394.4,81.7,463.4,472.8,9.4,939.5,1671.3,4713.0,5460.9,
9276,E006560   ,301000,2011JJ00,146.2,44.1,,102.0,102.0,,146.2,,146.2,,
9277,E006560   ,301000,2012JJ00,146.1,48.8,,97.3,97.3,,146.1,,146.1,,
9278,E006560   ,301000,2013JJ00,142.5,47.5,,95.0,95.0,,142.5,,142.5,,
9279,E006560   ,301000,2014JJ00,121.5,42.9,,78.6,78.6,0.0,121.5,,121.5,0.0,
9280,E006560   ,301000,2015JJ00,126.6,43.6,,83.0,83.1,0.1,126.6,,126.7,0.1,
9281,E006560   ,301000,2016JJ00,126.8,51.1,,75.7,75.9,0.1,126.8,,127.0,0.1,
9282,E006560   ,301100,2011JJ00,146.2,44.1,,102.0,102.0,,146.2,,146.2,,
9283,E006560   ,301100,2012JJ00,146.1,48.8,,97.3,97.3,,146.1,,146.1,,
9284,E006560   ,301100,2013JJ00,142.5,47.5,,95.0,95.0,,142.5,,142.5,,
9285,E006560   ,301100,2014JJ00,121.5,42.9,,78.6,78.6,0.0,121.5,,121.5,0.0,
9286,E006560   ,301100,2015JJ00,126.6,43.6,,83.0,83.1,0.1,126.6,,126.7,0.1,
9287,E006560   ,301100,2016JJ00,126.8,51.1,,75.7,75.9,0.1,126.8,,127.0,0.1,
9288,E006560   ,304300,2011JJ00,,,,,,,,,,,
9289,E006560   ,304300,2012JJ00,,,,,,,,,,,
9290,E006560   ,304300,2013JJ00,,,,,,,,,,,
9291,E006560   ,304300,2014JJ00,,,,,,,,,,,
9292,E006560   ,304300,2015JJ00,,,,,,,,,,,
9293,E006560   ,304300,2016JJ00,,,,,,,,,,,
9294,E006560   ,305000,2011JJ00,,,,,,,,,,,
9295,E006560   ,305000,2012JJ00,,,,,,,,,,,
9296,E006560   ,305000,2013JJ00,,,,,,,,,,,
9297,E006560   ,305000,2014JJ00,,,,,,,,,,,
9298,E006560   ,305000,2015JJ00,,,,,,,,,,,
9299,E006560   ,305000,2016JJ00,,,,,,,,,,,
9300,E006560   ,300002,2011JJ00,837.3,223.5,89.5,524.4,524.9,0.5,837.3,2417.4,2133.2,3713.2,0.0
9301,E006560   ,300002,2012JJ00,725.8,211.0,81.7,433.2,434.0,0.8,725.8,2404.4,2164.6,3839.7,-3.6
9302,E006560   ,300002,2013JJ00,723.0,216.8,81.9,424.2,425.6,1.4,723.0,2585.9,2210.6,4079.9,6.4
9303,E006560   ,300002,2014JJ00,685.3,207.6,82.7,395.0,404.1,9.1,685.3,2182.2,2093.4,3505.8,-84.6
9304,E006560   ,300002,2015JJ00,649.5,213.4,87.0,349.1,359.7,10.6,649.6,1779.9,4263.9,,
9305,E006560   ,300002,2016JJ00,677.1,211.3,81.7,384.1,393.2,9.1,677.1,1671.3,4398.9,,
9306,E006560   ,305700,2011JJ00,30.3,28.0,,2.3,2.3,,30.3,2417.4,694.7,3081.8,0.0
9307,E006560   ,305700,2012JJ00,31.5,29.3,,2.3,2.3,,31.5,2404.4,786.8,3156.1,-3.6
9308,E006560   ,305700,2013JJ00,33.9,31.6,,2.3,2.3,,33.9,2585.9,813.6,3371.9,6.4
9309,E006560   ,305700,2014JJ00,29.6,28.2,,1.4,1.4,,29.6,2182.2,876.1,2944.1,-84.6
9310,E006560   ,305700,2015JJ00,27.7,25.8,,1.9,1.9,,27.7,1779.9,3.8,1756.1,
9311,E006560   ,305700,2016JJ00,26.6,26.0,,0.5,0.5,,26.6,1671.3,2.4,1647.2,
9312,E006560   ,305800,2011JJ00,25.9,25.5,,0.4,0.4,,25.9,2417.4,690.3,3081.8,0.0
9313,E006560   ,305800,2012JJ00,27.5,27.1,,0.4,0.4,,27.5,2404.4,782.7,3156.1,-3.6
9314,E006560   ,305800,2013JJ00,30.2,29.8,,0.4,0.4,,30.2,2585.9,809.9,3371.9,6.4
9315,E006560   ,305800,2014JJ00,26.6,26.2,,0.4,0.4,,26.6,2182.2,873.1,2944.1,-84.6
9316,E006560   ,305800,2015JJ00,25.7,23.8,,1.9,1.9,,25.7,1779.9,1.9,1756.1,
9317,E006560   ,305800,2016JJ00,24.7,24.1,,0.5,0.5,,24.7,1671.3,0.5,1647.2,
9318,E006560   ,306300,2011JJ00,4.4,2.5,,1.9,1.9,,4.4,,4.4,,
9319,E006560   ,306300,2012JJ00,4.0,2.1,,1.9,1.9,,4.0,,4.0,,
9320,E006560   ,306300,2013JJ00,3.7,1.8,,1.9,1.9,,3.7,,3.7,,
9321,E006560   ,306300,2014JJ00,3.0,2.0,,1.0,1.0,,3.0,,3.0,,
9322,E006560   ,306300,2015JJ00,1.9,1.9,,,,,1.9,,1.9,,
9323,E006560   ,306300,2016JJ00,1.9,1.9,,,,,1.9,,1.9,,
9324,E006560   ,307000,2011JJ00,0.0,0.0,,,,,0.0,,0.0,,
9325,E006560   ,307000,2012JJ00,0.0,0.0,,,,,0.0,,0.0,,
9326,E006560   ,307000,2013JJ00,0.0,0.0,,,,,0.0,,0.0,,
9327,E006560   ,307000,2014JJ00,0.0,0.0,,,,,0.0,,0.0,,
9328,E006560   ,307000,2015JJ00,0.0,0.0,,,,,0.0,,0.0,,
9329,E006560   ,307000,2016JJ00,0.0,0.0,,,,,0.0,,0.0,,
9330,E006560   ,307500,2011JJ00,385.2,191.1,89.5,104.6,104.6,0.0,385.2,,390.6,5.4,
9331,E006560   ,307500,2012JJ00,368.7,177.0,81.7,110.0,110.2,0.2,368.7,,375.1,6.4,
9332,E006560   ,307500,2013JJ00,371.3,179.8,81.9,109.6,110.2,0.6,371.3,,375.9,4.6,
9333,E006560   ,307500,2014JJ00,357.1,174.3,82.7,100.2,100.9,0.8,357.1,,360.9,3.8,
9334,E006560   ,307500,2015JJ00,361.9,182.7,87.0,92.3,93.1,0.9,361.9,,365.9,4.0,
9335,E006560   ,307500,2016JJ00,352.7,181.1,81.7,89.9,90.7,0.8,352.7,,356.6,3.9,
9336,E006560   ,307610,2011JJ00,61.2,36.6,,24.6,24.6,0.0,61.2,,61.4,0.2,
9337,E006560   ,307610,2012JJ00,58.0,36.5,,21.5,21.7,0.2,58.0,,58.5,0.5,
9338,E006560   ,307610,2013JJ00,56.1,35.5,,20.6,21.2,0.6,56.1,,56.8,0.7,
9339,E006560   ,307610,2014JJ00,59.2,39.8,,19.4,20.2,0.8,59.2,,60.1,0.9,
9340,E006560   ,307610,2015JJ00,60.7,42.3,,18.4,19.3,0.9,60.7,,61.7,1.0,
9341,E006560   ,307610,2016JJ00,61.9,45.4,,16.5,17.3,0.8,61.9,,62.8,0.9,
9342,E006560   ,307600,2011JJ00,57.3,34.6,,22.7,22.7,0.0,57.3,,57.6,0.2,
9343,E006560   ,307600,2012JJ00,54.1,34.5,,19.6,19.8,0.2,54.1,,54.6,0.5,
9344,E006560   ,307600,2013JJ00,52.2,33.5,,18.7,19.3,0.6,52.2,,52.9,0.7,
9345,E006560   ,307600,2014JJ00,55.7,38.2,,17.6,18.3,0.8,55.7,,56.6,0.9,
9346,E006560   ,307600,2015JJ00,57.1,40.6,,16.5,17.4,0.9,57.1,,58.1,1.0,
9347,E006560   ,307600,2016JJ00,58.6,43.6,,15.0,15.8,0.8,58.6,,59.5,0.9,
9348,E006560   ,307700,2011JJ00,3.1,3.1,,0.0,0.0,,3.1,,3.2,0.0,
9349,E006560   ,307700,2012JJ00,2.4,2.3,,0.1,0.1,,2.4,,2.4,0.0,
9350,E006560   ,307700,2013JJ00,2.4,2.4,,,,,2.4,,2.4,,
9351,E006560   ,307700,2014JJ00,2.4,2.4,,,,,2.4,,2.4,,
9352,E006560   ,307700,2015JJ00,2.4,2.4,,,,,2.4,,2.4,,
9353,E006560   ,307700,2016JJ00,2.6,2.6,,,,,2.6,,2.6,,
9354,E006560   ,308100,2011JJ00,,,,,,,,,,,
9355,E006560   ,308100,2012JJ00,,,,,,,,,,,
9356,E006560   ,308100,2013JJ00,,,,,,,,,,,
9357,E006560   ,308100,2014JJ00,,,,,,,,,,,
9358,E006560   ,308100,2015JJ00,,,,,,,,,,,
9359,E006560   ,308100,2016JJ00,,,,,,,,,,,
9360,E006560   ,308300,2011JJ00,7.7,6.5,,1.2,1.2,,7.7,,7.8,0.1,
9361,E006560   ,308300,2012JJ00,7.8,6.5,,1.2,1.2,,7.8,,7.8,0.0,
9362,E006560   ,308300,2013JJ00,7.6,6.4,,1.3,1.3,,7.6,,7.7,0.0,
9363,E006560   ,308300,2014JJ00,7.0,5.9,,1.0,1.0,,7.0,,7.0,,
9364,E006560   ,308300,2015JJ00,7.1,5.9,,1.2,1.2,,7.1,,7.1,,
9365,E006560   ,308300,2016JJ00,7.4,5.8,,1.5,1.5,,7.4,,7.4,,
9366,E006560   ,308700,2011JJ00,6.9,2.0,,4.9,4.9,,6.9,,6.9,0.0,
9367,E006560   ,308700,2012JJ00,6.6,1.9,,4.7,4.7,,6.6,,6.6,,
9368,E006560   ,308700,2013JJ00,7.0,2.0,,5.0,5.0,,7.0,,7.0,,
9369,E006560   ,308700,2014JJ00,6.9,2.8,,4.0,4.0,,6.9,,6.9,,
9370,E006560   ,308700,2015JJ00,7.2,2.6,,4.6,4.6,,7.2,,7.2,,
9371,E006560   ,308700,2016JJ00,7.1,2.4,,4.7,4.7,,7.1,,7.1,,
9372,E006560   ,309000,2011JJ00,12.6,7.4,,5.2,5.2,,12.6,,12.6,0.0,
9373,E006560   ,309000,2012JJ00,11.7,7.1,,4.6,4.6,,11.7,,11.7,0.0,
9374,E006560   ,309000,2013JJ00,11.9,7.5,,4.4,4.4,,11.9,,11.9,0.0,
9375,E006560   ,309000,2014JJ00,17.8,14.1,,3.7,3.7,,17.8,,17.8,0.0,
9376,E006560   ,309000,2015JJ00,17.5,14.5,,3.0,3.0,,17.5,,17.5,,
9377,E006560   ,309000,2016JJ00,18.2,15.8,,2.4,2.4,,18.2,,18.2,,
9378,E006560   ,309300,2011JJ00,7.2,2.1,,5.1,5.1,,7.2,,7.2,0.0,
9379,E006560   ,309300,2012JJ00,7.5,2.2,,5.3,5.3,,7.5,,7.5,0.0,
9380,E006560   ,309300,2013JJ00,6.9,2.2,,4.7,4.7,,6.9,,7.0,0.0,
9381,E006560   ,309300,2014JJ00,6.6,1.9,,4.7,4.7,,6.6,,6.6,0.0,
9382,E006560   ,309300,2015JJ00,6.7,2.3,,4.5,4.5,,6.7,,6.8,0.0,
9383,E006560   ,309300,2016JJ00,7.0,2.4,,4.6,4.6,,7.0,,7.0,0.0,
9384,E006560   ,309600,2011JJ00,,,,,,,,,,,
9385,E006560   ,309600,2012JJ00,,,,,,,,,,,
9386,E006560   ,309600,2013JJ00,,,,,,,,,,,
9387,E006560   ,309600,2014JJ00,,,,,,,,,,,
9388,E006560   ,309600,2015JJ00,,,,,,,,,,,
9389,E006560   ,309600,2016JJ00,,,,,,,,,,,
9390,E006560   ,310000,2011JJ00,,,,,,,,,,,
9391,E006560   ,310000,2012JJ00,,,,,,,,,,,
9392,E006560   ,310000,2013JJ00,,,,,,,,,,,
9393,E006560   ,310000,2014JJ00,,,,,,,,,,,
9394,E006560   ,310000,2015JJ00,,,,,,,,,,,
9395,E006560   ,310000,2016JJ00,,,,,,,,,,,
9396,E006560   ,311000,2011JJ00,3.6,3.1,,0.5,0.5,,3.6,,3.6,,
9397,E006560   ,311000,2012JJ00,3.7,3.3,,0.4,0.4,,3.7,,3.7,0.0,
9398,E006560   ,311000,2013JJ00,3.5,3.4,,0.1,0.2,0.0,3.5,,3.6,0.0,
9399,E006560   ,311000,2014JJ00,2.3,2.3,,0.0,0.1,0.1,2.3,,2.4,0.1,
9400,E006560   ,311000,2015JJ00,2.6,2.6,,0.0,0.1,0.2,2.6,,2.7,0.2,
9401,E006560   ,311000,2016JJ00,2.8,2.9,,-0.1,0.0,0.2,2.8,,2.9,0.2,
9402,E006560   ,311300,2011JJ00,3.1,1.2,,1.9,1.9,,3.1,,3.1,,
9403,E006560   ,311300,2012JJ00,3.2,1.3,,1.9,1.9,,3.2,,3.2,0.0,
9404,E006560   ,311300,2013JJ00,3.2,1.3,,1.9,1.9,,3.2,,3.2,0.0,
9405,E006560   ,311300,2014JJ00,3.1,1.3,,1.8,1.8,,3.1,,3.1,0.0,
9406,E006560   ,311300,2015JJ00,3.3,1.4,,1.9,1.9,,3.3,,3.3,,
9407,E006560   ,311300,2016JJ00,3.0,1.5,,1.5,1.5,,3.0,,3.0,,
9408,E006560   ,312200,2011JJ00,0.7,0.7,,,,,0.7,,0.7,,
9409,E006560   ,312200,2012JJ00,0.7,0.7,,,,,0.7,,0.7,,
9410,E006560   ,312200,2013JJ00,0.7,0.7,,,,,0.7,,0.7,,
9411,E006560   ,312200,2014JJ00,0.4,0.4,,,,,0.4,,0.4,,
9412,E006560   ,312200,2015JJ00,0.3,0.3,,,,,0.3,,0.3,,
9413,E006560   ,312200,2016JJ00,0.3,0.3,,,,,0.3,,0.3,,
9414,E006560   ,312505,2011JJ00,2.9,2.3,,0.6,0.6,,2.9,,2.9,0.0,
9415,E006560   ,312505,2012JJ00,3.1,2.5,,0.6,0.6,,3.1,,3.1,0.0,
9416,E006560   ,312505,2013JJ00,3.0,2.5,,0.5,0.5,,3.0,,3.0,0.0,
9417,E006560   ,312505,2014JJ00,2.4,2.2,,0.2,0.2,,2.4,,2.4,0.0,
9418,E006560   ,312505,2015JJ00,2.3,2.3,,,,,2.3,,2.3,0.0,
9419,E006560   ,312505,2016JJ00,2.5,2.5,,,,,2.5,,2.6,0.0,
9420,E006560   ,312500,2011JJ00,2.6,2.1,,0.6,0.6,,2.6,,2.7,0.0,
9421,E006560   ,312500,2012JJ00,2.8,2.2,,0.6,0.6,,2.8,,2.8,0.0,
9422,E006560   ,312500,2013JJ00,2.7,2.3,,0.5,0.5,,2.7,,2.7,0.0,
9423,E006560   ,312500,2014JJ00,2.2,2.0,,0.2,0.2,,2.2,,2.2,0.0,
9424,E006560   ,312500,2015JJ00,2.1,2.1,,,,,2.1,,2.1,0.0,
9425,E006560   ,312500,2016JJ00,2.2,2.2,,,,,2.2,,2.2,0.0,
9426,E006560   ,314000,2011JJ00,0.1,0.1,,,,,0.1,,0.1,,
9427,E006560   ,314000,2012JJ00,0.1,0.1,,,,,0.1,,0.1,,
9428,E006560   ,314000,2013JJ00,0.1,0.1,,,,,0.1,,0.1,,
9429,E006560   ,314000,2014JJ00,0.1,0.1,,,,,0.1,,0.1,,
9430,E006560   ,314000,2015JJ00,0.1,0.1,,,,,0.1,,0.1,,
9431,E006560   ,314000,2016JJ00,0.1,0.1,,,,,0.1,,0.1,,
9432,E006560   ,315200,2011JJ00,0.2,0.2,,,,,0.2,,0.2,0.0,
9433,E006560   ,315200,2012JJ00,0.1,0.1,,,,,0.1,,0.2,0.0,
9434,E006560   ,315200,2013JJ00,0.1,0.1,,,,,0.1,,0.1,0.0,
9435,E006560   ,315200,2014JJ00,0.1,0.1,,,,,0.1,,0.1,,
9436,E006560   ,315200,2015JJ00,0.1,0.1,,,,,0.1,,0.1,,
9437,E006560   ,315200,2016JJ00,0.2,0.2,,,,,0.2,,0.2,,
9438,E006560   ,315805,2011JJ00,20.5,20.1,,0.4,0.4,,20.5,,20.5,0.0,
9439,E006560   ,315805,2012JJ00,19.0,18.6,,0.4,0.4,,19.0,,19.0,0.0,
9440,E006560   ,315805,2013JJ00,17.8,17.3,,0.4,0.4,,17.8,,17.8,0.0,
9441,E006560   ,315805,2014JJ00,18.1,17.7,,0.4,0.4,,18.1,,18.1,0.0,
9442,E006560   ,315805,2015JJ00,18.8,18.4,,0.4,0.4,,18.8,,18.8,0.0,
9443,E006560   ,315805,2016JJ00,19.5,19.2,,0.3,0.3,,19.5,,20.1,0.6,
9444,E006560   ,315800,2011JJ00,1.0,1.0,,0.0,0.0,,1.0,,1.0,,
9445,E006560   ,315800,2012JJ00,0.9,0.9,,0.0,0.0,,0.9,,0.9,,
9446,E006560   ,315800,2013JJ00,0.8,0.8,,0.0,0.0,,0.8,,0.8,,
9447,E006560   ,315800,2014JJ00,1.0,1.0,,0.0,0.0,,1.0,,1.0,,
9448,E006560   ,315800,2015JJ00,0.9,0.9,,0.0,0.0,,0.9,,0.9,,
9449,E006560   ,315800,2016JJ00,1.0,1.0,,0.0,0.0,,1.0,,1.0,,
9450,E006560   ,317105,2011JJ00,19.6,6.6,,13.0,13.0,,19.6,,22.1,2.5,
9451,E006560   ,317105,2012JJ00,19.5,6.8,,12.7,12.7,,19.5,,21.8,2.3,
9452,E006560   ,317105,2013JJ00,17.9,6.2,,11.6,11.6,,17.9,,19.0,1.2,
9453,E006560   ,317105,2014JJ00,17.9,6.4,,11.5,11.5,,17.9,,17.9,0.1,
9454,E006560   ,317105,2015JJ00,15.6,5.9,,9.7,9.7,,15.6,,15.6,,
9455,E006560   ,317105,2016JJ00,15.4,6.5,,8.9,8.9,,15.4,,15.4,,
9456,E006560   ,317100,2011JJ00,18.1,5.1,,13.0,13.0,,18.1,,20.6,2.5,
9457,E006560   ,317100,2012JJ00,17.9,5.3,,12.6,12.6,,17.9,,20.3,2.3,
9458,E006560   ,317100,2013JJ00,16.6,5.0,,11.6,11.6,,16.6,,17.7,1.2,
9459,E006560   ,317100,2014JJ00,17.0,5.5,,11.5,11.5,,17.0,,17.0,0.1,
9460,E006560   ,317100,2015JJ00,14.6,4.9,,9.7,9.7,,14.6,,14.6,,
9461,E006560   ,317100,2016JJ00,14.4,5.5,,8.9,8.9,,14.4,,14.4,,
9462,E006560   ,318600,2011JJ00,1.5,1.5,,0.0,0.0,,1.5,,1.5,0.0,
9463,E006560   ,318600,2012JJ00,1.5,1.5,,0.0,0.0,,1.5,,1.5,0.0,
9464,E006560   ,318600,2013JJ00,1.3,1.3,,0.0,0.0,,1.3,,1.3,0.0,
9465,E006560   ,318600,2014JJ00,0.9,0.9,,0.0,0.0,,0.9,,0.9,,
9466,E006560   ,318600,2015JJ00,1.0,1.0,,,,,1.0,,1.0,,
9467,E006560   ,318600,2016JJ00,1.0,1.0,,,,,1.0,,1.0,,
9468,E006560   ,320005,2011JJ00,250.6,96.3,89.5,64.8,64.8,,250.6,,252.9,2.3,
9469,E006560   ,320005,2012JJ00,238.6,83.3,81.7,73.7,73.7,,238.6,,241.9,3.3,
9470,E006560   ,320005,2013JJ00,246.7,89.4,81.9,75.4,75.4,,246.7,,249.1,2.4,
9471,E006560   ,320005,2014JJ00,232.1,81.7,82.7,67.8,67.8,,232.1,,234.7,2.6,
9472,E006560   ,320005,2015JJ00,236.8,87.2,87.0,62.6,62.6,,236.8,,239.6,2.8,
9473,E006560   ,320005,2016JJ00,224.6,79.9,81.7,63.1,63.1,,224.6,,226.5,1.9,
9474,E006560   ,320000,2011JJ00,64.2,28.2,,36.0,36.0,,64.2,,64.2,0.0,
9475,E006560   ,320000,2012JJ00,59.1,19.1,,40.0,40.0,,59.1,,59.2,0.1,
9476,E006560   ,320000,2013JJ00,60.2,20.7,,39.4,39.4,,60.2,,60.2,0.1,
9477,E006560   ,320000,2014JJ00,59.6,16.2,,43.4,43.4,,59.6,,59.6,0.1,
9478,E006560   ,320000,2015JJ00,53.5,17.1,,36.4,36.4,,53.5,,53.7,0.2,
9479,E006560   ,320000,2016JJ00,44.8,14.2,,30.6,30.6,,44.8,,44.9,0.1,
9480,E006560   ,320100,2011JJ00,,,,,,,,,,,
9481,E006560   ,320100,2012JJ00,,,,,,,,,,,
9482,E006560   ,320100,2013JJ00,,,,,,,,,,,
9483,E006560   ,320100,2014JJ00,,,,,,,,,,,
9484,E006560   ,320100,2015JJ00,,,,,,,,,,,
9485,E006560   ,320100,2016JJ00,,,,,,,,,,,
9486,E006560   ,320300,2011JJ00,64.2,28.2,,36.0,36.0,,64.2,,64.2,0.0,
9487,E006560   ,320300,2012JJ00,59.1,19.1,,40.0,40.0,,59.1,,59.2,0.1,
9488,E006560   ,320300,2013JJ00,60.2,20.7,,39.4,39.4,,60.2,,60.2,0.1,
9489,E006560   ,320300,2014JJ00,59.6,16.2,,43.4,43.4,,59.6,,59.6,0.1,
