ID,EigendomWoning,Bouwjaar,RegioS,Perioden,TotaalWoningenMetEnergielabel_1,WoningenMetEnergielabelAEnB_2,WoningenMetEnergielabelCEnD_3,WoningenMetEnergielabelEFG_4
2937,2, 7,PV23,2011JJ00,1620,166,1407,47
2938,2, 7,PV24,2011JJ00,918,69,820,29
2939,2, 7,PV25,2011JJ00,2288,246,1952,90
2940,2, 7,PV26,2011JJ00,1581,139,1396,46
2941,2, 7,PV27,2011JJ00,3616,527,3037,52
2942,2, 7,PV28,2011JJ00,6304,503,5522,279
2943,2, 7,PV29,2011JJ00,292,39,242,11
2944,2, 7,PV30,2011JJ00,3794,548,3166,80
2945,2, 7,PV31,2011JJ00,1845,203,1570,72
2946,2, 7,CR01,2011JJ00,84,17,64,3
2947,2, 7,CR02,2011JJ00,30,4,25,1
2948,2, 7,CR03,2011JJ00,363,30,318,15
2949,2, 7,CR04,2011JJ00,375,22,256,97
2950,2, 7,CR05,2011JJ00,68,9,58,1
2951,2, 7,CR06,2011JJ00,226,19,174,33
2952,2, 7,CR07,2011JJ00,364,46,313,5
2953,2, 7,CR08,2011JJ00,159,8,149,2
2954,2, 7,CR09,2011JJ00,83,19,63,1
2955,2, 7,CR10,2011JJ00,527,72,432,23
2956,2, 7,CR11,2011JJ00,181,18,159,4
2957,2, 7,CR12,2011JJ00,912,76,816,20
2958,2, 7,CR13,2011JJ00,572,61,489,22
2959,2, 7,CR14,2011JJ00,495,51,409,35
2960,2, 7,CR15,2011JJ00,1030,99,903,28
2961,2, 7,CR16,2011JJ00,191,35,151,5
2962,2, 7,CR17,2011JJ00,1581,139,1396,46
2963,2, 7,CR18,2011JJ00,393,38,348,7
2964,2, 7,CR19,2011JJ00,392,45,342,5
2965,2, 7,CR20,2011JJ00,301,41,257,3
2966,2, 7,CR21,2011JJ00,130,19,108,3
2967,2, 7,CR22,2011JJ00,86,13,66,7
2968,2, 7,CR23,2011JJ00,2037,322,1697,18
2969,2, 7,CR24,2011JJ00,277,49,219,9
2970,2, 7,CR25,2011JJ00,327,27,296,4
2971,2, 7,CR26,2011JJ00,862,59,776,27
2972,2, 7,CR27,2011JJ00,376,53,313,10
2973,2, 7,CR28,2011JJ00,558,57,480,21
2974,2, 7,CR29,2011JJ00,3758,281,3290,187
2975,2, 7,CR30,2011JJ00,423,26,367,30
2976,2, 7,CR31,2011JJ00,85,11,67,7
2977,2, 7,CR32,2011JJ00,207,28,175,4
2978,2, 7,CR33,2011JJ00,719,57,640,22
2979,2, 7,CR34,2011JJ00,484,19,457,8
2980,2, 7,CR35,2011JJ00,1186,256,903,27
2981,2, 7,CR36,2011JJ00,1405,216,1166,23
2982,2, 7,CR37,2011JJ00,539,67,440,32
2983,2, 7,CR38,2011JJ00,305,23,273,9
2984,2, 7,CR39,2011JJ00,1001,113,857,31
2985,2, 7,CR40,2011JJ00,918,69,820,29
2986,2, 7,GA01,2011JJ00,274,21,244,9
2987,2, 7,GA02,2011JJ00,149,3,107,39
2988,2, 7,GA03,2011JJ00,241,23,210,8
2989,2, 7,GA04,2011JJ00,157,19,135,3
2990,2, 7,GA05,2011JJ00,214,20,187,7
2991,2, 7,GA06,2011JJ00,207,22,183,2
2992,2, 7,GA07,2011JJ00,185,32,134,19
2993,2, 7,GA08,2011JJ00,451,45,400,6
2994,2, 7,GA09,2011JJ00,461,15,433,13
2995,2, 7,GA10,2011JJ00,1609,295,1293,21
2996,2, 7,GA11,2011JJ00,123,19,101,3
2997,2, 7,GA12,2011JJ00,176,14,159,3
2998,2, 7,GA13,2011JJ00,428,27,380,21
2999,2, 7,GA14,2011JJ00,3503,265,3062,176
3000,2, 7,GA15,2011JJ00,236,10,219,7
3001,2, 7,GA16,2011JJ00,163,8,152,3
3002,2, 7,GA17,2011JJ00,288,4,281,3
3003,2, 7,GA18,2011JJ00,173,25,143,5
3004,2, 7,GA19,2011JJ00,846,155,683,8
3005,2, 7,GA20,2011JJ00,246,24,222,0
3006,2, 7,GA21,2011JJ00,437,41,384,12
3007,2, 7,GA22,2011JJ00,164,18,134,12
3008,2, 7,SG01,2011JJ00,383,37,329,17
3009,2, 7,SG02,2011JJ00,236,11,151,74
3010,2, 7,SG03,2011JJ00,338,36,294,8
3011,2, 7,SG04,2011JJ00,427,36,387,4
3012,2, 7,SG05,2011JJ00,253,28,217,8
3013,2, 7,SG06,2011JJ00,554,42,507,5
3014,2, 7,SG07,2011JJ00,377,49,306,22
3015,2, 7,SG08,2011JJ00,497,51,440,6
3016,2, 7,SG09,2011JJ00,701,42,643,16
3017,2, 7,SG10,2011JJ00,2627,360,2241,26
3018,2, 7,SG11,2011JJ00,431,60,365,6
3019,2, 7,SG12,2011JJ00,261,21,237,3
3020,2, 7,SG13,2011JJ00,1238,112,1089,37
3021,2, 7,SG14,2011JJ00,3615,270,3161,184
3022,2, 7,SG15,2011JJ00,322,14,287,21
3023,2, 7,SG16,2011JJ00,372,17,342,13
3024,2, 7,SG17,2011JJ00,347,6,333,8
3025,2, 7,SG18,2011JJ00,223,35,183,5
3026,2, 7,SG19,2011JJ00,921,169,743,9
3027,2, 7,SG20,2011JJ00,280,28,251,1
3028,2, 7,SG21,2011JJ00,482,49,420,13
3029,2, 7,SG22,2011JJ00,218,32,171,15
3030,2, 8,NL01,2011JJ00,15539,7324,8088,127
3031,2, 8,LD01,2011JJ00,1223,743,478,2
3032,2, 8,LD02,2011JJ00,3175,1595,1570,10
3033,2, 8,LD03,2011JJ00,7092,2706,4285,101
3034,2, 8,LD04,2011JJ00,4049,2280,1755,14
3035,2, 8,PV20,2011JJ00,293,177,116,0
3036,2, 8,PV21,2011JJ00,440,279,160,1
3037,2, 8,PV22,2011JJ00,490,287,202,1
3038,2, 8,PV23,2011JJ00,1075,582,488,5
3039,2, 8,PV24,2011JJ00,918,354,560,4
3040,2, 8,PV25,2011JJ00,1182,659,522,1
3041,2, 8,PV26,2011JJ00,1138,566,558,14
3042,2, 8,PV27,2011JJ00,1413,676,731,6
3043,2, 8,PV28,2011JJ00,4206,1259,2868,79
3044,2, 8,PV29,2011JJ00,335,205,128,2
3045,2, 8,PV30,2011JJ00,3141,1757,1376,8
3046,2, 8,PV31,2011JJ00,908,523,379,6
3047,2, 8,CR01,2011JJ00,63,52,11,0
3048,2, 8,CR02,2011JJ00,11,7,4,0
3049,2, 8,CR03,2011JJ00,219,118,101,0
3050,2, 8,CR04,2011JJ00,224,147,77,0
3051,2, 8,CR05,2011JJ00,80,43,36,1
3052,2, 8,CR06,2011JJ00,136,89,47,0
3053,2, 8,CR07,2011JJ00,231,137,94,0
3054,2, 8,CR08,2011JJ00,156,94,61,1
3055,2, 8,CR09,2011JJ00,103,56,47,0
3056,2, 8,CR10,2011JJ00,456,261,195,0
3057,2, 8,CR11,2011JJ00,191,70,119,2
3058,2, 8,CR12,2011JJ00,428,251,174,3
3059,2, 8,CR13,2011JJ00,409,256,152,1
3060,2, 8,CR14,2011JJ00,290,150,140,0
3061,2, 8,CR15,2011JJ00,340,164,176,0
3062,2, 8,CR16,2011JJ00,143,89,54,0
3063,2, 8,CR17,2011JJ00,1138,566,558,14
3064,2, 8,CR18,2011JJ00,250,155,95,0
3065,2, 8,CR19,2011JJ00,165,67,98,0
3066,2, 8,CR20,2011JJ00,130,41,88,1
3067,2, 8,CR21,2011JJ00,68,32,35,1
3068,2, 8,CR22,2011JJ00,52,22,30,0
3069,2, 8,CR23,2011JJ00,586,266,316,4
3070,2, 8,CR24,2011JJ00,162,93,69,0
3071,2, 8,CR25,2011JJ00,272,88,184,0
3072,2, 8,CR26,2011JJ00,755,214,523,18
3073,2, 8,CR27,2011JJ00,226,103,118,5
3074,2, 8,CR28,2011JJ00,286,116,169,1
3075,2, 8,CR29,2011JJ00,2411,615,1746,50
3076,2, 8,CR30,2011JJ00,256,123,128,5
3077,2, 8,CR31,2011JJ00,94,48,45,1
3078,2, 8,CR32,2011JJ00,241,157,83,1
3079,2, 8,CR33,2011JJ00,753,435,313,5
3080,2, 8,CR34,2011JJ00,340,130,209,1
3081,2, 8,CR35,2011JJ00,1366,873,492,1
3082,2, 8,CR36,2011JJ00,682,319,362,1
3083,2, 8,CR37,2011JJ00,286,140,143,3
3084,2, 8,CR38,2011JJ00,111,74,37,0
3085,2, 8,CR39,2011JJ00,511,309,199,3
3086,2, 8,CR40,2011JJ00,918,354,560,4
3087,2, 8,GA01,2011JJ00,129,77,52,0
3088,2, 8,GA02,2011JJ00,102,61,41,0
3089,2, 8,GA03,2011JJ00,164,89,75,0
3090,2, 8,GA04,2011JJ00,87,47,40,0
3091,2, 8,GA05,2011JJ00,124,94,29,1
3092,2, 8,GA06,2011JJ00,89,32,57,0
3093,2, 8,GA07,2011JJ00,37,13,24,0
3094,2, 8,GA08,2011JJ00,222,119,103,0
3095,2, 8,GA09,2011JJ00,342,172,169,1
3096,2, 8,GA10,2011JJ00,429,219,210,0
3097,2, 8,GA11,2011JJ00,52,25,26,1
3098,2, 8,GA12,2011JJ00,163,33,130,0
3099,2, 8,GA13,2011JJ00,518,173,327,18
3100,2, 8,GA14,2011JJ00,2034,486,1499,49
3101,2, 8,GA15,2011JJ00,143,85,57,1
3102,2, 8,GA16,2011JJ00,178,101,77,0
3103,2, 8,GA17,2011JJ00,204,73,130,1
3104,2, 8,GA18,2011JJ00,157,51,106,0
3105,2, 8,GA19,2011JJ00,403,181,222,0
3106,2, 8,GA20,2011JJ00,148,85,62,1
3107,2, 8,GA21,2011JJ00,188,127,61,0
3108,2, 8,GA22,2011JJ00,84,39,44,1
3109,2, 8,SG01,2011JJ00,214,119,95,0
3110,2, 8,SG02,2011JJ00,143,88,55,0
3111,2, 8,SG03,2011JJ00,213,122,91,0
3112,2, 8,SG04,2011JJ00,178,95,82,1
3113,2, 8,SG05,2011JJ00,135,102,32,1
3114,2, 8,SG06,2011JJ00,189,83,106,0
3115,2, 8,SG07,2011JJ00,106,54,52,0
3116,2, 8,SG08,2011JJ00,290,159,131,0
3117,2, 8,SG09,2011JJ00,476,223,252,1
3118,2, 8,SG10,2011JJ00,1242,476,759,7
3119,2, 8,SG11,2011JJ00,198,73,123,2
3120,2, 8,SG12,2011JJ00,205,58,147,0
3121,2, 8,SG13,2011JJ00,981,317,641,23
3122,2, 8,SG14,2011JJ00,2257,539,1668,50
3123,2, 8,SG15,2011JJ00,202,97,100,5
3124,2, 8,SG16,2011JJ00,447,257,186,4
3125,2, 8,SG17,2011JJ00,250,84,165,1
3126,2, 8,SG18,2011JJ00,178,60,118,0
3127,2, 8,SG19,2011JJ00,492,218,274,0
3128,2, 8,SG20,2011JJ00,153,87,65,1
3129,2, 8,SG21,2011JJ00,210,137,73,0
3130,2, 8,SG22,2011JJ00,127,69,57,1
3131,2, 9,NL01,2011JJ00,5237,4744,475,18
3132,2, 9,LD01,2011JJ00,366,356,9,1
3133,2, 9,LD02,2011JJ00,1302,1124,165,13
3134,2, 9,LD03,2011JJ00,2708,2485,220,3
3135,2, 9,LD04,2011JJ00,861,779,81,1
3136,2, 9,PV20,2011JJ00,93,90,2,1
3137,2, 9,PV21,2011JJ00,120,118,2,0
3138,2, 9,PV22,2011JJ00,153,148,5,0
3139,2, 9,PV23,2011JJ00,338,314,24,0
3140,2, 9,PV24,2011JJ00,241,123,107,11
3141,2, 9,PV25,2011JJ00,723,687,34,2
3142,2, 9,PV26,2011JJ00,674,663,10,1
3143,2, 9,PV27,2011JJ00,518,465,52,1
3144,2, 9,PV28,2011JJ00,1488,1335,153,0
3145,2, 9,PV29,2011JJ00,28,22,5,1
3146,2, 9,PV30,2011JJ00,710,632,78,0
3147,2, 9,PV31,2011JJ00,151,147,3,1
3148,2, 9,CR01,2011JJ00,21,21,0,0
3149,2, 9,CR02,2011JJ00,4,4,0,0
3150,2, 9,CR03,2011JJ00,68,65,2,1
3151,2, 9,CR04,2011JJ00,69,69,0,0
3152,2, 9,CR05,2011JJ00,21,21,0,0
3153,2, 9,CR06,2011JJ00,30,28,2,0
3154,2, 9,CR07,2011JJ00,94,92,2,0
3155,2, 9,CR08,2011JJ00,18,18,0,0
3156,2, 9,CR09,2011JJ00,41,38,3,0
3157,2, 9,CR10,2011JJ00,111,102,9,0
3158,2, 9,CR11,2011JJ00,62,49,13,0
3159,2, 9,CR12,2011JJ00,165,163,2,0
3160,2, 9,CR13,2011JJ00,429,419,10,0
3161,2, 9,CR14,2011JJ00,125,123,1,1
3162,2, 9,CR15,2011JJ00,101,88,12,1
3163,2, 9,CR16,2011JJ00,68,57,11,0
3164,2, 9,CR17,2011JJ00,674,663,10,1
3165,2, 9,CR18,2011JJ00,48,46,2,0
3166,2, 9,CR19,2011JJ00,87,86,1,0
3167,2, 9,CR20,2011JJ00,22,21,1,0
3168,2, 9,CR21,2011JJ00,10,5,5,0
3169,2, 9,CR22,2011JJ00,57,55,2,0
3170,2, 9,CR23,2011JJ00,240,201,39,0
3171,2, 9,CR24,2011JJ00,54,51,2,1
3172,2, 9,CR25,2011JJ00,139,132,7,0
3173,2, 9,CR26,2011JJ00,217,177,40,0
3174,2, 9,CR27,2011JJ00,13,12,1,0
3175,2, 9,CR28,2011JJ00,17,16,1,0
3176,2, 9,CR29,2011JJ00,609,511,98,0
3177,2, 9,CR30,2011JJ00,493,487,6,0
3178,2, 9,CR31,2011JJ00,14,12,1,1
3179,2, 9,CR32,2011JJ00,14,10,4,0
3180,2, 9,CR33,2011JJ00,101,97,4,0
3181,2, 9,CR34,2011JJ00,132,108,24,0
3182,2, 9,CR35,2011JJ00,269,266,3,0
3183,2, 9,CR36,2011JJ00,208,161,47,0
3184,2, 9,CR37,2011JJ00,39,39,0,0
3185,2, 9,CR38,2011JJ00,13,13,0,0
3186,2, 9,CR39,2011JJ00,99,95,3,1
3187,2, 9,CR40,2011JJ00,241,123,107,11
3188,2, 9,GA01,2011JJ00,42,40,1,1
3189,2, 9,GA02,2011JJ00,14,14,0,0
3190,2, 9,GA03,2011JJ00,21,13,8,0
3191,2, 9,GA04,2011JJ00,32,31,1,0
3192,2, 9,GA05,2011JJ00,70,68,2,0
3193,2, 9,GA06,2011JJ00,19,13,6,0
3194,2, 9,GA07,2011JJ00,20,16,4,0
3195,2, 9,GA08,2011JJ00,252,249,2,1
3196,2, 9,GA09,2011JJ00,279,274,5,0
3197,2, 9,GA10,2011JJ00,220,181,39,0
3198,2, 9,GA11,2011JJ00,10,5,5,0
3199,2, 9,GA12,2011JJ00,128,122,6,0
3200,2, 9,GA13,2011JJ00,160,122,38,0
3201,2, 9,GA14,2011JJ00,479,387,92,0
3202,2, 9,GA15,2011JJ00,237,235,2,0
3203,2, 9,GA16,2011JJ00,59,57,2,0
3204,2, 9,GA17,2011JJ00,77,60,17,0
3205,2, 9,GA18,2011JJ00,37,36,1,0
3206,2, 9,GA19,2011JJ00,90,60,30,0
3207,2, 9,GA20,2011JJ00,15,14,1,0
3208,2, 9,GA21,2011JJ00,15,13,1,1
3209,2, 9,GA22,2011JJ00,60,60,0,0
3210,2, 9,SG01,2011JJ00,54,50,3,1
3211,2, 9,SG02,2011JJ00,23,23,0,0
3212,2, 9,SG03,2011JJ00,26,18,8,0
3213,2, 9,SG04,2011JJ00,83,81,2,0
3214,2, 9,SG05,2011JJ00,74,71,3,0
3215,2, 9,SG06,2011JJ00,47,41,6,0
3216,2, 9,SG07,2011JJ00,35,29,6,0
3217,2, 9,SG08,2011JJ00,546,543,2,1
3218,2, 9,SG09,2011JJ00,307,302,5,0
3219,2, 9,SG10,2011JJ00,469,312,147,10
3220,2, 9,SG11,2011JJ00,32,26,6,0
3221,2, 9,SG12,2011JJ00,131,125,6,0
3222,2, 9,SG13,2011JJ00,230,189,41,0
3223,2, 9,SG14,2011JJ00,548,450,98,0
3224,2, 9,SG15,2011JJ00,470,464,6,0
3225,2, 9,SG16,2011JJ00,68,66,2,0
3226,2, 9,SG17,2011JJ00,97,75,22,0
3227,2, 9,SG18,2011JJ00,40,39,1,0
3228,2, 9,SG19,2011JJ00,116,86,30,0
3229,2, 9,SG20,2011JJ00,15,14,1,0
3230,2, 9,SG21,2011JJ00,16,14,1,1
3231,2, 9,SG22,2011JJ00,66,66,0,0
3232,2,10,NL01,2011JJ00,11,7,2,2
3233,2,10,LD01,2011JJ00,1,1,0,0
3234,2,10,LD02,2011JJ00,2,1,0,1
3235,2,10,LD03,2011JJ00,4,3,1,0
3236,2,10,LD04,2011JJ00,4,2,1,1
3237,2,10,PV20,2011JJ00,0,0,0,0
3238,2,10,PV21,2011JJ00,1,1,0,0
3239,2,10,PV22,2011JJ00,0,0,0,0
3240,2,10,PV23,2011JJ00,2,1,0,1
3241,2,10,PV24,2011JJ00,0,0,0,0
3242,2,10,PV25,2011JJ00,0,0,0,0
3243,2,10,PV26,2011JJ00,1,1,0,0
3244,2,10,PV27,2011JJ00,2,2,0,0
3245,2,10,PV28,2011JJ00,1,0,1,0
3246,2,10,PV29,2011JJ00,0,0,0,0
3247,2,10,PV30,2011JJ00,4,2,1,1
3248,2,10,PV31,2011JJ00,0,0,0,0
3249,2,10,CR01,2011JJ00,0,0,0,0
3250,2,10,CR02,2011JJ00,0,0,0,0
3251,2,10,CR03,2011JJ00,0,0,0,0
3252,2,10,CR04,2011JJ00,1,1,0,0
3253,2,10,CR05,2011JJ00,0,0,0,0
3254,2,10,CR06,2011JJ00,0,0,0,0
3255,2,10,CR07,2011JJ00,0,0,0,0
3256,2,10,CR08,2011JJ00,0,0,0,0
3257,2,10,CR09,2011JJ00,0,0,0,0
3258,2,10,CR10,2011JJ00,1,1,0,0
3259,2,10,CR11,2011JJ00,0,0,0,0
3260,2,10,CR12,2011JJ00,1,0,0,1
3261,2,10,CR13,2011JJ00,0,0,0,0
3262,2,10,CR14,2011JJ00,0,0,0,0
3263,2,10,CR15,2011JJ00,0,0,0,0
3264,2,10,CR16,2011JJ00,0,0,0,0
3265,2,10,CR17,2011JJ00,1,1,0,0
3266,2,10,CR18,2011JJ00,0,0,0,0
3267,2,10,CR19,2011JJ00,0,0,0,0
3268,2,10,CR20,2011JJ00,0,0,0,0
3269,2,10,CR21,2011JJ00,0,0,0,0
3270,2,10,CR22,2011JJ00,0,0,0,0
3271,2,10,CR23,2011JJ00,2,2,0,0
3272,2,10,CR24,2011JJ00,0,0,0,0
3273,2,10,CR25,2011JJ00,0,0,0,0
3274,2,10,CR26,2011JJ00,0,0,0,0
3275,2,10,CR27,2011JJ00,1,0,1,0
3276,2,10,CR28,2011JJ00,0,0,0,0
3277,2,10,CR29,2011JJ00,0,0,0,0
3278,2,10,CR30,2011JJ00,0,0,0,0
3279,2,10,CR31,2011JJ00,0,0,0,0
3280,2,10,CR32,2011JJ00,0,0,0,0
3281,2,10,CR33,2011JJ00,4,2,1,1
3282,2,10,CR34,2011JJ00,0,0,0,0
3283,2,10,CR35,2011JJ00,0,0,0,0
3284,2,10,CR36,2011JJ00,0,0,0,0
3285,2,10,CR37,2011JJ00,0,0,0,0
3286,2,10,CR38,2011JJ00,0,0,0,0
3287,2,10,CR39,2011JJ00,0,0,0,0
3288,2,10,CR40,2011JJ00,0,0,0,0
3289,2,10,GA01,2011JJ00,0,0,0,0
3290,2,10,GA02,2011JJ00,1,1,0,0
3291,2,10,GA03,2011JJ00,0,0,0,0
3292,2,10,GA04,2011JJ00,0,0,0,0
3293,2,10,GA05,2011JJ00,0,0,0,0
3294,2,10,GA06,2011JJ00,0,0,0,0
3295,2,10,GA07,2011JJ00,0,0,0,0
3296,2,10,GA08,2011JJ00,0,0,0,0
3297,2,10,GA09,2011JJ00,0,0,0,0
3298,2,10,GA10,2011JJ00,2,2,0,0
3299,2,10,GA11,2011JJ00,0,0,0,0
3300,2,10,GA12,2011JJ00,0,0,0,0
3301,2,10,GA13,2011JJ00,0,0,0,0
3302,2,10,GA14,2011JJ00,0,0,0,0
3303,2,10,GA15,2011JJ00,0,0,0,0
3304,2,10,GA16,2011JJ00,0,0,0,0
3305,2,10,GA17,2011JJ00,0,0,0,0
3306,2,10,GA18,2011JJ00,0,0,0,0
3307,2,10,GA19,2011JJ00,0,0,0,0
3308,2,10,GA20,2011JJ00,0,0,0,0
3309,2,10,GA21,2011JJ00,0,0,0,0
3310,2,10,GA22,2011JJ00,0,0,0,0
3311,2,10,SG01,2011JJ00,0,0,0,0
3312,2,10,SG02,2011JJ00,1,1,0,0
3313,2,10,SG03,2011JJ00,0,0,0,0
3314,2,10,SG04,2011JJ00,0,0,0,0
3315,2,10,SG05,2011JJ00,0,0,0,0
3316,2,10,SG06,2011JJ00,0,0,0,0
3317,2,10,SG07,2011JJ00,0,0,0,0
3318,2,10,SG08,2011JJ00,1,1,0,0
3319,2,10,SG09,2011JJ00,0,0,0,0
3320,2,10,SG10,2011JJ00,2,2,0,0
3321,2,10,SG11,2011JJ00,0,0,0,0
3322,2,10,SG12,2011JJ00,0,0,0,0
3323,2,10,SG13,2011JJ00,1,0,1,0
3324,2,10,SG14,2011JJ00,0,0,0,0
3325,2,10,SG15,2011JJ00,0,0,0,0
3326,2,10,SG16,2011JJ00,3,1,1,1
3327,2,10,SG17,2011JJ00,0,0,0,0
3328,2,10,SG18,2011JJ00,0,0,0,0
3329,2,10,SG19,2011JJ00,0,0,0,0
3330,2,10,SG20,2011JJ00,0,0,0,0
3331,2,10,SG21,2011JJ00,0,0,0,0
3332,2,10,SG22,2011JJ00,0,0,0,0
3333,3,11,NL01,2011JJ00,36080,13209,13955,8916
3334,3,11,LD01,2011JJ00,3981,1821,853,1307
3335,3,11,LD02,2011JJ00,9565,3526,3370,2669
3336,3,11,LD03,2011JJ00,16879,5442,7703,3734
3337,3,11,LD04,2011JJ00,5655,2420,2029,1206
3338,3,11,PV20,2011JJ00,1489,847,293,349
3339,3,11,PV21,2011JJ00,1639,623,255,761
3340,3,11,PV22,2011JJ00,853,351,305,197
3341,3,11,PV23,2011JJ00,5068,1654,1947,1467
3342,3,11,PV24,2011JJ00,461,291,114,56
3343,3,11,PV25,2011JJ00,4036,1581,1309,1146
3344,3,11,PV26,2011JJ00,2171,1319,560,292
3345,3,11,PV27,2011JJ00,6652,2370,3191,1091
3346,3,11,PV28,2011JJ00,7240,1674,3510,2056
3347,3,11,PV29,2011JJ00,816,79,442,295
3348,3,11,PV30,2011JJ00,3396,1681,999,716
3349,3,11,PV31,2011JJ00,2259,739,1030,490
3350,3,11,CR01,2011JJ00,379,223,103,53
3351,3,11,CR02,2011JJ00,143,130,2,11
3352,3,11,CR03,2011JJ00,967,494,188,285
3353,3,11,CR04,2011JJ00,934,240,126,568
3354,3,11,CR05,2011JJ00,182,127,26,29
3355,3,11,CR06,2011JJ00,523,256,103,164
3356,3,11,CR07,2011JJ00,235,116,82,37
3357,3,11,CR08,2011JJ00,428,189,106,133
3358,3,11,CR09,2011JJ00,190,46,117,27
3359,3,11,CR10,2011JJ00,666,259,272,135
3360,3,11,CR11,2011JJ00,592,120,189,283
3361,3,11,CR12,2011JJ00,3810,1275,1486,1049
3362,3,11,CR13,2011JJ00,1388,428,424,536
3363,3,11,CR14,2011JJ00,1186,533,447,206
3364,3,11,CR15,2011JJ00,898,267,324,307
3365,3,11,CR16,2011JJ00,564,353,114,97
3366,3,11,CR17,2011JJ00,2171,1319,560,292
3367,3,11,CR18,2011JJ00,343,156,105,82
3368,3,11,CR19,2011JJ00,148,113,29,6
3369,3,11,CR20,2011JJ00,181,109,46,26
3370,3,11,CR21,2011JJ00,173,18,56,99
3371,3,11,CR22,2011JJ00,287,15,242,30
3372,3,11,CR23,2011JJ00,5420,1906,2693,821
3373,3,11,CR24,2011JJ00,100,53,20,27
3374,3,11,CR25,2011JJ00,458,201,129,128
3375,3,11,CR26,2011JJ00,1599,609,621,369
3376,3,11,CR27,2011JJ00,265,6,31,228
3377,3,11,CR28,2011JJ00,175,29,43,103
3378,3,11,CR29,2011JJ00,4093,620,2499,974
3379,3,11,CR30,2011JJ00,650,209,187,254
3380,3,11,CR31,2011JJ00,68,16,36,16
3381,3,11,CR32,2011JJ00,748,63,406,279
3382,3,11,CR33,2011JJ00,905,520,163,222
3383,3,11,CR34,2011JJ00,639,389,155,95
3384,3,11,CR35,2011JJ00,189,113,57,19
3385,3,11,CR36,2011JJ00,1663,659,624,380
3386,3,11,CR37,2011JJ00,116,46,29,41
3387,3,11,CR38,2011JJ00,289,227,36,26
3388,3,11,CR39,2011JJ00,1854,466,965,423
3389,3,11,CR40,2011JJ00,461,291,114,56
3390,3,11,GA01,2011JJ00,656,269,165,222
3391,3,11,GA02,2011JJ00,383,111,45,227
3392,3,11,GA03,2011JJ00,208,54,117,37
3393,3,11,GA04,2011JJ00,2329,847,995,487
3394,3,11,GA05,2011JJ00,405,140,84,181
3395,3,11,GA06,2011JJ00,321,6,83,232
3396,3,11,GA07,2011JJ00,347,197,116,34
3397,3,11,GA08,2011JJ00,72,27,20,25
3398,3,11,GA09,2011JJ00,750,548,139,63
3399,3,11,GA10,2011JJ00,5323,1630,2893,800
3400,3,11,GA11,2011JJ00,156,17,50,89
3401,3,11,GA12,2011JJ00,233,60,74,99
3402,3,11,GA13,2011JJ00,1508,536,606,366
3403,3,11,GA14,2011JJ00,3685,354,2452,879
3404,3,11,GA15,2011JJ00,291,154,96,41
3405,3,11,GA16,2011JJ00,203,5,34,164
3406,3,11,GA17,2011JJ00,412,254,73,85
3407,3,11,GA18,2011JJ00,50,34,12,4
3408,3,11,GA19,2011JJ00,860,395,410,55
3409,3,11,GA20,2011JJ00,131,89,34,8
3410,3,11,GA21,2011JJ00,849,189,358,302
3411,3,11,GA22,2011JJ00,776,162,541,73
3412,3,11,SG01,2011JJ00,965,485,220,260
3413,3,11,SG02,2011JJ00,423,122,47,254
3414,3,11,SG03,2011JJ00,313,98,170,45
3415,3,11,SG04,2011JJ00,3186,1036,1307,843
3416,3,11,SG05,2011JJ00,446,149,88,209
3417,3,11,SG06,2011JJ00,441,45,132,264
3418,3,11,SG07,2011JJ00,418,205,168,45
3419,3,11,SG08,2011JJ00,160,55,51,54
3420,3,11,SG09,2011JJ00,1698,1062,433,203
3421,3,11,SG10,2011JJ00,5884,2078,2961,845
3422,3,11,SG11,2011JJ00,354,127,102,125
3423,3,11,SG12,2011JJ00,445,193,126,126
3424,3,11,SG13,2011JJ00,1864,615,652,597
3425,3,11,SG14,2011JJ00,3743,360,2459,924
3426,3,11,SG15,2011JJ00,372,157,96,119
3427,3,11,SG16,2011JJ00,370,139,59,172
3428,3,11,SG17,2011JJ00,494,295,111,88
3429,3,11,SG18,2011JJ00,53,35,12,6
3430,3,11,SG19,2011JJ00,924,419,448,57
3431,3,11,SG20,2011JJ00,160,105,45,10
3432,3,11,SG21,2011JJ00,864,195,361,308
3433,3,11,SG22,2011JJ00,825,163,557,105
3434,3, 1,NL01,2011JJ00,1263,204,635,424
3435,3, 1,LD01,2011JJ00,58,14,24,20
3436,3, 1,LD02,2011JJ00,95,11,33,51
3437,3, 1,LD03,2011JJ00,1058,175,556,327
3438,3, 1,LD04,2011JJ00,52,4,22,26
3439,3, 1,PV20,2011JJ00,30,1,22,7
3440,3, 1,PV21,2011JJ00,23,11,0,12
3441,3, 1,PV22,2011JJ00,5,2,2,1
3442,3, 1,PV23,2011JJ00,19,2,2,15
3443,3, 1,PV24,2011JJ00,0,0,0,0
3444,3, 1,PV25,2011JJ00,76,9,31,36
3445,3, 1,PV26,2011JJ00,44,14,9,21
3446,3, 1,PV27,2011JJ00,448,133,153,162
3447,3, 1,PV28,2011JJ00,554,25,393,136
3448,3, 1,PV29,2011JJ00,12,3,1,8
3449,3, 1,PV30,2011JJ00,17,2,2,13
3450,3, 1,PV31,2011JJ00,35,2,20,13
3451,3, 1,CR01,2011JJ00,0,0,0,0
3452,3, 1,CR02,2011JJ00,2,0,1,1
