ID,RegioS,Perioden,AantalLandbouwbedrijvenTotaal_1,GrondgebruikTotaal_2,Cultuurgrond_3,NietCultuurgrond_4,AantalBedrijvenMetGrondgebruik_5,AkkerbouwTotaal_6,Granen_7,Peulvruchten_8,Aardappelen_9,Suikerbieten_10,Voederbieten_11,Akkerbouwgroenten_12,Groenvoedergewassen_13,Zaden_14,Handelsgewassen_15,OverigeAkkerbouwgewassen_16,Braak_17,AantalBedrijvenMetAkkerbouw_18,TuinbouwOpenGrondTotaal_19,Tuinbouwgroenten_20,BloemenEnSierplantenTotaal_21,BloembollenEnKnollen_22,Bloemkwekerijgewassen_23,VastePlanten_24,BlijvendeTeeltTotaal_25,Fruit_26,Boomkwekerijgewassen_27,AantalBedrijvenMetTuinbouwOpenGrond_28,TuinbouwOnderGlasTotaal_29,Glasgroenten_30,BloemenEnSierplantenTotaal_31,Snijbloemen_32,Potplanten_33,OverigeBloemenEnSierplanten_34,Hyacintenbroei_35,Narcissenbroei_36,Tulpenbroei_37,BlijvendeTeeltTotaal_38,FruitOnderGlas_39,BoomkwekerijEnVastePlanten_40,AantalBedrijvenMetTuinbouwOnderGlas_41,Champignons_42,OverigeEetbarePaddenstoelen_43,AantalBedrijvenMetPaddenstoelenteelt_44,PaardenEnPonyS_45,RundveeTotaal_46,MelkEnFokveeTotaal_47,MelkEnKalfVleesEnWeidekoeien_48,OverigMelkEnFokvee_49,VleesEnWeideveeTotaal_50,Vleeskalveren_51,OverigVleesEnWeidevee_52,Schapen_53,Geiten_54,BlijvendEnNatuurlijkGrasland_55,AantalBedrMetGraasdierenOfGrasland_56,VarkensTotaal_57,Biggen_58,Vleesvarkens_59,Fokvarkens_60,KippenTotaal_61,VleeskuikensInclusiefOuderdieren_62,LeghennenInclusiefOuderdieren_63,OverigPluimvee_64,OverigeHokdieren_65,AantalBedrijvenMetHokdieren_66,Vleeskalveren_67,Vleesvarkens20KgEnMeer_68,Kippen_69,Vleeskalveren_70,Vleesvarkens20KgEnMeer_71,Kippen_72
21,LD02  ,2001JJ00,29177.0,59626961.0,54898926.0,4728035.0,29177.0,23864642.0,4565216.0,42754.0,3460972.0,2132080.0,16694.0,1524138.0,11113922.0,188572.0,90714.0,214169.0,515411.0,19008.0,1539939.0,175253.0,378851.0,340686.0,26516.0,11649.0,985835.0,724534.0,261301.0,3025.0,9725284.0,1886720.0,7162616.0,4627033.0,1074450.0,1461133.0,,13.0,26460.0,675948.0,109284.0,566664.0,1365.0,224520.0,24500.0,171.0,40433.0,1579387.0,1027460.0,547225.0,480235.0,551927.0,413932.0,137995.0,260338.0,73841.0,29397092.0,24118.0,4261154.0,1736549.0,2085874.0,438731.0,31324286.0,15916656.0,15407630.0,1059571.0,222528.0,7300.0,530627.0,2701637.0,32535016.0,1923.0,6212.0,1910.0
22,LD02  ,2002JJ00,28181.0,60257045.0,55726391.0,4530654.0,28181.0,23640063.0,4431114.0,35443.0,3453938.0,2109092.0,17679.0,1597374.0,11024570.0,148321.0,95936.0,171872.0,554724.0,17949.0,1616507.0,185432.0,442015.0,394272.0,32063.0,15680.0,989060.0,703304.0,285756.0,3057.0,9874761.0,1927208.0,7270413.0,4780030.0,999118.0,1491265.0,176.0,12.0,43434.0,677140.0,157731.0,519409.0,1326.0,212405.0,13793.0,165.0,40587.0,1501607.0,962274.0,521082.0,441192.0,539333.0,417453.0,121880.0,236339.0,86307.0,30371073.0,23259.0,3778039.0,1501413.0,1870472.0,406154.0,30580138.0,16206788.0,14373350.0,1067668.0,227842.0,6740.0,536051.0,2554536.0,31088543.0,1875.0,5588.0,1676.0
23,LD02  ,2003JJ00,26931.0,59954710.0,55294766.0,4659944.0,26931.0,26874322.0,4234482.0,66694.0,3299445.0,1992679.0,16814.0,1700483.0,14574111.0,174823.0,86634.0,141105.0,587052.0,17349.0,1558349.0,164930.0,429364.0,380757.0,33769.0,14838.0,964055.0,680361.0,283694.0,2859.0,10216397.0,1977691.0,7359229.0,4874562.0,1019709.0,1464958.0,171.0,17.0,32664.0,879477.0,312114.0,567363.0,1282.0,190441.0,10251.0,148.0,42368.0,1464656.0,926954.0,519301.0,407653.0,537702.0,423364.0,114338.0,235014.0,95456.0,26759931.0,22151.0,3690144.0,1461368.0,1829030.0,399746.0,20804424.0,12596474.0,8207950.0,734113.0,214221.0,5851.0,526588.0,2442006.0,27140836.0,1866.0,5089.0,1373.0
24,LD02  ,2004JJ00,26599.0,59615124.0,55639200.0,3975924.0,26599.0,28247042.0,4195482.0,59616.0,3448864.0,1918420.0,15099.0,1750521.0,15856789.0,219076.0,85824.0,140572.0,556779.0,17212.0,1542377.0,159493.0,417624.0,365422.0,28733.0,23469.0,965260.0,685446.0,279814.0,2762.0,10475286.0,1952587.0,7823986.0,5065296.0,1058840.0,1699850.0,136.0,22.0,37287.0,698713.0,131464.0,567249.0,1220.0,178509.0,8172.0,133.0,43254.0,1481864.0,919708.0,515471.0,404237.0,562156.0,445789.0,116367.0,249938.0,97130.0,25745028.0,21771.0,3664293.0,1455860.0,1812269.0,396164.0,26693750.0,12439230.0,14254520.0,919529.0,200754.0,5737.0,556030.0,2349196.0,27343534.0,2099.0,4867.0,1437.0
25,LD02  ,2005JJ00,25988.0,59213053.0,54872304.0,4340749.0,25985.0,27099981.0,4089212.0,55761.0,3225618.0,1795338.0,12283.0,1637501.0,15018599.0,235912.0,116832.0,167067.0,745858.0,16546.0,1532574.0,157134.0,394239.0,348081.0,31143.0,15015.0,981201.0,675569.0,305632.0,2586.0,10499107.0,2009483.0,7692792.0,5036903.0,993363.0,1662526.0,126.0,20.0,112726.0,796832.0,139062.0,657770.0,1171.0,151324.0,14461.0,124.0,45152.0,1511013.0,901261.0,501525.0,399736.0,609752.0,488124.0,121628.0,278900.0,96785.0,26134758.0,21234.0,3703103.0,1451569.0,1861556.0,389978.0,28137726.0,12428046.0,15709680.0,1317564.0,226010.0,5584.0,595656.0,2424822.0,30380084.0,1949.0,4598.0,1420.0
26,LD02  ,2006JJ00,25320.0,61051290.0,54428481.0,6622809.0,25320.0,25311615.0,3985033.0,32347.0,3191495.0,1622308.0,10210.0,1772565.0,13746395.0,220232.0,168870.0,129931.0,432229.0,16105.0,1613357.0,195050.0,424367.0,372843.0,36927.0,14597.0,993940.0,675828.0,318112.0,2611.0,10603314.0,2280350.0,7652374.0,4976473.0,993364.0,1682537.0,172.0,20.0,35811.0,670590.0,163274.0,507316.0,1110.0,162681.0,18447.0,109.0,42641.0,1498322.0,885240.0,493594.0,391646.0,613082.0,496723.0,116359.0,293915.0,98968.0,27397476.0,20638.0,3714728.0,1476179.0,1849388.0,389161.0,27505007.0,11757307.0,15747700.0,1243681.0,203674.0,5242.0,597111.0,2397172.0,29608994.0,1814.0,4243.0,1403.0
27,LD02  ,2007JJ00,24519.0,59792516.0,54342360.0,5450156.0,24519.0,24876849.0,4016944.0,37144.0,3160031.0,1580052.0,8149.0,1816297.0,13465630.0,179791.0,126559.0,151572.0,334680.0,15534.0,1660581.0,200028.0,431881.0,380529.0,37152.0,14200.0,1028672.0,681889.0,346783.0,2487.0,10913020.0,2507457.0,7651054.0,5098926.0,978312.0,1573816.0,1132.0,57.0,41803.0,754509.0,132104.0,622405.0,1047.0,156349.0,20873.0,95.0,43031.0,1508085.0,882880.0,491389.0,391491.0,625205.0,511746.0,113459.0,292850.0,108172.0,27695775.0,20007.0,3849852.0,1561818.0,1879527.0,408507.0,27992616.0,12206977.0,15785639.0,1589607.0,291178.0,5048.0,619190.0,2416321.0,28389481.0,2170.0,4021.0,1157.0
28,LD02  ,2008JJ00,23974.0,58254926.0,54322468.0,3932458.0,23974.0,25000546.0,4292608.0,25932.0,3025433.0,1366609.0,8714.0,1823862.0,13956659.0,131078.0,99941.0,123797.0,145913.0,15475.0,1715262.0,200615.0,452882.0,402383.0,38421.0,12078.0,1061765.0,695121.0,366644.0,2449.0,10194476.0,2483976.0,6992505.0,4444446.0,1124538.0,1423521.0,2805.0,48.0,76705.0,717995.0,158865.0,559130.0,947.0,154992.0,16217.0,85.0,45185.0,1559391.0,909695.0,504877.0,404818.0,649696.0,534143.0,115553.0,257049.0,120292.0,27504691.0,19690.0,3904989.0,1555877.0,1967259.0,381853.0,30667018.0,12800309.0,17866709.0,1211431.0,260324.0,4724.0,603408.0,2350804.0,29470191.0,1522.0,3755.0,1044.0
29,LD02  ,2009JJ00,23334.0,58212633.0,53977140.0,4235493.0,23334.0,24656162.0,4163016.0,31757.0,3086154.0,1372478.0,6045.0,1803790.0,13742040.0,153587.0,84355.0,109306.0,103634.0,15058.0,1715341.0,191192.0,456567.0,403254.0,40195.0,13118.0,1067582.0,691486.0,376096.0,2377.0,10164103.0,2438559.0,6952563.0,4337104.0,1199365.0,1416094.0,650.0,26.0,66111.0,772981.0,154270.0,618711.0,887.0,150988.0,20319.0,71.0,44486.0,1601487.0,942208.0,515942.0,426266.0,659279.0,546897.0,112382.0,238300.0,125280.0,27503974.0,19227.0,3888826.0,1576277.0,1927341.0,385208.0,29742868.0,12402065.0,17340803.0,1378040.0,259266.0,4297.0,662734.0,2426995.0,30642006.0,1791.0,3458.0,1099.0
30,LD03  ,2000JJ00,26348.0,51414516.0,47690485.0,3724031.0,26348.0,21735804.0,6004134.0,151930.0,4617056.0,3094505.0,16883.0,1430888.0,3507669.0,1184999.0,646793.0,327793.0,753154.0,11620.0,3793480.0,952035.0,1815667.0,1612252.0,144565.0,58850.0,1025778.0,854767.0,171011.0,7062.0,72365981.0,26219111.0,44415456.0,28305683.0,9620301.0,6489472.0,,3252.0,956435.0,1731414.0,88245.0,1643169.0,7408.0,23884.0,6472.0,21.0,20069.0,626156.0,510179.0,292135.0,218044.0,115977.0,57748.0,58229.0,504022.0,19765.0,21437541.0,14037.0,725563.0,228826.0,428713.0,68024.0,6576454.0,3675174.0,2901280.0,71201.0,83949.0,2007.0,72656.0,630828.0,7151249.0,362.0,1764.0,705.0
31,LD03  ,2001JJ00,24831.0,50547281.0,47441404.0,3105877.0,24831.0,21600010.0,6084834.0,225073.0,4179829.0,3040857.0,14104.0,1388868.0,3680734.0,1080321.0,683384.0,303162.0,918844.0,10806.0,3721481.0,892706.0,1809356.0,1612690.0,140588.0,56078.0,1019419.0,838728.0,180691.0,6522.0,71804704.0,26333625.0,43720157.0,27067802.0,9915556.0,6736799.0,,3623.0,948280.0,1750922.0,69930.0,1680992.0,6855.0,21193.0,743.0,16.0,20069.0,632524.0,522818.0,297387.0,225431.0,109706.0,51152.0,58554.0,495621.0,23934.0,21401866.0,13451.0,700333.0,241049.0,393513.0,65771.0,6293326.0,3537086.0,2756240.0,38338.0,78864.0,1757.0,64456.0,560599.0,6981328.0,368.0,1534.0,691.0
32,LD03  ,2002JJ00,23997.0,50877139.0,47689863.0,3187276.0,23997.0,21823046.0,6376247.0,252139.0,4175155.0,3076965.0,12943.0,1482565.0,3780565.0,1070325.0,586251.0,199145.0,810746.0,9516.0,3821682.0,900095.0,1899947.0,1687778.0,149788.0,62381.0,1021640.0,846077.0,175563.0,6250.0,70663884.0,25801125.0,42983986.0,26580638.0,9741313.0,6662035.0,65768.0,2987.0,979533.0,1878773.0,90459.0,1788314.0,6549.0,24014.0,1235.0,15.0,21116.0,611474.0,501345.0,288370.0,212975.0,110129.0,51601.0,58528.0,469638.0,26375.0,21338496.0,12962.0,637109.0,206159.0,370315.0,60635.0,6709909.0,3883329.0,2826580.0,38880.0,78602.0,1656.0,73500.0,528161.0,7044406.0,380.0,1363.0,630.0
33,LD03  ,2003JJ00,22889.0,50775302.0,47013978.0,3761324.0,22889.0,22673045.0,5928410.0,365935.0,3925471.0,2879872.0,9657.0,1597105.0,5137874.0,1300272.0,644744.0,154508.0,729197.0,9091.0,3829674.0,939603.0,1926787.0,1719316.0,145122.0,62349.0,963284.0,809681.0,153603.0,5947.0,70203028.0,25406795.0,42858235.0,25938430.0,10261115.0,6658690.0,86240.0,2859.0,1145221.0,1937998.0,268540.0,1669458.0,6219.0,14010.0,12236.0,11.0,21416.0,597098.0,485565.0,285958.0,199607.0,111533.0,56389.0,55144.0,468547.0,28571.0,19809229.0,12408.0,591434.0,201285.0,334155.0,55994.0,5430031.0,3317391.0,2112640.0,16222.0,81289.0,1455.0,73077.0,484277.0,6164562.0,389.0,1265.0,516.0
34,LD03  ,2004JJ00,22270.0,50603556.0,47104541.0,3499015.0,22270.0,23055047.0,6006859.0,329365.0,3999795.0,2733995.0,10110.0,1625826.0,5510072.0,1468000.0,632556.0,152447.0,586022.0,8943.0,3691239.0,865065.0,1861761.0,1660094.0,139521.0,62146.0,964413.0,801168.0,163245.0,5714.0,68966291.0,25570045.0,41568264.0,24801215.0,10438089.0,6328960.0,78412.0,3182.0,1221781.0,1827982.0,97990.0,1729992.0,5911.0,11114.0,338.0,7.0,21570.0,591674.0,479804.0,284470.0,195334.0,111870.0,57477.0,54393.0,485553.0,28930.0,19668592.0,12132.0,564625.0,203443.0,304877.0,56305.0,5642227.0,3173047.0,2469180.0,24013.0,88008.0,1325.0,75325.0,437017.0,6515695.0,558.0,1149.0,540.0
35,LD03  ,2005JJ00,21535.0,49962061.0,46896743.0,3065318.0,21534.0,23310746.0,6163871.0,203235.0,3793766.0,2551768.0,7953.0,1436113.0,5856144.0,1606551.0,623901.0,216103.0,851341.0,8641.0,3636302.0,855579.0,1844026.0,1635566.0,146270.0,62190.0,936697.0,795593.0,141104.0,5356.0,68998660.0,25743929.0,41202685.0,23731283.0,10792866.0,6678536.0,96920.0,3007.0,1370620.0,2052046.0,88762.0,1963284.0,5635.0,9924.0,343.0,5.0,22524.0,594275.0,475632.0,280936.0,194696.0,118643.0,60480.0,58163.0,515975.0,31480.0,19259708.0,11637.0,555512.0,199398.0,302141.0,53973.0,6058110.0,3083870.0,2974240.0,19756.0,74067.0,1288.0,84788.0,421878.0,6720805.0,430.0,1064.0,481.0
36,LD03  ,2006JJ00,20715.0,51229426.0,46606662.0,4622764.0,20715.0,22719685.0,6127428.0,181599.0,3913611.0,2318734.0,6463.0,1654825.0,5722040.0,1614350.0,554049.0,158479.0,468107.0,8434.0,3673797.0,890752.0,1811854.0,1615248.0,143717.0,52889.0,971191.0,801352.0,169839.0,5151.0,67175670.0,26116684.0,39190371.0,22638720.0,10853995.0,5697656.0,110191.0,3014.0,1595626.0,1868615.0,75718.0,1792897.0,5203.0,9672.0,551.0,5.0,24022.0,587195.0,469778.0,278547.0,191231.0,117417.0,61198.0,56219.0,515092.0,34176.0,19541423.0,11361.0,534954.0,189939.0,294180.0,50835.0,5949784.0,2923384.0,3026400.0,32882.0,80278.0,1174.0,85055.0,411271.0,6849886.0,398.0,967.0,517.0
37,LD03  ,2007JJ00,19942.0,50006271.0,46301422.0,3704849.0,19942.0,22559213.0,6330047.0,167142.0,3965160.0,2300956.0,6340.0,1735174.0,5790918.0,1253644.0,481057.0,118738.0,410037.0,8191.0,3688913.0,896990.0,1801749.0,1612724.0,133569.0,55456.0,990174.0,811720.0,178454.0,4819.0,65757701.0,25527301.0,38435980.0,21304971.0,11020165.0,6110844.0,81482.0,2846.0,1266521.0,1794420.0,124055.0,1670365.0,4786.0,8909.0,1.0,5.0,28940.0,586468.0,471791.0,278122.0,193669.0,114677.0,57470.0,57207.0,508345.0,37675.0,19395595.0,11232.0,531414.0,187970.0,293410.0,50034.0,5723985.0,2959499.0,2764486.0,31181.0,84183.0,1154.0,78118.0,390236.0,6068748.0,707.0,914.0,368.0
38,LD03  ,2008JJ00,19351.0,50049868.0,46639043.0,3410825.0,19351.0,22514077.0,7129610.0,169565.0,3828191.0,2001221.0,7520.0,1698436.0,5903693.0,982466.0,467356.0,109615.0,216404.0,8145.0,3759228.0,912427.0,1845565.0,1645044.0,144042.0,56479.0,1001236.0,826495.0,174741.0,4684.0,64329844.0,25972029.0,36636343.0,20343878.0,11301888.0,4990577.0,91070.0,3247.0,1116461.0,1721472.0,133416.0,1588056.0,4390.0,9089.0,5200.0,4.0,33606.0,599000.0,483255.0,281320.0,201935.0,115745.0,57327.0,58418.0,442522.0,39930.0,19722336.0,11220.0,534424.0,188423.0,297683.0,48318.0,5866891.0,3031564.0,2835327.0,145532.0,78852.0,1050.0,65944.0,373138.0,5960580.0,275.0,836.0,330.0
39,LD03  ,2009JJ00,18700.0,50667124.0,46569448.0,4097676.0,18700.0,22566140.0,6648462.0,223634.0,3897494.0,2028952.0,6336.0,1685964.0,6125205.0,1119148.0,480409.0,134661.0,215875.0,7939.0,3663212.0,848935.0,1825893.0,1619108.0,145374.0,61411.0,988384.0,828458.0,159926.0,4468.0,65471987.0,26996636.0,36614866.0,19559601.0,11587436.0,5467829.0,80882.0,2876.0,1087669.0,1860485.0,98576.0,1761909.0,4062.0,58824.0,8316.0,3.0,34458.0,605477.0,493760.0,283369.0,210391.0,111717.0,53304.0,58413.0,412372.0,46173.0,19685274.0,11048.0,513202.0,178011.0,286180.0,49011.0,5254006.0,2320569.0,2933437.0,93790.0,77782.0,968.0,68711.0,377061.0,6067313.0,365.0,767.0,353.0
40,LD04  ,2000JJ00,24224.0,40419077.0,37900656.0,2518421.0,24224.0,24919807.0,5324858.0,101364.0,2884061.0,2544176.0,34092.0,1419423.0,11014383.0,459078.0,262531.0,299092.0,576749.0,18475.0,2249919.0,952463.0,251032.0,167389.0,44206.0,39437.0,1046424.0,392061.0,654363.0,5285.0,19142489.0,12434143.0,5207778.0,2758953.0,1295788.0,1153037.0,,116.0,22838.0,1500568.0,112881.0,1387687.0,2205.0,689959.0,67156.0,339.0,34457.0,896721.0,576168.0,299842.0,276326.0,320553.0,187585.0,132968.0,129546.0,78744.0,10539505.0,16175.0,7465218.0,3024566.0,3543334.0,897318.0,46264497.0,24339897.0,21924600.0,1371895.0,642099.0,6854.0,231739.0,4647901.0,47044088.0,827.0,5509.0,1436.0
41,LD04  ,2001JJ00,22991.0,39306723.0,37036521.0,2270202.0,22991.0,24840860.0,5712518.0,89077.0,2478076.0,2516244.0,32386.0,1448316.0,10851737.0,417224.0,283748.0,319136.0,692398.0,17438.0,2274136.0,958984.0,268227.0,184918.0,51161.0,32148.0,1046925.0,385013.0,661912.0,4847.0,19647687.0,12868359.0,5200876.0,2771224.0,1312100.0,1117552.0,,117.0,25827.0,1578452.0,142158.0,1436294.0,2083.0,703285.0,108228.0,310.0,35128.0,875204.0,567982.0,298943.0,269039.0,307222.0,178593.0,128629.0,132505.0,95150.0,9725048.0,15478.0,7550063.0,3208195.0,3501735.0,840133.0,44023516.0,22573896.0,21449620.0,1268512.0,664913.0,6224.0,234961.0,4220064.0,45606529.0,831.0,4857.0,1341.0
42,LD04  ,2002JJ00,22152.0,40013375.0,37379634.0,2633741.0,22152.0,25238826.0,5401849.0,69090.0,2625345.0,2503061.0,32112.0,1510154.0,11572956.0,351864.0,260911.0,240761.0,670723.0,16093.0,2505861.0,1109228.0,310432.0,202580.0,65282.0,42570.0,1086201.0,387525.0,698676.0,4935.0,20715579.0,13463051.0,5626337.0,2898215.0,1417055.0,1311067.0,594.0,130.0,31455.0,1626191.0,128702.0,1497489.0,2056.0,670329.0,29402.0,275.0,35459.0,816934.0,530067.0,278581.0,251486.0,286867.0,181553.0,105314.0,121022.0,107907.0,9427791.0,14828.0,6704147.0,2820710.0,3102592.0,780845.0,43958850.0,24736730.0,19222120.0,1202387.0,646655.0,5782.0,231753.0,4042940.0,43859590.0,806.0,4479.0,1215.0
43,LD04  ,2003JJ00,21027.0,38981210.0,36744529.0,2236681.0,21027.0,26891960.0,5381278.0,78236.0,2414907.0,2374165.0,26109.0,1540525.0,13491138.0,408115.0,274256.0,259657.0,643574.0,15272.0,2504548.0,1143140.0,290097.0,191487.0,57386.0,41224.0,1071311.0,368846.0,702465.0,4693.0,20737086.0,13871758.0,5283661.0,2769049.0,1363858.0,1150754.0,120.0,115.0,43824.0,1581667.0,131830.0,1449837.0,1961.0,654706.0,28020.0,252.0,37223.0,782825.0,510304.0,275115.0,235189.0,272521.0,177245.0,95276.0,118507.0,117992.0,7140650.0,13987.0,6366784.0,2664918.0,2960200.0,741666.0,36080351.0,18505551.0,17574800.0,939217.0,606424.0,5160.0,232572.0,3793290.0,40229252.0,844.0,4034.0,1050.0
44,LD04  ,2004JJ00,20557.0,38783790.0,36660390.0,2123400.0,20557.0,27670102.0,5233294.0,78837.0,2472984.0,2245092.0,30348.0,1453790.0,14509777.0,507108.0,277667.0,259037.0,602168.0,15018.0,2517939.0,1124230.0,281396.0,177892.0,60668.0,42836.0,1112313.0,367542.0,744771.0,4516.0,21020799.0,14161043.0,5176471.0,2631560.0,1379896.0,1165015.0,252.0,178.0,30144.0,1683285.0,169396.0,1513889.0,1866.0,637490.0,43247.0,219.0,37858.0,785346.0,505281.0,273502.0,231779.0,280065.0,185755.0,94310.0,124641.0,122084.0,6262141.0,13579.0,6399359.0,2656381.0,3013367.0,729611.0,36392742.0,20087262.0,16305480.0,951372.0,646146.0,4920.0,244560.0,3703317.0,38242575.0,1090.0,3852.0,1005.0
45,LD04  ,2005JJ00,20121.0,39360146.0,36554892.0,2805254.0,20116.0,27263997.0,5013077.0,60894.0,2229334.0,2091229.0,26153.0,1379322.0,14522650.0,584250.0,290968.0,299786.0,766334.0,14424.0,2555537.0,1087002.0,275976.0,179379.0,53781.0,42816.0,1192559.0,367361.0,825198.0,4102.0,21697870.0,14654880.0,5205778.0,2528211.0,1437603.0,1239964.0,630.0,177.0,21780.0,1837212.0,226885.0,1610327.0,1826.0,589702.0,34046.0,196.0,39384.0,791178.0,496306.0,266369.0,229937.0,294872.0,198354.0,96518.0,137883.0,130984.0,6518379.0,13156.0,6527399.0,2704540.0,3081042.0,741817.0,40162749.0,19603749.0,20559000.0,938168.0,717759.0,4826.0,259052.0,3938655.0,41800437.0,931.0,3682.0,1008.0
46,LD04  ,2006JJ00,19616.0,39134196.0,36249664.0,2884532.0,19616.0,26248890.0,4804604.0,43855.0,2359358.0,1893663.0,13681.0,1472581.0,14204668.0,480919.0,221111.0,282134.0,472316.0,14198.0,2794906.0,1242972.0,314638.0,214530.0,60333.0,39775.0,1237296.0,370321.0,866975.0,4297.0,21926730.0,14984432.0,5110389.0,2409070.0,1370895.0,1330424.0,4700.0,174.0,29905.0,1831909.0,243307.0,1588602.0,1726.0,512222.0,68878.0,171.0,35015.0,774281.0,480786.0,259755.0,221031.0,293495.0,203750.0,89745.0,139184.0,140251.0,6986601.0,12691.0,6575378.0,2761544.0,3080083.0,733751.0,39890696.0,19639416.0,20251280.0,857261.0,704534.0,4547.0,259492.0,3881389.0,42081807.0,842.0,3395.0,979.0
47,LD04  ,2007JJ00,18902.0,38685585.0,35936472.0,2749113.0,18902.0,25759384.0,4567448.0,37549.0,2377675.0,1871210.0,12904.0,1506119.0,14049999.0,373413.0,244177.0,326272.0,392618.0,13634.0,2858932.0,1237884.0,326743.0,218361.0,66142.0,42240.0,1294305.0,385272.0,909033.0,4147.0,22880872.0,15611453.0,5205100.0,2608008.0,1385978.0,1211114.0,880.0,55.0,20792.0,2064319.0,333550.0,1730769.0,1653.0,520579.0,100323.0,147.0,35433.0,774823.0,475282.0,257281.0,218001.0,299541.0,208518.0,91023.0,143327.0,142059.0,7089307.0,12375.0,6743457.0,2865265.0,3134204.0,743988.0,39581088.0,19820249.0,19760839.0,1058286.0,792480.0,4434.0,266994.0,3905856.0,39968996.0,1104.0,3253.0,874.0
48,LD04  ,2008JJ00,18483.0,38202331.0,36268722.0,1933609.0,18483.0,25818797.0,4848562.0,39772.0,2295603.0,1590874.0,11953.0,1440681.0,14549540.0,299874.0,221620.0,332233.0,188085.0,13460.0,2928185.0,1263628.0,322977.0,225242.0,56526.0,41209.0,1341580.0,394587.0,946993.0,4064.0,23019591.0,15964742.0,4912184.0,2415780.0,1330227.0,1166177.0,2110.0,504.0,30980.0,2142665.0,356770.0,1785895.0,1523.0,590011.0,125162.0,147.0,37016.0,795460.0,486846.0,265389.0,221457.0,308614.0,218827.0,89787.0,121151.0,157762.0,7291504.0,12089.0,7038118.0,3000160.0,3301237.0,736721.0,40409621.0,19764592.0,20645029.0,919319.0,811043.0,4267.0,258452.0,3832313.0,39694704.0,676.0,3078.0,819.0
49,LD04  ,2009JJ00,17979.0,38124080.0,35837091.0,2286989.0,17979.0,25605385.0,4578033.0,55529.0,2416673.0,1583032.0,13999.0,1395507.0,14511259.0,339881.0,258526.0,250972.0,201974.0,13118.0,2952058.0,1258500.0,286075.0,192318.0,50697.0,43060.0,1407483.0,421358.0,986125.0,3983.0,23741713.0,16860251.0,4702697.0,2275380.0,1287579.0,1139738.0,600.0,382.0,24690.0,2178765.0,341374.0,1837391.0,1411.0,530958.0,155504.0,136.0,37058.0,803080.0,505556.0,270065.0,235491.0,297524.0,209044.0,88480.0,115890.0,166393.0,7042196.0,11816.0,7236185.0,3094389.0,3385348.0,756448.0,41735281.0,19584249.0,22151032.0,1072220.0,820700.0,4052.0,278276.0,4194199.0,42808116.0,801.0,3023.0,837.0
50,PV20  ,2000JJ00,4193.0,17540747.0,16610128.0,930619.0,4193.0,10963475.0,4254730.0,4978.0,2720072.0,1430084.0,3883.0,134178.0,1541110.0,160485.0,141258.0,96804.0,475893.0,2588.0,107612.0,52804.0,18637.0,15703.0,2092.0,842.0,36171.0,11520.0,24651.0,262.0,741916.0,132610.0,591881.0,406741.0,100288.0,84852.0,,31.0,8518.0,17425.0,500.0,16925.0,104.0,11961.0,1248.0,5.0,4502.0,180262.0,152345.0,82011.0,70334.0,27917.0,15891.0,12026.0,105654.0,4446.0,5531622.0,3025.0,155031.0,53551.0,85314.0,16166.0,5548208.0,4876158.0,672050.0,147835.0,7691.0,320.0,20636.0,109849.0,6318283.0,88.0,156.0,189.0
51,PV20  ,2001JJ00,4034.0,17307887.0,16419061.0,888826.0,4034.0,10842282.0,4304843.0,6363.0,2584512.0,1380860.0,7353.0,123590.0,1537131.0,148439.0,139478.0,88003.0,521710.0,2498.0,105877.0,51534.0,21719.0,17945.0,2953.0,821.0,32624.0,11901.0,20723.0,238.0,636527.0,141343.0,485819.0,290758.0,107503.0,87558.0,,29.0,8480.0,9365.0,0.0,9365.0,96.0,12842.0,1200.0,5.0,4579.0,185145.0,159870.0,86750.0,73120.0,25275.0,12345.0,12930.0,104385.0,5062.0,5464537.0,2920.0,146422.0,58556.0,73385.0,14481.0,5546671.0,4754861.0,791810.0,153406.0,7978.0,307.0,17262.0,93163.0,6359101.0,96.0,130.0,183.0
52,PV20  ,2002JJ00,3913.0,17525513.0,16600242.0,925271.0,3913.0,10876673.0,4278135.0,11144.0,2611823.0,1378241.0,5721.0,119349.0,1527427.0,130691.0,163404.0,53445.0,597293.0,2432.0,121102.0,68580.0,24101.0,20933.0,2061.0,1107.0,28421.0,10455.0,17966.0,232.0,668933.0,149277.0,510749.0,290152.0,132302.0,88295.0,0.0,25.0,8855.0,8907.0,150.0,8757.0,90.0,13994.0,0.0,5.0,4359.0,181362.0,156861.0,85938.0,70923.0,24501.0,12457.0,12044.0,92934.0,5838.0,5595778.0,2808.0,149875.0,54790.0,79918.0,15167.0,5732208.0,5139298.0,592910.0,138182.0,7922.0,300.0,20606.0,100406.0,6040937.0,104.0,129.0,163.0
