ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
7510,GM0344 ,2016HJ02,12.2,6.8,0.9,47.1,0.4
7511,GM0344 ,2016JJ00,13.1,6.9,1.0,46.4,0.6
7512,GM0344 ,2017HJ01,12.2,5.5,0.9,42.6,0.4
7513,GM0344 ,2017HJ02,12.7,5.6,0.9,43.2,0.4
7514,GM0344 ,2017JJ00,15.0,5.3,1.0,41.6,0.5
7515,GM0344 ,2018HJ01,12.3,5.0,0.8,40.3,0.4
7516,GM0344 ,2018HJ02,12.8,4.9,0.8,40.8,0.4
7517,GM0344 ,2018JJ00,15.0,4.7,0.9,40.1,0.5
7518,GM0344 ,2019HJ01,13.4,4.3,0.8,41.0,0.4
7519,GM0344 ,2019HJ02,13.8,4.2,0.8,39.1,0.4
7520,GM0344 ,2019JJ00,16.5,4.0,0.9,39.2,0.5
7521,GM0344 ,2020HJ01,13.8,3.6,0.7,39.6,0.4
7522,GM0344 ,2020HJ02,13.4,3.3,0.7,34.8,0.4
7523,GM0344 ,2020JJ00,16.5,3.3,0.8,38.5,0.5
7524,GM1581 ,2015KW01,5.5,18.6,1.1,49.1,0.2
7525,GM1581 ,2015HJ01,6.5,17.0,1.2,48.2,0.3
7526,GM1581 ,2015HJ02,7.2,19.1,1.2,54.2,0.3
7527,GM1581 ,2015JJ00,8.2,17.3,1.4,51.9,0.4
7528,GM1581 ,2016HJ01,7.6,14.1,1.2,48.7,0.2
7529,GM1581 ,2016HJ02,7.9,13.5,1.1,51.4,0.2
7530,GM1581 ,2016JJ00,9.1,12.8,1.2,49.6,0.3
7531,GM1581 ,2017HJ01,8.2,13.6,1.3,51.6,0.3
7532,GM1581 ,2017HJ02,8.2,13.5,1.3,52.8,0.3
7533,GM1581 ,2017JJ00,9.6,12.6,1.4,51.9,0.4
7534,GM1581 ,2018HJ01,8.2,13.4,1.3,50.4,0.2
7535,GM1581 ,2018HJ02,8.9,12.9,1.3,48.8,0.3
7536,GM1581 ,2018JJ00,9.9,12.2,1.4,52.6,0.3
7537,GM1581 ,2019HJ01,8.0,11.4,1.1,49.5,0.2
7538,GM1581 ,2019HJ02,8.1,12.4,1.3,51.6,0.2
7539,GM1581 ,2019JJ00,9.5,11.7,1.4,51.1,0.2
7540,GM1581 ,2020HJ01,8.4,10.9,1.3,48.0,0.2
7541,GM1581 ,2020HJ02,8.8,11.6,1.2,49.2,0.2
7542,GM1581 ,2020JJ00,10.2,10.4,1.4,51.5,0.2
7543,GM0981 ,2015KW01,7.4,10.9,,,
7544,GM0981 ,2015HJ01,8.2,9.8,,,
7545,GM0981 ,2015HJ02,8.4,9.6,0.7,,
7546,GM0981 ,2015JJ00,9.6,8.3,0.7,,
7547,GM0981 ,2016HJ01,8.3,9.0,0.8,,
7548,GM0981 ,2016HJ02,9.0,16.7,0.8,,
7549,GM0981 ,2016JJ00,9.8,15.2,1.1,,
7550,GM0981 ,2017HJ01,9.1,12.3,0.8,,
7551,GM0981 ,2017HJ02,9.1,12.3,0.8,,
7552,GM0981 ,2017JJ00,10.2,11.0,0.8,,
7553,GM0981 ,2018HJ01,10.5,11.0,0.8,,
7554,GM0981 ,2018HJ02,11.3,10.2,,,
7555,GM0981 ,2018JJ00,12.5,12.7,0.8,100.0,
7556,GM0981 ,2019HJ01,9.8,11.8,0.8,,
7557,GM0981 ,2019HJ02,12.2,9.7,0.8,,
7558,GM0981 ,2019JJ00,13.0,9.0,1.2,,
7559,GM0981 ,2020HJ01,10.1,7.7,,,
7560,GM0981 ,2020HJ02,10.9,7.2,0.8,,
7561,GM0981 ,2020JJ00,12.1,6.4,0.8,,
7562,GM0994 ,2015KW01,8.2,12.8,1.3,47.1,
7563,GM0994 ,2015HJ01,9.3,12.6,1.3,50.0,
7564,GM0994 ,2015HJ02,10.2,11.1,1.3,52.9,0.5
7565,GM0994 ,2015JJ00,11.5,10.5,1.4,50.0,0.6
7566,GM0994 ,2016HJ01,9.9,10.0,1.2,53.6,0.6
7567,GM0994 ,2016HJ02,10.7,9.3,0.8,68.2,
7568,GM0994 ,2016JJ00,11.9,9.9,1.2,48.4,0.6
7569,GM0994 ,2017HJ01,9.7,10.6,1.0,65.2,
7570,GM0994 ,2017HJ02,10.5,7.8,0.8,68.2,
7571,GM0994 ,2017JJ00,11.5,8.9,1.0,62.5,
7572,GM0994 ,2018HJ01,10.8,7.7,1.3,50.0,
7573,GM0994 ,2018HJ02,12.3,8.5,1.5,42.9,
7574,GM0994 ,2018JJ00,13.1,7.9,1.7,52.6,
7575,GM0994 ,2019HJ01,12.2,8.8,1.5,41.7,
7576,GM0994 ,2019HJ02,13.3,8.1,1.5,44.1,
7577,GM0994 ,2019JJ00,14.6,7.4,1.7,47.6,
7578,GM0994 ,2020HJ01,15.0,11.9,1.8,59.5,
7579,GM0994 ,2020HJ02,14.5,12.2,1.8,73.2,
7580,GM0994 ,2020JJ00,17.7,11.4,2.0,66.7,0.6
7581,GM0858 ,2015KW01,7.2,6.8,0.4,70.0,
7582,GM0858 ,2015HJ01,8.3,7.4,0.5,66.7,
7583,GM0858 ,2015HJ02,8.7,8.6,0.5,70.8,
7584,GM0858 ,2015JJ00,9.9,7.9,0.5,71.4,
7585,GM0858 ,2016HJ01,7.7,12.3,0.6,64.5,
7586,GM0858 ,2016HJ02,7.3,13.0,0.7,57.1,
7587,GM0858 ,2016JJ00,8.8,11.8,0.7,55.6,
7588,GM0858 ,2017HJ01,8.6,13.3,0.9,42.6,
7589,GM0858 ,2017HJ02,9.0,11.5,0.9,42.6,
7590,GM0858 ,2017JJ00,10.3,12.1,1.0,50.0,
7591,GM0858 ,2018HJ01,9.4,9.3,0.9,34.1,
7592,GM0858 ,2018HJ02,10.4,9.3,1.0,40.0,
7593,GM0858 ,2018JJ00,11.6,9.2,1.1,37.7,
7594,GM0858 ,2019HJ01,9.9,8.7,0.9,42.6,
7595,GM0858 ,2019HJ02,9.7,8.9,0.8,38.5,
7596,GM0858 ,2019JJ00,11.4,8.4,1.0,40.8,
7597,GM0858 ,2020HJ01,9.0,8.6,0.8,48.8,
7598,GM0858 ,2020HJ02,9.0,9.6,1.2,34.5,
7599,GM0858 ,2020JJ00,10.8,8.9,1.2,33.9,
7600,GM0047 ,2015KW01,12.1,13.4,1.7,59.4,0.3
7601,GM0047 ,2015HJ01,13.2,12.8,1.9,60.0,0.5
7602,GM0047 ,2015HJ02,14.0,12.7,1.9,57.7,0.5
7603,GM0047 ,2015JJ00,15.3,12.9,2.0,59.8,0.6
7604,GM0047 ,2016HJ01,12.8,15.3,2.0,63.1,0.7
7605,GM0047 ,2016HJ02,13.2,16.9,2.1,57.5,0.6
7606,GM0047 ,2016JJ00,14.5,16.0,2.1,59.8,0.7
7607,GM0047 ,2017HJ01,14.0,14.5,2.0,57.1,0.7
7608,GM0047 ,2017HJ02,15.1,15.4,1.9,56.1,0.6
7609,GM0047 ,2017JJ00,16.4,14.2,2.0,55.0,0.7
7610,GM0047 ,2018HJ01,15.0,16.4,1.9,55.6,0.6
7611,GM0047 ,2018HJ02,14.7,16.1,1.8,46.4,0.6
7612,GM0047 ,2018JJ00,17.1,14.4,2.0,47.6,0.7
7613,GM0047 ,2019HJ01,15.1,12.9,2.0,48.5,0.4
7614,GM0047 ,2019HJ02,14.8,12.5,2.0,48.5,0.4
7615,GM0047 ,2019JJ00,17.2,12.4,2.2,48.2,0.6
7616,GM0047 ,2020HJ01,14.9,12.7,1.9,51.5,0.4
7617,GM0047 ,2020HJ02,15.9,12.5,2.2,45.0,0.3
7618,GM0047 ,2020JJ00,17.8,12.9,2.3,48.2,0.4
7619,GM0345 ,2015KW01,5.8,16.1,1.0,49.3,0.1
7620,GM0345 ,2015HJ01,6.6,15.6,1.0,53.4,0.2
7621,GM0345 ,2015HJ02,8.8,11.8,0.9,58.1,0.2
7622,GM0345 ,2015JJ00,9.6,12.6,1.1,54.8,0.2
7623,GM0345 ,2016HJ01,9.1,12.2,0.9,57.3,0.2
7624,GM0345 ,2016HJ02,10.6,11.1,1.0,54.8,0.2
7625,GM0345 ,2016JJ00,11.8,10.5,1.1,53.9,0.3
7626,GM0345 ,2017HJ01,9.8,12.0,1.0,57.3,0.2
7627,GM0345 ,2017HJ02,10.7,11.3,1.1,57.0,0.3
7628,GM0345 ,2017JJ00,12.2,10.7,1.1,58.1,0.3
7629,GM0345 ,2018HJ01,13.8,8.3,1.1,59.5,0.3
7630,GM0345 ,2018HJ02,14.0,8.2,1.1,57.2,0.3
7631,GM0345 ,2018JJ00,15.9,8.0,1.2,58.8,0.3
7632,GM0345 ,2019HJ01,13.9,8.3,1.2,58.7,0.2
7633,GM0345 ,2019HJ02,13.2,8.7,1.2,53.8,0.2
7634,GM0345 ,2019JJ00,15.6,7.8,1.3,53.3,0.3
7635,GM0345 ,2020HJ01,13.7,8.4,1.2,56.8,0.2
7636,GM0345 ,2020HJ02,14.3,8.3,1.2,54.1,0.2
7637,GM0345 ,2020JJ00,16.2,7.9,1.4,56.9,0.3
7638,GM0717 ,2015KW01,5.6,10.2,0.5,47.6,
7639,GM0717 ,2015HJ01,6.2,10.3,0.6,48.0,
7640,GM0717 ,2015HJ02,6.8,10.8,0.5,45.5,0.3
7641,GM0717 ,2015JJ00,7.5,10.3,0.6,46.2,0.3
7642,GM0717 ,2016HJ01,6.6,10.6,0.8,44.1,
7643,GM0717 ,2016HJ02,6.6,13.9,0.7,46.9,
7644,GM0717 ,2016JJ00,7.6,12.0,0.9,39.5,
7645,GM0717 ,2017HJ01,6.7,14.2,0.7,50.0,
7646,GM0717 ,2017HJ02,6.9,17.2,0.7,48.4,
7647,GM0717 ,2017JJ00,8.2,14.5,0.7,62.5,
7648,GM0717 ,2018HJ01,7.2,16.6,1.0,65.8,
7649,GM0717 ,2018HJ02,7.8,15.5,1.1,58.1,
7650,GM0717 ,2018JJ00,8.6,15.5,1.1,58.1,
7651,GM0717 ,2019HJ01,7.4,15.0,1.1,55.6,
7652,GM0717 ,2019HJ02,7.6,13.0,1.1,55.6,
7653,GM0717 ,2019JJ00,8.7,12.6,1.2,52.1,
7654,GM0717 ,2020HJ01,7.5,11.7,1.1,46.5,
7655,GM0717 ,2020HJ02,7.9,15.9,1.3,60.0,
7656,GM0717 ,2020JJ00,9.4,13.4,1.4,55.6,
7657,GM0860 ,2015KW01,7.7,8.0,1.3,30.4,0.2
7658,GM0860 ,2015HJ01,9.2,7.9,1.4,36.0,0.3
7659,GM0860 ,2015HJ02,10.3,8.5,1.3,42.7,0.4
7660,GM0860 ,2015JJ00,12.4,7.3,1.5,38.7,0.4
7661,GM0860 ,2016HJ01,8.9,9.1,1.1,44.9,0.4
7662,GM0860 ,2016HJ02,10.0,7.5,1.0,42.7,0.3
7663,GM0860 ,2016JJ00,11.7,7.5,1.2,42.1,0.5
7664,GM0860 ,2017HJ01,,,,,
7665,GM0860 ,2017HJ02,,,,,
7666,GM0860 ,2017JJ00,,,,,
7667,GM0860 ,2018HJ01,,,,,
7668,GM0860 ,2018HJ02,,,,,
7669,GM0860 ,2018JJ00,,,,,
7670,GM0860 ,2019HJ01,,,,,
7671,GM0860 ,2019HJ02,,,,,
7672,GM0860 ,2019JJ00,,,,,
7673,GM0860 ,2020HJ01,,,,,
7674,GM0860 ,2020HJ02,,,,,
7675,GM0860 ,2020JJ00,,,,,
7676,GM0861 ,2015KW01,8.0,9.2,0.7,47.4,
7677,GM0861 ,2015HJ01,9.2,8.7,0.7,45.2,
7678,GM0861 ,2015HJ02,9.3,10.2,0.8,49.3,
7679,GM0861 ,2015JJ00,10.6,9.9,0.9,48.1,0.1
7680,GM0861 ,2016HJ01,9.7,11.4,0.8,42.9,
7681,GM0861 ,2016HJ02,9.8,13.5,0.8,51.5,0.2
7682,GM0861 ,2016JJ00,11.0,12.6,0.9,50.6,0.2
7683,GM0861 ,2017HJ01,8.9,13.8,0.7,43.1,0.2
7684,GM0861 ,2017HJ02,9.4,13.6,0.8,42.3,0.2
7685,GM0861 ,2017JJ00,11.1,13.1,0.9,43.8,0.2
7686,GM0861 ,2018HJ01,10.6,9.9,0.9,38.5,0.2
7687,GM0861 ,2018HJ02,11.3,9.3,0.8,39.1,0.2
7688,GM0861 ,2018JJ00,12.3,9.9,0.9,36.6,0.3
7689,GM0861 ,2019HJ01,9.8,10.8,0.9,46.7,0.2
7690,GM0861 ,2019HJ02,10.3,12.0,0.9,54.1,0.4
7691,GM0861 ,2019JJ00,11.7,11.5,1.0,53.6,0.4
7692,GM0861 ,2020HJ01,10.0,11.2,0.8,44.8,0.4
7693,GM0861 ,2020HJ02,10.4,10.2,0.8,39.1,0.4
7694,GM0861 ,2020JJ00,11.9,10.9,0.9,32.9,0.5
7695,GM0453 ,2015KW01,8.0,11.2,1.3,37.4,0.5
7696,GM0453 ,2015HJ01,9.2,10.7,1.4,37.1,0.5
7697,GM0453 ,2015HJ02,9.9,10.7,1.3,42.1,0.5
7698,GM0453 ,2015JJ00,11.3,10.3,1.6,40.3,0.6
7699,GM0453 ,2016HJ01,9.7,12.7,1.3,46.5,0.4
7700,GM0453 ,2016HJ02,10.1,13.2,1.3,50.3,0.4
7701,GM0453 ,2016JJ00,11.7,12.5,1.5,49.3,0.4
7702,GM0453 ,2017HJ01,9.3,13.1,1.3,50.6,0.3
7703,GM0453 ,2017HJ02,9.3,13.5,1.3,50.8,0.3
7704,GM0453 ,2017JJ00,10.9,12.9,1.4,52.1,0.3
7705,GM0453 ,2018HJ01,9.7,11.5,1.5,45.0,0.2
7706,GM0453 ,2018HJ02,10.9,10.6,1.4,44.0,0.2
7707,GM0453 ,2018JJ00,11.9,10.7,1.6,43.3,0.3
7708,GM0453 ,2019HJ01,11.0,11.9,1.3,42.6,0.2
7709,GM0453 ,2019HJ02,11.5,11.7,1.3,44.4,0.2
7710,GM0453 ,2019JJ00,13.2,11.4,1.5,43.6,0.2
7711,GM0453 ,2020HJ01,10.9,9.2,1.4,37.1,0.2
7712,GM0453 ,2020HJ02,11.9,10.4,1.4,43.4,0.2
7713,GM0453 ,2020JJ00,13.7,9.6,1.6,44.1,0.2
7714,GM0983 ,2015KW01,7.6,15.1,2.0,36.6,0.6
7715,GM0983 ,2015HJ01,8.6,14.3,2.1,36.3,0.7
7716,GM0983 ,2015HJ02,9.4,11.6,2.0,30.9,0.7
7717,GM0983 ,2015JJ00,10.9,11.9,2.3,35.4,0.8
7718,GM0983 ,2016HJ01,10.3,10.1,1.9,32.4,0.7
7719,GM0983 ,2016HJ02,10.7,9.9,1.7,37.7,0.7
7720,GM0983 ,2016JJ00,12.2,9.4,2.1,33.9,0.8
7721,GM0983 ,2017HJ01,11.8,10.1,1.9,37.2,0.6
7722,GM0983 ,2017HJ02,12.4,9.6,1.8,40.0,0.6
7723,GM0983 ,2017JJ00,14.3,9.3,2.0,37.4,0.7
7724,GM0983 ,2018HJ01,8.8,12.1,1.8,39.2,0.6
7725,GM0983 ,2018HJ02,9.2,11.3,1.8,35.6,0.6
7726,GM0983 ,2018JJ00,10.5,11.0,1.9,38.2,0.7
7727,GM0983 ,2019HJ01,11.3,9.7,1.8,33.4,0.5
7728,GM0983 ,2019HJ02,11.6,9.7,1.8,36.3,0.5
7729,GM0983 ,2019JJ00,13.5,9.2,2.0,36.3,0.6
7730,GM0983 ,2020HJ01,11.1,11.6,1.8,41.3,0.5
7731,GM0983 ,2020HJ02,10.8,12.2,1.9,40.5,0.5
7732,GM0983 ,2020JJ00,12.8,10.9,2.0,41.3,0.6
7733,GM0984 ,2015KW01,7.5,10.1,1.2,29.5,0.3
7734,GM0984 ,2015HJ01,8.3,9.2,1.2,28.7,0.4
7735,GM0984 ,2015HJ02,8.8,7.5,1.1,26.3,0.5
7736,GM0984 ,2015JJ00,9.9,8.0,1.3,26.1,0.5
7737,GM0984 ,2016HJ01,9.4,7.4,1.0,42.2,0.4
7738,GM0984 ,2016HJ02,9.9,8.8,0.9,48.8,0.4
7739,GM0984 ,2016JJ00,11.5,7.6,1.2,40.0,0.6
7740,GM0984 ,2017HJ01,9.7,7.9,1.0,35.7,0.4
7741,GM0984 ,2017HJ02,10.1,7.0,1.2,30.3,0.3
7742,GM0984 ,2017JJ00,11.5,7.2,1.3,32.1,0.5
7743,GM0984 ,2018HJ01,9.5,7.7,1.2,30.0,0.3
7744,GM0984 ,2018HJ02,9.7,8.1,1.2,32.3,0.3
7745,GM0984 ,2018JJ00,11.2,7.6,1.4,30.7,0.4
7746,GM0984 ,2019HJ01,10.7,7.6,1.2,31.3,0.3
7747,GM0984 ,2019HJ02,10.8,7.5,1.2,30.3,0.2
7748,GM0984 ,2019JJ00,12.5,7.4,1.3,28.0,0.4
7749,GM0984 ,2020HJ01,10.1,8.7,1.3,30.0,0.2
7750,GM0984 ,2020HJ02,9.8,9.0,1.3,34.0,0.2
7751,GM0984 ,2020JJ00,11.8,8.5,1.4,30.2,0.3
7752,GM0620 ,2015KW01,6.4,7.8,1.2,25.5,0.3
7753,GM0620 ,2015HJ01,7.6,7.8,1.3,27.3,0.4
7754,GM0620 ,2015HJ02,8.5,5.9,1.2,26.5,0.3
7755,GM0620 ,2015JJ00,9.7,6.1,1.3,26.8,0.4
7756,GM0620 ,2016HJ01,8.2,5.9,1.2,20.4,
7757,GM0620 ,2016HJ02,8.7,5.5,1.0,25.6,
7758,GM0620 ,2016JJ00,9.9,4.9,1.2,20.4,
7759,GM0620 ,2017HJ01,8.0,7.6,1.0,35.7,
7760,GM0620 ,2017HJ02,8.0,9.1,1.0,52.6,
7761,GM0620 ,2017JJ00,9.3,7.8,1.1,42.6,
7762,GM0620 ,2018HJ01,8.1,10.5,0.8,55.6,
7763,GM0620 ,2018HJ02,8.5,8.6,0.7,50.0,
7764,GM0620 ,2018JJ00,9.9,8.6,0.8,55.6,
7765,GM0620 ,2019HJ01,,,,,
7766,GM0620 ,2019HJ02,,,,,
7767,GM0620 ,2019JJ00,,,,,
7768,GM0620 ,2020HJ01,,,,,
7769,GM0620 ,2020HJ02,,,,,
7770,GM0620 ,2020JJ00,,,,,
7771,GM1961 ,2015KW01,,,,,
7772,GM1961 ,2015HJ01,,,,,
7773,GM1961 ,2015HJ02,,,,,
7774,GM1961 ,2015JJ00,,,,,
7775,GM1961 ,2016HJ01,,,,,
7776,GM1961 ,2016HJ02,,,,,
7777,GM1961 ,2016JJ00,,,,,
7778,GM1961 ,2017HJ01,,,,,
7779,GM1961 ,2017HJ02,,,,,
7780,GM1961 ,2017JJ00,,,,,
7781,GM1961 ,2018HJ01,,,,,
7782,GM1961 ,2018HJ02,,,,,
7783,GM1961 ,2018JJ00,,,,,
7784,GM1961 ,2019HJ01,8.3,9.8,1.1,50.4,0.2
7785,GM1961 ,2019HJ02,9.0,8.5,1.1,40.1,0.2
7786,GM1961 ,2019JJ00,10.0,8.9,1.3,47.3,0.2
7787,GM1961 ,2020HJ01,7.2,10.0,1.1,42.0,0.2
7788,GM1961 ,2020HJ02,7.5,10.1,1.0,45.5,0.2
7789,GM1961 ,2020JJ00,9.0,8.9,1.2,40.8,0.2
7790,GM0622 ,2015KW01,5.9,17.6,1.3,44.7,0.8
7791,GM0622 ,2015HJ01,6.9,16.5,1.4,47.1,0.8
7792,GM0622 ,2015HJ02,7.6,15.6,1.3,49.2,0.8
7793,GM0622 ,2015JJ00,8.5,15.6,1.5,49.8,0.9
7794,GM0622 ,2016HJ01,7.0,16.2,1.4,45.2,0.6
7795,GM0622 ,2016HJ02,7.1,16.0,1.4,40.8,0.5
7796,GM0622 ,2016JJ00,8.5,15.1,1.7,43.3,0.6
7797,GM0622 ,2017HJ01,7.2,16.2,1.5,39.2,0.5
7798,GM0622 ,2017HJ02,7.4,16.6,1.4,40.4,0.6
7799,GM0622 ,2017JJ00,8.7,16.2,1.8,39.1,0.7
7800,GM0622 ,2018HJ01,6.7,16.1,1.6,43.4,0.6
7801,GM0622 ,2018HJ02,8.0,13.6,1.6,44.4,0.6
7802,GM0622 ,2018JJ00,8.9,14.3,1.8,43.0,0.8
7803,GM0622 ,2019HJ01,7.8,13.8,1.5,45.9,0.6
7804,GM0622 ,2019HJ02,7.8,13.4,1.4,41.5,0.7
7805,GM0622 ,2019JJ00,9.3,13.2,1.7,45.9,0.8
7806,GM0622 ,2020HJ01,6.9,14.8,1.5,41.1,0.5
7807,GM0622 ,2020HJ02,7.1,15.1,1.5,41.5,0.5
7808,GM0622 ,2020JJ00,8.2,14.3,1.7,40.8,0.6
7809,GM0048 ,2015KW01,10.1,11.4,1.1,48.5,0.5
7810,GM0048 ,2015HJ01,11.0,10.5,1.1,47.1,0.5
7811,GM0048 ,2015HJ02,10.5,8.8,1.0,48.3,
7812,GM0048 ,2015JJ00,11.8,9.0,1.1,42.4,0.5
7813,GM0048 ,2016HJ01,9.3,13.9,1.3,39.5,
7814,GM0048 ,2016HJ02,9.8,15.1,1.1,40.5,
7815,GM0048 ,2016JJ00,11.6,14.1,1.5,44.4,0.5
7816,GM0048 ,2017HJ01,11.3,15.3,1.4,48.8,
7817,GM0048 ,2017HJ02,12.8,13.5,1.2,57.1,
7818,GM0048 ,2017JJ00,14.4,12.0,1.6,46.5,
7819,GM0048 ,2018HJ01,,,,,
7820,GM0048 ,2018HJ02,,,,,
7821,GM0048 ,2018JJ00,,,,,
7822,GM0048 ,2019HJ01,,,,,
7823,GM0048 ,2019HJ02,,,,,
7824,GM0048 ,2019JJ00,,,,,
7825,GM0048 ,2020HJ01,,,,,
7826,GM0048 ,2020HJ02,,,,,
7827,GM0048 ,2020JJ00,,,,,
7828,GM0096 ,2015KW01,4.7,,,,
7829,GM0096 ,2015HJ01,5.3,,,,
7830,GM0096 ,2015HJ02,5.9,,,,
7831,GM0096 ,2015JJ00,5.9,,,,
7832,GM0096 ,2016HJ01,5.9,,,,
7833,GM0096 ,2016HJ02,5.9,,,,
7834,GM0096 ,2016JJ00,5.9,,,,
7835,GM0096 ,2017HJ01,5.9,,,,
7836,GM0096 ,2017HJ02,5.9,,,,
7837,GM0096 ,2017JJ00,8.9,,,,
7838,GM0096 ,2018HJ01,6.2,,,,
7839,GM0096 ,2018HJ02,9.3,,,,
7840,GM0096 ,2018JJ00,9.3,,,,
7841,GM0096 ,2019HJ01,6.4,,,,
7842,GM0096 ,2019HJ02,6.4,,,,
7843,GM0096 ,2019JJ00,9.6,,,,
7844,GM0096 ,2020HJ01,6.5,,,,
7845,GM0096 ,2020HJ02,6.5,,,,
7846,GM0096 ,2020JJ00,9.7,,,,
7847,GM0718 ,2015KW01,7.3,19.5,1.2,45.2,0.5
7848,GM0718 ,2015HJ01,8.5,18.9,1.3,44.6,0.5
7849,GM0718 ,2015HJ02,9.2,19.9,1.3,55.2,0.4
7850,GM0718 ,2015JJ00,10.3,19.1,1.4,53.0,0.5
7851,GM0718 ,2016HJ01,8.8,15.6,1.3,44.6,0.5
7852,GM0718 ,2016HJ02,9.4,16.0,1.4,39.1,0.4
7853,GM0718 ,2016JJ00,10.9,14.5,1.6,40.3,0.5
7854,GM0718 ,2017HJ01,9.3,19.6,1.4,35.7,0.5
7855,GM0718 ,2017HJ02,9.7,19.5,1.4,44.2,0.5
7856,GM0718 ,2017JJ00,11.1,18.1,1.8,37.4,0.6
7857,GM0718 ,2018HJ01,10.1,18.2,1.5,47.4,0.4
7858,GM0718 ,2018HJ02,11.4,16.1,1.6,47.6,0.4
7859,GM0718 ,2018JJ00,12.4,16.9,1.8,50.7,0.5
7860,GM0718 ,2019HJ01,10.9,16.9,1.5,49.6,0.5
7861,GM0718 ,2019HJ02,11.4,17.4,1.5,48.2,0.5
7862,GM0718 ,2019JJ00,13.0,16.3,1.7,49.2,0.5
7863,GM0718 ,2020HJ01,11.4,16.0,1.8,37.6,0.5
7864,GM0718 ,2020HJ02,12.5,14.0,1.6,33.9,0.5
7865,GM0718 ,2020JJ00,14.2,14.2,1.8,35.7,0.6
7866,GM0986 ,2015KW01,5.3,12.4,0.5,,
7867,GM0986 ,2015HJ01,6.4,11.0,0.6,66.7,
7868,GM0986 ,2015HJ02,6.7,9.1,0.4,88.9,
7869,GM0986 ,2015JJ00,7.8,9.0,0.6,66.7,
7870,GM0986 ,2016HJ01,5.6,12.3,0.5,111.0,
7871,GM0986 ,2016HJ02,6.9,9.9,0.5,,
7872,GM0986 ,2016JJ00,7.6,12.3,0.5,100.0,
7873,GM0986 ,2017HJ01,7.0,13.2,0.5,90.9,
7874,GM0986 ,2017HJ02,8.0,14.8,0.5,90.9,
7875,GM0986 ,2017JJ00,8.7,13.4,0.5,83.3,
7876,GM0986 ,2018HJ01,8.6,16.5,0.7,71.4,
7877,GM0986 ,2018HJ02,10.3,14.1,0.7,66.7,
7878,GM0986 ,2018JJ00,10.8,15.6,0.7,62.5,
7879,GM0986 ,2019HJ01,8.5,16.8,0.9,55.6,
7880,GM0986 ,2019HJ02,8.7,16.3,0.9,50.0,
7881,GM0986 ,2019JJ00,9.7,14.8,0.9,47.6,
7882,GM0986 ,2020HJ01,7.6,15.6,0.9,55.6,
7883,GM0986 ,2020HJ02,7.8,15.2,0.9,55.6,
7884,GM0986 ,2020JJ00,9.0,15.8,0.9,50.0,
7885,GM0626 ,2015KW01,7.3,4.4,0.3,42.1,
7886,GM0626 ,2015HJ01,8.2,4.9,0.5,37.0,
7887,GM0626 ,2015HJ02,9.0,4.4,0.5,39.3,
7888,GM0626 ,2015JJ00,10.4,4.2,0.6,37.5,
7889,GM0626 ,2016HJ01,8.3,5.5,0.5,55.6,
7890,GM0626 ,2016HJ02,8.9,5.1,0.5,41.7,
7891,GM0626 ,2016JJ00,10.6,5.1,0.5,37.0,
7892,GM0626 ,2017HJ01,9.5,5.7,0.5,41.7,
7893,GM0626 ,2017HJ02,9.8,5.6,0.5,37.0,
7894,GM0626 ,2017JJ00,11.4,4.8,0.5,31.3,
7895,GM0626 ,2018HJ01,9.8,6.5,0.5,46.9,
7896,GM0626 ,2018HJ02,9.3,6.9,0.5,46.9,
7897,GM0626 ,2018JJ00,11.5,6.3,0.6,42.9,
7898,GM0626 ,2019HJ01,9.3,6.0,0.6,46.9,
7899,GM0626 ,2019HJ02,9.9,5.6,0.5,57.7,
7900,GM0626 ,2019JJ00,11.0,5.8,0.6,46.9,
7901,GM0626 ,2020HJ01,9.1,7.1,0.6,62.5,
7902,GM0626 ,2020HJ02,9.5,6.8,0.6,66.7,
7903,GM0626 ,2020JJ00,11.5,5.6,0.6,58.8,
7904,GM0285 ,2015KW01,7.3,15.3,0.9,76.7,
7905,GM0285 ,2015HJ01,8.4,14.0,0.9,79.5,
7906,GM0285 ,2015HJ02,9.0,13.2,0.9,79.5,
7907,GM0285 ,2015JJ00,9.5,13.6,1.0,80.0,
7908,GM0285 ,2016HJ01,8.9,12.9,1.1,86.5,
7909,GM0285 ,2016HJ02,9.5,12.3,1.1,88.2,
7910,GM0285 ,2016JJ00,10.1,13.5,1.3,84.7,
7911,GM0285 ,2017HJ01,8.7,15.6,1.3,83.3,
7912,GM0285 ,2017HJ02,8.6,17.0,1.3,80.6,
7913,GM0285 ,2017JJ00,9.9,14.8,1.4,84.6,
7914,GM0285 ,2018HJ01,8.2,17.7,1.5,78.6,
7915,GM0285 ,2018HJ02,8.2,16.5,1.5,69.4,
7916,GM0285 ,2018JJ00,9.3,16.8,1.7,75.0,
7917,GM0285 ,2019HJ01,8.4,14.8,1.5,72.5,
7918,GM0285 ,2019HJ02,8.5,15.8,1.4,71.4,
7919,GM0285 ,2019JJ00,9.8,14.9,1.7,69.6,
7920,GM0285 ,2020HJ01,8.6,15.6,1.2,73.8,
