ID,SoortGegevens,Perioden,Totaal_1,BrutoBinnenlandsProduct_2,Totaal_3,InvoerGoederen_4,Invoerdiensten_5,Totaal_6,Totaal_7,Totaal_8,Huishoudens_9,Overheid_10,Totaal_11,BedrijvenEnHuishoudens_12,Overheid_13,VeranderingInVoorraden_14,Totaal_15,Goederen_16,Diensten_17,Totaal_18,AFLandbouwEnNijverheid_19,ALandbouwBosbouwEnVisserij_20,Totaal_21,BDelfstoffenwinning_22,Totaal_23,k_1012VoedingsGenotmiddelenindustrie_24,k_1315TextielKledingLederindustrie_25,k_1618HoutPapierGrafischeIndustr_26,k_19AardolieIndustrie_27,k_2021ChemieEnFarmaceutischeIndustrie_28,k_2223KunststofEnBouwmateriaalindustr_29,k_2425BasismetaalMetaalprodIndustrie_30,k_2627ElektrischeEnElektronIndustrie_31,k_28MachineIndustrie_32,k_2930Transportmiddelenindustrie_33,k_3133OverigeIndustrieEnReparatie_34,DEnergievoorziening_35,EWaterbedrijvenEnAfvalbeheer_36,FBouwnijverheid_37,GNCommercieleDienstverlening_38,Totaal_39,GHandel_40,HVervoerEnOpslag_41,IHoreca_42,JInformatieEnCommunicatie_43,KFinancieleDienstverlening_44,LVerhuurEnHandelVanOnroerendGoed_45,Totaal_46,MSpecialistischeZakelijkeDiensten_47,Totaal_48,k_77VerhuurVanRoerendeGoederen_49,k_78UitzendbureausEnArbeidsbemiddeling_50,k_79ReisbureausReisorganisatieEnInfo_51,k_8082BeveiligingEnOverigeDiensten_52,OUNietCommercieleDienstverlening_53,Totaal_54,Totaal_55,OOpenbaarBestuurEnOverheidsdiensten_56,POnderwijs_57,QGezondheidsEnWelzijnszorg_58,RUCultuurRecreatieOverigeDiensten_59,Saldo_60,ProductgebondenBelastingen_61,ProductgebondenSubsidies_62,VerschilToegerekendeEnAfgedragenBTW_63,BrutoBinnenlandsProduct_64,BeloningVanWerknemers_65,ExploitatieOverschot_66,Saldo_67,BelastingenOpProductieEnInvoer_68,Subsidies_69,NettoBinnenlandsProduct_70,Afschrijvingen_71,BrutoBinnenlandsProduct_72,BrutoBinnenlandsProductMarktprijzen_73,Saldo_74,OntvangenPrimaireInkomens_75,BetaaldePrimaireInkomens_76,BrutoNationaalInkomen_77,Saldo_78,OntvangenInkomensoverdrachten_79,BetaaldeInkomensoverdrachten_80,BrutoBeschikbaarNationaalInkomen_81,TotaalConsumptieveBestedingen_82,CorrectiePensioenvoorziening_83,BrutoNationaleBesparingen_84,BrutoInvesteringen_85,NationaalInkomensoverschot_86,UitvoeroverschotVanGoederen_87,UitvoeroverschotVanDiensten_88,SaldoOntvangenPrimaireInkomens_89,SaldoOntvangenInkomensoverdrachten_90,CorrectiePensioenvoorziening_91,SaldoLopendeTransacties_92,Saldo_93,OntvangenKapitaaloverdrachten_94,BetaaldeKapitaaloverdrachten_95,NationaalVorderingensaldo_96,TotaalConsumptieveBestedingen_97,Totaal_98,Totaal_99,TotaalVoedingsEnGenotmiddelen_100,Voedingsmiddelen_101,Genotmiddelen_102,TotaalDuurzameConsumptiegoederen_103,KledingEnSchoeisel_104,VervoermiddelenEnOnderdelen_105,WoninginrichtingOverigeDuurzameGo_106,TotaalOverigeGoederen_107,EnergieEnWater_108,BrandstoffenEnOverigeGoederen_109,Totaal_110,Huisvesting_111,Horecadiensten_112,RecreatieEnCultuurdiensten_113,VervoerEnCommunicatiediensten_114,MedischeDienstenEnWelzijnzorg_115,FinancieleEnZakelijkeDiensten_116,OverigeDiensten_117,BinnenlandsConsumptieHuishoudens_118,ConsumptieHuishoudensInBuitenland_119,ConsumptieBuitenlandersInNederland_120,Totaal_121,IndividueleConsumptieOverheid_122,CollectieveConsumptieOverheid_123,TotaalConsumptieveBestedingen_124,WerkelijkeIndividueleConsumptie_125,WerkelijkeCollectieveConsumptie_126,TotaalBrutoInvesteringen_127,TotaalAankopen_128,Woningen_129,Totaal_130,Gebouwen_131,GWWWerken_132,Vervoermiddelen_133,Totaal_134,MachinesEnInstallaties_135,Computers_136,InCultuurGebrachteActiva_137,Totaal_138,OverigeMaterieleVasteActiva_139,ImmaterieleVasteActiva_140,OverdrachtskostenOpGrond_141,VerkopenGebruikteActiva_142,TotaalBrutoInvesteringen_143,TotaalAankopen_144,ALandbouwBosbouwEnVisserij_145,BFNijverheidEnEnergie_146,GNCommercieleDienstverlening_147,OUNietCommercieleDienstverlening_148,VerkopenGebruikteActiva_149,TotaalUitvoerGoederenEnDiensten_150,LandbouwEnVisserijproducten_151,AardolieAardgasEnOverigeDelfstoffen_152,VoedingsEnGenotmiddelen_153,TextielKledingLederEnLederwaren_154,PapierDrukwerkEnOpgenomenMedia_155,AardolieProducten_156,ChemischeProducten_157,RubberEnKunststofproducten_158,BasismetalenEnMetaalproducten_159,MachinesEnApparaten_160,ElektrotechnischeEnOptischeApparaten_161,Transportmiddelen_162,OverigeIndustrieleProducten_163,VervoerEnCommunicatie_164,FinancieleEnZakelijkeDiensten_165,OverigeProducten_166,ConsumptieBuitenlandersInNederland_167,UitvoerVanGebruikteVasteActiva_168,CifFobCorrectie_169,Totaal_170,UitvoerGoederenUitProductie_171,Wederuitvoer_172,UitvoerVanGebruikteVasteActiva_173,Totaal_174,ConsumptieBuitenlandersInNederland_175,OverigeUitvoerVanDiensten_176,CifFobCorrectie_177,TotaalInvoerGoederenEnDiensten_178,LandbouwEnVisserijproducten_179,AardolieAardgasEnOverigeDelfstoffen_180,VoedingsEnGenotmiddelen_181,TextielKledingLederEnLederwaren_182,PapierDrukwerkEnOpgenomenMedia_183,AardolieProducten_184,ChemischeProducten_185,RubberEnKunststofproducten_186,BasismetalenEnMetaalproducten_187,MachinesEnApparaten_188,ElektrotechnischeEnOptischeApparaten_189,Transportmiddelen_190,OverigeIndustrieleProducten_191,OverigeProducten_192,ConsumptieHuishoudensInBuitenland_193,CifFobCorrectie_194,Totaal_195,InvoerGoederenCif_196,CifFobCorrectieEnHerclassificatie_197,Totaal_198,InvoerDienstenCif_199,CifFobHerclassificatie_200,BelastingenOpProductieEnInvoer_201,ProductgebondenBelastingen_202,NietProductgebondenBelastingen_203,TotaalSubsidies_204,ProductgebondenSubsidies_205,NietProductgebondenSubsidies_206
260,vlwasa,2013JJ00,949370.0,543033.0,406205.0,316953.0,89860.0,949370.0,483617.0,389423.0,240668.0,148464.0,90716.0,73155.0,17513.0,3638.0,466421.0,368825.0,98328.0,489678.0,122792.0,9928.0,90985.0,14291.0,64864.0,12558.0,1135.0,4229.0,3663.0,11318.0,3693.0,8211.0,3364.0,6166.0,2992.0,7478.0,6963.0,4243.0,22147.0,248905.0,97916.0,66247.0,24029.0,7741.0,24802.0,39093.0,35984.0,52413.0,27421.0,24950.0,4688.0,12360.0,1415.0,6422.0,117644.0,106208.0,56350.0,34110.0,22234.0,50002.0,11423.0,53168.0,57015.0,3887.0,4178.0,543033.0,,,56466.0,62860.0,6489.0,459565.0,83533.0,543033.0,543033.0,,,,,,,,,389423.0,,,93802.0,,,,,,,,,,,,389423.0,240668.0,110620.0,34316.0,22227.0,12115.0,44293.0,13546.0,7861.0,22868.0,31468.0,10390.0,20916.0,132892.0,44722.0,10970.0,8548.0,19557.0,8275.0,26693.0,14026.0,243489.0,10034.0,12759.0,148464.0,91779.0,56650.0,389423.0,332796.0,56650.0,90716.0,92938.0,22508.0,24140.0,13386.0,10775.0,10138.0,20885.0,14492.0,6793.0,347.0,15460.0,5409.0,9185.0,847.0,2239.0,90716.0,92938.0,3620.0,14949.0,52107.0,22284.0,2239.0,466421.0,17878.0,18192.0,40155.0,10333.0,5563.0,30362.0,62294.0,7643.0,22253.0,20028.0,104874.0,16162.0,5490.0,24387.0,52903.0,16501.0,12759.0,1057.0,-2964.0,368825.0,165853.0,204473.0,1057.0,98328.0,12759.0,88503.0,-2964.0,406205.0,10980.0,29444.0,22536.0,12013.0,6059.0,19672.0,48567.0,7304.0,20118.0,17082.0,99350.0,19142.0,8048.0,77836.0,10034.0,-2964.0,316953.0,326439.0,9485.0,89860.0,83392.0,6521.0,62860.0,57015.0,5779.0,6489.0,3887.0,2706.0
261,vlwasa,2014KW01,237730.0,135075.0,102258.0,79800.0,22514.0,237730.0,120420.0,96589.0,59514.0,37180.0,23348.0,18945.0,4331.0,28.0,117539.0,92964.0,24779.0,121844.0,29931.0,2624.0,21632.0,2827.0,16590.0,,,,,,,,,,,,1568.0,1069.0,5840.0,62526.0,24794.0,,,,6310.0,9564.0,9136.0,13260.0,,,,,,,29481.0,26611.0,,,,,2875.0,,,,,135075.0,,,,,,,,135075.0,135075.0,,,,,,,,,96589.0,,,23376.0,,,,,,,,,,,,96589.0,59514.0,,,,,,,,,,,,,,,,,,,,,,,37180.0,22909.0,14226.0,96589.0,82445.0,14226.0,23348.0,23829.0,6006.0,6333.0,,,2227.0,5320.0,,,85.0,4046.0,,,,591.0,23348.0,23829.0,944.0,3842.0,13463.0,5663.0,591.0,117539.0,,,,,,,,,,,,,,,,,,,,92964.0,,,,24779.0,,,,102258.0,,,,,,,,,,,,,,,,,79800.0,,,22514.0,,,,,,,,
262,wdwans,1988KW01,79479.0,53021.0,26458.0,21653.0,4805.0,79479.0,50821.0,39546.0,26916.0,12630.0,11828.0,10242.0,1586.0,-553.0,28658.0,23590.0,5068.0,48749.0,16682.0,2010.0,11829.0,2076.0,8343.0,1402.0,357.0,824.0,88.0,1403.0,647.0,1133.0,769.0,532.0,291.0,897.0,971.0,439.0,2843.0,20589.0,9633.0,6026.0,2928.0,679.0,1411.0,2693.0,3207.0,3645.0,,,,530.0,79.0,,11478.0,10175.0,6804.0,,,3371.0,1303.0,3715.0,5711.0,1996.0,557.0,53021.0,,14526.0,4096.0,6322.0,2226.0,45074.0,7947.0,53021.0,53021.0,356.0,7559.0,7203.0,53377.0,-310.0,259.0,569.0,53067.0,39546.0,6.0,13527.0,11275.0,2252.0,1937.0,263.0,356.0,-310.0,6.0,2252.0,-113.0,114.0,227.0,2139.0,39546.0,26916.0,14984.0,4489.0,,,6597.0,,,,3898.0,,,11843.0,,,,,,,,26827.0,673.0,584.0,12630.0,6758.0,5872.0,39546.0,33674.0,5872.0,11828.0,11967.0,2960.0,3066.0,1976.0,1090.0,1243.0,2965.0,2465.0,500.0,114.0,1619.0,617.0,862.0,140.0,139.0,11828.0,11967.0,539.0,2645.0,6783.0,2000.0,139.0,28658.0,,,,,,,,,,,,,,,,,,,,23590.0,,,,5068.0,,,,26458.0,,,,,,,,,,,,,,,,,21653.0,,,4805.0,,,6322.0,5711.0,611.0,2226.0,1996.0,230.0
263,wdwans,1988KW02,81447.0,54325.0,27122.0,21787.0,5335.0,81447.0,52990.0,40793.0,27102.0,13691.0,13150.0,11364.0,1786.0,-953.0,28457.0,23270.0,5187.0,50351.0,16510.0,2176.0,11123.0,1190.0,8725.0,1673.0,323.0,844.0,77.0,1580.0,729.0,1046.0,765.0,524.0,280.0,884.0,835.0,373.0,3211.0,21051.0,9807.0,6015.0,2919.0,873.0,1423.0,2849.0,3198.0,3774.0,,,,608.0,85.0,,12790.0,11788.0,7952.0,,,3836.0,1002.0,3991.0,6023.0,2032.0,-17.0,54325.0,,8872.0,4362.0,6616.0,2254.0,46285.0,8040.0,54325.0,54325.0,492.0,6307.0,5815.0,54817.0,302.0,831.0,529.0,55119.0,40793.0,6.0,14332.0,12197.0,2135.0,1483.0,-148.0,492.0,302.0,6.0,2135.0,-112.0,119.0,231.0,2023.0,40793.0,27102.0,14774.0,4823.0,,,6474.0,,,,3477.0,,,11790.0,,,,,,,,26564.0,1231.0,693.0,13691.0,6877.0,6814.0,40793.0,33979.0,6814.0,13150.0,13301.0,3464.0,3635.0,2259.0,1376.0,1294.0,3067.0,2604.0,463.0,170.0,1671.0,632.0,889.0,150.0,151.0,13150.0,13301.0,656.0,2710.0,7634.0,2301.0,151.0,28457.0,,,,,,,,,,,,,,,,,,,,23270.0,,,,5187.0,,,,27122.0,,,,,,,,,,,,,,,,,21787.0,,,5335.0,,,6616.0,6023.0,593.0,2254.0,2032.0,222.0
264,wdwans,1988KW03,81315.0,52945.0,28370.0,21486.0,6884.0,81315.0,52128.0,39893.0,27408.0,12485.0,11842.0,10229.0,1613.0,393.0,29187.0,23314.0,5873.0,48702.0,15859.0,2057.0,10977.0,941.0,8982.0,1560.0,331.0,865.0,90.0,1842.0,631.0,1146.0,818.0,518.0,312.0,869.0,639.0,415.0,2825.0,21361.0,9690.0,6046.0,2740.0,904.0,1327.0,3068.0,3484.0,3792.0,,,,641.0,89.0,,11482.0,10211.0,6641.0,,,3570.0,1271.0,4089.0,5972.0,1883.0,154.0,52945.0,,13559.0,4463.0,6561.0,2098.0,44805.0,8140.0,52945.0,52945.0,501.0,7603.0,7102.0,53446.0,17.0,691.0,674.0,53463.0,39893.0,6.0,13576.0,12235.0,1341.0,1828.0,-1011.0,501.0,17.0,6.0,1341.0,-140.0,102.0,242.0,1201.0,39893.0,27408.0,14228.0,4780.0,,,6040.0,,,,3408.0,,,12071.0,,,,,,,,26299.0,2091.0,982.0,12485.0,6263.0,6222.0,39893.0,33671.0,6222.0,11842.0,11939.0,3118.0,3265.0,2119.0,1146.0,1036.0,2872.0,2368.0,504.0,35.0,1613.0,612.0,906.0,95.0,97.0,11842.0,11939.0,494.0,2691.0,6762.0,1992.0,97.0,29187.0,,,,,,,,,,,,,,,,,,,,23314.0,,,,5873.0,,,,28370.0,,,,,,,,,,,,,,,,,21486.0,,,6884.0,,,6561.0,5972.0,589.0,2098.0,1883.0,215.0
265,wdwans,1988KW04,86750.0,57305.0,29445.0,23672.0,5773.0,86750.0,56255.0,41442.0,28010.0,13432.0,14125.0,11991.0,2134.0,688.0,30495.0,24992.0,5503.0,53061.0,18071.0,1901.0,12866.0,1640.0,10034.0,1969.0,320.0,993.0,149.0,1841.0,649.0,1276.0,982.0,563.0,343.0,949.0,782.0,410.0,3304.0,23111.0,10855.0,6968.0,3063.0,824.0,1529.0,3143.0,3571.0,4013.0,,,,643.0,71.0,,11879.0,10666.0,6968.0,,,3698.0,1213.0,4552.0,6461.0,1909.0,-308.0,57305.0,,14426.0,4900.0,7037.0,2137.0,49077.0,8228.0,57305.0,57305.0,-290.0,7877.0,8167.0,57015.0,-921.0,360.0,1281.0,56094.0,41442.0,6.0,14658.0,14813.0,-155.0,1320.0,-270.0,-290.0,-921.0,6.0,-155.0,-140.0,101.0,241.0,-295.0,41442.0,28010.0,15762.0,5169.0,,,6739.0,,,,3854.0,,,12172.0,,,,,,,,27934.0,847.0,771.0,13432.0,6639.0,6793.0,41442.0,34649.0,6793.0,14125.0,14284.0,3621.0,3947.0,2382.0,1565.0,1288.0,3186.0,2579.0,607.0,45.0,2197.0,902.0,1141.0,154.0,159.0,14125.0,14284.0,571.0,2993.0,8114.0,2606.0,159.0,30495.0,,,,,,,,,,,,,,,,,,,,24992.0,,,,5503.0,,,,29445.0,,,,,,,,,,,,,,,,,23672.0,,,5773.0,,,7037.0,6461.0,576.0,2137.0,1909.0,228.0
266,wdwans,1988JJ00,328991.0,217596.0,111395.0,88598.0,22797.0,328991.0,212194.0,161674.0,109436.0,52238.0,50945.0,43826.0,7119.0,-425.0,116797.0,95166.0,21631.0,200863.0,67122.0,8144.0,46795.0,5847.0,36084.0,6604.0,1331.0,3526.0,404.0,6666.0,2656.0,4601.0,3334.0,2137.0,1226.0,3599.0,3227.0,1637.0,12183.0,86112.0,39985.0,25055.0,11650.0,3280.0,5690.0,11753.0,13460.0,15224.0,,,,2422.0,324.0,,47629.0,42840.0,28365.0,,,14475.0,4789.0,16347.0,24167.0,7820.0,386.0,217596.0,,51383.0,17821.0,26536.0,8715.0,185241.0,32355.0,217596.0,217596.0,1059.0,29346.0,28287.0,218655.0,-912.0,2141.0,3053.0,217743.0,161674.0,24.0,56093.0,50520.0,5573.0,6568.0,-1166.0,1059.0,-912.0,24.0,5573.0,-505.0,436.0,941.0,5068.0,161674.0,109436.0,59748.0,19261.0,,,25850.0,,,,14637.0,,,47876.0,,,,,,,,107624.0,4842.0,3030.0,52238.0,26537.0,25701.0,161674.0,135973.0,25701.0,50945.0,51491.0,13163.0,13913.0,8736.0,5177.0,4861.0,12090.0,10016.0,2074.0,364.0,7100.0,2763.0,3798.0,539.0,546.0,50945.0,51491.0,2260.0,11039.0,29293.0,8899.0,546.0,116797.0,,,,,,,,,,,,,,,,,,,,95166.0,,,,21631.0,,,,111395.0,,,,,,,,,,,,,,,,,88598.0,,,22797.0,,,26536.0,24167.0,2369.0,8715.0,7820.0,895.0
267,wdwans,1989KW01,86102.0,55858.0,30244.0,24770.0,5474.0,86102.0,52885.0,40671.0,27821.0,12850.0,12342.0,10754.0,1588.0,-128.0,33217.0,27428.0,5789.0,51372.0,17558.0,2289.0,12253.0,1798.0,9071.0,1360.0,353.0,880.0,76.0,1701.0,721.0,1309.0,762.0,580.0,342.0,987.0,930.0,454.0,3016.0,22132.0,10436.0,6704.0,2974.0,758.0,1513.0,2770.0,3448.0,3965.0,,,,576.0,79.0,,11682.0,10314.0,6825.0,,,3489.0,1368.0,3914.0,5664.0,1750.0,572.0,55858.0,,16121.0,4288.0,6289.0,2001.0,47413.0,8445.0,55858.0,55858.0,877.0,9270.0,8393.0,56735.0,-14.0,667.0,681.0,56721.0,40671.0,11.0,16061.0,12214.0,3847.0,2658.0,315.0,877.0,-14.0,11.0,3847.0,-198.0,121.0,319.0,3649.0,40671.0,27821.0,15278.0,4660.0,,,6710.0,,,,3908.0,,,12525.0,,,,,,,,27803.0,779.0,761.0,12850.0,6934.0,5916.0,40671.0,34755.0,5916.0,12342.0,12492.0,3108.0,3271.0,2143.0,1128.0,1391.0,3132.0,2602.0,530.0,125.0,1465.0,693.0,646.0,126.0,150.0,12342.0,12492.0,580.0,2822.0,7001.0,2089.0,150.0,33217.0,,,,,,,,,,,,,,,,,,,,27428.0,,,,5789.0,,,,30244.0,,,,,,,,,,,,,,,,,24770.0,,,5474.0,,,6289.0,5664.0,625.0,2001.0,1750.0,251.0
268,wdwans,1989KW02,88481.0,57614.0,30867.0,24930.0,5937.0,88481.0,55469.0,42498.0,28535.0,13963.0,13891.0,12077.0,1814.0,-920.0,33012.0,26960.0,6052.0,53319.0,17853.0,2381.0,12001.0,1341.0,9417.0,1606.0,338.0,906.0,119.0,1761.0,807.0,1230.0,788.0,577.0,340.0,945.0,850.0,393.0,3471.0,22411.0,10360.0,6337.0,3071.0,952.0,1537.0,2947.0,3420.0,4147.0,,,,685.0,84.0,,13055.0,11990.0,8031.0,,,3959.0,1065.0,4262.0,6034.0,1772.0,33.0,57614.0,,10628.0,4627.0,6641.0,2014.0,49070.0,8544.0,57614.0,57614.0,847.0,8246.0,7399.0,58461.0,-45.0,707.0,752.0,58416.0,42498.0,12.0,15930.0,12971.0,2959.0,2030.0,115.0,847.0,-45.0,12.0,2959.0,-111.0,136.0,247.0,2848.0,42498.0,28535.0,15562.0,5099.0,,,6736.0,,,,3727.0,,,12465.0,,,,,,,,28027.0,1320.0,812.0,13963.0,7037.0,6926.0,42498.0,35572.0,6926.0,13891.0,14033.0,3603.0,3899.0,2496.0,1403.0,1721.0,3163.0,2684.0,479.0,167.0,1480.0,696.0,644.0,140.0,142.0,13891.0,14033.0,686.0,2859.0,8057.0,2431.0,142.0,33012.0,,,,,,,,,,,,,,,,,,,,26960.0,,,,6052.0,,,,30867.0,,,,,,,,,,,,,,,,,24930.0,,,5937.0,,,6641.0,6034.0,607.0,2014.0,1772.0,242.0
269,wdwans,1989KW03,87075.0,56139.0,30936.0,23935.0,7001.0,87075.0,55333.0,41699.0,28886.0,12813.0,12266.0,10561.0,1705.0,1368.0,31742.0,25229.0,6513.0,51610.0,16802.0,2476.0,11478.0,1003.0,9370.0,1620.0,346.0,899.0,132.0,1754.0,697.0,1278.0,843.0,546.0,344.0,911.0,664.0,441.0,2848.0,22999.0,10518.0,6490.0,3038.0,990.0,1435.0,3159.0,3768.0,4119.0,,,,730.0,90.0,,11809.0,10460.0,6810.0,,,3650.0,1349.0,4329.0,5959.0,1630.0,200.0,56139.0,,14941.0,4697.0,6561.0,1864.0,47490.0,8649.0,56139.0,56139.0,674.0,9597.0,8923.0,56813.0,-323.0,365.0,688.0,56490.0,41699.0,11.0,14802.0,13634.0,1168.0,1294.0,-488.0,674.0,-323.0,11.0,1168.0,-194.0,103.0,297.0,974.0,41699.0,28886.0,14975.0,5042.0,,,6271.0,,,,3662.0,,,12804.0,,,,,,,,27779.0,2143.0,1036.0,12813.0,6432.0,6381.0,41699.0,35318.0,6381.0,12266.0,12398.0,3087.0,3544.0,2315.0,1229.0,1387.0,2925.0,2408.0,517.0,42.0,1413.0,667.0,667.0,79.0,132.0,12266.0,12398.0,532.0,2804.0,6901.0,2161.0,132.0,31742.0,,,,,,,,,,,,,,,,,,,,25229.0,,,,6513.0,,,,30936.0,,,,,,,,,,,,,,,,,23935.0,,,7001.0,,,6561.0,5959.0,602.0,1864.0,1630.0,234.0
270,wdwans,1989KW04,93242.0,60666.0,32576.0,26140.0,6436.0,93242.0,59738.0,43393.0,29567.0,13826.0,14590.0,12446.0,2144.0,1755.0,33504.0,27253.0,6251.0,56191.0,19269.0,2181.0,13598.0,2002.0,10309.0,1963.0,341.0,1086.0,299.0,1585.0,702.0,1306.0,1011.0,584.0,407.0,1025.0,867.0,420.0,3490.0,24701.0,11583.0,7554.0,3119.0,910.0,1676.0,3229.0,3837.0,4376.0,,,,735.0,70.0,,12221.0,10966.0,7149.0,,,3817.0,1255.0,4709.0,6358.0,1649.0,-234.0,60666.0,,15915.0,5050.0,6946.0,1896.0,51922.0,8744.0,60666.0,60666.0,-772.0,9959.0,10731.0,59894.0,-827.0,419.0,1246.0,59067.0,43393.0,11.0,15685.0,16345.0,-660.0,1113.0,-185.0,-772.0,-827.0,11.0,-660.0,-141.0,138.0,279.0,-801.0,43393.0,29567.0,16667.0,5392.0,,,7119.0,,,,4156.0,,,12874.0,,,,,,,,29541.0,962.0,936.0,13826.0,6819.0,7007.0,43393.0,36386.0,7007.0,14590.0,14838.0,3593.0,4179.0,2581.0,1598.0,1547.0,3420.0,2735.0,685.0,63.0,2036.0,1012.0,865.0,159.0,248.0,14590.0,14838.0,633.0,3223.0,8252.0,2730.0,248.0,33504.0,,,,,,,,,,,,,,,,,,,,27253.0,,,,6251.0,,,,32576.0,,,,,,,,,,,,,,,,,26140.0,,,6436.0,,,6946.0,6358.0,588.0,1896.0,1649.0,247.0
271,wdwans,1989JJ00,354900.0,230277.0,124623.0,99775.0,24848.0,354900.0,223425.0,168261.0,114809.0,53452.0,53089.0,45838.0,7251.0,2075.0,131475.0,106870.0,24605.0,212492.0,71482.0,9327.0,49330.0,6144.0,38167.0,6549.0,1378.0,3771.0,626.0,6801.0,2927.0,5123.0,3404.0,2287.0,1433.0,3868.0,3311.0,1708.0,12825.0,92243.0,42897.0,27085.0,12202.0,3610.0,6161.0,12105.0,14473.0,16607.0,,,,2726.0,323.0,,48767.0,43730.0,28815.0,,,14915.0,5037.0,17214.0,24015.0,6801.0,571.0,230277.0,,57605.0,18662.0,26437.0,7775.0,195895.0,34382.0,230277.0,230277.0,1626.0,37072.0,35446.0,231903.0,-1209.0,2158.0,3367.0,230694.0,168261.0,45.0,62478.0,55164.0,7314.0,7095.0,-243.0,1626.0,-1209.0,45.0,7314.0,-644.0,498.0,1142.0,6670.0,168261.0,114809.0,62482.0,20193.0,,,26836.0,,,,15453.0,,,50668.0,,,,,,,,113150.0,5204.0,3545.0,53452.0,27222.0,26230.0,168261.0,142031.0,26230.0,53089.0,53761.0,13391.0,14893.0,9535.0,5358.0,6046.0,12640.0,10429.0,2211.0,397.0,6394.0,3068.0,2822.0,504.0,672.0,53089.0,53761.0,2431.0,11708.0,30211.0,9411.0,672.0,131475.0,,,,,,,,,,,,,,,,,,,,106870.0,,,,24605.0,,,,124623.0,,,,,,,,,,,,,,,,,99775.0,,,24848.0,,,26437.0,24015.0,2422.0,7775.0,6801.0,974.0
272,wdwans,1990KW01,90952.0,59009.0,31943.0,26164.0,5779.0,90952.0,55882.0,42733.0,29261.0,13472.0,13139.0,11458.0,1681.0,10.0,35070.0,28939.0,6131.0,54072.0,18586.0,2422.0,13102.0,2321.0,9363.0,1490.0,394.0,925.0,110.0,1466.0,782.0,1324.0,845.0,607.0,363.0,1057.0,976.0,442.0,3062.0,23317.0,10960.0,7049.0,3126.0,785.0,1669.0,2521.0,3668.0,4499.0,,,,679.0,82.0,,12169.0,10740.0,7001.0,,,3739.0,1429.0,4302.0,5958.0,1656.0,635.0,59009.0,,16748.0,4708.0,6611.0,1903.0,50020.0,8989.0,59009.0,59009.0,69.0,10127.0,10058.0,59078.0,-167.0,571.0,738.0,58911.0,42733.0,16.0,16194.0,13149.0,3045.0,2775.0,352.0,69.0,-167.0,16.0,3045.0,-147.0,132.0,279.0,2898.0,42733.0,29261.0,16395.0,4837.0,,,7295.0,,,,4263.0,,,12841.0,,,,,,,,29236.0,787.0,762.0,13472.0,7268.0,6204.0,42733.0,36529.0,6204.0,13139.0,13336.0,3110.0,3443.0,2302.0,1141.0,1675.0,3328.0,2742.0,586.0,117.0,1663.0,741.0,784.0,138.0,197.0,13139.0,13336.0,596.0,2979.0,7554.0,2207.0,197.0,35070.0,,,,,,,,,,,,,,,,,,,,28939.0,,,,6131.0,,,,31943.0,,,,,,,,,,,,,,,,,26164.0,,,5779.0,,,6611.0,5958.0,653.0,1903.0,1656.0,247.0
273,wdwans,1990KW02,92133.0,60803.0,31330.0,25444.0,5886.0,92133.0,58564.0,44772.0,30144.0,14628.0,14425.0,12481.0,1944.0,-633.0,33569.0,27559.0,6010.0,56091.0,18741.0,2566.0,12622.0,1489.0,9897.0,1840.0,358.0,973.0,139.0,1644.0,872.0,1231.0,868.0,604.0,367.0,1001.0,857.0,379.0,3553.0,23694.0,11049.0,6822.0,3205.0,1022.0,1720.0,2651.0,3637.0,4637.0,,,,759.0,87.0,,13656.0,12538.0,8293.0,,,4245.0,1118.0,4619.0,6286.0,1667.0,93.0,60803.0,,10938.0,5016.0,6921.0,1905.0,51709.0,9094.0,60803.0,60803.0,-391.0,8253.0,8644.0,60412.0,-192.0,567.0,759.0,60220.0,44772.0,17.0,15465.0,13792.0,1673.0,2115.0,124.0,-391.0,-192.0,17.0,1673.0,-153.0,101.0,254.0,1520.0,44772.0,30144.0,16651.0,5331.0,,,7342.0,,,,3978.0,,,12996.0,,,,,,,,29647.0,1164.0,667.0,14628.0,7358.0,7270.0,44772.0,37502.0,7270.0,14425.0,14597.0,3565.0,4128.0,2673.0,1455.0,1836.0,3259.0,2722.0,537.0,184.0,1625.0,748.0,722.0,155.0,172.0,14425.0,14597.0,732.0,2934.0,8352.0,2579.0,172.0,33569.0,,,,,,,,,,,,,,,,,,,,27559.0,,,,6010.0,,,,31330.0,,,,,,,,,,,,,,,,,25444.0,,,5886.0,,,6921.0,6286.0,635.0,1905.0,1667.0,238.0
