ID,Aardolieproducten,Perioden,TotaalAanbod_1,TotaleProductie_2,Raffinaderijen_3,PetrochemischeIndustrie_4,Groothandel_5,Invoer_6,Uitvoer_7,Bunkers_8,Voorraadmutatie_9,TotaalVerbruik_10,TotaalVoorOmzettingInOlieproducten_11,Raffinaderijen_12,PetrochemischeIndustrie_13,Groothandel_14,TotaalFinaalVerbruikAndereOmzetting_15,RaffinaderijenBrandstof_16,PetrochemischeIndustrieBrandstof_17,PetrochemischeIndustrieGrondstof_18,Visserij_19,VervoerEnOverig_20,Beginvoorraad_21,Eindvoorraad_22,Voorraadmutatie_23
5601,E006546,2018KW03,51.0,17.0,,,17.0,543.0,448.0,26.0,-35.0,51.0,13.0,,0.0,12.0,38.0,,,0.0,,38.07,152.0,187.0,-35.0
5602,E006546,2018MM10,16.0,5.0,,,5.0,185.0,171.0,9.0,6.0,16.0,3.0,,0.0,3.0,13.0,,,0.0,,12.62,187.0,181.0,6.0
5603,E006546,2018MM11,21.0,4.0,,,4.0,185.0,149.0,8.0,-11.0,21.0,7.0,,0.0,7.0,13.0,,,0.0,,13.21,181.0,193.0,-11.0
5604,E006546,2018MM12,18.0,4.0,,,4.0,160.0,132.0,8.0,-6.0,18.0,6.0,,0.0,6.0,13.0,,,0.0,,12.51,193.0,199.0,-6.0
5605,E006546,2018KW04,54.0,13.0,,,13.0,529.0,453.0,24.0,-11.0,54.0,16.0,,0.0,16.0,39.0,,,0.0,,38.34,187.0,199.0,-11.0
5606,E006546,2019MM01,21.0,5.0,0.0,,5.0,138.0,112.0,8.0,-2.0,21.0,5.0,,0.0,5.0,16.0,,,0.0,,15.66,199.0,200.0,-2.0
5607,E006546,2019MM02,16.0,31.0,27.0,,5.0,130.0,116.0,8.0,-22.0,16.0,3.0,,0.0,3.0,12.0,,,0.0,,12.39,200.0,223.0,-22.0
5608,E006546,2019MM03,87.0,30.0,26.0,,5.0,207.0,154.0,8.0,11.0,87.0,73.0,,0.0,73.0,14.0,,,0.0,,13.46,223.0,211.0,11.0
5609,E006546,2019KW01,124.0,66.0,53.0,,14.0,475.0,382.0,23.0,-13.0,124.0,82.0,,0.0,82.0,42.0,,,0.0,,41.51,199.0,211.0,-13.0
5610,E006546,2019MM04,19.0,74.0,69.0,,4.0,101.0,112.0,8.0,-36.0,19.0,6.0,,0.0,6.0,13.0,,,0.0,,12.59,211.0,247.0,-36.0
5611,E006546,2019MM05,16.0,68.0,64.0,,4.0,137.0,128.0,8.0,-54.0,16.0,3.0,,0.0,3.0,13.0,,,0.0,,13.13,247.0,302.0,-54.0
5612,E006546,2019MM06,17.0,67.0,62.0,,4.0,146.0,319.0,8.0,131.0,17.0,5.0,,0.0,5.0,13.0,,,0.0,,12.58,302.0,170.0,131.0
5613,E006546,2019KW02,52.0,209.0,196.0,,13.0,384.0,559.0,23.0,41.0,52.0,13.0,,0.0,13.0,39.0,,,0.0,,38.3,211.0,170.0,41.0
5614,E006546,2019MM07,15.0,76.0,71.0,,5.0,129.0,176.0,8.0,-6.0,15.0,2.0,,0.0,2.0,13.0,,,0.0,,12.84,170.0,176.0,-6.0
5615,E006546,2019MM08,23.0,59.0,55.0,,4.0,99.0,143.0,8.0,16.0,23.0,10.0,,0.0,10.0,13.0,,,0.0,,12.7,176.0,160.0,16.0
5616,E006546,2019MM09,18.0,62.0,58.0,,4.0,130.0,173.0,8.0,6.0,18.0,6.0,,0.0,6.0,13.0,,,0.0,,12.6,160.0,153.0,6.0
5617,E006546,2019KW03,57.0,197.0,184.0,,13.0,358.0,492.0,23.0,17.0,57.0,18.0,,0.0,18.0,38.0,,,0.0,,38.15,170.0,153.0,17.0
5618,E006546,2019MM10,21.0,58.0,54.0,,4.0,122.0,159.0,8.0,9.0,21.0,8.0,,0.0,8.0,13.0,,,0.0,,12.92,153.0,144.0,9.0
5619,E006546,2019MM11,19.0,48.0,39.0,,9.0,78.0,131.0,8.0,30.0,19.0,5.0,,0.0,5.0,13.0,,,0.0,,13.22,144.0,114.0,30.0
5620,E006546,2019MM12,19.0,40.0,36.0,,4.0,146.0,130.0,8.0,-29.0,19.0,7.0,,0.0,7.0,13.0,,,0.0,,12.55,114.0,143.0,-29.0
5621,E006546,2019KW04,59.0,146.0,128.0,,18.0,346.0,420.0,23.0,10.0,59.0,20.0,,0.0,20.0,39.0,,,0.0,,38.69,153.0,143.0,10.0
5622,E006546,2020MM01,20.0,63.0,59.0,,4.0,160.0,188.0,8.0,-7.0,20.0,7.0,,0.0,7.0,13.0,,,0.0,,12.94,143.0,150.0,-7.0
5623,E006546,2020MM02,24.0,49.0,45.0,,4.0,138.0,167.0,8.0,13.0,24.0,12.0,,0.0,12.0,12.0,,,0.0,,12.12,150.0,137.0,13.0
5624,E006546,2020MM03,15.0,61.0,54.0,,6.0,145.0,179.0,8.0,-3.0,15.0,2.0,,0.0,2.0,13.0,,,0.0,,12.7,137.0,140.0,-3.0
5625,E006546,2020KW01,59.0,172.0,158.0,,14.0,443.0,535.0,24.0,3.0,59.0,21.0,,0.0,21.0,38.0,,,0.0,,37.76,143.0,140.0,3.0
5626,E006546,2020MM04,15.0,75.0,71.0,,4.0,119.0,151.0,8.0,-21.0,15.0,2.0,,0.0,2.0,13.0,,,0.0,,12.66,140.0,162.0,-21.0
5627,E006546,2020MM05,18.0,54.0,52.0,,3.0,104.0,116.0,9.0,-16.0,18.0,4.0,,0.0,4.0,14.0,,,0.0,,13.89,162.0,178.0,-16.0
5628,E006546,2020MM06,18.0,53.0,48.0,,4.0,77.0,131.0,8.0,27.0,18.0,3.0,,0.0,3.0,15.0,,,0.0,,14.53,178.0,151.0,27.0
5629,E006546,2020KW02,51.0,182.0,171.0,,11.0,301.0,398.0,24.0,-10.0,51.0,9.0,,0.0,9.0,42.0,,,1.0,,41.07,140.0,151.0,-10.0
5630,E006546,2020MM07,17.0,86.0,81.0,,5.0,117.0,176.0,13.0,4.0,17.0,5.0,,0.0,5.0,12.0,,,0.0,,12.15,151.0,147.0,4.0
5631,E006546,2020MM08,72.0,69.0,66.0,,3.0,142.0,147.0,10.0,18.0,72.0,60.0,58.0,0.0,2.0,12.0,,,0.0,,11.89,147.0,129.0,18.0
5632,E006546,2020MM09,69.0,7.0,2.0,,4.0,173.0,98.0,12.0,0.0,69.0,56.0,52.0,0.0,4.0,12.0,,,0.0,,12.24,129.0,129.0,0.0
5633,E006546,2020KW03,158.0,161.0,149.0,,13.0,431.0,421.0,34.0,21.0,158.0,122.0,110.0,0.0,12.0,37.0,,,0.0,,36.28,151.0,129.0,21.0
5634,E006546,2020MM10,40.0,31.0,26.0,,5.0,127.0,123.0,13.0,18.0,40.0,27.0,25.0,0.0,2.0,13.0,,,0.0,,13.16,129.0,111.0,18.0
5635,E006546,2020MM11,64.0,72.0,61.0,,12.0,142.0,155.0,7.0,13.0,64.0,53.0,51.0,0.0,2.0,12.0,,,0.0,,11.63,111.0,99.0,13.0
5636,E006546,2020MM12,62.0,82.0,78.0,,5.0,175.0,177.0,9.0,-10.0,62.0,49.0,45.0,0.0,4.0,13.0,,,0.0,,12.45,99.0,109.0,-10.0
5637,E006546,2020KW04,167.0,186.0,165.0,,21.0,444.0,455.0,29.0,21.0,167.0,129.0,121.0,0.0,8.0,38.0,,,0.0,,37.24,129.0,109.0,21.0
5638,E006546,2021MM01,21.0,103.0,98.0,,4.0,101.0,186.0,10.0,14.0,21.0,8.0,7.0,0.0,2.0,12.0,,,0.0,,12.34,109.0,95.0,14.0
5639,E006546,2021MM02,16.0,95.0,90.0,,5.0,102.0,169.0,9.0,-2.0,16.0,3.0,,0.0,3.0,13.0,,,0.0,,12.57,95.0,97.0,-2.0
5640,E006546,2021MM03,21.0,106.0,100.0,,6.0,141.0,225.0,11.0,9.0,21.0,7.0,4.0,0.0,3.0,14.0,,,0.0,,13.57,97.0,89.0,9.0
5641,E006546,2021KW01,57.0,304.0,289.0,,15.0,343.0,580.0,30.0,20.0,57.0,18.0,11.0,0.0,8.0,39.0,,,0.0,,38.48,109.0,89.0,20.0
5642,E006546,2021MM04,87.0,103.0,98.0,,5.0,204.0,200.0,8.0,-13.0,87.0,73.0,29.0,0.0,44.0,13.0,,,0.0,,13.24,89.0,101.0,-13.0
5643,E006549,1946JJ00,,,,,,,,,,,,,,,,,,,,,,,
5644,E006549,1947JJ00,,,,,,,,,,,,,,,,,,,,,,,
5645,E006549,1948JJ00,,,,,,,,,,,,,,,,,,,,,,,
5646,E006549,1949JJ00,,,,,,,,,,,,,,,,,,,,,,,
5647,E006549,1950JJ00,,,,,,,,,,,,,,,,,,,,,,,
5648,E006549,1951JJ00,,,,,,,,,,,,,,,,,,,,,,,
5649,E006549,1952JJ00,,,,,,,,,,,,,,,,,,,,,,,
5650,E006549,1953JJ00,,,,,,,,,,,,,,,,,,,,,,,
5651,E006549,1954JJ00,,,,,,,,,,,,,,,,,,,,,,,
5652,E006549,1955JJ00,,,,,,,,,,8.0,,,,,,,,,,8.0,,,
5653,E006549,1956JJ00,,,,,,,,,,10.0,,,,,,,,,,10.0,,,
5654,E006549,1957JJ00,,,,,,,,,,7.0,,,,,,,,,,7.0,,,
5655,E006549,1958JJ00,,,,,,,,,,7.0,,,,,,,,,,7.0,,,
5656,E006549,1959JJ00,,,,,,,,,,1.0,,,,,,,,,,0.5,,,
5657,E006549,1960JJ00,,,,,,10.0,2.0,,,7.0,,,,,,,,,,7.0,,,
5658,E006549,1961JJ00,,,,,,8.0,4.0,,,4.0,,,,,,,,,,4.0,,,
5659,E006549,1962JJ00,,,,,,10.0,6.0,,,4.0,,,,,,,,,,4.0,,,
5660,E006549,1963JJ00,,,,,,10.0,6.0,,,4.0,,,,,,,,,,4.0,,,
5661,E006549,1964JJ00,,,,,,21.0,11.0,,,7.0,,,,,,,,,,7.0,,,
5662,E006549,1965JJ00,,,,,,15.0,10.0,,,7.0,,,,,,,,,,7.0,,,
5663,E006549,1966JJ00,,,,,,19.0,9.0,,,10.0,,,,,,,,,,10.0,,,
5664,E006549,1967JJ00,,,4.0,,,15.0,8.0,,,11.0,,,,,,,,,,11.0,,,
5665,E006549,1968JJ00,,,4.0,,,12.0,8.0,,,10.0,,,,,,,,,,10.0,,,
5666,E006549,1969JJ00,,,7.0,,,19.0,19.0,,,7.0,,,,,,,,,,7.0,,,
5667,E006549,1970JJ00,,,11.0,,,20.0,22.0,,,10.0,,,,,,,,,,10.0,,,
5668,E006549,1971JJ00,,,20.0,,,22.0,24.0,,,15.0,,,,,,,,,,15.0,,,
5669,E006549,1972JJ00,,,19.0,,,20.0,24.0,,,15.0,,,,,,,,,,15.0,,,
5670,E006549,1973JJ00,,,15.0,,,22.0,19.0,,,18.0,,,,,,,,,,18.0,,,
5671,E006549,1974JJ00,,,7.0,,,32.0,23.0,,,17.0,,,,,,,,,,17.0,,,
5672,E006549,1975JJ00,,,19.0,,,34.0,31.0,,,16.0,,,,,,,,,,16.0,,,
5673,E006549,1976JJ00,,,54.0,,,54.0,72.0,,,36.0,,,,,,,,,,36.0,,,
5674,E006549,1977JJ00,,,124.0,,,43.0,118.0,,,38.0,,,,,,,,,,38.0,,,
5675,E006549,1978JJ00,,90.0,90.0,,,23.0,78.0,,,48.0,,,,,48.0,,,8.0,,40.0,,,
5676,E006549,1979JJ00,,87.0,87.0,,,22.0,68.0,,,43.0,5.0,,5.0,,38.0,,,11.0,,27.0,,,
5677,E006549,1980JJ00,54.0,95.0,95.0,,,54.0,80.0,,-15.0,54.0,12.0,,12.0,,42.0,,,15.0,,27.71,10.0,25.0,-15.0
5678,E006549,1981JJ00,58.0,96.0,96.0,,,52.0,90.0,,0.0,58.0,29.0,,29.0,,29.0,,,,,29.3,21.0,21.0,0.0
5679,E006549,1982JJ00,176.0,184.0,76.0,107.0,,59.0,68.0,,1.0,176.0,148.0,,148.0,,28.0,,,,,27.83,21.0,20.0,1.0
5680,E006549,1983JJ00,165.0,158.0,77.0,81.0,,70.0,55.0,,-9.0,165.0,133.0,,133.0,,31.0,,,,,31.2,20.0,28.0,-9.0
5681,E006549,1984JJ00,241.0,221.0,123.0,98.0,,75.0,61.0,,6.0,241.0,206.0,34.0,172.0,,35.0,,,,,35.3,28.0,22.0,6.0
5682,E006549,1985JJ00,134.0,115.0,110.0,5.0,,77.0,54.0,,-4.0,134.0,94.0,36.0,58.0,,39.0,,,,,39.46,22.0,27.0,-4.0
5683,E006549,1986JJ00,158.0,132.0,115.0,17.0,,87.0,68.0,,7.0,158.0,114.0,35.0,79.0,,44.0,,,,,43.88,27.0,20.0,7.0
5684,E006549,1987JJ00,99.0,119.0,112.0,6.0,,62.0,84.0,,2.0,99.0,65.0,30.0,34.0,,34.0,,,0.0,,34.16,20.0,19.0,2.0
5685,E006549,1988JJ00,75.0,122.0,122.0,,,51.0,102.0,,4.0,75.0,41.0,41.0,,,34.0,,,,,34.1,19.0,15.0,4.0
5686,E006549,1989JJ00,75.0,128.0,128.0,,,54.0,106.0,,-1.0,75.0,41.0,41.0,,,34.0,,,,,34.09,15.0,16.0,-1.0
5687,E006549,1990JJ00,35.0,75.0,75.0,,,62.0,100.0,,-2.0,35.0,0.0,0.0,,,35.0,,,,,34.94,16.0,18.0,-2.0
5688,E006549,1991JJ00,52.0,51.0,51.0,,,68.0,70.0,,3.0,52.0,,,,,52.0,,,,,52.06,18.0,15.0,3.0
5689,E006549,1992JJ00,50.0,73.0,73.0,0.0,,67.0,90.0,,0.0,50.0,8.0,8.0,0.0,,42.0,,,0.0,,42.12,15.0,15.0,0.0
5690,E006549,1993JJ00,44.0,63.0,63.0,,,58.0,74.0,,-3.0,44.0,1.0,0.0,,1.0,43.0,,,,,43.32,15.0,18.0,-3.0
5691,E006549,1994JJ00,58.0,84.0,84.0,0.0,,72.0,98.0,,0.0,58.0,1.0,,0.0,1.0,57.0,,,0.0,,56.82,18.0,17.0,0.0
5692,E006549,1995JJ00,45.0,85.0,85.0,,,69.0,113.0,,5.0,45.0,,,,,45.0,,,0.0,,45.43,17.0,12.0,5.0
5693,E006549,1996JJ00,51.0,89.0,89.0,,,79.0,113.0,,-3.0,51.0,3.0,,,3.0,48.0,,,0.0,,48.15,12.0,15.0,-3.0
5694,E006549,1997JJ00,50.0,92.0,92.0,,,73.0,116.0,,2.0,50.0,0.0,0.0,0.0,,50.0,,,0.0,,49.8,15.0,13.0,2.0
5695,E006549,1998JJ00,36.0,110.0,110.0,,,62.0,133.0,,-3.0,36.0,0.0,,0.0,,36.0,,,0.0,,36.0,13.0,16.0,-3.0
5696,E006549,1999JJ00,64.0,116.0,116.0,,,105.0,154.0,,-3.0,64.0,0.0,,0.0,,64.0,,,0.0,,64.2,16.0,19.0,-3.0
5697,E006549,2000JJ00,91.0,118.0,118.0,,,97.0,125.0,,2.0,91.0,,,,,91.0,,,0.0,,91.13,19.0,18.0,2.0
5698,E006549,2001JJ00,43.0,103.0,103.0,,0.0,103.0,158.0,,-6.0,43.0,,,,,43.0,,,,,42.97,18.0,24.0,-6.0
5699,E006549,2002JJ00,39.0,122.0,122.0,,0.0,98.0,181.0,,0.0,39.0,0.0,,,0.0,39.0,,,,,38.65,24.0,23.0,0.0
5700,E006549,2003JJ00,41.0,124.0,123.0,1.0,,110.0,190.0,,-3.0,41.0,1.0,,0.0,0.0,40.0,,,0.0,,39.9,23.0,26.0,-3.0
5701,E006549,2004JJ00,99.0,137.0,134.0,0.0,3.0,131.0,171.0,,1.0,99.0,7.0,0.0,7.0,0.0,92.0,,,23.0,,68.83,26.0,25.0,1.0
5702,E006549,2005JJ00,89.0,130.0,126.0,,4.0,112.0,153.0,,-1.0,89.0,2.0,,2.0,0.0,87.0,,,6.0,,80.9,25.0,26.0,-1.0
5703,E006549,2006JJ00,121.0,138.0,125.0,,13.0,121.0,141.0,,3.0,121.0,5.0,,5.0,0.0,116.0,,,13.0,,103.39,26.0,23.0,3.0
5704,E006549,2007JJ00,81.0,148.0,136.0,0.0,11.0,92.0,144.0,,-15.0,81.0,4.0,,4.0,0.0,76.0,,,11.0,,65.69,23.0,38.0,-15.0
5705,E006549,2008JJ00,85.0,140.0,116.0,11.0,13.0,110.0,144.0,,-21.0,85.0,3.0,,3.0,0.0,82.0,,,8.0,,74.74,38.0,59.0,-21.0
5706,E006549,2009JJ00,173.0,206.0,188.0,5.0,14.0,104.0,181.0,,43.0,173.0,22.0,,22.0,0.0,150.0,,,84.0,,66.57,59.0,15.0,43.0
5707,E006549,2010JJ00,558.0,446.0,433.0,,12.0,246.0,123.0,,-10.0,558.0,121.0,,121.0,0.0,437.0,,,354.0,,82.72,15.0,26.0,-10.0
5708,E006549,2011JJ00,387.0,357.0,345.0,,12.0,172.0,145.0,,4.0,387.0,86.0,6.0,79.0,1.0,301.0,,,210.0,,90.37,26.0,22.0,4.0
5709,E006549,2012JJ00,255.0,288.0,276.0,0.0,12.0,103.0,135.0,,-2.0,255.0,61.0,0.0,52.0,10.0,194.0,,,133.0,,60.8,22.0,24.0,-2.0
5710,E006549,2013JJ00,311.0,341.0,329.0,,11.0,115.0,144.0,,0.0,311.0,67.0,0.0,67.0,0.0,244.0,,,180.0,,64.57,24.0,24.0,0.0
5711,E006549,2014JJ00,388.0,434.0,422.0,,12.0,121.0,163.0,,-3.0,388.0,94.0,0.0,91.0,3.0,294.0,,,226.0,,68.75,24.0,27.0,-3.0
5712,E006549,2015JJ00,91.0,129.0,116.0,0.0,12.0,128.0,170.0,,4.0,91.0,4.0,,3.0,1.0,87.0,,,7.0,,79.73,27.0,23.0,4.0
5713,E006549,2016JJ00,73.0,15.0,3.0,,12.0,158.0,114.0,,14.0,73.0,14.0,3.0,9.0,2.0,59.0,,,24.0,,34.38,23.0,10.0,14.0
5714,E006549,2017JJ00,136.0,95.0,78.0,1.0,15.0,142.0,92.0,,-9.0,136.0,33.0,,26.0,7.0,103.0,,,70.0,,32.2,10.0,19.0,-9.0
5715,E006549,2018JJ00,222.0,186.0,174.0,,12.0,134.0,108.0,,10.0,222.0,52.0,,46.0,6.0,169.0,,,139.0,,30.52,19.0,9.0,10.0
5716,E006549,2019JJ00,93.0,73.0,55.0,0.0,18.0,137.0,104.0,,-12.0,93.0,22.0,,13.0,9.0,72.0,,,37.0,,34.27,9.0,21.0,-12.0
5717,E006549,2020JJ00,69.0,50.0,39.0,,11.0,151.0,129.0,,-3.0,69.0,13.0,,9.0,4.0,56.0,,,26.0,,29.61,21.0,24.0,-3.0
5718,E006549,2021JJ00,,,,,,,,,,,,,,,,,,,,,,,
5719,E006549,2013MM01,44.0,52.0,51.0,,1.0,9.0,10.0,,-7.0,44.0,10.0,,10.0,,34.0,,,27.0,,7.23,24.0,31.0,-7.0
5720,E006549,2013MM02,36.0,30.0,29.0,,1.0,5.0,13.0,,14.0,36.0,9.0,,9.0,,27.0,,,21.0,,5.65,31.0,17.0,14.0
5721,E006549,2013MM03,6.0,10.0,9.0,,1.0,10.0,10.0,,-4.0,6.0,,,,,6.0,,,,,6.25,17.0,20.0,-4.0
5722,E006549,2013KW01,86.0,92.0,90.0,,3.0,24.0,34.0,,4.0,86.0,18.0,,18.0,,68.0,,,48.0,,19.14,24.0,20.0,4.0
5723,E006549,2013MM04,7.0,19.0,18.0,,1.0,12.0,15.0,,-10.0,7.0,,,,,7.0,,,,,7.1,20.0,30.0,-10.0
5724,E006549,2013MM05,4.0,10.0,9.0,,1.0,5.0,7.0,,-4.0,4.0,,,,,4.0,,,,,4.15,30.0,34.0,-4.0
5725,E006549,2013MM06,38.0,31.0,30.0,,1.0,11.0,13.0,,9.0,38.0,8.0,,8.0,,30.0,,,23.0,,6.52,34.0,24.0,9.0
5726,E006549,2013KW02,49.0,60.0,58.0,,3.0,27.0,35.0,,-4.0,49.0,8.0,,8.0,,41.0,,,23.0,,17.77,20.0,24.0,-4.0
5727,E006549,2013MM07,21.0,25.0,25.0,,0.0,14.0,17.0,,-1.0,21.0,4.0,,4.0,,17.0,,,11.0,,6.39,24.0,25.0,-1.0
5728,E006549,2013MM08,21.0,19.0,18.0,,1.0,14.0,16.0,,3.0,21.0,4.0,,4.0,,16.0,,,13.0,,3.57,25.0,22.0,3.0
5729,E006549,2013MM09,34.0,40.0,39.0,,1.0,7.0,11.0,,-3.0,34.0,8.0,,8.0,,26.0,,,21.0,,4.37,22.0,25.0,-3.0
5730,E006549,2013KW03,75.0,85.0,82.0,,3.0,35.0,44.0,,-1.0,75.0,17.0,,17.0,,59.0,,,44.0,,14.32,24.0,25.0,-1.0
5731,E006549,2013MM10,31.0,32.0,31.0,,1.0,15.0,16.0,,1.0,31.0,6.0,,6.0,0.0,24.0,,,18.0,,6.33,25.0,25.0,1.0
5732,E006549,2013MM11,28.0,32.0,31.0,,1.0,6.0,7.0,,-2.0,28.0,7.0,,7.0,,21.0,,,18.0,,3.31,25.0,27.0,-2.0
5733,E006549,2013MM12,42.0,40.0,39.0,,1.0,8.0,9.0,,3.0,42.0,10.0,0.0,10.0,,32.0,,,28.0,,3.71,27.0,24.0,3.0
5734,E006549,2013KW04,101.0,104.0,100.0,,3.0,28.0,32.0,,2.0,101.0,24.0,0.0,24.0,0.0,77.0,,,64.0,,13.35,25.0,24.0,2.0
5735,E006549,2014MM01,37.0,45.0,44.0,,1.0,7.0,8.0,,-6.0,37.0,8.0,,8.0,0.0,29.0,,,24.0,,4.54,24.0,30.0,-6.0
5736,E006549,2014MM02,37.0,38.0,37.0,,1.0,7.0,11.0,,3.0,37.0,9.0,,9.0,,28.0,,,23.0,,4.5,30.0,28.0,3.0
5737,E006549,2014MM03,34.0,32.0,30.0,,2.0,8.0,14.0,,7.0,34.0,8.0,0.0,8.0,0.0,26.0,,,20.0,,5.53,28.0,20.0,7.0
5738,E006549,2014KW01,108.0,115.0,112.0,,3.0,22.0,33.0,,3.0,108.0,25.0,0.0,25.0,0.0,82.0,,,68.0,,14.57,24.0,20.0,3.0
5739,E006549,2014MM04,34.0,44.0,42.0,,2.0,7.0,14.0,,-3.0,34.0,8.0,,8.0,,26.0,,,22.0,,4.44,20.0,23.0,-3.0
5740,E006549,2014MM05,48.0,45.0,45.0,,1.0,8.0,8.0,,3.0,48.0,13.0,,13.0,,34.0,,,28.0,,6.31,23.0,20.0,3.0
5741,E006549,2014MM06,40.0,49.0,49.0,,1.0,10.0,12.0,,-8.0,40.0,9.0,,9.0,0.0,31.0,,,25.0,,6.06,20.0,28.0,-8.0
5742,E006549,2014KW02,122.0,139.0,136.0,,3.0,24.0,34.0,,-8.0,122.0,30.0,,30.0,0.0,91.0,,,75.0,,16.81,20.0,28.0,-8.0
5743,E006549,2014MM07,39.0,42.0,41.0,,1.0,9.0,12.0,,0.0,39.0,10.0,,8.0,2.0,30.0,,,23.0,,6.57,28.0,28.0,0.0
5744,E006549,2014MM08,38.0,34.0,33.0,,1.0,8.0,9.0,,6.0,38.0,9.0,,9.0,,29.0,,,23.0,,6.05,28.0,22.0,6.0
5745,E006549,2014MM09,64.0,71.0,70.0,,1.0,16.0,19.0,,-4.0,64.0,18.0,,18.0,,46.0,,,37.0,,9.05,22.0,26.0,-4.0
5746,E006549,2014KW03,142.0,147.0,145.0,,2.0,32.0,40.0,,2.0,142.0,37.0,,35.0,2.0,105.0,,,83.0,,21.66,28.0,26.0,2.0
5747,E006549,2014MM10,6.0,10.0,9.0,,1.0,6.0,11.0,,1.0,6.0,0.0,,0.0,0.0,5.0,,,0.0,,5.25,26.0,25.0,1.0
5748,E006549,2014MM11,5.0,11.0,11.0,,1.0,27.0,32.0,,-1.0,5.0,0.0,,,0.0,5.0,,,,,5.05,25.0,27.0,-1.0
5749,E006549,2014MM12,6.0,11.0,10.0,,1.0,9.0,13.0,,0.0,6.0,1.0,,,1.0,5.0,,,,,5.4,27.0,27.0,0.0
5750,E006549,2014KW04,17.0,32.0,29.0,,3.0,42.0,56.0,,-1.0,17.0,1.0,,0.0,1.0,16.0,,,0.0,,15.7,26.0,27.0,-1.0
5751,E006549,2015MM01,6.0,10.0,9.0,,1.0,6.0,9.0,,-2.0,6.0,0.0,,0.0,0.0,6.0,,,0.0,,5.72,27.0,29.0,-2.0
5752,E006549,2015MM02,5.0,9.0,9.0,,1.0,8.0,14.0,,2.0,5.0,0.0,,,0.0,5.0,,,,,4.97,29.0,27.0,2.0
5753,E006549,2015MM03,7.0,12.0,11.0,,1.0,14.0,18.0,,-1.0,7.0,0.0,,,0.0,7.0,,,,,6.83,27.0,28.0,-1.0
5754,E006549,2015KW01,18.0,31.0,28.0,,3.0,28.0,41.0,,-1.0,18.0,0.0,,0.0,0.0,18.0,,,0.0,,17.52,27.0,28.0,-1.0
5755,E006549,2015MM04,7.0,10.0,10.0,0.0,1.0,11.0,17.0,,3.0,7.0,0.0,,,0.0,7.0,,,,,7.3,28.0,25.0,3.0
5756,E006549,2015MM05,6.0,12.0,11.0,,1.0,7.0,12.0,,0.0,6.0,0.0,,,0.0,6.0,,,,,6.01,25.0,25.0,0.0
5757,E006549,2015MM06,7.0,11.0,11.0,,0.0,11.0,15.0,,0.0,7.0,0.0,,0.0,0.0,7.0,,,0.0,,6.82,25.0,25.0,0.0
5758,E006549,2015KW02,20.0,33.0,32.0,0.0,2.0,29.0,44.0,,2.0,20.0,0.0,,0.0,0.0,20.0,,,0.0,,20.13,28.0,25.0,2.0
5759,E006549,2015MM07,8.0,14.0,12.0,,2.0,9.0,14.0,,-1.0,8.0,0.0,,0.0,0.0,7.0,,,0.0,,6.73,25.0,27.0,-1.0
5760,E006549,2015MM08,7.0,11.0,10.0,,1.0,13.0,15.0,,-2.0,7.0,0.0,,0.0,0.0,7.0,,,1.0,,6.02,27.0,28.0,-2.0
5761,E006549,2015MM09,10.0,10.0,10.0,,1.0,11.0,12.0,,1.0,10.0,1.0,,1.0,0.0,10.0,,,2.0,,8.24,28.0,27.0,1.0
5762,E006549,2015KW03,25.0,36.0,32.0,,4.0,33.0,42.0,,-2.0,25.0,1.0,,1.0,0.0,24.0,,,3.0,,20.98,25.0,27.0,-2.0
5763,E006549,2015MM10,8.0,10.0,9.0,,1.0,10.0,13.0,,2.0,8.0,1.0,,1.0,0.0,8.0,,,2.0,,6.26,27.0,25.0,2.0
5764,E006549,2015MM11,9.0,11.0,10.0,,1.0,18.0,18.0,,-2.0,9.0,1.0,,1.0,0.0,9.0,,,1.0,,7.27,25.0,27.0,-2.0
5765,E006549,2015MM12,10.0,6.0,5.0,,1.0,11.0,11.0,,4.0,10.0,1.0,,0.0,0.0,9.0,,,1.0,,7.57,27.0,23.0,4.0
5766,E006549,2015KW04,27.0,28.0,25.0,,3.0,38.0,42.0,,4.0,27.0,2.0,,2.0,1.0,25.0,,,4.0,,21.11,27.0,23.0,4.0
5767,E006549,2016MM01,8.0,3.0,2.0,,1.0,8.0,6.0,,4.0,8.0,2.0,,1.0,1.0,7.0,,,2.0,,5.0,23.0,20.0,4.0
5768,E006549,2016MM02,6.0,3.0,1.0,,1.0,11.0,7.0,,-1.0,6.0,1.0,0.0,1.0,0.0,4.0,,,2.0,,2.7,20.0,21.0,-1.0
5769,E006549,2016MM03,16.0,1.0,0.0,,1.0,9.0,5.0,,11.0,16.0,5.0,2.0,3.0,0.0,11.0,,,8.0,,2.56,21.0,10.0,11.0
5770,E006549,2016KW01,30.0,7.0,3.0,,3.0,28.0,17.0,,13.0,30.0,8.0,3.0,4.0,1.0,22.0,,,12.0,,10.25,23.0,10.0,13.0
5771,E006549,2016MM04,6.0,1.0,,,1.0,20.0,15.0,,0.0,6.0,2.0,0.0,1.0,1.0,4.0,,,1.0,,2.82,10.0,10.0,0.0
5772,E006549,2016MM05,5.0,1.0,,,1.0,17.0,13.0,,0.0,5.0,1.0,,1.0,0.0,5.0,,,2.0,,2.69,10.0,10.0,0.0
