ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalAgrarischGebruik_2,Glastuinbouw_3,OverigAgrarischGebruik_4,Bossen_5,TotaalBebouwdeGrond_6,Woongebied_7,Delfstoffenwinning_8,Bedrijfsterreinen_9,DienstverlenendeSector_10,OverigeOpenbareVoorzieningen_11,SociaalCultureleVoorzieningen_12,TotaalVerkeer_13,SpoorTramEnMetrowegen_14,VerhardeWegen_15,OnverhardeEnHalfverhardeWegen_16,Vliegvelden_17,TotaalRecreatie_18,ParkenEnPlantsoenen_19,Sportterreinen_20,Dagrecreatie_21,Volkstuinen_22,Verblijfsrecreatie_23,TotaalNatuurlijkTerrein_24,DroogNatuurlijkTerrein_25,NatNatuurlijkTerrein_26,TotaalOverigeGronden_27,Stortplaatsen_28,Wrakkenopslagplaatsen_29,Begraafplaatsen_30,BouwterreinVoorBedrijfsterreinen_31,BouwterreinVoorOverigeBestemmingen_32,OverigeGronden_33,TotaalWater_34,IJsselmeer_35,SpaarbekkensWaterreservoirs_36,WaterMetRecreatieveHoofdfunctie_37,OverigWaterBrederDan6Meter_38,WaddenzeeEemsDollard_39,OosterEnWesterschelde_40,Noordzee_41
1812,GM0977,1989JJ00,6788.0,4317.0,27.0,4290.0,92.0,909.0,603.0,96.0,141.0,0.0,0.0,69.0,395.0,0.0,325.0,70.0,0.0,98.0,0.0,35.0,47.0,4.0,12.0,82.0,0.0,82.0,30.0,0.0,0.0,10.0,20.0,0.0,0.0,863.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0
1813,GM0977,1993JJ00,6683.0,4209.0,27.0,4182.0,317.0,770.0,560.0,0.0,141.0,0.0,0.0,69.0,205.0,0.0,140.0,65.0,0.0,239.0,0.0,48.0,179.0,0.0,12.0,14.0,0.0,14.0,67.0,0.0,0.0,10.0,20.0,34.0,3.0,862.0,0.0,0.0,771.0,91.0,0.0,0.0,0.0
1814,GM0977,1996JJ00,6687.0,4034.0,27.0,4007.0,308.0,903.0,590.0,103.0,141.0,0.0,0.0,69.0,208.0,0.0,182.0,26.0,0.0,238.0,0.0,48.0,178.0,0.0,12.0,14.0,0.0,14.0,120.0,0.0,0.0,10.0,20.0,87.0,3.0,862.0,0.0,0.0,772.0,90.0,0.0,0.0,0.0
1815,GM0281,1989JJ00,32635.0,18725.0,0.0,18725.0,136.0,7052.0,4320.0,184.0,1944.0,171.0,71.0,362.0,2226.0,421.0,1798.0,7.0,0.0,987.0,231.0,550.0,115.0,51.0,40.0,392.0,27.0,365.0,923.0,80.0,0.0,60.0,671.0,12.0,100.0,2195.0,0.0,0.0,0.0,2195.0,0.0,0.0,0.0
1816,GM0281,1993JJ00,32630.0,18064.0,0.0,18064.0,136.0,7437.0,4653.0,0.0,2170.0,162.0,71.0,381.0,2226.0,421.0,1798.0,7.0,0.0,950.0,231.0,513.0,115.0,51.0,40.0,392.0,27.0,365.0,1119.0,80.0,0.0,60.0,613.0,266.0,100.0,2307.0,0.0,0.0,0.0,2307.0,0.0,0.0,0.0
1817,GM0281,1996JJ00,32633.0,18029.0,13.0,18016.0,113.0,8078.0,5025.0,0.0,2344.0,221.0,77.0,411.0,2073.0,368.0,1705.0,0.0,0.0,881.0,189.0,490.0,109.0,52.0,41.0,25.0,25.0,0.0,1016.0,0.0,0.0,51.0,492.0,340.0,133.0,2418.0,0.0,0.0,0.0,2418.0,0.0,0.0,0.0
1818,GM0855,1989JJ00,80191.0,29519.0,160.0,29359.0,11386.0,27545.0,18525.0,123.0,4591.0,414.0,1558.0,2334.0,3535.0,627.0,2673.0,235.0,0.0,4204.0,2359.0,1455.0,0.0,390.0,0.0,225.0,197.0,28.0,2875.0,552.0,47.0,264.0,955.0,971.0,86.0,903.0,0.0,0.0,0.0,903.0,0.0,0.0,0.0
1819,GM0855,1993JJ00,80196.0,26685.0,175.0,26510.0,11303.0,28962.0,19342.0,55.0,5264.0,424.0,1518.0,2359.0,3943.0,627.0,3123.0,193.0,0.0,4277.0,2330.0,1518.0,31.0,398.0,0.0,225.0,197.0,28.0,3784.0,555.0,47.0,264.0,1955.0,855.0,108.0,1019.0,0.0,0.0,61.0,958.0,0.0,0.0,0.0
1820,GM0855,1996JJ00,80191.0,24285.0,126.0,24159.0,11382.0,31161.0,20661.0,81.0,6095.0,505.0,1483.0,2336.0,3878.0,627.0,3115.0,136.0,0.0,4940.0,2425.0,2095.0,31.0,389.0,0.0,449.0,342.0,107.0,3068.0,568.0,47.0,263.0,959.0,1203.0,28.0,1028.0,0.0,0.0,61.0,967.0,0.0,0.0,0.0
1821,GM0183,1989JJ00,147420.0,127860.0,0.0,127860.0,9593.0,2802.0,2246.0,14.0,396.0,74.0,28.0,44.0,4470.0,0.0,3279.0,1191.0,0.0,856.0,0.0,382.0,19.0,13.0,442.0,1248.0,1231.0,17.0,164.0,0.0,19.0,29.0,58.0,58.0,0.0,425.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0
1822,GM0183,1993JJ00,147415.0,127459.0,0.0,127459.0,9629.0,3018.0,2375.0,14.0,488.0,69.0,28.0,44.0,4510.0,0.0,3320.0,1190.0,0.0,856.0,0.0,349.0,19.0,13.0,475.0,1257.0,1240.0,17.0,259.0,0.0,19.0,29.0,5.0,206.0,0.0,426.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0
1823,GM0183,1996JJ00,147414.0,127022.0,22.0,127000.0,9965.0,3309.0,2515.0,14.0,654.0,70.0,28.0,28.0,4499.0,0.0,3430.0,1069.0,0.0,911.0,0.0,390.0,19.0,11.0,491.0,1185.0,1133.0,52.0,94.0,0.0,37.0,29.0,15.0,13.0,0.0,429.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0
1824,GM0737,1989JJ00,161449.0,128975.0,0.0,128975.0,1104.0,9929.0,6850.0,1219.0,875.0,92.0,546.0,347.0,4214.0,222.0,3296.0,696.0,0.0,2114.0,453.0,701.0,655.0,119.0,186.0,4503.0,0.0,4503.0,334.0,124.0,0.0,45.0,108.0,0.0,57.0,10277.0,0.0,0.0,20.0,10257.0,0.0,0.0,0.0
1825,GM0737,1993JJ00,161408.0,128628.0,0.0,128628.0,1071.0,10481.0,7245.0,1430.0,895.0,92.0,473.0,346.0,4211.0,222.0,3315.0,674.0,0.0,2400.0,450.0,735.0,878.0,119.0,218.0,4060.0,0.0,4060.0,424.0,132.0,0.0,48.0,46.0,141.0,57.0,10135.0,0.0,0.0,20.0,10115.0,0.0,0.0,0.0
1826,GM0737,1996JJ00,161419.0,127462.0,7.0,127455.0,1193.0,10219.0,7367.0,1111.0,837.0,92.0,473.0,339.0,4351.0,222.0,3893.0,236.0,0.0,2553.0,450.0,776.0,525.0,119.0,683.0,4975.0,0.0,4975.0,286.0,132.0,0.0,46.0,44.0,64.0,0.0,10380.0,0.0,0.0,20.0,10360.0,0.0,0.0,0.0
1827,GM0282,1989JJ00,38808.0,24696.0,0.0,24696.0,3058.0,2398.0,1701.0,114.0,296.0,23.0,0.0,264.0,960.0,0.0,960.0,0.0,0.0,602.0,97.0,244.0,260.0,1.0,0.0,1788.0,275.0,1513.0,197.0,0.0,0.0,16.0,113.0,18.0,50.0,5110.0,0.0,0.0,482.0,4628.0,0.0,0.0,0.0
1828,GM0282,1993JJ00,38808.0,24616.0,0.0,24616.0,3064.0,2339.0,1649.0,114.0,292.0,22.0,0.0,262.0,1053.0,0.0,1050.0,3.0,0.0,601.0,97.0,244.0,260.0,0.0,0.0,1908.0,351.0,1557.0,254.0,0.0,0.0,16.0,113.0,75.0,50.0,4973.0,0.0,0.0,482.0,4491.0,0.0,0.0,0.0
1829,GM0282,1996JJ00,38807.0,24454.0,0.0,24454.0,3108.0,2388.0,1714.0,96.0,294.0,22.0,0.0,262.0,1080.0,0.0,1080.0,0.0,0.0,601.0,97.0,244.0,260.0,0.0,0.0,2104.0,289.0,1815.0,175.0,0.0,0.0,16.0,108.0,1.0,50.0,4897.0,0.0,0.0,482.0,4415.0,0.0,0.0,0.0
1830,GM0856,1989JJ00,63004.0,43218.0,28.0,43190.0,6186.0,7779.0,5518.0,352.0,1346.0,281.0,68.0,214.0,3562.0,40.0,2161.0,256.0,1105.0,1320.0,422.0,732.0,39.0,39.0,88.0,592.0,592.0,0.0,215.0,76.0,38.0,57.0,0.0,44.0,0.0,130.0,0.0,0.0,58.0,72.0,0.0,0.0,0.0
1831,GM0856,1993JJ00,63001.0,42708.0,28.0,42680.0,6201.0,8270.0,5850.0,449.0,1408.0,281.0,68.0,214.0,3563.0,40.0,2162.0,256.0,1105.0,1286.0,414.0,708.0,39.0,37.0,88.0,592.0,592.0,0.0,251.0,110.0,38.0,57.0,0.0,46.0,0.0,130.0,0.0,0.0,58.0,72.0,0.0,0.0,0.0
1832,GM0856,1996JJ00,67593.0,45116.0,60.0,45056.0,6581.0,9361.0,6315.0,449.0,1988.0,278.0,132.0,199.0,4147.0,34.0,2179.0,248.0,1686.0,1312.0,414.0,711.0,39.0,37.0,111.0,518.0,512.0,6.0,429.0,110.0,53.0,57.0,43.0,166.0,0.0,129.0,0.0,0.0,58.0,71.0,0.0,0.0,0.0
1833,GM0857,1989JJ00,26870.0,18470.0,0.0,18470.0,3355.0,2323.0,1448.0,214.0,230.0,0.0,0.0,431.0,766.0,81.0,521.0,164.0,0.0,385.0,43.0,241.0,0.0,15.0,86.0,1269.0,183.0,1086.0,152.0,0.0,0.0,15.0,137.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0
1834,GM0857,1993JJ00,26865.0,18399.0,0.0,18399.0,3354.0,2543.0,1491.0,272.0,349.0,0.0,0.0,431.0,768.0,80.0,524.0,164.0,0.0,375.0,43.0,222.0,0.0,12.0,98.0,1210.0,183.0,1027.0,66.0,0.0,0.0,15.0,18.0,33.0,0.0,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0
1835,GM0857,1996JJ00,26872.0,18230.0,0.0,18230.0,4315.0,2397.0,1572.0,58.0,346.0,0.0,0.0,421.0,763.0,81.0,550.0,132.0,0.0,369.0,43.0,230.0,0.0,4.0,92.0,314.0,0.0,314.0,135.0,0.0,0.0,12.0,54.0,69.0,0.0,349.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0
1836,GM0450,1989JJ00,22819.0,15584.0,0.0,15584.0,0.0,1755.0,1465.0,0.0,152.0,19.0,119.0,0.0,991.0,208.0,783.0,0.0,0.0,634.0,0.0,324.0,248.0,62.0,0.0,391.0,0.0,391.0,70.0,0.0,0.0,5.0,0.0,49.0,16.0,3394.0,0.0,0.0,19.0,3375.0,0.0,0.0,0.0
1837,GM0450,1993JJ00,22296.0,15274.0,0.0,15274.0,8.0,1760.0,1406.0,0.0,215.0,19.0,120.0,0.0,918.0,192.0,718.0,8.0,0.0,631.0,0.0,317.0,276.0,38.0,0.0,364.0,0.0,364.0,272.0,0.0,0.0,5.0,58.0,209.0,0.0,3070.0,0.0,0.0,19.0,3051.0,0.0,0.0,0.0
1838,GM0450,1996JJ00,22306.0,14959.0,0.0,14959.0,8.0,2088.0,1644.0,0.0,284.0,19.0,16.0,125.0,1082.0,193.0,881.0,8.0,0.0,600.0,0.0,285.0,276.0,39.0,0.0,392.0,0.0,392.0,69.0,0.0,0.0,5.0,64.0,0.0,0.0,3108.0,0.0,0.0,19.0,3089.0,0.0,0.0,0.0
1839,GM0451,1989JJ00,19493.0,12499.0,2135.0,10364.0,23.0,4009.0,2784.0,0.0,841.0,155.0,131.0,98.0,630.0,0.0,604.0,26.0,0.0,637.0,195.0,325.0,0.0,81.0,36.0,104.0,0.0,104.0,260.0,0.0,0.0,35.0,0.0,110.0,115.0,1331.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0
1840,GM0451,1993JJ00,19490.0,12269.0,2275.0,9994.0,23.0,4258.0,2979.0,0.0,895.0,155.0,131.0,98.0,629.0,0.0,603.0,26.0,0.0,637.0,195.0,325.0,0.0,81.0,36.0,104.0,0.0,104.0,275.0,0.0,13.0,35.0,0.0,112.0,115.0,1294.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0
1841,GM0451,1996JJ00,19492.0,12219.0,2392.0,9827.0,41.0,4533.0,3347.0,0.0,921.0,155.0,71.0,39.0,631.0,0.0,605.0,26.0,0.0,537.0,174.0,299.0,0.0,41.0,23.0,67.0,0.0,67.0,178.0,0.0,0.0,35.0,0.0,0.0,143.0,1286.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0
1842,GM0045,1989JJ00,88266.0,33519.0,0.0,33519.0,6837.0,1845.0,782.0,0.0,254.0,0.0,809.0,0.0,1531.0,0.0,1431.0,100.0,0.0,1014.0,81.0,100.0,598.0,6.0,229.0,21457.0,2111.0,19346.0,361.0,9.0,0.0,62.0,52.0,90.0,148.0,21704.0,0.0,0.0,0.0,13327.0,8377.0,0.0,0.0
1843,GM0045,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,GM0045,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,GM0184,1989JJ00,6558.0,1188.0,0.0,1188.0,1651.0,1875.0,1505.0,0.0,370.0,0.0,0.0,0.0,178.0,0.0,164.0,14.0,0.0,536.0,249.0,192.0,0.0,21.0,74.0,226.0,0.0,226.0,73.0,0.0,0.0,19.0,0.0,0.0,54.0,829.0,749.0,0.0,0.0,80.0,0.0,0.0,0.0
1846,GM0184,1993JJ00,105002.0,1837.0,0.0,1837.0,1646.0,2188.0,1676.0,0.0,512.0,0.0,0.0,0.0,187.0,0.0,173.0,14.0,0.0,514.0,227.0,192.0,0.0,21.0,74.0,226.0,0.0,226.0,171.0,0.0,0.0,28.0,27.0,62.0,54.0,98232.0,98131.0,0.0,0.0,101.0,0.0,0.0,0.0
1847,GM0184,1996JJ00,105000.0,1442.0,0.0,1442.0,1645.0,2277.0,1737.0,0.0,540.0,0.0,0.0,0.0,185.0,0.0,171.0,14.0,0.0,515.0,267.0,153.0,0.0,21.0,74.0,227.0,0.0,227.0,466.0,0.0,0.0,28.0,158.0,226.0,54.0,98243.0,98131.0,0.0,0.0,112.0,0.0,0.0,0.0
1848,GM0046,1989JJ00,35855.0,25157.0,0.0,25157.0,130.0,428.0,392.0,0.0,36.0,0.0,0.0,0.0,475.0,92.0,383.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,2290.0,0.0,2290.0,145.0,107.0,0.0,12.0,0.0,24.0,2.0,7193.0,0.0,0.0,0.0,155.0,7038.0,0.0,0.0
1849,GM0046,1993JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,GM0046,1996JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,GM0344,1989JJ00,56644.0,9919.0,25.0,9894.0,692.0,28882.0,18020.0,0.0,5807.0,1483.0,740.0,2832.0,6686.0,1731.0,4952.0,3.0,0.0,6453.0,2488.0,2884.0,181.0,733.0,167.0,50.0,0.0,50.0,1458.0,0.0,0.0,427.0,751.0,271.0,9.0,2506.0,0.0,0.0,113.0,2393.0,0.0,0.0,0.0
1852,GM0344,1993JJ00,57133.0,9991.0,66.0,9925.0,740.0,29360.0,18417.0,0.0,5880.0,1483.0,685.0,2895.0,6965.0,1769.0,5193.0,3.0,0.0,6303.0,2425.0,2798.0,181.0,732.0,167.0,25.0,0.0,25.0,1248.0,0.0,0.0,427.0,553.0,259.0,9.0,2501.0,0.0,0.0,113.0,2388.0,0.0,0.0,0.0
1853,GM0344,1996JJ00,64095.0,15121.0,801.0,14320.0,1212.0,30023.0,18469.0,0.0,5661.0,1848.0,947.0,3098.0,7513.0,1821.0,5689.0,3.0,0.0,6612.0,2619.0,2843.0,245.0,738.0,167.0,18.0,0.0,18.0,919.0,0.0,0.0,427.0,358.0,125.0,9.0,2677.0,0.0,0.0,242.0,2435.0,0.0,0.0,0.0
1854,GM0981,1989JJ00,23895.0,14918.0,0.0,14918.0,5703.0,1597.0,1451.0,0.0,42.0,0.0,12.0,92.0,879.0,0.0,655.0,224.0,0.0,629.0,103.0,174.0,190.0,0.0,162.0,0.0,0.0,0.0,161.0,0.0,0.0,20.0,19.0,122.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1855,GM0981,1993JJ00,23903.0,14796.0,0.0,14796.0,5702.0,1627.0,1462.0,0.0,61.0,0.0,12.0,92.0,919.0,0.0,695.0,224.0,0.0,831.0,103.0,230.0,190.0,0.0,308.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1856,GM0981,1996JJ00,23898.0,14798.0,0.0,14798.0,5716.0,1667.0,1506.0,0.0,46.0,28.0,12.0,75.0,917.0,0.0,693.0,224.0,0.0,757.0,52.0,244.0,176.0,0.0,285.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1857,GM0283,1989JJ00,52543.0,42089.0,133.0,41956.0,798.0,2621.0,2109.0,55.0,384.0,0.0,18.0,55.0,2829.0,258.0,2571.0,0.0,0.0,943.0,52.0,222.0,334.0,5.0,330.0,63.0,0.0,63.0,435.0,0.0,11.0,41.0,31.0,41.0,311.0,2764.0,0.0,0.0,360.0,2404.0,0.0,0.0,0.0
1858,GM0283,1993JJ00,52547.0,41594.0,173.0,41421.0,786.0,3102.0,2235.0,300.0,494.0,0.0,18.0,55.0,2832.0,258.0,2574.0,0.0,0.0,904.0,52.0,236.0,256.0,22.0,338.0,63.0,0.0,63.0,412.0,0.0,10.0,41.0,0.0,50.0,311.0,2855.0,0.0,0.0,449.0,2406.0,0.0,0.0,0.0
1859,GM0283,1996JJ00,48408.0,39197.0,97.0,39100.0,666.0,2685.0,2076.0,222.0,284.0,12.0,20.0,71.0,2393.0,213.0,2180.0,0.0,0.0,645.0,53.0,194.0,137.0,23.0,238.0,83.0,83.0,0.0,217.0,17.0,10.0,49.0,0.0,50.0,91.0,2522.0,0.0,0.0,463.0,2059.0,0.0,0.0,0.0
1860,GM0619,1989JJ00,5739.0,3963.0,239.0,3724.0,0.0,886.0,354.0,466.0,47.0,0.0,19.0,0.0,657.0,0.0,94.0,0.0,563.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,5.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
1861,GM0619,1993JJ00,5739.0,3743.0,239.0,3504.0,0.0,1100.0,354.0,680.0,47.0,0.0,19.0,0.0,657.0,0.0,94.0,0.0,563.0,44.0,0.0,35.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,5.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0
1862,GM0619,1996JJ00,5741.0,3593.0,346.0,3247.0,0.0,1148.0,388.0,680.0,22.0,0.0,19.0,39.0,708.0,0.0,145.0,0.0,563.0,74.0,24.0,41.0,0.0,9.0,0.0,0.0,0.0,0.0,45.0,0.0,6.0,5.0,0.0,34.0,0.0,173.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0
1863,GM0994,1989JJ00,36728.0,25290.0,0.0,25290.0,3621.0,4068.0,3354.0,287.0,69.0,46.0,0.0,312.0,2055.0,265.0,1530.0,260.0,0.0,1400.0,0.0,393.0,579.0,12.0,416.0,0.0,0.0,0.0,110.0,66.0,0.0,44.0,0.0,0.0,0.0,185.0,0.0,0.0,40.0,145.0,0.0,0.0,0.0
1864,GM0994,1993JJ00,36903.0,24885.0,0.0,24885.0,3745.0,4236.0,3362.0,376.0,126.0,60.0,0.0,312.0,2085.0,266.0,1582.0,237.0,0.0,1616.0,0.0,429.0,657.0,12.0,518.0,0.0,0.0,0.0,151.0,107.0,0.0,44.0,0.0,0.0,0.0,185.0,0.0,0.0,40.0,145.0,0.0,0.0,0.0
1865,GM0994,1996JJ00,36906.0,24873.0,0.0,24873.0,3743.0,4270.0,3363.0,376.0,134.0,60.0,0.0,337.0,2087.0,266.0,1584.0,237.0,0.0,1597.0,0.0,407.0,657.0,12.0,521.0,0.0,0.0,0.0,151.0,107.0,0.0,44.0,0.0,0.0,0.0,185.0,0.0,0.0,40.0,145.0,0.0,0.0,0.0
1866,GM0720,1989JJ00,29721.0,22556.0,0.0,22556.0,517.0,1574.0,1420.0,0.0,24.0,0.0,0.0,130.0,944.0,0.0,944.0,0.0,0.0,740.0,51.0,115.0,0.0,29.0,545.0,1313.0,1313.0,0.0,175.0,70.0,0.0,46.0,0.0,0.0,59.0,1901.0,0.0,0.0,0.0,158.0,0.0,0.0,1743.0
1867,GM0720,1993JJ00,29187.0,22457.0,33.0,22424.0,517.0,1542.0,1388.0,0.0,24.0,0.0,0.0,130.0,976.0,0.0,976.0,0.0,0.0,775.0,51.0,115.0,0.0,29.0,580.0,1313.0,1313.0,0.0,230.0,70.0,0.0,46.0,0.0,57.0,57.0,1377.0,0.0,0.0,0.0,156.0,0.0,0.0,1221.0
1868,GM0720,1996JJ00,29194.0,22087.0,38.0,22049.0,707.0,1484.0,1332.0,0.0,27.0,0.0,0.0,125.0,1064.0,0.0,1064.0,0.0,0.0,992.0,31.0,114.0,0.0,19.0,828.0,1387.0,1387.0,0.0,197.0,71.0,0.0,45.0,0.0,0.0,81.0,1276.0,0.0,0.0,0.0,147.0,0.0,0.0,1129.0
1869,GM0858,1989JJ00,53114.0,25701.0,0.0,25701.0,13492.0,7319.0,5756.0,0.0,1088.0,145.0,184.0,146.0,764.0,0.0,746.0,18.0,0.0,2623.0,232.0,2210.0,59.0,97.0,25.0,1922.0,1028.0,894.0,270.0,0.0,8.0,63.0,55.0,57.0,87.0,1022.0,0.0,0.0,52.0,970.0,0.0,0.0,0.0
1870,GM0858,1993JJ00,53110.0,25632.0,0.0,25632.0,13489.0,7360.0,5806.0,0.0,1084.0,143.0,184.0,143.0,856.0,0.0,838.0,18.0,0.0,2662.0,232.0,2208.0,52.0,97.0,73.0,1919.0,1032.0,887.0,171.0,0.0,8.0,63.0,33.0,67.0,0.0,1020.0,0.0,0.0,52.0,968.0,0.0,0.0,0.0
1871,GM0858,1996JJ00,53107.0,25291.0,0.0,25291.0,13423.0,7386.0,5747.0,0.0,1152.0,211.0,149.0,127.0,1305.0,0.0,1193.0,112.0,0.0,2639.0,119.0,2261.0,56.0,85.0,118.0,2040.0,1433.0,607.0,104.0,0.0,2.0,54.0,22.0,26.0,0.0,919.0,0.0,0.0,50.0,869.0,0.0,0.0,0.0
1872,GM0047,1989JJ00,78782.0,61354.0,0.0,61354.0,249.0,10081.0,6624.0,470.0,2392.0,241.0,196.0,158.0,1996.0,343.0,1619.0,34.0,0.0,2620.0,606.0,847.0,991.0,176.0,0.0,0.0,0.0,0.0,886.0,335.0,12.0,212.0,298.0,29.0,0.0,1597.0,0.0,0.0,415.0,1182.0,0.0,0.0,0.0
1873,GM0047,1993JJ00,78702.0,61076.0,0.0,61076.0,262.0,9658.0,6578.0,408.0,2104.0,236.0,196.0,136.0,2241.0,343.0,1875.0,23.0,0.0,2380.0,601.0,705.0,888.0,163.0,23.0,0.0,0.0,0.0,1192.0,347.0,0.0,212.0,578.0,55.0,0.0,1892.0,0.0,0.0,605.0,1287.0,0.0,0.0,0.0
1874,GM0047,1996JJ00,78708.0,60214.0,0.0,60214.0,311.0,9812.0,6683.0,156.0,2421.0,239.0,212.0,101.0,2251.0,343.0,1885.0,23.0,0.0,2699.0,586.0,1076.0,857.0,157.0,23.0,0.0,0.0,0.0,1331.0,535.0,0.0,212.0,105.0,479.0,0.0,2090.0,0.0,0.0,824.0,1266.0,0.0,0.0,0.0
1875,GM0345,1989JJ00,18000.0,6480.0,0.0,6480.0,347.0,8353.0,5662.0,0.0,2023.0,421.0,27.0,220.0,682.0,117.0,541.0,24.0,0.0,897.0,210.0,587.0,0.0,100.0,0.0,266.0,0.0,266.0,814.0,0.0,6.0,152.0,275.0,369.0,12.0,161.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0
1876,GM0345,1993JJ00,18006.0,5632.0,0.0,5632.0,347.0,9417.0,6324.0,0.0,2425.0,421.0,27.0,220.0,716.0,117.0,575.0,24.0,0.0,923.0,210.0,614.0,0.0,99.0,0.0,266.0,0.0,266.0,543.0,0.0,6.0,152.0,160.0,213.0,12.0,161.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0
1877,GM0345,1996JJ00,18008.0,4464.0,0.0,4464.0,398.0,9788.0,6433.0,0.0,2563.0,474.0,18.0,300.0,729.0,136.0,591.0,2.0,0.0,1066.0,316.0,701.0,0.0,49.0,0.0,234.0,0.0,234.0,1158.0,0.0,5.0,141.0,180.0,832.0,0.0,171.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0
1878,GM0717,1989JJ00,192270.0,29084.0,61.0,29023.0,1015.0,1116.0,988.0,0.0,14.0,0.0,25.0,89.0,1404.0,0.0,1399.0,5.0,0.0,1029.0,76.0,156.0,206.0,16.0,575.0,4314.0,4207.0,107.0,2101.0,0.0,13.0,36.0,0.0,0.0,2052.0,152206.0,0.0,0.0,0.0,10700.0,0.0,11092.0,130414.0
1879,GM0717,1993JJ00,106237.0,29019.0,81.0,28938.0,1015.0,1186.0,1005.0,0.0,14.0,0.0,78.0,89.0,1437.0,0.0,1432.0,5.0,0.0,1037.0,76.0,164.0,206.0,16.0,575.0,4261.0,4154.0,107.0,2114.0,0.0,13.0,36.0,0.0,12.0,2053.0,66170.0,0.0,0.0,0.0,10700.0,0.0,11092.0,44378.0
1880,GM0717,1996JJ00,106238.0,29011.0,104.0,28907.0,1084.0,1259.0,1084.0,0.0,20.0,0.0,66.0,89.0,1704.0,0.0,1687.0,17.0,0.0,991.0,47.0,174.0,188.0,13.0,569.0,4159.0,4021.0,138.0,1825.0,0.0,0.0,38.0,0.0,0.0,1787.0,66205.0,0.0,0.0,0.0,10628.0,0.0,11092.0,44485.0
1881,GM0860,1989JJ00,42897.0,31511.0,27.0,31484.0,680.0,6842.0,3494.0,0.0,2536.0,306.0,139.0,367.0,2354.0,187.0,1552.0,615.0,0.0,726.0,251.0,440.0,27.0,8.0,0.0,97.0,97.0,0.0,244.0,4.0,43.0,23.0,51.0,123.0,0.0,442.0,0.0,0.0,14.0,428.0,0.0,0.0,0.0
1882,GM0860,1993JJ00,42900.0,31255.0,27.0,31228.0,681.0,7147.0,3726.0,0.0,2609.0,306.0,139.0,367.0,2355.0,186.0,1554.0,615.0,0.0,783.0,286.0,440.0,27.0,30.0,0.0,115.0,97.0,18.0,121.0,4.0,43.0,23.0,51.0,0.0,0.0,442.0,0.0,0.0,14.0,428.0,0.0,0.0,0.0
1883,GM0860,1996JJ00,78906.0,59146.0,146.0,59000.0,5061.0,9295.0,5567.0,0.0,3015.0,221.0,177.0,315.0,3369.0,194.0,2685.0,490.0,0.0,891.0,261.0,572.0,35.0,23.0,0.0,28.0,0.0,28.0,364.0,20.0,43.0,39.0,107.0,155.0,0.0,752.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0
1884,GM0861,1989JJ00,42820.0,24189.0,10.0,24179.0,5760.0,9007.0,6741.0,0.0,840.0,104.0,803.0,519.0,2107.0,0.0,1325.0,64.0,718.0,1189.0,138.0,659.0,59.0,65.0,268.0,11.0,0.0,11.0,264.0,75.0,0.0,43.0,0.0,146.0,0.0,294.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0
