ID,Sectoren,COFOGOverheidsfuncties,Perioden,Overheidsconsumptie_1
2271,20,14900 ,1998JJ00,139.0
2272,20,14900 ,1999JJ00,116.0
2273,20,14900 ,2000JJ00,145.0
2274,20,14900 ,2001JJ00,176.0
2275,20,14900 ,2002JJ00,154.0
2276,20,14900 ,2003JJ00,148.0
2277,20,14900 ,2004JJ00,134.0
2278,20,14900 ,2005JJ00,140.0
2279,20,14900 ,2006JJ00,167.0
2280,20,14900 ,2007JJ00,182.0
2281,20,14900 ,2008JJ00,196.0
2282,20,14900 ,2009JJ00,225.0
2283,20,14900 ,2010JJ00,190.0
2284,20,14900 ,2011JJ00,135.0
2285,20,14900 ,2012JJ00,135.0
2286,20,15000 ,1995JJ00,504.0
2287,20,15000 ,1996JJ00,495.0
2288,20,15000 ,1997JJ00,488.0
2289,20,15000 ,1998JJ00,504.0
2290,20,15000 ,1999JJ00,589.0
2291,20,15000 ,2000JJ00,721.0
2292,20,15000 ,2001JJ00,706.0
2293,20,15000 ,2002JJ00,725.0
2294,20,15000 ,2003JJ00,778.0
2295,20,15000 ,2004JJ00,774.0
2296,20,15000 ,2005JJ00,1059.0
2297,20,15000 ,2006JJ00,1098.0
2298,20,15000 ,2007JJ00,1101.0
2299,20,15000 ,2008JJ00,1122.0
2300,20,15000 ,2009JJ00,1370.0
2301,20,15000 ,2010JJ00,1447.0
2302,20,15000 ,2011JJ00,1101.0
2303,20,15000 ,2012JJ00,1289.0
2304,20,15100 ,1995JJ00,4.0
2305,20,15100 ,1996JJ00,3.0
2306,20,15100 ,1997JJ00,4.0
2307,20,15100 ,1998JJ00,5.0
2308,20,15100 ,1999JJ00,6.0
2309,20,15100 ,2000JJ00,6.0
2310,20,15100 ,2001JJ00,4.0
2311,20,15100 ,2002JJ00,1.0
2312,20,15100 ,2003JJ00,4.0
2313,20,15100 ,2004JJ00,3.0
2314,20,15100 ,2005JJ00,3.0
2315,20,15100 ,2006JJ00,-3.0
2316,20,15100 ,2007JJ00,3.0
2317,20,15100 ,2008JJ00,5.0
2318,20,15100 ,2009JJ00,118.0
2319,20,15100 ,2010JJ00,158.0
2320,20,15100 ,2011JJ00,30.0
2321,20,15100 ,2012JJ00,34.0
2322,20,15200 ,1995JJ00,0.0
2323,20,15200 ,1996JJ00,0.0
2324,20,15200 ,1997JJ00,0.0
2325,20,15200 ,1998JJ00,0.0
2326,20,15200 ,1999JJ00,0.0
2327,20,15200 ,2000JJ00,0.0
2328,20,15200 ,2001JJ00,0.0
2329,20,15200 ,2002JJ00,0.0
2330,20,15200 ,2003JJ00,0.0
2331,20,15200 ,2004JJ00,0.0
2332,20,15200 ,2005JJ00,0.0
2333,20,15200 ,2006JJ00,0.0
2334,20,15200 ,2007JJ00,0.0
2335,20,15200 ,2008JJ00,1.0
2336,20,15200 ,2009JJ00,1.0
2337,20,15200 ,2010JJ00,0.0
2338,20,15200 ,2011JJ00,0.0
2339,20,15200 ,2012JJ00,0.0
2340,20,15300 ,1995JJ00,0.0
2341,20,15300 ,1996JJ00,0.0
2342,20,15300 ,1997JJ00,0.0
2343,20,15300 ,1998JJ00,0.0
2344,20,15300 ,1999JJ00,0.0
2345,20,15300 ,2000JJ00,0.0
2346,20,15300 ,2001JJ00,0.0
2347,20,15300 ,2002JJ00,0.0
2348,20,15300 ,2003JJ00,0.0
2349,20,15300 ,2004JJ00,0.0
2350,20,15300 ,2005JJ00,0.0
2351,20,15300 ,2006JJ00,14.0
2352,20,15300 ,2007JJ00,8.0
2353,20,15300 ,2008JJ00,7.0
2354,20,15300 ,2009JJ00,4.0
2355,20,15300 ,2010JJ00,3.0
2356,20,15300 ,2011JJ00,2.0
2357,20,15300 ,2012JJ00,2.0
2358,20,15400 ,1995JJ00,12.0
2359,20,15400 ,1996JJ00,15.0
2360,20,15400 ,1997JJ00,14.0
2361,20,15400 ,1998JJ00,14.0
2362,20,15400 ,1999JJ00,15.0
2363,20,15400 ,2000JJ00,17.0
2364,20,15400 ,2001JJ00,17.0
2365,20,15400 ,2002JJ00,17.0
2366,20,15400 ,2003JJ00,17.0
2367,20,15400 ,2004JJ00,11.0
2368,20,15400 ,2005JJ00,11.0
2369,20,15400 ,2006JJ00,20.0
2370,20,15400 ,2007JJ00,18.0
2371,20,15400 ,2008JJ00,24.0
2372,20,15400 ,2009JJ00,31.0
2373,20,15400 ,2010JJ00,31.0
2374,20,15400 ,2011JJ00,30.0
2375,20,15400 ,2012JJ00,26.0
2376,20,15500 ,1995JJ00,290.0
2377,20,15500 ,1996JJ00,294.0
2378,20,15500 ,1997JJ00,271.0
2379,20,15500 ,1998JJ00,258.0
2380,20,15500 ,1999JJ00,309.0
2381,20,15500 ,2000JJ00,357.0
2382,20,15500 ,2001JJ00,365.0
2383,20,15500 ,2002JJ00,358.0
2384,20,15500 ,2003JJ00,376.0
2385,20,15500 ,2004JJ00,375.0
2386,20,15500 ,2005JJ00,377.0
2387,20,15500 ,2006JJ00,379.0
2388,20,15500 ,2007JJ00,381.0
2389,20,15500 ,2008JJ00,376.0
2390,20,15500 ,2009JJ00,382.0
2391,20,15500 ,2010JJ00,385.0
2392,20,15500 ,2011JJ00,369.0
2393,20,15500 ,2012JJ00,395.0
2394,20,15600 ,1995JJ00,198.0
2395,20,15600 ,1996JJ00,183.0
2396,20,15600 ,1997JJ00,199.0
2397,20,15600 ,1998JJ00,227.0
2398,20,15600 ,1999JJ00,259.0
2399,20,15600 ,2000JJ00,341.0
2400,20,15600 ,2001JJ00,320.0
2401,20,15600 ,2002JJ00,349.0
2402,20,15600 ,2003JJ00,381.0
2403,20,15600 ,2004JJ00,385.0
2404,20,15600 ,2005JJ00,668.0
2405,20,15600 ,2006JJ00,688.0
2406,20,15600 ,2007JJ00,691.0
2407,20,15600 ,2008JJ00,709.0
2408,20,15600 ,2009JJ00,834.0
2409,20,15600 ,2010JJ00,870.0
2410,20,15600 ,2011JJ00,670.0
2411,20,15600 ,2012JJ00,832.0
2412,20,15700 ,1995JJ00,201.0
2413,20,15700 ,1996JJ00,193.0
2414,20,15700 ,1997JJ00,193.0
2415,20,15700 ,1998JJ00,190.0
2416,20,15700 ,1999JJ00,209.0
2417,20,15700 ,2000JJ00,-44.0
2418,20,15700 ,2001JJ00,-31.0
2419,20,15700 ,2002JJ00,3.0
2420,20,15700 ,2003JJ00,-40.0
2421,20,15700 ,2004JJ00,-42.0
2422,20,15700 ,2005JJ00,-24.0
2423,20,15700 ,2006JJ00,25.0
2424,20,15700 ,2007JJ00,3.0
2425,20,15700 ,2008JJ00,-55.0
2426,20,15700 ,2009JJ00,-27.0
2427,20,15700 ,2010JJ00,-12.0
2428,20,15700 ,2011JJ00,1.0
2429,20,15700 ,2012JJ00,-40.0
2430,20,15800 ,1995JJ00,32.0
2431,20,15800 ,1996JJ00,33.0
2432,20,15800 ,1997JJ00,35.0
2433,20,15800 ,1998JJ00,10.0
2434,20,15800 ,1999JJ00,10.0
2435,20,15800 ,2000JJ00,13.0
2436,20,15800 ,2001JJ00,17.0
2437,20,15800 ,2002JJ00,21.0
2438,20,15800 ,2003JJ00,22.0
2439,20,15800 ,2004JJ00,24.0
2440,20,15800 ,2005JJ00,24.0
2441,20,15800 ,2006JJ00,25.0
2442,20,15800 ,2007JJ00,24.0
2443,20,15800 ,2008JJ00,24.0
2444,20,15800 ,2009JJ00,26.0
2445,20,15800 ,2010JJ00,27.0
2446,20,15800 ,2011JJ00,27.0
2447,20,15800 ,2012JJ00,26.0
2448,20,15900 ,1995JJ00,119.0
2449,20,15900 ,1996JJ00,107.0
2450,20,15900 ,1997JJ00,108.0
2451,20,15900 ,1998JJ00,122.0
2452,20,15900 ,1999JJ00,108.0
2453,20,15900 ,2000JJ00,122.0
2454,20,15900 ,2001JJ00,115.0
2455,20,15900 ,2002JJ00,140.0
2456,20,15900 ,2003JJ00,105.0
2457,20,15900 ,2004JJ00,104.0
2458,20,15900 ,2005JJ00,63.0
2459,20,15900 ,2006JJ00,110.0
2460,20,15900 ,2007JJ00,121.0
2461,20,15900 ,2008JJ00,93.0
2462,20,15900 ,2009JJ00,103.0
2463,20,15900 ,2010JJ00,103.0
2464,20,15900 ,2011JJ00,99.0
2465,20,15900 ,2012JJ00,91.0
2466,20,16000 ,1995JJ00,3.0
2467,20,16000 ,1996JJ00,5.0
2468,20,16000 ,1997JJ00,4.0
2469,20,16000 ,1998JJ00,12.0
2470,20,16000 ,1999JJ00,42.0
2471,20,16000 ,2000JJ00,-233.0
2472,20,16000 ,2001JJ00,-221.0
2473,20,16000 ,2002JJ00,-215.0
2474,20,16000 ,2003JJ00,-213.0
2475,20,16000 ,2004JJ00,-218.0
2476,20,16000 ,2005JJ00,-199.0
2477,20,16000 ,2006JJ00,-194.0
2478,20,16000 ,2007JJ00,-188.0
2479,20,16000 ,2008JJ00,-220.0
2480,20,16000 ,2009JJ00,-209.0
2481,20,16000 ,2010JJ00,-197.0
2482,20,16000 ,2011JJ00,-180.0
2483,20,16000 ,2012JJ00,-212.0
2484,20,16100 ,1995JJ00,1.0
2485,20,16100 ,1996JJ00,1.0
2486,20,16100 ,1997JJ00,2.0
2487,20,16100 ,1998JJ00,2.0
2488,20,16100 ,1999JJ00,2.0
2489,20,16100 ,2000JJ00,1.0
2490,20,16100 ,2001JJ00,0.0
2491,20,16100 ,2002JJ00,0.0
2492,20,16100 ,2003JJ00,0.0
2493,20,16100 ,2004JJ00,0.0
2494,20,16100 ,2005JJ00,0.0
2495,20,16100 ,2006JJ00,0.0
2496,20,16100 ,2007JJ00,0.0
2497,20,16100 ,2008JJ00,0.0
2498,20,16100 ,2009JJ00,0.0
2499,20,16100 ,2010JJ00,0.0
2500,20,16100 ,2011JJ00,0.0
2501,20,16100 ,2012JJ00,0.0
2502,20,16200 ,1995JJ00,39.0
2503,20,16200 ,1996JJ00,39.0
2504,20,16200 ,1997JJ00,36.0
2505,20,16200 ,1998JJ00,33.0
2506,20,16200 ,1999JJ00,37.0
2507,20,16200 ,2000JJ00,40.0
2508,20,16200 ,2001JJ00,40.0
2509,20,16200 ,2002JJ00,37.0
2510,20,16200 ,2003JJ00,40.0
2511,20,16200 ,2004JJ00,42.0
2512,20,16200 ,2005JJ00,42.0
2513,20,16200 ,2006JJ00,78.0
2514,20,16200 ,2007JJ00,40.0
2515,20,16200 ,2008JJ00,41.0
2516,20,16200 ,2009JJ00,40.0
2517,20,16200 ,2010JJ00,41.0
2518,20,16200 ,2011JJ00,42.0
2519,20,16200 ,2012JJ00,42.0
2520,20,16300 ,1995JJ00,7.0
2521,20,16300 ,1996JJ00,8.0
2522,20,16300 ,1997JJ00,8.0
2523,20,16300 ,1998JJ00,11.0
2524,20,16300 ,1999JJ00,10.0
2525,20,16300 ,2000JJ00,13.0
2526,20,16300 ,2001JJ00,18.0
2527,20,16300 ,2002JJ00,20.0
2528,20,16300 ,2003JJ00,6.0
2529,20,16300 ,2004JJ00,6.0
2530,20,16300 ,2005JJ00,46.0
2531,20,16300 ,2006JJ00,6.0
2532,20,16300 ,2007JJ00,6.0
2533,20,16300 ,2008JJ00,7.0
2534,20,16300 ,2009JJ00,13.0
2535,20,16300 ,2010JJ00,14.0
2536,20,16300 ,2011JJ00,13.0
2537,20,16300 ,2012JJ00,13.0
2538,20,16400 ,1995JJ00,1553.0
2539,20,16400 ,1996JJ00,1464.0
2540,20,16400 ,1997JJ00,1587.0
2541,20,16400 ,1998JJ00,1843.0
2542,20,16400 ,1999JJ00,1854.0
2543,20,16400 ,2000JJ00,1835.0
2544,20,16400 ,2001JJ00,2046.0
2545,20,16400 ,2002JJ00,2131.0
2546,20,16400 ,2003JJ00,2097.0
2547,20,16400 ,2004JJ00,1880.0
2548,20,16400 ,2005JJ00,2201.0
2549,20,16400 ,2006JJ00,2230.0
2550,20,16400 ,2007JJ00,2327.0
2551,20,16400 ,2008JJ00,2396.0
2552,20,16400 ,2009JJ00,2643.0
2553,20,16400 ,2010JJ00,2584.0
2554,20,16400 ,2011JJ00,2520.0
2555,20,16400 ,2012JJ00,2481.0
2556,20,16500 ,1995JJ00,26.0
2557,20,16500 ,1996JJ00,17.0
2558,20,16500 ,1997JJ00,17.0
2559,20,16500 ,1998JJ00,16.0
2560,20,16500 ,1999JJ00,14.0
2561,20,16500 ,2000JJ00,-5.0
2562,20,16500 ,2001JJ00,15.0
2563,20,16500 ,2002JJ00,15.0
2564,20,16500 ,2003JJ00,3.0
2565,20,16500 ,2004JJ00,7.0
2566,20,16500 ,2005JJ00,3.0
2567,20,16500 ,2006JJ00,2.0
2568,20,16500 ,2007JJ00,5.0
2569,20,16500 ,2008JJ00,3.0
2570,20,16500 ,2009JJ00,3.0
2571,20,16500 ,2010JJ00,3.0
2572,20,16500 ,2011JJ00,2.0
2573,20,16500 ,2012JJ00,1.0
2574,20,16600 ,1995JJ00,32.0
2575,20,16600 ,1996JJ00,4.0
2576,20,16600 ,1997JJ00,8.0
2577,20,16600 ,1998JJ00,50.0
2578,20,16600 ,1999JJ00,-21.0
2579,20,16600 ,2000JJ00,-33.0
2580,20,16600 ,2001JJ00,-99.0
2581,20,16600 ,2002JJ00,-170.0
2582,20,16600 ,2003JJ00,-165.0
2583,20,16600 ,2004JJ00,-193.0
2584,20,16600 ,2005JJ00,82.0
2585,20,16600 ,2006JJ00,67.0
2586,20,16600 ,2007JJ00,18.0
2587,20,16600 ,2008JJ00,53.0
2588,20,16600 ,2009JJ00,64.0
2589,20,16600 ,2010JJ00,35.0
2590,20,16600 ,2011JJ00,32.0
2591,20,16600 ,2012JJ00,42.0
2592,20,16700 ,1995JJ00,0.0
2593,20,16700 ,1996JJ00,0.0
2594,20,16700 ,1997JJ00,0.0
2595,20,16700 ,1998JJ00,0.0
2596,20,16700 ,1999JJ00,0.0
2597,20,16700 ,2000JJ00,0.0
2598,20,16700 ,2001JJ00,0.0
2599,20,16700 ,2002JJ00,0.0
2600,20,16700 ,2003JJ00,0.0
2601,20,16700 ,2004JJ00,0.0
2602,20,16700 ,2005JJ00,0.0
2603,20,16700 ,2006JJ00,0.0
2604,20,16700 ,2007JJ00,0.0
2605,20,16700 ,2008JJ00,0.0
2606,20,16700 ,2009JJ00,0.0
2607,20,16700 ,2010JJ00,0.0
2608,20,16700 ,2011JJ00,0.0
2609,20,16700 ,2012JJ00,0.0
2610,20,16800 ,1995JJ00,1326.0
2611,20,16800 ,1996JJ00,1221.0
2612,20,16800 ,1997JJ00,1320.0
2613,20,16800 ,1998JJ00,1459.0
2614,20,16800 ,1999JJ00,1513.0
2615,20,16800 ,2000JJ00,1527.0
2616,20,16800 ,2001JJ00,1712.0
2617,20,16800 ,2002JJ00,1881.0
2618,20,16800 ,2003JJ00,1832.0
2619,20,16800 ,2004JJ00,1700.0
2620,20,16800 ,2005JJ00,1750.0
2621,20,16800 ,2006JJ00,1750.0
2622,20,16800 ,2007JJ00,1898.0
2623,20,16800 ,2008JJ00,1870.0
2624,20,16800 ,2009JJ00,2090.0
2625,20,16800 ,2010JJ00,2061.0
2626,20,16800 ,2011JJ00,2010.0
2627,20,16800 ,2012JJ00,1975.0
2628,20,16900 ,1995JJ00,0.0
2629,20,16900 ,1996JJ00,0.0
2630,20,16900 ,1997JJ00,0.0
2631,20,16900 ,1998JJ00,1.0
2632,20,16900 ,1999JJ00,2.0
2633,20,16900 ,2000JJ00,1.0
2634,20,16900 ,2001JJ00,1.0
2635,20,16900 ,2002JJ00,1.0
2636,20,16900 ,2003JJ00,0.0
2637,20,16900 ,2004JJ00,0.0
2638,20,16900 ,2005JJ00,0.0
2639,20,16900 ,2006JJ00,0.0
2640,20,16900 ,2007JJ00,0.0
2641,20,16900 ,2008JJ00,0.0
2642,20,16900 ,2009JJ00,0.0
2643,20,16900 ,2010JJ00,0.0
2644,20,16900 ,2011JJ00,0.0
2645,20,16900 ,2012JJ00,0.0
2646,20,17000 ,1995JJ00,0.0
2647,20,17000 ,1996JJ00,0.0
2648,20,17000 ,1997JJ00,0.0
2649,20,17000 ,1998JJ00,0.0
2650,20,17000 ,1999JJ00,0.0
2651,20,17000 ,2000JJ00,0.0
2652,20,17000 ,2001JJ00,0.0
2653,20,17000 ,2002JJ00,0.0
2654,20,17000 ,2003JJ00,0.0
2655,20,17000 ,2004JJ00,0.0
2656,20,17000 ,2005JJ00,0.0
2657,20,17000 ,2006JJ00,0.0
2658,20,17000 ,2007JJ00,0.0
2659,20,17000 ,2008JJ00,0.0
2660,20,17000 ,2009JJ00,0.0
2661,20,17000 ,2010JJ00,0.0
2662,20,17000 ,2011JJ00,0.0
2663,20,17000 ,2012JJ00,0.0
2664,20,17100 ,1995JJ00,16.0
2665,20,17100 ,1996JJ00,15.0
2666,20,17100 ,1997JJ00,15.0
2667,20,17100 ,1998JJ00,27.0
2668,20,17100 ,1999JJ00,32.0
2669,20,17100 ,2000JJ00,38.0
2670,20,17100 ,2001JJ00,43.0
2671,20,17100 ,2002JJ00,46.0
2672,20,17100 ,2003JJ00,50.0
2673,20,17100 ,2004JJ00,50.0
2674,20,17100 ,2005JJ00,51.0
2675,20,17100 ,2006JJ00,69.0
2676,20,17100 ,2007JJ00,66.0
2677,20,17100 ,2008JJ00,72.0
2678,20,17100 ,2009JJ00,71.0
2679,20,17100 ,2010JJ00,71.0
2680,20,17100 ,2011JJ00,72.0
2681,20,17100 ,2012JJ00,74.0
2682,20,17200 ,1995JJ00,153.0
2683,20,17200 ,1996JJ00,207.0
2684,20,17200 ,1997JJ00,227.0
2685,20,17200 ,1998JJ00,290.0
2686,20,17200 ,1999JJ00,314.0
2687,20,17200 ,2000JJ00,307.0
2688,20,17200 ,2001JJ00,374.0
2689,20,17200 ,2002JJ00,358.0
2690,20,17200 ,2003JJ00,377.0
2691,20,17200 ,2004JJ00,316.0
2692,20,17200 ,2005JJ00,315.0
2693,20,17200 ,2006JJ00,342.0
2694,20,17200 ,2007JJ00,340.0
2695,20,17200 ,2008JJ00,398.0
2696,20,17200 ,2009JJ00,415.0
2697,20,17200 ,2010JJ00,414.0
2698,20,17200 ,2011JJ00,404.0
2699,20,17200 ,2012JJ00,389.0
2700,20,17300 ,1995JJ00,1622.0
2701,20,17300 ,1996JJ00,1754.0
2702,20,17300 ,1997JJ00,1849.0
2703,20,17300 ,1998JJ00,2229.0
2704,20,17300 ,1999JJ00,2534.0
2705,20,17300 ,2000JJ00,2844.0
2706,20,17300 ,2001JJ00,3130.0
2707,20,17300 ,2002JJ00,3326.0
2708,20,17300 ,2003JJ00,3208.0
2709,20,17300 ,2004JJ00,3181.0
2710,20,17300 ,2005JJ00,3634.0
2711,20,17300 ,2006JJ00,4115.0
2712,20,17300 ,2007JJ00,5294.0
2713,20,17300 ,2008JJ00,6142.0
2714,20,17300 ,2009JJ00,6552.0
2715,20,17300 ,2010JJ00,6576.0
2716,20,17300 ,2011JJ00,6489.0
2717,20,17300 ,2012JJ00,6051.0
2718,20,17400 ,1995JJ00,4.0
2719,20,17400 ,1996JJ00,4.0
2720,20,17400 ,1997JJ00,6.0
2721,20,17400 ,1998JJ00,121.0
2722,20,17400 ,1999JJ00,249.0
2723,20,17400 ,2000JJ00,438.0
2724,20,17400 ,2001JJ00,580.0
2725,20,17400 ,2002JJ00,635.0
2726,20,17400 ,2003JJ00,694.0
2727,20,17400 ,2004JJ00,584.0
2728,20,17400 ,2005JJ00,523.0
2729,20,17400 ,2006JJ00,288.0
2730,20,17400 ,2007JJ00,164.0
2731,20,17400 ,2008JJ00,172.0
2732,20,17400 ,2009JJ00,227.0
2733,20,17400 ,2010JJ00,218.0
2734,20,17400 ,2011JJ00,216.0
2735,20,17400 ,2012JJ00,220.0
2736,20,17500 ,1995JJ00,97.0
2737,20,17500 ,1996JJ00,100.0
2738,20,17500 ,1997JJ00,27.0
2739,20,17500 ,1998JJ00,29.0
2740,20,17500 ,1999JJ00,23.0
2741,20,17500 ,2000JJ00,23.0
2742,20,17500 ,2001JJ00,26.0
2743,20,17500 ,2002JJ00,11.0
2744,20,17500 ,2003JJ00,21.0
2745,20,17500 ,2004JJ00,21.0
2746,20,17500 ,2005JJ00,15.0
2747,20,17500 ,2006JJ00,11.0
2748,20,17500 ,2007JJ00,27.0
2749,20,17500 ,2008JJ00,17.0
2750,20,17500 ,2009JJ00,24.0
2751,20,17500 ,2010JJ00,52.0
2752,20,17500 ,2011JJ00,59.0
2753,20,17500 ,2012JJ00,44.0
2754,20,17600 ,1995JJ00,2.0
2755,20,17600 ,1996JJ00,2.0
2756,20,17600 ,1997JJ00,2.0
2757,20,17600 ,1998JJ00,2.0
2758,20,17600 ,1999JJ00,1.0
2759,20,17600 ,2000JJ00,1.0
2760,20,17600 ,2001JJ00,2.0
2761,20,17600 ,2002JJ00,1.0
2762,20,17600 ,2003JJ00,1.0
2763,20,17600 ,2004JJ00,1.0
2764,20,17600 ,2005JJ00,0.0
2765,20,17600 ,2006JJ00,0.0
2766,20,17600 ,2007JJ00,0.0
2767,20,17600 ,2008JJ00,0.0
2768,20,17600 ,2009JJ00,0.0
2769,20,17600 ,2010JJ00,0.0
2770,20,17600 ,2011JJ00,0.0
2771,20,17600 ,2012JJ00,0.0
2772,20,17700 ,1995JJ00,124.0
2773,20,17700 ,1996JJ00,122.0
2774,20,17700 ,1997JJ00,129.0
2775,20,17700 ,1998JJ00,149.0
2776,20,17700 ,1999JJ00,162.0
2777,20,17700 ,2000JJ00,176.0
2778,20,17700 ,2001JJ00,192.0
2779,20,17700 ,2002JJ00,210.0
2780,20,17700 ,2003JJ00,197.0
2781,20,17700 ,2004JJ00,207.0
2782,20,17700 ,2005JJ00,731.0
2783,20,17700 ,2006JJ00,1060.0
2784,20,17700 ,2007JJ00,2181.0
2785,20,17700 ,2008JJ00,2977.0
2786,20,17700 ,2009JJ00,3268.0
2787,20,17700 ,2010JJ00,3216.0
2788,20,17700 ,2011JJ00,3064.0
2789,20,17700 ,2012JJ00,2604.0
2790,20,17800 ,1995JJ00,0.0
2791,20,17800 ,1996JJ00,0.0
2792,20,17800 ,1997JJ00,0.0
2793,20,17800 ,1998JJ00,0.0
2794,20,17800 ,1999JJ00,0.0
2795,20,17800 ,2000JJ00,0.0
2796,20,17800 ,2001JJ00,0.0
2797,20,17800 ,2002JJ00,6.0
2798,20,17800 ,2003JJ00,6.0
2799,20,17800 ,2004JJ00,6.0
2800,20,17800 ,2005JJ00,6.0
2801,20,17800 ,2006JJ00,7.0
2802,20,17800 ,2007JJ00,3.0
2803,20,17800 ,2008JJ00,9.0
2804,20,17800 ,2009JJ00,8.0
2805,20,17800 ,2010JJ00,7.0
2806,20,17800 ,2011JJ00,6.0
2807,20,17800 ,2012JJ00,5.0
2808,20,17900 ,1995JJ00,963.0
2809,20,17900 ,1996JJ00,1061.0
2810,20,17900 ,1997JJ00,1218.0
2811,20,17900 ,1998JJ00,1396.0
2812,20,17900 ,1999JJ00,1485.0
2813,20,17900 ,2000JJ00,1487.0
2814,20,17900 ,2001JJ00,1530.0
2815,20,17900 ,2002JJ00,1731.0
2816,20,17900 ,2003JJ00,1605.0
2817,20,17900 ,2004JJ00,1651.0
2818,20,17900 ,2005JJ00,1687.0
2819,20,17900 ,2006JJ00,2027.0
2820,20,17900 ,2007JJ00,2163.0
2821,20,17900 ,2008JJ00,2177.0
2822,20,17900 ,2009JJ00,2149.0
2823,20,17900 ,2010JJ00,2221.0
2824,20,17900 ,2011JJ00,2319.0
2825,20,17900 ,2012JJ00,2296.0
2826,20,18000 ,1995JJ00,139.0
2827,20,18000 ,1996JJ00,162.0
2828,20,18000 ,1997JJ00,169.0
2829,20,18000 ,1998JJ00,221.0
2830,20,18000 ,1999JJ00,283.0
2831,20,18000 ,2000JJ00,343.0
2832,20,18000 ,2001JJ00,389.0
2833,20,18000 ,2002JJ00,371.0
2834,20,18000 ,2003JJ00,354.0
2835,20,18000 ,2004JJ00,349.0
2836,20,18000 ,2005JJ00,365.0
2837,20,18000 ,2006JJ00,398.0
2838,20,18000 ,2007JJ00,433.0
2839,20,18000 ,2008JJ00,458.0
2840,20,18000 ,2009JJ00,543.0
2841,20,18000 ,2010JJ00,530.0
2842,20,18000 ,2011JJ00,505.0
2843,20,18000 ,2012JJ00,593.0
2844,20,18100 ,1995JJ00,70.0
2845,20,18100 ,1996JJ00,73.0
2846,20,18100 ,1997JJ00,67.0
2847,20,18100 ,1998JJ00,61.0
2848,20,18100 ,1999JJ00,75.0
2849,20,18100 ,2000JJ00,79.0
2850,20,18100 ,2001JJ00,84.0
2851,20,18100 ,2002JJ00,88.0
2852,20,18100 ,2003JJ00,87.0
2853,20,18100 ,2004JJ00,91.0
2854,20,18100 ,2005JJ00,90.0
2855,20,18100 ,2006JJ00,98.0
2856,20,18100 ,2007JJ00,106.0
2857,20,18100 ,2008JJ00,110.0
2858,20,18100 ,2009JJ00,110.0
2859,20,18100 ,2010JJ00,114.0
2860,20,18100 ,2011JJ00,117.0
2861,20,18100 ,2012JJ00,125.0
2862,20,18200 ,1995JJ00,223.0
2863,20,18200 ,1996JJ00,230.0
2864,20,18200 ,1997JJ00,231.0
2865,20,18200 ,1998JJ00,250.0
2866,20,18200 ,1999JJ00,256.0
2867,20,18200 ,2000JJ00,297.0
2868,20,18200 ,2001JJ00,327.0
2869,20,18200 ,2002JJ00,273.0
2870,20,18200 ,2003JJ00,243.0
2871,20,18200 ,2004JJ00,271.0
2872,20,18200 ,2005JJ00,217.0
2873,20,18200 ,2006JJ00,226.0
2874,20,18200 ,2007JJ00,217.0
2875,20,18200 ,2008JJ00,222.0
2876,20,18200 ,2009JJ00,223.0
2877,20,18200 ,2010JJ00,218.0
2878,20,18200 ,2011JJ00,203.0
2879,20,18200 ,2012JJ00,164.0
2880,30,18300 ,1995JJ00,32651.0
2881,30,18300 ,1996JJ00,33049.0
2882,30,18300 ,1997JJ00,32979.0
2883,30,18300 ,1998JJ00,34703.0
2884,30,18300 ,1999JJ00,37008.0
2885,30,18300 ,2000JJ00,39900.0
2886,30,18300 ,2001JJ00,43960.0
2887,30,18300 ,2002JJ00,47641.0
2888,30,18300 ,2003JJ00,51129.0
2889,30,18300 ,2004JJ00,52254.0
2890,30,18300 ,2005JJ00,52781.0
2891,30,18300 ,2006JJ00,54558.0
2892,30,18300 ,2007JJ00,58688.0
2893,30,18300 ,2008JJ00,62763.0
2894,30,18300 ,2009JJ00,66988.0
2895,30,18300 ,2010JJ00,68517.0
2896,30,18300 ,2011JJ00,68102.0
2897,30,18300 ,2012JJ00,67574.0
2898,30,10000 ,1995JJ00,2404.0
2899,30,10000 ,1996JJ00,2388.0
2900,30,10000 ,1997JJ00,2285.0
2901,30,10000 ,1998JJ00,2214.0
2902,30,10000 ,1999JJ00,2370.0
2903,30,10000 ,2000JJ00,2559.0
2904,30,10000 ,2001JJ00,2813.0
2905,30,10000 ,2002JJ00,3387.0
2906,30,10000 ,2003JJ00,3694.0
2907,30,10000 ,2004JJ00,3792.0
2908,30,10000 ,2005JJ00,3579.0
2909,30,10000 ,2006JJ00,3468.0
2910,30,10000 ,2007JJ00,3500.0
2911,30,10000 ,2008JJ00,3796.0
2912,30,10000 ,2009JJ00,4165.0
2913,30,10000 ,2010JJ00,4334.0
2914,30,10000 ,2011JJ00,4098.0
2915,30,10000 ,2012JJ00,4240.0
2916,30,10100 ,1995JJ00,1832.0
2917,30,10100 ,1996JJ00,1779.0
2918,30,10100 ,1997JJ00,1837.0
2919,30,10100 ,1998JJ00,1872.0
2920,30,10100 ,1999JJ00,1993.0
2921,30,10100 ,2000JJ00,2252.0
2922,30,10100 ,2001JJ00,2455.0
2923,30,10100 ,2002JJ00,2803.0
2924,30,10100 ,2003JJ00,3083.0
2925,30,10100 ,2004JJ00,3058.0
2926,30,10100 ,2005JJ00,2971.0
