ID,Leeftijd,Marges,RegioS,Perioden,ErvarenGezondheidGoedZeerGoed_1,EenOfMeerLangdurigeAandoeningen_2,BeperktVanwegeProblemenMetGezondheid_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren_5,BeperkingInZien_6,BeperkingInBewegen_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewicht_12,VoldoetAanBeweegrichtlijn_13,VoldoetAanNormGezondBewegen_14,VoldoetAanFitnorm_15,VoldoetAanTenMinste1Bewegingsnorm_16,WekelijkseSporters_17,Mantelzorger_18,ZwaarBelasteMantelzorgers_19,UrenMantelzorgPerWeek_20,Mantelzorgontvanger_21,UrenOntvangenMantelzorgPerWeek_22
3292,80200,MOG0095,GM0086,2016JJ00,64.6,39.3,36.3,18.0,4.2,2.6,13.9,0.2,33.6,56.1,39.5,13.2,36.1,71.0,44.4,73.6,28.2,10.5,,,5.0,
3293,80200,MOG0095,GM0828,2016JJ00,59.3,43.1,45.5,26.2,8.1,5.8,19.9,0.7,30.5,60.8,39.3,18.4,35.1,68.5,43.0,69.6,32.5,14.7,11.1,12.0,10.5,
3294,80200,MOG0095,GM0584,2016JJ00,62.6,41.4,38.9,20.4,2.9,5.2,15.0,0.1,32.1,56.0,39.7,12.5,27.9,66.6,39.9,69.0,31.2,16.5,,,7.0,
3295,80200,MOG0095,GM1509,2016JJ00,63.6,40.1,44.0,21.4,5.5,4.4,17.1,0.0,27.6,63.1,39.5,19.6,31.3,65.8,43.8,68.2,33.0,12.3,,,9.4,
3296,80200,MOG0095,GM0437,2016JJ00,64.7,41.7,41.0,17.5,3.6,3.4,12.3,0.8,42.6,46.0,34.1,9.2,35.0,66.6,41.1,68.3,36.4,9.1,,,4.5,
3297,80200,MOG0095,GM0589,2016JJ00,63.2,39.7,37.5,19.6,4.3,4.6,14.7,0.3,33.9,55.8,38.3,14.2,35.8,72.7,45.1,74.5,33.8,10.7,,,6.2,
3298,80200,MOG0095,GM1734,2016JJ00,64.0,41.2,45.7,22.7,7.5,7.5,14.7,0.2,35.2,55.1,36.8,15.1,35.9,64.8,41.4,67.5,33.8,12.2,,,6.4,
3299,80200,MOG0095,GM0590,2016JJ00,61.2,38.4,39.7,18.8,5.3,1.6,13.6,0.3,35.5,51.9,36.8,11.5,24.5,64.8,33.4,67.9,27.4,13.9,,,5.5,
3300,80200,MOG0095,GM1894,2016JJ00,53.4,43.7,49.0,22.7,6.4,6.1,16.6,0.6,30.3,60.3,42.6,14.7,39.5,68.4,42.5,70.3,35.7,12.5,6.2,7.1,9.6,
3301,80200,MOG0095,GM0765,2016JJ00,50.2,44.3,51.9,25.9,7.9,6.0,19.1,0.6,21.6,65.2,38.1,21.6,19.3,55.7,27.7,57.9,14.9,15.3,,,7.0,
3302,80200,MOG0095,GM1926,2016JJ00,65.6,42.6,39.4,19.9,4.7,4.2,15.1,0.4,38.0,52.2,36.6,12.7,36.0,74.6,50.8,76.0,32.6,14.0,,,5.8,
3303,80200,MOG0095,GM0439,2016JJ00,52.3,49.6,49.9,27.3,7.9,7.1,21.0,0.4,30.3,60.8,42.0,15.7,33.9,65.0,39.8,67.6,28.5,11.8,,,10.9,
3304,80200,MOG0095,GM0273,2016JJ00,61.7,42.3,46.8,23.6,8.1,4.9,16.3,0.0,30.0,60.6,44.4,12.9,33.1,64.8,42.5,67.7,27.6,12.7,,,6.5,
3305,80200,MOG0095,GM0177,2016JJ00,64.1,44.9,46.6,22.4,6.3,4.9,17.5,0.6,35.9,54.9,41.3,11.1,42.9,72.1,54.2,73.8,33.2,11.9,,,6.5,
3306,80200,MOG0095,GM0703,2016JJ00,61.1,39.7,40.6,24.9,5.9,4.7,17.7,0.1,29.6,59.4,42.7,13.0,27.5,71.6,39.4,73.3,23.3,13.1,,,7.4,
3307,80200,MOG0095,GM0274,2016JJ00,65.1,48.3,45.9,20.4,6.3,4.9,13.7,1.0,38.8,50.5,35.8,12.0,32.9,69.9,36.3,71.3,34.7,11.9,,,6.9,
3308,80200,MOG0095,GM0339,2016JJ00,62.6,38.9,38.3,17.5,5.0,5.1,11.3,0.1,32.4,57.2,38.0,15.5,35.8,70.0,44.7,71.8,26.0,14.7,,,6.1,
3309,80200,MOG0095,GM1667,2016JJ00,57.5,33.9,43.6,20.1,7.0,4.6,14.3,0.6,24.0,63.9,43.5,15.7,30.9,69.9,43.2,72.2,34.3,12.2,,,7.5,
3310,80200,MOG0095,GM0275,2016JJ00,64.9,45.7,46.1,22.4,5.9,6.6,15.4,0.2,37.9,52.3,37.6,11.7,38.2,72.3,44.1,73.9,33.3,11.2,,,4.9,
3311,80200,MOG0095,GM0340,2016JJ00,63.3,44.6,44.1,18.2,5.1,5.2,12.4,0.4,35.7,55.1,38.4,13.9,31.7,67.0,35.5,68.7,31.3,12.8,,,5.4,
3312,80200,MOG0095,GM0597,2016JJ00,60.2,44.5,42.5,19.9,5.8,4.7,11.4,0.0,30.5,60.5,42.1,14.9,22.7,59.3,35.0,62.3,28.4,12.2,,,4.8,
3313,80200,MOG0095,GM0196,2016JJ00,55.9,41.8,45.9,24.3,8.1,6.3,17.2,0.5,26.4,63.0,45.4,13.9,33.5,71.8,40.4,73.3,29.6,7.6,,,7.4,
3314,80200,MOG0095,GM1742,2016JJ00,67.1,43.3,46.8,24.9,7.4,4.9,17.3,0.4,35.1,55.6,41.3,11.8,33.7,67.6,45.1,70.0,23.8,13.1,2.8,11.1,11.1,
3315,80200,MOG0095,GM0603,2016JJ00,52.9,51.6,48.0,26.5,5.8,7.4,20.1,0.6,40.2,51.1,34.9,13.8,26.8,64.1,30.0,66.0,26.9,10.6,,,9.0,
3316,80200,MOG0095,GM1669,2016JJ00,52.0,48.4,48.1,19.9,4.3,7.4,12.3,0.2,34.1,57.1,41.3,12.9,39.7,77.6,38.6,78.7,29.0,13.6,,,6.8,
3317,80200,MOG0095,GM0957,2016JJ00,50.5,46.2,46.7,26.6,5.2,6.9,20.1,0.8,33.1,55.9,38.2,14.6,35.1,70.4,38.0,72.6,33.7,15.4,2.6,6.6,9.2,
3318,80200,MOG0095,GM0736,2016JJ00,59.2,44.4,45.3,21.0,6.1,5.1,15.1,0.4,37.1,53.8,42.8,8.4,34.6,68.8,41.6,70.6,40.5,15.5,8.9,9.2,6.9,
3319,80200,MOG0095,GM1674,2016JJ00,58.0,39.7,44.4,23.6,6.9,6.6,19.1,0.2,33.4,60.2,40.4,17.4,30.7,67.9,41.2,69.9,29.4,14.2,10.9,14.7,9.2,
3320,80200,MOG0095,GM0599,2016JJ00,50.2,56.0,54.1,35.0,8.6,12.5,28.0,1.1,33.3,62.3,40.4,20.5,23.5,59.6,27.1,61.6,23.6,11.0,10.4,14.2,9.9,15.8
3321,80200,MOG0095,GM0277,2016JJ00,66.1,36.6,37.2,13.5,5.0,3.1,7.9,0.1,49.1,36.9,30.7,3.8,36.8,72.6,35.8,73.6,34.6,12.5,,,3.3,
3322,80200,MOG0095,GM0840,2016JJ00,49.5,38.2,42.6,30.5,8.5,7.3,22.7,1.1,28.3,58.5,35.3,18.7,27.5,61.3,31.4,64.5,18.6,11.8,,,9.1,
3323,80200,MOG0095,GM0441,2016JJ00,62.1,44.7,45.9,20.4,5.8,5.1,14.6,0.6,38.8,51.5,37.1,11.8,38.1,73.6,44.6,76.2,32.8,14.0,,,6.1,
3324,80200,MOG0095,GM0279,2016JJ00,62.4,39.6,47.7,19.5,4.6,4.6,13.7,0.2,33.5,56.4,39.2,13.9,33.3,67.5,44.3,69.8,29.6,10.9,,,6.3,
3325,80200,MOG0095,GM0606,2016JJ00,49.4,49.0,52.3,30.1,7.1,11.5,23.0,0.6,32.4,57.2,35.9,17.8,25.3,58.3,33.0,60.4,21.5,10.6,,,6.4,
3326,80200,MOG0095,GM0088,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
3327,80200,MOG0095,GM0844,2016JJ00,56.7,39.4,47.1,25.8,7.1,6.2,18.0,0.4,31.2,58.0,40.2,14.3,33.8,69.7,45.9,71.4,29.3,14.1,,,9.8,
3328,80200,MOG0095,GM0962,2016JJ00,53.2,42.1,48.3,28.0,7.8,8.5,18.9,0.0,31.3,57.7,38.3,15.3,25.1,63.2,20.8,64.1,32.7,12.7,,,6.1,
3329,80200,MOG0095,GM1676,2016JJ00,58.0,39.8,42.5,24.1,6.5,4.9,17.4,0.1,37.7,52.4,37.5,11.9,34.2,74.2,41.4,75.1,28.1,13.0,,,7.1,
3330,80200,MOG0095,GM0965,2016JJ00,52.4,42.2,48.0,21.7,5.9,5.3,16.9,0.2,30.3,59.3,39.7,15.8,21.6,58.7,16.2,59.0,26.0,15.4,,,7.8,
3331,80200,MOG0095,GM1702,2016JJ00,58.7,39.1,46.0,23.6,9.0,5.3,16.1,0.0,36.2,52.4,38.4,10.6,44.6,76.1,48.4,79.6,40.3,16.1,,,8.0,
3332,80200,MOG0095,GM0845,2016JJ00,64.1,33.6,39.1,20.3,5.5,6.7,12.9,0.5,39.6,49.0,36.0,10.1,38.6,73.1,44.3,74.4,35.4,14.3,,,7.5,
3333,80200,MOG0095,GM0846,2016JJ00,64.7,37.4,39.3,21.0,6.1,4.7,15.0,0.8,34.2,54.0,42.2,8.9,42.5,74.8,42.1,76.5,35.9,10.6,,,6.5,
3334,80200,MOG0095,GM1883,2016JJ00,49.1,52.7,54.0,30.3,10.1,8.8,25.5,0.7,33.9,59.7,40.5,17.2,30.7,62.9,32.2,64.1,30.6,14.7,14.3,13.4,11.6,17.6
3335,80200,MOG0095,GM0610,2016JJ00,57.0,34.6,40.7,23.9,8.4,4.1,19.1,0.3,29.8,58.1,38.9,15.1,26.5,63.4,37.2,64.5,17.3,12.0,,,8.4,
3336,80200,MOG0095,GM0040,2016JJ00,56.2,47.5,48.9,22.8,4.6,6.9,13.7,0.0,27.5,61.6,37.7,19.3,27.3,62.8,30.3,64.7,22.0,13.0,,,10.6,
3337,80200,MOG0095,GM1714,2016JJ00,50.2,36.9,45.1,23.3,5.8,6.0,18.3,0.0,33.4,55.7,36.4,15.6,24.3,68.2,35.9,69.7,23.2,10.7,,,6.8,
3338,80200,MOG0095,GM0090,2016JJ00,66.2,44.1,43.0,18.0,3.8,3.2,13.1,0.1,34.6,55.4,41.6,10.7,37.0,72.9,48.3,74.2,32.1,12.1,,,5.3,
3339,80200,MOG0095,GM0342,2016JJ00,59.9,48.3,46.5,23.9,4.8,6.0,17.0,0.4,43.3,46.7,35.0,9.2,33.8,67.0,40.6,68.6,31.5,14.4,,,6.4,
3340,80200,MOG0095,GM0847,2016JJ00,56.8,36.0,42.3,25.0,4.1,6.9,18.9,0.4,32.2,54.8,42.2,9.3,31.8,69.3,38.7,70.9,28.8,11.8,,,9.2,
3341,80200,MOG0095,GM0848,2016JJ00,63.0,36.6,41.6,16.9,4.3,4.3,10.4,0.0,41.0,49.2,39.2,7.5,32.2,70.8,45.8,74.0,40.7,15.6,,,5.5,
3342,80200,MOG0095,GM0037,2016JJ00,57.1,47.4,46.2,25.4,7.6,6.7,19.2,0.1,23.0,67.2,46.2,16.8,25.2,60.1,33.6,62.0,19.4,15.4,,,7.8,
3343,80200,MOG0095,GM0180,2016JJ00,64.3,41.0,45.2,23.0,5.6,4.1,16.4,0.3,29.9,59.7,39.9,16.1,31.1,60.1,33.7,61.5,23.1,11.3,,,6.9,
3344,80200,MOG0095,GM0532,2016JJ00,63.1,47.1,41.1,17.3,4.7,3.5,10.7,0.3,36.9,52.6,38.1,11.4,36.2,73.0,50.7,74.5,32.6,12.6,,,4.7,
3345,80200,MOG0095,GM0851,2016JJ00,51.0,36.8,44.8,30.6,8.0,5.0,23.5,0.1,29.0,59.7,39.8,15.6,24.3,68.9,32.3,71.0,22.9,12.0,,,8.2,
3346,80200,MOG0095,GM1708,2016JJ00,60.9,48.9,51.0,25.0,7.6,4.9,18.0,0.1,33.9,57.7,41.6,13.3,30.7,65.2,39.5,67.3,24.0,13.0,,,8.7,
3347,80200,MOG0095,GM0971,2016JJ00,52.0,43.8,52.2,25.1,7.3,6.9,17.1,0.9,31.9,60.0,41.9,15.5,31.7,69.4,30.9,70.2,29.6,14.1,8.4,13.6,6.7,
3348,80200,MOG0095,GM1904,2016JJ00,58.0,47.8,45.0,21.5,5.4,4.4,15.3,1.2,36.6,53.8,37.0,14.1,34.4,71.4,42.3,73.1,39.1,14.1,10.7,10.5,6.4,
3349,80200,MOG0095,GM0617,2016JJ00,59.7,39.6,36.9,21.1,5.1,4.6,15.6,0.2,31.5,55.7,35.3,16.0,22.3,58.5,32.5,62.6,21.3,10.1,,,8.1,
3350,80200,MOG0095,GM1900,2016JJ00,66.0,39.1,36.9,16.4,3.1,3.4,12.8,0.5,34.0,55.0,38.1,13.1,35.0,76.3,49.4,78.0,29.7,10.3,,,6.2,
3351,80200,MOG0095,GM0715,2016JJ00,55.7,38.5,39.0,22.1,6.9,4.8,16.5,0.8,32.0,55.0,35.2,15.7,27.4,62.2,34.8,65.5,23.5,11.0,,,7.4,
3352,80200,MOG0095,GM0093,2016JJ00,61.2,38.4,36.5,11.3,2.3,1.4,9.3,0.4,34.5,45.8,32.7,8.3,45.0,76.0,54.0,78.1,26.2,8.0,,,4.6,
3353,80200,MOG0095,GM0448,2016JJ00,63.3,44.6,46.9,19.0,5.1,4.1,14.3,0.7,37.4,50.7,37.5,10.2,38.3,74.7,51.6,75.7,26.5,12.4,,,7.1,
3354,80200,MOG0095,GM1525,2016JJ00,65.7,41.6,42.5,22.0,6.8,5.6,11.0,0.6,36.9,51.1,39.6,8.6,40.9,76.1,49.4,77.4,41.6,13.3,,,5.7,
3355,80200,MOG0095,GM0716,2016JJ00,59.3,38.9,42.9,24.7,5.4,7.3,18.0,0.0,26.8,62.5,40.0,18.1,26.5,65.2,36.2,67.6,19.9,13.2,,,6.7,
3356,80200,MOG0095,GM0281,2016JJ00,56.6,48.0,51.9,29.7,9.9,7.2,20.4,0.1,33.1,57.9,39.9,14.8,31.6,65.0,43.9,68.8,29.8,10.3,,,10.0,
3357,80200,MOG0095,GM0855,2016JJ00,57.4,44.8,49.8,30.3,9.3,8.1,22.9,0.4,35.6,59.1,39.4,17.8,32.5,67.4,40.3,69.2,33.3,14.2,10.8,13.4,10.5,17.7
3358,80200,MOG0095,GM0183,2016JJ00,67.8,33.8,39.0,22.6,6.3,4.6,13.5,0.2,35.7,53.8,38.9,11.8,37.2,75.5,46.0,76.4,32.9,8.7,,,8.0,
3359,80200,MOG0095,GM1700,2016JJ00,62.8,45.4,46.2,28.2,8.1,7.3,20.9,0.2,22.9,67.6,44.7,18.7,32.7,63.4,43.2,66.0,26.4,10.8,,,10.1,
3360,80200,MOG0095,GM1730,2016JJ00,63.3,39.0,42.2,18.7,6.8,3.5,13.2,0.4,37.7,50.8,35.3,12.2,36.7,72.3,46.8,73.8,33.4,9.3,,,6.3,
3361,80200,MOG0095,GM0737,2016JJ00,65.9,41.9,41.6,19.5,5.7,2.7,13.5,0.3,37.9,51.9,38.5,10.5,36.0,71.1,44.1,73.6,30.3,12.8,,,8.1,
3362,80200,MOG0095,GM0856,2016JJ00,61.2,42.6,47.1,21.7,7.8,3.7,15.6,0.1,36.9,52.2,39.5,9.8,39.5,73.5,49.6,75.5,34.7,11.7,,,6.5,
3363,80200,MOG0095,GM0450,2016JJ00,66.0,34.2,38.1,15.8,4.0,4.7,9.7,0.0,34.8,54.5,40.9,10.5,38.8,73.5,49.0,74.5,33.9,9.4,,,4.5,
3364,80200,MOG0095,GM0451,2016JJ00,65.6,44.6,38.5,17.0,4.0,3.1,12.3,0.3,39.8,52.0,34.3,15.1,35.9,72.0,42.3,74.4,41.4,13.7,10.7,14.2,5.1,
3365,80200,MOG0095,GM0184,2016JJ00,51.9,49.9,51.2,28.3,8.3,10.6,22.4,0.7,19.4,68.8,39.3,24.1,17.8,52.4,35.8,54.7,14.0,13.2,,,12.5,
3366,80200,MOG0095,GM0344,2016JJ00,46.5,53.2,52.3,30.4,7.6,8.4,24.3,0.9,35.4,54.3,34.2,16.9,29.1,63.4,35.2,65.0,31.1,10.7,,,7.9,
3367,80200,MOG0095,GM1581,2016JJ00,64.1,44.9,43.9,19.1,4.8,4.2,14.0,0.5,43.1,48.8,34.6,12.0,38.5,73.0,45.1,75.2,34.3,14.2,8.1,9.5,8.2,
3368,80200,MOG0095,GM0981,2016JJ00,51.5,46.7,49.9,18.9,3.0,5.8,14.2,0.1,32.4,55.2,40.1,11.3,21.1,59.9,13.0,60.7,29.9,13.9,,,5.4,
3369,80200,MOG0095,GM0994,2016JJ00,55.7,44.5,49.0,20.9,4.4,5.5,15.5,0.3,37.0,53.3,37.0,13.4,29.1,60.8,18.8,62.1,26.6,12.4,,,6.0,
3370,80200,MOG0095,GM0858,2016JJ00,54.8,40.0,44.3,21.7,5.3,3.0,15.8,0.2,40.4,47.9,34.1,10.7,33.6,69.1,43.6,71.4,37.6,17.4,,,8.7,
3371,80200,MOG0095,GM0047,2016JJ00,55.3,48.0,45.3,28.1,9.2,6.1,19.0,0.3,31.0,58.0,40.8,13.6,27.4,63.2,39.4,65.9,24.0,13.3,,,5.1,
3372,80200,MOG0095,GM0345,2016JJ00,58.7,49.8,45.8,23.7,5.3,6.9,17.9,0.6,32.4,56.7,40.0,13.4,30.9,67.3,44.4,69.5,29.9,12.4,,,8.7,
3373,80200,MOG0095,GM0717,2016JJ00,62.4,36.0,40.2,17.3,2.6,4.1,11.6,0.5,43.5,45.3,33.8,8.8,44.8,78.6,49.3,79.3,32.1,15.6,,,6.1,
3374,80200,MOG0095,GM0860,2016JJ00,55.8,39.6,45.4,28.0,8.2,4.6,21.4,0.3,32.9,57.0,39.8,14.0,31.9,64.6,39.1,66.3,33.7,13.0,,,8.2,
3375,80200,MOG0095,GM0861,2016JJ00,54.8,38.1,40.9,24.9,7.5,3.8,18.6,0.2,33.3,56.0,38.7,13.8,36.4,68.3,47.6,70.0,35.9,11.6,,,10.0,
3376,80200,MOG0095,GM0453,2016JJ00,58.4,44.5,46.0,24.3,5.6,6.7,18.4,0.6,35.1,57.0,40.2,14.2,31.0,67.8,42.1,69.0,30.1,12.2,6.1,10.0,8.3,
3377,80200,MOG0095,GM0983,2016JJ00,52.6,51.1,52.4,28.7,5.9,7.8,21.7,0.5,31.5,59.0,39.9,15.9,35.0,69.1,42.7,70.6,32.1,13.3,8.8,9.8,9.0,
3378,80200,MOG0095,GM0984,2016JJ00,58.8,44.0,45.2,23.1,6.3,5.3,16.6,0.2,34.4,56.6,41.4,12.5,40.9,76.2,45.2,77.4,37.9,13.3,4.1,7.0,7.3,
3379,80200,MOG0095,GM0620,2016JJ00,61.1,46.2,45.6,21.9,4.4,4.7,15.7,0.3,33.7,56.3,39.2,13.8,31.3,68.8,42.8,69.9,32.0,17.6,,,4.0,
3380,80200,MOG0095,GM0622,2016JJ00,55.4,48.2,49.6,26.4,6.3,7.1,21.9,1.0,33.2,55.9,36.9,15.7,24.6,60.7,36.6,63.2,26.1,11.5,,,8.4,
3381,80200,MOG0095,GM0048,2016JJ00,56.1,48.0,46.6,27.8,6.9,7.2,20.2,0.4,28.1,61.4,39.1,18.4,26.3,60.0,36.5,63.3,15.8,8.8,,,7.8,
3382,80200,MOG0095,GM0096,2016JJ00,,,,,,,,,,,,,,,,,,,,,,
3383,80200,MOG0095,GM0718,2016JJ00,53.5,44.6,48.8,23.3,5.6,6.0,16.1,0.2,35.9,54.3,40.3,11.0,37.0,78.9,52.4,81.3,28.6,11.4,,,7.1,
3384,80200,MOG0095,GM0986,2016JJ00,52.9,47.7,48.2,27.2,6.2,8.2,18.5,0.4,34.8,54.1,38.4,12.3,23.6,59.9,20.3,62.4,28.3,11.4,,,7.4,
3385,80200,MOG0095,GM0626,2016JJ00,57.0,44.1,49.4,21.1,2.8,4.2,16.2,0.0,40.1,48.5,35.3,10.0,30.7,68.3,45.2,71.3,36.4,14.2,,,5.5,
3386,80200,MOG0095,GM0285,2016JJ00,63.8,41.9,44.4,19.3,5.6,2.8,13.0,0.0,31.9,59.1,43.1,12.8,36.0,71.0,41.5,72.8,33.8,13.8,,,6.3,
3387,80200,MOG0095,GM0865,2016JJ00,62.3,35.9,39.2,23.2,6.9,5.9,16.3,0.7,43.6,45.6,33.7,9.4,42.1,72.7,51.5,74.7,41.7,14.1,,,7.3,
3388,80200,MOG0095,GM0866,2016JJ00,62.3,37.6,44.0,19.8,6.6,4.5,12.7,0.8,45.2,43.1,33.2,7.5,35.5,73.8,42.6,74.2,39.9,11.7,,,5.5,
3389,80200,MOG0095,GM0867,2016JJ00,63.2,39.8,43.8,24.7,7.4,6.4,18.0,0.1,31.8,58.0,42.4,12.4,35.8,73.2,42.8,75.0,31.6,12.0,,,8.6,
3390,80200,MOG0095,GM0627,2016JJ00,63.5,43.5,47.0,23.7,7.0,5.2,15.2,0.2,39.7,48.9,34.5,11.3,32.1,69.0,45.2,71.1,29.0,12.0,,,5.9,
3391,80200,MOG0095,GM0289,2016JJ00,60.9,51.9,49.6,25.3,6.4,6.9,18.7,1.1,42.1,48.5,33.8,12.3,40.4,70.0,48.0,72.7,37.5,13.0,12.8,10.8,7.9,
3392,80200,MOG0095,GM0629,2016JJ00,62.4,42.7,41.4,19.1,4.4,3.3,14.9,1.1,41.4,46.9,33.4,10.7,39.9,73.5,41.2,74.1,37.3,11.4,,,7.0,
3393,80200,MOG0095,GM0852,2016JJ00,62.3,42.9,36.5,16.3,4.8,4.5,11.4,0.4,37.9,52.3,38.4,11.1,39.8,71.9,43.2,74.4,32.2,14.0,,,7.3,
3394,80200,MOG0095,GM0988,2016JJ00,57.2,42.5,44.5,21.7,6.7,6.9,15.9,0.0,39.5,52.4,39.4,10.5,36.2,72.3,43.0,74.1,30.9,14.6,7.3,10.1,7.2,
3395,80200,MOG0095,GM0457,2016JJ00,56.6,43.9,47.3,24.6,4.0,5.7,19.2,0.5,38.2,51.8,35.2,13.7,25.4,62.0,34.3,63.4,30.9,12.0,,,6.8,
3396,80200,MOG0095,GM0870,2016JJ00,61.1,33.7,42.0,21.7,7.0,3.8,14.5,0.1,27.1,61.9,47.3,10.7,32.9,69.2,43.4,71.5,21.9,16.0,,,8.4,
3397,80200,MOG0095,GM0668,2016JJ00,56.5,37.7,47.0,25.6,9.5,7.6,18.6,0.3,33.2,56.3,39.0,13.9,30.9,67.1,39.2,69.3,27.0,12.6,,,7.9,
3398,80200,MOG0095,GM1701,2016JJ00,60.9,41.8,40.2,20.7,6.0,3.4,14.8,0.3,33.8,54.6,37.8,13.2,32.5,70.1,37.8,71.6,33.3,14.0,,,7.2,
3399,80200,MOG0095,GM0293,2016JJ00,57.2,48.1,49.5,22.8,7.2,6.2,15.8,0.5,32.1,57.3,37.6,16.1,33.8,68.3,41.2,69.2,34.6,8.8,,,6.7,
3400,80200,MOG0095,GM1783,2016JJ00,64.3,41.8,41.1,19.8,5.6,5.5,14.6,0.5,38.7,54.3,39.9,12.4,34.7,74.1,50.7,75.8,31.7,13.0,8.1,10.2,5.1,
3401,80200,MOG0095,GM0098,2016JJ00,63.1,41.0,38.7,20.2,5.4,3.8,15.1,0.0,32.7,57.6,41.5,12.8,36.7,71.4,36.3,72.2,23.9,10.4,,,4.4,
3402,80200,MOG0095,GM0614,2016JJ00,60.8,40.1,43.7,17.8,4.9,3.9,12.4,0.1,35.2,54.5,37.7,13.5,34.3,72.7,42.3,73.5,29.6,10.8,,,5.7,
3403,80200,MOG0095,GM0189,2016JJ00,65.6,42.1,48.9,24.2,9.5,5.1,16.2,0.3,28.6,61.8,43.3,15.0,35.8,71.7,45.6,72.1,27.9,13.1,,,11.9,
3404,80200,MOG0095,GM0296,2016JJ00,56.6,42.4,48.9,23.7,6.2,6.3,15.2,0.4,31.5,56.0,41.7,10.7,39.0,72.9,49.7,75.2,33.3,10.9,,,6.6,
3405,80200,MOG0095,GM1696,2016JJ00,59.5,43.0,43.4,20.9,4.3,4.2,15.6,0.4,37.2,53.1,36.5,13.6,32.3,67.3,38.5,68.2,34.6,11.0,,,7.1,
3406,80200,MOG0095,GM0352,2016JJ00,64.7,44.2,42.1,19.2,5.6,3.9,13.4,0.4,35.1,56.6,40.5,13.5,40.4,70.9,46.5,72.4,35.3,13.3,10.3,,7.1,
3407,80200,MOG0095,GM0053,2016JJ00,64.1,45.1,39.5,16.5,3.6,3.1,11.7,0.6,32.9,55.1,40.2,11.4,34.6,70.6,46.4,73.5,28.5,11.5,,,4.0,
3408,80200,MOG0095,GM0294,2016JJ00,65.7,43.7,44.3,21.6,7.3,3.2,14.8,0.3,37.0,52.8,37.5,12.3,36.8,69.7,47.5,71.1,33.8,12.3,,,7.5,
3409,80200,MOG0095,GM0873,2016JJ00,58.7,35.3,40.1,25.6,8.3,6.3,17.0,0.4,28.2,61.4,41.7,15.7,33.3,70.2,34.5,71.5,27.6,8.6,,,5.7,
3410,80200,MOG0095,GM0632,2016JJ00,62.9,45.3,44.0,22.7,5.9,6.6,16.4,0.8,40.1,52.2,39.3,11.0,37.1,70.9,47.6,73.8,34.8,14.2,6.4,7.4,9.4,13.1
3411,80200,MOG0095,GM1690,2016JJ00,62.9,38.1,39.2,20.0,4.5,4.8,15.9,0.3,32.0,56.7,41.1,12.1,33.1,70.5,39.2,72.0,28.9,12.1,,,8.2,
3412,80200,MOG0095,GM0880,2016JJ00,63.3,43.9,43.4,17.1,4.9,3.5,11.9,0.2,36.4,54.6,40.0,11.8,35.9,73.9,49.4,76.6,35.0,11.6,,,5.0,
3413,80200,MOG0095,GM0351,2016JJ00,64.1,41.6,44.0,20.5,6.4,4.7,13.5,0.5,33.9,55.8,43.3,9.6,31.9,63.8,42.7,64.7,27.7,11.7,,,8.0,
3414,80200,MOG0095,GM0874,2016JJ00,58.0,41.5,41.1,23.9,6.6,5.4,17.2,0.0,32.9,56.4,42.9,10.1,24.5,62.9,31.0,63.9,18.9,12.5,,,7.9,
3415,80200,MOG0095,GM0479,2016JJ00,59.5,50.2,49.8,26.3,7.6,7.4,20.1,1.0,37.5,58.4,40.9,16.4,36.4,70.9,45.1,72.8,30.7,13.8,13.7,13.3,9.7,19.3
3416,80200,MOG0095,GM0297,2016JJ00,57.7,44.7,50.7,28.1,9.6,5.5,18.1,0.2,29.9,59.7,43.3,12.8,33.0,64.1,34.5,65.4,21.8,14.3,,,9.6,
3417,80200,MOG0095,GM0473,2016JJ00,58.3,43.8,42.3,23.1,5.3,6.8,17.8,0.6,38.9,49.1,35.2,10.7,29.9,68.4,34.9,69.9,32.2,9.2,,,6.7,
3418,80200,MOG0095,GM0707,2016JJ00,55.2,45.0,46.8,22.9,6.4,3.3,17.8,0.0,30.6,56.6,37.1,14.9,20.6,56.0,30.6,58.7,21.8,9.8,,,10.2,
3419,80200,MOG0095,GM0050,2016JJ00,58.4,45.4,43.4,21.0,5.5,3.7,15.1,0.8,34.8,52.6,38.0,11.3,28.6,68.7,37.9,70.7,26.7,12.2,,,7.0,
3420,80200,MOG0095,GM0355,2016JJ00,60.6,49.1,46.6,21.7,5.7,3.0,16.9,1.6,38.9,50.5,34.9,13.1,40.1,72.7,52.2,75.1,40.9,12.7,12.1,5.5,6.2,
3421,80200,MOG0095,GM0299,2016JJ00,65.7,44.0,47.4,20.3,7.2,4.5,13.1,0.2,35.5,54.2,37.2,13.7,40.1,73.9,47.6,76.0,36.2,12.6,,,4.9,
3422,80200,MOG0095,GM0637,2016JJ00,60.7,50.7,45.3,23.3,5.9,5.7,17.6,0.4,38.0,56.8,39.4,15.7,32.4,73.1,39.5,74.6,35.4,12.4,13.1,13.9,7.3,19.6
