ID,Sectors,TypeOfNonFinancialAsset,Periods,OpeningBalanceSheet_1,Revaluation_2,CapitalFormation_3,OtherChangesInVolume_4,StatisticalDiscrepancy_5,ClosingBalanceSheet_6,VolumeIndices2010100_7
3007,Sector99,NFA   ,2010JJ00,1634286.0,,,,,1613184.0,100.0
3008,Sector99,NFA   ,2011JJ00,1613184.0,,,,,1586890.0,100.9
3009,Sector99,NFA   ,2012JJ00,1586890.0,,,,,1504543.0,101.7
3010,Sector99,NFA   ,2013JJ00,1504543.0,,,,,1427146.0,102.3
3011,Sector99,NFA   ,2014JJ00,1427146.0,,,,,1452412.0,103.3
3012,Sector99,NFA   ,2015JJ00,1452412.0,,,,,1504002.0,104.2
3013,Sector99,NFA   ,2016JJ00,1504002.0,,,,,1587225.0,105.3
3014,Sector99,AMT   ,1995JJ00,,,,,,347947.0,67.8
3015,Sector99,AMT   ,1996JJ00,347947.0,,,,,368576.0,69.6
3016,Sector99,AMT   ,1997JJ00,368576.0,,,,,388602.0,71.9
3017,Sector99,AMT   ,1998JJ00,388602.0,,,,,411793.0,74.2
3018,Sector99,AMT   ,1999JJ00,411793.0,,,,,442546.0,76.8
3019,Sector99,AMT   ,2000JJ00,442546.0,,,,,482055.0,79.2
3020,Sector99,AMT   ,2001JJ00,482055.0,,,,,525357.0,81.5
3021,Sector99,AMT   ,2002JJ00,525357.0,,,,,568801.0,83.5
3022,Sector99,AMT   ,2003JJ00,568801.0,,,,,607192.0,85.5
3023,Sector99,AMT   ,2004JJ00,607192.0,,,,,639796.0,87.6
3024,Sector99,AMT   ,2005JJ00,639796.0,,,,,672264.0,89.9
3025,Sector99,AMT   ,2006JJ00,672264.0,,,,,714107.0,92.3
3026,Sector99,AMT   ,2007JJ00,714107.0,,,,,749616.0,95.1
3027,Sector99,AMT   ,2008JJ00,749616.0,,,,,791363.0,97.7
3028,Sector99,AMT   ,2009JJ00,791363.0,,,,,829583.0,99.3
3029,Sector99,AMT   ,2010JJ00,829583.0,,,,,844524.0,100.0
3030,Sector99,AMT   ,2011JJ00,844524.0,,,,,828736.0,100.8
3031,Sector99,AMT   ,2012JJ00,828736.0,,,,,817701.0,101.3
3032,Sector99,AMT   ,2013JJ00,817701.0,,,,,807757.0,101.4
3033,Sector99,AMT   ,2014JJ00,807757.0,,,,,792166.0,101.9
3034,Sector99,AMT   ,2015JJ00,792166.0,,,,,778454.0,103.1
3035,Sector99,AMT   ,2016JJ00,778454.0,,,,,789556.0,104.5
3036,Sector99,A01   ,1995JJ00,,,,,,294842.0,66.2
3037,Sector99,A01   ,1996JJ00,294842.0,,,,,314102.0,68.2
3038,Sector99,A01   ,1997JJ00,314102.0,,,,,332543.0,70.6
3039,Sector99,A01   ,1998JJ00,332543.0,,,,,353631.0,73.0
3040,Sector99,A01   ,1999JJ00,353631.0,,,,,381448.0,75.5
3041,Sector99,A01   ,2000JJ00,381448.0,,,,,417264.0,78.1
3042,Sector99,A01   ,2001JJ00,417264.0,,,,,457055.0,80.5
3043,Sector99,A01   ,2002JJ00,457055.0,,,,,497085.0,82.6
3044,Sector99,A01   ,2003JJ00,497085.0,,,,,533643.0,84.7
3045,Sector99,A01   ,2004JJ00,533643.0,,,,,564804.0,87.0
3046,Sector99,A01   ,2005JJ00,564804.0,,,,,595224.0,89.5
3047,Sector99,A01   ,2006JJ00,595224.0,,,,,634509.0,92.1
3048,Sector99,A01   ,2007JJ00,634509.0,,,,,666131.0,95.0
3049,Sector99,A01   ,2008JJ00,666131.0,,,,,703183.0,97.5
3050,Sector99,A01   ,2009JJ00,703183.0,,,,,738449.0,99.2
3051,Sector99,A01   ,2010JJ00,738449.0,,,,,751654.0,100.0
3052,Sector99,A01   ,2011JJ00,751654.0,,,,,734607.0,100.7
3053,Sector99,A01   ,2012JJ00,734607.0,,,,,721018.0,100.9
3054,Sector99,A01   ,2013JJ00,721018.0,,,,,709084.0,100.8
3055,Sector99,A01   ,2014JJ00,709084.0,,,,,691289.0,101.2
3056,Sector99,A01   ,2015JJ00,691289.0,,,,,675865.0,102.1
3057,Sector99,A01   ,2016JJ00,675865.0,,,,,684068.0,103.4
3058,Sector99,A02   ,1995JJ00,,,,,,26820.0,83.4
3059,Sector99,A02   ,1996JJ00,26820.0,,,,,27857.0,83.2
3060,Sector99,A02   ,1997JJ00,27857.0,,,,,28511.0,83.2
3061,Sector99,A02   ,1998JJ00,28511.0,,,,,29221.0,83.4
3062,Sector99,A02   ,1999JJ00,29221.0,,,,,30618.0,84.9
3063,Sector99,A02   ,2000JJ00,30618.0,,,,,32405.0,85.6
3064,Sector99,A02   ,2001JJ00,32405.0,,,,,34727.0,86.9
3065,Sector99,A02   ,2002JJ00,34727.0,,,,,37153.0,88.7
3066,Sector99,A02   ,2003JJ00,37153.0,,,,,38722.0,90.3
3067,Sector99,A02   ,2004JJ00,38722.0,,,,,39826.0,91.2
3068,Sector99,A02   ,2005JJ00,39826.0,,,,,41319.0,92.3
3069,Sector99,A02   ,2006JJ00,41319.0,,,,,43042.0,93.2
3070,Sector99,A02   ,2007JJ00,43042.0,,,,,44987.0,94.9
3071,Sector99,A02   ,2008JJ00,44987.0,,,,,47711.0,97.3
3072,Sector99,A02   ,2009JJ00,47711.0,,,,,50212.0,98.5
3073,Sector99,A02   ,2010JJ00,50212.0,,,,,52313.0,100.0
3074,Sector99,A02   ,2011JJ00,52313.0,,,,,53360.0,102.0
3075,Sector99,A02   ,2012JJ00,53360.0,,,,,55566.0,106.8
3076,Sector99,A02   ,2013JJ00,55566.0,,,,,57952.0,109.9
3077,Sector99,A02   ,2014JJ00,57952.0,,,,,59755.0,113.0
3078,Sector99,A02   ,2015JJ00,59755.0,,,,,60022.0,115.9
3079,Sector99,A02   ,2016JJ00,60022.0,,,,,61488.0,119.1
3080,Sector99,A03   ,1995JJ00,,,,,,2244.0,93.1
3081,Sector99,A03   ,1996JJ00,2244.0,,,,,2333.0,94.9
3082,Sector99,A03   ,1997JJ00,2333.0,,,,,2394.0,95.7
3083,Sector99,A03   ,1998JJ00,2394.0,,,,,2467.0,96.4
3084,Sector99,A03   ,1999JJ00,2467.0,,,,,2564.0,98.0
3085,Sector99,A03   ,2000JJ00,2564.0,,,,,2686.0,98.6
3086,Sector99,A03   ,2001JJ00,2686.0,,,,,2810.0,98.5
3087,Sector99,A03   ,2002JJ00,2810.0,,,,,2949.0,99.3
3088,Sector99,A03   ,2003JJ00,2949.0,,,,,3107.0,99.8
3089,Sector99,A03   ,2004JJ00,3107.0,,,,,3122.0,99.4
3090,Sector99,A03   ,2005JJ00,3122.0,,,,,3152.0,99.2
3091,Sector99,A03   ,2006JJ00,3152.0,,,,,3257.0,99.5
3092,Sector99,A03   ,2007JJ00,3257.0,,,,,3394.0,100.1
3093,Sector99,A03   ,2008JJ00,3394.0,,,,,3549.0,100.3
3094,Sector99,A03   ,2009JJ00,3549.0,,,,,3557.0,100.6
3095,Sector99,A03   ,2010JJ00,3557.0,,,,,3611.0,100.0
3096,Sector99,A03   ,2011JJ00,3611.0,,,,,3679.0,99.4
3097,Sector99,A03   ,2012JJ00,3679.0,,,,,3752.0,99.0
3098,Sector99,A03   ,2013JJ00,3752.0,,,,,3761.0,98.2
3099,Sector99,A03   ,2014JJ00,3761.0,,,,,3769.0,98.0
3100,Sector99,A03   ,2015JJ00,3769.0,,,,,3745.0,98.1
3101,Sector99,A03   ,2016JJ00,3745.0,,,,,3760.0,98.6
3102,Sector99,A14   ,1995JJ00,,,,,,1430.0,81.4
3103,Sector99,A14   ,1996JJ00,1430.0,,,,,1590.0,85.8
3104,Sector99,A14   ,1997JJ00,1590.0,,,,,1726.0,89.2
3105,Sector99,A14   ,1998JJ00,1726.0,,,,,1940.0,91.7
3106,Sector99,A14   ,1999JJ00,1940.0,,,,,2126.0,94.9
3107,Sector99,A14   ,2000JJ00,2126.0,,,,,2425.0,97.8
3108,Sector99,A14   ,2001JJ00,2425.0,,,,,2680.0,98.6
3109,Sector99,A14   ,2002JJ00,2680.0,,,,,2724.0,98.1
3110,Sector99,A14   ,2003JJ00,2724.0,,,,,2746.0,95.7
3111,Sector99,A14   ,2004JJ00,2746.0,,,,,2827.0,96.1
3112,Sector99,A14   ,2005JJ00,2827.0,,,,,2945.0,98.2
3113,Sector99,A14   ,2006JJ00,2945.0,,,,,3091.0,100.2
3114,Sector99,A14   ,2007JJ00,3091.0,,,,,3264.0,103.2
3115,Sector99,A14   ,2008JJ00,3264.0,,,,,3297.0,101.4
3116,Sector99,A14   ,2009JJ00,3297.0,,,,,3264.0,99.8
3117,Sector99,A14   ,2010JJ00,3264.0,,,,,3268.0,100.0
3118,Sector99,A14   ,2011JJ00,3268.0,,,,,2981.0,102.9
3119,Sector99,A14   ,2012JJ00,2981.0,,,,,2895.0,115.6
3120,Sector99,A14   ,2013JJ00,2895.0,,,,,3150.0,127.2
3121,Sector99,A14   ,2014JJ00,3150.0,,,,,3835.0,150.2
3122,Sector99,A14   ,2015JJ00,3835.0,,,,,4684.0,175.9
3123,Sector99,A14   ,2016JJ00,4684.0,,,,,5599.0,207.1
3124,Sector99,A04_08,1995JJ00,,,,,,5104.0,91.2
3125,Sector99,A04_08,1996JJ00,5104.0,,,,,5151.0,92.0
3126,Sector99,A04_08,1997JJ00,5151.0,,,,,5183.0,92.8
3127,Sector99,A04_08,1998JJ00,5183.0,,,,,5556.0,95.9
3128,Sector99,A04_08,1999JJ00,5556.0,,,,,5849.0,99.2
3129,Sector99,A04_08,2000JJ00,5849.0,,,,,6007.0,100.2
3130,Sector99,A04_08,2001JJ00,6007.0,,,,,5916.0,99.7
3131,Sector99,A04_08,2002JJ00,5916.0,,,,,6008.0,98.3
3132,Sector99,A04_08,2003JJ00,6008.0,,,,,6033.0,96.8
3133,Sector99,A04_08,2004JJ00,6033.0,,,,,6032.0,96.6
3134,Sector99,A04_08,2005JJ00,6032.0,,,,,6139.0,96.8
3135,Sector99,A04_08,2006JJ00,6139.0,,,,,6311.0,98.0
3136,Sector99,A04_08,2007JJ00,6311.0,,,,,6635.0,101.2
3137,Sector99,A04_08,2008JJ00,6635.0,,,,,6908.0,104.6
3138,Sector99,A04_08,2009JJ00,6908.0,,,,,6807.0,102.6
3139,Sector99,A04_08,2010JJ00,6807.0,,,,,6629.0,100.0
3140,Sector99,A04_08,2011JJ00,6629.0,,,,,6601.0,100.8
3141,Sector99,A04_08,2012JJ00,6601.0,,,,,6660.0,101.8
3142,Sector99,A04_08,2013JJ00,6660.0,,,,,6587.0,99.8
3143,Sector99,A04_08,2014JJ00,6587.0,,,,,6449.0,97.0
3144,Sector99,A04_08,2015JJ00,6449.0,,,,,6575.0,97.8
3145,Sector99,A04_08,2016JJ00,6575.0,,,,,6594.0,97.3
3146,Sector99,A04   ,1995JJ00,,,,,,1342.0,72.6
3147,Sector99,A04   ,1996JJ00,1342.0,,,,,1410.0,75.6
3148,Sector99,A04   ,1997JJ00,1410.0,,,,,1482.0,79.9
3149,Sector99,A04   ,1998JJ00,1482.0,,,,,1589.0,84.9
3150,Sector99,A04   ,1999JJ00,1589.0,,,,,1682.0,89.9
3151,Sector99,A04   ,2000JJ00,1682.0,,,,,1768.0,91.6
3152,Sector99,A04   ,2001JJ00,1768.0,,,,,1794.0,91.7
3153,Sector99,A04   ,2002JJ00,1794.0,,,,,1774.0,90.0
3154,Sector99,A04   ,2003JJ00,1774.0,,,,,1748.0,88.2
3155,Sector99,A04   ,2004JJ00,1748.0,,,,,1741.0,87.3
3156,Sector99,A04   ,2005JJ00,1741.0,,,,,1789.0,88.4
3157,Sector99,A04   ,2006JJ00,1789.0,,,,,1851.0,90.3
3158,Sector99,A04   ,2007JJ00,1851.0,,,,,1976.0,95.4
3159,Sector99,A04   ,2008JJ00,1976.0,,,,,2023.0,100.2
3160,Sector99,A04   ,2009JJ00,2023.0,,,,,1990.0,98.8
3161,Sector99,A04   ,2010JJ00,1990.0,,,,,2007.0,100.0
3162,Sector99,A04   ,2011JJ00,2007.0,,,,,2097.0,106.7
3163,Sector99,A04   ,2012JJ00,2097.0,,,,,2238.0,113.6
3164,Sector99,A04   ,2013JJ00,2238.0,,,,,2275.0,116.1
3165,Sector99,A04   ,2014JJ00,2275.0,,,,,2219.0,113.7
3166,Sector99,A04   ,2015JJ00,2219.0,,,,,2330.0,118.4
3167,Sector99,A04   ,2016JJ00,2330.0,,,,,2273.0,114.1
3168,Sector99,A05   ,1995JJ00,,,,,,1166.0,106.7
3169,Sector99,A05   ,1996JJ00,1166.0,,,,,1191.0,108.2
3170,Sector99,A05   ,1997JJ00,1191.0,,,,,1194.0,108.6
3171,Sector99,A05   ,1998JJ00,1194.0,,,,,1234.0,112.8
3172,Sector99,A05   ,1999JJ00,1234.0,,,,,1308.0,119.4
3173,Sector99,A05   ,2000JJ00,1308.0,,,,,1329.0,119.0
3174,Sector99,A05   ,2001JJ00,1329.0,,,,,1329.0,118.6
3175,Sector99,A05   ,2002JJ00,1329.0,,,,,1289.0,114.3
3176,Sector99,A05   ,2003JJ00,1289.0,,,,,1265.0,111.8
3177,Sector99,A05   ,2004JJ00,1265.0,,,,,1295.0,113.8
3178,Sector99,A05   ,2005JJ00,1295.0,,,,,1296.0,112.5
3179,Sector99,A05   ,2006JJ00,1296.0,,,,,1311.0,113.2
3180,Sector99,A05   ,2007JJ00,1311.0,,,,,1351.0,113.9
3181,Sector99,A05   ,2008JJ00,1351.0,,,,,1376.0,112.7
3182,Sector99,A05   ,2009JJ00,1376.0,,,,,1301.0,106.8
3183,Sector99,A05   ,2010JJ00,1301.0,,,,,1256.0,100.0
3184,Sector99,A05   ,2011JJ00,1256.0,,,,,1280.0,100.9
3185,Sector99,A05   ,2012JJ00,1280.0,,,,,1295.0,101.3
3186,Sector99,A05   ,2013JJ00,1295.0,,,,,1258.0,97.5
3187,Sector99,A05   ,2014JJ00,1258.0,,,,,1249.0,97.9
3188,Sector99,A05   ,2015JJ00,1249.0,,,,,1289.0,101.3
3189,Sector99,A05   ,2016JJ00,1289.0,,,,,1424.0,111.2
3190,Sector99,A06   ,1995JJ00,,,,,,0.0,100.0
3191,Sector99,A06   ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3192,Sector99,A06   ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3193,Sector99,A06   ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3194,Sector99,A06   ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3195,Sector99,A06   ,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3196,Sector99,A06   ,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3197,Sector99,A06   ,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3198,Sector99,A06   ,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3199,Sector99,A06   ,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3200,Sector99,A06   ,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3201,Sector99,A06   ,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3202,Sector99,A06   ,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3203,Sector99,A06   ,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3204,Sector99,A06   ,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3205,Sector99,A06   ,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3206,Sector99,A06   ,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3207,Sector99,A06   ,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3208,Sector99,A06   ,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3209,Sector99,A06   ,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3210,Sector99,A06   ,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3211,Sector99,A06   ,2016JJ00,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3212,Sector99,A07   ,1995JJ00,,,,,,2583.0,97.4
3213,Sector99,A07   ,1996JJ00,2583.0,,,,,2537.0,96.3
3214,Sector99,A07   ,1997JJ00,2537.0,,,,,2496.0,94.9
3215,Sector99,A07   ,1998JJ00,2496.0,,,,,2722.0,96.3
3216,Sector99,A07   ,1999JJ00,2722.0,,,,,2849.0,97.5
3217,Sector99,A07   ,2000JJ00,2849.0,,,,,2901.0,98.5
3218,Sector99,A07   ,2001JJ00,2901.0,,,,,2785.0,97.7
3219,Sector99,A07   ,2002JJ00,2785.0,,,,,2938.0,97.7
3220,Sector99,A07   ,2003JJ00,2938.0,,,,,3014.0,96.7
3221,Sector99,A07   ,2004JJ00,3014.0,,,,,2990.0,96.1
3222,Sector99,A07   ,2005JJ00,2990.0,,,,,3048.0,96.3
3223,Sector99,A07   ,2006JJ00,3048.0,,,,,3144.0,97.3
3224,Sector99,A07   ,2007JJ00,3144.0,,,,,3303.0,100.1
3225,Sector99,A07   ,2008JJ00,3303.0,,,,,3502.0,104.3
3226,Sector99,A07   ,2009JJ00,3502.0,,,,,3508.0,103.3
3227,Sector99,A07   ,2010JJ00,3508.0,,,,,3357.0,100.0
3228,Sector99,A07   ,2011JJ00,3357.0,,,,,3214.0,97.3
3229,Sector99,A07   ,2012JJ00,3214.0,,,,,3115.0,94.8
3230,Sector99,A07   ,2013JJ00,3115.0,,,,,3041.0,91.0
3231,Sector99,A07   ,2014JJ00,3041.0,,,,,2968.0,86.8
3232,Sector99,A07   ,2015JJ00,2968.0,,,,,2940.0,84.3
3233,Sector99,A07   ,2016JJ00,2940.0,,,,,2879.0,82.2
3234,Sector99,A08   ,1995JJ00,,,,,,13.0,162.5
3235,Sector99,A08   ,1996JJ00,13.0,,,,,13.0,162.5
3236,Sector99,A08   ,1997JJ00,13.0,,,,,11.0,137.5
3237,Sector99,A08   ,1998JJ00,11.0,,,,,10.0,125.0
3238,Sector99,A08   ,1999JJ00,10.0,,,,,9.0,112.5
3239,Sector99,A08   ,2000JJ00,9.0,,,,,8.0,100.0
3240,Sector99,A08   ,2001JJ00,8.0,,,,,7.0,87.5
3241,Sector99,A08   ,2002JJ00,7.0,,,,,6.0,75.0
3242,Sector99,A08   ,2003JJ00,6.0,,,,,5.0,62.5
3243,Sector99,A08   ,2004JJ00,5.0,,,,,5.0,62.5
3244,Sector99,A08   ,2005JJ00,5.0,,,,,5.0,62.5
3245,Sector99,A08   ,2006JJ00,5.0,,,,,6.0,75.0
3246,Sector99,A08   ,2007JJ00,6.0,,,,,6.0,75.0
3247,Sector99,A08   ,2008JJ00,6.0,,,,,7.0,87.5
3248,Sector99,A08   ,2009JJ00,7.0,,,,,8.0,100.0
3249,Sector99,A08   ,2010JJ00,8.0,,,,,8.0,100.0
3250,Sector99,A08   ,2011JJ00,8.0,,,,,10.0,125.0
3251,Sector99,A08   ,2012JJ00,10.0,,,,,12.0,136.4
3252,Sector99,A08   ,2013JJ00,12.0,,,,,12.0,136.4
3253,Sector99,A08   ,2014JJ00,12.0,,,,,12.0,136.4
3254,Sector99,A08   ,2015JJ00,12.0,,,,,16.0,155.8
3255,Sector99,A08   ,2016JJ00,16.0,,,,,17.0,165.6
3256,Sector99,A09   ,1995JJ00,,,,,,519.0,7.6
3257,Sector99,A09   ,1996JJ00,519.0,,,,,548.0,9.9
3258,Sector99,A09   ,1997JJ00,548.0,,,,,578.0,12.8
3259,Sector99,A09   ,1998JJ00,578.0,,,,,628.0,17.6
3260,Sector99,A09   ,1999JJ00,628.0,,,,,729.0,25.0
3261,Sector99,A09   ,2000JJ00,729.0,,,,,835.0,31.7
3262,Sector99,A09   ,2001JJ00,835.0,,,,,891.0,39.3
3263,Sector99,A09   ,2002JJ00,891.0,,,,,912.0,46.7
3264,Sector99,A09   ,2003JJ00,912.0,,,,,929.0,53.9
3265,Sector99,A09   ,2004JJ00,929.0,,,,,945.0,58.9
3266,Sector99,A09   ,2005JJ00,945.0,,,,,949.0,66.2
3267,Sector99,A09   ,2006JJ00,949.0,,,,,956.0,73.7
3268,Sector99,A09   ,2007JJ00,956.0,,,,,1026.0,84.2
3269,Sector99,A09   ,2008JJ00,1026.0,,,,,1052.0,96.2
3270,Sector99,A09   ,2009JJ00,1052.0,,,,,1026.0,102.0
3271,Sector99,A09   ,2010JJ00,1026.0,,,,,969.0,100.0
3272,Sector99,A09   ,2011JJ00,969.0,,,,,949.0,102.9
3273,Sector99,A09   ,2012JJ00,949.0,,,,,972.0,107.6
3274,Sector99,A09   ,2013JJ00,972.0,,,,,989.0,109.6
3275,Sector99,A09   ,2014JJ00,989.0,,,,,964.0,107.2
3276,Sector99,A09   ,2015JJ00,964.0,,,,,1037.0,118.4
3277,Sector99,A09   ,2016JJ00,1037.0,,,,,1178.0,136.2
3278,Sector99,A22   ,1995JJ00,,,,,,123.0,67.1
3279,Sector99,A22   ,1996JJ00,123.0,,,,,132.0,71.4
3280,Sector99,A22   ,1997JJ00,132.0,,,,,139.0,77.5
3281,Sector99,A22   ,1998JJ00,139.0,,,,,152.0,83.6
3282,Sector99,A22   ,1999JJ00,152.0,,,,,168.0,93.0
3283,Sector99,A22   ,2000JJ00,168.0,,,,,179.0,97.3
3284,Sector99,A22   ,2001JJ00,179.0,,,,,172.0,93.4
3285,Sector99,A22   ,2002JJ00,172.0,,,,,165.0,89.6
3286,Sector99,A22   ,2003JJ00,165.0,,,,,158.0,86.3
3287,Sector99,A22   ,2004JJ00,158.0,,,,,149.0,84.1
3288,Sector99,A22   ,2005JJ00,149.0,,,,,143.0,83.5
3289,Sector99,A22   ,2006JJ00,143.0,,,,,148.0,89.5
3290,Sector99,A22   ,2007JJ00,148.0,,,,,161.0,99.4
3291,Sector99,A22   ,2008JJ00,161.0,,,,,166.0,101.9
3292,Sector99,A22   ,2009JJ00,166.0,,,,,167.0,101.9
3293,Sector99,A22   ,2010JJ00,167.0,,,,,162.0,100.0
3294,Sector99,A22   ,2011JJ00,162.0,,,,,162.0,103.8
3295,Sector99,A22   ,2012JJ00,162.0,,,,,168.0,109.0
3296,Sector99,A22   ,2013JJ00,168.0,,,,,173.0,112.3
3297,Sector99,A22   ,2014JJ00,173.0,,,,,180.0,118.2
3298,Sector99,A22   ,2015JJ00,180.0,,,,,190.0,135.3
3299,Sector99,A22   ,2016JJ00,190.0,,,,,209.0,151.2
3300,Sector99,A10   ,1995JJ00,,,,,,8385.0,79.4
3301,Sector99,A10   ,1996JJ00,8385.0,,,,,8357.0,80.4
3302,Sector99,A10   ,1997JJ00,8357.0,,,,,8502.0,82.1
3303,Sector99,A10   ,1998JJ00,8502.0,,,,,8668.0,84.0
3304,Sector99,A10   ,1999JJ00,8668.0,,,,,8962.0,87.2
3305,Sector99,A10   ,2000JJ00,8962.0,,,,,9294.0,89.5
3306,Sector99,A10   ,2001JJ00,9294.0,,,,,9585.0,92.3
3307,Sector99,A10   ,2002JJ00,9585.0,,,,,9786.0,92.4
3308,Sector99,A10   ,2003JJ00,9786.0,,,,,9633.0,91.9
3309,Sector99,A10   ,2004JJ00,9633.0,,,,,9651.0,91.1
3310,Sector99,A10   ,2005JJ00,9651.0,,,,,9661.0,90.2
3311,Sector99,A10   ,2006JJ00,9661.0,,,,,9847.0,90.9
3312,Sector99,A10   ,2007JJ00,9847.0,,,,,10480.0,95.3
3313,Sector99,A10   ,2008JJ00,10480.0,,,,,11327.0,100.6
3314,Sector99,A10   ,2009JJ00,11327.0,,,,,11554.0,100.8
3315,Sector99,A10   ,2010JJ00,11554.0,,,,,11591.0,100.0
3316,Sector99,A10   ,2011JJ00,11591.0,,,,,11743.0,102.1
3317,Sector99,A10   ,2012JJ00,11743.0,,,,,11989.0,101.4
3318,Sector99,A10   ,2013JJ00,11989.0,,,,,11860.0,100.1
3319,Sector99,A10   ,2014JJ00,11860.0,,,,,11858.0,99.8
3320,Sector99,A10   ,2015JJ00,11858.0,,,,,12154.0,98.8
3321,Sector99,A10   ,2016JJ00,12154.0,,,,,12256.0,98.9
3322,Sector99,A13   ,1995JJ00,,,,,,3339.0,79.3
3323,Sector99,A13   ,1996JJ00,3339.0,,,,,3489.0,81.5
3324,Sector99,A13   ,1997JJ00,3489.0,,,,,3790.0,87.1
3325,Sector99,A13   ,1998JJ00,3790.0,,,,,4034.0,90.9
3326,Sector99,A13   ,1999JJ00,4034.0,,,,,4216.0,94.0
3327,Sector99,A13   ,2000JJ00,4216.0,,,,,4446.0,97.0
3328,Sector99,A13   ,2001JJ00,4446.0,,,,,4669.0,98.9
3329,Sector99,A13   ,2002JJ00,4669.0,,,,,4804.0,99.0
3330,Sector99,A13   ,2003JJ00,4804.0,,,,,4829.0,98.8
3331,Sector99,A13   ,2004JJ00,4829.0,,,,,4940.0,98.8
3332,Sector99,A13   ,2005JJ00,4940.0,,,,,4992.0,98.6
3333,Sector99,A13   ,2006JJ00,4992.0,,,,,5119.0,99.5
3334,Sector99,A13   ,2007JJ00,5119.0,,,,,5357.0,101.9
3335,Sector99,A13   ,2008JJ00,5357.0,,,,,5593.0,104.1
3336,Sector99,A13   ,2009JJ00,5593.0,,,,,5858.0,105.8
3337,Sector99,A13   ,2010JJ00,5858.0,,,,,5634.0,100.0
3338,Sector99,A13   ,2011JJ00,5634.0,,,,,5615.0,97.9
3339,Sector99,A13   ,2012JJ00,5615.0,,,,,5572.0,94.9
3340,Sector99,A13   ,2013JJ00,5572.0,,,,,5198.0,87.5
3341,Sector99,A13   ,2014JJ00,5198.0,,,,,4835.0,80.9
3342,Sector99,A13   ,2015JJ00,4835.0,,,,,4645.0,76.7
3343,Sector99,A13   ,2016JJ00,4645.0,,,,,4572.0,74.7
3344,Sector99,A11_12,1995JJ00,,,,,,2425.0,95.9
3345,Sector99,A11_12,1996JJ00,2425.0,,,,,2188.0,98.1
3346,Sector99,A11_12,1997JJ00,2188.0,,,,,2267.0,99.5
3347,Sector99,A11_12,1998JJ00,2267.0,,,,,2231.0,100.0
3348,Sector99,A11_12,1999JJ00,2231.0,,,,,2196.0,103.4
3349,Sector99,A11_12,2000JJ00,2196.0,,,,,2388.0,104.8
3350,Sector99,A11_12,2001JJ00,2388.0,,,,,2375.0,105.7
3351,Sector99,A11_12,2002JJ00,2375.0,,,,,2475.0,107.6
3352,Sector99,A11_12,2003JJ00,2475.0,,,,,2528.0,108.2
3353,Sector99,A11_12,2004JJ00,2528.0,,,,,2521.0,108.4
3354,Sector99,A11_12,2005JJ00,2521.0,,,,,2557.0,107.5
3355,Sector99,A11_12,2006JJ00,2557.0,,,,,2383.0,105.9
3356,Sector99,A11_12,2007JJ00,2383.0,,,,,2460.0,107.1
3357,Sector99,A11_12,2008JJ00,2460.0,,,,,2488.0,107.3
3358,Sector99,A11_12,2009JJ00,2488.0,,,,,2442.0,105.5
3359,Sector99,A11_12,2010JJ00,2442.0,,,,,2307.0,100.0
3360,Sector99,A11_12,2011JJ00,2307.0,,,,,2538.0,94.7
3361,Sector99,A11_12,2012JJ00,2538.0,,,,,2343.0,92.3
3362,Sector99,A11_12,2013JJ00,2343.0,,,,,2084.0,89.5
3363,Sector99,A11_12,2014JJ00,2084.0,,,,,2163.0,88.8
3364,Sector99,A11_12,2015JJ00,2163.0,,,,,2105.0,87.8
3365,Sector99,A11_12,2016JJ00,2105.0,,,,,2075.0,87.0
3366,Sector99,A23   ,1995JJ00,,,,,,1882.0,92.6
3367,Sector99,A23   ,1996JJ00,1882.0,,,,,1947.0,93.0
3368,Sector99,A23   ,1997JJ00,1947.0,,,,,2024.0,94.9
3369,Sector99,A23   ,1998JJ00,2024.0,,,,,2111.0,96.0
