ID,NECSectoren,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
5582,A048119  ,A044112,2018JJ00,32.5
5583,A048119  ,A044112,2019JJ00,30.2
5584,A048119  ,A044112,2020JJ00,30.4
5585,A048119  ,A044112,2021JJ00,28.0
5586,A048119  ,A044112,2022JJ00,27.5
5587,A048119  ,A044112,2023JJ00,25.5
5588,A048119  ,A044112,2024JJ00,24.2
5589,A048119  ,A044114,1990JJ00,3.9
5590,A048119  ,A044114,1995JJ00,3.8
5591,A048119  ,A044114,2000JJ00,3.9
5592,A048119  ,A044114,2001JJ00,3.9
5593,A048119  ,A044114,2002JJ00,3.8
5594,A048119  ,A044114,2003JJ00,3.8
5595,A048119  ,A044114,2004JJ00,3.7
5596,A048119  ,A044114,2005JJ00,3.9
5597,A048119  ,A044114,2006JJ00,3.9
5598,A048119  ,A044114,2007JJ00,3.8
5599,A048119  ,A044114,2008JJ00,2.1
5600,A048119  ,A044114,2009JJ00,1.0
5601,A048119  ,A044114,2010JJ00,0.4
5602,A048119  ,A044114,2011JJ00,0.0
5603,A048119  ,A044114,2012JJ00,0.0
5604,A048119  ,A044114,2013JJ00,0.0
5605,A048119  ,A044114,2014JJ00,0.0
5606,A048119  ,A044114,2015JJ00,0.0
5607,A048119  ,A044114,2016JJ00,0.0
5608,A048119  ,A044114,2017JJ00,0.0
5609,A048119  ,A044114,2018JJ00,0.0
5610,A048119  ,A044114,2019JJ00,0.0
5611,A048119  ,A044114,2020JJ00,0.0
5612,A048119  ,A044114,2021JJ00,0.0
5613,A048119  ,A044114,2022JJ00,0.0
5614,A048119  ,A044114,2023JJ00,0.0
5615,A048119  ,A044114,2024JJ00,0.0
5616,A048119  ,A044118,1990JJ00,17.3
5617,A048119  ,A044118,1995JJ00,15.6
5618,A048119  ,A044118,2000JJ00,14.4
5619,A048119  ,A044118,2001JJ00,13.9
5620,A048119  ,A044118,2002JJ00,13.3
5621,A048119  ,A044118,2003JJ00,12.6
5622,A048119  ,A044118,2004JJ00,11.9
5623,A048119  ,A044118,2005JJ00,11.6
5624,A048119  ,A044118,2006JJ00,11.0
5625,A048119  ,A044118,2007JJ00,10.5
5626,A048119  ,A044118,2008JJ00,10.2
5627,A048119  ,A044118,2009JJ00,9.7
5628,A048119  ,A044118,2010JJ00,9.3
5629,A048119  ,A044118,2011JJ00,9.3
5630,A048119  ,A044118,2012JJ00,8.9
5631,A048119  ,A044118,2013JJ00,8.9
5632,A048119  ,A044118,2014JJ00,8.7
5633,A048119  ,A044118,2015JJ00,8.3
5634,A048119  ,A044118,2016JJ00,8.0
5635,A048119  ,A044118,2017JJ00,7.6
5636,A048119  ,A044118,2018JJ00,7.5
5637,A048119  ,A044118,2019JJ00,7.1
5638,A048119  ,A044118,2020JJ00,7.0
5639,A048119  ,A044118,2021JJ00,6.6
5640,A048119  ,A044118,2022JJ00,6.4
5641,A048119  ,A044118,2023JJ00,5.9
5642,A048119  ,A044118,2024JJ00,5.5
5643,A048119  ,A051771,1990JJ00,5.1
5644,A048119  ,A051771,1995JJ00,4.6
5645,A048119  ,A051771,2000JJ00,4.4
5646,A048119  ,A051771,2001JJ00,4.3
5647,A048119  ,A051771,2002JJ00,4.1
5648,A048119  ,A051771,2003JJ00,3.9
5649,A048119  ,A051771,2004JJ00,3.8
5650,A048119  ,A051771,2005JJ00,3.8
5651,A048119  ,A051771,2006JJ00,3.6
5652,A048119  ,A051771,2007JJ00,3.4
5653,A048119  ,A051771,2008JJ00,3.0
5654,A048119  ,A051771,2009JJ00,2.6
5655,A048119  ,A051771,2010JJ00,2.4
5656,A048119  ,A051771,2011JJ00,2.3
5657,A048119  ,A051771,2012JJ00,2.1
5658,A048119  ,A051771,2013JJ00,2.1
5659,A048119  ,A051771,2014JJ00,2.1
5660,A048119  ,A051771,2015JJ00,1.9
5661,A048119  ,A051771,2016JJ00,1.9
5662,A048119  ,A051771,2017JJ00,1.7
5663,A048119  ,A051771,2018JJ00,1.7
5664,A048119  ,A051771,2019JJ00,1.6
5665,A048119  ,A051771,2020JJ00,1.6
5666,A048119  ,A051771,2021JJ00,1.4
5667,A048119  ,A051771,2022JJ00,1.4
5668,A048119  ,A051771,2023JJ00,1.2
5669,A048119  ,A051771,2024JJ00,1.1
5670,A025430  ,A044111,1990JJ00,0.0
5671,A025430  ,A044111,1995JJ00,0.0
5672,A025430  ,A044111,2000JJ00,0.0
5673,A025430  ,A044111,2001JJ00,0.0
5674,A025430  ,A044111,2002JJ00,0.0
5675,A025430  ,A044111,2003JJ00,0.0
5676,A025430  ,A044111,2004JJ00,0.0
5677,A025430  ,A044111,2005JJ00,0.0
5678,A025430  ,A044111,2006JJ00,0.0
5679,A025430  ,A044111,2007JJ00,0.0
5680,A025430  ,A044111,2008JJ00,0.0
5681,A025430  ,A044111,2009JJ00,0.0
5682,A025430  ,A044111,2010JJ00,0.0
5683,A025430  ,A044111,2011JJ00,0.0
5684,A025430  ,A044111,2012JJ00,0.0
5685,A025430  ,A044111,2013JJ00,0.0
5686,A025430  ,A044111,2014JJ00,0.0
5687,A025430  ,A044111,2015JJ00,0.0
5688,A025430  ,A044111,2016JJ00,0.0
5689,A025430  ,A044111,2017JJ00,0.0
5690,A025430  ,A044111,2018JJ00,0.0
5691,A025430  ,A044111,2019JJ00,0.0
5692,A025430  ,A044111,2020JJ00,0.0
5693,A025430  ,A044111,2021JJ00,0.0
5694,A025430  ,A044111,2022JJ00,0.0
5695,A025430  ,A044111,2023JJ00,0.0
5696,A025430  ,A044111,2024JJ00,0.0
5697,A025430  ,A044112,1990JJ00,13.9
5698,A025430  ,A044112,1995JJ00,14.4
5699,A025430  ,A044112,2000JJ00,14.9
5700,A025430  ,A044112,2001JJ00,14.5
5701,A025430  ,A044112,2002JJ00,13.8
5702,A025430  ,A044112,2003JJ00,13.7
5703,A025430  ,A044112,2004JJ00,12.9
5704,A025430  ,A044112,2005JJ00,13.2
5705,A025430  ,A044112,2006JJ00,12.8
5706,A025430  ,A044112,2007JJ00,12.7
5707,A025430  ,A044112,2008JJ00,12.4
5708,A025430  ,A044112,2009JJ00,11.8
5709,A025430  ,A044112,2010JJ00,12.2
5710,A025430  ,A044112,2011JJ00,12.4
5711,A025430  ,A044112,2012JJ00,11.9
5712,A025430  ,A044112,2013JJ00,12.3
5713,A025430  ,A044112,2014JJ00,13.1
5714,A025430  ,A044112,2015JJ00,12.8
5715,A025430  ,A044112,2016JJ00,11.8
5716,A025430  ,A044112,2017JJ00,11.3
5717,A025430  ,A044112,2018JJ00,12.5
5718,A025430  ,A044112,2019JJ00,11.6
5719,A025430  ,A044112,2020JJ00,12.0
5720,A025430  ,A044112,2021JJ00,10.5
5721,A025430  ,A044112,2022JJ00,10.7
5722,A025430  ,A044112,2023JJ00,9.8
5723,A025430  ,A044112,2024JJ00,9.6
5724,A025430  ,A044114,1990JJ00,1.2
5725,A025430  ,A044114,1995JJ00,1.2
5726,A025430  ,A044114,2000JJ00,1.2
5727,A025430  ,A044114,2001JJ00,1.2
5728,A025430  ,A044114,2002JJ00,1.1
5729,A025430  ,A044114,2003JJ00,1.2
5730,A025430  ,A044114,2004JJ00,1.1
5731,A025430  ,A044114,2005JJ00,1.2
5732,A025430  ,A044114,2006JJ00,1.1
5733,A025430  ,A044114,2007JJ00,1.1
5734,A025430  ,A044114,2008JJ00,0.6
5735,A025430  ,A044114,2009JJ00,0.3
5736,A025430  ,A044114,2010JJ00,0.1
5737,A025430  ,A044114,2011JJ00,0.0
5738,A025430  ,A044114,2012JJ00,0.0
5739,A025430  ,A044114,2013JJ00,0.0
5740,A025430  ,A044114,2014JJ00,0.0
5741,A025430  ,A044114,2015JJ00,0.0
5742,A025430  ,A044114,2016JJ00,0.0
5743,A025430  ,A044114,2017JJ00,0.0
5744,A025430  ,A044114,2018JJ00,0.0
5745,A025430  ,A044114,2019JJ00,0.0
5746,A025430  ,A044114,2020JJ00,0.0
5747,A025430  ,A044114,2021JJ00,0.0
5748,A025430  ,A044114,2022JJ00,0.0
5749,A025430  ,A044114,2023JJ00,0.0
5750,A025430  ,A044114,2024JJ00,0.0
5751,A025430  ,A044118,1990JJ00,4.0
5752,A025430  ,A044118,1995JJ00,3.8
5753,A025430  ,A044118,2000JJ00,3.5
5754,A025430  ,A044118,2001JJ00,3.4
5755,A025430  ,A044118,2002JJ00,3.2
5756,A025430  ,A044118,2003JJ00,3.0
5757,A025430  ,A044118,2004JJ00,2.7
5758,A025430  ,A044118,2005JJ00,2.7
5759,A025430  ,A044118,2006JJ00,2.5
5760,A025430  ,A044118,2007JJ00,2.4
5761,A025430  ,A044118,2008JJ00,2.3
5762,A025430  ,A044118,2009JJ00,2.1
5763,A025430  ,A044118,2010JJ00,2.1
5764,A025430  ,A044118,2011JJ00,2.1
5765,A025430  ,A044118,2012JJ00,2.0
5766,A025430  ,A044118,2013JJ00,2.0
5767,A025430  ,A044118,2014JJ00,2.1
5768,A025430  ,A044118,2015JJ00,2.0
5769,A025430  ,A044118,2016JJ00,1.9
5770,A025430  ,A044118,2017JJ00,1.8
5771,A025430  ,A044118,2018JJ00,1.9
5772,A025430  ,A044118,2019JJ00,1.8
5773,A025430  ,A044118,2020JJ00,1.8
5774,A025430  ,A044118,2021JJ00,1.6
5775,A025430  ,A044118,2022JJ00,1.6
5776,A025430  ,A044118,2023JJ00,1.5
5777,A025430  ,A044118,2024JJ00,1.4
5778,A025430  ,A051771,1990JJ00,1.6
5779,A025430  ,A051771,1995JJ00,1.5
5780,A025430  ,A051771,2000JJ00,1.4
5781,A025430  ,A051771,2001JJ00,1.4
5782,A025430  ,A051771,2002JJ00,1.3
5783,A025430  ,A051771,2003JJ00,1.3
5784,A025430  ,A051771,2004JJ00,1.2
5785,A025430  ,A051771,2005JJ00,1.2
5786,A025430  ,A051771,2006JJ00,1.1
5787,A025430  ,A051771,2007JJ00,1.1
5788,A025430  ,A051771,2008JJ00,0.9
5789,A025430  ,A051771,2009JJ00,0.8
5790,A025430  ,A051771,2010JJ00,0.8
5791,A025430  ,A051771,2011JJ00,0.8
5792,A025430  ,A051771,2012JJ00,0.7
5793,A025430  ,A051771,2013JJ00,0.7
5794,A025430  ,A051771,2014JJ00,0.8
5795,A025430  ,A051771,2015JJ00,0.7
5796,A025430  ,A051771,2016JJ00,0.7
5797,A025430  ,A051771,2017JJ00,0.6
5798,A025430  ,A051771,2018JJ00,0.7
5799,A025430  ,A051771,2019JJ00,0.6
5800,A025430  ,A051771,2020JJ00,0.6
5801,A025430  ,A051771,2021JJ00,0.5
5802,A025430  ,A051771,2022JJ00,0.5
5803,A025430  ,A051771,2023JJ00,0.5
5804,A025430  ,A051771,2024JJ00,0.5
5805,A048120  ,A044111,1990JJ00,0.0
5806,A048120  ,A044111,1995JJ00,0.0
5807,A048120  ,A044111,2000JJ00,0.0
5808,A048120  ,A044111,2001JJ00,0.0
5809,A048120  ,A044111,2002JJ00,0.0
5810,A048120  ,A044111,2003JJ00,0.0
5811,A048120  ,A044111,2004JJ00,0.0
5812,A048120  ,A044111,2005JJ00,0.0
5813,A048120  ,A044111,2006JJ00,0.0
5814,A048120  ,A044111,2007JJ00,0.0
5815,A048120  ,A044111,2008JJ00,0.0
5816,A048120  ,A044111,2009JJ00,0.0
5817,A048120  ,A044111,2010JJ00,0.0
5818,A048120  ,A044111,2011JJ00,0.0
5819,A048120  ,A044111,2012JJ00,0.0
5820,A048120  ,A044111,2013JJ00,0.0
5821,A048120  ,A044111,2014JJ00,0.0
5822,A048120  ,A044111,2015JJ00,0.0
5823,A048120  ,A044111,2016JJ00,0.0
5824,A048120  ,A044111,2017JJ00,0.0
5825,A048120  ,A044111,2018JJ00,0.0
5826,A048120  ,A044111,2019JJ00,0.0
5827,A048120  ,A044111,2020JJ00,0.1
5828,A048120  ,A044111,2021JJ00,0.1
5829,A048120  ,A044111,2022JJ00,0.1
5830,A048120  ,A044111,2023JJ00,0.1
5831,A048120  ,A044111,2024JJ00,0.1
5832,A048120  ,A044112,1990JJ00,24.8
5833,A048120  ,A044112,1995JJ00,25.0
5834,A048120  ,A044112,2000JJ00,25.6
5835,A048120  ,A044112,2001JJ00,25.1
5836,A048120  ,A044112,2002JJ00,22.9
5837,A048120  ,A044112,2003JJ00,21.6
5838,A048120  ,A044112,2004JJ00,21.0
5839,A048120  ,A044112,2005JJ00,21.3
5840,A048120  ,A044112,2006JJ00,20.4
5841,A048120  ,A044112,2007JJ00,19.8
5842,A048120  ,A044112,2008JJ00,19.5
5843,A048120  ,A044112,2009JJ00,19.0
5844,A048120  ,A044112,2010JJ00,16.5
5845,A048120  ,A044112,2011JJ00,17.4
5846,A048120  ,A044112,2012JJ00,15.3
5847,A048120  ,A044112,2013JJ00,15.3
5848,A048120  ,A044112,2014JJ00,15.2
5849,A048120  ,A044112,2015JJ00,14.1
5850,A048120  ,A044112,2016JJ00,14.8
5851,A048120  ,A044112,2017JJ00,13.2
5852,A048120  ,A044112,2018JJ00,12.8
5853,A048120  ,A044112,2019JJ00,11.7
5854,A048120  ,A044112,2020JJ00,11.7
5855,A048120  ,A044112,2021JJ00,11.1
5856,A048120  ,A044112,2022JJ00,10.8
5857,A048120  ,A044112,2023JJ00,10.0
5858,A048120  ,A044112,2024JJ00,9.2
5859,A048120  ,A044114,1990JJ00,2.0
5860,A048120  ,A044114,1995JJ00,1.9
5861,A048120  ,A044114,2000JJ00,2.0
5862,A048120  ,A044114,2001JJ00,2.0
5863,A048120  ,A044114,2002JJ00,1.9
5864,A048120  ,A044114,2003JJ00,1.8
5865,A048120  ,A044114,2004JJ00,1.9
5866,A048120  ,A044114,2005JJ00,2.0
5867,A048120  ,A044114,2006JJ00,2.0
5868,A048120  ,A044114,2007JJ00,1.9
5869,A048120  ,A044114,2008JJ00,1.0
5870,A048120  ,A044114,2009JJ00,0.5
5871,A048120  ,A044114,2010JJ00,0.2
5872,A048120  ,A044114,2011JJ00,0.0
5873,A048120  ,A044114,2012JJ00,0.0
5874,A048120  ,A044114,2013JJ00,0.0
5875,A048120  ,A044114,2014JJ00,0.0
5876,A048120  ,A044114,2015JJ00,0.0
5877,A048120  ,A044114,2016JJ00,0.0
5878,A048120  ,A044114,2017JJ00,0.0
5879,A048120  ,A044114,2018JJ00,0.0
5880,A048120  ,A044114,2019JJ00,0.0
5881,A048120  ,A044114,2020JJ00,0.0
5882,A048120  ,A044114,2021JJ00,0.0
5883,A048120  ,A044114,2022JJ00,0.0
5884,A048120  ,A044114,2023JJ00,0.0
5885,A048120  ,A044114,2024JJ00,0.0
5886,A048120  ,A044118,1990JJ00,5.3
5887,A048120  ,A044118,1995JJ00,4.5
5888,A048120  ,A044118,2000JJ00,3.9
5889,A048120  ,A044118,2001JJ00,3.7
5890,A048120  ,A044118,2002JJ00,3.3
5891,A048120  ,A044118,2003JJ00,3.1
5892,A048120  ,A044118,2004JJ00,2.9
5893,A048120  ,A044118,2005JJ00,2.9
5894,A048120  ,A044118,2006JJ00,2.7
5895,A048120  ,A044118,2007JJ00,2.5
5896,A048120  ,A044118,2008JJ00,2.3
5897,A048120  ,A044118,2009JJ00,2.1
5898,A048120  ,A044118,2010JJ00,1.8
5899,A048120  ,A044118,2011JJ00,1.9
5900,A048120  ,A044118,2012JJ00,1.6
5901,A048120  ,A044118,2013JJ00,1.6
5902,A048120  ,A044118,2014JJ00,1.6
5903,A048120  ,A044118,2015JJ00,1.5
5904,A048120  ,A044118,2016JJ00,1.6
5905,A048120  ,A044118,2017JJ00,1.5
5906,A048120  ,A044118,2018JJ00,1.4
5907,A048120  ,A044118,2019JJ00,1.3
5908,A048120  ,A044118,2020JJ00,1.3
5909,A048120  ,A044118,2021JJ00,1.2
5910,A048120  ,A044118,2022JJ00,1.2
5911,A048120  ,A044118,2023JJ00,1.1
5912,A048120  ,A044118,2024JJ00,0.9
5913,A048120  ,A051771,1990JJ00,2.5
5914,A048120  ,A051771,1995JJ00,2.2
5915,A048120  ,A051771,2000JJ00,2.1
5916,A048120  ,A051771,2001JJ00,2.1
5917,A048120  ,A051771,2002JJ00,1.9
5918,A048120  ,A051771,2003JJ00,1.8
5919,A048120  ,A051771,2004JJ00,1.7
5920,A048120  ,A051771,2005JJ00,1.7
5921,A048120  ,A051771,2006JJ00,1.6
5922,A048120  ,A051771,2007JJ00,1.5
5923,A048120  ,A051771,2008JJ00,1.3
5924,A048120  ,A051771,2009JJ00,1.1
5925,A048120  ,A051771,2010JJ00,1.0
5926,A048120  ,A051771,2011JJ00,1.0
5927,A048120  ,A051771,2012JJ00,0.8
5928,A048120  ,A051771,2013JJ00,0.8
5929,A048120  ,A051771,2014JJ00,0.8
5930,A048120  ,A051771,2015JJ00,0.7
5931,A048120  ,A051771,2016JJ00,0.8
5932,A048120  ,A051771,2017JJ00,0.7
5933,A048120  ,A051771,2018JJ00,0.6
5934,A048120  ,A051771,2019JJ00,0.6
5935,A048120  ,A051771,2020JJ00,0.6
5936,A048120  ,A051771,2021JJ00,0.5
5937,A048120  ,A051771,2022JJ00,0.5
5938,A048120  ,A051771,2023JJ00,0.4
5939,A048120  ,A051771,2024JJ00,0.4
5940,A052490  ,A044111,1990JJ00,0.0
5941,A052490  ,A044111,1995JJ00,0.0
5942,A052490  ,A044111,2000JJ00,0.0
5943,A052490  ,A044111,2001JJ00,0.0
5944,A052490  ,A044111,2002JJ00,0.0
5945,A052490  ,A044111,2003JJ00,0.0
5946,A052490  ,A044111,2004JJ00,0.0
5947,A052490  ,A044111,2005JJ00,0.0
5948,A052490  ,A044111,2006JJ00,0.0
5949,A052490  ,A044111,2007JJ00,0.0
5950,A052490  ,A044111,2008JJ00,0.0
5951,A052490  ,A044111,2009JJ00,0.0
5952,A052490  ,A044111,2010JJ00,0.0
5953,A052490  ,A044111,2011JJ00,0.0
5954,A052490  ,A044111,2012JJ00,0.0
5955,A052490  ,A044111,2013JJ00,0.0
5956,A052490  ,A044111,2014JJ00,0.0
5957,A052490  ,A044111,2015JJ00,0.0
5958,A052490  ,A044111,2016JJ00,0.0
5959,A052490  ,A044111,2017JJ00,0.0
5960,A052490  ,A044111,2018JJ00,0.0
5961,A052490  ,A044111,2019JJ00,0.0
5962,A052490  ,A044111,2020JJ00,0.0
5963,A052490  ,A044111,2021JJ00,0.0
5964,A052490  ,A044111,2022JJ00,0.0
5965,A052490  ,A044111,2023JJ00,0.0
5966,A052490  ,A044111,2024JJ00,0.0
5967,A052490  ,A044112,1990JJ00,1.0
5968,A052490  ,A044112,1995JJ00,1.0
5969,A052490  ,A044112,2000JJ00,1.0
5970,A052490  ,A044112,2001JJ00,1.0
5971,A052490  ,A044112,2002JJ00,1.0
5972,A052490  ,A044112,2003JJ00,1.0
5973,A052490  ,A044112,2004JJ00,0.9
5974,A052490  ,A044112,2005JJ00,0.9
5975,A052490  ,A044112,2006JJ00,0.9
5976,A052490  ,A044112,2007JJ00,0.9
5977,A052490  ,A044112,2008JJ00,0.8
5978,A052490  ,A044112,2009JJ00,0.8
5979,A052490  ,A044112,2010JJ00,0.8
5980,A052490  ,A044112,2011JJ00,0.8
5981,A052490  ,A044112,2012JJ00,0.7
5982,A052490  ,A044112,2013JJ00,0.7
5983,A052490  ,A044112,2014JJ00,0.7
5984,A052490  ,A044112,2015JJ00,0.6
5985,A052490  ,A044112,2016JJ00,0.6
5986,A052490  ,A044112,2017JJ00,0.6
5987,A052490  ,A044112,2018JJ00,0.5
5988,A052490  ,A044112,2019JJ00,0.5
5989,A052490  ,A044112,2020JJ00,0.5
5990,A052490  ,A044112,2021JJ00,0.4
5991,A052490  ,A044112,2022JJ00,0.4
5992,A052490  ,A044112,2023JJ00,0.4
5993,A052490  ,A044112,2024JJ00,0.3
5994,A052490  ,A044114,1990JJ00,0.1
5995,A052490  ,A044114,1995JJ00,0.1
5996,A052490  ,A044114,2000JJ00,0.1
5997,A052490  ,A044114,2001JJ00,0.1
5998,A052490  ,A044114,2002JJ00,0.1
5999,A052490  ,A044114,2003JJ00,0.1
6000,A052490  ,A044114,2004JJ00,0.1
6001,A052490  ,A044114,2005JJ00,0.1
6002,A052490  ,A044114,2006JJ00,0.1
6003,A052490  ,A044114,2007JJ00,0.1
6004,A052490  ,A044114,2008JJ00,0.0
6005,A052490  ,A044114,2009JJ00,0.0
6006,A052490  ,A044114,2010JJ00,0.0
6007,A052490  ,A044114,2011JJ00,0.0
6008,A052490  ,A044114,2012JJ00,0.0
6009,A052490  ,A044114,2013JJ00,0.0
6010,A052490  ,A044114,2014JJ00,0.0
6011,A052490  ,A044114,2015JJ00,0.0
6012,A052490  ,A044114,2016JJ00,0.0
6013,A052490  ,A044114,2017JJ00,0.0
6014,A052490  ,A044114,2018JJ00,0.0
6015,A052490  ,A044114,2019JJ00,0.0
6016,A052490  ,A044114,2020JJ00,0.0
6017,A052490  ,A044114,2021JJ00,0.0
6018,A052490  ,A044114,2022JJ00,0.0
6019,A052490  ,A044114,2023JJ00,0.0
6020,A052490  ,A044114,2024JJ00,0.0
6021,A052490  ,A044118,1990JJ00,0.2
6022,A052490  ,A044118,1995JJ00,0.2
6023,A052490  ,A044118,2000JJ00,0.2
6024,A052490  ,A044118,2001JJ00,0.2
6025,A052490  ,A044118,2002JJ00,0.2
6026,A052490  ,A044118,2003JJ00,0.2
6027,A052490  ,A044118,2004JJ00,0.1
6028,A052490  ,A044118,2005JJ00,0.1
6029,A052490  ,A044118,2006JJ00,0.1
6030,A052490  ,A044118,2007JJ00,0.1
6031,A052490  ,A044118,2008JJ00,0.1
6032,A052490  ,A044118,2009JJ00,0.1
6033,A052490  ,A044118,2010JJ00,0.1
6034,A052490  ,A044118,2011JJ00,0.1
6035,A052490  ,A044118,2012JJ00,0.1
6036,A052490  ,A044118,2013JJ00,0.1
6037,A052490  ,A044118,2014JJ00,0.1
6038,A052490  ,A044118,2015JJ00,0.1
6039,A052490  ,A044118,2016JJ00,0.1
6040,A052490  ,A044118,2017JJ00,0.1
6041,A052490  ,A044118,2018JJ00,0.1
6042,A052490  ,A044118,2019JJ00,0.1
6043,A052490  ,A044118,2020JJ00,0.0
6044,A052490  ,A044118,2021JJ00,0.0
6045,A052490  ,A044118,2022JJ00,0.0
6046,A052490  ,A044118,2023JJ00,0.0
6047,A052490  ,A044118,2024JJ00,0.0
6048,A052490  ,A051771,1990JJ00,0.1
6049,A052490  ,A051771,1995JJ00,0.1
6050,A052490  ,A051771,2000JJ00,0.1
6051,A052490  ,A051771,2001JJ00,0.1
6052,A052490  ,A051771,2002JJ00,0.1
6053,A052490  ,A051771,2003JJ00,0.1
6054,A052490  ,A051771,2004JJ00,0.1
6055,A052490  ,A051771,2005JJ00,0.1
6056,A052490  ,A051771,2006JJ00,0.1
6057,A052490  ,A051771,2007JJ00,0.0
6058,A052490  ,A051771,2008JJ00,0.0
6059,A052490  ,A051771,2009JJ00,0.0
6060,A052490  ,A051771,2010JJ00,0.0
6061,A052490  ,A051771,2011JJ00,0.0
6062,A052490  ,A051771,2012JJ00,0.0
6063,A052490  ,A051771,2013JJ00,0.0
6064,A052490  ,A051771,2014JJ00,0.0
6065,A052490  ,A051771,2015JJ00,0.0
6066,A052490  ,A051771,2016JJ00,0.0
6067,A052490  ,A051771,2017JJ00,0.0
6068,A052490  ,A051771,2018JJ00,0.0
6069,A052490  ,A051771,2019JJ00,0.0
6070,A052490  ,A051771,2020JJ00,0.0
6071,A052490  ,A051771,2021JJ00,0.0
6072,A052490  ,A051771,2022JJ00,0.0
6073,A052490  ,A051771,2023JJ00,0.0
6074,A052490  ,A051771,2024JJ00,0.0
6075,A052491  ,A044111,1990JJ00,0.0
6076,A052491  ,A044111,1995JJ00,0.0
6077,A052491  ,A044111,2000JJ00,0.0
6078,A052491  ,A044111,2001JJ00,0.0
6079,A052491  ,A044111,2002JJ00,0.0
6080,A052491  ,A044111,2003JJ00,0.0
6081,A052491  ,A044111,2004JJ00,0.0
6082,A052491  ,A044111,2005JJ00,0.0
6083,A052491  ,A044111,2006JJ00,0.0
6084,A052491  ,A044111,2007JJ00,0.0
6085,A052491  ,A044111,2008JJ00,0.0
6086,A052491  ,A044111,2009JJ00,0.0
6087,A052491  ,A044111,2010JJ00,0.0
6088,A052491  ,A044111,2011JJ00,0.0
6089,A052491  ,A044111,2012JJ00,0.0
6090,A052491  ,A044111,2013JJ00,0.0
6091,A052491  ,A044111,2014JJ00,0.0
6092,A052491  ,A044111,2015JJ00,0.0
6093,A052491  ,A044111,2016JJ00,0.0
6094,A052491  ,A044111,2017JJ00,0.0
6095,A052491  ,A044111,2018JJ00,0.0
6096,A052491  ,A044111,2019JJ00,0.0
6097,A052491  ,A044111,2020JJ00,0.0
6098,A052491  ,A044111,2021JJ00,0.0
6099,A052491  ,A044111,2022JJ00,0.0
6100,A052491  ,A044111,2023JJ00,0.0
6101,A052491  ,A044111,2024JJ00,0.0
6102,A052491  ,A044112,1990JJ00,7.7
6103,A052491  ,A044112,1995JJ00,8.4
6104,A052491  ,A044112,2000JJ00,9.2
6105,A052491  ,A044112,2001JJ00,9.1
6106,A052491  ,A044112,2002JJ00,9.2
6107,A052491  ,A044112,2003JJ00,9.2
6108,A052491  ,A044112,2004JJ00,9.3
6109,A052491  ,A044112,2005JJ00,9.4
6110,A052491  ,A044112,2006JJ00,9.1
6111,A052491  ,A044112,2007JJ00,9.2
6112,A052491  ,A044112,2008JJ00,9.1
6113,A052491  ,A044112,2009JJ00,8.8
6114,A052491  ,A044112,2010JJ00,8.8
6115,A052491  ,A044112,2011JJ00,8.7
6116,A052491  ,A044112,2012JJ00,8.4
6117,A052491  ,A044112,2013JJ00,8.0
6118,A052491  ,A044112,2014JJ00,7.9
6119,A052491  ,A044112,2015JJ00,7.5
6120,A052491  ,A044112,2016JJ00,7.1
6121,A052491  ,A044112,2017JJ00,6.8
6122,A052491  ,A044112,2018JJ00,6.6
6123,A052491  ,A044112,2019JJ00,6.4
6124,A052491  ,A044112,2020JJ00,6.1
6125,A052491  ,A044112,2021JJ00,5.9
6126,A052491  ,A044112,2022JJ00,5.5
6127,A052491  ,A044112,2023JJ00,5.2
6128,A052491  ,A044112,2024JJ00,4.9
6129,A052491  ,A044114,1990JJ00,0.6
6130,A052491  ,A044114,1995JJ00,0.6
6131,A052491  ,A044114,2000JJ00,0.7
6132,A052491  ,A044114,2001JJ00,0.7
6133,A052491  ,A044114,2002JJ00,0.7
6134,A052491  ,A044114,2003JJ00,0.7
6135,A052491  ,A044114,2004JJ00,0.7
6136,A052491  ,A044114,2005JJ00,0.7
6137,A052491  ,A044114,2006JJ00,0.8
6138,A052491  ,A044114,2007JJ00,0.8
6139,A052491  ,A044114,2008JJ00,0.4
6140,A052491  ,A044114,2009JJ00,0.2
6141,A052491  ,A044114,2010JJ00,0.1
6142,A052491  ,A044114,2011JJ00,0.0
6143,A052491  ,A044114,2012JJ00,0.0
6144,A052491  ,A044114,2013JJ00,0.0
6145,A052491  ,A044114,2014JJ00,0.0
6146,A052491  ,A044114,2015JJ00,0.0
6147,A052491  ,A044114,2016JJ00,0.0
6148,A052491  ,A044114,2017JJ00,0.0
6149,A052491  ,A044114,2018JJ00,0.0
6150,A052491  ,A044114,2019JJ00,0.0
6151,A052491  ,A044114,2020JJ00,0.0
6152,A052491  ,A044114,2021JJ00,0.0
6153,A052491  ,A044114,2022JJ00,0.0
6154,A052491  ,A044114,2023JJ00,0.0
6155,A052491  ,A044114,2024JJ00,0.0
6156,A052491  ,A044118,1990JJ00,3.9
6157,A052491  ,A044118,1995JJ00,3.5
6158,A052491  ,A044118,2000JJ00,3.4
6159,A052491  ,A044118,2001JJ00,3.3
6160,A052491  ,A044118,2002JJ00,3.3
6161,A052491  ,A044118,2003JJ00,3.1
6162,A052491  ,A044118,2004JJ00,2.9
