ID,HerkomstVanUitvoer,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4,WaardeInWerkelijkePrijzen_5,WaardePrijsniveau2005_6,VolumemutatieTOVVoorafgaandJaar_7,Prijsindexcijfers_8,WaardeInWerkelijkePrijzen_9,WaardePrijsniveau2005_10,VolumemutatieTOVVoorafgaandJaar_11,Prijsindexcijfers_12
767,334800,2005JJ00,2166.0,2166.0,-4.1,100.0,2105.0,2105.0,-4.9,100.0,61.0,61.0,34.8,100.0
768,334800,2006JJ00,2461.0,2385.0,10.1,103.2,2394.0,2319.0,10.2,103.2,67.0,66.0,8.2,101.5
769,334800,2007JJ00,2948.0,2801.0,17.4,105.3,2876.0,2732.0,17.8,105.3,72.0,69.0,4.5,104.4
770,334800,2008JJ00,2915.0,2745.0,-2.0,106.2,2840.0,2674.0,-2.1,106.2,75.0,71.0,2.8,105.8
771,334800,2009JJ00,2372.0,2289.0,-16.6,103.6,2307.0,2231.0,-16.5,103.4,65.0,58.0,-18.7,112.8
772,334800,2010JJ00,2264.0,2146.0,-6.2,105.5,2197.0,2086.0,-6.5,105.3,67.0,59.0,3.1,112.8
773,334800,2011JJ00,2568.0,2370.0,10.4,108.4,2498.0,2308.0,10.7,108.2,70.0,61.0,3.0,114.4
774,334800,2012JJ00,2630.0,2390.0,0.9,110.0,2559.0,2330.0,0.9,109.8,71.0,60.0,-1.4,117.7
775,336500,1988JJ00,3726.0,4373.0,,85.2,3630.0,4247.0,,85.5,96.0,128.0,,74.8
776,336500,1989JJ00,4166.0,4852.0,11.0,85.9,4066.0,4720.0,11.2,86.1,100.0,132.0,3.1,75.5
777,336500,1990JJ00,4609.0,5269.0,8.6,87.5,4507.0,5135.0,8.8,87.8,102.0,134.0,1.0,76.3
778,336500,1991JJ00,4492.0,5103.0,-3.1,88.0,4404.0,4987.0,-2.9,88.3,88.0,114.0,-14.7,77.2
779,336500,1992JJ00,4687.0,5292.0,3.7,88.6,4604.0,5182.0,3.9,88.9,83.0,106.0,-6.8,78.1
780,336500,1993JJ00,4598.0,5219.0,-1.4,88.1,4513.0,5110.0,-1.4,88.3,85.0,106.0,0.0,80.0
781,336500,1994JJ00,5056.0,5651.0,8.3,89.5,4951.0,5521.0,8.0,89.7,105.0,128.0,20.0,82.3
782,336500,1995JJ00,5394.0,6100.0,8.0,88.4,5288.0,5967.0,8.1,88.6,106.0,130.0,1.9,81.6
783,336500,1996JJ00,5709.0,6417.0,5.2,89.0,5593.0,6272.0,5.1,89.2,116.0,141.0,8.5,82.3
784,336500,1997JJ00,6709.0,7428.0,15.8,90.3,6569.0,7261.0,15.8,90.5,140.0,163.0,15.5,86.0
785,336500,1998JJ00,7038.0,7641.0,2.9,92.1,6860.0,7438.0,2.4,92.2,178.0,200.0,22.9,88.9
786,336500,1999JJ00,7296.0,7892.0,3.3,92.5,7120.0,7693.0,3.4,92.6,176.0,196.0,-2.2,90.0
787,336500,2000JJ00,9029.0,9638.0,22.1,93.7,8835.0,9420.0,22.4,93.8,194.0,215.0,9.7,90.4
788,336500,2001JJ00,8444.0,8711.0,-9.6,96.9,8228.0,8475.0,-10.0,97.1,216.0,233.0,8.8,92.6
789,336500,2002JJ00,9901.0,10043.0,15.3,98.6,9623.0,9747.0,15.0,98.7,278.0,294.0,25.9,94.6
790,336500,2003JJ00,8614.0,8730.0,-13.1,98.7,8297.0,8405.0,-13.8,98.7,317.0,327.0,11.2,97.1
791,336500,2004JJ00,10110.0,10297.0,17.9,98.2,9839.0,10023.0,19.2,98.2,271.0,274.0,-16.1,98.9
792,336500,2005JJ00,10139.0,10139.0,-1.5,100.0,9867.0,9867.0,-1.6,100.0,272.0,272.0,-0.7,100.0
793,336500,2006JJ00,11475.0,11347.0,11.9,101.1,11160.0,11038.0,11.9,101.1,315.0,309.0,13.6,101.9
794,336500,2007JJ00,12601.0,12221.0,7.7,103.1,12261.0,11897.0,7.8,103.1,340.0,325.0,5.1,104.7
795,336500,2008JJ00,11992.0,11412.0,-6.6,105.1,11627.0,11073.0,-6.9,105.0,365.0,339.0,4.4,107.7
796,336500,2009JJ00,10005.0,9380.0,-17.8,106.7,9645.0,9050.0,-18.3,106.6,360.0,328.0,-3.3,109.8
797,336500,2010JJ00,13062.0,12184.0,29.9,107.2,12709.0,11867.0,31.1,107.1,353.0,319.0,-2.8,110.7
798,336500,2011JJ00,15663.0,14510.0,19.1,107.9,15266.0,14155.0,19.3,107.8,397.0,357.0,11.9,111.3
799,336500,2012JJ00,14605.0,13337.0,-8.1,109.5,14211.0,12988.0,-8.2,109.4,394.0,350.0,-1.8,112.4
800,339200,1988JJ00,2052.0,2535.0,,81.0,2031.0,2510.0,,80.9,21.0,28.0,,76.1
801,339200,1989JJ00,2684.0,3204.0,26.4,83.8,2662.0,3180.0,26.7,83.7,22.0,28.0,0.0,79.7
802,339200,1990JJ00,2553.0,2982.0,-6.9,85.6,2532.0,2959.0,-6.9,85.6,21.0,26.0,-4.5,79.7
803,339200,1991JJ00,2456.0,2796.0,-6.2,87.8,2437.0,2775.0,-6.2,87.8,19.0,24.0,-9.5,79.7
804,339200,1992JJ00,2006.0,2251.0,-19.5,89.1,1987.0,2229.0,-19.7,89.2,19.0,25.0,5.3,75.7
805,339200,1993JJ00,2275.0,2528.0,12.3,90.0,2260.0,2510.0,12.6,90.0,15.0,20.0,-21.1,75.7
806,339200,1994JJ00,2864.0,3162.0,25.1,90.6,2849.0,3143.0,25.2,90.6,15.0,20.0,0.0,75.7
807,339200,1995JJ00,3506.0,3852.0,21.8,91.0,3490.0,3832.0,21.9,91.1,16.0,21.0,6.7,75.7
808,339200,1996JJ00,4350.0,4635.0,20.3,93.9,4335.0,4618.0,20.5,93.9,15.0,17.0,-18.8,87.4
809,339200,1997JJ00,5023.0,5281.0,13.9,95.1,5009.0,5264.0,14.0,95.2,14.0,16.0,-6.7,87.4
810,339200,1998JJ00,6150.0,6453.0,22.2,95.3,6135.0,6436.0,22.3,95.3,15.0,16.0,0.0,93.6
811,339200,1999JJ00,6528.0,6865.0,6.4,95.1,6509.0,6843.0,6.3,95.1,19.0,21.0,33.3,88.9
812,339200,2000JJ00,6998.0,7234.0,5.4,96.7,6975.0,7210.0,5.4,96.7,23.0,24.0,10.5,97.4
813,339200,2001JJ00,6798.0,7097.0,-1.9,95.8,6772.0,7070.0,-1.9,95.8,26.0,26.0,8.7,101.3
814,339200,2002JJ00,7148.0,7438.0,4.8,96.1,7122.0,7412.0,4.8,96.1,26.0,26.0,0.0,101.3
815,339200,2003JJ00,7175.0,7466.0,0.4,96.1,7143.0,7435.0,0.3,96.1,32.0,31.0,19.2,104.5
816,339200,2004JJ00,7664.0,7690.0,3.0,99.7,7642.0,7668.0,3.1,99.7,22.0,22.0,-28.1,100.0
817,339200,2005JJ00,7405.0,7405.0,-3.7,100.0,7385.0,7385.0,-3.7,100.0,20.0,20.0,-9.1,100.0
818,339200,2006JJ00,8020.0,7942.0,7.3,101.0,7997.0,7919.0,7.2,101.0,23.0,23.0,15.0,100.0
819,339200,2007JJ00,9077.0,8810.0,10.9,103.0,9052.0,8785.0,10.9,103.0,25.0,25.0,8.7,100.0
820,339200,2008JJ00,9072.0,8529.0,-3.2,106.4,9048.0,8505.0,-3.2,106.4,24.0,24.0,-4.0,100.0
821,339200,2009JJ00,4228.0,4067.0,-52.3,104.0,4207.0,4048.0,-52.4,103.9,21.0,20.0,-16.7,105.0
822,339200,2010JJ00,5529.0,5273.0,29.7,104.8,5508.0,5253.0,29.8,104.9,21.0,21.0,4.8,100.2
823,339200,2011JJ00,7548.0,7110.0,34.8,106.2,7525.0,7089.0,34.9,106.2,23.0,22.0,4.8,104.8
824,339200,2012JJ00,6783.0,6311.0,-11.2,107.5,6761.0,6290.0,-11.3,107.5,22.0,21.0,-4.3,104.8
825,339205,1988JJ00,3126.0,3964.0,,78.9,2918.0,3696.0,,78.9,208.0,289.0,,71.9
826,339205,1989JJ00,4043.0,4929.0,24.3,82.0,3821.0,4646.0,25.7,82.2,222.0,305.0,5.3,72.8
827,339205,1990JJ00,3962.0,4781.0,-3.0,82.9,3784.0,4556.0,-1.9,83.1,178.0,240.0,-21.2,74.1
828,339205,1991JJ00,4166.0,4909.0,2.7,84.9,3944.0,4637.0,1.8,85.1,222.0,293.0,21.9,75.8
829,339205,1992JJ00,3527.0,4104.0,-16.4,85.9,3354.0,3896.0,-16.0,86.1,173.0,223.0,-23.9,77.6
830,339205,1993JJ00,3931.0,4512.0,9.9,87.1,3757.0,4305.0,10.5,87.3,174.0,220.0,-1.2,78.9
831,339205,1994JJ00,4136.0,4685.0,3.8,88.3,3967.0,4487.0,4.2,88.4,169.0,210.0,-4.6,80.4
832,339205,1995JJ00,4891.0,5509.0,17.6,88.8,4720.0,5310.0,18.3,88.9,171.0,210.0,0.0,81.3
833,339205,1996JJ00,5453.0,5949.0,8.0,91.7,5320.0,5796.0,9.2,91.8,133.0,160.0,-24.0,83.2
834,339205,1997JJ00,6047.0,6494.0,9.2,93.1,5939.0,6369.0,9.9,93.3,108.0,129.0,-19.5,84.0
835,339205,1998JJ00,7192.0,7678.0,18.2,93.7,7063.0,7533.0,18.3,93.8,129.0,148.0,14.8,87.4
836,339205,1999JJ00,7724.0,8242.0,7.3,93.7,7603.0,8107.0,7.6,93.8,121.0,136.0,-7.8,88.8
837,339205,2000JJ00,8411.0,8822.0,7.0,95.3,8284.0,8685.0,7.1,95.4,127.0,138.0,1.7,91.7
838,339205,2001JJ00,8177.0,8572.0,-2.8,95.4,8089.0,8477.0,-2.4,95.4,88.0,95.0,-31.5,92.8
839,339205,2002JJ00,8573.0,8937.0,4.3,95.9,8455.0,8816.0,4.0,95.9,118.0,122.0,28.4,96.9
840,339205,2003JJ00,8657.0,9002.0,0.7,96.2,8531.0,8875.0,0.7,96.1,126.0,127.0,4.2,99.2
841,339205,2004JJ00,9452.0,9501.0,5.5,99.5,9308.0,9355.0,5.4,99.5,144.0,146.0,15.1,98.6
842,339205,2005JJ00,9292.0,9292.0,-2.2,100.0,9153.0,9153.0,-2.2,100.0,139.0,139.0,-4.9,100.0
843,339205,2006JJ00,9985.0,9886.0,6.4,101.0,9844.0,9746.0,6.5,101.0,141.0,140.0,0.7,100.7
844,339205,2007JJ00,11553.0,11217.0,13.5,103.0,11417.0,11083.0,13.7,103.0,136.0,134.0,-4.3,101.5
845,339205,2008JJ00,11572.0,10879.0,-3.0,106.4,11418.0,10732.0,-3.2,106.4,154.0,147.0,9.6,104.9
846,339205,2009JJ00,6659.0,6379.0,-41.4,104.4,6515.0,6243.0,-41.8,104.4,144.0,137.0,-6.5,104.9
847,339205,2010JJ00,7857.0,7471.0,17.1,105.2,7721.0,7343.0,17.6,105.1,136.0,129.0,-6.2,105.6
848,339205,2011JJ00,9950.0,9350.0,25.1,106.4,9804.0,9217.0,25.5,106.4,146.0,134.0,4.4,108.6
849,339205,2012JJ00,9275.0,8610.0,-7.9,107.7,9133.0,8481.0,-8.0,107.7,142.0,131.0,-2.7,108.6
850,340200,1988JJ00,1074.0,1561.0,,68.8,887.0,1295.0,,68.5,187.0,262.0,,71.4
851,340200,1989JJ00,1359.0,1879.0,20.4,72.3,1159.0,1599.0,23.4,72.5,200.0,277.0,5.9,72.1
852,340200,1990JJ00,1409.0,1969.0,4.8,71.6,1252.0,1752.0,9.6,71.5,157.0,214.0,-23.0,73.5
853,340200,1991JJ00,1710.0,2339.0,18.8,73.1,1507.0,2065.0,17.9,73.0,203.0,269.0,26.1,75.3
854,340200,1992JJ00,1521.0,2060.0,-11.9,73.8,1367.0,1860.0,-10.0,73.5,154.0,198.0,-26.6,77.9
855,340200,1993JJ00,1656.0,2200.0,6.8,75.3,1497.0,1997.0,7.4,75.0,159.0,200.0,1.3,79.4
856,340200,1994JJ00,1272.0,1643.0,-25.3,77.4,1118.0,1449.0,-27.5,77.2,154.0,190.0,-5.0,80.9
857,340200,1995JJ00,1385.0,1775.0,8.0,78.0,1230.0,1582.0,9.2,77.7,155.0,189.0,-0.6,82.0
858,340200,1996JJ00,1103.0,1362.0,-23.2,81.0,985.0,1217.0,-23.1,80.9,118.0,143.0,-24.5,82.7
859,340200,1997JJ00,1024.0,1231.0,-9.6,83.2,930.0,1117.0,-8.2,83.3,94.0,112.0,-21.2,83.6
860,340200,1998JJ00,1042.0,1216.0,-1.3,85.7,928.0,1082.0,-3.1,85.8,114.0,132.0,17.0,86.6
861,340200,1999JJ00,1196.0,1373.0,13.0,87.1,1094.0,1257.0,16.2,87.0,102.0,114.0,-13.2,89.2
862,340200,2000JJ00,1413.0,1595.0,16.1,88.6,1309.0,1479.0,17.6,88.5,104.0,114.0,0.0,91.0
863,340200,2001JJ00,1379.0,1476.0,-7.4,93.4,1317.0,1408.0,-4.8,93.6,62.0,68.0,-40.4,91.0
864,340200,2002JJ00,1425.0,1499.0,1.5,95.1,1333.0,1403.0,-0.3,95.0,92.0,96.0,40.3,96.2
865,340200,2003JJ00,1482.0,1535.0,2.5,96.5,1388.0,1440.0,2.6,96.4,94.0,96.0,0.0,98.3
866,340200,2004JJ00,1788.0,1810.0,17.9,98.8,1666.0,1686.0,17.1,98.8,122.0,124.0,29.8,98.3
867,340200,2005JJ00,1887.0,1887.0,4.3,100.0,1768.0,1768.0,4.9,100.0,119.0,119.0,-4.1,100.0
868,340200,2006JJ00,1965.0,1944.0,3.0,101.1,1847.0,1827.0,3.3,101.1,118.0,117.0,-1.7,100.9
869,340200,2007JJ00,2476.0,2406.0,23.8,102.9,2365.0,2297.0,25.7,103.0,111.0,109.0,-6.8,101.8
870,340200,2008JJ00,2500.0,2350.0,-2.3,106.4,2370.0,2227.0,-3.0,106.4,130.0,123.0,12.6,105.8
871,340200,2009JJ00,2431.0,2312.0,-1.6,105.1,2308.0,2195.0,-1.4,105.1,123.0,117.0,-4.6,105.0
872,340200,2010JJ00,2328.0,2203.0,-4.7,105.7,2213.0,2095.0,-4.5,105.6,115.0,108.0,-8.1,106.8
873,340200,2011JJ00,2402.0,2250.0,2.1,106.8,2279.0,2138.0,2.0,106.6,123.0,112.0,4.3,109.5
874,340200,2012JJ00,2492.0,2308.0,2.6,108.0,2372.0,2199.0,2.9,107.9,120.0,110.0,-2.4,109.5
875,341600,1988JJ00,263.0,340.0,,77.4,263.0,344.0,,76.5,0.0,0.0,,
876,341600,1989JJ00,309.0,395.0,16.3,78.2,309.0,400.0,16.3,77.3,0.0,0.0,,
877,341600,1990JJ00,378.0,466.0,17.8,81.2,378.0,471.0,17.8,80.3,0.0,0.0,,
878,341600,1991JJ00,398.0,479.0,2.9,83.0,398.0,485.0,2.9,82.1,0.0,0.0,,
879,341600,1992JJ00,413.0,484.0,1.0,85.3,413.0,489.0,1.0,84.4,0.0,0.0,,
880,341600,1993JJ00,399.0,462.0,-4.6,86.4,399.0,467.0,-4.6,85.4,0.0,0.0,,
881,341600,1994JJ00,409.0,470.0,1.8,87.0,408.0,474.0,1.5,86.1,1.0,1.0,,
882,341600,1995JJ00,423.0,485.0,3.2,87.2,422.0,489.0,3.2,86.3,1.0,1.0,,
883,341600,1996JJ00,442.0,489.0,0.9,90.3,441.0,493.0,0.7,89.5,1.0,1.0,,
884,341600,1997JJ00,441.0,484.0,-1.1,91.1,438.0,485.0,-1.6,90.4,3.0,3.0,,
885,341600,1998JJ00,468.0,508.0,5.0,92.1,463.0,507.0,4.6,91.3,5.0,5.0,,
886,341600,1999JJ00,525.0,575.0,13.2,91.3,505.0,554.0,9.3,91.2,20.0,20.0,,
887,341600,2000JJ00,677.0,730.0,26.9,92.8,655.0,706.0,27.5,92.7,22.0,22.0,,
888,341600,2001JJ00,631.0,671.0,-8.1,94.1,609.0,647.0,-8.4,94.1,22.0,22.0,,
889,341600,2002JJ00,663.0,702.0,4.8,94.4,640.0,678.0,4.8,94.4,23.0,23.0,,
890,341600,2003JJ00,582.0,610.0,-13.1,95.4,569.0,596.0,-12.0,95.4,13.0,13.0,,
891,341600,2004JJ00,657.0,684.0,12.0,96.1,643.0,670.0,12.3,96.0,14.0,14.0,,
892,341600,2005JJ00,667.0,667.0,-2.4,100.0,652.0,652.0,-2.6,100.0,15.0,15.0,,
893,341600,2006JJ00,682.0,671.0,0.6,101.6,667.0,656.0,0.6,101.7,15.0,15.0,,
894,341600,2007JJ00,708.0,688.0,2.5,102.9,694.0,673.0,2.5,103.2,14.0,14.0,,
895,341600,2008JJ00,638.0,602.0,-12.4,105.9,622.0,586.0,-12.8,106.1,16.0,16.0,,
896,341600,2009JJ00,703.0,658.0,9.2,106.8,689.0,645.0,10.0,106.8,14.0,14.0,,
897,341600,2010JJ00,816.0,752.0,14.2,108.6,803.0,739.0,14.5,108.7,13.0,13.0,,
898,341600,2011JJ00,894.0,825.0,9.8,108.3,882.0,813.0,10.1,108.5,12.0,12.0,,
899,341600,2012JJ00,979.0,883.0,7.0,110.8,967.0,871.0,7.1,111.0,12.0,12.0,,
900,999993,1988JJ00,1205.0,1358.0,,88.7,1186.0,1335.0,,88.8,19.0,23.0,,84.2
901,999993,1989JJ00,1312.0,1468.0,8.0,89.4,1286.0,1437.0,7.6,89.5,26.0,31.0,36.8,84.2
902,999993,1990JJ00,1483.0,1596.0,8.8,92.9,1459.0,1566.0,9.0,93.2,24.0,30.0,-3.8,80.8
903,999993,1991JJ00,1533.0,1615.0,1.1,94.9,1504.0,1579.0,0.8,95.2,29.0,36.0,20.8,80.8
904,999993,1992JJ00,1602.0,1664.0,3.1,96.3,1574.0,1630.0,3.2,96.6,28.0,35.0,-3.4,80.8
905,999993,1993JJ00,1558.0,1610.0,-3.2,96.8,1528.0,1575.0,-3.4,97.0,30.0,36.0,3.6,83.6
906,999993,1994JJ00,1590.0,1657.0,2.9,96.0,1558.0,1621.0,2.9,96.1,32.0,36.0,0.0,89.2
907,999993,1995JJ00,1733.0,1754.0,5.8,98.8,1696.0,1713.0,5.6,99.0,37.0,41.0,15.6,89.2
908,999993,1996JJ00,1948.0,1940.0,10.6,100.4,1909.0,1896.0,10.7,100.7,39.0,44.0,5.4,89.2
909,999993,1997JJ00,2214.0,2190.0,12.9,101.1,2172.0,2145.0,13.1,101.3,42.0,45.0,2.6,93.6
910,999993,1998JJ00,2303.0,2305.0,5.2,99.9,2258.0,2256.0,5.2,100.1,45.0,48.0,7.1,93.6
911,999993,1999JJ00,2543.0,2546.0,10.5,99.9,2480.0,2476.0,9.7,100.2,63.0,70.0,46.7,89.4
912,999993,2000JJ00,3203.0,3142.0,23.4,101.9,3130.0,3063.0,23.7,102.2,73.0,79.0,12.7,91.9
913,999993,2001JJ00,3097.0,3077.0,-2.1,100.7,3020.0,2994.0,-2.3,100.9,77.0,84.0,5.5,91.9
914,999993,2002JJ00,2928.0,2925.0,-4.9,100.1,2852.0,2844.0,-5.0,100.3,76.0,82.0,-2.6,93.1
915,999993,2003JJ00,2811.0,2818.0,-3.7,99.8,2745.0,2748.0,-3.4,99.9,66.0,70.0,-14.5,94.6
916,999993,2004JJ00,2863.0,2939.0,4.3,97.4,2793.0,2868.0,4.4,97.4,70.0,71.0,1.5,98.8
917,999993,2005JJ00,2820.0,2820.0,-4.1,100.0,2737.0,2737.0,-4.6,100.0,83.0,83.0,17.1,100.0
918,999993,2006JJ00,2880.0,2869.0,1.7,100.4,2781.0,2772.0,1.3,100.3,99.0,97.0,16.9,102.1
919,999993,2007JJ00,3052.0,3081.0,7.4,99.1,2936.0,2966.0,7.0,99.0,116.0,115.0,18.2,101.2
920,999993,2008JJ00,2993.0,3008.0,-2.4,99.5,2880.0,2899.0,-2.3,99.4,113.0,110.0,-4.3,103.0
921,999993,2009JJ00,2958.0,2959.0,-1.6,100.0,2864.0,2873.0,-0.9,99.7,94.0,87.0,-20.4,107.6
922,999993,2010JJ00,3059.0,3006.0,1.6,101.8,2968.0,2920.0,1.6,101.7,91.0,87.0,0.0,104.2
923,999993,2011JJ00,3146.0,3045.0,1.3,103.3,3054.0,2959.0,1.3,103.2,92.0,86.0,-1.1,106.5
924,999993,2012JJ00,3372.0,3186.0,4.6,105.8,3279.0,3099.0,4.7,105.8,93.0,88.0,2.2,105.3
925,341605,1988JJ00,3066.0,3692.0,,83.1,2933.0,3520.0,,83.3,133.0,179.0,,74.2
926,341605,1989JJ00,3414.0,4013.0,8.7,85.1,3269.0,3826.0,8.7,85.4,145.0,195.0,9.0,74.2
927,341605,1990JJ00,3884.0,4401.0,9.7,88.2,3754.0,4232.0,10.6,88.7,130.0,173.0,-11.7,75.4
928,341605,1991JJ00,3966.0,4433.0,0.7,89.5,3816.0,4246.0,0.3,89.9,150.0,192.0,11.5,78.0
929,341605,1992JJ00,4345.0,4777.0,7.8,91.0,4216.0,4616.0,8.7,91.3,129.0,162.0,-16.0,79.8
930,341605,1993JJ00,4508.0,4839.0,1.3,93.2,4375.0,4676.0,1.3,93.6,133.0,163.0,0.8,81.7
931,341605,1994JJ00,4168.0,4513.0,-6.7,92.3,4030.0,4350.0,-7.0,92.6,138.0,165.0,1.5,83.5
932,341605,1995JJ00,4546.0,4885.0,8.2,93.1,4400.0,4714.0,8.4,93.3,146.0,173.0,4.3,84.6
933,341605,1996JJ00,4726.0,5015.0,2.7,94.2,4593.0,4858.0,3.1,94.5,133.0,156.0,-9.6,85.3
934,341605,1997JJ00,4764.0,5222.0,4.1,91.2,4633.0,5070.0,4.4,91.4,131.0,150.0,-3.8,87.3
935,341605,1998JJ00,5250.0,5693.0,9.0,92.2,5099.0,5523.0,8.9,92.3,151.0,168.0,12.2,89.6
936,341605,1999JJ00,5524.0,5947.0,4.5,92.9,5357.0,5760.0,4.3,93.0,167.0,185.0,9.9,90.2
937,341605,2000JJ00,6771.0,7043.0,18.4,96.1,6591.0,6844.0,18.8,96.3,180.0,196.0,6.0,91.7
938,341605,2001JJ00,6512.0,6729.0,-4.5,96.8,6341.0,6541.0,-4.4,96.9,171.0,185.0,-5.6,92.2
939,341605,2002JJ00,6561.0,6722.0,-0.1,97.6,6361.0,6508.0,-0.5,97.7,200.0,212.0,14.6,94.1
940,341605,2003JJ00,5998.0,6166.0,-8.3,97.3,5794.0,5951.0,-8.6,97.4,204.0,215.0,1.0,95.1
941,341605,2004JJ00,6303.0,6476.0,5.0,97.3,6069.0,6237.0,4.8,97.3,234.0,239.0,11.3,98.0
942,341605,2005JJ00,6450.0,6450.0,-0.4,100.0,6201.0,6201.0,-0.6,100.0,249.0,249.0,4.3,100.0
943,341605,2006JJ00,6715.0,6647.0,3.1,101.0,6435.0,6373.0,2.8,101.0,280.0,274.0,10.0,102.2
944,341605,2007JJ00,7380.0,7294.0,9.7,101.2,7084.0,7009.0,10.0,101.1,296.0,286.0,4.3,103.6
945,341605,2008JJ00,7382.0,7144.0,-2.1,103.3,7061.0,6843.0,-2.4,103.2,321.0,301.0,5.4,106.6
946,341605,2009JJ00,6981.0,6728.0,-5.8,103.8,6682.0,6448.0,-5.8,103.6,299.0,280.0,-7.2,106.9
947,341605,2010JJ00,6881.0,6549.0,-2.7,105.1,6589.0,6277.0,-2.6,105.0,292.0,271.0,-3.0,107.7
948,341605,2011JJ00,7207.0,6769.0,3.4,106.5,6898.0,6483.0,3.3,106.4,309.0,285.0,5.1,108.4
949,341605,2012JJ00,7600.0,6998.0,3.4,108.6,7278.0,6704.0,3.4,108.6,322.0,293.0,2.9,109.7
950,342400,1988JJ00,942.0,1022.0,,92.2,923.0,996.0,,92.6,19.0,25.0,,74.7
951,342400,1989JJ00,1003.0,1080.0,5.7,92.8,977.0,1047.0,5.1,93.3,26.0,35.0,36.8,74.7
952,342400,1990JJ00,1105.0,1145.0,6.0,96.5,1081.0,1112.0,6.2,97.2,24.0,33.0,-3.8,71.7
953,342400,1991JJ00,1135.0,1151.0,0.5,98.6,1106.0,1113.0,0.1,99.3,29.0,40.0,20.8,71.7
954,342400,1992JJ00,1189.0,1195.0,3.8,99.5,1161.0,1158.0,4.0,100.3,28.0,39.0,-3.4,71.7
955,342400,1993JJ00,1159.0,1162.0,-2.8,99.8,1129.0,1124.0,-2.9,100.5,30.0,40.0,3.6,74.2
956,342400,1994JJ00,1181.0,1200.0,3.3,98.4,1150.0,1163.0,3.5,98.9,31.0,39.0,-3.3,79.3
957,342400,1995JJ00,1310.0,1281.0,6.8,102.3,1274.0,1238.0,6.5,102.9,36.0,45.0,16.1,79.3
958,342400,1996JJ00,1506.0,1457.0,13.7,103.4,1468.0,1412.0,14.1,103.9,38.0,47.0,2.8,81.4
959,342400,1997JJ00,1773.0,1705.0,17.0,104.0,1734.0,1660.0,17.5,104.5,39.0,45.0,-2.6,85.8
960,342400,1998JJ00,1835.0,1795.0,5.3,102.2,1795.0,1749.0,5.4,102.6,40.0,47.0,2.6,85.8
961,342400,1999JJ00,2018.0,1970.0,9.8,102.4,1975.0,1921.0,9.9,102.8,43.0,49.0,5.0,87.9
962,342400,2000JJ00,2526.0,2414.0,22.5,104.6,2475.0,2358.0,22.7,105.0,51.0,56.0,14.0,91.5
963,342400,2001JJ00,2466.0,2403.0,-0.5,102.6,2411.0,2343.0,-0.6,102.9,55.0,60.0,7.8,91.5
964,342400,2002JJ00,2265.0,2224.0,-7.4,101.8,2212.0,2168.0,-7.5,102.0,53.0,57.0,-5.5,93.2
965,342400,2003JJ00,2229.0,2205.0,-0.9,101.1,2176.0,2149.0,-0.9,101.3,53.0,56.0,-1.9,95.0
966,342400,2004JJ00,2206.0,2255.0,2.3,97.8,2150.0,2199.0,2.3,97.8,56.0,57.0,1.9,98.5
967,342400,2005JJ00,2153.0,2153.0,-4.5,100.0,2085.0,2085.0,-5.2,100.0,68.0,68.0,19.6,100.0
968,342400,2006JJ00,2198.0,2198.0,2.1,100.0,2114.0,2116.0,1.5,99.9,84.0,82.0,20.6,102.4
969,342400,2007JJ00,2344.0,2394.0,8.9,97.9,2242.0,2294.0,8.4,97.7,102.0,100.0,21.4,102.4
970,342400,2008JJ00,2355.0,2410.0,0.7,97.7,2258.0,2317.0,1.0,97.5,97.0,94.0,-5.9,103.5
971,342400,2009JJ00,2255.0,2300.0,-4.6,98.1,2175.0,2226.0,-3.9,97.7,80.0,74.0,-20.6,107.5
972,342400,2010JJ00,2243.0,2246.0,-2.4,99.9,2165.0,2172.0,-2.4,99.7,78.0,74.0,0.0,104.9
973,342400,2011JJ00,2252.0,2205.0,-1.8,102.1,2172.0,2131.0,-1.9,101.9,80.0,74.0,0.0,107.5
974,342400,2012JJ00,2393.0,2286.0,3.7,104.7,2312.0,2210.0,3.7,104.6,81.0,76.0,2.5,106.2
975,344400,1988JJ00,1861.0,2368.0,,78.6,1747.0,2214.0,,78.9,114.0,162.0,,70.5
976,344400,1989JJ00,2102.0,2584.0,9.1,81.3,1983.0,2423.0,9.4,81.8,119.0,169.0,4.4,70.5
977,344400,1990JJ00,2401.0,2848.0,10.2,84.3,2295.0,2705.0,11.6,84.8,106.0,146.0,-13.4,72.6
978,344400,1991JJ00,2433.0,2861.0,0.5,85.0,2312.0,2706.0,0.0,85.4,121.0,160.0,9.4,75.7
979,344400,1992JJ00,2743.0,3168.0,10.7,86.6,2642.0,3039.0,12.3,86.9,101.0,129.0,-19.0,78.0
980,344400,1993JJ00,2950.0,3293.0,3.9,89.6,2847.0,3163.0,4.1,90.0,103.0,129.0,0.0,79.6
981,344400,1994JJ00,2578.0,2905.0,-11.8,88.8,2472.0,2774.0,-12.3,89.1,106.0,132.0,1.9,80.3
982,344400,1995JJ00,2813.0,3186.0,9.7,88.3,2704.0,3054.0,10.1,88.6,109.0,133.0,0.9,81.8
983,344400,1996JJ00,2778.0,3115.0,-2.2,89.2,2684.0,3001.0,-1.7,89.5,94.0,114.0,-14.7,82.7
