ID,Kredietverstrekkers,Perioden,VerstrekteLeningen_1,UitstaandeContracten_2,VerstrektKrediet_3,Rente_4,Aflossingen_5,UitstaandSaldo_6,UitstaandSaldoExclusiefRente_7,UitstaandeContracten_8,ToegezegdeLimieten_9,NieuweToegezegdeLimieten_10,VerstrektKrediet_11,Rente_12,Aflossingen_13,UitstaandSaldo_14,ToegezegdeLimieten_15,NieuweToegezegdeLimieten_16,UitstaandeContracten_17,ToegezegdeLimieten_18,NieuweToegezegdeLimieten_19,VerstrektKrediet_20,Rente_21,Aflossingen_22,UitstaandSaldo_23,ToegezegdeLimieten_24,NieuweToegezegdeLimieten_25
1313,90,2010MM11,4.0,117.0,46.0,5.0,46.0,1044.0,957.0,17.0,17.0,0.0,4.0,1.0,5.0,84.0,159.0,3.0,,,,,,,,,
1314,90,2010MM12,3.0,119.0,32.0,4.0,46.0,1034.0,949.0,17.0,17.0,0.0,4.0,1.0,6.0,82.0,157.0,3.0,,,,,,,,,
1315,90,2011MM01,6.0,122.0,59.0,6.0,48.0,1051.0,964.0,17.0,17.0,0.0,5.0,1.0,5.0,82.0,157.0,4.0,,,,,,,,,
1316,90,2011MM02,5.0,123.0,52.0,5.0,48.0,1059.0,973.0,17.0,17.0,0.0,3.0,1.0,5.0,81.0,156.0,2.0,,,,,,,,,
1317,90,2011MM03,7.0,126.0,71.0,6.0,49.0,1088.0,1000.0,17.0,16.0,0.0,2.0,1.0,5.0,79.0,153.0,2.0,,,,,,,,,
1318,90,2011MM04,5.0,127.0,57.0,5.0,48.0,1102.0,1014.0,17.0,16.0,0.0,3.0,1.0,4.0,78.0,150.0,2.0,,,,,,,,,
1319,90,2011MM05,6.0,128.0,63.0,6.0,50.0,1122.0,1033.0,16.0,16.0,0.0,4.0,1.0,5.0,77.0,151.0,3.0,,,,,,,,,
1320,90,2011MM06,5.0,129.0,54.0,5.0,50.0,1132.0,1042.0,16.0,16.0,0.0,4.0,1.0,5.0,76.0,149.0,3.0,,,,,,,,,
1321,90,2011MM07,6.0,130.0,54.0,5.0,49.0,1142.0,1052.0,16.0,16.0,0.0,3.0,1.0,5.0,74.0,148.0,2.0,,,,,,,,,
1322,90,2011MM08,5.0,131.0,53.0,6.0,54.0,1146.0,1057.0,16.0,15.0,0.0,2.0,1.0,4.0,73.0,146.0,2.0,,,,,,,,,
1323,90,2011MM09,4.0,132.0,47.0,6.0,48.0,1151.0,1059.0,16.0,15.0,0.0,2.0,1.0,3.0,71.0,145.0,1.0,,,,,,,,,
1324,90,2011MM10,5.0,134.0,58.0,5.0,55.0,1158.0,1066.0,16.0,15.0,0.0,1.0,1.0,4.0,70.0,144.0,1.0,,,,,,,,,
1325,90,2011MM11,7.0,136.0,72.0,5.0,50.0,1185.0,1093.0,15.0,14.0,0.0,1.0,0.0,4.0,68.0,141.0,1.0,,,,,,,,,
1326,90,2011MM12,5.0,138.0,60.0,5.0,49.0,1200.0,1108.0,15.0,14.0,0.0,1.0,0.0,4.0,65.0,142.0,1.0,,,,,,,,,
1327,90,2012MM01,7.0,141.0,81.0,7.0,50.0,1239.0,1151.0,15.0,15.0,0.0,3.0,0.0,6.0,63.0,137.0,3.0,,,,,,,,,
1328,90,2012MM02,5.0,143.0,54.0,5.0,52.0,1246.0,1158.0,15.0,15.0,0.0,2.0,0.0,5.0,61.0,135.0,2.0,,,,,,,,,
1329,90,2012MM03,6.0,145.0,61.0,6.0,47.0,1266.0,1177.0,13.0,13.0,0.0,3.0,0.0,5.0,60.0,93.0,2.0,,,,,,,,,
1330,90,2012MM04,5.0,147.0,56.0,6.0,43.0,1285.0,1196.0,13.0,13.0,0.0,2.0,0.0,4.0,59.0,120.0,2.0,,,,,,,,,
1331,90,2012MM05,5.0,148.0,60.0,6.0,48.0,1302.0,1213.0,13.0,13.0,0.0,3.0,0.0,4.0,58.0,117.0,2.0,,,,,,,,,
1332,90,2012MM06,6.0,151.0,64.0,9.0,48.0,1328.0,1236.0,13.0,13.0,0.0,4.0,0.0,5.0,57.0,117.0,3.0,,,,,,,,,
1333,90,2012MM07,6.0,153.0,63.0,7.0,59.0,1338.0,1245.0,13.0,13.0,0.0,3.0,0.0,4.0,57.0,116.0,3.0,,,,,,,,,
1334,90,2012MM08,4.0,154.0,46.0,6.0,57.0,1333.0,1247.0,12.0,12.0,0.0,2.0,0.0,3.0,56.0,112.0,2.0,,,,,,,,,
1335,90,2012MM09,4.0,155.0,39.0,5.0,51.0,1325.0,1233.0,12.0,12.0,0.0,2.0,0.0,3.0,55.0,111.0,1.0,,,,,,,,,
1336,90,2012MM10,4.0,156.0,44.0,6.0,50.0,1325.0,1232.0,12.0,12.0,0.0,3.0,0.0,4.0,54.0,109.0,2.0,,,,,,,,,
1337,90,2012MM11,4.0,155.0,38.0,5.0,59.0,1309.0,1217.0,12.0,12.0,0.0,2.0,0.0,3.0,54.0,107.0,2.0,,,,,,,,,
1338,90,2012MM12,3.0,155.0,33.0,5.0,47.0,1300.0,1210.0,12.0,12.0,0.0,2.0,0.0,3.0,52.0,107.0,2.0,,,,,,,,,
1339,90,2013MM01,4.0,155.0,51.0,6.0,58.0,1299.0,1204.0,12.0,12.0,0.0,2.0,0.0,4.0,52.0,105.0,2.0,,,,,,,,,
1340,90,2013MM02,3.0,155.0,38.0,6.0,55.0,1288.0,1195.0,12.0,12.0,0.0,3.0,0.0,4.0,51.0,105.0,2.0,,,,,,,,,
1341,90,2013MM03,4.0,154.0,42.0,6.0,59.0,1278.0,1184.0,12.0,12.0,0.0,3.0,0.0,4.0,50.0,104.0,2.0,,,,,,,,,
1342,90,2013MM04,3.0,154.0,40.0,6.0,51.0,1273.0,1179.0,11.0,11.0,0.0,4.0,0.0,5.0,50.0,103.0,3.0,,,,,,,,,
1343,90,2013MM05,3.0,154.0,40.0,6.0,55.0,1263.0,1168.0,11.0,11.0,0.0,2.0,0.0,3.0,49.0,102.0,2.0,,,,,,,,,
1344,90,2013MM06,3.0,152.0,38.0,5.0,53.0,1254.0,1159.0,11.0,11.0,0.0,3.0,0.0,4.0,49.0,100.0,2.0,,,,,,,,,
1345,90,2013MM07,4.0,155.0,41.0,6.0,43.0,1257.0,1162.0,11.0,11.0,0.0,2.0,0.0,8.0,44.0,96.0,2.0,,,,,,,,,
1346,90,2013MM08,3.0,155.0,36.0,5.0,51.0,1247.0,1152.0,11.0,11.0,0.0,2.0,0.0,3.0,43.0,94.0,1.0,,,,,,,,,
1347,90,2013MM09,3.0,151.0,37.0,5.0,53.0,1211.0,1117.0,11.0,11.0,0.0,4.0,0.0,6.0,48.0,100.0,2.0,,,,,,,,,
1348,90,2013MM10,4.0,150.0,45.0,6.0,51.0,1211.0,1117.0,11.0,11.0,0.0,4.0,0.0,5.0,47.0,98.0,2.0,,,,,,,,,
1349,90,2013MM11,3.0,150.0,41.0,6.0,50.0,1208.0,1114.0,11.0,11.0,0.0,2.0,0.0,3.0,46.0,97.0,1.0,,,,,,,,,
1350,90,2013MM12,4.0,149.0,45.0,6.0,54.0,1206.0,1110.0,11.0,11.0,0.0,3.0,0.0,4.0,45.0,95.0,2.0,,,,,,,,,
1351,95,1998MM01,2.0,40.0,10.0,3.0,17.0,309.0,269.0,,879.0,6.0,57.0,5.0,57.0,707.0,1360.0,43.0,,10.0,1.0,11.0,1.0,2.0,135.0,144.0,9.0
1352,95,1998MM02,2.0,40.0,10.0,3.0,15.0,308.0,265.0,,883.0,8.0,52.0,5.0,49.0,716.0,1367.0,51.0,,10.0,1.0,12.0,1.0,3.0,145.0,149.0,9.0
1353,95,1998MM03,3.0,39.0,13.0,3.0,18.0,306.0,261.0,,879.0,13.0,60.0,4.0,57.0,723.0,1378.0,58.0,,11.0,1.0,19.0,1.0,6.0,158.0,161.0,15.0
1354,95,1998MM04,3.0,39.0,10.0,2.0,18.0,300.0,254.0,,881.0,6.0,60.0,6.0,54.0,736.0,1417.0,44.0,,12.0,1.0,18.0,1.0,6.0,171.0,173.0,14.0
1355,95,1998MM05,2.0,38.0,10.0,3.0,18.0,296.0,247.0,,891.0,5.0,54.0,5.0,58.0,738.0,1437.0,39.0,,13.0,1.0,18.0,1.0,6.0,183.0,186.0,13.0
1356,95,1998MM06,2.0,38.0,8.0,2.0,16.0,290.0,240.0,,874.0,10.0,51.0,5.0,58.0,735.0,1453.0,36.0,,13.0,1.0,16.0,1.0,6.0,195.0,198.0,13.0
1357,95,1998MM07,2.0,37.0,9.0,2.0,16.0,284.0,242.0,,904.0,8.0,53.0,7.0,49.0,746.0,1459.0,36.0,,14.0,1.0,20.0,1.0,12.0,204.0,208.0,16.0
1358,95,1998MM08,2.0,36.0,8.0,2.0,20.0,274.0,223.0,,910.0,4.0,50.0,6.0,60.0,743.0,1471.0,32.0,,15.0,1.0,19.0,1.0,2.0,223.0,226.0,14.0
1359,95,1998MM09,2.0,37.0,9.0,2.0,10.0,275.0,224.0,,923.0,13.0,66.0,6.0,47.0,767.0,1597.0,48.0,,16.0,2.0,33.0,1.0,15.0,242.0,246.0,26.0
1360,95,1998MM10,3.0,36.0,9.0,2.0,17.0,270.0,215.0,,891.0,24.0,75.0,6.0,58.0,790.0,1562.0,50.0,,17.0,1.0,23.0,1.0,7.0,260.0,264.0,17.0
1361,95,1998MM11,3.0,36.0,10.0,2.0,16.0,265.0,210.0,,900.0,14.0,63.0,5.0,52.0,806.0,1578.0,53.0,,18.0,1.0,27.0,2.0,11.0,278.0,282.0,22.0
1362,95,1998MM12,6.0,46.0,13.0,2.0,1.0,280.0,224.0,,914.0,19.0,79.0,5.0,58.0,833.0,1596.0,61.0,,18.0,2.0,33.0,2.0,16.0,296.0,303.0,27.0
1363,95,1999MM01,4.0,45.0,10.0,2.0,10.0,283.0,228.0,,915.0,7.0,49.0,6.0,54.0,833.0,1618.0,32.0,,19.0,1.0,21.0,2.0,13.0,307.0,310.0,17.0
1364,95,1999MM02,3.0,52.0,11.0,3.0,12.0,284.0,229.0,,920.0,14.0,47.0,6.0,54.0,831.0,1641.0,34.0,,19.0,1.0,23.0,2.0,13.0,318.0,321.0,18.0
1365,95,1999MM03,4.0,54.0,15.0,3.0,14.0,287.0,233.0,,918.0,19.0,49.0,6.0,48.0,838.0,1677.0,43.0,,20.0,1.0,27.0,2.0,12.0,334.0,337.0,22.0
1366,95,1999MM04,4.0,56.0,13.0,2.0,12.0,290.0,236.0,,921.0,11.0,55.0,6.0,40.0,859.0,1713.0,31.0,,20.0,1.0,21.0,2.0,15.0,343.0,345.0,16.0
1367,95,1999MM05,3.0,57.0,12.0,2.0,11.0,293.0,239.0,,922.0,5.0,53.0,6.0,41.0,878.0,1752.0,32.0,,20.0,1.0,19.0,2.0,15.0,350.0,351.0,16.0
1368,95,1999MM06,3.0,58.0,12.0,2.0,17.0,291.0,238.0,,927.0,18.0,74.0,6.0,49.0,909.0,1801.0,60.0,,21.0,1.0,25.0,2.0,14.0,363.0,366.0,20.0
1369,95,1999MM07,4.0,60.0,13.0,2.0,13.0,293.0,240.0,,934.0,12.0,69.0,6.0,55.0,928.0,1838.0,63.0,,22.0,1.0,29.0,2.0,19.0,376.0,378.0,26.0
1370,95,1999MM08,3.0,62.0,13.0,3.0,14.0,295.0,242.0,,935.0,11.0,69.0,7.0,52.0,952.0,1890.0,64.0,,23.0,2.0,31.0,2.0,18.0,391.0,393.0,32.0
1371,95,1999MM09,3.0,62.0,12.0,3.0,13.0,298.0,244.0,,940.0,17.0,71.0,7.0,58.0,971.0,1921.0,64.0,,24.0,2.0,32.0,2.0,10.0,416.0,417.0,31.0
1372,95,1999MM10,3.0,65.0,11.0,2.0,12.0,300.0,246.0,,943.0,13.0,86.0,7.0,56.0,1008.0,1959.0,57.0,,25.0,2.0,29.0,2.0,16.0,430.0,432.0,27.0
1373,95,1999MM11,4.0,67.0,12.0,2.0,11.0,302.0,248.0,,947.0,14.0,61.0,7.0,67.0,1009.0,1986.0,53.0,,26.0,1.0,28.0,3.0,10.0,450.0,453.0,26.0
1374,95,1999MM12,3.0,68.0,11.0,2.0,11.0,304.0,250.0,,955.0,19.0,79.0,7.0,67.0,1029.0,2026.0,56.0,,26.0,2.0,40.0,3.0,26.0,467.0,470.0,35.0
1375,95,2000MM01,3.0,67.0,12.0,2.0,16.0,301.0,248.0,,950.0,11.0,107.0,8.0,105.0,1038.0,2034.0,51.0,,27.0,2.0,30.0,3.0,19.0,481.0,484.0,30.0
1376,95,2000MM02,4.0,67.0,11.0,2.0,14.0,301.0,248.0,,953.0,19.0,110.0,8.0,104.0,1052.0,2053.0,53.0,,28.0,2.0,35.0,3.0,18.0,501.0,503.0,34.0
1377,95,2000MM03,5.0,68.0,15.0,2.0,16.0,302.0,249.0,,952.0,15.0,144.0,8.0,126.0,1078.0,2080.0,69.0,,30.0,2.0,45.0,3.0,22.0,527.0,529.0,44.0
1378,95,2000MM04,5.0,75.0,15.0,3.0,13.0,307.0,253.0,,971.0,15.0,129.0,8.0,114.0,1100.0,2106.0,64.0,,31.0,2.0,41.0,3.0,23.0,548.0,550.0,40.0
1379,95,2000MM05,4.0,71.0,16.0,4.0,17.0,311.0,257.0,,992.0,16.0,145.0,8.0,128.0,1126.0,2160.0,74.0,,33.0,3.0,49.0,3.0,26.0,575.0,577.0,49.0
1380,95,2000MM06,3.0,71.0,11.0,3.0,13.0,312.0,257.0,,994.0,22.0,109.0,9.0,97.0,1147.0,2175.0,65.0,,34.0,2.0,45.0,3.0,23.0,601.0,603.0,43.0
1381,95,2000MM07,4.0,72.0,13.0,3.0,15.0,313.0,259.0,,991.0,12.0,96.0,9.0,94.0,1158.0,2185.0,63.0,,35.0,2.0,39.0,3.0,22.0,621.0,624.0,42.0
1382,95,2000MM08,4.0,74.0,15.0,3.0,16.0,315.0,262.0,,1003.0,14.0,107.0,9.0,89.0,1184.0,2239.0,70.0,,37.0,3.0,43.0,4.0,24.0,644.0,652.0,46.0
1383,95,2000MM09,4.0,75.0,12.0,3.0,14.0,316.0,263.0,,1014.0,11.0,89.0,9.0,77.0,1206.0,2273.0,57.0,,38.0,2.0,34.0,4.0,24.0,658.0,665.0,37.0
1384,95,2000MM10,5.0,77.0,17.0,4.0,16.0,321.0,267.0,,1015.0,16.0,80.0,11.0,74.0,1223.0,2296.0,67.0,,39.0,2.0,36.0,5.0,28.0,671.0,680.0,37.0
1385,95,2000MM11,4.0,78.0,14.0,3.0,16.0,322.0,268.0,,1017.0,12.0,83.0,11.0,83.0,1234.0,2316.0,68.0,,40.0,2.0,32.0,5.0,31.0,677.0,681.0,36.0
1386,95,2000MM12,2.0,78.0,10.0,3.0,14.0,320.0,266.0,,1013.0,5.0,71.0,11.0,69.0,1247.0,2313.0,43.0,,39.0,1.0,25.0,5.0,32.0,675.0,677.0,19.0
1387,95,2001MM01,4.0,78.0,11.0,4.0,16.0,318.0,264.0,,1008.0,16.0,107.0,10.0,111.0,1254.0,2323.0,60.0,,39.0,1.0,22.0,5.0,28.0,673.0,677.0,17.0
1388,95,2001MM02,3.0,77.0,10.0,3.0,15.0,316.0,261.0,,1000.0,12.0,93.0,12.0,87.0,1272.0,2334.0,56.0,,39.0,1.0,25.0,5.0,26.0,677.0,679.0,21.0
1389,95,2001MM03,3.0,75.0,11.0,3.0,15.0,315.0,260.0,,996.0,13.0,106.0,12.0,84.0,1306.0,2361.0,63.0,,40.0,1.0,28.0,5.0,25.0,684.0,686.0,23.0
1390,95,2001MM04,3.0,74.0,11.0,3.0,17.0,312.0,256.0,,990.0,12.0,94.0,12.0,89.0,1323.0,2372.0,57.0,,40.0,1.0,25.0,5.0,25.0,688.0,691.0,21.0
1391,95,2001MM05,3.0,73.0,11.0,3.0,16.0,310.0,254.0,,1051.0,9.0,83.0,12.0,82.0,1336.0,2386.0,49.0,,40.0,1.0,19.0,5.0,11.0,700.0,701.0,17.0
1392,95,2001MM06,2.0,72.0,8.0,2.0,12.0,308.0,253.0,,1044.0,10.0,97.0,12.0,95.0,1350.0,2390.0,43.0,,40.0,0.0,10.0,5.0,33.0,682.0,688.0,9.0
1393,95,2001MM07,2.0,72.0,9.0,2.0,17.0,303.0,248.0,,1039.0,13.0,109.0,12.0,108.0,1363.0,2408.0,53.0,,40.0,1.0,11.0,4.0,18.0,680.0,686.0,13.0
1394,95,2001MM08,2.0,71.0,8.0,2.0,12.0,300.0,245.0,,1033.0,11.0,95.0,12.0,89.0,1381.0,2418.0,50.0,,40.0,1.0,21.0,4.0,23.0,683.0,686.0,17.0
1395,95,2001MM09,2.0,68.0,7.0,2.0,14.0,294.0,239.0,,1027.0,13.0,89.0,12.0,79.0,1403.0,2428.0,48.0,,40.0,1.0,19.0,4.0,21.0,686.0,687.0,13.0
1396,95,2001MM10,2.0,68.0,8.0,2.0,17.0,287.0,232.0,,1042.0,15.0,120.0,12.0,109.0,1427.0,2474.0,56.0,,39.0,1.0,28.0,4.0,29.0,690.0,691.0,18.0
1397,95,2001MM11,2.0,67.0,7.0,2.0,12.0,284.0,229.0,,1028.0,35.0,95.0,12.0,94.0,1440.0,2510.0,45.0,,39.0,1.0,19.0,4.0,32.0,682.0,694.0,14.0
1398,95,2001MM12,2.0,67.0,5.0,1.0,11.0,279.0,227.0,,1091.0,9.0,85.0,12.0,94.0,1443.0,2543.0,31.0,,38.0,0.0,5.0,3.0,23.0,666.0,699.0,3.0
1399,95,2002MM01,2.0,66.0,9.0,2.0,14.0,276.0,224.0,,1097.0,28.0,100.0,11.0,133.0,1422.0,2477.0,53.0,,37.0,0.0,7.0,4.0,26.0,651.0,657.0,6.0
1400,95,2002MM02,2.0,65.0,9.0,2.0,12.0,275.0,221.0,,1088.0,13.0,117.0,12.0,127.0,1424.0,2533.0,41.0,,37.0,0.0,2.0,4.0,20.0,637.0,652.0,1.0
1401,95,2002MM03,2.0,65.0,9.0,2.0,12.0,275.0,219.0,,1073.0,15.0,87.0,12.0,87.0,1437.0,2572.0,49.0,,36.0,0.0,3.0,4.0,20.0,625.0,768.0,2.0
1402,95,2002MM04,2.0,64.0,11.0,2.0,14.0,274.0,218.0,,1067.0,18.0,96.0,12.0,109.0,1437.0,2563.0,45.0,,35.0,0.0,5.0,4.0,20.0,614.0,757.0,6.0
1403,95,2002MM05,2.0,64.0,10.0,2.0,10.0,276.0,222.0,,1056.0,11.0,79.0,12.0,85.0,1443.0,2556.0,40.0,,35.0,0.0,7.0,4.0,18.0,607.0,764.0,8.0
1404,95,2002MM06,2.0,64.0,9.0,2.0,11.0,276.0,222.0,,1049.0,14.0,86.0,12.0,100.0,1441.0,2542.0,37.0,,35.0,0.0,7.0,4.0,17.0,600.0,761.0,6.0
1405,95,2002MM07,2.0,64.0,12.0,2.0,14.0,276.0,222.0,,1040.0,14.0,94.0,12.0,105.0,1442.0,2538.0,45.0,,35.0,0.0,10.0,4.0,18.0,596.0,767.0,12.0
1406,95,2002MM08,2.0,64.0,10.0,2.0,9.0,280.0,224.0,,1027.0,10.0,79.0,12.0,78.0,1456.0,2524.0,42.0,,35.0,1.0,11.0,4.0,17.0,594.0,765.0,14.0
1407,95,2002MM09,3.0,64.0,11.0,2.0,11.0,282.0,226.0,,1057.0,18.0,88.0,12.0,83.0,1472.0,2576.0,43.0,,35.0,0.0,10.0,4.0,14.0,593.0,767.0,12.0
1408,95,2002MM10,4.0,66.0,15.0,3.0,14.0,286.0,229.0,,1093.0,17.0,127.0,13.0,123.0,1490.0,2674.0,57.0,,35.0,1.0,10.0,4.0,16.0,591.0,763.0,12.0
1409,95,2002MM11,3.0,68.0,14.0,2.0,11.0,291.0,234.0,,1114.0,16.0,101.0,13.0,91.0,1512.0,2700.0,51.0,,35.0,1.0,11.0,4.0,16.0,590.0,763.0,12.0
1410,95,2002MM12,3.0,67.0,11.0,2.0,13.0,291.0,233.0,,1121.0,14.0,107.0,12.0,120.0,1512.0,2719.0,45.0,,35.0,0.0,9.0,4.0,15.0,588.0,762.0,11.0
1411,95,2003MM01,3.0,68.0,13.0,2.0,13.0,293.0,236.0,,1091.0,10.0,79.0,12.0,109.0,1493.0,2616.0,44.0,,34.0,1.0,12.0,4.0,14.0,590.0,647.0,17.0
1412,95,2003MM02,2.0,68.0,9.0,2.0,13.0,291.0,236.0,,1061.0,9.0,78.0,12.0,86.0,1497.0,2594.0,42.0,,34.0,1.0,13.0,4.0,16.0,590.0,647.0,18.0
1413,95,2003MM03,2.0,67.0,12.0,3.0,14.0,292.0,237.0,,1023.0,11.0,85.0,12.0,93.0,1501.0,2551.0,46.0,,35.0,1.0,13.0,4.0,15.0,591.0,648.0,21.0
1414,95,2003MM04,3.0,68.0,13.0,3.0,17.0,290.0,237.0,,991.0,10.0,106.0,13.0,118.0,1502.0,2516.0,50.0,,35.0,1.0,13.0,4.0,16.0,591.0,649.0,21.0
1415,95,2003MM05,2.0,67.0,11.0,2.0,12.0,292.0,239.0,,961.0,8.0,82.0,13.0,85.0,1512.0,2477.0,48.0,,35.0,1.0,11.0,3.0,18.0,588.0,645.0,21.0
1416,95,2003MM06,3.0,67.0,10.0,2.0,13.0,291.0,239.0,,930.0,10.0,78.0,13.0,91.0,1511.0,2431.0,46.0,,35.0,1.0,10.0,4.0,16.0,586.0,642.0,18.0
1417,95,2003MM07,3.0,67.0,13.0,3.0,16.0,291.0,240.0,,899.0,11.0,97.0,13.0,109.0,1513.0,2401.0,55.0,,35.0,1.0,13.0,3.0,16.0,586.0,643.0,20.0
1418,95,2003MM08,2.0,67.0,12.0,3.0,10.0,295.0,243.0,,867.0,8.0,80.0,12.0,81.0,1523.0,2360.0,42.0,,35.0,1.0,10.0,3.0,15.0,584.0,641.0,16.0
1419,95,2003MM09,3.0,67.0,13.0,4.0,15.0,297.0,245.0,,839.0,13.0,99.0,13.0,109.0,1526.0,2315.0,57.0,,35.0,1.0,12.0,3.0,17.0,583.0,639.0,18.0
1420,95,2003MM10,4.0,66.0,11.0,4.0,14.0,299.0,248.0,,810.0,11.0,89.0,13.0,98.0,1530.0,2279.0,53.0,,35.0,1.0,13.0,3.0,18.0,582.0,637.0,17.0
1421,95,2003MM11,3.0,64.0,12.0,3.0,14.0,299.0,250.0,,778.0,10.0,84.0,13.0,97.0,1530.0,2236.0,44.0,,35.0,0.0,8.0,3.0,16.0,577.0,633.0,13.0
1422,95,2003MM12,2.0,64.0,11.0,3.0,16.0,297.0,247.0,,748.0,10.0,85.0,13.0,99.0,1529.0,2188.0,44.0,,35.0,1.0,9.0,3.0,16.0,574.0,628.0,15.0
1423,95,2004MM01,5.0,65.0,13.0,3.0,17.0,296.0,245.0,,746.0,10.0,74.0,11.0,87.0,1527.0,2191.0,49.0,,35.0,1.0,8.0,3.0,8.0,577.0,627.0,16.0
1424,95,2004MM02,4.0,66.0,12.0,3.0,12.0,300.0,247.0,,747.0,8.0,80.0,13.0,87.0,1533.0,2196.0,50.0,,36.0,1.0,10.0,3.0,10.0,580.0,625.0,20.0
1425,95,2004MM03,6.0,67.0,16.0,4.0,16.0,303.0,249.0,,756.0,30.0,103.0,13.0,102.0,1546.0,2227.0,99.0,,36.0,1.0,13.0,3.0,11.0,585.0,626.0,30.0
1426,95,2004MM04,5.0,69.0,15.0,4.0,18.0,303.0,248.0,,762.0,17.0,79.0,13.0,89.0,1549.0,2244.0,67.0,,36.0,1.0,11.0,3.0,10.0,589.0,625.0,21.0
1427,95,2004MM05,4.0,69.0,10.0,2.0,7.0,309.0,247.0,,761.0,10.0,66.0,13.0,79.0,1549.0,2244.0,50.0,,36.0,1.0,11.0,3.0,11.0,592.0,623.0,20.0
1428,95,2004MM06,6.0,71.0,11.0,2.0,13.0,309.0,252.0,,756.0,10.0,71.0,13.0,91.0,1541.0,2242.0,48.0,,36.0,0.0,7.0,3.0,11.0,592.0,618.0,11.0
1429,95,2004MM07,5.0,71.0,10.0,2.0,11.0,309.0,250.0,,752.0,8.0,75.0,11.0,80.0,1547.0,2239.0,42.0,,36.0,0.0,7.0,3.0,11.0,590.0,611.0,11.0
1430,95,2004MM08,4.0,72.0,9.0,2.0,12.0,308.0,252.0,,748.0,7.0,61.0,15.0,75.0,1548.0,2245.0,40.0,,36.0,1.0,9.0,3.0,10.0,592.0,608.0,18.0
1431,95,2004MM09,6.0,74.0,11.0,2.0,15.0,307.0,251.0,,751.0,10.0,78.0,13.0,98.0,1541.0,2244.0,44.0,,36.0,1.0,12.0,3.0,12.0,595.0,606.0,14.0
1432,95,2004MM10,5.0,75.0,12.0,2.0,11.0,310.0,253.0,,753.0,9.0,67.0,13.0,77.0,1544.0,2251.0,39.0,,35.0,1.0,7.0,3.0,12.0,593.0,599.0,9.0
1433,95,2004MM11,7.0,76.0,14.0,2.0,16.0,310.0,254.0,,748.0,9.0,74.0,13.0,97.0,1535.0,2218.0,38.0,,35.0,0.0,5.0,3.0,13.0,588.0,589.0,5.0
1434,95,2004MM12,7.0,79.0,11.0,2.0,12.0,312.0,255.0,,749.0,8.0,63.0,13.0,56.0,1554.0,2248.0,33.0,,36.0,0.0,5.0,3.0,-27.0,623.0,624.0,6.0
1435,95,2005MM01,4.0,79.0,12.0,2.0,14.0,312.0,256.0,632.0,738.0,11.0,60.0,13.0,70.0,1557.0,2260.0,48.0,35.0,35.0,0.0,3.0,4.0,25.0,605.0,608.0,3.0
1436,95,2005MM02,4.0,79.0,12.0,2.0,15.0,311.0,256.0,632.0,732.0,10.0,65.0,13.0,72.0,1563.0,2290.0,44.0,35.0,35.0,0.0,2.0,4.0,24.0,586.0,591.0,2.0
1437,95,2005MM03,5.0,80.0,14.0,2.0,18.0,309.0,256.0,629.0,725.0,14.0,84.0,13.0,78.0,1581.0,2298.0,64.0,33.0,33.0,0.0,3.0,4.0,26.0,567.0,573.0,2.0
1438,95,2005MM04,5.0,81.0,15.0,2.0,12.0,314.0,260.0,628.0,719.0,10.0,73.0,13.0,72.0,1596.0,2317.0,56.0,33.0,33.0,0.0,3.0,3.0,25.0,548.0,555.0,3.0
1439,95,2005MM05,5.0,81.0,12.0,2.0,17.0,312.0,260.0,628.0,713.0,11.0,71.0,13.0,82.0,1597.0,2332.0,53.0,32.0,32.0,0.0,3.0,3.0,24.0,530.0,539.0,2.0
1440,95,2005MM06,5.0,81.0,13.0,2.0,15.0,312.0,261.0,627.0,707.0,11.0,65.0,13.0,74.0,1601.0,2346.0,50.0,31.0,31.0,0.0,2.0,3.0,24.0,512.0,523.0,2.0
1441,95,2005MM07,4.0,81.0,12.0,2.0,12.0,313.0,262.0,625.0,699.0,10.0,62.0,13.0,66.0,1611.0,2355.0,47.0,30.0,30.0,0.0,2.0,3.0,28.0,489.0,508.0,2.0
1442,95,2005MM08,5.0,82.0,13.0,2.0,17.0,312.0,262.0,627.0,695.0,15.0,75.0,13.0,85.0,1614.0,2383.0,81.0,30.0,30.0,0.0,3.0,3.0,22.0,473.0,490.0,2.0
1443,95,2005MM09,7.0,85.0,15.0,2.0,13.0,316.0,266.0,626.0,688.0,12.0,70.0,13.0,69.0,1627.0,2395.0,53.0,28.0,28.0,0.0,2.0,3.0,20.0,458.0,476.0,5.0
1444,95,2005MM10,5.0,86.0,15.0,2.0,15.0,317.0,268.0,626.0,682.0,10.0,64.0,13.0,74.0,1630.0,2406.0,43.0,27.0,27.0,0.0,3.0,3.0,19.0,444.0,464.0,3.0
1445,95,2005MM11,6.0,86.0,16.0,2.0,18.0,317.0,268.0,618.0,668.0,12.0,71.0,13.0,86.0,1627.0,2398.0,58.0,27.0,27.0,0.0,3.0,3.0,19.0,430.0,451.0,3.0
1446,95,2005MM12,5.0,87.0,12.0,2.0,14.0,316.0,268.0,625.0,671.0,9.0,60.0,13.0,68.0,1632.0,2421.0,40.0,27.0,27.0,0.0,2.0,2.0,17.0,418.0,440.0,3.0
