ID,BedrijfstakkenBranchesSBI2008,Perioden,OutputBasisprijzen_1,IntermediairVerbruik_2,BrutoToegevoegdeWaardeBasisprijzen_3,OutputBasisprijzen_4,IntermediairVerbruik_5,BrutoToegevoegdeWaardeBasisprijzen_6,OutputBasisprijzen_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,OutputBasisprijzen_10,IntermediairVerbruik_11,BrutoToegevoegdeWaardeBasisprijzen_12,Totaal_13,Lonen_14,SocialePremiesTLVWerkgevers_15,Bruto_16,VerbruikVanVasteActiva_17,Netto_18,Saldo_19,NietProductgebondenBelastingen_20,NietProductgebondenSubsidies_21,BrutoToegevoegdeWaardeBasisprijzen_22
1962,391600 ,2007JJ00,53783.0,25507.0,28276.0,54899.0,28260.0,26613.0,7.7,6.8,8.5,98.0,90.3,106.2,13192.0,10897.0,2295.0,15187.0,5027.0,10160.0,-103.0,76.0,179.0,28276.0
1963,391600 ,2008JJ00,54568.0,25654.0,28914.0,55764.0,28231.0,27435.0,1.6,-0.1,3.1,97.9,90.9,105.4,14193.0,11592.0,2601.0,14848.0,5285.0,9563.0,-127.0,74.0,201.0,28914.0
1964,391600 ,2009JJ00,52024.0,24398.0,27626.0,53684.0,26980.0,26582.0,-3.7,-4.4,-3.1,96.9,90.4,103.9,14590.0,11582.0,3008.0,13218.0,5415.0,7803.0,-182.0,76.0,258.0,27626.0
1965,391600 ,2010JJ00,52043.0,24200.0,27843.0,53050.0,26398.0,26497.0,-1.2,-2.2,-0.3,98.1,91.7,105.1,13914.0,11301.0,2613.0,14160.0,5591.0,8569.0,-231.0,78.0,309.0,27843.0
1966,391600 ,2011JJ00,52583.0,24697.0,27886.0,54015.0,26835.0,27017.0,1.8,1.7,2.0,97.3,92.0,103.2,14291.0,11688.0,2603.0,13824.0,5654.0,8170.0,-229.0,80.0,309.0,27886.0
1967,391600 ,2012JJ00,52063.0,24430.0,27633.0,53934.0,26450.0,27284.0,-0.2,-1.4,1.0,96.5,92.4,101.3,14658.0,11826.0,2832.0,13167.0,5734.0,7433.0,-192.0,79.0,271.0,27633.0
1968,391600 ,2013JJ00,52002.0,24400.0,27602.0,54289.0,26297.0,27762.0,0.7,-0.6,1.8,95.8,92.8,99.4,14545.0,11727.0,2818.0,13189.0,5798.0,7391.0,-132.0,111.0,243.0,27602.0
1969,391600 ,2014JJ00,54117.0,26193.0,27924.0,56961.0,28158.0,28600.0,4.9,7.1,3.0,95.0,93.0,97.6,14700.0,11906.0,2794.0,13371.0,5865.0,7506.0,-147.0,131.0,278.0,27924.0
1970,391600 ,2015JJ00,61319.0,32502.0,28817.0,64702.0,34858.0,29749.0,13.6,23.8,4.0,94.8,93.2,96.9,15427.0,12508.0,2919.0,13594.0,5976.0,7618.0,-204.0,92.0,296.0,28817.0
1971,391600 ,2016JJ00,66351.0,36346.0,30005.0,70220.0,39123.0,31041.0,8.5,12.2,4.3,94.5,92.9,96.7,16278.0,13333.0,2945.0,13991.0,6070.0,7921.0,-264.0,72.0,336.0,30005.0
1972,391600 ,2017JJ00,73408.0,42402.0,31006.0,77960.0,45319.0,32653.0,11.0,15.8,5.2,94.2,93.6,95.0,17290.0,14182.0,3108.0,13967.0,6235.0,7732.0,-251.0,74.0,325.0,31006.0
1973,391600 ,2018JJ00,79622.0,47264.0,32358.0,83339.0,49596.0,33772.0,6.9,9.4,3.4,95.5,95.3,95.8,18551.0,15140.0,3411.0,14074.0,6493.0,7581.0,-267.0,91.0,358.0,32358.0
1974,391600 ,2019JJ00,86620.0,52168.0,34452.0,88989.0,53621.0,35404.0,6.8,8.1,4.8,97.3,97.3,97.3,20065.0,16278.0,3787.0,14793.0,6468.0,8325.0,-406.0,87.0,493.0,34452.0
1975,391600 ,2020JJ00,89049.0,52089.0,36960.0,89982.0,53015.0,37002.0,1.1,-1.1,4.5,99.0,98.3,99.9,21038.0,17157.0,3881.0,16843.0,6805.0,10038.0,-921.0,71.0,992.0,36960.0
1976,391600 ,2021JJ00,89725.0,50706.0,39019.0,89725.0,50706.0,39019.0,-0.3,-4.4,5.5,100.0,100.0,100.0,23328.0,18971.0,4357.0,16597.0,7305.0,9292.0,-906.0,89.0,995.0,39019.0
1977,391600 ,2022JJ00,100459.0,56136.0,44323.0,97761.0,53179.0,44582.0,9.0,4.9,14.3,102.8,105.6,99.4,25448.0,20522.0,4926.0,19494.0,8115.0,11379.0,-619.0,97.0,716.0,44323.0
1978,391600 ,2023JJ00,109607.0,62421.0,47186.0,101992.0,56481.0,45449.0,4.3,6.2,1.9,107.5,110.5,103.8,27624.0,22238.0,5386.0,20229.0,8807.0,11422.0,-667.0,103.0,770.0,47186.0
1979,391600 ,2024JJ00,116538.0,66326.0,50212.0,105014.0,58259.0,46684.0,3.0,3.1,2.7,111.0,113.8,107.6,29180.0,23522.0,5658.0,21833.0,9474.0,12359.0,-801.0,103.0,904.0,50212.0
1980,391705 ,1995JJ00,7109.0,4079.0,3030.0,11467.0,5662.0,6032.0,,,,62.0,72.0,50.2,1872.0,1590.0,282.0,1154.0,210.0,944.0,4.0,19.0,15.0,3030.0
1981,391705 ,1996JJ00,7524.0,4261.0,3263.0,11692.0,5755.0,6177.0,2.0,1.6,2.4,64.3,74.0,52.8,1925.0,1633.0,292.0,1333.0,217.0,1116.0,5.0,20.0,15.0,3263.0
1982,391705 ,1997JJ00,7975.0,4414.0,3561.0,12115.0,6036.0,6298.0,3.6,4.9,2.0,65.8,73.1,56.5,2053.0,1762.0,291.0,1501.0,233.0,1268.0,7.0,22.0,15.0,3561.0
1983,391705 ,1998JJ00,8492.0,4753.0,3739.0,12823.0,6407.0,6642.0,5.8,6.2,5.4,66.2,74.2,56.3,2189.0,1761.0,428.0,1545.0,248.0,1297.0,5.0,22.0,17.0,3739.0
1984,391705 ,1999JJ00,9026.0,5024.0,4002.0,13262.0,6660.0,6826.0,3.4,3.9,2.8,68.1,75.4,58.6,2375.0,1911.0,464.0,1623.0,271.0,1352.0,4.0,20.0,16.0,4002.0
1985,391705 ,2000JJ00,9534.0,5315.0,4219.0,13571.0,6819.0,6980.0,2.3,2.4,2.2,70.3,77.9,60.4,2528.0,2019.0,509.0,1687.0,301.0,1386.0,4.0,20.0,16.0,4219.0
1986,391705 ,2001JJ00,9773.0,5413.0,4360.0,13453.0,6758.0,6920.0,-0.9,-0.9,-0.9,72.6,80.1,63.0,2574.0,2109.0,465.0,1783.0,330.0,1453.0,3.0,21.0,18.0,4360.0
1987,391705 ,2002JJ00,10087.0,5435.0,4652.0,13484.0,6655.0,7088.0,0.2,-1.5,2.4,74.8,81.7,65.6,2567.0,2110.0,457.0,2076.0,356.0,1720.0,9.0,22.0,13.0,4652.0
1988,391705 ,2003JJ00,10162.0,5487.0,4675.0,13291.0,6630.0,6898.0,-1.4,-0.4,-2.7,76.5,82.8,67.8,2638.0,2127.0,511.0,2029.0,368.0,1661.0,8.0,24.0,16.0,4675.0
1989,391705 ,2004JJ00,10324.0,5567.0,4757.0,13305.0,6681.0,6852.0,0.1,0.8,-0.7,77.6,83.3,69.4,2548.0,2052.0,496.0,2197.0,379.0,1818.0,12.0,25.0,13.0,4757.0
1990,391705 ,2005JJ00,10459.0,5794.0,4665.0,13366.0,6848.0,6720.0,0.5,2.5,-1.9,78.3,84.6,69.4,2576.0,2098.0,478.0,2073.0,394.0,1679.0,16.0,25.0,9.0,4665.0
1991,391705 ,2006JJ00,10910.0,6011.0,4899.0,13727.0,7004.0,6937.0,2.7,2.3,3.2,79.5,85.8,70.6,2644.0,2174.0,470.0,2243.0,416.0,1827.0,12.0,23.0,11.0,4899.0
1992,391705 ,2007JJ00,11412.0,6316.0,5096.0,14092.0,7203.0,7106.0,2.7,2.8,2.4,81.0,87.7,71.7,2753.0,2260.0,493.0,2332.0,443.0,1889.0,11.0,23.0,12.0,5096.0
1993,391705 ,2008JJ00,11390.0,6290.0,5100.0,13811.0,7058.0,6965.0,-2.0,-2.0,-2.0,82.5,89.1,73.2,2859.0,2328.0,531.0,2237.0,471.0,1766.0,4.0,23.0,19.0,5100.0
1994,391705 ,2009JJ00,10893.0,5884.0,5009.0,13012.0,6617.0,6602.0,-5.8,-6.2,-5.2,83.7,88.9,75.9,2774.0,2256.0,518.0,2238.0,504.0,1734.0,-3.0,22.0,25.0,5009.0
1995,391705 ,2010JJ00,10492.0,5551.0,4941.0,12345.0,6217.0,6335.0,-5.1,-6.1,-4.0,85.0,89.3,78.0,2661.0,2158.0,503.0,2286.0,537.0,1749.0,-6.0,23.0,29.0,4941.0
1996,391705 ,2011JJ00,10342.0,5589.0,4753.0,12024.0,6158.0,6053.0,-2.6,-1.0,-4.5,86.0,90.8,78.5,2680.0,2176.0,504.0,2077.0,556.0,1521.0,-4.0,23.0,27.0,4753.0
1997,391705 ,2012JJ00,10038.0,5381.0,4657.0,11545.0,5900.0,5827.0,-4.0,-4.2,-3.7,86.9,91.2,79.9,2675.0,2145.0,530.0,1985.0,570.0,1415.0,-3.0,19.0,22.0,4657.0
1998,391705 ,2013JJ00,9803.0,5206.0,4597.0,11095.0,5709.0,5555.0,-3.9,-3.2,-4.7,88.4,91.2,82.8,2561.0,2077.0,484.0,2030.0,581.0,1449.0,6.0,19.0,13.0,4597.0
1999,391705 ,2014JJ00,9878.0,5155.0,4723.0,11061.0,5617.0,5620.0,-0.3,-1.6,1.2,89.3,91.8,84.0,2511.0,2014.0,497.0,2209.0,589.0,1620.0,3.0,20.0,17.0,4723.0
2000,391705 ,2015JJ00,12398.0,7675.0,4723.0,13792.0,8380.0,5505.0,24.7,49.2,-2.1,89.9,91.6,85.8,2513.0,2022.0,491.0,2210.0,606.0,1604.0,0.0,14.0,14.0,4723.0
2001,391705 ,2016JJ00,13907.0,9090.0,4817.0,15311.0,9909.0,5464.0,11.0,18.2,-0.7,90.8,91.7,88.2,2529.0,2028.0,501.0,2288.0,623.0,1665.0,0.0,16.0,16.0,4817.0
2002,391705 ,2017JJ00,16429.0,11375.0,5054.0,17924.0,12293.0,5676.0,17.1,24.1,3.9,91.7,92.5,89.0,2556.0,2067.0,489.0,2501.0,633.0,1868.0,-3.0,14.0,17.0,5054.0
2003,391705 ,2018JJ00,18933.0,13862.0,5071.0,20304.0,14675.0,5649.0,13.3,19.4,-0.5,93.2,94.5,89.8,2643.0,2139.0,504.0,2429.0,644.0,1785.0,-1.0,16.0,17.0,5071.0
2004,391705 ,2019JJ00,21795.0,16453.0,5342.0,22803.0,16987.0,5813.0,12.3,15.7,2.9,95.6,96.9,91.9,2708.0,2171.0,537.0,2638.0,659.0,1979.0,-4.0,15.0,19.0,5342.0
2005,391705 ,2020JJ00,21862.0,16752.0,5110.0,22378.0,17080.0,5272.0,-1.9,0.6,-9.3,97.7,98.1,96.9,2753.0,2216.0,537.0,2587.0,660.0,1927.0,-230.0,14.0,244.0,5110.0
2006,391705 ,2021JJ00,17178.0,11492.0,5686.0,17178.0,11492.0,5686.0,-23.2,-32.7,7.8,100.0,100.0,100.0,2869.0,2301.0,568.0,3051.0,669.0,2382.0,-234.0,21.0,255.0,5686.0
2007,391705 ,2022JJ00,17693.0,11211.0,6482.0,16861.0,10372.0,6489.0,-1.8,-9.7,14.1,104.9,108.1,99.9,3019.0,2391.0,628.0,3507.0,701.0,2806.0,-44.0,15.0,59.0,6482.0
2008,391705 ,2023JJ00,18607.0,12259.0,6348.0,16798.0,10734.0,6032.0,-0.4,3.5,-7.1,110.8,114.2,105.2,3185.0,2524.0,661.0,3185.0,730.0,2455.0,-22.0,20.0,42.0,6348.0
2009,391705 ,2024JJ00,19571.0,13141.0,6430.0,16811.0,10970.0,5788.0,0.1,2.2,-4.0,116.4,119.8,111.1,3238.0,2557.0,681.0,3203.0,,,-11.0,26.0,37.0,6430.0
2010,391700 ,1995JJ00,4497.0,2339.0,2158.0,7479.0,3018.0,4683.0,,,,60.1,77.5,46.1,1262.0,1086.0,176.0,891.0,113.0,778.0,5.0,7.0,2.0,2158.0
2011,391700 ,1996JJ00,4751.0,2464.0,2287.0,7567.0,3069.0,4711.0,1.2,1.7,0.6,62.8,80.3,48.5,1301.0,1106.0,195.0,980.0,117.0,863.0,6.0,10.0,4.0,2287.0
2012,391700 ,1997JJ00,4998.0,2564.0,2434.0,7834.0,3276.0,4715.0,3.5,6.7,0.1,63.8,78.3,51.6,1396.0,1201.0,195.0,1033.0,128.0,905.0,5.0,8.0,3.0,2434.0
2013,391700 ,1998JJ00,5382.0,2818.0,2564.0,8486.0,3561.0,5089.0,8.3,8.7,7.9,63.4,79.1,50.4,1479.0,1196.0,283.0,1080.0,138.0,942.0,5.0,9.0,4.0,2564.0
2014,391700 ,1999JJ00,5744.0,3006.0,2738.0,8799.0,3747.0,5190.0,3.7,5.2,2.0,65.3,80.2,52.8,1615.0,1311.0,304.0,1120.0,153.0,967.0,3.0,9.0,6.0,2738.0
2015,391700 ,2000JJ00,6021.0,3170.0,2851.0,8943.0,3824.0,5251.0,1.6,2.1,1.2,67.3,82.9,54.3,1713.0,1378.0,335.0,1134.0,173.0,961.0,4.0,9.0,5.0,2851.0
2016,391700 ,2001JJ00,6045.0,3176.0,2869.0,8675.0,3690.0,5124.0,-3.0,-3.5,-2.4,69.7,86.1,56.0,1695.0,1395.0,300.0,1171.0,189.0,982.0,3.0,9.0,6.0,2869.0
2017,391700 ,2002JJ00,6089.0,3086.0,3003.0,8517.0,3549.0,5144.0,-1.8,-3.8,0.4,71.5,86.9,58.4,1626.0,1354.0,272.0,1374.0,197.0,1177.0,3.0,9.0,6.0,3003.0
2018,391700 ,2003JJ00,6093.0,3093.0,3000.0,8365.0,3532.0,4983.0,-1.8,-0.5,-3.1,72.8,87.6,60.2,1678.0,1367.0,311.0,1319.0,198.0,1121.0,3.0,10.0,7.0,3000.0
2019,391700 ,2004JJ00,6232.0,3170.0,3062.0,8427.0,3617.0,4934.0,0.7,2.4,-1.0,74.0,87.6,62.1,1605.0,1303.0,302.0,1451.0,202.0,1249.0,6.0,12.0,6.0,3062.0
2020,391700 ,2005JJ00,6392.0,3428.0,2964.0,8551.0,3848.0,4756.0,1.5,6.4,-3.6,74.8,89.1,62.3,1645.0,1349.0,296.0,1314.0,210.0,1104.0,5.0,11.0,6.0,2964.0
2021,391700 ,2006JJ00,6578.0,3549.0,3029.0,8661.0,3913.0,4794.0,1.3,1.7,0.8,76.0,90.7,63.2,1691.0,1397.0,294.0,1335.0,222.0,1113.0,3.0,9.0,6.0,3029.0
