ID,WoonlandVanGasten,Sterklassen,Perioden,Gasten_1,Overnachtingen_2
35271,10600,101,2014MM11,14.0,24.0
35272,10600,101,2014MM12,14.0,27.0
35273,10600,101,2014KW04,48.0,89.0
35274,10600,101,2014JJ00,232.0,440.0
35275,10600,101,2015MM01,12.0,22.0
35276,10600,101,2015MM02,13.0,23.0
35277,10600,101,2015MM03,17.0,31.0
35278,10600,101,2015KW01,41.0,75.0
35279,10600,101,2015MM04,29.0,60.0
35280,10600,101,2015MM05,26.0,50.0
35281,10600,101,2015MM06,24.0,47.0
35282,10600,101,2015KW02,80.0,157.0
35283,10600,101,2015MM07,29.0,59.0
35284,10600,101,2015MM08,21.0,43.0
35285,10600,101,2015MM09,21.0,38.0
35286,10600,101,2015KW03,71.0,139.0
35287,10600,101,2015MM10,22.0,42.0
35288,10600,101,2015MM11,16.0,29.0
35289,10600,101,2015MM12,15.0,29.0
35290,10600,101,2015KW04,54.0,101.0
35291,10600,101,2015JJ00,245.0,472.0
35292,10600,102,2012MM01,1.0,2.0
35293,10600,102,2012MM02,1.0,2.0
35294,10600,102,2012MM03,1.0,2.0
35295,10600,102,2012KW01,3.0,7.0
35296,10600,102,2012MM04,3.0,8.0
35297,10600,102,2012MM05,2.0,5.0
35298,10600,102,2012MM06,2.0,7.0
35299,10600,102,2012KW02,7.0,20.0
35300,10600,102,2012MM07,3.0,7.0
35301,10600,102,2012MM08,2.0,4.0
35302,10600,102,2012MM09,2.0,5.0
35303,10600,102,2012KW03,7.0,16.0
35304,10600,102,2012MM10,2.0,6.0
35305,10600,102,2012MM11,1.0,2.0
35306,10600,102,2012MM12,1.0,3.0
35307,10600,102,2012KW04,4.0,11.0
35308,10600,102,2012JJ00,22.0,54.0
35309,10600,102,2013MM01,1.0,2.0
35310,10600,102,2013MM02,1.0,2.0
35311,10600,102,2013MM03,2.0,4.0
35312,10600,102,2013KW01,3.0,7.0
35313,10600,102,2013MM04,2.0,6.0
35314,10600,102,2013MM05,2.0,5.0
35315,10600,102,2013MM06,2.0,6.0
35316,10600,102,2013KW02,7.0,17.0
35317,10600,102,2013MM07,3.0,9.0
35318,10600,102,2013MM08,2.0,4.0
35319,10600,102,2013MM09,2.0,6.0
35320,10600,102,2013KW03,7.0,19.0
35321,10600,102,2013MM10,3.0,7.0
35322,10600,102,2013MM11,1.0,3.0
35323,10600,102,2013MM12,1.0,3.0
35324,10600,102,2013KW04,5.0,12.0
35325,10600,102,2013JJ00,22.0,56.0
35326,10600,102,2014MM01,1.0,3.0
35327,10600,102,2014MM02,1.0,3.0
35328,10600,102,2014MM03,1.0,3.0
35329,10600,102,2014KW01,4.0,9.0
35330,10600,102,2014MM04,3.0,9.0
35331,10600,102,2014MM05,3.0,7.0
35332,10600,102,2014MM06,4.0,9.0
35333,10600,102,2014KW02,10.0,24.0
35334,10600,102,2014MM07,4.0,11.0
35335,10600,102,2014MM08,3.0,7.0
35336,10600,102,2014MM09,3.0,7.0
35337,10600,102,2014KW03,10.0,25.0
35338,10600,102,2014MM10,3.0,7.0
35339,10600,102,2014MM11,1.0,2.0
35340,10600,102,2014MM12,2.0,4.0
35341,10600,102,2014KW04,6.0,14.0
35342,10600,102,2014JJ00,30.0,73.0
35343,10600,102,2015MM01,2.0,4.0
35344,10600,102,2015MM02,2.0,4.0
35345,10600,102,2015MM03,2.0,4.0
35346,10600,102,2015KW01,5.0,12.0
35347,10600,102,2015MM04,4.0,10.0
35348,10600,102,2015MM05,3.0,7.0
35349,10600,102,2015MM06,4.0,10.0
35350,10600,102,2015KW02,10.0,27.0
35351,10600,102,2015MM07,5.0,12.0
35352,10600,102,2015MM08,3.0,8.0
35353,10600,102,2015MM09,3.0,8.0
35354,10600,102,2015KW03,12.0,28.0
35355,10600,102,2015MM10,3.0,8.0
35356,10600,102,2015MM11,2.0,4.0
35357,10600,102,2015MM12,3.0,6.0
35358,10600,102,2015KW04,8.0,18.0
35359,10600,102,2015JJ00,35.0,85.0
35360,10600,103,2012MM01,0.0,0.0
35361,10600,103,2012MM02,0.0,0.0
35362,10600,103,2012MM03,0.0,0.0
35363,10600,103,2012KW01,1.0,1.0
35364,10600,103,2012MM04,0.0,0.0
35365,10600,103,2012MM05,0.0,0.0
35366,10600,103,2012MM06,0.0,0.0
35367,10600,103,2012KW02,1.0,2.0
35368,10600,103,2012MM07,0.0,0.0
35369,10600,103,2012MM08,0.0,0.0
35370,10600,103,2012MM09,0.0,0.0
35371,10600,103,2012KW03,1.0,2.0
35372,10600,103,2012MM10,1.0,1.0
35373,10600,103,2012MM11,1.0,1.0
35374,10600,103,2012MM12,0.0,0.0
35375,10600,103,2012KW04,1.0,2.0
35376,10600,103,2012JJ00,4.0,7.0
35377,10600,103,2013MM01,0.0,0.0
35378,10600,103,2013MM02,0.0,0.0
35379,10600,103,2013MM03,0.0,0.0
35380,10600,103,2013KW01,1.0,1.0
35381,10600,103,2013MM04,0.0,0.0
35382,10600,103,2013MM05,0.0,0.0
35383,10600,103,2013MM06,0.0,0.0
35384,10600,103,2013KW02,1.0,2.0
35385,10600,103,2013MM07,0.0,0.0
35386,10600,103,2013MM08,0.0,0.0
35387,10600,103,2013MM09,0.0,0.0
35388,10600,103,2013KW03,1.0,2.0
35389,10600,103,2013MM10,0.0,0.0
35390,10600,103,2013MM11,0.0,0.0
35391,10600,103,2013MM12,0.0,0.0
35392,10600,103,2013KW04,1.0,1.0
35393,10600,103,2013JJ00,3.0,6.0
35394,10600,103,2014MM01,0.0,0.0
35395,10600,103,2014MM02,0.0,0.0
35396,10600,103,2014MM03,0.0,0.0
35397,10600,103,2014KW01,1.0,1.0
35398,10600,103,2014MM04,1.0,1.0
35399,10600,103,2014MM05,0.0,0.0
35400,10600,103,2014MM06,0.0,0.0
35401,10600,103,2014KW02,1.0,3.0
35402,10600,103,2014MM07,0.0,0.0
35403,10600,103,2014MM08,1.0,1.0
35404,10600,103,2014MM09,0.0,0.0
35405,10600,103,2014KW03,1.0,3.0
35406,10600,103,2014MM10,0.0,0.0
35407,10600,103,2014MM11,0.0,0.0
35408,10600,103,2014MM12,0.0,0.0
35409,10600,103,2014KW04,1.0,2.0
35410,10600,103,2014JJ00,4.0,9.0
35411,10600,103,2015MM01,0.0,0.0
35412,10600,103,2015MM02,0.0,0.0
35413,10600,103,2015MM03,0.0,0.0
35414,10600,103,2015KW01,1.0,2.0
35415,10600,103,2015MM04,1.0,2.0
35416,10600,103,2015MM05,1.0,2.0
35417,10600,103,2015MM06,1.0,2.0
35418,10600,103,2015KW02,2.0,5.0
35419,10600,103,2015MM07,1.0,2.0
35420,10600,103,2015MM08,0.0,0.0
35421,10600,103,2015MM09,0.0,0.0
35422,10600,103,2015KW03,1.0,3.0
35423,10600,103,2015MM10,0.0,0.0
35424,10600,103,2015MM11,0.0,0.0
35425,10600,103,2015MM12,0.0,0.0
35426,10600,103,2015KW04,1.0,2.0
35427,10600,103,2015JJ00,5.0,12.0
35428,10600,104,2012MM01,1.0,1.0
35429,10600,104,2012MM02,0.0,0.0
35430,10600,104,2012MM03,0.0,0.0
35431,10600,104,2012KW01,1.0,3.0
35432,10600,104,2012MM04,2.0,3.0
35433,10600,104,2012MM05,1.0,2.0
35434,10600,104,2012MM06,1.0,2.0
35435,10600,104,2012KW02,4.0,7.0
35436,10600,104,2012MM07,2.0,4.0
35437,10600,104,2012MM08,1.0,2.0
35438,10600,104,2012MM09,1.0,2.0
35439,10600,104,2012KW03,4.0,8.0
35440,10600,104,2012MM10,1.0,2.0
35441,10600,104,2012MM11,1.0,1.0
35442,10600,104,2012MM12,1.0,1.0
35443,10600,104,2012KW04,2.0,5.0
35444,10600,104,2012JJ00,11.0,23.0
35445,10600,104,2013MM01,0.0,0.0
35446,10600,104,2013MM02,0.0,0.0
35447,10600,104,2013MM03,0.0,0.0
35448,10600,104,2013KW01,1.0,2.0
35449,10600,104,2013MM04,1.0,2.0
35450,10600,104,2013MM05,1.0,1.0
35451,10600,104,2013MM06,1.0,1.0
35452,10600,104,2013KW02,2.0,5.0
35453,10600,104,2013MM07,1.0,2.0
35454,10600,104,2013MM08,1.0,2.0
35455,10600,104,2013MM09,1.0,1.0
35456,10600,104,2013KW03,2.0,6.0
35457,10600,104,2013MM10,1.0,1.0
35458,10600,104,2013MM11,1.0,1.0
35459,10600,104,2013MM12,0.0,0.0
35460,10600,104,2013KW04,2.0,3.0
35461,10600,104,2013JJ00,6.0,15.0
35462,10600,104,2014MM01,0.0,0.0
35463,10600,104,2014MM02,1.0,1.0
35464,10600,104,2014MM03,1.0,1.0
35465,10600,104,2014KW01,2.0,3.0
35466,10600,104,2014MM04,1.0,2.0
35467,10600,104,2014MM05,1.0,2.0
35468,10600,104,2014MM06,1.0,2.0
35469,10600,104,2014KW02,3.0,6.0
35470,10600,104,2014MM07,1.0,2.0
35471,10600,104,2014MM08,1.0,2.0
35472,10600,104,2014MM09,1.0,2.0
35473,10600,104,2014KW03,3.0,6.0
35474,10600,104,2014MM10,1.0,2.0
35475,10600,104,2014MM11,1.0,2.0
35476,10600,104,2014MM12,1.0,2.0
35477,10600,104,2014KW04,3.0,6.0
35478,10600,104,2014JJ00,10.0,21.0
35479,10600,104,2015MM01,1.0,1.0
35480,10600,104,2015MM02,1.0,1.0
35481,10600,104,2015MM03,1.0,1.0
35482,10600,104,2015KW01,2.0,4.0
35483,10600,104,2015MM04,1.0,3.0
35484,10600,104,2015MM05,1.0,2.0
35485,10600,104,2015MM06,1.0,2.0
35486,10600,104,2015KW02,3.0,7.0
35487,10600,104,2015MM07,1.0,2.0
35488,10600,104,2015MM08,1.0,2.0
35489,10600,104,2015MM09,1.0,2.0
35490,10600,104,2015KW03,2.0,5.0
35491,10600,104,2015MM10,1.0,1.0
35492,10600,104,2015MM11,1.0,2.0
35493,10600,104,2015MM12,1.0,1.0
35494,10600,104,2015KW04,2.0,4.0
35495,10600,104,2015JJ00,9.0,20.0
35496,10600,105,2012MM01,2.0,4.0
35497,10600,105,2012MM02,2.0,3.0
35498,10600,105,2012MM03,3.0,5.0
35499,10600,105,2012KW01,6.0,12.0
35500,10600,105,2012MM04,6.0,13.0
35501,10600,105,2012MM05,5.0,10.0
35502,10600,105,2012MM06,3.0,7.0
35503,10600,105,2012KW02,14.0,29.0
35504,10600,105,2012MM07,5.0,11.0
35505,10600,105,2012MM08,4.0,9.0
35506,10600,105,2012MM09,4.0,8.0
35507,10600,105,2012KW03,13.0,28.0
35508,10600,105,2012MM10,3.0,7.0
35509,10600,105,2012MM11,2.0,5.0
35510,10600,105,2012MM12,2.0,5.0
35511,10600,105,2012KW04,8.0,17.0
35512,10600,105,2012JJ00,42.0,86.0
35513,10600,105,2013MM01,2.0,5.0
35514,10600,105,2013MM02,2.0,3.0
35515,10600,105,2013MM03,3.0,6.0
35516,10600,105,2013KW01,7.0,14.0
35517,10600,105,2013MM04,5.0,12.0
35518,10600,105,2013MM05,5.0,10.0
35519,10600,105,2013MM06,4.0,9.0
35520,10600,105,2013KW02,14.0,31.0
35521,10600,105,2013MM07,5.0,11.0
35522,10600,105,2013MM08,4.0,10.0
35523,10600,105,2013MM09,4.0,7.0
35524,10600,105,2013KW03,13.0,27.0
35525,10600,105,2013MM10,4.0,9.0
35526,10600,105,2013MM11,3.0,5.0
35527,10600,105,2013MM12,3.0,5.0
35528,10600,105,2013KW04,9.0,19.0
35529,10600,105,2013JJ00,44.0,91.0
35530,10600,105,2014MM01,3.0,6.0
35531,10600,105,2014MM02,3.0,5.0
35532,10600,105,2014MM03,3.0,7.0
35533,10600,105,2014KW01,9.0,18.0
35534,10600,105,2014MM04,6.0,13.0
35535,10600,105,2014MM05,6.0,13.0
35536,10600,105,2014MM06,6.0,11.0
35537,10600,105,2014KW02,17.0,37.0
35538,10600,105,2014MM07,6.0,12.0
35539,10600,105,2014MM08,5.0,12.0
35540,10600,105,2014MM09,4.0,8.0
35541,10600,105,2014KW03,15.0,32.0
35542,10600,105,2014MM10,4.0,9.0
35543,10600,105,2014MM11,3.0,6.0
35544,10600,105,2014MM12,3.0,6.0
35545,10600,105,2014KW04,10.0,21.0
35546,10600,105,2014JJ00,51.0,109.0
35547,10600,105,2015MM01,2.0,5.0
35548,10600,105,2015MM02,3.0,6.0
35549,10600,105,2015MM03,3.0,7.0
35550,10600,105,2015KW01,9.0,19.0
35551,10600,105,2015MM04,6.0,15.0
35552,10600,105,2015MM05,6.0,12.0
35553,10600,105,2015MM06,5.0,10.0
35554,10600,105,2015KW02,17.0,37.0
35555,10600,105,2015MM07,7.0,15.0
35556,10600,105,2015MM08,5.0,11.0
35557,10600,105,2015MM09,4.0,9.0
35558,10600,105,2015KW03,17.0,35.0
35559,10600,105,2015MM10,5.0,11.0
35560,10600,105,2015MM11,3.0,6.0
35561,10600,105,2015MM12,3.0,6.0
35562,10600,105,2015KW04,11.0,23.0
35563,10600,105,2015JJ00,54.0,113.0
35564,10600,106,2012MM01,5.0,9.0
35565,10600,106,2012MM02,6.0,9.0
35566,10600,106,2012MM03,8.0,12.0
35567,10600,106,2012KW01,19.0,30.0
35568,10600,106,2012MM04,15.0,27.0
35569,10600,106,2012MM05,13.0,23.0
35570,10600,106,2012MM06,10.0,16.0
35571,10600,106,2012KW02,37.0,66.0
35572,10600,106,2012MM07,11.0,22.0
35573,10600,106,2012MM08,9.0,16.0
35574,10600,106,2012MM09,10.0,16.0
35575,10600,106,2012KW03,30.0,55.0
35576,10600,106,2012MM10,9.0,16.0
35577,10600,106,2012MM11,8.0,13.0
35578,10600,106,2012MM12,6.0,11.0
35579,10600,106,2012KW04,23.0,39.0
35580,10600,106,2012JJ00,110.0,190.0
35581,10600,106,2013MM01,6.0,10.0
35582,10600,106,2013MM02,5.0,8.0
35583,10600,106,2013MM03,9.0,14.0
35584,10600,106,2013KW01,21.0,32.0
35585,10600,106,2013MM04,14.0,24.0
35586,10600,106,2013MM05,13.0,23.0
35587,10600,106,2013MM06,12.0,19.0
35588,10600,106,2013KW02,39.0,66.0
35589,10600,106,2013MM07,12.0,23.0
35590,10600,106,2013MM08,10.0,18.0
35591,10600,106,2013MM09,10.0,16.0
35592,10600,106,2013KW03,32.0,56.0
35593,10600,106,2013MM10,10.0,16.0
35594,10600,106,2013MM11,8.0,12.0
35595,10600,106,2013MM12,7.0,12.0
35596,10600,106,2013KW04,25.0,40.0
35597,10600,106,2013JJ00,117.0,194.0
35598,10600,106,2014MM01,6.0,11.0
35599,10600,106,2014MM02,7.0,10.0
35600,10600,106,2014MM03,10.0,16.0
35601,10600,106,2014KW01,23.0,36.0
35602,10600,106,2014MM04,15.0,27.0
35603,10600,106,2014MM05,14.0,24.0
35604,10600,106,2014MM06,11.0,19.0
35605,10600,106,2014KW02,40.0,70.0
35606,10600,106,2014MM07,13.0,23.0
35607,10600,106,2014MM08,9.0,17.0
35608,10600,106,2014MM09,10.0,16.0
35609,10600,106,2014KW03,31.0,56.0
35610,10600,106,2014MM10,10.0,16.0
35611,10600,106,2014MM11,7.0,11.0
35612,10600,106,2014MM12,7.0,12.0
35613,10600,106,2014KW04,24.0,39.0
35614,10600,106,2014JJ00,118.0,201.0
35615,10600,106,2015MM01,6.0,10.0
35616,10600,106,2015MM02,6.0,10.0
35617,10600,106,2015MM03,9.0,15.0
35618,10600,106,2015KW01,22.0,34.0
35619,10600,106,2015MM04,15.0,27.0
35620,10600,106,2015MM05,14.0,24.0
35621,10600,106,2015MM06,12.0,20.0
35622,10600,106,2015KW02,41.0,71.0
35623,10600,106,2015MM07,13.0,26.0
35624,10600,106,2015MM08,10.0,18.0
35625,10600,106,2015MM09,11.0,17.0
35626,10600,106,2015KW03,34.0,60.0
35627,10600,106,2015MM10,11.0,18.0
35628,10600,106,2015MM11,9.0,14.0
35629,10600,106,2015MM12,7.0,13.0
35630,10600,106,2015KW04,27.0,45.0
35631,10600,106,2015JJ00,123.0,211.0
35632,10600,107,2012MM01,1.0,1.0
35633,10600,107,2012MM02,1.0,1.0
35634,10600,107,2012MM03,1.0,2.0
35635,10600,107,2012KW01,3.0,4.0
35636,10600,107,2012MM04,2.0,4.0
35637,10600,107,2012MM05,2.0,4.0
35638,10600,107,2012MM06,1.0,2.0
35639,10600,107,2012KW02,6.0,10.0
35640,10600,107,2012MM07,1.0,3.0
35641,10600,107,2012MM08,1.0,2.0
35642,10600,107,2012MM09,2.0,2.0
35643,10600,107,2012KW03,4.0,7.0
35644,10600,107,2012MM10,1.0,3.0
35645,10600,107,2012MM11,2.0,3.0
35646,10600,107,2012MM12,1.0,2.0
35647,10600,107,2012KW04,4.0,7.0
35648,10600,107,2012JJ00,17.0,28.0
35649,10600,107,2013MM01,1.0,2.0
35650,10600,107,2013MM02,1.0,1.0
35651,10600,107,2013MM03,1.0,2.0
35652,10600,107,2013KW01,3.0,5.0
35653,10600,107,2013MM04,2.0,3.0
35654,10600,107,2013MM05,2.0,3.0
35655,10600,107,2013MM06,2.0,3.0
35656,10600,107,2013KW02,5.0,9.0
35657,10600,107,2013MM07,2.0,3.0
35658,10600,107,2013MM08,1.0,2.0
35659,10600,107,2013MM09,1.0,2.0
35660,10600,107,2013KW03,4.0,7.0
35661,10600,107,2013MM10,2.0,3.0
35662,10600,107,2013MM11,1.0,2.0
35663,10600,107,2013MM12,1.0,2.0
35664,10600,107,2013KW04,4.0,6.0
35665,10600,107,2013JJ00,17.0,28.0
35666,10600,107,2014MM01,1.0,2.0
35667,10600,107,2014MM02,1.0,2.0
35668,10600,107,2014MM03,3.0,3.0
35669,10600,107,2014KW01,5.0,6.0
35670,10600,107,2014MM04,2.0,4.0
35671,10600,107,2014MM05,2.0,3.0
35672,10600,107,2014MM06,2.0,3.0
35673,10600,107,2014KW02,6.0,9.0
35674,10600,107,2014MM07,1.0,2.0
35675,10600,107,2014MM08,1.0,2.0
35676,10600,107,2014MM09,1.0,2.0
35677,10600,107,2014KW03,4.0,6.0
35678,10600,107,2014MM10,2.0,2.0
35679,10600,107,2014MM11,1.0,2.0
35680,10600,107,2014MM12,1.0,2.0
35681,10600,107,2014KW04,4.0,6.0
35682,10600,107,2014JJ00,19.0,28.0
35683,10600,107,2015MM01,1.0,1.0
35684,10600,107,2015MM02,1.0,1.0
35685,10600,107,2015MM03,1.0,2.0
35686,10600,107,2015KW01,3.0,5.0
35687,10600,107,2015MM04,2.0,4.0
35688,10600,107,2015MM05,2.0,3.0
35689,10600,107,2015MM06,2.0,3.0
35690,10600,107,2015KW02,6.0,10.0
35691,10600,107,2015MM07,1.0,3.0
35692,10600,107,2015MM08,2.0,3.0
35693,10600,107,2015MM09,2.0,3.0
35694,10600,107,2015KW03,5.0,8.0
35695,10600,107,2015MM10,2.0,3.0
35696,10600,107,2015MM11,2.0,2.0
35697,10600,107,2015MM12,1.0,2.0
35698,10600,107,2015KW04,5.0,8.0
35699,10600,107,2015JJ00,19.0,31.0
35700,10600,108,2012MM01,6.0,10.0
35701,10600,108,2012MM02,5.0,9.0
35702,10600,108,2012MM03,7.0,13.0
35703,10600,108,2012KW01,18.0,33.0
35704,10600,108,2012MM04,15.0,31.0
35705,10600,108,2012MM05,13.0,25.0
35706,10600,108,2012MM06,9.0,19.0
35707,10600,108,2012KW02,38.0,75.0
35708,10600,108,2012MM07,12.0,25.0
35709,10600,108,2012MM08,9.0,18.0
35710,10600,108,2012MM09,9.0,18.0
35711,10600,108,2012KW03,30.0,61.0
35712,10600,108,2012MM10,10.0,20.0
35713,10600,108,2012MM11,8.0,14.0
35714,10600,108,2012MM12,8.0,15.0
35715,10600,108,2012KW04,26.0,49.0
35716,10600,108,2012JJ00,112.0,218.0
35717,10600,108,2013MM01,6.0,11.0
35718,10600,108,2013MM02,5.0,10.0
35719,10600,108,2013MM03,8.0,16.0
35720,10600,108,2013KW01,20.0,38.0
35721,10600,108,2013MM04,14.0,28.0
35722,10600,108,2013MM05,14.0,28.0
35723,10600,108,2013MM06,11.0,22.0
35724,10600,108,2013KW02,38.0,77.0
35725,10600,108,2013MM07,12.0,27.0
35726,10600,108,2013MM08,9.0,20.0
35727,10600,108,2013MM09,9.0,18.0
35728,10600,108,2013KW03,31.0,64.0
35729,10600,108,2013MM10,10.0,22.0
35730,10600,108,2013MM11,8.0,14.0
35731,10600,108,2013MM12,7.0,15.0
35732,10600,108,2013KW04,25.0,51.0
35733,10600,108,2013JJ00,114.0,230.0
35734,10600,108,2014MM01,7.0,14.0
35735,10600,108,2014MM02,7.0,13.0
35736,10600,108,2014MM03,9.0,17.0
35737,10600,108,2014KW01,23.0,44.0
35738,10600,108,2014MM04,15.0,33.0
35739,10600,108,2014MM05,14.0,28.0
35740,10600,108,2014MM06,13.0,25.0
35741,10600,108,2014KW02,42.0,86.0
35742,10600,108,2014MM07,13.0,28.0
35743,10600,108,2014MM08,11.0,23.0
35744,10600,108,2014MM09,11.0,21.0
35745,10600,108,2014KW03,34.0,72.0
35746,10600,108,2014MM10,12.0,24.0
35747,10600,108,2014MM11,8.0,15.0
35748,10600,108,2014MM12,9.0,18.0
35749,10600,108,2014KW04,29.0,58.0
35750,10600,108,2014JJ00,128.0,260.0
35751,10600,108,2015MM01,7.0,14.0
35752,10600,108,2015MM02,8.0,15.0
35753,10600,108,2015MM03,9.0,18.0
35754,10600,108,2015KW01,23.0,47.0
35755,10600,108,2015MM04,15.0,35.0
35756,10600,108,2015MM05,15.0,31.0
35757,10600,108,2015MM06,13.0,27.0
35758,10600,108,2015KW02,44.0,94.0
35759,10600,108,2015MM07,14.0,31.0
35760,10600,108,2015MM08,11.0,25.0
35761,10600,108,2015MM09,12.0,22.0
35762,10600,108,2015KW03,38.0,78.0
35763,10600,108,2015MM10,13.0,27.0
35764,10600,108,2015MM11,9.0,17.0
35765,10600,108,2015MM12,10.0,20.0
35766,10600,108,2015KW04,32.0,64.0
35767,10600,108,2015JJ00,137.0,283.0
35768,10600,109,2012MM01,1.0,2.0
35769,10600,109,2012MM02,1.0,2.0
35770,10600,109,2012MM03,1.0,2.0
35771,10600,109,2012KW01,2.0,5.0
35772,10600,109,2012MM04,2.0,6.0
35773,10600,109,2012MM05,2.0,4.0
35774,10600,109,2012MM06,2.0,5.0
35775,10600,109,2012KW02,5.0,15.0
35776,10600,109,2012MM07,2.0,4.0
35777,10600,109,2012MM08,1.0,3.0
35778,10600,109,2012MM09,2.0,4.0
35779,10600,109,2012KW03,5.0,11.0
35780,10600,109,2012MM10,2.0,4.0
35781,10600,109,2012MM11,1.0,2.0
35782,10600,109,2012MM12,1.0,3.0
35783,10600,109,2012KW04,4.0,9.0
35784,10600,109,2012JJ00,16.0,40.0
35785,10600,109,2013MM01,1.0,2.0
35786,10600,109,2013MM02,1.0,2.0
35787,10600,109,2013MM03,1.0,3.0
35788,10600,109,2013KW01,3.0,6.0
35789,10600,109,2013MM04,2.0,5.0
35790,10600,109,2013MM05,2.0,4.0
35791,10600,109,2013MM06,1.0,5.0
35792,10600,109,2013KW02,5.0,14.0
35793,10600,109,2013MM07,2.0,6.0
35794,10600,109,2013MM08,1.0,3.0
35795,10600,109,2013MM09,2.0,5.0
35796,10600,109,2013KW03,5.0,13.0
35797,10600,109,2013MM10,2.0,5.0
35798,10600,109,2013MM11,1.0,2.0
35799,10600,109,2013MM12,1.0,2.0
35800,10600,109,2013KW04,4.0,10.0
35801,10600,109,2013JJ00,16.0,43.0
35802,10600,109,2014MM01,1.0,3.0
35803,10600,109,2014MM02,1.0,3.0
35804,10600,109,2014MM03,1.0,3.0
35805,10600,109,2014KW01,3.0,8.0
35806,10600,109,2014MM04,2.0,6.0
35807,10600,109,2014MM05,2.0,6.0
35808,10600,109,2014MM06,3.0,7.0
35809,10600,109,2014KW02,7.0,18.0
35810,10600,109,2014MM07,3.0,8.0
35811,10600,109,2014MM08,2.0,5.0
35812,10600,109,2014MM09,2.0,5.0
35813,10600,109,2014KW03,7.0,18.0
35814,10600,109,2014MM10,3.0,5.0
35815,10600,109,2014MM11,1.0,2.0
35816,10600,109,2014MM12,1.0,4.0
35817,10600,109,2014KW04,5.0,11.0
35818,10600,109,2014JJ00,23.0,56.0
35819,10600,109,2015MM01,1.0,3.0
35820,10600,109,2015MM02,1.0,3.0
35821,10600,109,2015MM03,1.0,4.0
35822,10600,109,2015KW01,4.0,9.0
35823,10600,109,2015MM04,2.0,7.0
35824,10600,109,2015MM05,2.0,6.0
35825,10600,109,2015MM06,2.0,7.0
35826,10600,109,2015KW02,7.0,20.0
35827,10600,109,2015MM07,3.0,8.0
35828,10600,109,2015MM08,2.0,6.0
35829,10600,109,2015MM09,2.0,6.0
35830,10600,109,2015KW03,7.0,19.0
35831,10600,109,2015MM10,2.0,5.0
35832,10600,109,2015MM11,2.0,3.0
35833,10600,109,2015MM12,2.0,5.0
35834,10600,109,2015KW04,6.0,14.0
35835,10600,109,2015JJ00,24.0,63.0
35836,10600,110,2012MM01,0.0,0.0
35837,10600,110,2012MM02,0.0,0.0
35838,10600,110,2012MM03,0.0,0.0
35839,10600,110,2012KW01,1.0,1.0
35840,10600,110,2012MM04,0.0,0.0
35841,10600,110,2012MM05,0.0,0.0
35842,10600,110,2012MM06,0.0,0.0
35843,10600,110,2012KW02,1.0,1.0
35844,10600,110,2012MM07,0.0,0.0
35845,10600,110,2012MM08,0.0,0.0
35846,10600,110,2012MM09,0.0,0.0
35847,10600,110,2012KW03,1.0,1.0
35848,10600,110,2012MM10,1.0,1.0
35849,10600,110,2012MM11,1.0,1.0
35850,10600,110,2012MM12,0.0,0.0
35851,10600,110,2012KW04,1.0,2.0
35852,10600,110,2012JJ00,3.0,5.0
35853,10600,110,2013MM01,0.0,0.0
35854,10600,110,2013MM02,0.0,0.0
35855,10600,110,2013MM03,0.0,0.0
35856,10600,110,2013KW01,1.0,1.0
35857,10600,110,2013MM04,0.0,0.0
35858,10600,110,2013MM05,0.0,0.0
35859,10600,110,2013MM06,0.0,0.0
35860,10600,110,2013KW02,1.0,2.0
35861,10600,110,2013MM07,0.0,0.0
35862,10600,110,2013MM08,0.0,0.0
35863,10600,110,2013MM09,0.0,0.0
35864,10600,110,2013KW03,1.0,1.0
35865,10600,110,2013MM10,0.0,0.0
35866,10600,110,2013MM11,0.0,0.0
35867,10600,110,2013MM12,0.0,0.0
35868,10600,110,2013KW04,1.0,1.0
35869,10600,110,2013JJ00,3.0,5.0
35870,10600,110,2014MM01,0.0,0.0
35871,10600,110,2014MM02,0.0,0.0
35872,10600,110,2014MM03,0.0,0.0
35873,10600,110,2014KW01,0.0,0.0
35874,10600,110,2014MM04,0.0,0.0
35875,10600,110,2014MM05,0.0,0.0
35876,10600,110,2014MM06,0.0,0.0
35877,10600,110,2014KW02,1.0,3.0
35878,10600,110,2014MM07,0.0,0.0
35879,10600,110,2014MM08,1.0,1.0
35880,10600,110,2014MM09,0.0,0.0
35881,10600,110,2014KW03,1.0,2.0
35882,10600,110,2014MM10,0.0,0.0
35883,10600,110,2014MM11,0.0,0.0
35884,10600,110,2014MM12,0.0,0.0
35885,10600,110,2014KW04,1.0,2.0
35886,10600,110,2014JJ00,4.0,8.0
35887,10600,110,2015MM01,0.0,0.0
35888,10600,110,2015MM02,0.0,0.0
35889,10600,110,2015MM03,0.0,0.0
35890,10600,110,2015KW01,1.0,2.0
35891,10600,110,2015MM04,0.0,0.0
35892,10600,110,2015MM05,1.0,2.0
35893,10600,110,2015MM06,1.0,2.0
35894,10600,110,2015KW02,2.0,4.0
35895,10600,110,2015MM07,1.0,2.0
35896,10600,110,2015MM08,0.0,0.0
35897,10600,110,2015MM09,0.0,0.0
35898,10600,110,2015KW03,1.0,3.0
35899,10600,110,2015MM10,0.0,0.0
35900,10600,110,2015MM11,0.0,0.0
35901,10600,110,2015MM12,0.0,0.0
35902,10600,110,2015KW04,1.0,2.0
