ID,Geslacht,Leeftijden,TypeZorg,BurgerlijkeStaat,Perioden,AantalInVerslagjaar_1,PercentageInVerslagjaar_2,TotaalUrenInVerslagjaar_3,GemiddeldPerPersoonInVerslagjaar_4,GemiddeldInBevolkingInVerslagjaar_5
3956,2,2, 3,0,2005JJ00,10770,1.12,162,15,0.17
3957,2,2, 3,0,2006JJ00,10980,1.14,176,16,0.18
3958,2,2, 3,0,2007JJ00,9830,1.01,154,16,0.16
3959,2,2, 3,0,2008JJ00,8860,0.89,139,16,0.14
3960,2,2, 3,0,2009JJ00,7405,0.73,117,16,0.11
3961,2,2, 3,0,2010JJ00,6890,0.67,113,16,0.11
3962,2,2, 3,1,2004JJ00,670,1.23,18,27,0.33
3963,2,2, 3,1,2005JJ00,640,1.2,14,23,0.27
3964,2,2, 3,1,2006JJ00,670,1.3,20,31,0.4
3965,2,2, 3,1,2007JJ00,590,1.17,18,30,0.35
3966,2,2, 3,1,2008JJ00,480,0.97,14,28,0.27
3967,2,2, 3,1,2009JJ00,455,0.92,13,28,0.26
3968,2,2, 3,1,2010JJ00,330,0.68,9,27,0.18
3969,2,2, 3,2,2004JJ00,6855,1.3,121,18,0.23
3970,2,2, 3,2,2005JJ00,6080,1.13,76,12,0.14
3971,2,2, 3,2,2006JJ00,6210,1.13,81,13,0.15
3972,2,2, 3,2,2007JJ00,5755,1.03,72,12,0.13
3973,2,2, 3,2,2008JJ00,5385,0.93,72,13,0.12
3974,2,2, 3,2,2009JJ00,4515,0.76,61,13,0.1
3975,2,2, 3,2,2010JJ00,4280,0.7,60,14,0.1
3976,2,2, 3,3,2004JJ00,3860,1.31,112,29,0.38
3977,2,2, 3,3,2005JJ00,3355,1.16,61,18,0.21
3978,2,2, 3,3,2006JJ00,3375,1.19,61,18,0.21
3979,2,2, 3,3,2007JJ00,2745,0.98,51,18,0.18
3980,2,2, 3,3,2008JJ00,2345,0.86,41,17,0.15
3981,2,2, 3,3,2009JJ00,1865,0.69,32,17,0.12
3982,2,2, 3,3,2010JJ00,1725,0.65,31,18,0.12
3983,2,2, 3,4,2004JJ00,720,0.97,15,21,0.2
3984,2,2, 3,4,2005JJ00,695,0.88,11,16,0.14
3985,2,2, 3,4,2006JJ00,730,0.88,14,19,0.16
3986,2,2, 3,4,2007JJ00,740,0.84,13,18,0.15
3987,2,2, 3,4,2008JJ00,645,0.69,13,20,0.14
3988,2,2, 3,4,2009JJ00,570,0.57,11,20,0.11
3989,2,2, 3,4,2010JJ00,550,0.52,13,24,0.12
3990,2,2, 4,0,2004JJ00,36565,3.85,5073,139,5.34
3991,2,2, 4,0,2005JJ00,19265,2.01,3057,159,3.19
3992,2,2, 4,0,2006JJ00,15975,1.65,2826,177,2.92
3993,2,2, 4,0,2007JJ00,16260,1.66,3182,196,3.26
3994,2,2, 4,0,2008JJ00,20405,2.05,4386,215,4.41
3995,2,2, 4,0,2009JJ00,23395,2.3,5384,230,5.3
3996,2,2, 4,0,2010JJ00,24670,2.39,5912,240,5.74
3997,2,2, 4,1,2004JJ00,1940,3.57,278,143,5.11
3998,2,2, 4,1,2005JJ00,1235,2.33,196,159,3.7
3999,2,2, 4,1,2006JJ00,1010,1.95,184,183,3.57
4000,2,2, 4,1,2007JJ00,985,1.95,194,198,3.85
4001,2,2, 4,1,2008JJ00,1170,2.35,266,228,5.36
4002,2,2, 4,1,2009JJ00,1360,2.76,333,245,6.77
4003,2,2, 4,1,2010JJ00,1425,2.9,367,258,7.47
4004,2,2, 4,2,2004JJ00,11680,2.22,1539,132,2.93
4005,2,2, 4,2,2005JJ00,5995,1.11,911,152,1.69
4006,2,2, 4,2,2006JJ00,5070,0.93,871,172,1.59
4007,2,2, 4,2,2007JJ00,4985,0.89,971,195,1.73
4008,2,2, 4,2,2008JJ00,5890,1.02,1261,214,2.19
4009,2,2, 4,2,2009JJ00,6700,1.12,1525,228,2.56
4010,2,2, 4,2,2010JJ00,7040,1.15,1661,236,2.72
4011,2,2, 4,3,2004JJ00,18375,6.22,2609,142,8.83
4012,2,2, 4,3,2005JJ00,9620,3.32,1574,164,5.43
4013,2,2, 4,3,2006JJ00,7930,2.79,1423,179,5.0
4014,2,2, 4,3,2007JJ00,8240,2.95,1614,196,5.78
4015,2,2, 4,3,2008JJ00,10480,3.83,2249,215,8.21
4016,2,2, 4,3,2009JJ00,11780,4.37,2719,231,10.1
4017,2,2, 4,3,2010JJ00,12240,4.64,2937,240,11.13
4018,2,2, 4,4,2004JJ00,4565,6.15,647,142,8.72
4019,2,2, 4,4,2005JJ00,2410,3.07,376,156,4.78
4020,2,2, 4,4,2006JJ00,1965,2.37,348,177,4.19
4021,2,2, 4,4,2007JJ00,2050,2.34,403,197,4.6
4022,2,2, 4,4,2008JJ00,2865,3.04,610,213,6.48
4023,2,2, 4,4,2009JJ00,3555,3.55,806,227,8.04
4024,2,2, 4,4,2010JJ00,3965,3.75,947,239,8.96
4025,2,2, 5,0,2004JJ00,6085,0.64,741,122,0.78
4026,2,2, 5,0,2005JJ00,7350,0.77,954,130,0.99
4027,2,2, 5,0,2006JJ00,7565,0.78,1017,134,1.05
4028,2,2, 5,0,2007JJ00,5785,0.59,814,141,0.83
4029,2,2, 5,0,2008JJ00,4110,0.41,586,143,0.59
4030,2,2, 5,0,2009JJ00,3265,0.32,479,147,0.47
4031,2,2, 5,0,2010JJ00,2760,0.27,414,150,0.4
4032,2,2, 5,1,2004JJ00,295,0.54,36,122,0.66
4033,2,2, 5,1,2005JJ00,400,0.75,51,128,0.96
4034,2,2, 5,1,2006JJ00,425,0.83,55,129,1.07
4035,2,2, 5,1,2007JJ00,320,0.63,47,148,0.93
4036,2,2, 5,1,2008JJ00,210,0.42,28,134,0.57
4037,2,2, 5,1,2009JJ00,145,0.29,22,150,0.44
4038,2,2, 5,1,2010JJ00,125,0.25,18,146,0.37
4039,2,2, 5,2,2004JJ00,2380,0.45,276,116,0.53
4040,2,2, 5,2,2005JJ00,2560,0.48,308,120,0.57
4041,2,2, 5,2,2006JJ00,2490,0.46,315,127,0.58
4042,2,2, 5,2,2007JJ00,1915,0.34,252,132,0.45
4043,2,2, 5,2,2008JJ00,1460,0.25,202,138,0.35
4044,2,2, 5,2,2009JJ00,1220,0.2,174,142,0.29
4045,2,2, 5,2,2010JJ00,1015,0.17,147,145,0.24
4046,2,2, 5,3,2004JJ00,2855,0.97,360,126,1.22
4047,2,2, 5,3,2005JJ00,3450,1.19,464,135,1.6
4048,2,2, 5,3,2006JJ00,3640,1.28,508,139,1.79
4049,2,2, 5,3,2007JJ00,2690,0.96,386,143,1.38
4050,2,2, 5,3,2008JJ00,1790,0.65,258,144,0.94
4051,2,2, 5,3,2009JJ00,1405,0.52,208,148,0.77
4052,2,2, 5,3,2010JJ00,1155,0.44,176,153,0.67
4053,2,2, 5,4,2004JJ00,555,0.75,69,125,0.94
4054,2,2, 5,4,2005JJ00,940,1.19,132,140,1.67
4055,2,2, 5,4,2006JJ00,1005,1.21,139,138,1.68
4056,2,2, 5,4,2007JJ00,865,0.99,129,150,1.48
4057,2,2, 5,4,2008JJ00,650,0.69,98,151,1.04
4058,2,2, 5,4,2009JJ00,495,0.49,75,153,0.75
4059,2,2, 5,4,2010JJ00,460,0.44,72,157,0.68
4060,2,2, 6,0,2004JJ00,12700,1.34,1415,111,1.49
4061,2,2, 6,0,2005JJ00,11670,1.22,973,83,1.01
4062,2,2, 6,0,2006JJ00,11110,1.15,998,90,1.03
4063,2,2, 6,0,2007JJ00,13135,1.34,1312,100,1.34
4064,2,2, 6,0,2008JJ00,12525,1.26,1299,104,1.31
4065,2,2, 6,0,2009JJ00,11555,1.14,1256,109,1.24
4066,2,2, 6,0,2010JJ00,11720,1.14,1300,111,1.26
4067,2,2, 6,1,2004JJ00,1075,1.98,131,122,2.42
4068,2,2, 6,1,2005JJ00,855,1.61,95,111,1.8
4069,2,2, 6,1,2006JJ00,780,1.51,91,117,1.77
4070,2,2, 6,1,2007JJ00,865,1.71,119,138,2.36
4071,2,2, 6,1,2008JJ00,865,1.75,118,137,2.38
4072,2,2, 6,1,2009JJ00,745,1.51,108,145,2.19
4073,2,2, 6,1,2010JJ00,665,1.35,98,148,2.0
4074,2,2, 6,2,2004JJ00,5200,0.99,523,101,0.99
4075,2,2, 6,2,2005JJ00,5390,1.0,407,76,0.76
4076,2,2, 6,2,2006JJ00,5390,0.98,451,84,0.82
4077,2,2, 6,2,2007JJ00,6260,1.12,572,91,1.02
4078,2,2, 6,2,2008JJ00,6075,1.05,568,94,0.99
4079,2,2, 6,2,2009JJ00,5820,0.98,571,98,0.96
4080,2,2, 6,2,2010JJ00,5905,0.97,592,100,0.97
4081,2,2, 6,3,2004JJ00,5435,1.84,637,117,2.16
4082,2,2, 6,3,2005JJ00,4540,1.57,386,85,1.33
4083,2,2, 6,3,2006JJ00,4135,1.45,377,91,1.33
4084,2,2, 6,3,2007JJ00,4950,1.77,511,103,1.83
4085,2,2, 6,3,2008JJ00,4535,1.65,496,109,1.81
4086,2,2, 6,3,2009JJ00,4015,1.49,459,114,1.7
4087,2,2, 6,3,2010JJ00,4025,1.52,477,119,1.81
4088,2,2, 6,4,2004JJ00,990,1.33,124,125,1.67
4089,2,2, 6,4,2005JJ00,885,1.12,84,95,1.07
4090,2,2, 6,4,2006JJ00,805,0.97,78,97,0.94
4091,2,2, 6,4,2007JJ00,1065,1.21,111,104,1.26
4092,2,2, 6,4,2008JJ00,1050,1.12,116,111,1.24
4093,2,2, 6,4,2009JJ00,980,0.98,118,120,1.18
4094,2,2, 6,4,2010JJ00,1125,1.07,132,117,1.25
4095,2,2, 7,0,2004JJ00,32055,3.38,8208,256,8.64
4096,2,2, 7,0,2005JJ00,31440,3.28,8568,272,8.93
4097,2,2, 7,0,2006JJ00,30815,3.19,9016,293,9.33
4098,2,2, 7,0,2007JJ00,25805,2.64,7917,307,8.1
4099,2,2, 7,0,2008JJ00,21125,2.13,6630,314,6.67
4100,2,2, 7,0,2009JJ00,17850,1.76,5679,318,5.6
4101,2,2, 7,0,2010JJ00,16025,1.56,5120,319,4.97
4102,2,2, 7,1,2004JJ00,2025,3.73,582,287,10.71
4103,2,2, 7,1,2005JJ00,2030,3.82,604,298,11.37
4104,2,2, 7,1,2006JJ00,1955,3.79,634,324,12.28
4105,2,2, 7,1,2007JJ00,1625,3.22,553,341,10.96
4106,2,2, 7,1,2008JJ00,1265,2.54,447,354,9.0
4107,2,2, 7,1,2009JJ00,1030,2.09,368,357,7.47
4108,2,2, 7,1,2010JJ00,915,1.86,355,388,7.23
4109,2,2, 7,2,2004JJ00,9700,1.84,2324,240,4.42
4110,2,2, 7,2,2005JJ00,9325,1.73,2403,258,4.47
4111,2,2, 7,2,2006JJ00,9090,1.66,2501,275,4.57
4112,2,2, 7,2,2007JJ00,7345,1.31,2132,290,3.81
4113,2,2, 7,2,2008JJ00,6085,1.06,1810,297,3.14
4114,2,2, 7,2,2009JJ00,5315,0.89,1584,298,2.66
4115,2,2, 7,2,2010JJ00,4885,0.8,1437,294,2.35
4116,2,2, 7,3,2004JJ00,16585,5.61,4300,259,14.56
4117,2,2, 7,3,2005JJ00,16265,5.61,4478,275,15.44
4118,2,2, 7,3,2006JJ00,15800,5.56,4693,297,16.5
4119,2,2, 7,3,2007JJ00,13315,4.77,4115,309,14.75
4120,2,2, 7,3,2008JJ00,10620,3.88,3356,316,12.25
4121,2,2, 7,3,2009JJ00,8730,3.24,2808,322,10.42
4122,2,2, 7,3,2010JJ00,7645,2.9,2462,322,9.33
4123,2,2, 7,4,2004JJ00,3740,5.04,1002,268,13.49
4124,2,2, 7,4,2005JJ00,3825,4.86,1083,283,13.77
4125,2,2, 7,4,2006JJ00,3970,4.78,1189,300,14.32
4126,2,2, 7,4,2007JJ00,3525,4.02,1116,317,12.74
4127,2,2, 7,4,2008JJ00,3160,3.36,1017,322,10.8
4128,2,2, 7,4,2009JJ00,2775,2.77,919,331,9.17
4129,2,2, 7,4,2010JJ00,2580,2.44,866,336,8.19
4130,2,2, 8,0,2004JJ00,133860,14.09,12341,92,12.99
4131,2,2, 8,0,2005JJ00,131295,13.69,14940,114,15.57
4132,2,2, 8,0,2006JJ00,131165,13.57,15593,119,16.13
4133,2,2, 8,0,2007JJ00,124365,12.72,15152,122,15.5
4134,2,2, 8,0,2008JJ00,121840,12.26,14995,123,15.08
4135,2,2, 8,0,2009JJ00,120240,11.85,15263,127,15.04
4136,2,2, 8,0,2010JJ00,116495,11.31,14989,129,14.55
4137,2,2, 8,1,2004JJ00,7035,12.95,595,85,10.95
4138,2,2, 8,1,2005JJ00,7200,13.56,778,108,14.66
4139,2,2, 8,1,2006JJ00,7150,13.85,811,113,15.7
4140,2,2, 8,1,2007JJ00,6600,13.08,760,115,15.06
4141,2,2, 8,1,2008JJ00,6240,12.56,723,116,14.56
4142,2,2, 8,1,2009JJ00,6045,12.28,718,119,14.59
4143,2,2, 8,1,2010JJ00,5835,11.87,713,122,14.5
4144,2,2, 8,2,2004JJ00,45085,8.57,3971,88,7.55
4145,2,2, 8,2,2005JJ00,42795,7.96,4687,110,8.72
4146,2,2, 8,2,2006JJ00,43005,7.86,4912,114,8.97
4147,2,2, 8,2,2007JJ00,40665,7.26,4871,120,8.69
4148,2,2, 8,2,2008JJ00,40240,6.98,4966,123,8.62
4149,2,2, 8,2,2009JJ00,40120,6.73,5148,128,8.63
4150,2,2, 8,2,2010JJ00,39365,6.43,5134,130,8.39
4151,2,2, 8,3,2004JJ00,66525,22.52,6321,95,21.4
4152,2,2, 8,3,2005JJ00,65065,22.44,7551,116,26.04
4153,2,2, 8,3,2006JJ00,63805,22.44,7754,122,27.27
4154,2,2, 8,3,2007JJ00,59725,21.4,7360,123,26.37
4155,2,2, 8,3,2008JJ00,57080,20.83,7046,123,25.72
4156,2,2, 8,3,2009JJ00,54860,20.37,6965,127,25.86
4157,2,2, 8,3,2010JJ00,51575,19.55,6619,128,25.09
4158,2,2, 8,4,2004JJ00,15210,20.49,1454,96,19.58
4159,2,2, 8,4,2005JJ00,16235,20.64,1924,119,24.45
4160,2,2, 8,4,2006JJ00,17205,20.72,2117,123,25.49
4161,2,2, 8,4,2007JJ00,17375,19.83,2161,124,24.66
4162,2,2, 8,4,2008JJ00,18275,19.42,2260,124,24.01
4163,2,2, 8,4,2009JJ00,19215,19.17,2431,127,24.26
4164,2,2, 8,4,2010JJ00,19720,18.67,2524,128,23.89
4165,2,2, 9,0,2004JJ00,89495,9.42,7648,85,8.05
4166,2,2, 9,0,2005JJ00,68125,7.1,5389,79,5.62
4167,2,2, 9,0,2006JJ00,64090,6.63,5395,84,5.58
4168,2,2, 9,0,2007JJ00,64820,6.63,5596,86,5.73
4169,2,2, 9,0,2008JJ00,66900,6.73,6094,91,6.13
4170,2,2, 9,0,2009JJ00,67595,6.66,6346,94,6.25
4171,2,2, 9,0,2010JJ00,69745,6.77,6684,96,6.49
4172,2,2, 9,1,2004JJ00,5705,10.5,605,106,11.14
4173,2,2, 9,1,2005JJ00,4595,8.66,441,96,8.3
4174,2,2, 9,1,2006JJ00,4240,8.21,439,104,8.5
4175,2,2, 9,1,2007JJ00,4140,8.2,457,111,9.06
4176,2,2, 9,1,2008JJ00,4230,8.52,484,114,9.75
4177,2,2, 9,1,2009JJ00,4165,8.46,490,118,9.95
4178,2,2, 9,1,2010JJ00,4125,8.39,508,123,10.34
4179,2,2, 9,2,2004JJ00,29850,5.68,2226,75,4.23
4180,2,2, 9,2,2005JJ00,23210,4.32,1574,68,2.93
4181,2,2, 9,2,2006JJ00,22370,4.09,1664,74,3.04
4182,2,2, 9,2,2007JJ00,22940,4.1,1726,75,3.08
4183,2,2, 9,2,2008JJ00,23670,4.11,1840,78,3.19
4184,2,2, 9,2,2009JJ00,24395,4.09,1977,81,3.32
4185,2,2, 9,2,2010JJ00,25565,4.18,2103,82,3.44
4186,2,2, 9,3,2004JJ00,43855,14.85,3925,89,13.29
4187,2,2, 9,3,2005JJ00,32755,11.3,2759,84,9.51
4188,2,2, 9,3,2006JJ00,30325,10.67,2673,88,9.4
4189,2,2, 9,3,2007JJ00,30375,10.89,2760,91,9.89
4190,2,2, 9,3,2008JJ00,30855,11.26,2989,97,10.91
4191,2,2, 9,3,2009JJ00,30410,11.29,3030,100,11.25
4192,2,2, 9,3,2010JJ00,30650,11.62,3122,102,11.83
4193,2,2, 9,4,2004JJ00,10085,13.58,892,88,12.01
4194,2,2, 9,4,2005JJ00,7565,9.62,615,81,7.82
4195,2,2, 9,4,2006JJ00,7155,8.62,618,86,7.45
4196,2,2, 9,4,2007JJ00,7360,8.4,653,89,7.45
4197,2,2, 9,4,2008JJ00,8140,8.65,781,96,8.3
4198,2,2, 9,4,2009JJ00,8625,8.61,849,98,8.47
4199,2,2, 9,4,2010JJ00,9405,8.9,952,101,9.01
4200,2,2,10,0,2004JJ00,62945,6.63,2510,40,2.64
4201,2,2,10,0,2005JJ00,61230,6.38,2146,35,2.24
4202,2,2,10,0,2006JJ00,60470,6.26,2198,36,2.27
4203,2,2,10,0,2007JJ00,54560,5.58,1967,36,2.01
4204,2,2,10,0,2008JJ00,46625,4.69,1495,32,1.5
4205,2,2,10,0,2009JJ00,40075,3.95,1242,31,1.22
4206,2,2,10,0,2010JJ00,37395,3.63,1170,31,1.14
4207,2,2,10,1,2004JJ00,4065,7.48,180,44,3.31
4208,2,2,10,1,2005JJ00,3920,7.38,166,42,3.12
4209,2,2,10,1,2006JJ00,3835,7.42,171,45,3.31
4210,2,2,10,1,2007JJ00,3400,6.73,156,46,3.09
4211,2,2,10,1,2008JJ00,2825,5.68,114,40,2.29
4212,2,2,10,1,2009JJ00,2375,4.82,92,39,1.87
4213,2,2,10,1,2010JJ00,2035,4.14,82,40,1.67
4214,2,2,10,2,2004JJ00,24130,4.59,914,38,1.74
4215,2,2,10,2,2005JJ00,23355,4.34,722,31,1.34
4216,2,2,10,2,2006JJ00,23180,4.23,695,30,1.27
4217,2,2,10,2,2007JJ00,21270,3.8,619,29,1.1
4218,2,2,10,2,2008JJ00,19010,3.3,514,27,0.89
4219,2,2,10,2,2009JJ00,16865,2.83,443,26,0.74
4220,2,2,10,2,2010JJ00,16090,2.63,432,27,0.71
4221,2,2,10,3,2004JJ00,28740,9.73,1161,40,3.93
4222,2,2,10,3,2005JJ00,27610,9.52,1010,37,3.48
4223,2,2,10,3,2006JJ00,26950,9.48,1058,39,3.72
4224,2,2,10,3,2007JJ00,23700,8.49,931,39,3.34
4225,2,2,10,3,2008JJ00,19285,7.04,658,34,2.4
4226,2,2,10,3,2009JJ00,16020,5.95,525,33,1.95
4227,2,2,10,3,2010JJ00,14555,5.52,481,33,1.82
4228,2,2,10,4,2004JJ00,6010,8.09,255,42,3.43
4229,2,2,10,4,2005JJ00,6345,8.06,248,39,3.16
4230,2,2,10,4,2006JJ00,6505,7.84,274,42,3.3
4231,2,2,10,4,2007JJ00,6190,7.06,262,42,2.98
4232,2,2,10,4,2008JJ00,5510,5.85,209,38,2.22
4233,2,2,10,4,2009JJ00,4820,4.81,182,38,1.81
4234,2,2,10,4,2010JJ00,4715,4.46,175,37,1.66
4235,2,3, 0,0,2004JJ00,186275,43.0,36317,195,83.84
4236,2,3, 0,0,2005JJ00,190290,43.15,37932,199,86.02
4237,2,3, 0,0,2006JJ00,198390,44.22,40638,205,90.59
4238,2,3, 0,0,2007JJ00,203145,44.64,41439,204,91.06
4239,2,3, 0,0,2008JJ00,208140,44.77,41963,202,90.25
4240,2,3, 0,0,2009JJ00,211455,44.77,43177,204,91.42
4241,2,3, 0,0,2010JJ00,213760,44.29,43989,206,91.14
4242,2,3, 0,1,2004JJ00,11300,32.23,2235,198,63.75
4243,2,3, 0,1,2005JJ00,11485,32.9,2312,201,66.23
4244,2,3, 0,1,2006JJ00,11825,34.04,2409,204,69.36
4245,2,3, 0,1,2007JJ00,11870,34.56,2377,200,69.21
4246,2,3, 0,1,2008JJ00,11910,34.68,2354,198,68.56
4247,2,3, 0,1,2009JJ00,11705,34.58,2343,200,69.2
4248,2,3, 0,1,2010JJ00,11625,34.8,2339,201,70.0
4249,2,3, 0,2,2004JJ00,31170,39.16,5113,164,64.24
4250,2,3, 0,2,2005JJ00,32115,38.82,5321,166,64.32
4251,2,3, 0,2,2006JJ00,34045,39.8,5764,169,67.38
4252,2,3, 0,2,2007JJ00,35425,39.93,5998,169,67.6
4253,2,3, 0,2,2008JJ00,36380,39.32,6151,169,66.48
4254,2,3, 0,2,2009JJ00,37735,39.03,6496,172,67.2
4255,2,3, 0,2,2010JJ00,39210,38.44,6794,173,66.61
4256,2,3, 0,3,2004JJ00,135230,45.06,27270,202,90.87
4257,2,3, 0,3,2005JJ00,137770,45.3,28507,207,93.74
4258,2,3, 0,3,2006JJ00,142990,46.36,30527,213,98.98
4259,2,3, 0,3,2007JJ00,145875,46.87,31030,213,99.71
4260,2,3, 0,3,2008JJ00,149525,47.25,31364,210,99.11
4261,2,3, 0,3,2009JJ00,151205,47.37,32133,213,100.67
4262,2,3, 0,3,2010JJ00,151635,46.89,32475,214,100.43
4263,2,3, 0,4,2004JJ00,8575,46.54,1698,198,92.16
4264,2,3, 0,4,2005JJ00,8920,46.41,1792,201,93.25
4265,2,3, 0,4,2006JJ00,9535,47.89,1938,203,97.31
4266,2,3, 0,4,2007JJ00,9970,47.91,2035,204,97.75
4267,2,3, 0,4,2008JJ00,10325,47.71,2094,203,96.78
4268,2,3, 0,4,2009JJ00,10810,47.82,2206,204,97.59
4269,2,3, 0,4,2010JJ00,11290,47.3,2381,211,99.77
4270,2,3, 1,0,2004JJ00,49575,11.44,5256,106,12.13
4271,2,3, 1,0,2005JJ00,65450,14.84,7521,115,17.06
4272,2,3, 1,0,2006JJ00,71000,15.83,8290,117,18.48
4273,2,3, 1,0,2007JJ00,73165,16.08,8608,118,18.91
4274,2,3, 1,0,2008JJ00,74225,15.96,8833,119,19.0
4275,2,3, 1,0,2009JJ00,74725,15.82,9160,123,19.39
4276,2,3, 1,0,2010JJ00,72275,14.98,9118,126,18.89
4277,2,3, 1,1,2004JJ00,2455,7.0,229,93,6.54
4278,2,3, 1,1,2005JJ00,3200,9.17,333,104,9.54
4279,2,3, 1,1,2006JJ00,3520,10.13,372,106,10.72
4280,2,3, 1,1,2007JJ00,3540,10.31,371,105,10.81
4281,2,3, 1,1,2008JJ00,3580,10.43,368,103,10.71
4282,2,3, 1,1,2009JJ00,3475,10.27,373,107,11.01
4283,2,3, 1,1,2010JJ00,3325,9.95,368,111,11.02
4284,2,3, 1,2,2004JJ00,8965,11.26,903,101,11.35
4285,2,3, 1,2,2005JJ00,11715,14.16,1297,111,15.67
4286,2,3, 1,2,2006JJ00,13230,15.46,1500,113,17.54
4287,2,3, 1,2,2007JJ00,13935,15.71,1620,116,18.26
4288,2,3, 1,2,2008JJ00,14405,15.57,1729,120,18.69
4289,2,3, 1,2,2009JJ00,14765,15.27,1839,125,19.03
4290,2,3, 1,2,2010JJ00,14780,14.49,1907,129,18.7
4291,2,3, 1,3,2004JJ00,35735,11.91,3865,108,12.88
4292,2,3, 1,3,2005JJ00,47200,15.52,5499,116,18.08
4293,2,3, 1,3,2006JJ00,50465,16.36,5964,118,19.34
4294,2,3, 1,3,2007JJ00,51685,16.61,6145,119,19.75
4295,2,3, 1,3,2008JJ00,52125,16.47,6246,120,19.74
4296,2,3, 1,3,2009JJ00,52165,16.34,6432,123,20.15
4297,2,3, 1,3,2010JJ00,49830,15.41,6305,127,19.5
4298,2,3, 1,4,2004JJ00,2420,13.13,259,107,14.04
4299,2,3, 1,4,2005JJ00,3335,17.36,392,118,20.42
4300,2,3, 1,4,2006JJ00,3790,19.04,454,120,22.79
4301,2,3, 1,4,2007JJ00,4005,19.24,472,118,22.67
4302,2,3, 1,4,2008JJ00,4120,19.03,490,119,22.65
4303,2,3, 1,4,2009JJ00,4320,19.12,515,119,22.81
4304,2,3, 1,4,2010JJ00,4340,18.19,538,124,22.56
4305,2,3, 2,0,2004JJ00,9510,2.2,3131,329,7.23
4306,2,3, 2,0,2005JJ00,8665,1.97,2478,286,5.62
4307,2,3, 2,0,2006JJ00,9290,2.07,2130,229,4.75
4308,2,3, 2,0,2007JJ00,14240,3.13,2295,161,5.04
4309,2,3, 2,0,2008JJ00,20710,4.45,2754,133,5.92
4310,2,3, 2,0,2009JJ00,25220,5.34,3173,126,6.72
4311,2,3, 2,0,2010JJ00,29905,6.2,3357,112,6.96
4312,2,3, 2,1,2004JJ00,795,2.26,153,193,4.37
4313,2,3, 2,1,2005JJ00,710,2.03,125,176,3.58
4314,2,3, 2,1,2006JJ00,780,2.25,96,123,2.77
4315,2,3, 2,1,2007JJ00,1155,3.37,111,96,3.25
4316,2,3, 2,1,2008JJ00,1655,4.82,183,111,5.33
4317,2,3, 2,1,2009JJ00,1905,5.63,213,112,6.29
4318,2,3, 2,1,2010JJ00,2160,6.47,251,116,7.51
4319,2,3, 2,2,2004JJ00,1770,2.23,482,272,6.06
4320,2,3, 2,2,2005JJ00,1770,2.14,376,212,4.54
4321,2,3, 2,2,2006JJ00,2005,2.34,285,142,3.34
4322,2,3, 2,2,2007JJ00,3125,3.52,374,120,4.21
4323,2,3, 2,2,2008JJ00,4455,4.82,471,106,5.09
4324,2,3, 2,2,2009JJ00,5470,5.66,550,101,5.69
4325,2,3, 2,2,2010JJ00,6660,6.53,595,89,5.83
4326,2,3, 2,3,2004JJ00,6590,2.2,2402,364,8.0
4327,2,3, 2,3,2005JJ00,5905,1.94,1919,325,6.31
4328,2,3, 2,3,2006JJ00,6225,2.02,1705,274,5.53
4329,2,3, 2,3,2007JJ00,9520,3.06,1729,182,5.56
4330,2,3, 2,3,2008JJ00,13920,4.4,1987,143,6.28
4331,2,3, 2,3,2009JJ00,16930,5.3,2286,135,7.16
4332,2,3, 2,3,2010JJ00,20055,6.2,2394,119,7.4
4333,2,3, 2,4,2004JJ00,355,1.93,94,264,5.09
4334,2,3, 2,4,2005JJ00,280,1.47,58,205,3.02
4335,2,3, 2,4,2006JJ00,275,1.38,43,157,2.17
4336,2,3, 2,4,2007JJ00,440,2.11,80,182,3.86
4337,2,3, 2,4,2008JJ00,680,3.15,113,166,5.23
4338,2,3, 2,4,2009JJ00,915,4.04,124,135,5.48
4339,2,3, 2,4,2010JJ00,1030,4.31,117,113,4.89
4340,2,3, 3,0,2004JJ00,7700,1.78,315,41,0.73
4341,2,3, 3,0,2005JJ00,6960,1.58,157,23,0.36
4342,2,3, 3,0,2006JJ00,7220,1.61,149,21,0.33
4343,2,3, 3,0,2007JJ00,6160,1.35,135,22,0.3
4344,2,3, 3,0,2008JJ00,5015,1.08,102,20,0.22
4345,2,3, 3,0,2009JJ00,4295,0.91,91,21,0.19
4346,2,3, 3,0,2010JJ00,4390,0.91,96,22,0.2
4347,2,3, 3,1,2004JJ00,645,1.84,33,51,0.94
4348,2,3, 3,1,2005JJ00,575,1.65,18,31,0.5
4349,2,3, 3,1,2006JJ00,570,1.64,13,22,0.36
4350,2,3, 3,1,2007JJ00,490,1.43,10,20,0.29
4351,2,3, 3,1,2008JJ00,355,1.04,11,31,0.32
4352,2,3, 3,1,2009JJ00,305,0.9,10,31,0.28
4353,2,3, 3,1,2010JJ00,325,0.98,7,22,0.21
4354,2,3, 3,2,2004JJ00,1900,2.39,42,22,0.53
4355,2,3, 3,2,2005JJ00,1695,2.05,28,16,0.33
4356,2,3, 3,2,2006JJ00,1750,2.05,29,17,0.34
4357,2,3, 3,2,2007JJ00,1590,1.79,28,18,0.32
4358,2,3, 3,2,2008JJ00,1350,1.46,22,16,0.24
4359,2,3, 3,2,2009JJ00,1190,1.23,20,17,0.2
4360,2,3, 3,2,2010JJ00,1190,1.17,21,17,0.2
