ID,Sectoren,Perioden,TotaalBelastingen_1,BTWBelastingOverToegevoegdeWaarde_2,LoonEnInkomstenbelasting_3,Vennootschapsbelasting_4,Accijnzen_5,VerbruiksbelOpMilieugrondslag_6,Milieuheffingen_7,Motorrijtuigenbelasting_8,BPMBelPersonenautoSEnMotorrijw_9,Overdrachtsbelasting_10,Onroerendezaakbelasting_11,Dividendbelasting_12,Vermogensheffingen_13,Assurantiebelasting_14,Kansspelbelasting_15,BankenbelastingInclResolutieheffing_16,Verhuurderheffing_17,Loonkostenheffing_18,OverigeBelastingen_19,TotaalBelastOpProductieEnInvoer_20,TotaalProductgebondenBelastingen_21,BTWBelastingOverToegevoegdeWaarde_22,TotaalAccijnzen_23,Benzineaccijns_24,AccijnsOpOverigeMineraleOlien_25,Tabakaccijns_26,Alcoholaccijns_27,Bieraccijns_28,WijnaccijnsEAMousserendeDranken_29,OverigeAccijnzen_30,VerbruiksbelOpAlcoholvrijeDranken_31,BelastingenOpMilieugrondslag_32,BPMBelOpPersonenautoSEnMotorrijw_33,Kansspelbelasting_34,Overdrachtsbelasting_35,Assurantiebelasting_36,Kapitaalbelasting_37,VoorraadheffingAardolieprodukten_38,TotaalNietProductgebondenBelastingen_39,Onroerendezaakbelasting_40,Motorrijtuigenbelasting_41,TotaalMilieuheffingen_42,Rioolrechten_43,HeffingenOpWaterverontreiniging_44,OmslagheffingWaterschappen_45,OverigeMilieuheffingen_46,BankenbelastingInclResolutieheffing_47,Verhuurderheffing_48,Loonkostenheffing_49,PBOHeffingen_50,InschrijfgeldenKamerVanKoophandel_51,Toeristenbelasting_52,NietProductgebondenOverig_53,TotaalBelastOpInkomenEnVermogen_54,TotaalBelastingenOpInkomen_55,Vennootschapsbelasting_56,Loonbelasting_57,Inkomstenbelasting_58,Dividendbelasting_59,Kansspelbelasting_60,TotaalBelastingenOpVermogen_61,Onroerendezaakbelasting_62,Vermogensbelasting_63,Motorrijtuigenbelasting_64,TotaalMilieuheffingen_65,Rioolrechten_66,HeffingenOpWaterverontreiniging_67,OmslagheffingWaterschappen_68,OverigeBelastingenInkomenEnVermogen_69,Vermogensheffingen_70
347,31,2011JJ00,4802.0,,,,,,1368.0,,,,3171.0,,2.0,,,,,,261.0,3565.0,,,,,,,,,,,,,,,,,,,3565.0,3171.0,,220.0,220.0,,,,,,,,,148.0,26.0,1235.0,,,,,,,1235.0,,,,1148.0,1148.0,,,87.0,2.0
348,31,2012KW01,1250.0,,,,,,369.0,,,,814.0,,0.0,,,,,,67.0,922.0,,,,,,,,,,,,,,,,,,,922.0,814.0,,64.0,64.0,,,,,,,,,39.0,5.0,328.0,,,,,,,328.0,,,,305.0,305.0,,,23.0,0.0
349,31,2012KW02,1266.0,,,,,,344.0,,,,844.0,,1.0,,,,,,77.0,951.0,,,,,,,,,,,,,,,,,,,951.0,844.0,,54.0,54.0,,,,,,,,,39.0,14.0,314.0,,,,,,,314.0,,,,290.0,290.0,,,24.0,1.0
350,31,2012KW03,1286.0,,,,,,369.0,,,,852.0,,0.0,,,,,,65.0,954.0,,,,,,,,,,,,,,,,,,,954.0,852.0,,61.0,61.0,,,,,,,,,36.0,5.0,332.0,,,,,,,332.0,,,,308.0,308.0,,,24.0,0.0
351,31,2012KW04,1241.0,,,,,,337.0,,,,827.0,,0.0,,,,,,77.0,930.0,,,,,,,,,,,,,,,,,,,930.0,827.0,,48.0,48.0,,,,,,,,,45.0,10.0,311.0,,,,,,,311.0,,,,289.0,289.0,,,22.0,0.0
352,31,2012JJ00,5043.0,,,,,,1419.0,,,,3337.0,,1.0,,,,,,286.0,3757.0,,,,,,,,,,,,,,,,,,,3757.0,3337.0,,227.0,227.0,,,,,,,,,159.0,34.0,1285.0,,,,,,,1285.0,,,,1192.0,1192.0,,,93.0,1.0
353,31,2013KW01,1305.0,,,,,,390.0,,,,851.0,,0.0,,,,,,64.0,947.0,,,,,,,,,,,,,,,,,,,947.0,851.0,,59.0,59.0,,,,,,,,,32.0,5.0,358.0,,,,,,,358.0,,,,331.0,331.0,,,27.0,0.0
354,31,2013KW02,1310.0,,,,,,354.0,,,,858.0,,1.0,,,,,,97.0,983.0,,,,,,,,,,,,,,,,,,,983.0,858.0,,58.0,58.0,,,,,,,,,50.0,17.0,326.0,,,,,,,326.0,,,,296.0,296.0,,,30.0,1.0
355,31,2013KW03,1295.0,,,,,,367.0,,,,861.0,,0.0,,,,,,67.0,964.0,,,,,,,,,,,,,,,,,,,964.0,861.0,,58.0,58.0,,,,,,,,,36.0,9.0,331.0,,,,,,,331.0,,,,309.0,309.0,,,22.0,0.0
356,31,2013KW04,1288.0,,,,,,352.0,,,,869.0,,0.0,,,,,,67.0,978.0,,,,,,,,,,,,,,,,,,,978.0,869.0,,59.0,59.0,,,,,,,,,46.0,4.0,310.0,,,,,,,310.0,,,,293.0,293.0,,,17.0,0.0
357,31,2013JJ00,5198.0,,,,,,1463.0,,,,3439.0,,1.0,,,,,,295.0,3872.0,,,,,,,,,,,,,,,,,,,3872.0,3439.0,,234.0,234.0,,,,,,,,,164.0,35.0,1325.0,,,,,,,1325.0,,,,1229.0,1229.0,,,96.0,1.0
358,31,2014KW01,1310.0,,,,,,373.0,,,,871.0,,0.0,,,,,,66.0,965.0,,,,,,,,,,,,,,,,,,,965.0,871.0,,59.0,59.0,,,,,,,,,27.0,8.0,345.0,,,,,,,345.0,,,,314.0,314.0,,,31.0,0.0
359,31,2014KW02,1353.0,,,,,,381.0,,,,891.0,,0.0,,,,,,81.0,1002.0,,,,,,,,,,,,,,,,,,,1002.0,891.0,,60.0,60.0,,,,,,,,,42.0,9.0,351.0,,,,,,,351.0,,,,321.0,321.0,,,30.0,0.0
360,31,2014KW03,1372.0,,,,,,387.0,,,,903.0,,0.0,,,,,,82.0,1024.0,,,,,,,,,,,,,,,,,,,1024.0,903.0,,59.0,59.0,,,,,,,,,54.0,8.0,348.0,,,,,,,348.0,,,,328.0,328.0,,,20.0,0.0
361,31,2014KW04,1312.0,,,,,,356.0,,,,877.0,,0.0,,,,,,79.0,999.0,,,,,,,,,,,,,,,,,,,999.0,877.0,,57.0,57.0,,,,,,,,,57.0,8.0,313.0,,,,,,,313.0,,,,299.0,299.0,,,14.0,0.0
362,31,2014JJ00,5347.0,,,,,,1497.0,,,,3542.0,,0.0,,,,,,308.0,3990.0,,,,,,,,,,,,,,,,,,,3990.0,3542.0,,235.0,235.0,,,,,,,,,180.0,33.0,1357.0,,,,,,,1357.0,,,,1262.0,1262.0,,,95.0,0.0
363,31,2015KW01,1358.0,,,,,,377.0,,,,918.0,,0.0,,,,,,63.0,1008.0,,,,,,,,,,,,,,,,,,,1008.0,918.0,,58.0,58.0,,,,,,,,,22.0,10.0,350.0,,,,,,,350.0,,,,319.0,319.0,,,31.0,0.0
364,31,2015KW02,1403.0,,,,,,386.0,,,,916.0,,0.0,,,,,,101.0,1056.0,,,,,,,,,,,,,,,,,,,1056.0,916.0,,64.0,64.0,,,,,,,,,65.0,11.0,347.0,,,,,,,347.0,,,,322.0,322.0,,,25.0,0.0
365,31,2015KW03,1382.0,,,,,,372.0,,,,917.0,,0.0,,,,,,93.0,1056.0,,,,,,,,,,,,,,,,,,,1056.0,917.0,,60.0,60.0,,,,,,,,,72.0,7.0,326.0,,,,,,,326.0,,,,312.0,312.0,,,14.0,0.0
366,31,2015KW04,1412.0,,,,,,396.0,,,,940.0,,0.0,,,,,,76.0,1055.0,,,,,,,,,,,,,,,,,,,1055.0,940.0,,63.0,63.0,,,,,,,,,47.0,5.0,357.0,,,,,,,357.0,,,,333.0,333.0,,,24.0,0.0
367,31,2015JJ00,5555.0,,,,,,1531.0,,,,3691.0,,0.0,,,,,,333.0,4175.0,,,,,,,,,,,,,,,,,,,4175.0,3691.0,,245.0,245.0,,,,,,,,,206.0,33.0,1380.0,,,,,,,1380.0,,,,1286.0,1286.0,,,94.0,0.0
368,31,2016KW01,1404.0,,,,,,386.0,,,,957.0,,0.0,,,,,,61.0,1051.0,,,,,,,,,,,,,,,,,,,1051.0,957.0,,62.0,62.0,,,,,,,,,22.0,10.0,353.0,,,,,,,353.0,,,,324.0,324.0,,,29.0,0.0
369,31,2016KW02,1436.0,,,,,,398.0,,,,937.0,,0.0,,,,,,101.0,1080.0,,,,,,,,,,,,,,,,,,,1080.0,937.0,,65.0,65.0,,,,,,,,,67.0,11.0,356.0,,,,,,,356.0,,,,333.0,333.0,,,23.0,0.0
370,31,2016KW03,1415.0,,,,,,374.0,,,,939.0,,0.0,,,,,,102.0,1079.0,,,,,,,,,,,,,,,,,,,1079.0,939.0,,60.0,60.0,,,,,,,,,73.0,7.0,336.0,,,,,,,336.0,,,,314.0,314.0,,,22.0,0.0
371,31,2016KW04,1423.0,,,,,,410.0,,,,937.0,,0.0,,,,,,76.0,1053.0,,,,,,,,,,,,,,,,,,,1053.0,937.0,,63.0,63.0,,,,,,,,,48.0,5.0,370.0,,,,,,,370.0,,,,347.0,347.0,,,23.0,0.0
372,31,2016JJ00,5678.0,,,,,,1568.0,,,,3770.0,,0.0,,,,,,340.0,4263.0,,,,,,,,,,,,,,,,,,,4263.0,3770.0,,250.0,250.0,,,,,,,,,210.0,33.0,1415.0,,,,,,,1415.0,,,,1318.0,1318.0,,,97.0,0.0
373,31,2017KW01,1428.0,,,,,,388.0,,,,974.0,,0.0,,,,,,66.0,1072.0,,,,,,,,,,,,,,,,,,,1072.0,974.0,,62.0,62.0,,,,,,,,,24.0,12.0,356.0,,,,,,,356.0,,,,326.0,326.0,,,30.0,0.0
374,31,2017KW02,1463.0,,,,,,400.0,,,,954.0,,0.0,,,,,,109.0,1104.0,,,,,,,,,,,,,,,,,,,1104.0,954.0,,65.0,65.0,,,,,,,,,72.0,13.0,359.0,,,,,,,359.0,,,,335.0,335.0,,,24.0,0.0
375,31,2017KW03,1442.0,,,,,,376.0,,,,956.0,,0.0,,,,,,110.0,1103.0,,,,,,,,,,,,,,,,,,,1103.0,956.0,,60.0,60.0,,,,,,,,,79.0,8.0,339.0,,,,,,,339.0,,,,316.0,316.0,,,23.0,0.0
376,31,2017KW04,1447.0,,,,,,412.0,,,,954.0,,0.0,,,,,,81.0,1075.0,,,,,,,,,,,,,,,,,,,1075.0,954.0,,64.0,64.0,,,,,,,,,51.0,6.0,372.0,,,,,,,372.0,,,,348.0,348.0,,,24.0,0.0
377,31,2017JJ00,5780.0,,,,,,1576.0,,,,3838.0,,0.0,,,,,,366.0,4354.0,,,,,,,,,,,,,,,,,,,4354.0,3838.0,,251.0,251.0,,,,,,,,,226.0,39.0,1426.0,,,,,,,1426.0,,,,1325.0,1325.0,,,101.0,0.0
378,35,1995JJ00,1491.0,,,,,,1223.0,145.0,,,,,,,,,,,123.0,739.0,,,,,,,,,,,,,,,,,,,739.0,,35.0,581.0,,260.0,315.0,6.0,,,,,123.0,,,752.0,,,,,,,752.0,,,110.0,642.0,,532.0,110.0,,
379,35,1996JJ00,1865.0,,,,,,1264.0,477.0,,,,,,,,,,,124.0,814.0,,,,,,,,,,,,,,,,,,,814.0,,95.0,595.0,,267.0,322.0,6.0,,,,,124.0,,,1051.0,,,,,,,1051.0,,,382.0,669.0,,555.0,114.0,,
380,35,1997JJ00,2005.0,,,,,,1369.0,513.0,,,,,,,,,,,123.0,897.0,,,,,,,,,,,,,,,,,,,897.0,,115.0,659.0,,305.0,345.0,9.0,,,,,123.0,,,1108.0,,,,,,,1108.0,,,398.0,710.0,,582.0,128.0,,
381,35,1998JJ00,2148.0,,,,,,1397.0,627.0,,,,,,,,,,,124.0,900.0,,,,,,,,,,,,,,,,,,,900.0,,125.0,651.0,,288.0,354.0,9.0,,,,,124.0,,,1248.0,,,,,,,1248.0,,,502.0,746.0,,612.0,134.0,,
382,35,1999JJ00,2214.0,,,,,,1465.0,632.0,,,,,,,,,,,117.0,933.0,,,,,,,,,,,,,,,,,,,933.0,,127.0,689.0,,290.0,375.0,24.0,,,,,117.0,,,1281.0,,,,,,,1281.0,,,505.0,776.0,,638.0,138.0,,
383,35,2000JJ00,2385.0,,,,,,1551.0,714.0,,,,,,,,,,,120.0,989.0,,,,,,,,,,,,,,,,,,,989.0,,143.0,726.0,,297.0,395.0,34.0,,,,,120.0,,,1396.0,,,,,,,1396.0,,,571.0,825.0,,670.0,155.0,,
384,35,2001JJ00,2533.0,,,,,,1650.0,760.0,,,,,,,,,,,123.0,1057.0,,,,,,,,,,,,,,,,,,,1057.0,,152.0,782.0,,308.0,434.0,40.0,,,,,123.0,,,1476.0,,,,,,,1476.0,,,608.0,868.0,,696.0,172.0,,
385,35,2002JJ00,2687.0,,,,,,1740.0,818.0,,,,,,,,,,,129.0,1129.0,,,,,,,,,,,,,,,,,,,1129.0,,163.0,837.0,,325.0,453.0,59.0,,,,,129.0,,,1558.0,,,,,,,1558.0,,,655.0,903.0,,722.0,181.0,,
386,35,2003JJ00,2836.0,,,,,,1819.0,881.0,,,,,,,,,,,136.0,1163.0,,,,,,,,,,,,,,,,,,,1163.0,,175.0,852.0,,334.0,485.0,33.0,,,,,136.0,,,1673.0,,,,,,,1673.0,,,706.0,967.0,,765.0,202.0,,
387,35,2004JJ00,3017.0,,,,,,1904.0,974.0,,,,,,,,,,,139.0,1205.0,,,,,,,,,,,,,,,,,,,1205.0,,193.0,873.0,,336.0,503.0,34.0,,,,,139.0,,,1812.0,,,,,,,1812.0,,,781.0,1031.0,,805.0,226.0,,
388,35,2005JJ00,3141.0,,,,,,1951.0,1055.0,,,,,,,,,,,135.0,1219.0,,,,,,,,,,,,,,,,,,,1219.0,,210.0,874.0,,333.0,505.0,36.0,,,,,135.0,,,1922.0,,,,,,,1922.0,,,845.0,1077.0,,832.0,245.0,,
389,35,2006JJ00,3248.0,,,,,,1997.0,1115.0,,,,,,,,,,,136.0,1257.0,,,,,,,,,,,,,,,,,,,1257.0,,222.0,899.0,,341.0,523.0,35.0,,,,,136.0,,,1991.0,,,,,,,1991.0,,,893.0,1098.0,,834.0,264.0,,
390,35,2007JJ00,3366.0,,,,,,2026.0,1204.0,,,,,,,,,,,136.0,1264.0,,,,,,,,,,,,,,,,,,,1264.0,,231.0,897.0,,335.0,527.0,35.0,,,,,136.0,,,2102.0,,,,,,,2102.0,,,973.0,1129.0,,855.0,274.0,,
391,35,2008KW01,903.0,,,,,,522.0,348.0,,,,,,,,,,,33.0,330.0,,,,,,,,,,,,,,,,,,,330.0,,70.0,227.0,,88.0,134.0,5.0,,,,,33.0,,,573.0,,,,,,,573.0,,,278.0,295.0,,226.0,69.0,,
392,35,2008KW02,893.0,,,,,,523.0,337.0,,,,,,,,,,,33.0,321.0,,,,,,,,,,,,,,,,,,,321.0,,61.0,227.0,,88.0,134.0,5.0,,,,,33.0,,,572.0,,,,,,,572.0,,,276.0,296.0,,227.0,69.0,,
393,35,2008KW03,920.0,,,,,,550.0,336.0,,,,,,,,,,,34.0,335.0,,,,,,,,,,,,,,,,,,,335.0,,62.0,239.0,,100.0,134.0,5.0,,,,,34.0,,,585.0,,,,,,,585.0,,,274.0,311.0,,239.0,72.0,,
394,35,2008KW04,814.0,,,,,,467.0,312.0,,,,,,,,,,,35.0,304.0,,,,,,,,,,,,,,,,,,,304.0,,64.0,205.0,,67.0,133.0,5.0,,,,,35.0,,,510.0,,,,,,,510.0,,,248.0,262.0,,193.0,69.0,,
395,35,2008JJ00,3530.0,,,,,,2062.0,1333.0,,,,,,,,,,,135.0,1290.0,,,,,,,,,,,,,,,,,,,1290.0,,257.0,898.0,,343.0,535.0,20.0,,,,,135.0,,,2240.0,,,,,,,2240.0,,,1076.0,1164.0,,885.0,279.0,,
396,35,2009KW01,916.0,,,,,,533.0,346.0,,,,,,,,,,,37.0,344.0,,,,,,,,,,,,,,,,,,,344.0,,67.0,240.0,,74.0,162.0,4.0,,,,,37.0,,,572.0,,,,,,,572.0,,,279.0,293.0,,195.0,98.0,,
397,35,2009KW02,916.0,,,,,,537.0,342.0,,,,,,,,,,,37.0,345.0,,,,,,,,,,,,,,,,,,,345.0,,65.0,243.0,,72.0,166.0,5.0,,,,,37.0,,,571.0,,,,,,,571.0,,,277.0,294.0,,195.0,99.0,,
398,35,2009KW03,914.0,,,,,,538.0,340.0,,,,,,,,,,,36.0,344.0,,,,,,,,,,,,,,,,,,,344.0,,63.0,245.0,,73.0,167.0,5.0,,,,,36.0,,,570.0,,,,,,,570.0,,,277.0,293.0,,195.0,98.0,,
399,35,2009KW04,960.0,,,,,,551.0,373.0,,,,,,,,,,,36.0,360.0,,,,,,,,,,,,,,,,,,,360.0,,75.0,249.0,,75.0,171.0,3.0,,,,,36.0,,,600.0,,,,,,,600.0,,,298.0,302.0,,194.0,108.0,,
400,35,2009JJ00,3706.0,,,,,,2159.0,1401.0,,,,,,,,,,,146.0,1393.0,,,,,,,,,,,,,,,,,,,1393.0,,270.0,977.0,,294.0,666.0,17.0,,,,,146.0,,,2313.0,,,,,,,2313.0,,,1131.0,1182.0,,779.0,403.0,,
401,35,2010KW01,958.0,,,,,,562.0,356.0,,,,,,,,,,,40.0,362.0,,,,,,,,,,,,,,,,,,,362.0,,70.0,252.0,,75.0,173.0,4.0,,,,,40.0,,,596.0,,,,,,,596.0,,,286.0,310.0,,203.0,107.0,,
402,35,2010KW02,958.0,,,,,,563.0,356.0,,,,,,,,,,,39.0,362.0,,,,,,,,,,,,,,,,,,,362.0,,70.0,253.0,,75.0,174.0,4.0,,,,,39.0,,,596.0,,,,,,,596.0,,,286.0,310.0,,202.0,108.0,,
403,35,2010KW03,960.0,,,,,,564.0,357.0,,,,,,,,,,,39.0,363.0,,,,,,,,,,,,,,,,,,,363.0,,70.0,254.0,,74.0,176.0,4.0,,,,,39.0,,,597.0,,,,,,,597.0,,,287.0,310.0,,201.0,109.0,,
404,35,2010KW04,957.0,,,,,,555.0,363.0,,,,,,,,,,,39.0,353.0,,,,,,,,,,,,,,,,,,,353.0,,66.0,248.0,,73.0,172.0,3.0,,,,,39.0,,,604.0,,,,,,,604.0,,,297.0,307.0,,202.0,105.0,,
405,35,2010JJ00,3833.0,,,,,,2244.0,1432.0,,,,,,,,,,,157.0,1440.0,,,,,,,,,,,,,,,,,,,1440.0,,276.0,1007.0,,297.0,695.0,15.0,,,,,157.0,,,2393.0,,,,,,,2393.0,,,1156.0,1237.0,,808.0,429.0,,
406,35,2011KW01,983.0,,,,,,579.0,364.0,,,,,,,,,,,40.0,374.0,,,,,,,,,,,,,,,,,,,374.0,,75.0,259.0,,77.0,179.0,3.0,,,,,40.0,,,609.0,,,,,,,609.0,,,289.0,320.0,,206.0,114.0,,
407,35,2011KW02,985.0,,,,,,581.0,363.0,,,,,,,,,,,41.0,375.0,,,,,,,,,,,,,,,,,,,375.0,,73.0,261.0,,77.0,180.0,4.0,,,,,41.0,,,610.0,,,,,,,610.0,,,290.0,320.0,,207.0,113.0,,
408,35,2011KW03,993.0,,,,,,588.0,364.0,,,,,,,,,,,41.0,375.0,,,,,,,,,,,,,,,,,,,375.0,,74.0,260.0,,77.0,179.0,4.0,,,,,41.0,,,618.0,,,,,,,618.0,,,290.0,328.0,,214.0,114.0,,
409,35,2011KW04,940.0,,,,,,552.0,347.0,,,,,,,,,,,41.0,342.0,,,,,,,,,,,,,,,,,,,342.0,,56.0,245.0,,74.0,167.0,4.0,,,,,41.0,,,598.0,,,,,,,598.0,,,291.0,307.0,,198.0,109.0,,
410,35,2011JJ00,3901.0,,,,,,2300.0,1438.0,,,,,,,,,,,163.0,1466.0,,,,,,,,,,,,,,,,,,,1466.0,,278.0,1025.0,,305.0,705.0,15.0,,,,,163.0,,,2435.0,,,,,,,2435.0,,,1160.0,1275.0,,825.0,450.0,,
411,35,2012KW01,1002.0,,,,,,599.0,364.0,,,,,,,,,,,39.0,375.0,,,,,,,,,,,,,,,,,,,375.0,,70.0,266.0,,79.0,183.0,4.0,,,,,39.0,,,627.0,,,,,,,627.0,,,294.0,333.0,,217.0,116.0,,
412,35,2012KW02,994.0,,,,,,595.0,364.0,,,,,,,,,,,35.0,368.0,,,,,,,,,,,,,,,,,,,368.0,,70.0,263.0,,79.0,180.0,4.0,,,,,35.0,,,626.0,,,,,,,626.0,,,294.0,332.0,,216.0,116.0,,
413,35,2012KW03,981.0,,,,,,577.0,364.0,,,,,,,,,,,40.0,367.0,,,,,,,,,,,,,,,,,,,367.0,,70.0,257.0,,74.0,179.0,4.0,,,,,40.0,,,614.0,,,,,,,614.0,,,294.0,320.0,,204.0,116.0,,
414,35,2012KW04,957.0,,,,,,574.0,346.0,,,,,,,,,,,37.0,360.0,,,,,,,,,,,,,,,,,,,360.0,,68.0,255.0,,74.0,179.0,2.0,,,,,37.0,,,597.0,,,,,,,597.0,,,278.0,319.0,,201.0,118.0,,
415,35,2012JJ00,3934.0,,,,,,2345.0,1438.0,,,,,,,,,,,151.0,1470.0,,,,,,,,,,,,,,,,,,,1470.0,,278.0,1041.0,,306.0,721.0,14.0,,,,,151.0,,,2464.0,,,,,,,2464.0,,,1160.0,1304.0,,838.0,466.0,,
416,35,2013KW01,976.0,,,,,,613.0,363.0,,,,,,,,,,,0.0,343.0,,,,,,,,,,,,,,,,,,,343.0,,70.0,273.0,,79.0,191.0,3.0,,,,,,,,633.0,,,,,,,633.0,,,293.0,340.0,,217.0,123.0,,
417,35,2013KW02,973.0,,,,,,612.0,361.0,,,,,,,,,,,0.0,342.0,,,,,,,,,,,,,,,,,,,342.0,,69.0,273.0,,80.0,190.0,3.0,,,,,,,,631.0,,,,,,,631.0,,,292.0,339.0,,216.0,123.0,,
418,35,2013KW03,975.0,,,,,,612.0,363.0,,,,,,,,,,,0.0,342.0,,,,,,,,,,,,,,,,,,,342.0,,71.0,271.0,,79.0,190.0,2.0,,,,,,,,633.0,,,,,,,633.0,,,292.0,341.0,,218.0,123.0,,
419,35,2013KW04,916.0,,,,,,589.0,327.0,,,,,,,,,,,0.0,325.0,,,,,,,,,,,,,,,,,,,325.0,,63.0,262.0,,70.0,190.0,2.0,,,,,,,,591.0,,,,,,,591.0,,,264.0,327.0,,204.0,123.0,,
420,35,2013JJ00,3840.0,,,,,,2426.0,1414.0,,,,,,,,,,,0.0,1352.0,,,,,,,,,,,,,,,,,,,1352.0,,273.0,1079.0,,308.0,761.0,10.0,,,,,,,,2488.0,,,,,,,2488.0,,,1141.0,1347.0,,855.0,492.0,,
421,35,2014KW01,1006.0,,,,,,626.0,380.0,,,,,,,,,,,0.0,350.0,,,,,,,,,,,,,,,,,,,350.0,,73.0,277.0,,77.0,196.0,4.0,,,,,,,,656.0,,,,,,,656.0,,,307.0,349.0,,220.0,129.0,,
422,35,2014KW02,1006.0,,,,,,627.0,379.0,,,,,,,,,,,0.0,350.0,,,,,,,,,,,,,,,,,,,350.0,,72.0,278.0,,77.0,196.0,5.0,,,,,,,,656.0,,,,,,,656.0,,,307.0,349.0,,220.0,129.0,,
423,35,2014KW03,1008.0,,,,,,628.0,380.0,,,,,,,,,,,0.0,351.0,,,,,,,,,,,,,,,,,,,351.0,,73.0,278.0,,77.0,196.0,5.0,,,,,,,,657.0,,,,,,,657.0,,,307.0,350.0,,219.0,131.0,,
424,35,2014KW04,1008.0,,,,,,615.0,393.0,,,,,,,,,,,0.0,352.0,,,,,,,,,,,,,,,,,,,352.0,,78.0,274.0,,76.0,190.0,8.0,,,,,,,,656.0,,,,,,,656.0,,,315.0,341.0,,213.0,128.0,,
425,35,2014JJ00,4028.0,,,,,,2496.0,1532.0,,,,,,,,,,,0.0,1403.0,,,,,,,,,,,,,,,,,,,1403.0,,296.0,1107.0,,307.0,778.0,22.0,,,,,,,,2625.0,,,,,,,2625.0,,,1236.0,1389.0,,872.0,517.0,,
426,35,2015KW01,1032.0,,,,,,644.0,388.0,,,,,,,,,,,0.0,365.0,,,,,,,,,,,,,,,,,,,365.0,,73.0,292.0,,78.0,210.0,4.0,,,,,,,,667.0,,,,,,,667.0,,,315.0,352.0,,221.0,131.0,,
427,35,2015KW02,1033.0,,,,,,644.0,389.0,,,,,,,,,,,0.0,365.0,,,,,,,,,,,,,,,,,,,365.0,,73.0,292.0,,78.0,210.0,4.0,,,,,,,,668.0,,,,,,,668.0,,,316.0,352.0,,221.0,131.0,,
428,35,2015KW03,1031.0,,,,,,642.0,389.0,,,,,,,,,,,0.0,364.0,,,,,,,,,,,,,,,,,,,364.0,,73.0,291.0,,78.0,209.0,4.0,,,,,,,,667.0,,,,,,,667.0,,,316.0,351.0,,221.0,130.0,,
429,35,2015KW04,1026.0,,,,,,626.0,400.0,,,,,,,,,,,0.0,366.0,,,,,,,,,,,,,,,,,,,366.0,,83.0,283.0,,78.0,203.0,2.0,,,,,,,,660.0,,,,,,,660.0,,,317.0,343.0,,221.0,122.0,,
430,35,2015JJ00,4122.0,,,,,,2556.0,1566.0,,,,,,,,,,,0.0,1460.0,,,,,,,,,,,,,,,,,,,1460.0,,302.0,1158.0,,312.0,832.0,14.0,,,,,,,,2662.0,,,,,,,2662.0,,,1264.0,1398.0,,884.0,514.0,,
431,35,2016KW01,1036.0,,,,,,653.0,383.0,,,,,,,,,,,0.0,360.0,,,,,,,,,,,,,,,,,,,360.0,,74.0,286.0,,78.0,204.0,4.0,,,,,,,,676.0,,,,,,,676.0,,,309.0,367.0,,231.0,136.0,,
432,35,2016KW02,1036.0,,,,,,653.0,383.0,,,,,,,,,,,0.0,360.0,,,,,,,,,,,,,,,,,,,360.0,,74.0,286.0,,78.0,204.0,4.0,,,,,,,,676.0,,,,,,,676.0,,,309.0,367.0,,231.0,136.0,,
433,35,2016KW03,1033.0,,,,,,650.0,383.0,,,,,,,,,,,0.0,358.0,,,,,,,,,,,,,,,,,,,358.0,,74.0,284.0,,77.0,204.0,3.0,,,,,,,,675.0,,,,,,,675.0,,,309.0,366.0,,230.0,136.0,,
434,35,2016KW04,1029.0,,,,,,660.0,369.0,,,,,,,,,,,0.0,363.0,,,,,,,,,,,,,,,,,,,363.0,,71.0,292.0,,78.0,205.0,9.0,,,,,,,,666.0,,,,,,,666.0,,,298.0,368.0,,232.0,136.0,,
435,35,2016JJ00,4134.0,,,,,,2616.0,1518.0,,,,,,,,,,,0.0,1441.0,,,,,,,,,,,,,,,,,,,1441.0,,293.0,1148.0,,311.0,817.0,20.0,,,,,,,,2693.0,,,,,,,2693.0,,,1225.0,1468.0,,924.0,544.0,,
436,35,2017KW01,1055.0,,,,,,664.0,391.0,,,,,,,,,,,0.0,365.0,,,,,,,,,,,,,,,,,,,365.0,,75.0,290.0,,78.0,208.0,4.0,,,,,,,,690.0,,,,,,,690.0,,,316.0,374.0,,231.0,143.0,,
437,35,2017KW02,1056.0,,,,,,664.0,392.0,,,,,,,,,,,0.0,366.0,,,,,,,,,,,,,,,,,,,366.0,,76.0,290.0,,78.0,209.0,3.0,,,,,,,,690.0,,,,,,,690.0,,,316.0,374.0,,231.0,143.0,,
438,35,2017KW03,1056.0,,,,,,664.0,392.0,,,,,,,,,,,0.0,365.0,,,,,,,,,,,,,,,,,,,365.0,,76.0,289.0,,78.0,208.0,3.0,,,,,,,,691.0,,,,,,,691.0,,,316.0,375.0,,232.0,143.0,,
439,35,2017KW04,1073.0,,,,,,673.0,400.0,,,,,,,,,,,0.0,381.0,,,,,,,,,,,,,,,,,,,381.0,,76.0,305.0,,82.0,219.0,4.0,,,,,,,,692.0,,,,,,,692.0,,,324.0,368.0,,234.0,134.0,,
440,35,2017JJ00,4240.0,,,,,,2665.0,1575.0,,,,,,,,,,,0.0,1477.0,,,,,,,,,,,,,,,,,,,1477.0,,303.0,1174.0,,316.0,844.0,14.0,,,,,,,,2763.0,,,,,,,2763.0,,,1272.0,1491.0,,928.0,563.0,,
