ID,TypeLozing,BrancheBedrijfstak,Perioden,FosforverbindingenAlsP_1,StikstofverbindingenAlsN_2,AntimoonverbindingenAlsSb_3,ArseenverbindingenAlsAs_4,CadmiumverbindingenAlsCd_5,ChroomverbindingenAlsCr_6,KobaltverbindingenAlsCo_7,KoperverbindingenAlsCu_8,KwikverbindingenAlsHg_9,LoodverbindingenAlsPb_10,NikkelverbindingenAlsNi_11,ZinkverbindingenAlsZn_12,Benzeen_13,Ethylbenzeen_14,Isopropylbenzeen_15,SomPAK6VanBorneff_16,Tolueen_17,Xyleen_18,Dichloorethaan12_19,Hexachloorbutadieen_20,TetrachlooretheenPer_21,TetrachloormethaanTetra_22,DrinsAldrinDieldrinEnz_23,Hexachloorbenzenen_24,CZV_25,TOC_26,ChloridenAnorganischAlsCl_27,Fluoriden_28,CyanidenAnorganischAlsCN_29
769,I         ,320005,2009JJ00,177.0,1045.0,12.3,72.7,46.7,305.0,36.0,4274.0,4.2,347.0,282.0,4672.0,4313.0,5836.0,0.1,0.0,603.0,326.0,751.0,0.0,0.2,0.1,0.0,0.0,805.0,6087.0,263608.0,110.0,97.0
770,I         ,320005,2010JJ00,96.0,1258.0,4.3,73.7,2.3,142.0,0.0,416.0,2.1,20.0,141.0,3044.0,2304.0,1412.0,4.9,2.0,891.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,4903.0,234703.0,4.0,16.0
771,I         ,320005,2011JJ00,44.0,1198.0,1.0,76.2,1.2,78.0,0.0,921.0,1.8,51.0,104.0,2020.0,1237.0,759.0,1.6,2.5,620.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3034.0,50797.0,13.0,9.0
772,I         ,320005,2012JJ00,63.0,1109.0,0.3,48.2,0.5,71.0,0.0,262.0,1.0,28.0,125.0,1849.0,1039.0,640.0,1.8,1.1,459.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2858.0,41935.0,6.0,1.0
773,I         ,320005,2013JJ00,88.0,1240.0,0.5,53.1,2.2,89.0,0.0,188.0,0.8,38.0,135.0,2592.0,860.0,424.0,1.1,1.3,289.0,117.0,9.0,0.0,0.0,0.0,0.0,0.0,110.0,3401.0,21323.0,6.0,17.0
774,I         ,320005,2014JJ00,135.0,1273.0,0.1,58.8,1.7,83.0,0.0,289.0,1.1,14.0,160.0,2522.0,1029.0,598.0,1.2,1.1,473.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3722.0,30427.0,13.0,7.0
775,I         ,320005,2015JJ00,137.0,1158.0,0.4,55.5,15.5,313.0,2.0,274.0,1.6,4.0,362.0,2274.0,917.0,980.0,1.3,0.9,611.0,53.0,17.0,0.0,0.0,0.0,0.0,0.0,153.0,3162.0,28126.0,16.0,6.0
776,I         ,320000,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,I         ,320000,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,I         ,320000,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,I         ,320000,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,I         ,320000,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,I         ,320000,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,I         ,320000,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,I         ,320000,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,I         ,320705,2008JJ00,165.0,1799.0,118.0,71.8,29.7,217.0,7.0,1946.0,6.1,131.0,224.0,3408.0,4347.0,2250.0,107.1,14.8,1150.0,1212.0,591.0,0.0,0.0,0.0,0.0,0.0,24398.0,2834.0,184393.0,22.0,391.0
785,I         ,320705,2009JJ00,171.0,943.0,12.3,72.7,46.7,304.0,36.0,4272.0,4.2,344.0,274.0,4186.0,4313.0,5836.0,0.1,0.0,603.0,326.0,751.0,0.0,0.2,0.1,0.0,0.0,0.0,6087.0,263337.0,110.0,97.0
786,I         ,320705,2010JJ00,94.0,1243.0,4.3,73.7,2.3,142.0,0.0,416.0,2.1,20.0,141.0,2974.0,2304.0,1412.0,4.9,2.0,891.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903.0,234662.0,4.0,16.0
787,I         ,320705,2011JJ00,43.0,1190.0,1.0,76.2,1.2,78.0,0.0,921.0,1.8,51.0,104.0,1983.0,1237.0,759.0,1.6,2.5,620.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,50775.0,13.0,9.0
788,I         ,320705,2012JJ00,61.0,1095.0,0.3,48.2,0.5,71.0,0.0,262.0,1.0,28.0,125.0,1796.0,1039.0,640.0,1.8,1.1,459.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.0,41904.0,6.0,1.0
789,I         ,320705,2013JJ00,86.0,1224.0,0.5,53.1,2.2,89.0,0.0,187.0,0.8,38.0,135.0,2529.0,860.0,424.0,1.1,1.3,289.0,117.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,21286.0,6.0,17.0
790,I         ,320705,2014JJ00,130.0,1255.0,0.1,58.8,1.6,83.0,0.0,289.0,1.1,14.0,160.0,2444.0,1029.0,598.0,1.2,1.1,473.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.0,30381.0,13.0,7.0
791,I         ,320705,2015JJ00,136.0,1137.0,0.4,55.5,15.5,313.0,2.0,274.0,1.6,4.0,361.0,2186.0,917.0,980.0,1.3,0.9,611.0,53.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,28074.0,16.0,6.0
792,I         ,320700,2008JJ00,122.0,1109.0,118.0,71.8,29.7,215.0,7.0,1761.0,6.1,131.0,209.0,2686.0,4347.0,2250.0,107.1,14.8,664.0,1212.0,591.0,0.0,0.0,0.0,0.0,0.0,19800.0,2303.0,143984.0,22.0,391.0
793,I         ,320700,2009JJ00,156.0,752.0,12.3,72.7,46.7,304.0,36.0,4127.0,4.2,344.0,273.0,3977.0,4313.0,5836.0,0.1,0.0,288.0,326.0,751.0,0.0,0.2,0.1,0.0,0.0,0.0,5454.0,261336.0,110.0,97.0
794,I         ,320700,2010JJ00,94.0,1173.0,4.3,73.7,2.3,97.0,0.0,281.0,2.1,20.0,141.0,2613.0,2304.0,1412.0,4.9,2.0,511.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.0,233432.0,4.0,16.0
795,I         ,320700,2011JJ00,43.0,1146.0,1.0,76.2,1.2,78.0,0.0,827.0,1.8,51.0,104.0,1819.0,1237.0,759.0,1.6,2.5,232.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696.0,49807.0,13.0,9.0
796,I         ,320700,2012JJ00,37.0,960.0,0.3,48.2,0.5,71.0,0.0,255.0,1.0,28.0,125.0,1790.0,1039.0,640.0,1.8,1.1,457.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,41318.0,6.0,1.0
797,I         ,320700,2013JJ00,46.0,1066.0,0.5,53.1,2.2,77.0,0.0,180.0,0.8,38.0,124.0,2213.0,860.0,424.0,1.1,1.3,285.0,117.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0,19720.0,6.0,17.0
798,I         ,320700,2014JJ00,49.0,992.0,0.1,58.8,1.6,65.0,0.0,167.0,1.1,14.0,108.0,1651.0,1029.0,598.0,1.2,1.1,177.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,27012.0,13.0,7.0
799,I         ,320700,2015JJ00,50.0,955.0,0.4,55.5,15.5,289.0,2.0,179.0,1.6,4.0,333.0,1536.0,917.0,980.0,1.3,0.9,172.0,53.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,24761.0,16.0,6.0
800,I         ,320800,2008JJ00,102.0,504.0,118.0,17.9,28.9,196.0,6.0,1565.0,6.0,105.0,197.0,2244.0,4347.0,2020.0,107.1,14.8,664.0,300.0,591.0,0.0,0.0,0.0,0.0,0.0,12045.0,2303.0,100875.0,22.0,380.0
801,I         ,320800,2009JJ00,154.0,404.0,12.3,39.7,46.7,271.0,36.0,4039.0,4.2,272.0,267.0,3632.0,4313.0,5819.0,0.1,0.0,288.0,258.0,751.0,0.0,0.2,0.1,0.0,0.0,0.0,4421.0,233771.0,110.0,96.0
802,I         ,320800,2010JJ00,89.0,631.0,4.3,13.2,2.1,91.0,0.0,130.0,2.1,19.0,134.0,2478.0,2304.0,1346.0,0.0,2.0,511.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.0,206753.0,4.0,16.0
803,I         ,320800,2011JJ00,40.0,540.0,1.0,20.9,0.5,67.0,0.0,678.0,1.7,46.0,90.0,1335.0,1237.0,693.0,0.0,2.5,232.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,8936.0,13.0,9.0
804,I         ,320800,2012JJ00,35.0,552.0,0.3,13.6,0.3,66.0,0.0,171.0,1.0,22.0,119.0,1536.0,1039.0,524.0,0.0,1.1,457.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,7970.0,6.0,1.0
805,I         ,320800,2013JJ00,45.0,599.0,0.5,25.1,1.6,75.0,0.0,145.0,0.8,36.0,118.0,2124.0,860.0,421.0,0.0,1.3,285.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.0,10945.0,6.0,17.0
806,I         ,320800,2014JJ00,47.0,611.0,0.1,26.5,1.6,58.0,0.0,114.0,0.7,11.0,100.0,1435.0,1029.0,597.0,0.0,1.1,177.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0,13087.0,13.0,7.0
807,I         ,320800,2015JJ00,49.0,506.0,0.4,16.3,15.5,287.0,2.0,127.0,1.6,2.0,327.0,1339.0,917.0,980.0,0.0,0.9,172.0,49.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,7813.0,16.0,6.0
808,I         ,321800,2008JJ00,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,230.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0,0.0,41442.0,0.0,11.0
809,I         ,321800,2009JJ00,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,0.0,17.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,21540.0,0.0,2.0
810,I         ,321800,2010JJ00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,20558.0,0.0,0.0
811,I         ,321800,2011JJ00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,16434.0,0.0,0.0
812,I         ,321800,2012JJ00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,20863.0,0.0,0.0
813,I         ,321800,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1126.0,0.0,0.0
814,I         ,321800,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,535.0,0.0,0.0
815,I         ,321800,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,I         ,322000,2008JJ00,3.0,33.0,0.0,0.0,0.2,0.0,0.0,55.0,0.0,25.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,170.0,0.0,0.0
817,I         ,322000,2009JJ00,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,69.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,I         ,322000,2010JJ00,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,I         ,322000,2011JJ00,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,I         ,322000,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,I         ,322000,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,I         ,322000,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,I         ,322000,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,I         ,322200,2008JJ00,13.0,17.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,0.0,419.0,0.0,0.0
825,I         ,322200,2009JJ00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
826,I         ,322200,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,67.0,0.0,0.0
827,I         ,322200,2011JJ00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,103.0,0.0,0.0
828,I         ,322200,2012JJ00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,95.0,0.0,0.0
829,I         ,322200,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,0.0,0.0
830,I         ,322200,2014JJ00,0.0,0.0,0.0,0.2,0.0,6.0,0.0,6.0,0.3,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,16.0,0.0,0.0
831,I         ,322200,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,21.0,0.0,0.0
832,I         ,322500,2008JJ00,4.0,554.0,0.0,54.0,0.6,18.0,1.0,138.0,0.1,1.0,11.0,152.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,0.0,1078.0,0.0,0.0
833,I         ,322500,2009JJ00,2.0,332.0,0.0,33.0,0.0,13.0,0.0,85.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,6024.0,0.0,0.0
834,I         ,322500,2010JJ00,5.0,541.0,0.0,60.5,0.0,6.0,0.0,151.0,0.0,0.0,7.0,95.0,0.0,0.0,4.9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,6054.0,0.0,0.0
835,I         ,322500,2011JJ00,3.0,603.0,0.0,55.3,0.2,11.0,0.0,148.0,0.0,2.0,14.0,446.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,24334.0,0.0,0.0
836,I         ,322500,2012JJ00,2.0,406.0,0.0,34.6,0.1,4.0,0.0,82.0,0.0,1.0,5.0,214.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,12389.0,0.0,0.0
837,I         ,322500,2013JJ00,2.0,467.0,0.0,28.0,0.6,2.0,0.0,34.0,0.0,1.0,5.0,75.0,0.0,0.0,1.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,7642.0,0.0,0.0
838,I         ,322500,2014JJ00,2.0,381.0,0.0,32.1,0.0,1.0,0.0,47.0,0.0,0.0,2.0,208.0,0.0,0.0,1.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,13375.0,0.0,0.0
839,I         ,322500,2015JJ00,2.0,449.0,0.0,39.2,0.0,2.0,0.0,51.0,0.0,0.0,6.0,177.0,0.0,0.0,1.3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,16926.0,0.0,0.0
840,I         ,323000,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,I         ,323000,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,I         ,323000,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,I         ,323000,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,I         ,323000,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,I         ,323000,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,I         ,323000,2014JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,I         ,323000,2015JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,I         ,323200,2008JJ00,43.0,689.0,0.0,0.0,0.0,2.0,0.0,185.0,0.0,0.0,15.0,721.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4598.0,532.0,40409.0,0.0,0.0
849,I         ,323200,2009JJ00,15.0,191.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,1.0,209.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,2001.0,0.0,0.0
850,I         ,323200,2010JJ00,0.0,70.0,0.0,0.0,0.0,44.0,0.0,136.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,1230.0,0.0,0.0
851,I         ,323200,2011JJ00,0.0,44.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,968.0,0.0,0.0
852,I         ,323200,2012JJ00,24.0,135.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,586.0,0.0,0.0
853,I         ,323200,2013JJ00,40.0,158.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,11.0,316.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,1566.0,0.0,0.0
854,I         ,323200,2014JJ00,81.0,263.0,0.0,0.0,0.0,18.0,0.0,122.0,0.0,0.0,52.0,793.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,3369.0,0.0,0.0
855,I         ,323200,2015JJ00,85.0,182.0,0.0,0.0,0.0,23.0,0.0,96.0,0.0,0.0,28.0,650.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,3313.0,0.0,0.0
856,I         ,323700,2008JJ00,5.0,65.0,0.0,0.0,0.3,3.0,0.0,19.0,0.0,10.0,3.0,332.0,0.0,4.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,174.0,0.0,0.0
857,I         ,323700,2009JJ00,6.0,102.0,0.0,0.0,0.1,1.0,0.0,2.0,0.0,2.0,8.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,272.0,0.0,0.0
858,I         ,323700,2010JJ00,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,41.0,0.0,0.0
859,I         ,323700,2011JJ00,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,22.0,0.0,0.0
860,I         ,323700,2012JJ00,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,301.0,32.0,0.0,0.0
861,I         ,323700,2013JJ00,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,244.0,37.0,0.0,0.0
862,I         ,323700,2014JJ00,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,225.0,46.0,0.0,0.0
863,I         ,323700,2015JJ00,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,174.0,52.0,0.0,0.0
864,I         ,324600,2008JJ00,1.0,66.0,12.4,0.0,0.2,8.0,0.0,32.0,0.0,17.0,6.0,259.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,376.0,1.0,0.0
865,I         ,324600,2009JJ00,1.0,39.0,0.8,2.0,0.1,7.0,0.0,22.0,0.0,8.0,4.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,228.0,0.0,0.0
866,I         ,324600,2010JJ00,1.0,25.0,0.0,0.7,0.5,6.0,0.0,27.0,0.0,16.0,9.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,74.0,0.0,0.0
867,I         ,324600,2011JJ00,1.0,16.0,0.0,0.7,0.5,4.0,0.0,28.0,0.0,7.0,6.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,0.0,0.0
868,I         ,324600,2012JJ00,1.0,17.0,0.0,0.6,0.5,6.0,0.0,80.0,0.0,21.0,11.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,75.0,0.0,0.0
869,I         ,324600,2013JJ00,1.0,21.0,0.0,0.3,0.3,4.0,0.0,18.0,0.0,8.0,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,70.0,0.0,0.0
