ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
6725,A019216,A019135,1998JJ00,0
6726,A019216,A019135,1999JJ00,0
6727,A019216,A019135,2000JJ00,0
6728,A019216,A019135,2001JJ00,0
6729,A019216,A019135,2002JJ00,0
6730,A019216,A019135,2003JJ00,0
6731,A019216,A019135,2004JJ00,0
6732,A019216,A019135,2005JJ00,0
6733,A019216,A019135,2006JJ00,0
6734,A019216,A019135,2007JJ00,0
6735,A019216,A019135,2008JJ00,0
6736,A019216,A019135,2009JJ00,0
6737,A019216,A019135,2010JJ00,0
6738,A019216,A019135,2011JJ00,0
6739,A019216,A019135,2012JJ00,0
6740,A019216,A019135,2013JJ00,0
6741,A019216,A019135,2014JJ00,0
6742,A019216,A019135,2015JJ00,0
6743,A019216,A019135,2016JJ00,0
6744,A019216,A019135,2017JJ00,0
6745,A019216,A019135,2018JJ00,0
6746,A019216,A019135,2019JJ00,0
6747,A019216,A019135,2020JJ00,0
6748,A019216,A019135,2021JJ00,0
6749,A019216,A019135,2022JJ00,0
6750,A019216,A019136,1998JJ00,0
6751,A019216,A019136,1999JJ00,0
6752,A019216,A019136,2000JJ00,0
6753,A019216,A019136,2001JJ00,0
6754,A019216,A019136,2002JJ00,0
6755,A019216,A019136,2003JJ00,0
6756,A019216,A019136,2004JJ00,0
6757,A019216,A019136,2005JJ00,0
6758,A019216,A019136,2006JJ00,0
6759,A019216,A019136,2007JJ00,0
6760,A019216,A019136,2008JJ00,0
6761,A019216,A019136,2009JJ00,0
6762,A019216,A019136,2010JJ00,0
6763,A019216,A019136,2011JJ00,0
6764,A019216,A019136,2012JJ00,0
6765,A019216,A019136,2013JJ00,0
6766,A019216,A019136,2014JJ00,0
6767,A019216,A019136,2015JJ00,0
6768,A019216,A019136,2016JJ00,0
6769,A019216,A019136,2017JJ00,0
6770,A019216,A019136,2018JJ00,0
6771,A019216,A019136,2019JJ00,0
6772,A019216,A019136,2020JJ00,0
6773,A019216,A019136,2021JJ00,0
6774,A019216,A019136,2022JJ00,0
6775,A019216,A019137,1998JJ00,0
6776,A019216,A019137,1999JJ00,0
6777,A019216,A019137,2000JJ00,0
6778,A019216,A019137,2001JJ00,0
6779,A019216,A019137,2002JJ00,0
6780,A019216,A019137,2003JJ00,0
6781,A019216,A019137,2004JJ00,0
6782,A019216,A019137,2005JJ00,0
6783,A019216,A019137,2006JJ00,0
6784,A019216,A019137,2007JJ00,0
6785,A019216,A019137,2008JJ00,0
6786,A019216,A019137,2009JJ00,0
6787,A019216,A019137,2010JJ00,0
6788,A019216,A019137,2011JJ00,0
6789,A019216,A019137,2012JJ00,0
6790,A019216,A019137,2013JJ00,0
6791,A019216,A019137,2014JJ00,0
6792,A019216,A019137,2015JJ00,0
6793,A019216,A019137,2016JJ00,0
6794,A019216,A019137,2017JJ00,0
6795,A019216,A019137,2018JJ00,0
6796,A019216,A019137,2019JJ00,0
6797,A019216,A019137,2020JJ00,0
6798,A019216,A019137,2021JJ00,0
6799,A019216,A019137,2022JJ00,0
6800,A019216,A019138,1998JJ00,0
6801,A019216,A019138,1999JJ00,0
6802,A019216,A019138,2000JJ00,0
6803,A019216,A019138,2001JJ00,0
6804,A019216,A019138,2002JJ00,0
6805,A019216,A019138,2003JJ00,0
6806,A019216,A019138,2004JJ00,0
6807,A019216,A019138,2005JJ00,0
6808,A019216,A019138,2006JJ00,0
6809,A019216,A019138,2007JJ00,0
6810,A019216,A019138,2008JJ00,0
6811,A019216,A019138,2009JJ00,0
6812,A019216,A019138,2010JJ00,0
6813,A019216,A019138,2011JJ00,0
6814,A019216,A019138,2012JJ00,0
6815,A019216,A019138,2013JJ00,0
6816,A019216,A019138,2014JJ00,0
6817,A019216,A019138,2015JJ00,0
6818,A019216,A019138,2016JJ00,0
6819,A019216,A019138,2017JJ00,0
6820,A019216,A019138,2018JJ00,0
6821,A019216,A019138,2019JJ00,0
6822,A019216,A019138,2020JJ00,0
6823,A019216,A019138,2021JJ00,0
6824,A019216,A019138,2022JJ00,0
6825,A019216,A019139,1998JJ00,0
6826,A019216,A019139,1999JJ00,0
6827,A019216,A019139,2000JJ00,0
6828,A019216,A019139,2001JJ00,0
6829,A019216,A019139,2002JJ00,0
6830,A019216,A019139,2003JJ00,0
6831,A019216,A019139,2004JJ00,0
6832,A019216,A019139,2005JJ00,0
6833,A019216,A019139,2006JJ00,0
6834,A019216,A019139,2007JJ00,0
6835,A019216,A019139,2008JJ00,0
6836,A019216,A019139,2009JJ00,0
6837,A019216,A019139,2010JJ00,0
6838,A019216,A019139,2011JJ00,0
6839,A019216,A019139,2012JJ00,0
6840,A019216,A019139,2013JJ00,0
6841,A019216,A019139,2014JJ00,0
6842,A019216,A019139,2015JJ00,0
6843,A019216,A019139,2016JJ00,0
6844,A019216,A019139,2017JJ00,0
6845,A019216,A019139,2018JJ00,0
6846,A019216,A019139,2019JJ00,0
6847,A019216,A019139,2020JJ00,0
6848,A019216,A019139,2021JJ00,0
6849,A019216,A019139,2022JJ00,0
6850,A019216,A019140,1998JJ00,66
6851,A019216,A019140,1999JJ00,73
6852,A019216,A019140,2000JJ00,100
6853,A019216,A019140,2001JJ00,169
6854,A019216,A019140,2002JJ00,282
6855,A019216,A019140,2003JJ00,407
6856,A019216,A019140,2004JJ00,501
6857,A019216,A019140,2005JJ00,610
6858,A019216,A019140,2006JJ00,787
6859,A019216,A019140,2007JJ00,974
6860,A019216,A019140,2008JJ00,1210
6861,A019216,A019140,2009JJ00,1435
6862,A019216,A019140,2010JJ00,1640
6863,A019216,A019140,2011JJ00,1751
6864,A019216,A019140,2012JJ00,1908
6865,A019216,A019140,2013JJ00,1915
6866,A019216,A019140,2014JJ00,1985
6867,A019216,A019140,2015JJ00,1885
6868,A019216,A019140,2016JJ00,1760
6869,A019216,A019140,2017JJ00,1837
6870,A019216,A019140,2018JJ00,1931
6871,A019216,A019140,2019JJ00,2068
6872,A019216,A019140,2020JJ00,2239
6873,A019216,A019140,2021JJ00,2337
6874,A019216,A019140,2022JJ00,2394
6875,A019216,A019141,1998JJ00,66
6876,A019216,A019141,1999JJ00,73
6877,A019216,A019141,2000JJ00,100
6878,A019216,A019141,2001JJ00,169
6879,A019216,A019141,2002JJ00,282
6880,A019216,A019141,2003JJ00,407
6881,A019216,A019141,2004JJ00,501
6882,A019216,A019141,2005JJ00,610
6883,A019216,A019141,2006JJ00,787
6884,A019216,A019141,2007JJ00,974
6885,A019216,A019141,2008JJ00,1210
6886,A019216,A019141,2009JJ00,1435
6887,A019216,A019141,2010JJ00,1640
6888,A019216,A019141,2011JJ00,1751
6889,A019216,A019141,2012JJ00,1908
6890,A019216,A019141,2013JJ00,1915
6891,A019216,A019141,2014JJ00,1985
6892,A019216,A019141,2015JJ00,1864
6893,A019216,A019141,2016JJ00,1749
6894,A019216,A019141,2017JJ00,1826
6895,A019216,A019141,2018JJ00,1920
6896,A019216,A019141,2019JJ00,2057
6897,A019216,A019141,2020JJ00,2229
6898,A019216,A019141,2021JJ00,2328
6899,A019216,A019141,2022JJ00,2387
6900,A019216,A019142,1998JJ00,0
6901,A019216,A019142,1999JJ00,0
6902,A019216,A019142,2000JJ00,0
6903,A019216,A019142,2001JJ00,0
6904,A019216,A019142,2002JJ00,0
6905,A019216,A019142,2003JJ00,0
6906,A019216,A019142,2004JJ00,0
6907,A019216,A019142,2005JJ00,0
6908,A019216,A019142,2006JJ00,0
6909,A019216,A019142,2007JJ00,0
6910,A019216,A019142,2008JJ00,0
6911,A019216,A019142,2009JJ00,0
6912,A019216,A019142,2010JJ00,0
6913,A019216,A019142,2011JJ00,0
6914,A019216,A019142,2012JJ00,0
6915,A019216,A019142,2013JJ00,0
6916,A019216,A019142,2014JJ00,0
6917,A019216,A019142,2015JJ00,22
6918,A019216,A019142,2016JJ00,10
6919,A019216,A019142,2017JJ00,12
6920,A019216,A019142,2018JJ00,11
6921,A019216,A019142,2019JJ00,11
6922,A019216,A019142,2020JJ00,10
6923,A019216,A019142,2021JJ00,9
6924,A019216,A019142,2022JJ00,7
6925,A019216,A019144,1998JJ00,0
6926,A019216,A019144,1999JJ00,0
6927,A019216,A019144,2000JJ00,0
6928,A019216,A019144,2001JJ00,0
6929,A019216,A019144,2002JJ00,0
6930,A019216,A019144,2003JJ00,0
6931,A019216,A019144,2004JJ00,0
6932,A019216,A019144,2005JJ00,0
6933,A019216,A019144,2006JJ00,0
6934,A019216,A019144,2007JJ00,0
6935,A019216,A019144,2008JJ00,0
6936,A019216,A019144,2009JJ00,0
6937,A019216,A019144,2010JJ00,0
6938,A019216,A019144,2011JJ00,0
6939,A019216,A019144,2012JJ00,0
6940,A019216,A019144,2013JJ00,0
6941,A019216,A019144,2014JJ00,0
6942,A019216,A019144,2015JJ00,0
6943,A019216,A019144,2016JJ00,0
6944,A019216,A019144,2017JJ00,0
6945,A019216,A019144,2018JJ00,0
6946,A019216,A019144,2019JJ00,0
6947,A019216,A019144,2020JJ00,0
6948,A019216,A019144,2021JJ00,0
6949,A019216,A019144,2022JJ00,0
6950,A019216,A019145,1998JJ00,0
6951,A019216,A019145,1999JJ00,0
6952,A019216,A019145,2000JJ00,0
6953,A019216,A019145,2001JJ00,0
6954,A019216,A019145,2002JJ00,0
6955,A019216,A019145,2003JJ00,0
6956,A019216,A019145,2004JJ00,0
6957,A019216,A019145,2005JJ00,0
6958,A019216,A019145,2006JJ00,0
6959,A019216,A019145,2007JJ00,0
6960,A019216,A019145,2008JJ00,0
6961,A019216,A019145,2009JJ00,0
6962,A019216,A019145,2010JJ00,0
6963,A019216,A019145,2011JJ00,0
6964,A019216,A019145,2012JJ00,0
6965,A019216,A019145,2013JJ00,0
6966,A019216,A019145,2014JJ00,0
6967,A019216,A019145,2015JJ00,0
6968,A019216,A019145,2016JJ00,0
6969,A019216,A019145,2017JJ00,0
6970,A019216,A019145,2018JJ00,0
6971,A019216,A019145,2019JJ00,0
6972,A019216,A019145,2020JJ00,0
6973,A019216,A019145,2021JJ00,0
6974,A019216,A019145,2022JJ00,0
6975,A019210,T001102,1998JJ00,109
6976,A019210,T001102,1999JJ00,129
6977,A019210,T001102,2000JJ00,142
6978,A019210,T001102,2001JJ00,185
6979,A019210,T001102,2002JJ00,244
6980,A019210,T001102,2003JJ00,207
6981,A019210,T001102,2004JJ00,192
6982,A019210,T001102,2005JJ00,194
6983,A019210,T001102,2006JJ00,169
6984,A019210,T001102,2007JJ00,170
6985,A019210,T001102,2008JJ00,177
6986,A019210,T001102,2009JJ00,186
6987,A019210,T001102,2010JJ00,285
6988,A019210,T001102,2011JJ00,268
6989,A019210,T001102,2012JJ00,256
6990,A019210,T001102,2013JJ00,261
6991,A019210,T001102,2014JJ00,307
6992,A019210,T001102,2015JJ00,314
6993,A019210,T001102,2016JJ00,333
6994,A019210,T001102,2017JJ00,340
6995,A019210,T001102,2018JJ00,352
6996,A019210,T001102,2019JJ00,342
6997,A019210,T001102,2020JJ00,370
6998,A019210,T001102,2021JJ00,448
6999,A019210,T001102,2022JJ00,469
7000,A019210,A041721,1998JJ00,109
7001,A019210,A041721,1999JJ00,129
7002,A019210,A041721,2000JJ00,142
7003,A019210,A041721,2001JJ00,185
7004,A019210,A041721,2002JJ00,244
7005,A019210,A041721,2003JJ00,207
7006,A019210,A041721,2004JJ00,192
7007,A019210,A041721,2005JJ00,194
7008,A019210,A041721,2006JJ00,169
7009,A019210,A041721,2007JJ00,170
7010,A019210,A041721,2008JJ00,177
7011,A019210,A041721,2009JJ00,186
7012,A019210,A041721,2010JJ00,285
7013,A019210,A041721,2011JJ00,268
7014,A019210,A041721,2012JJ00,256
7015,A019210,A041721,2013JJ00,261
7016,A019210,A041721,2014JJ00,307
7017,A019210,A041721,2015JJ00,314
7018,A019210,A041721,2016JJ00,333
7019,A019210,A041721,2017JJ00,340
7020,A019210,A041721,2018JJ00,352
7021,A019210,A041721,2019JJ00,342
7022,A019210,A041721,2020JJ00,370
7023,A019210,A041721,2021JJ00,448
7024,A019210,A041721,2022JJ00,469
7025,A019210,A019115,1998JJ00,0
7026,A019210,A019115,1999JJ00,0
7027,A019210,A019115,2000JJ00,0
7028,A019210,A019115,2001JJ00,0
7029,A019210,A019115,2002JJ00,0
7030,A019210,A019115,2003JJ00,0
7031,A019210,A019115,2004JJ00,0
7032,A019210,A019115,2005JJ00,0
7033,A019210,A019115,2006JJ00,0
7034,A019210,A019115,2007JJ00,0
7035,A019210,A019115,2008JJ00,0
7036,A019210,A019115,2009JJ00,0
7037,A019210,A019115,2010JJ00,0
7038,A019210,A019115,2011JJ00,0
7039,A019210,A019115,2012JJ00,0
7040,A019210,A019115,2013JJ00,0
7041,A019210,A019115,2014JJ00,0
7042,A019210,A019115,2015JJ00,0
7043,A019210,A019115,2016JJ00,0
7044,A019210,A019115,2017JJ00,0
7045,A019210,A019115,2018JJ00,0
7046,A019210,A019115,2019JJ00,0
7047,A019210,A019115,2020JJ00,0
7048,A019210,A019115,2021JJ00,0
7049,A019210,A019115,2022JJ00,0
7050,A019210,A019116,1998JJ00,0
7051,A019210,A019116,1999JJ00,0
7052,A019210,A019116,2000JJ00,0
7053,A019210,A019116,2001JJ00,0
7054,A019210,A019116,2002JJ00,0
7055,A019210,A019116,2003JJ00,0
7056,A019210,A019116,2004JJ00,0
7057,A019210,A019116,2005JJ00,0
7058,A019210,A019116,2006JJ00,0
7059,A019210,A019116,2007JJ00,0
7060,A019210,A019116,2008JJ00,0
7061,A019210,A019116,2009JJ00,0
7062,A019210,A019116,2010JJ00,0
7063,A019210,A019116,2011JJ00,0
7064,A019210,A019116,2012JJ00,0
7065,A019210,A019116,2013JJ00,0
7066,A019210,A019116,2014JJ00,0
7067,A019210,A019116,2015JJ00,0
7068,A019210,A019116,2016JJ00,0
7069,A019210,A019116,2017JJ00,0
7070,A019210,A019116,2018JJ00,0
7071,A019210,A019116,2019JJ00,0
7072,A019210,A019116,2020JJ00,0
7073,A019210,A019116,2021JJ00,0
7074,A019210,A019116,2022JJ00,0
7075,A019210,A019117,1998JJ00,0
7076,A019210,A019117,1999JJ00,0
7077,A019210,A019117,2000JJ00,0
7078,A019210,A019117,2001JJ00,0
7079,A019210,A019117,2002JJ00,0
7080,A019210,A019117,2003JJ00,0
7081,A019210,A019117,2004JJ00,0
7082,A019210,A019117,2005JJ00,0
7083,A019210,A019117,2006JJ00,0
7084,A019210,A019117,2007JJ00,0
7085,A019210,A019117,2008JJ00,0
7086,A019210,A019117,2009JJ00,0
7087,A019210,A019117,2010JJ00,0
7088,A019210,A019117,2011JJ00,0
7089,A019210,A019117,2012JJ00,0
7090,A019210,A019117,2013JJ00,0
7091,A019210,A019117,2014JJ00,0
7092,A019210,A019117,2015JJ00,0
7093,A019210,A019117,2016JJ00,0
7094,A019210,A019117,2017JJ00,0
7095,A019210,A019117,2018JJ00,0
7096,A019210,A019117,2019JJ00,0
7097,A019210,A019117,2020JJ00,0
7098,A019210,A019117,2021JJ00,0
7099,A019210,A019117,2022JJ00,0
7100,A019210,A019118,1998JJ00,0
7101,A019210,A019118,1999JJ00,0
7102,A019210,A019118,2000JJ00,0
7103,A019210,A019118,2001JJ00,0
7104,A019210,A019118,2002JJ00,0
7105,A019210,A019118,2003JJ00,0
7106,A019210,A019118,2004JJ00,0
7107,A019210,A019118,2005JJ00,0
7108,A019210,A019118,2006JJ00,0
7109,A019210,A019118,2007JJ00,0
7110,A019210,A019118,2008JJ00,0
7111,A019210,A019118,2009JJ00,0
7112,A019210,A019118,2010JJ00,0
7113,A019210,A019118,2011JJ00,0
7114,A019210,A019118,2012JJ00,0
7115,A019210,A019118,2013JJ00,0
7116,A019210,A019118,2014JJ00,0
7117,A019210,A019118,2015JJ00,0
7118,A019210,A019118,2016JJ00,0
7119,A019210,A019118,2017JJ00,0
7120,A019210,A019118,2018JJ00,0
7121,A019210,A019118,2019JJ00,0
7122,A019210,A019118,2020JJ00,0
7123,A019210,A019118,2021JJ00,0
7124,A019210,A019118,2022JJ00,0
7125,A019210,A019119,1998JJ00,0
7126,A019210,A019119,1999JJ00,0
7127,A019210,A019119,2000JJ00,0
7128,A019210,A019119,2001JJ00,0
7129,A019210,A019119,2002JJ00,0
7130,A019210,A019119,2003JJ00,0
7131,A019210,A019119,2004JJ00,0
7132,A019210,A019119,2005JJ00,0
7133,A019210,A019119,2006JJ00,0
7134,A019210,A019119,2007JJ00,0
7135,A019210,A019119,2008JJ00,0
7136,A019210,A019119,2009JJ00,0
7137,A019210,A019119,2010JJ00,0
7138,A019210,A019119,2011JJ00,0
7139,A019210,A019119,2012JJ00,0
7140,A019210,A019119,2013JJ00,0
7141,A019210,A019119,2014JJ00,0
7142,A019210,A019119,2015JJ00,0
7143,A019210,A019119,2016JJ00,0
7144,A019210,A019119,2017JJ00,0
7145,A019210,A019119,2018JJ00,0
7146,A019210,A019119,2019JJ00,0
7147,A019210,A019119,2020JJ00,0
7148,A019210,A019119,2021JJ00,0
7149,A019210,A019119,2022JJ00,0
7150,A019210,A019120,1998JJ00,0
7151,A019210,A019120,1999JJ00,0
7152,A019210,A019120,2000JJ00,0
7153,A019210,A019120,2001JJ00,0
7154,A019210,A019120,2002JJ00,0
7155,A019210,A019120,2003JJ00,0
7156,A019210,A019120,2004JJ00,0
7157,A019210,A019120,2005JJ00,0
7158,A019210,A019120,2006JJ00,0
7159,A019210,A019120,2007JJ00,0
7160,A019210,A019120,2008JJ00,0
7161,A019210,A019120,2009JJ00,0
7162,A019210,A019120,2010JJ00,0
7163,A019210,A019120,2011JJ00,0
7164,A019210,A019120,2012JJ00,0
7165,A019210,A019120,2013JJ00,0
7166,A019210,A019120,2014JJ00,0
7167,A019210,A019120,2015JJ00,0
7168,A019210,A019120,2016JJ00,0
7169,A019210,A019120,2017JJ00,0
7170,A019210,A019120,2018JJ00,0
7171,A019210,A019120,2019JJ00,0
7172,A019210,A019120,2020JJ00,0
7173,A019210,A019120,2021JJ00,0
7174,A019210,A019120,2022JJ00,0
7175,A019210,A019121,1998JJ00,0
7176,A019210,A019121,1999JJ00,0
7177,A019210,A019121,2000JJ00,0
7178,A019210,A019121,2001JJ00,0
7179,A019210,A019121,2002JJ00,0
7180,A019210,A019121,2003JJ00,0
7181,A019210,A019121,2004JJ00,0
7182,A019210,A019121,2005JJ00,0
7183,A019210,A019121,2006JJ00,0
7184,A019210,A019121,2007JJ00,0
7185,A019210,A019121,2008JJ00,0
7186,A019210,A019121,2009JJ00,0
7187,A019210,A019121,2010JJ00,0
7188,A019210,A019121,2011JJ00,0
7189,A019210,A019121,2012JJ00,0
7190,A019210,A019121,2013JJ00,0
7191,A019210,A019121,2014JJ00,0
7192,A019210,A019121,2015JJ00,0
7193,A019210,A019121,2016JJ00,0
7194,A019210,A019121,2017JJ00,0
7195,A019210,A019121,2018JJ00,0
7196,A019210,A019121,2019JJ00,0
7197,A019210,A019121,2020JJ00,0
7198,A019210,A019121,2021JJ00,0
7199,A019210,A019121,2022JJ00,0
7200,A019210,A019122,1998JJ00,0
7201,A019210,A019122,1999JJ00,0
7202,A019210,A019122,2000JJ00,0
7203,A019210,A019122,2001JJ00,0
7204,A019210,A019122,2002JJ00,0
7205,A019210,A019122,2003JJ00,0
7206,A019210,A019122,2004JJ00,0
7207,A019210,A019122,2005JJ00,0
7208,A019210,A019122,2006JJ00,0
7209,A019210,A019122,2007JJ00,0
7210,A019210,A019122,2008JJ00,0
7211,A019210,A019122,2009JJ00,0
7212,A019210,A019122,2010JJ00,0
7213,A019210,A019122,2011JJ00,0
7214,A019210,A019122,2012JJ00,0
7215,A019210,A019122,2013JJ00,0
7216,A019210,A019122,2014JJ00,0
7217,A019210,A019122,2015JJ00,0
7218,A019210,A019122,2016JJ00,0
7219,A019210,A019122,2017JJ00,0
7220,A019210,A019122,2018JJ00,0
7221,A019210,A019122,2019JJ00,0
7222,A019210,A019122,2020JJ00,0
7223,A019210,A019122,2021JJ00,0
7224,A019210,A019122,2022JJ00,0
7225,A019210,A019123,1998JJ00,0
7226,A019210,A019123,1999JJ00,0
7227,A019210,A019123,2000JJ00,0
7228,A019210,A019123,2001JJ00,0
7229,A019210,A019123,2002JJ00,0
7230,A019210,A019123,2003JJ00,0
7231,A019210,A019123,2004JJ00,0
7232,A019210,A019123,2005JJ00,0
7233,A019210,A019123,2006JJ00,0
7234,A019210,A019123,2007JJ00,0
7235,A019210,A019123,2008JJ00,0
7236,A019210,A019123,2009JJ00,0
7237,A019210,A019123,2010JJ00,0
7238,A019210,A019123,2011JJ00,0
7239,A019210,A019123,2012JJ00,0
7240,A019210,A019123,2013JJ00,0
7241,A019210,A019123,2014JJ00,0
7242,A019210,A019123,2015JJ00,0
7243,A019210,A019123,2016JJ00,0
7244,A019210,A019123,2017JJ00,0
7245,A019210,A019123,2018JJ00,0
7246,A019210,A019123,2019JJ00,0
7247,A019210,A019123,2020JJ00,0
7248,A019210,A019123,2021JJ00,0
7249,A019210,A019123,2022JJ00,0
7250,A019210,A019124,1998JJ00,0
7251,A019210,A019124,1999JJ00,0
7252,A019210,A019124,2000JJ00,0
7253,A019210,A019124,2001JJ00,0
7254,A019210,A019124,2002JJ00,0
7255,A019210,A019124,2003JJ00,0
7256,A019210,A019124,2004JJ00,0
7257,A019210,A019124,2005JJ00,0
7258,A019210,A019124,2006JJ00,0
7259,A019210,A019124,2007JJ00,0
7260,A019210,A019124,2008JJ00,0
7261,A019210,A019124,2009JJ00,0
7262,A019210,A019124,2010JJ00,0
7263,A019210,A019124,2011JJ00,0
7264,A019210,A019124,2012JJ00,0
7265,A019210,A019124,2013JJ00,0
7266,A019210,A019124,2014JJ00,0
7267,A019210,A019124,2015JJ00,0
7268,A019210,A019124,2016JJ00,0
7269,A019210,A019124,2017JJ00,0
7270,A019210,A019124,2018JJ00,0
7271,A019210,A019124,2019JJ00,0
7272,A019210,A019124,2020JJ00,0
7273,A019210,A019124,2021JJ00,0
7274,A019210,A019124,2022JJ00,0
7275,A019210,A019125,1998JJ00,0
7276,A019210,A019125,1999JJ00,0
7277,A019210,A019125,2000JJ00,0
7278,A019210,A019125,2001JJ00,0
7279,A019210,A019125,2002JJ00,0
7280,A019210,A019125,2003JJ00,0
7281,A019210,A019125,2004JJ00,0
7282,A019210,A019125,2005JJ00,0
7283,A019210,A019125,2006JJ00,0
7284,A019210,A019125,2007JJ00,0
7285,A019210,A019125,2008JJ00,0
7286,A019210,A019125,2009JJ00,0
7287,A019210,A019125,2010JJ00,0
7288,A019210,A019125,2011JJ00,0
7289,A019210,A019125,2012JJ00,0
7290,A019210,A019125,2013JJ00,0
7291,A019210,A019125,2014JJ00,0
7292,A019210,A019125,2015JJ00,0
7293,A019210,A019125,2016JJ00,0
7294,A019210,A019125,2017JJ00,0
7295,A019210,A019125,2018JJ00,0
7296,A019210,A019125,2019JJ00,0
7297,A019210,A019125,2020JJ00,0
7298,A019210,A019125,2021JJ00,0
7299,A019210,A019125,2022JJ00,0
7300,A019210,A019126,1998JJ00,0
7301,A019210,A019126,1999JJ00,0
7302,A019210,A019126,2000JJ00,0
7303,A019210,A019126,2001JJ00,0
7304,A019210,A019126,2002JJ00,0
7305,A019210,A019126,2003JJ00,0
7306,A019210,A019126,2004JJ00,0
7307,A019210,A019126,2005JJ00,0
7308,A019210,A019126,2006JJ00,0
7309,A019210,A019126,2007JJ00,0
7310,A019210,A019126,2008JJ00,0
7311,A019210,A019126,2009JJ00,0
7312,A019210,A019126,2010JJ00,0
7313,A019210,A019126,2011JJ00,0
7314,A019210,A019126,2012JJ00,0
7315,A019210,A019126,2013JJ00,0
7316,A019210,A019126,2014JJ00,0
7317,A019210,A019126,2015JJ00,0
7318,A019210,A019126,2016JJ00,0
7319,A019210,A019126,2017JJ00,0
7320,A019210,A019126,2018JJ00,0
7321,A019210,A019126,2019JJ00,0
7322,A019210,A019126,2020JJ00,0
7323,A019210,A019126,2021JJ00,0
7324,A019210,A019126,2022JJ00,0
7325,A019210,A019127,1998JJ00,0
7326,A019210,A019127,1999JJ00,0
7327,A019210,A019127,2000JJ00,0
7328,A019210,A019127,2001JJ00,0
7329,A019210,A019127,2002JJ00,0
7330,A019210,A019127,2003JJ00,0
7331,A019210,A019127,2004JJ00,0
7332,A019210,A019127,2005JJ00,0
7333,A019210,A019127,2006JJ00,0
7334,A019210,A019127,2007JJ00,0
7335,A019210,A019127,2008JJ00,0
7336,A019210,A019127,2009JJ00,0
7337,A019210,A019127,2010JJ00,0
7338,A019210,A019127,2011JJ00,0
7339,A019210,A019127,2012JJ00,0
7340,A019210,A019127,2013JJ00,0
7341,A019210,A019127,2014JJ00,0
7342,A019210,A019127,2015JJ00,0
7343,A019210,A019127,2016JJ00,0
7344,A019210,A019127,2017JJ00,0
7345,A019210,A019127,2018JJ00,0
7346,A019210,A019127,2019JJ00,0
7347,A019210,A019127,2020JJ00,0
7348,A019210,A019127,2021JJ00,0
7349,A019210,A019127,2022JJ00,0
7350,A019210,A019128,1998JJ00,0
7351,A019210,A019128,1999JJ00,0
7352,A019210,A019128,2000JJ00,0
7353,A019210,A019128,2001JJ00,0
7354,A019210,A019128,2002JJ00,0
7355,A019210,A019128,2003JJ00,0
7356,A019210,A019128,2004JJ00,0
7357,A019210,A019128,2005JJ00,0
7358,A019210,A019128,2006JJ00,0
7359,A019210,A019128,2007JJ00,0
7360,A019210,A019128,2008JJ00,0
7361,A019210,A019128,2009JJ00,0
7362,A019210,A019128,2010JJ00,0
7363,A019210,A019128,2011JJ00,0
7364,A019210,A019128,2012JJ00,0
7365,A019210,A019128,2013JJ00,0
7366,A019210,A019128,2014JJ00,0
7367,A019210,A019128,2015JJ00,0
7368,A019210,A019128,2016JJ00,0
7369,A019210,A019128,2017JJ00,0
7370,A019210,A019128,2018JJ00,0
7371,A019210,A019128,2019JJ00,0
7372,A019210,A019128,2020JJ00,0
7373,A019210,A019128,2021JJ00,0
7374,A019210,A019128,2022JJ00,0
7375,A019210,A019129,1998JJ00,0
7376,A019210,A019129,1999JJ00,0
7377,A019210,A019129,2000JJ00,0
7378,A019210,A019129,2001JJ00,0
7379,A019210,A019129,2002JJ00,0
7380,A019210,A019129,2003JJ00,0
7381,A019210,A019129,2004JJ00,0
7382,A019210,A019129,2005JJ00,0
7383,A019210,A019129,2006JJ00,0
7384,A019210,A019129,2007JJ00,0
7385,A019210,A019129,2008JJ00,0
7386,A019210,A019129,2009JJ00,0
7387,A019210,A019129,2010JJ00,0
7388,A019210,A019129,2011JJ00,0
7389,A019210,A019129,2012JJ00,0
7390,A019210,A019129,2013JJ00,0
7391,A019210,A019129,2014JJ00,0
7392,A019210,A019129,2015JJ00,0
7393,A019210,A019129,2016JJ00,0
7394,A019210,A019129,2017JJ00,0
7395,A019210,A019129,2018JJ00,0
7396,A019210,A019129,2019JJ00,0
7397,A019210,A019129,2020JJ00,0
7398,A019210,A019129,2021JJ00,0
7399,A019210,A019129,2022JJ00,0
7400,A019210,A019131,1998JJ00,0
7401,A019210,A019131,1999JJ00,0
7402,A019210,A019131,2000JJ00,0
7403,A019210,A019131,2001JJ00,0
7404,A019210,A019131,2002JJ00,0
7405,A019210,A019131,2003JJ00,0
7406,A019210,A019131,2004JJ00,0
7407,A019210,A019131,2005JJ00,0
7408,A019210,A019131,2006JJ00,0
7409,A019210,A019131,2007JJ00,0
7410,A019210,A019131,2008JJ00,0
7411,A019210,A019131,2009JJ00,0
7412,A019210,A019131,2010JJ00,0
7413,A019210,A019131,2011JJ00,0
7414,A019210,A019131,2012JJ00,0
7415,A019210,A019131,2013JJ00,0
7416,A019210,A019131,2014JJ00,0
7417,A019210,A019131,2015JJ00,0
7418,A019210,A019131,2016JJ00,0
