ID,Bedrijfsgroepen,WarmtekrachtkoppelingWKK,TypenInstallatie,Perioden,InzetTotaal_1,InzetVanAardgas_2,InzetVanStookolie_3,InzetVanSteenkool_4,InzetVanOverigeBrandstoffen_5,InzetTotaal_6,InzetVanAardgas_7,InzetVanStookolie_8,InzetVanSteenkool_9,InzetVanOverigeBrandstoffen_10,ProductieTotaal_11,ProductieVanElektriciteit_12,ProductieVanWarmte_13,ProductieTotaal_14,ProductieVanElektriciteit_15,ProductieVanWarmte_16,ElektrischVermogen_17,ThermischVermogen_18,Installaties_19
111,E007022,E007102,E007115,2001JJ00,100726.0,2503883.0,4727.0,,21284.0,100726.0,79248.0,194.0,,21284.0,81847.0,6230409.0,59417.0,81847.0,22429.0,59417.0,1098.0,12101846.0,85.0
112,E007022,E007102,E007115,2002JJ00,94124.0,2395658.0,645.0,,18275.0,94124.0,75823.0,26.0,,18275.0,77317.0,5900139.0,56076.0,77317.0,21241.0,56076.0,1091.0,12054346.0,83.0
113,E007022,E007102,E007115,2003JJ00,98688.0,2632738.0,382.0,,15346.0,98688.0,83326.0,16.0,,15346.0,79646.0,6136672.0,57554.0,79646.0,22092.0,57554.0,1140.0,12414336.0,84.0
114,E007022,E007102,E007115,2004JJ00,107709.0,2962578.0,,,13943.0,107709.0,93766.0,,,13943.0,86607.0,6666272.0,62608.0,86607.0,23999.0,62608.0,1194.0,12878814.0,83.0
115,E007022,E007102,E007115,2005JJ00,110960.0,2961560.0,,,17226.0,110960.0,93733.0,,,17226.0,91024.0,6545843.0,67459.0,91024.0,23565.0,67459.0,1288.0,13007862.0,82.0
116,E007022,E007102,E007115,2006JJ00,103308.0,2782495.0,,,15242.0,103308.0,88066.0,,,15242.0,85127.0,6211296.0,62767.0,85127.0,22361.0,62767.0,1288.0,13007862.0,82.0
117,E007022,E007102,E007115,2007JJ00,98553.0,2589115.0,,,16607.0,98553.0,81945.0,,,16607.0,80329.0,5760321.0,59592.0,80329.0,20737.0,59592.0,1285.0,12943632.0,81.0
118,E007022,E007102,E007115,2008JJ00,95470.0,2537454.0,,,15159.0,95470.0,80310.0,,,15159.0,78881.0,5845927.0,57836.0,78881.0,21045.0,57836.0,1278.0,12640319.0,79.0
119,E007022,E007102,E007115,2009JJ00,88570.0,2318042.0,,,15204.0,88570.0,73366.0,,,15204.0,72427.0,5438628.0,52848.0,72427.0,19579.0,52848.0,1272.0,12421469.0,74.0
120,E007022,E007102,E007115,2010JJ00,95103.0,2533161.0,,,14928.0,95103.0,80175.0,,,14928.0,78196.0,5678963.0,57752.0,78196.0,20444.0,57752.0,1317.0,12695491.0,75.0
121,E007022,E007102,E007115,2011JJ00,90749.0,2363090.0,,,15957.0,90749.0,74792.0,,,15957.0,74187.0,5598478.0,54032.0,74187.0,20155.0,54032.0,1322.0,12765491.0,76.0
122,E007022,E007102,E007115,2012JJ00,91566.0,2363129.0,,,16773.0,91566.0,74793.0,,,16773.0,77345.0,5370040.0,58013.0,77345.0,19332.0,58013.0,1423.0,12412491.0,73.0
123,E007022,E007102,E007115,2013JJ00,86242.0,2306558.0,,,13239.0,86242.0,73003.0,,,13239.0,70845.0,5009563.0,52811.0,70845.0,18034.0,52811.0,1332.0,12507841.0,71.0
124,E007022,E007102,E007115,2014JJ00,76602.0,1912354.0,,,16076.0,76602.0,60526.0,,,16076.0,60313.0,4655778.0,43553.0,60313.0,16761.0,43553.0,1158.0,12381841.0,69.0
125,E007022,E007102,E007115,2015JJ00,71794.0,2031000.0,,,7513.0,71794.0,64281.0,,,7513.0,53631.0,4668405.0,36825.0,53631.0,16806.0,36825.0,1150.0,12933793.0,66.0
126,E007022,E007102,E007115,2016JJ00,69454.0,1992198.0,,,6401.0,69454.0,63053.0,,,6401.0,54452.0,4883314.0,36872.0,54452.0,17580.0,36872.0,1041.0,12478022.0,67.0
127,E007022,E007102,E007115,2017JJ00,59077.0,1600456.0,1125.0,,8374.0,59077.0,50654.0,48.0,,8374.0,47613.0,4042594.0,33059.0,47613.0,14553.0,33059.0,998.0,12265982.0,66.0
128,E007022,E007102,E007115,2018JJ00,50871.0,1373703.0,1022.0,,7350.0,50871.0,43478.0,44.0,,7350.0,42091.0,3512714.0,29446.0,42091.0,12646.0,29446.0,927.0,11574530.0,58.0
129,E007022,E007102,E007115,2019JJ00,47890.0,1290051.0,,,7060.0,47890.0,40830.0,,,7060.0,40615.0,3665478.0,27419.0,40615.0,13196.0,27419.0,937.0,11714930.0,59.0
130,E007022,E007102,E007115,2020JJ00,49571.0,1369140.0,,,6237.0,49571.0,43333.0,,,6237.0,41715.0,3761811.0,28172.0,41715.0,13543.0,28172.0,921.0,13477282.0,56.0
131,E007022,E007102,E007115,2021JJ00,45792.0,1273724.0,,,5478.0,45792.0,40313.0,,,5478.0,37994.0,3471690.0,25496.0,37994.0,12498.0,25496.0,918.0,13447521.0,55.0
132,E007022,E007102,E007115,2022JJ00,41985.0,1073164.0,,,8020.0,41985.0,33966.0,,,8020.0,35646.0,3220578.0,24052.0,35646.0,11594.0,24052.0,910.0,13279656.0,54.0
133,E007022,E007102,E007115,2023JJ00,39584.0,1016871.0,,,7400.0,39584.0,32184.0,,,7400.0,32225.0,2984146.0,21482.0,32225.0,10743.0,21482.0,890.0,12843896.0,49.0
134,E007022,E007102,E007115,2024JJ00,37441.0,959129.0,,,7085.0,37441.0,30356.0,,,7085.0,32090.0,2787728.0,22054.0,32090.0,10036.0,22054.0,1650.0,12393644.0,46.0
135,E007022,E007102,E007068,1998JJ00,39375.0,1510.0,,,39327.0,39375.0,48.0,,,39327.0,13729.0,3813740.0,,13729.0,13729.0,,449.0,,1.0
136,E007022,E007102,E007068,1999JJ00,39779.0,1279.0,,,39739.0,39779.0,40.0,,,39739.0,13795.0,3832066.0,,13795.0,13795.0,,449.0,,1.0
137,E007022,E007102,E007068,2000JJ00,40573.0,2306.0,,,40500.0,40573.0,73.0,,,40500.0,14135.0,3926272.0,,14135.0,14135.0,,449.0,,1.0
138,E007022,E007102,E007068,2001JJ00,40903.0,1179.0,,,40866.0,40903.0,37.0,,,40866.0,14314.0,3976168.0,,14314.0,14314.0,,449.0,,1.0
139,E007022,E007102,E007068,2002JJ00,40328.0,344.0,,,40317.0,40328.0,11.0,,,40317.0,14093.0,3914608.0,,14093.0,14093.0,,449.0,,1.0
140,E007022,E007102,E007068,2003JJ00,41264.0,,,,41264.0,41264.0,,,,41264.0,14465.0,4017989.0,,14465.0,14465.0,,449.0,,1.0
141,E007022,E007102,E007068,2004JJ00,39420.0,,,,39420.0,39420.0,,,,39420.0,13759.0,3822018.0,,13759.0,13759.0,,449.0,,1.0
142,E007022,E007102,E007068,2005JJ00,41296.0,,,,41296.0,41296.0,,,,41296.0,14391.0,3997456.0,,14391.0,14391.0,,449.0,,1.0
143,E007022,E007102,E007068,2006JJ00,35913.0,,,,35913.0,35913.0,,,,35913.0,12490.0,3469439.0,,12490.0,12490.0,,510.0,,1.0
144,E007022,E007102,E007068,2007JJ00,40962.0,,,,40962.0,40962.0,,,,40962.0,15121.0,4200313.0,,15121.0,15121.0,,510.0,,1.0
145,E007022,E007102,E007068,2008JJ00,40116.0,,,,40116.0,40116.0,,,,40116.0,15008.0,4168825.0,,15008.0,15008.0,,510.0,,1.0
146,E007022,E007102,E007068,2009JJ00,41033.0,,,,41033.0,41033.0,,,,41033.0,15294.0,4248228.0,,15294.0,15294.0,,510.0,,1.0
147,E007022,E007102,E007068,2010JJ00,38410.0,,,,38410.0,38410.0,,,,38410.0,14289.0,3969114.0,,14289.0,14289.0,,510.0,,1.0
148,E007022,E007102,E007068,2011JJ00,40164.0,,,,40164.0,40164.0,,,,40164.0,14907.0,4140775.0,,14907.0,14907.0,,510.0,,1.0
149,E007022,E007102,E007068,2012JJ00,38516.0,,,,38516.0,38516.0,,,,38516.0,14093.0,3914710.0,,14093.0,14093.0,,510.0,,1.0
150,E007022,E007102,E007068,2013JJ00,27604.0,,,,27604.0,27604.0,,,,27604.0,10407.0,2890859.0,,10407.0,10407.0,,510.0,,1.0
151,E007022,E007102,E007068,2014JJ00,39410.0,,,,39410.0,39410.0,,,,39410.0,14729.0,4091306.0,,14729.0,14729.0,,510.0,,1.0
152,E007022,E007102,E007068,2015JJ00,39245.0,,,,39245.0,39245.0,,,,39245.0,14681.0,4078041.0,,14681.0,14681.0,,512.0,,1.0
153,E007022,E007102,E007068,2016JJ00,38357.0,,,,38357.0,38357.0,,,,38357.0,14257.0,3960278.0,,14257.0,14257.0,,512.0,,1.0
154,E007022,E007102,E007068,2017JJ00,33056.0,,,,33056.0,33056.0,,,,33056.0,12249.0,3402478.0,,12249.0,12249.0,,512.0,,1.0
155,E007022,E007102,E007068,2018JJ00,34008.0,,,,34008.0,34008.0,,,,34008.0,12653.0,3514770.0,,12653.0,12653.0,,512.0,,1.0
156,E007022,E007102,E007068,2019JJ00,38113.0,,,,38113.0,38113.0,,,,38113.0,14075.0,3909748.0,,14075.0,14075.0,,512.0,,1.0
157,E007022,E007102,E007068,2020JJ00,40021.0,,,,40021.0,40021.0,,,,40021.0,14715.0,4087363.0,,14715.0,14715.0,,512.0,,1.0
158,E007022,E007102,E007068,2021JJ00,37281.0,,,,37281.0,37281.0,,,,37281.0,13781.0,3827956.0,,13781.0,13781.0,,512.0,,1.0
159,E007022,E007102,E007068,2022JJ00,40439.0,,,,40439.0,40439.0,,,,40439.0,14963.0,4156313.0,,14963.0,14963.0,,512.0,,1.0
160,E007022,E007102,E007068,2023JJ00,38959.0,,,,38959.0,38959.0,,,,38959.0,14347.0,3985293.0,,14347.0,14347.0,,512.0,,1.0
161,E007022,E007102,E007068,2024JJ00,34712.0,,,,34712.0,34712.0,,,,34712.0,12865.0,3573592.0,,12865.0,12865.0,,512.0,,1.0
162,E007022,E007102,E007069,1998JJ00,,,,,,,,,,,404.0,112310.0,,404.0,404.0,,37.0,,5.0
163,E007022,E007102,E007069,1999JJ00,,,,,,,,,,,325.0,90249.0,,325.0,325.0,,37.0,,5.0
164,E007022,E007102,E007069,2000JJ00,,,,,,,,,,,513.0,142393.0,,513.0,513.0,,37.0,,6.0
165,E007022,E007102,E007069,2001JJ00,,,,,,,,,,,422.0,117324.0,,422.0,422.0,,37.0,,6.0
166,E007022,E007102,E007069,2002JJ00,,,,,,,,,,,395.0,109636.0,,395.0,395.0,,37.0,,6.0
167,E007022,E007102,E007069,2003JJ00,,,,,,,,,,,259.0,72023.0,,259.0,259.0,,37.0,,6.0
168,E007022,E007102,E007069,2004JJ00,,,,,,,,,,,345.0,95732.0,,345.0,345.0,,37.0,,6.0
169,E007022,E007102,E007069,2005JJ00,,,,,,,,,,,317.0,88000.0,,317.0,317.0,,37.0,,6.0
170,E007022,E007102,E007069,2006JJ00,,,,,,,,,,,379.0,105199.0,,379.0,379.0,,37.0,,6.0
171,E007022,E007102,E007069,2007JJ00,,,,,,,,,,,385.0,107000.0,,385.0,385.0,,37.0,,6.0
172,E007022,E007102,E007069,2008JJ00,,,,,,,,,,,367.0,102000.0,,367.0,367.0,,37.0,,6.0
173,E007022,E007102,E007069,2009JJ00,,,,,,,,,,,353.0,98000.0,,353.0,353.0,,37.0,,6.0
174,E007022,E007102,E007069,2010JJ00,,,,,,,,,,,375.0,104166.0,,375.0,375.0,,37.0,,7.0
175,E007022,E007102,E007069,2011JJ00,,,,,,,,,,,205.0,56944.0,,205.0,205.0,,37.0,,7.0
176,E007022,E007102,E007069,2012JJ00,,,,,,,,,,,376.0,104388.0,,376.0,376.0,,37.0,,7.0
177,E007022,E007102,E007069,2013JJ00,,,,,,,,,,,412.0,114312.0,,412.0,412.0,,37.0,,7.0
178,E007022,E007102,E007069,2014JJ00,,,,,,,,,,,403.0,112000.0,,403.0,403.0,,37.0,,7.0
179,E007022,E007102,E007069,2015JJ00,,,,,,,,,,,334.0,92700.0,,334.0,334.0,,37.0,,7.0
180,E007022,E007102,E007069,2016JJ00,,,,,,,,,,,360.0,100079.0,,360.0,360.0,,37.0,,7.0
181,E007022,E007102,E007069,2017JJ00,,,,,,,,,,,219.0,60757.0,,219.0,219.0,,37.0,,7.0
182,E007022,E007102,E007069,2018JJ00,,,,,,,,,,,260.0,72348.0,,260.0,260.0,,37.0,,7.0
183,E007022,E007102,E007069,2019JJ00,,,,,,,,,,,267.0,74182.0,,267.0,267.0,,37.0,,7.0
184,E007022,E007102,E007069,2020JJ00,,,,,,,,,,,166.0,46066.0,,166.0,166.0,,37.0,,7.0
185,E007022,E007102,E007069,2021JJ00,,,,,,,,,,,318.0,88240.0,,318.0,318.0,,38.0,,8.0
186,E007022,E007102,E007069,2022JJ00,,,,,,,,,,,180.0,49998.0,,180.0,180.0,,38.0,,8.0
187,E007022,E007102,E007069,2023JJ00,,,,,,,,,,,250.0,69369.0,,250.0,250.0,,38.0,,8.0
188,E007022,E007102,E007069,2024JJ00,,,,,,,,,,,307.0,85391.0,,307.0,307.0,,38.0,,8.0
189,E007022,E007102,E007070,1998JJ00,,,,,,,,,,,2304.0,640000.0,,2304.0,2304.0,,363.0,,1193.0
190,E007022,E007102,E007070,1999JJ00,,,,,,,,,,,2322.0,645000.0,,2322.0,2322.0,,410.0,,1253.0
191,E007022,E007102,E007070,2000JJ00,,,,,,,,,,,2984.0,829000.0,,2984.0,2984.0,,447.0,,1291.0
192,E007022,E007102,E007070,2001JJ00,,,,,,,,,,,2970.0,825000.0,,2970.0,2970.0,,485.0,,1342.0
193,E007022,E007102,E007070,2002JJ00,,,,,,,,,,,3406.0,946000.0,,3406.0,3406.0,,670.0,,1450.0
194,E007022,E007102,E007070,2003JJ00,,,,,,,,,,,4745.0,1318000.0,,4745.0,4745.0,,906.0,,1595.0
195,E007022,E007102,E007070,2004JJ00,,,,,,,,,,,6721.0,1867000.0,,6721.0,6721.0,,1073.0,,1651.0
196,E007022,E007102,E007070,2005JJ00,,,,,,,,,,,7441.0,2067000.0,,7441.0,7441.0,,1224.0,,1709.0
197,E007022,E007102,E007070,2006JJ00,,,,,,,,,,,9842.0,2734000.0,,9842.0,9842.0,,1559.0,,1828.0
198,E007022,E007102,E007070,2007JJ00,,,,,,,,,,,12373.0,3437000.0,,12373.0,12373.0,,1748.0,,1889.0
199,E007022,E007102,E007070,2008JJ00,,,,,,,,,,,15336.0,4260000.0,,15336.0,15336.0,,2149.0,,2038.0
200,E007022,E007102,E007070,2009JJ00,,,,,,,,,,,16492.0,4581000.0,,16492.0,16492.0,,2222.0,,1972.0
201,E007022,E007102,E007070,2010JJ00,,,,,,,,,,,14375.0,3993000.0,,14375.0,14375.0,,2237.0,,1973.0
202,E007022,E007102,E007070,2011JJ00,,,,,,,,,,,18361.0,5100171.0,,18361.0,18361.0,,2316.0,,1978.0
203,E007022,E007102,E007070,2012JJ00,,,,,,,,,,,17935.0,4981829.0,,17935.0,17935.0,,2434.0,,1984.0
204,E007022,E007102,E007070,2013JJ00,,,,,,,,,,,20258.0,5627148.0,,20258.0,20258.0,,2707.0,,2071.0
205,E007022,E007102,E007070,2014JJ00,,,,,,,,,,,20869.0,5797000.0,,20869.0,20869.0,,2873.0,,2085.0
206,E007022,E007102,E007070,2015JJ00,,,,,,,,,,,27179.0,7549858.0,,27179.0,27179.0,,3391.0,,2171.0
207,E007022,E007102,E007070,2016JJ00,,,,,,,,,,,29414.0,8170446.0,,29414.0,29414.0,,4257.0,,2331.0
208,E007022,E007102,E007070,2017JJ00,,,,,,,,,,,38048.0,10568801.0,,38048.0,38048.0,,4202.0,,2270.0
209,E007022,E007102,E007070,2018JJ00,,,,,,,,,,,37975.0,10548511.0,,37975.0,37975.0,,4393.0,,2318.0
210,E007022,E007102,E007070,2019JJ00,,,,,,,,,,,41429.0,11507927.0,,41429.0,41429.0,,4484.0,,2321.0
211,E007022,E007102,E007070,2020JJ00,,,,,,,,,,,55000.0,15277726.0,,55000.0,55000.0,,6648.0,,2612.0
212,E007022,E007102,E007070,2021JJ00,,,,,,,,,,,65244.0,18123360.0,,65244.0,65244.0,,7646.0,,2770.0
213,E007022,E007102,E007070,2022JJ00,,,,,,,,,,,77637.0,21565971.0,,77637.0,77637.0,,8700.0,,2918.0
214,E007022,E007102,E007070,2023JJ00,,,,,,,,,,,106683.0,29634139.0,,106683.0,106683.0,,10802.0,,3103.0
215,E007022,E007102,E007070,2024JJ00,,,,,,,,,,,120634.0,33509406.0,,120634.0,120634.0,,11702.0,,3187.0
216,E007022,E007102,E007071,1998JJ00,,,,,,,,,,,13.0,3500.0,,13.0,13.0,,6.0,,
217,E007022,E007102,E007071,1999JJ00,,,,,,,,,,,19.0,5270.0,,19.0,19.0,,9.0,,
218,E007022,E007102,E007071,2000JJ00,,,,,,,,,,,28.0,7710.0,,28.0,28.0,,13.0,,
219,E007022,E007102,E007071,2001JJ00,,,,,,,,,,,47.0,13060.0,,47.0,47.0,,21.0,,
220,E007022,E007102,E007071,2002JJ00,,,,,,,,,,,61.0,17040.0,,61.0,61.0,,26.0,,
221,E007022,E007102,E007071,2003JJ00,,,,,,,,,,,111.0,30740.0,,111.0,111.0,,46.0,,
222,E007022,E007102,E007071,2004JJ00,,,,,,,,,,,119.0,33140.0,,119.0,119.0,,50.0,,
223,E007022,E007102,E007071,2005JJ00,,,,,,,,,,,123.0,34199.0,,123.0,123.0,,51.0,,
224,E007022,E007102,E007071,2006JJ00,,,,,,,,,,,127.0,35223.0,,127.0,127.0,,53.0,,
225,E007022,E007102,E007071,2007JJ00,,,,,,,,,,,129.0,35712.0,,129.0,129.0,,53.0,,
226,E007022,E007102,E007071,2008JJ00,,,,,,,,,,,138.0,38460.0,,138.0,138.0,,57.0,,
227,E007022,E007102,E007071,2009JJ00,,,,,,,,,,,166.0,46000.0,,166.0,166.0,,68.0,,
228,E007022,E007102,E007071,2010JJ00,,,,,,,,,,,214.0,59442.0,,214.0,214.0,,88.0,,
229,E007022,E007102,E007071,2011JJ00,,,,,,,,,,,361.0,100344.0,,361.0,361.0,,145.0,,
230,E007022,E007102,E007071,2012JJ00,,,,,,,,,,,914.0,253753.0,,914.0,914.0,,365.0,,
231,E007022,E007102,E007071,2013JJ00,,,,,,,,,,,1857.0,515900.0,,1857.0,1857.0,,739.0,,
232,E007022,E007102,E007071,2014JJ00,,,,,,,,,,,2826.0,785000.0,,2826.0,2826.0,,1021.0,,
233,E007022,E007102,E007071,2015JJ00,,,,,,,,,,,3991.0,1108520.0,,3991.0,3991.0,,1526.0,,
234,E007022,E007102,E007071,2016JJ00,,,,,,,,,,,5767.0,1601808.0,,5767.0,5767.0,,2135.0,,
235,E007022,E007102,E007071,2017JJ00,,,,,,,,,,,7936.0,2204346.0,,7936.0,7936.0,,2911.0,,
236,E007022,E007102,E007071,2018JJ00,,,,,,,,,,,13348.0,3707792.0,,13348.0,13348.0,,4608.0,,
237,E007022,E007102,E007071,2019JJ00,,,,,,,,,,,19438.0,5399406.0,,19438.0,19438.0,,7228.0,,0.0
238,E007022,E007102,E007071,2020JJ00,,,,,,,,,,,30841.0,8567013.0,,30841.0,30841.0,,11110.0,,0.0
239,E007022,E007102,E007071,2021JJ00,,,,,,,,,,,40694.0,11303873.0,,40694.0,40694.0,,14823.0,,1730285.0
240,E007022,E007102,E007071,2022JJ00,,,,,,,,,,,59972.0,16658849.0,,59972.0,59972.0,,17356.0,,2298859.0
241,E007022,E007102,E007071,2023JJ00,,,,,,,,,,,70586.0,19607192.0,,70586.0,70586.0,,21957.0,,2818720.0
242,E007022,E007102,E007071,2024JJ00,,,,,,,,,,,78560.0,21822201.0,,78560.0,78560.0,,24772.0,,3167299.0
243,E007022,E007102,E007139,1998JJ00,770.0,6975.0,13276.0,,,770.0,221.0,549.0,,,1103.0,264782.0,149.0,1103.0,953.0,149.0,72.0,90253.0,30.0
244,E007022,E007102,E007139,1999JJ00,605.0,3999.0,11637.0,,,605.0,127.0,478.0,,,949.0,218874.0,162.0,949.0,788.0,162.0,67.0,84853.0,26.0
245,E007022,E007102,E007139,2000JJ00,592.0,3999.0,11332.0,,,592.0,127.0,466.0,,,1040.0,248241.0,146.0,1040.0,894.0,146.0,67.0,83187.0,25.0
246,E007022,E007102,E007139,2001JJ00,592.0,3999.0,11334.0,,,592.0,127.0,466.0,,,972.0,229320.0,146.0,972.0,826.0,146.0,67.0,83187.0,26.0
247,E007022,E007102,E007139,2002JJ00,592.0,3999.0,11334.0,,,592.0,127.0,466.0,,,1001.0,237487.0,146.0,1001.0,855.0,146.0,67.0,83187.0,26.0
248,E007022,E007102,E007139,2003JJ00,610.0,3999.0,11332.0,,,610.0,127.0,484.0,,,996.0,236126.0,146.0,996.0,850.0,146.0,67.0,81521.0,25.0
249,E007022,E007102,E007139,2004JJ00,592.0,3408.0,11328.0,,,592.0,108.0,484.0,,,1144.0,275864.0,150.0,1144.0,993.0,150.0,72.0,69200.0,19.0
250,E007022,E007102,E007139,2005JJ00,639.0,4083.0,12413.0,,,639.0,129.0,510.0,,,1385.0,317339.0,242.0,1385.0,1142.0,242.0,72.0,69200.0,19.0
251,E007022,E007102,E007139,2006JJ00,659.0,4638.0,12434.0,,,659.0,147.0,512.0,,,966.0,198883.0,250.0,966.0,716.0,250.0,72.0,69200.0,19.0
252,E007022,E007102,E007139,2007JJ00,439.0,2392.0,8798.0,,,439.0,76.0,363.0,,,926.0,222219.0,126.0,926.0,800.0,126.0,73.0,69200.0,20.0
253,E007022,E007102,E007139,2008JJ00,337.0,2860.0,8448.0,,242.0,337.0,91.0,5.0,,242.0,893.0,207153.0,147.0,893.0,746.0,147.0,80.0,97909.0,22.0
254,E007022,E007102,E007139,2009JJ00,764.0,2457.0,8489.0,,324.0,764.0,78.0,362.0,,324.0,877.0,198053.0,164.0,877.0,713.0,164.0,73.0,97909.0,19.0
255,E007022,E007102,E007139,2010JJ00,751.0,2400.0,8310.0,,320.0,751.0,76.0,355.0,,320.0,942.0,217525.0,159.0,942.0,783.0,159.0,73.0,97909.0,19.0
256,E007022,E007102,E007139,2011JJ00,447.0,4110.0,5720.0,,72.0,447.0,130.0,244.0,,72.0,718.0,161398.0,137.0,718.0,581.0,137.0,71.0,97909.0,18.0
257,E007022,E007102,E007139,2012JJ00,308.0,1992.0,3816.0,,82.0,308.0,63.0,163.0,,82.0,604.0,144963.0,82.0,604.0,522.0,82.0,61.0,97909.0,13.0
258,E007022,E007102,E007139,2013JJ00,535.0,16400.0,368.0,,,535.0,519.0,16.0,,,825.0,181820.0,171.0,825.0,655.0,171.0,53.0,58200.0,12.0
259,E007022,E007102,E007139,2014JJ00,640.0,20160.0,215.0,,,640.0,638.0,2.0,,,823.0,177412.0,185.0,823.0,639.0,185.0,51.0,58200.0,11.0
260,E007022,E007102,E007139,2015JJ00,626.0,19205.0,423.0,,,626.0,608.0,18.0,,,681.0,179249.0,35.0,681.0,645.0,35.0,40.0,60000.0,10.0
261,E007022,E007102,E007139,2016JJ00,601.0,18729.0,190.0,,,601.0,593.0,8.0,,,764.0,196479.0,56.0,764.0,707.0,56.0,40.0,60000.0,10.0
262,E007022,E007102,E007139,2017JJ00,560.0,17284.0,305.0,,,560.0,547.0,13.0,,,791.0,187314.0,117.0,791.0,674.0,117.0,40.0,60000.0,10.0
263,E007022,E007102,E007139,2018JJ00,576.0,17930.0,199.0,,,576.0,567.0,9.0,,,690.0,160594.0,112.0,690.0,578.0,112.0,40.0,60000.0,11.0
264,E007022,E007102,E007139,2019JJ00,553.0,17181.0,224.0,,,553.0,544.0,10.0,,,672.0,156477.0,108.0,672.0,563.0,108.0,40.0,60000.0,11.0
265,E007022,E007102,E007139,2020JJ00,552.0,17241.0,158.0,,,552.0,546.0,7.0,,,765.0,183978.0,103.0,765.0,662.0,103.0,48.0,70200.0,11.0
266,E007022,E007102,E007139,2021JJ00,513.0,16070.0,102.0,,,513.0,509.0,4.0,,,796.0,188557.0,117.0,796.0,679.0,117.0,48.0,70200.0,11.0
267,E007022,E007102,E007139,2022JJ00,809.0,16449.0,88.0,,285.0,809.0,521.0,4.0,,285.0,1056.0,261474.0,115.0,1056.0,941.0,115.0,182.0,70200.0,35.0
268,E007022,E007102,E007139,2023JJ00,888.0,16453.0,112.0,,363.0,888.0,521.0,5.0,,363.0,1033.0,254855.0,115.0,1033.0,917.0,115.0,281.0,68400.0,52.0
269,E007022,E007102,E007139,2024JJ00,759.0,40.0,138.0,,751.0,759.0,1.0,6.0,,751.0,1120.0,310997.0,0.0,1120.0,1120.0,0.0,390.0,54000.0,93.0
270,E007022,E007101,E007102,1998JJ00,536966.0,11157561.0,407607.0,4188569.0,65259.0,536966.0,353137.0,16718.0,101852.0,65259.0,383451.0,48508687.0,208820.0,383451.0,174631.0,208820.0,8965.0,57481413.0,3864.0
271,E007022,E007101,E007102,1999JJ00,518057.0,11360023.0,367030.0,3211251.0,63381.0,518057.0,359545.0,15053.0,80078.0,63381.0,371016.0,45799699.0,206137.0,371016.0,164879.0,206137.0,8943.0,56244478.0,3939.0
272,E007022,E007101,E007102,2000JJ00,538993.0,11637103.0,355499.0,3687897.0,66252.0,538993.0,368314.0,14579.0,89847.0,66252.0,388382.0,47695643.0,216678.0,388382.0,171704.0,216678.0,9238.0,57404703.0,3949.0
273,E007022,E007101,E007102,2001JJ00,558797.0,12094246.0,342579.0,3991805.0,64335.0,558797.0,382783.0,14051.0,97628.0,64335.0,392186.0,50464281.0,210515.0,392186.0,181671.0,210515.0,9541.0,57634859.0,3844.0
274,E007022,E007101,E007102,2002JJ00,549551.0,11728102.0,350501.0,4059248.0,63359.0,549551.0,371194.0,14371.0,100627.0,63359.0,389930.0,49751749.0,210823.0,389930.0,179106.0,210823.0,9511.0,57365677.0,3744.0
275,E007022,E007101,E007102,2003JJ00,547005.0,11873690.0,354713.0,3547185.0,67838.0,547005.0,375802.0,14574.0,88791.0,67838.0,388783.0,49246348.0,211496.0,388783.0,177287.0,211496.0,9556.0,57640058.0,3539.0
276,E007022,E007101,E007102,2004JJ00,578812.0,12971738.0,359023.0,3496309.0,65835.0,578812.0,410556.0,14739.0,87682.0,65835.0,409238.0,53941608.0,215048.0,409238.0,194190.0,215048.0,10490.0,59092940.0,3606.0
277,E007022,E007101,E007102,2005JJ00,597499.0,13128040.0,278328.0,3348150.0,86510.0,597499.0,415502.0,11428.0,84058.0,86510.0,420490.0,55613364.0,220282.0,420490.0,200208.0,220282.0,10740.0,59916828.0,3715.0
278,E007022,E007101,E007102,2006JJ00,608611.0,12844992.0,265231.0,3673512.0,99845.0,608611.0,406544.0,10887.0,91336.0,99845.0,420611.0,55750086.0,219911.0,420611.0,200700.0,219911.0,11482.0,63192551.0,4064.0
279,E007022,E007101,E007102,2007JJ00,627081.0,13238707.0,275701.0,3479416.0,110687.0,627081.0,419005.0,11309.0,86080.0,110687.0,435499.0,58306516.0,225595.0,435499.0,209903.0,225595.0,12218.0,65745405.0,4419.0
280,E007022,E007101,E007102,2008JJ00,665275.0,14582588.0,280296.0,3102752.0,116043.0,665275.0,461539.0,11154.0,76539.0,116043.0,464105.0,61393632.0,243087.0,464105.0,221017.0,243087.0,12849.0,69110117.0,4655.0
281,E007022,E007101,E007102,2009JJ00,653598.0,14406007.0,10454.0,3468874.0,111158.0,653598.0,455950.0,446.0,86043.0,111158.0,444850.0,63419584.0,216540.0,444850.0,228311.0,216540.0,12971.0,69786023.0,4550.0
282,E007022,E007101,E007102,2010JJ00,648452.0,14891795.0,8310.0,2177737.0,122726.0,648452.0,471325.0,355.0,54047.0,122726.0,453960.0,61754274.0,231644.0,453960.0,222315.0,231644.0,12319.0,67169737.0,4416.0
283,E007022,E007101,E007102,2011JJ00,615202.0,13990917.0,7858.0,1601175.0,132641.0,615202.0,442813.0,336.0,39414.0,132641.0,435459.0,58581891.0,224565.0,435459.0,210895.0,224565.0,12348.0,67949186.0,4418.0
