ID,Zorgaanbieders,Zorgfinanciering,Perioden,UitgavenGezondheidsEnWelzijnszorg_1
5268,A044361,T001103,2016JJ00,1985.0
5269,A044361,T001103,2017JJ00,1727.0
5270,A044361,T001103,2018JJ00,1645.0
5271,A044361,T001103,2019JJ00,1709.0
5272,A044361,T001103,2020JJ00,1902.0
5273,A044361,T001103,2021JJ00,2107.0
5274,A044361,T001103,2022JJ00,2997.0
5275,A044361,A019151,1998JJ00,1019.0
5276,A044361,A019151,1999JJ00,1246.0
5277,A044361,A019151,2000JJ00,1359.0
5278,A044361,A019151,2001JJ00,1534.0
5279,A044361,A019151,2002JJ00,1490.0
5280,A044361,A019151,2003JJ00,1387.0
5281,A044361,A019151,2004JJ00,1126.0
5282,A044361,A019151,2005JJ00,1043.0
5283,A044361,A019151,2006JJ00,791.0
5284,A044361,A019151,2007JJ00,790.0
5285,A044361,A019151,2008JJ00,812.0
5286,A044361,A019151,2009JJ00,897.0
5287,A044361,A019151,2010JJ00,882.0
5288,A044361,A019151,2011JJ00,810.0
5289,A044361,A019151,2012JJ00,798.0
5290,A044361,A019151,2013JJ00,803.0
5291,A044361,A019151,2014JJ00,920.0
5292,A044361,A019151,2015JJ00,1563.0
5293,A044361,A019151,2016JJ00,1872.0
5294,A044361,A019151,2017JJ00,1610.0
5295,A044361,A019151,2018JJ00,1529.0
5296,A044361,A019151,2019JJ00,1583.0
5297,A044361,A019151,2020JJ00,1766.0
5298,A044361,A019151,2021JJ00,1823.0
5299,A044361,A019151,2022JJ00,2642.0
5300,A044361,A019154,1998JJ00,0.0
5301,A044361,A019154,1999JJ00,0.0
5302,A044361,A019154,2000JJ00,0.0
5303,A044361,A019154,2001JJ00,5.0
5304,A044361,A019154,2002JJ00,10.0
5305,A044361,A019154,2003JJ00,20.0
5306,A044361,A019154,2004JJ00,30.0
5307,A044361,A019154,2005JJ00,50.0
5308,A044361,A019154,2006JJ00,198.0
5309,A044361,A019154,2007JJ00,201.0
5310,A044361,A019154,2008JJ00,245.0
5311,A044361,A019154,2009JJ00,253.0
5312,A044361,A019154,2010JJ00,291.0
5313,A044361,A019154,2011JJ00,323.0
5314,A044361,A019154,2012JJ00,365.0
5315,A044361,A019154,2013JJ00,365.0
5316,A044361,A019154,2014JJ00,375.0
5317,A044361,A019154,2015JJ00,67.0
5318,A044361,A019154,2016JJ00,63.0
5319,A044361,A019154,2017JJ00,63.0
5320,A044361,A019154,2018JJ00,70.0
5321,A044361,A019154,2019JJ00,79.0
5322,A044361,A019154,2020JJ00,89.0
5323,A044361,A019154,2021JJ00,229.0
5324,A044361,A019154,2022JJ00,291.0
5325,A044361,A019155,1998JJ00,0.0
5326,A044361,A019155,1999JJ00,0.0
5327,A044361,A019155,2000JJ00,0.0
5328,A044361,A019155,2001JJ00,0.0
5329,A044361,A019155,2002JJ00,0.0
5330,A044361,A019155,2003JJ00,0.0
5331,A044361,A019155,2004JJ00,0.0
5332,A044361,A019155,2005JJ00,0.0
5333,A044361,A019155,2006JJ00,
5334,A044361,A019155,2007JJ00,
5335,A044361,A019155,2008JJ00,
5336,A044361,A019155,2009JJ00,
5337,A044361,A019155,2010JJ00,
5338,A044361,A019155,2011JJ00,
5339,A044361,A019155,2012JJ00,
5340,A044361,A019155,2013JJ00,
5341,A044361,A019155,2014JJ00,
5342,A044361,A019155,2015JJ00,
5343,A044361,A019155,2016JJ00,
5344,A044361,A019155,2017JJ00,
5345,A044361,A019155,2018JJ00,
5346,A044361,A019155,2019JJ00,
5347,A044361,A019155,2020JJ00,
5348,A044361,A019155,2021JJ00,
5349,A044361,A019155,2022JJ00,
5350,A044361,A019156,1998JJ00,
5351,A044361,A019156,1999JJ00,
5352,A044361,A019156,2000JJ00,
5353,A044361,A019156,2001JJ00,
5354,A044361,A019156,2002JJ00,
5355,A044361,A019156,2003JJ00,
5356,A044361,A019156,2004JJ00,
5357,A044361,A019156,2005JJ00,
5358,A044361,A019156,2006JJ00,0.0
5359,A044361,A019156,2007JJ00,0.0
5360,A044361,A019156,2008JJ00,0.0
5361,A044361,A019156,2009JJ00,0.0
5362,A044361,A019156,2010JJ00,0.0
5363,A044361,A019156,2011JJ00,0.0
5364,A044361,A019156,2012JJ00,0.0
5365,A044361,A019156,2013JJ00,0.0
5366,A044361,A019156,2014JJ00,0.0
5367,A044361,A019156,2015JJ00,17.0
5368,A044361,A019156,2016JJ00,17.0
5369,A044361,A019156,2017JJ00,22.0
5370,A044361,A019156,2018JJ00,20.0
5371,A044361,A019156,2019JJ00,23.0
5372,A044361,A019156,2020JJ00,17.0
5373,A044361,A019156,2021JJ00,24.0
5374,A044361,A019156,2022JJ00,28.0
5375,A044361,A019158,1998JJ00,0.0
5376,A044361,A019158,1999JJ00,0.0
5377,A044361,A019158,2000JJ00,0.0
5378,A044361,A019158,2001JJ00,0.0
5379,A044361,A019158,2002JJ00,0.0
5380,A044361,A019158,2003JJ00,0.0
5381,A044361,A019158,2004JJ00,0.0
5382,A044361,A019158,2005JJ00,0.0
5383,A044361,A019158,2006JJ00,0.0
5384,A044361,A019158,2007JJ00,0.0
5385,A044361,A019158,2008JJ00,0.0
5386,A044361,A019158,2009JJ00,0.0
5387,A044361,A019158,2010JJ00,0.0
5388,A044361,A019158,2011JJ00,0.0
5389,A044361,A019158,2012JJ00,0.0
5390,A044361,A019158,2013JJ00,0.0
5391,A044361,A019158,2014JJ00,0.0
5392,A044361,A019158,2015JJ00,0.0
5393,A044361,A019158,2016JJ00,0.0
5394,A044361,A019158,2017JJ00,0.0
5395,A044361,A019158,2018JJ00,0.0
5396,A044361,A019158,2019JJ00,0.0
5397,A044361,A019158,2020JJ00,0.0
5398,A044361,A019158,2021JJ00,0.0
5399,A044361,A019158,2022JJ00,0.0
5400,A044361,A019163,1998JJ00,0.0
5401,A044361,A019163,1999JJ00,5.0
5402,A044361,A019163,2000JJ00,5.0
5403,A044361,A019163,2001JJ00,10.0
5404,A044361,A019163,2002JJ00,15.0
5405,A044361,A019163,2003JJ00,15.0
5406,A044361,A019163,2004JJ00,20.0
5407,A044361,A019163,2005JJ00,20.0
5408,A044361,A019163,2006JJ00,27.0
5409,A044361,A019163,2007JJ00,42.0
5410,A044361,A019163,2008JJ00,33.0
5411,A044361,A019163,2009JJ00,32.0
5412,A044361,A019163,2010JJ00,32.0
5413,A044361,A019163,2011JJ00,32.0
5414,A044361,A019163,2012JJ00,34.0
5415,A044361,A019163,2013JJ00,49.0
5416,A044361,A019163,2014JJ00,50.0
5417,A044361,A019163,2015JJ00,31.0
5418,A044361,A019163,2016JJ00,33.0
5419,A044361,A019163,2017JJ00,32.0
5420,A044361,A019163,2018JJ00,27.0
5421,A044361,A019163,2019JJ00,25.0
5422,A044361,A019163,2020JJ00,31.0
5423,A044361,A019163,2021JJ00,31.0
5424,A044361,A019163,2022JJ00,36.0
5425,A044361,A019164,1998JJ00,0.0
5426,A044361,A019164,1999JJ00,5.0
5427,A044361,A019164,2000JJ00,5.0
5428,A044361,A019164,2001JJ00,10.0
5429,A044361,A019164,2002JJ00,15.0
5430,A044361,A019164,2003JJ00,15.0
5431,A044361,A019164,2004JJ00,20.0
5432,A044361,A019164,2005JJ00,20.0
5433,A044361,A019164,2006JJ00,27.0
5434,A044361,A019164,2007JJ00,26.0
5435,A044361,A019164,2008JJ00,26.0
5436,A044361,A019164,2009JJ00,25.0
5437,A044361,A019164,2010JJ00,23.0
5438,A044361,A019164,2011JJ00,21.0
5439,A044361,A019164,2012JJ00,21.0
5440,A044361,A019164,2013JJ00,23.0
5441,A044361,A019164,2014JJ00,24.0
5442,A044361,A019164,2015JJ00,22.0
5443,A044361,A019164,2016JJ00,22.0
5444,A044361,A019164,2017JJ00,22.0
5445,A044361,A019164,2018JJ00,21.0
5446,A044361,A019164,2019JJ00,22.0
5447,A044361,A019164,2020JJ00,26.0
5448,A044361,A019164,2021JJ00,26.0
5449,A044361,A019164,2022JJ00,30.0
5450,A044361,A019165,1998JJ00,0.0
5451,A044361,A019165,1999JJ00,0.0
5452,A044361,A019165,2000JJ00,0.0
5453,A044361,A019165,2001JJ00,0.0
5454,A044361,A019165,2002JJ00,0.0
5455,A044361,A019165,2003JJ00,0.0
5456,A044361,A019165,2004JJ00,0.0
5457,A044361,A019165,2005JJ00,0.0
5458,A044361,A019165,2006JJ00,0.0
5459,A044361,A019165,2007JJ00,16.0
5460,A044361,A019165,2008JJ00,7.0
5461,A044361,A019165,2009JJ00,8.0
5462,A044361,A019165,2010JJ00,9.0
5463,A044361,A019165,2011JJ00,11.0
5464,A044361,A019165,2012JJ00,12.0
5465,A044361,A019165,2013JJ00,26.0
5466,A044361,A019165,2014JJ00,26.0
5467,A044361,A019165,2015JJ00,9.0
5468,A044361,A019165,2016JJ00,11.0
5469,A044361,A019165,2017JJ00,10.0
5470,A044361,A019165,2018JJ00,6.0
5471,A044361,A019165,2019JJ00,3.0
5472,A044361,A019165,2020JJ00,5.0
5473,A044361,A019165,2021JJ00,5.0
5474,A044361,A019165,2022JJ00,6.0
5475,A044361,A044427,1998JJ00,0.0
5476,A044361,A044427,1999JJ00,0.0
5477,A044361,A044427,2000JJ00,0.0
5478,A044361,A044427,2001JJ00,0.0
5479,A044361,A044427,2002JJ00,0.0
5480,A044361,A044427,2003JJ00,0.0
5481,A044361,A044427,2004JJ00,0.0
5482,A044361,A044427,2005JJ00,0.0
5483,A044361,A044427,2006JJ00,0.0
5484,A044361,A044427,2007JJ00,0.0
5485,A044361,A044427,2008JJ00,0.0
5486,A044361,A044427,2009JJ00,0.0
5487,A044361,A044427,2010JJ00,0.0
5488,A044361,A044427,2011JJ00,0.0
5489,A044361,A044427,2012JJ00,0.0
5490,A044361,A044427,2013JJ00,0.0
5491,A044361,A044427,2014JJ00,0.0
5492,A044361,A044427,2015JJ00,0.0
5493,A044361,A044427,2016JJ00,0.0
5494,A044361,A044427,2017JJ00,0.0
5495,A044361,A044427,2018JJ00,0.0
5496,A044361,A044427,2019JJ00,0.0
5497,A044361,A044427,2020JJ00,0.0
5498,A044361,A044427,2021JJ00,0.0
5499,A044361,A044427,2022JJ00,0.0
5500,A044362,T001103,1998JJ00,845.0
5501,A044362,T001103,1999JJ00,917.0
5502,A044362,T001103,2000JJ00,961.0
5503,A044362,T001103,2001JJ00,1055.0
5504,A044362,T001103,2002JJ00,1100.0
5505,A044362,T001103,2003JJ00,1257.0
5506,A044362,T001103,2004JJ00,1186.0
5507,A044362,T001103,2005JJ00,1225.0
5508,A044362,T001103,2006JJ00,1216.0
5509,A044362,T001103,2007JJ00,1309.0
5510,A044362,T001103,2008JJ00,1386.0
5511,A044362,T001103,2009JJ00,1481.0
5512,A044362,T001103,2010JJ00,1547.0
5513,A044362,T001103,2011JJ00,1459.0
5514,A044362,T001103,2012JJ00,1352.0
5515,A044362,T001103,2013JJ00,1320.0
5516,A044362,T001103,2014JJ00,1291.0
5517,A044362,T001103,2015JJ00,1296.0
5518,A044362,T001103,2016JJ00,1292.0
5519,A044362,T001103,2017JJ00,1361.0
5520,A044362,T001103,2018JJ00,1432.0
5521,A044362,T001103,2019JJ00,1495.0
5522,A044362,T001103,2020JJ00,1451.0
5523,A044362,T001103,2021JJ00,1589.0
5524,A044362,T001103,2022JJ00,1830.0
5525,A044362,A019151,1998JJ00,662.0
5526,A044362,A019151,1999JJ00,723.0
5527,A044362,A019151,2000JJ00,754.0
5528,A044362,A019151,2001JJ00,834.0
5529,A044362,A019151,2002JJ00,874.0
5530,A044362,A019151,2003JJ00,1004.0
5531,A044362,A019151,2004JJ00,957.0
5532,A044362,A019151,2005JJ00,991.0
5533,A044362,A019151,2006JJ00,991.0
5534,A044362,A019151,2007JJ00,1071.0
5535,A044362,A019151,2008JJ00,1161.0
5536,A044362,A019151,2009JJ00,1235.0
5537,A044362,A019151,2010JJ00,1288.0
5538,A044362,A019151,2011JJ00,1205.0
5539,A044362,A019151,2012JJ00,1109.0
5540,A044362,A019151,2013JJ00,1024.0
5541,A044362,A019151,2014JJ00,993.0
5542,A044362,A019151,2015JJ00,1005.0
5543,A044362,A019151,2016JJ00,1007.0
5544,A044362,A019151,2017JJ00,1062.0
5545,A044362,A019151,2018JJ00,1117.0
5546,A044362,A019151,2019JJ00,1166.0
5547,A044362,A019151,2020JJ00,1156.0
5548,A044362,A019151,2021JJ00,1247.0
5549,A044362,A019151,2022JJ00,1427.0
5550,A044362,A019154,1998JJ00,0.0
5551,A044362,A019154,1999JJ00,0.0
5552,A044362,A019154,2000JJ00,0.0
5553,A044362,A019154,2001JJ00,0.0
5554,A044362,A019154,2002JJ00,0.0
5555,A044362,A019154,2003JJ00,0.0
5556,A044362,A019154,2004JJ00,0.0
5557,A044362,A019154,2005JJ00,0.0
5558,A044362,A019154,2006JJ00,0.0
5559,A044362,A019154,2007JJ00,0.0
5560,A044362,A019154,2008JJ00,0.0
5561,A044362,A019154,2009JJ00,0.0
5562,A044362,A019154,2010JJ00,0.0
5563,A044362,A019154,2011JJ00,0.0
5564,A044362,A019154,2012JJ00,0.0
5565,A044362,A019154,2013JJ00,0.0
5566,A044362,A019154,2014JJ00,0.0
5567,A044362,A019154,2015JJ00,0.0
5568,A044362,A019154,2016JJ00,0.0
5569,A044362,A019154,2017JJ00,0.0
5570,A044362,A019154,2018JJ00,0.0
5571,A044362,A019154,2019JJ00,0.0
5572,A044362,A019154,2020JJ00,0.0
5573,A044362,A019154,2021JJ00,0.0
5574,A044362,A019154,2022JJ00,0.0
5575,A044362,A019155,1998JJ00,0.0
5576,A044362,A019155,1999JJ00,0.0
5577,A044362,A019155,2000JJ00,0.0
5578,A044362,A019155,2001JJ00,0.0
5579,A044362,A019155,2002JJ00,0.0
5580,A044362,A019155,2003JJ00,0.0
5581,A044362,A019155,2004JJ00,0.0
5582,A044362,A019155,2005JJ00,0.0
5583,A044362,A019155,2006JJ00,
5584,A044362,A019155,2007JJ00,
5585,A044362,A019155,2008JJ00,
5586,A044362,A019155,2009JJ00,
5587,A044362,A019155,2010JJ00,
5588,A044362,A019155,2011JJ00,
5589,A044362,A019155,2012JJ00,
5590,A044362,A019155,2013JJ00,
5591,A044362,A019155,2014JJ00,
5592,A044362,A019155,2015JJ00,
5593,A044362,A019155,2016JJ00,
5594,A044362,A019155,2017JJ00,
5595,A044362,A019155,2018JJ00,
5596,A044362,A019155,2019JJ00,
5597,A044362,A019155,2020JJ00,
5598,A044362,A019155,2021JJ00,
5599,A044362,A019155,2022JJ00,
5600,A044362,A019156,1998JJ00,
5601,A044362,A019156,1999JJ00,
5602,A044362,A019156,2000JJ00,
5603,A044362,A019156,2001JJ00,
5604,A044362,A019156,2002JJ00,
5605,A044362,A019156,2003JJ00,
5606,A044362,A019156,2004JJ00,
5607,A044362,A019156,2005JJ00,
5608,A044362,A019156,2006JJ00,0.0
5609,A044362,A019156,2007JJ00,0.0
5610,A044362,A019156,2008JJ00,0.0
5611,A044362,A019156,2009JJ00,0.0
5612,A044362,A019156,2010JJ00,0.0
5613,A044362,A019156,2011JJ00,0.0
5614,A044362,A019156,2012JJ00,0.0
5615,A044362,A019156,2013JJ00,0.0
5616,A044362,A019156,2014JJ00,0.0
5617,A044362,A019156,2015JJ00,0.0
5618,A044362,A019156,2016JJ00,0.0
5619,A044362,A019156,2017JJ00,0.0
5620,A044362,A019156,2018JJ00,0.0
5621,A044362,A019156,2019JJ00,0.0
5622,A044362,A019156,2020JJ00,0.0
5623,A044362,A019156,2021JJ00,0.0
5624,A044362,A019156,2022JJ00,0.0
5625,A044362,A019158,1998JJ00,0.0
5626,A044362,A019158,1999JJ00,0.0
5627,A044362,A019158,2000JJ00,0.0
5628,A044362,A019158,2001JJ00,0.0
5629,A044362,A019158,2002JJ00,0.0
5630,A044362,A019158,2003JJ00,0.0
5631,A044362,A019158,2004JJ00,0.0
5632,A044362,A019158,2005JJ00,0.0
5633,A044362,A019158,2006JJ00,0.0
5634,A044362,A019158,2007JJ00,0.0
5635,A044362,A019158,2008JJ00,0.0
5636,A044362,A019158,2009JJ00,0.0
5637,A044362,A019158,2010JJ00,0.0
5638,A044362,A019158,2011JJ00,0.0
5639,A044362,A019158,2012JJ00,0.0
5640,A044362,A019158,2013JJ00,0.0
5641,A044362,A019158,2014JJ00,0.0
5642,A044362,A019158,2015JJ00,0.0
5643,A044362,A019158,2016JJ00,0.0
5644,A044362,A019158,2017JJ00,0.0
5645,A044362,A019158,2018JJ00,0.0
5646,A044362,A019158,2019JJ00,0.0
5647,A044362,A019158,2020JJ00,0.0
5648,A044362,A019158,2021JJ00,0.0
5649,A044362,A019158,2022JJ00,0.0
5650,A044362,A019163,1998JJ00,138.0
5651,A044362,A019163,1999JJ00,145.0
5652,A044362,A019163,2000JJ00,152.0
5653,A044362,A019163,2001JJ00,164.0
5654,A044362,A019163,2002JJ00,166.0
5655,A044362,A019163,2003JJ00,184.0
5656,A044362,A019163,2004JJ00,166.0
5657,A044362,A019163,2005JJ00,167.0
5658,A044362,A019163,2006JJ00,158.0
5659,A044362,A019163,2007JJ00,162.0
5660,A044362,A019163,2008JJ00,151.0
5661,A044362,A019163,2009JJ00,166.0
5662,A044362,A019163,2010JJ00,175.0
5663,A044362,A019163,2011JJ00,171.0
5664,A044362,A019163,2012JJ00,164.0
5665,A044362,A019163,2013JJ00,211.0
5666,A044362,A019163,2014JJ00,216.0
5667,A044362,A019163,2015JJ00,205.0
5668,A044362,A019163,2016JJ00,197.0
5669,A044362,A019163,2017JJ00,207.0
5670,A044362,A019163,2018JJ00,218.0
5671,A044362,A019163,2019JJ00,228.0
5672,A044362,A019163,2020JJ00,206.0
5673,A044362,A019163,2021JJ00,234.0
5674,A044362,A019163,2022JJ00,279.0
5675,A044362,A019164,1998JJ00,138.0
5676,A044362,A019164,1999JJ00,145.0
5677,A044362,A019164,2000JJ00,152.0
5678,A044362,A019164,2001JJ00,164.0
5679,A044362,A019164,2002JJ00,166.0
5680,A044362,A019164,2003JJ00,184.0
5681,A044362,A019164,2004JJ00,166.0
5682,A044362,A019164,2005JJ00,167.0
5683,A044362,A019164,2006JJ00,158.0
5684,A044362,A019164,2007JJ00,162.0
5685,A044362,A019164,2008JJ00,151.0
5686,A044362,A019164,2009JJ00,166.0
5687,A044362,A019164,2010JJ00,175.0
5688,A044362,A019164,2011JJ00,171.0
5689,A044362,A019164,2012JJ00,164.0
5690,A044362,A019164,2013JJ00,211.0
5691,A044362,A019164,2014JJ00,216.0
5692,A044362,A019164,2015JJ00,205.0
5693,A044362,A019164,2016JJ00,197.0
5694,A044362,A019164,2017JJ00,207.0
5695,A044362,A019164,2018JJ00,218.0
5696,A044362,A019164,2019JJ00,228.0
5697,A044362,A019164,2020JJ00,206.0
5698,A044362,A019164,2021JJ00,234.0
5699,A044362,A019164,2022JJ00,279.0
5700,A044362,A019165,1998JJ00,0.0
5701,A044362,A019165,1999JJ00,0.0
5702,A044362,A019165,2000JJ00,0.0
5703,A044362,A019165,2001JJ00,0.0
5704,A044362,A019165,2002JJ00,0.0
5705,A044362,A019165,2003JJ00,0.0
5706,A044362,A019165,2004JJ00,0.0
5707,A044362,A019165,2005JJ00,0.0
5708,A044362,A019165,2006JJ00,0.0
5709,A044362,A019165,2007JJ00,0.0
5710,A044362,A019165,2008JJ00,0.0
5711,A044362,A019165,2009JJ00,0.0
5712,A044362,A019165,2010JJ00,0.0
5713,A044362,A019165,2011JJ00,0.0
5714,A044362,A019165,2012JJ00,0.0
5715,A044362,A019165,2013JJ00,0.0
5716,A044362,A019165,2014JJ00,0.0
5717,A044362,A019165,2015JJ00,0.0
5718,A044362,A019165,2016JJ00,0.0
5719,A044362,A019165,2017JJ00,0.0
5720,A044362,A019165,2018JJ00,0.0
5721,A044362,A019165,2019JJ00,0.0
5722,A044362,A019165,2020JJ00,0.0
5723,A044362,A019165,2021JJ00,0.0
5724,A044362,A019165,2022JJ00,0.0
5725,A044362,A044427,1998JJ00,46.0
5726,A044362,A044427,1999JJ00,49.0
5727,A044362,A044427,2000JJ00,55.0
5728,A044362,A044427,2001JJ00,57.0
5729,A044362,A044427,2002JJ00,60.0
5730,A044362,A044427,2003JJ00,68.0
5731,A044362,A044427,2004JJ00,63.0
5732,A044362,A044427,2005JJ00,67.0
5733,A044362,A044427,2006JJ00,67.0
5734,A044362,A044427,2007JJ00,76.0
5735,A044362,A044427,2008JJ00,74.0
5736,A044362,A044427,2009JJ00,80.0
5737,A044362,A044427,2010JJ00,84.0
5738,A044362,A044427,2011JJ00,83.0
5739,A044362,A044427,2012JJ00,79.0
5740,A044362,A044427,2013JJ00,85.0
5741,A044362,A044427,2014JJ00,82.0
5742,A044362,A044427,2015JJ00,86.0
5743,A044362,A044427,2016JJ00,88.0
5744,A044362,A044427,2017JJ00,92.0
5745,A044362,A044427,2018JJ00,97.0
5746,A044362,A044427,2019JJ00,101.0
5747,A044362,A044427,2020JJ00,89.0
5748,A044362,A044427,2021JJ00,108.0
5749,A044362,A044427,2022JJ00,124.0
5750,A041742,T001103,1998JJ00,2063.0
5751,A041742,T001103,1999JJ00,2197.0
5752,A041742,T001103,2000JJ00,2301.0
5753,A041742,T001103,2001JJ00,2487.0
5754,A041742,T001103,2002JJ00,2703.0
5755,A041742,T001103,2003JJ00,2793.0
5756,A041742,T001103,2004JJ00,2840.0
5757,A041742,T001103,2005JJ00,3261.0
5758,A041742,T001103,2006JJ00,3516.0
5759,A041742,T001103,2007JJ00,3691.0
5760,A041742,T001103,2008JJ00,3579.0
5761,A041742,T001103,2009JJ00,3668.0
5762,A041742,T001103,2010JJ00,3683.0
5763,A041742,T001103,2011JJ00,3862.0
5764,A041742,T001103,2012JJ00,3761.0
5765,A041742,T001103,2013JJ00,3836.0
5766,A041742,T001103,2014JJ00,3945.0
5767,A041742,T001103,2015JJ00,3929.0
5768,A041742,T001103,2016JJ00,3902.0
5769,A041742,T001103,2017JJ00,3894.0
5770,A041742,T001103,2018JJ00,4005.0
5771,A041742,T001103,2019JJ00,4240.0
5772,A041742,T001103,2020JJ00,4700.0
5773,A041742,T001103,2021JJ00,4853.0
5774,A041742,T001103,2022JJ00,5000.0
5775,A041742,A019151,1998JJ00,734.0
5776,A041742,A019151,1999JJ00,782.0
5777,A041742,A019151,2000JJ00,815.0
5778,A041742,A019151,2001JJ00,854.0
5779,A041742,A019151,2002JJ00,974.0
5780,A041742,A019151,2003JJ00,1001.0
5781,A041742,A019151,2004JJ00,999.0
5782,A041742,A019151,2005JJ00,1211.0
5783,A041742,A019151,2006JJ00,1275.0
5784,A041742,A019151,2007JJ00,1574.0
5785,A041742,A019151,2008JJ00,1585.0
5786,A041742,A019151,2009JJ00,1696.0
5787,A041742,A019151,2010JJ00,1673.0
5788,A041742,A019151,2011JJ00,1710.0
5789,A041742,A019151,2012JJ00,1610.0
5790,A041742,A019151,2013JJ00,1614.0
5791,A041742,A019151,2014JJ00,1644.0
5792,A041742,A019151,2015JJ00,1699.0
5793,A041742,A019151,2016JJ00,1748.0
5794,A041742,A019151,2017JJ00,1729.0
5795,A041742,A019151,2018JJ00,1841.0
5796,A041742,A019151,2019JJ00,2003.0
5797,A041742,A019151,2020JJ00,2527.0
5798,A041742,A019151,2021JJ00,2640.0
5799,A041742,A019151,2022JJ00,2639.0
5800,A041742,A019154,1998JJ00,99.0
5801,A041742,A019154,1999JJ00,114.0
5802,A041742,A019154,2000JJ00,142.0
5803,A041742,A019154,2001JJ00,166.0
5804,A041742,A019154,2002JJ00,199.0
5805,A041742,A019154,2003JJ00,205.0
5806,A041742,A019154,2004JJ00,214.0
5807,A041742,A019154,2005JJ00,249.0
5808,A041742,A019154,2006JJ00,292.0
5809,A041742,A019154,2007JJ00,176.0
5810,A041742,A019154,2008JJ00,186.0
5811,A041742,A019154,2009JJ00,200.0
5812,A041742,A019154,2010JJ00,212.0
5813,A041742,A019154,2011JJ00,225.0
5814,A041742,A019154,2012JJ00,231.0
5815,A041742,A019154,2013JJ00,284.0
5816,A041742,A019154,2014JJ00,288.0
5817,A041742,A019154,2015JJ00,262.0
5818,A041742,A019154,2016JJ00,257.0
5819,A041742,A019154,2017JJ00,313.0
5820,A041742,A019154,2018JJ00,327.0
5821,A041742,A019154,2019JJ00,352.0
5822,A041742,A019154,2020JJ00,393.0
5823,A041742,A019154,2021JJ00,407.0
5824,A041742,A019154,2022JJ00,405.0
5825,A041742,A019155,1998JJ00,474.0
5826,A041742,A019155,1999JJ00,481.0
5827,A041742,A019155,2000JJ00,482.0
5828,A041742,A019155,2001JJ00,512.0
5829,A041742,A019155,2002JJ00,467.0
5830,A041742,A019155,2003JJ00,491.0
5831,A041742,A019155,2004JJ00,489.0
5832,A041742,A019155,2005JJ00,507.0
5833,A041742,A019155,2006JJ00,
5834,A041742,A019155,2007JJ00,
5835,A041742,A019155,2008JJ00,
5836,A041742,A019155,2009JJ00,
5837,A041742,A019155,2010JJ00,
5838,A041742,A019155,2011JJ00,
5839,A041742,A019155,2012JJ00,
5840,A041742,A019155,2013JJ00,
5841,A041742,A019155,2014JJ00,
5842,A041742,A019155,2015JJ00,
5843,A041742,A019155,2016JJ00,
5844,A041742,A019155,2017JJ00,
5845,A041742,A019155,2018JJ00,
5846,A041742,A019155,2019JJ00,
5847,A041742,A019155,2020JJ00,
5848,A041742,A019155,2021JJ00,
5849,A041742,A019155,2022JJ00,
5850,A041742,A019156,1998JJ00,
5851,A041742,A019156,1999JJ00,
5852,A041742,A019156,2000JJ00,
5853,A041742,A019156,2001JJ00,
5854,A041742,A019156,2002JJ00,
5855,A041742,A019156,2003JJ00,
5856,A041742,A019156,2004JJ00,
5857,A041742,A019156,2005JJ00,
5858,A041742,A019156,2006JJ00,1239.0
5859,A041742,A019156,2007JJ00,1214.0
5860,A041742,A019156,2008JJ00,1092.0
5861,A041742,A019156,2009JJ00,986.0
5862,A041742,A019156,2010JJ00,985.0
5863,A041742,A019156,2011JJ00,1084.0
5864,A041742,A019156,2012JJ00,1096.0
5865,A041742,A019156,2013JJ00,1109.0
5866,A041742,A019156,2014JJ00,1187.0
5867,A041742,A019156,2015JJ00,1203.0
5868,A041742,A019156,2016JJ00,1143.0
5869,A041742,A019156,2017JJ00,1109.0
5870,A041742,A019156,2018JJ00,1078.0
5871,A041742,A019156,2019JJ00,1100.0
5872,A041742,A019156,2020JJ00,1039.0
5873,A041742,A019156,2021JJ00,1035.0
5874,A041742,A019156,2022JJ00,1103.0
5875,A041742,A019158,1998JJ00,629.0
5876,A041742,A019158,1999JJ00,683.0
5877,A041742,A019158,2000JJ00,720.0
5878,A041742,A019158,2001JJ00,804.0
5879,A041742,A019158,2002JJ00,882.0
5880,A041742,A019158,2003JJ00,908.0
5881,A041742,A019158,2004JJ00,962.0
5882,A041742,A019158,2005JJ00,1098.0
5883,A041742,A019158,2006JJ00,510.0
5884,A041742,A019158,2007JJ00,518.0
5885,A041742,A019158,2008JJ00,514.0
5886,A041742,A019158,2009JJ00,559.0
5887,A041742,A019158,2010JJ00,579.0
5888,A041742,A019158,2011JJ00,601.0
5889,A041742,A019158,2012JJ00,598.0
5890,A041742,A019158,2013JJ00,602.0
5891,A041742,A019158,2014JJ00,597.0
5892,A041742,A019158,2015JJ00,536.0
5893,A041742,A019158,2016JJ00,516.0
5894,A041742,A019158,2017JJ00,504.0
5895,A041742,A019158,2018JJ00,502.0
5896,A041742,A019158,2019JJ00,502.0
5897,A041742,A019158,2020JJ00,478.0
5898,A041742,A019158,2021JJ00,479.0
5899,A041742,A019158,2022JJ00,505.0
5900,A041742,A019163,1998JJ00,94.0
5901,A041742,A019163,1999JJ00,101.0
5902,A041742,A019163,2000JJ00,106.0
5903,A041742,A019163,2001JJ00,113.0
5904,A041742,A019163,2002JJ00,134.0
5905,A041742,A019163,2003JJ00,139.0
