ID,Geslacht,Leeftijd,ZorgvormZvwZorgkosten,Perioden,PersonenMetZvwZorgkostenRelatief_1,GemiddeldeZorgkostenAllePersonen_2,GemiddeldeZorgkostenGebruikers_3,Zorgkosten50ePercentielGebruikers_4,Zorgkosten95ePercentielGebruikers_5,Zorgkosten99ePercentielGebruikers_6
3717,3000   ,71300  ,A042755,2021JJ00,2.5,132.0,5125.0,1970.0,20037.0,64873.0
3718,3000   ,71300  ,A042755,2022JJ00,,,,,,
3719,3000   ,71300  ,A042755,2023JJ00,,,,,,
3720,3000   ,71300  ,A042760,2020JJ00,1.9,8.0,347.0,272.0,750.0,2300.0
3721,3000   ,71300  ,A042760,2021JJ00,2.3,14.0,540.0,279.0,1189.0,9144.0
3722,3000   ,71300  ,A042760,2022JJ00,2.3,12.0,527.0,295.0,773.0,9770.0
3723,3000   ,71300  ,A042760,2023JJ00,3.3,14.0,437.0,150.0,692.0,7867.0
3724,3000   ,71400  ,T001338,2020JJ00,99.4,4202.0,4285.0,1074.0,17857.0,57123.0
3725,3000   ,71400  ,T001338,2021JJ00,99.5,4459.0,4531.0,1155.0,18651.0,59922.0
3726,3000   ,71400  ,T001338,2022JJ00,99.4,4569.0,4663.0,1235.0,19197.0,58533.0
3727,3000   ,71400  ,T001338,2023JJ00,99.4,4749.0,4885.0,1318.0,20001.0,60206.0
3728,3000   ,71400  ,A042743,2020JJ00,98.9,186.0,190.0,144.0,418.0,825.0
3729,3000   ,71400  ,A042743,2021JJ00,98.9,202.0,203.0,157.0,437.0,833.0
3730,3000   ,71400  ,A042743,2022JJ00,98.9,210.0,212.0,164.0,459.0,835.0
3731,3000   ,71400  ,A042743,2023JJ00,98.9,229.0,231.0,180.0,496.0,899.0
3732,3000   ,71400  ,A042745,2020JJ00,70.6,87.0,125.0,68.0,384.0,567.0
3733,3000   ,71400  ,A042745,2021JJ00,71.4,89.0,126.0,67.0,389.0,590.0
3734,3000   ,71400  ,A042745,2022JJ00,75.9,88.0,117.0,40.0,388.0,575.0
3735,3000   ,71400  ,A042745,2023JJ00,93.9,89.0,96.0,25.0,343.0,494.0
3736,3000   ,71400  ,A042744,2020JJ00,76.5,2619.0,3471.0,616.0,15191.0,50792.0
3737,3000   ,71400  ,A042744,2021JJ00,78.1,2873.0,3700.0,668.0,15773.0,53838.0
3738,3000   ,71400  ,A042744,2022JJ00,79.2,2892.0,3692.0,708.0,15951.0,50723.0
3739,3000   ,71400  ,A042744,2023JJ00,79.9,3005.0,3828.0,747.0,16543.0,52240.0
3740,3000   ,71400  ,A042746,2020JJ00,83.0,535.0,674.0,231.0,2275.0,6294.0
3741,3000   ,71400  ,A042746,2021JJ00,83.0,527.0,673.0,234.0,2309.0,6255.0
3742,3000   ,71400  ,A042746,2022JJ00,83.4,557.0,715.0,240.0,2497.0,6554.0
3743,3000   ,71400  ,A042746,2023JJ00,83.2,564.0,747.0,252.0,2586.0,6776.0
3744,3000   ,71400  ,A042748,2020JJ00,5.7,39.0,687.0,344.0,2660.0,4621.0
3745,3000   ,71400  ,A042748,2021JJ00,5.9,43.0,725.0,393.0,2792.0,4487.0
3746,3000   ,71400  ,A042748,2022JJ00,5.7,42.0,737.0,390.0,2876.0,4691.0
3747,3000   ,71400  ,A042748,2023JJ00,5.6,45.0,810.0,452.0,3166.0,5021.0
3748,3000   ,71400  ,A042749,2020JJ00,0.0,0.0,,,,
3749,3000   ,71400  ,A042749,2021JJ00,0.0,0.0,,,,
3750,3000   ,71400  ,A042749,2022JJ00,0.0,0.0,,,,
3751,3000   ,71400  ,A042749,2023JJ00,0.0,0.0,,,,
3752,3000   ,71400  ,A042750,2020JJ00,7.1,44.0,622.0,269.0,2314.0,3674.0
3753,3000   ,71400  ,A042750,2021JJ00,7.9,59.0,740.0,340.0,2713.0,4191.0
3754,3000   ,71400  ,A042750,2022JJ00,8.2,61.0,740.0,340.0,2740.0,4264.0
3755,3000   ,71400  ,A042750,2023JJ00,8.3,66.0,788.0,359.0,2918.0,4533.0
3756,3000   ,71400  ,A042751,2020JJ00,21.9,170.0,776.0,323.0,2880.0,6441.0
3757,3000   ,71400  ,A042751,2021JJ00,22.1,173.0,786.0,328.0,2900.0,6525.0
3758,3000   ,71400  ,A042751,2022JJ00,22.5,178.0,798.0,332.0,2914.0,6558.0
3759,3000   ,71400  ,A042751,2023JJ00,22.7,186.0,829.0,339.0,3050.0,6901.0
3760,3000   ,71400  ,A042752,2020JJ00,6.2,74.0,1192.0,800.0,3112.0,6260.0
3761,3000   ,71400  ,A042752,2021JJ00,6.4,81.0,1251.0,832.0,3257.0,6759.0
3762,3000   ,71400  ,A042752,2022JJ00,6.3,79.0,1257.0,852.0,3227.0,6745.0
3763,3000   ,71400  ,A042752,2023JJ00,6.0,81.0,1345.0,917.0,3406.0,7280.0
3764,3000   ,71400  ,A042753,2020JJ00,1.3,29.0,2263.0,203.0,11267.0,32607.0
3765,3000   ,71400  ,A042753,2021JJ00,1.2,27.0,2178.0,204.0,9985.0,28539.0
3766,3000   ,71400  ,A042753,2022JJ00,1.8,33.0,1807.0,185.0,8705.0,26767.0
3767,3000   ,71400  ,A042753,2023JJ00,1.8,31.0,1723.0,190.0,8332.0,23954.0
3768,3000   ,71400  ,A042756,2020JJ00,0.3,49.0,15114.0,12158.0,35542.0,48818.0
3769,3000   ,71400  ,A042756,2021JJ00,0.4,57.0,14981.0,12075.0,35751.0,50662.0
3770,3000   ,71400  ,A042756,2022JJ00,0.4,59.0,15430.0,12861.0,37715.0,50346.0
3771,3000   ,71400  ,A042756,2023JJ00,0.4,58.0,15634.0,13248.0,39026.0,53163.0
3772,3000   ,71400  ,A052781,2020JJ00,,,,,,
3773,3000   ,71400  ,A052781,2021JJ00,,,,,,
3774,3000   ,71400  ,A052781,2022JJ00,2.8,162.0,5542.0,1712.0,21990.0,73060.0
3775,3000   ,71400  ,A052781,2023JJ00,2.9,174.0,5836.0,1832.0,22580.0,76990.0
3776,3000   ,71400  ,A042747,2020JJ00,4.0,182.0,4632.0,1530.0,19262.0,36214.0
3777,3000   ,71400  ,A042747,2021JJ00,4.0,181.0,4558.0,1541.0,18586.0,35470.0
3778,3000   ,71400  ,A042747,2022JJ00,3.8,168.0,4372.0,1470.0,17984.0,35368.0
3779,3000   ,71400  ,A042747,2023JJ00,3.8,176.0,4596.0,1632.0,18530.0,36601.0
3780,3000   ,71400  ,A042757,2020JJ00,0.1,3.0,2315.0,1181.0,7111.0,14473.0
3781,3000   ,71400  ,A042757,2021JJ00,0.2,4.0,2702.0,1064.0,7457.0,18992.0
3782,3000   ,71400  ,A042757,2022JJ00,0.2,4.0,2378.0,1041.0,7008.0,13978.0
3783,3000   ,71400  ,A042757,2023JJ00,0.2,4.0,2290.0,1134.0,7167.0,13047.0
3784,3000   ,71400  ,A049496,2020JJ00,0.2,19.0,8382.0,5070.0,27340.0,45109.0
3785,3000   ,71400  ,A049496,2021JJ00,0.2,20.0,8459.0,5428.0,29324.0,46620.0
3786,3000   ,71400  ,A049496,2022JJ00,0.2,18.0,8808.0,5186.0,29329.0,55970.0
3787,3000   ,71400  ,A049496,2023JJ00,0.2,18.0,9604.0,5405.0,33501.0,59869.0
3788,3000   ,71400  ,A042754,2020JJ00,0.6,6.0,1058.0,1242.0,1453.0,2385.0
3789,3000   ,71400  ,A042754,2021JJ00,0.6,5.0,819.0,812.0,1440.0,1900.0
3790,3000   ,71400  ,A042754,2022JJ00,,,,,,
3791,3000   ,71400  ,A042754,2023JJ00,,,,,,
3792,3000   ,71400  ,A042755,2020JJ00,1.8,150.0,7802.0,2548.0,34796.0,96719.0
3793,3000   ,71400  ,A042755,2021JJ00,1.7,100.0,5615.0,1487.0,26007.0,72640.0
3794,3000   ,71400  ,A042755,2022JJ00,,,,,,
3795,3000   ,71400  ,A042755,2023JJ00,,,,,,
3796,3000   ,71400  ,A042760,2020JJ00,2.9,10.0,313.0,272.0,545.0,2200.0
3797,3000   ,71400  ,A042760,2021JJ00,3.5,19.0,499.0,304.0,773.0,8611.0
3798,3000   ,71400  ,A042760,2022JJ00,3.6,17.0,470.0,335.0,773.0,7385.0
3799,3000   ,71400  ,A042760,2023JJ00,4.8,21.0,436.0,263.0,720.0,6941.0
3800,3000   ,71500  ,T001338,2020JJ00,99.4,5197.0,5300.0,1504.0,22967.0,64220.0
3801,3000   ,71500  ,T001338,2021JJ00,99.5,5495.0,5583.0,1606.0,23953.0,66688.0
3802,3000   ,71500  ,T001338,2022JJ00,99.4,5641.0,5756.0,1726.0,24611.0,65549.0
3803,3000   ,71500  ,T001338,2023JJ00,99.4,5965.0,6136.0,1869.0,25879.0,70521.0
3804,3000   ,71500  ,A042743,2020JJ00,98.9,204.0,208.0,153.0,477.0,1024.0
3805,3000   ,71500  ,A042743,2021JJ00,98.9,220.0,221.0,166.0,493.0,1033.0
3806,3000   ,71500  ,A042743,2022JJ00,98.8,231.0,233.0,175.0,519.0,1030.0
3807,3000   ,71500  ,A042743,2023JJ00,98.8,252.0,254.0,193.0,560.0,1128.0
3808,3000   ,71500  ,A042745,2020JJ00,73.8,102.0,140.0,118.0,396.0,589.0
3809,3000   ,71500  ,A042745,2021JJ00,74.7,104.0,141.0,118.0,401.0,619.0
3810,3000   ,71500  ,A042745,2022JJ00,78.9,104.0,133.0,96.0,405.0,578.0
3811,3000   ,71500  ,A042745,2023JJ00,94.3,104.0,111.0,42.0,360.0,515.0
3812,3000   ,71500  ,A042744,2020JJ00,83.1,3263.0,3984.0,766.0,17950.0,54137.0
3813,3000   ,71500  ,A042744,2021JJ00,84.5,3543.0,4218.0,847.0,18618.0,57007.0
3814,3000   ,71500  ,A042744,2022JJ00,85.4,3584.0,4243.0,888.0,19027.0,54712.0
3815,3000   ,71500  ,A042744,2023JJ00,86.2,3797.0,4483.0,959.0,19833.0,58324.0
3816,3000   ,71500  ,A042746,2020JJ00,87.8,638.0,760.0,299.0,2454.0,6221.0
3817,3000   ,71500  ,A042746,2021JJ00,87.8,629.0,759.0,302.0,2488.0,6283.0
3818,3000   ,71500  ,A042746,2022JJ00,88.1,665.0,809.0,316.0,2671.0,6538.0
3819,3000   ,71500  ,A042746,2023JJ00,88.1,684.0,855.0,335.0,2774.0,6784.0
3820,3000   ,71500  ,A042748,2020JJ00,6.7,44.0,663.0,320.0,2452.0,4197.0
3821,3000   ,71500  ,A042748,2021JJ00,6.9,48.0,699.0,367.0,2518.0,4350.0
3822,3000   ,71500  ,A042748,2022JJ00,7.0,49.0,704.0,372.0,2586.0,4466.0
3823,3000   ,71500  ,A042748,2023JJ00,7.0,54.0,777.0,423.0,2872.0,4715.0
3824,3000   ,71500  ,A042749,2020JJ00,0.0,0.0,,,,
3825,3000   ,71500  ,A042749,2021JJ00,0.0,0.0,,,,
3826,3000   ,71500  ,A042749,2022JJ00,0.0,0.0,,,,
3827,3000   ,71500  ,A042749,2023JJ00,0.0,0.0,,,,
3828,3000   ,71500  ,A042750,2020JJ00,8.4,56.0,672.0,315.0,2422.0,3766.0
3829,3000   ,71500  ,A042750,2021JJ00,9.1,73.0,795.0,377.0,2815.0,4291.0
3830,3000   ,71500  ,A042750,2022JJ00,9.6,77.0,799.0,384.0,2832.0,4363.0
3831,3000   ,71500  ,A042750,2023JJ00,9.8,85.0,862.0,410.0,3070.0,4614.0
3832,3000   ,71500  ,A042751,2020JJ00,26.7,217.0,813.0,346.0,2989.0,6114.0
3833,3000   ,71500  ,A042751,2021JJ00,26.9,218.0,817.0,332.0,2980.0,6226.0
3834,3000   ,71500  ,A042751,2022JJ00,27.6,227.0,831.0,339.0,3021.0,6153.0
3835,3000   ,71500  ,A042751,2023JJ00,27.9,243.0,878.0,354.0,3221.0,6688.0
3836,3000   ,71500  ,A042752,2020JJ00,8.2,98.0,1197.0,804.0,3107.0,6220.0
3837,3000   ,71500  ,A042752,2021JJ00,8.4,105.0,1254.0,832.0,3252.0,6629.0
3838,3000   ,71500  ,A042752,2022JJ00,8.4,106.0,1251.0,852.0,3214.0,6661.0
3839,3000   ,71500  ,A042752,2023JJ00,8.1,108.0,1331.0,912.0,3339.0,6784.0
3840,3000   ,71500  ,A042753,2020JJ00,1.5,32.0,2133.0,207.0,9580.0,28881.0
3841,3000   ,71500  ,A042753,2021JJ00,1.4,32.0,2252.0,197.0,11036.0,33500.0
3842,3000   ,71500  ,A042753,2022JJ00,2.1,45.0,2079.0,193.0,9714.0,32395.0
3843,3000   ,71500  ,A042753,2023JJ00,2.1,41.0,1948.0,193.0,9568.0,28539.0
3844,3000   ,71500  ,A042756,2020JJ00,0.6,94.0,14488.0,11840.0,34531.0,48339.0
3845,3000   ,71500  ,A042756,2021JJ00,0.7,102.0,14418.0,12075.0,35572.0,46392.0
3846,3000   ,71500  ,A042756,2022JJ00,0.7,103.0,14792.0,12362.0,37060.0,50346.0
3847,3000   ,71500  ,A042756,2023JJ00,0.7,108.0,15494.0,13314.0,38829.0,52734.0
3848,3000   ,71500  ,A052781,2020JJ00,,,,,,
3849,3000   ,71500  ,A052781,2021JJ00,,,,,,
3850,3000   ,71500  ,A052781,2022JJ00,2.1,128.0,5834.0,1583.0,24003.0,92057.0
3851,3000   ,71500  ,A052781,2023JJ00,2.2,143.0,6263.0,1736.0,28049.0,88136.0
3852,3000   ,71500  ,A042747,2020JJ00,6.4,291.0,4561.0,1510.0,18832.0,35457.0
3853,3000   ,71500  ,A042747,2021JJ00,6.5,283.0,4391.0,1507.0,18236.0,34377.0
3854,3000   ,71500  ,A042747,2022JJ00,6.3,269.0,4218.0,1479.0,17207.0,32258.0
3855,3000   ,71500  ,A042747,2023JJ00,6.3,282.0,4439.0,1622.0,18009.0,33592.0
3856,3000   ,71500  ,A042757,2020JJ00,0.2,3.0,2227.0,1302.0,6310.0,17650.0
3857,3000   ,71500  ,A042757,2021JJ00,0.2,3.0,1978.0,1152.0,6008.0,12346.0
3858,3000   ,71500  ,A042757,2022JJ00,0.2,4.0,2012.0,1085.0,6322.0,11871.0
3859,3000   ,71500  ,A042757,2023JJ00,0.2,5.0,2755.0,1243.0,7286.0,23152.0
3860,3000   ,71500  ,A049496,2020JJ00,0.4,29.0,7607.0,4882.0,23679.0,41213.0
3861,3000   ,71500  ,A049496,2021JJ00,0.4,32.0,7823.0,5070.0,23220.0,44329.0
3862,3000   ,71500  ,A049496,2022JJ00,0.3,27.0,8004.0,4963.0,26841.0,45505.0
3863,3000   ,71500  ,A049496,2023JJ00,0.3,30.0,8720.0,5660.0,27737.0,47536.0
3864,3000   ,71500  ,A042754,2020JJ00,0.4,4.0,984.0,1176.0,1417.0,2214.0
3865,3000   ,71500  ,A042754,2021JJ00,0.4,3.0,804.0,788.0,1435.0,1703.0
3866,3000   ,71500  ,A042754,2022JJ00,,,,,,
3867,3000   ,71500  ,A042754,2023JJ00,,,,,,
3868,3000   ,71500  ,A042755,2020JJ00,1.3,106.0,7482.0,2490.0,35564.0,98019.0
3869,3000   ,71500  ,A042755,2021JJ00,1.3,73.0,5328.0,1378.0,23767.0,77226.0
3870,3000   ,71500  ,A042755,2022JJ00,,,,,,
3871,3000   ,71500  ,A042755,2023JJ00,,,,,,
3872,3000   ,71500  ,A042760,2020JJ00,4.1,14.0,296.0,260.0,539.0,1237.0
3873,3000   ,71500  ,A042760,2021JJ00,4.9,26.0,462.0,288.0,773.0,7205.0
3874,3000   ,71500  ,A042760,2022JJ00,5.1,23.0,459.0,325.0,773.0,6808.0
3875,3000   ,71500  ,A042760,2023JJ00,6.6,29.0,433.0,291.0,767.0,5507.0
3876,3000   ,71600  ,T001338,2020JJ00,99.1,6485.0,6637.0,2198.0,28791.0,68452.0
3877,3000   ,71600  ,T001338,2021JJ00,99.2,6757.0,6880.0,2307.0,29540.0,70240.0
3878,3000   ,71600  ,T001338,2022JJ00,99.2,6911.0,7066.0,2457.0,30190.0,70817.0
3879,3000   ,71600  ,T001338,2023JJ00,99.1,7248.0,7472.0,2630.0,31359.0,75797.0
3880,3000   ,71600  ,A042743,2020JJ00,98.4,274.0,282.0,211.0,647.0,1360.0
3881,3000   ,71600  ,A042743,2021JJ00,98.5,287.0,292.0,224.0,643.0,1353.0
3882,3000   ,71600  ,A042743,2022JJ00,98.4,301.0,305.0,238.0,658.0,1311.0
3883,3000   ,71600  ,A042743,2023JJ00,98.4,328.0,333.0,262.0,716.0,1450.0
3884,3000   ,71600  ,A042745,2020JJ00,75.5,116.0,155.0,129.0,408.0,613.0
3885,3000   ,71600  ,A042745,2021JJ00,76.7,119.0,156.0,130.0,408.0,647.0
3886,3000   ,71600  ,A042745,2022JJ00,81.2,117.0,145.0,124.0,413.0,590.0
3887,3000   ,71600  ,A042745,2023JJ00,94.2,116.0,124.0,77.0,364.0,539.0
3888,3000   ,71600  ,A042744,2020JJ00,87.9,3909.0,4509.0,992.0,20366.0,55908.0
3889,3000   ,71600  ,A042744,2021JJ00,89.1,4172.0,4712.0,1075.0,20949.0,57433.0
3890,3000   ,71600  ,A042744,2022JJ00,89.6,4256.0,4800.0,1131.0,21488.0,57123.0
3891,3000   ,71600  ,A042744,2023JJ00,90.2,4473.0,5049.0,1210.0,22168.0,60898.0
3892,3000   ,71600  ,A042746,2020JJ00,91.5,771.0,881.0,405.0,2694.0,6143.0
3893,3000   ,71600  ,A042746,2021JJ00,91.4,750.0,870.0,405.0,2690.0,6093.0
3894,3000   ,71600  ,A042746,2022JJ00,91.5,790.0,924.0,422.0,2819.0,6260.0
3895,3000   ,71600  ,A042746,2023JJ00,91.4,803.0,966.0,448.0,2842.0,6537.0
3896,3000   ,71600  ,A042748,2020JJ00,7.6,49.0,649.0,321.0,2319.0,3927.0
3897,3000   ,71600  ,A042748,2021JJ00,7.6,53.0,695.0,358.0,2456.0,4251.0
3898,3000   ,71600  ,A042748,2022JJ00,7.7,53.0,692.0,371.0,2384.0,4144.0
3899,3000   ,71600  ,A042748,2023JJ00,7.7,58.0,751.0,401.0,2601.0,4476.0
3900,3000   ,71600  ,A042749,2020JJ00,0.0,0.0,,,,
3901,3000   ,71600  ,A042749,2021JJ00,0.0,0.0,,,,
3902,3000   ,71600  ,A042749,2022JJ00,0.0,0.0,,,,
3903,3000   ,71600  ,A042749,2023JJ00,0.0,0.0,,,,
3904,3000   ,71600  ,A042750,2020JJ00,10.5,73.0,700.0,337.0,2482.0,3901.0
3905,3000   ,71600  ,A042750,2021JJ00,11.1,92.0,830.0,393.0,2922.0,4469.0
3906,3000   ,71600  ,A042750,2022JJ00,11.4,95.0,824.0,396.0,2905.0,4342.0
3907,3000   ,71600  ,A042750,2023JJ00,11.7,103.0,886.0,423.0,3101.0,4713.0
3908,3000   ,71600  ,A042751,2020JJ00,33.3,278.0,838.0,378.0,3010.0,5865.0
3909,3000   ,71600  ,A042751,2021JJ00,33.1,274.0,831.0,363.0,3008.0,5713.0
3910,3000   ,71600  ,A042751,2022JJ00,33.4,283.0,852.0,365.0,3056.0,5892.0
3911,3000   ,71600  ,A042751,2023JJ00,33.7,297.0,892.0,374.0,3209.0,6122.0
3912,3000   ,71600  ,A042752,2020JJ00,11.4,137.0,1204.0,804.0,3065.0,6238.0
3913,3000   ,71600  ,A042752,2021JJ00,11.4,142.0,1245.0,836.0,3167.0,6432.0
3914,3000   ,71600  ,A042752,2022JJ00,11.4,142.0,1242.0,852.0,3168.0,6052.0
3915,3000   ,71600  ,A042752,2023JJ00,11.1,148.0,1326.0,917.0,3271.0,6451.0
3916,3000   ,71600  ,A042753,2020JJ00,1.6,36.0,2211.0,203.0,10609.0,31985.0
3917,3000   ,71600  ,A042753,2021JJ00,1.5,33.0,2180.0,219.0,10896.0,30032.0
3918,3000   ,71600  ,A042753,2022JJ00,2.1,49.0,2283.0,222.0,11164.0,33683.0
3919,3000   ,71600  ,A042753,2023JJ00,2.1,46.0,2149.0,205.0,9959.0,28999.0
3920,3000   ,71600  ,A042756,2020JJ00,1.1,156.0,13865.0,11750.0,33846.0,44173.0
3921,3000   ,71600  ,A042756,2021JJ00,1.2,166.0,14483.0,12075.0,35751.0,46633.0
3922,3000   ,71600  ,A042756,2022JJ00,1.2,174.0,14312.0,12362.0,36053.0,47170.0
3923,3000   ,71600  ,A042756,2023JJ00,1.3,190.0,15257.0,13115.0,38632.0,51680.0
3924,3000   ,71600  ,A052781,2020JJ00,,,,,,
3925,3000   ,71600  ,A052781,2021JJ00,,,,,,
3926,3000   ,71600  ,A052781,2022JJ00,1.9,99.0,5025.0,1508.0,20494.0,77214.0
3927,3000   ,71600  ,A052781,2023JJ00,1.9,115.0,5919.0,1676.0,26496.0,84789.0
3928,3000   ,71600  ,A042747,2020JJ00,11.4,520.0,4608.0,1643.0,18283.0,34043.0
3929,3000   ,71600  ,A042747,2021JJ00,11.2,503.0,4486.0,1652.0,17855.0,32817.0
3930,3000   ,71600  ,A042747,2022JJ00,10.8,465.0,4269.0,1604.0,16831.0,31365.0
3931,3000   ,71600  ,A042747,2023JJ00,10.8,481.0,4422.0,1699.0,17366.0,32168.0
3932,3000   ,71600  ,A042757,2020JJ00,0.2,4.0,1823.0,1302.0,4999.0,7091.0
3933,3000   ,71600  ,A042757,2021JJ00,0.2,4.0,1872.0,1250.0,5747.0,10346.0
3934,3000   ,71600  ,A042757,2022JJ00,0.2,5.0,2143.0,1351.0,6571.0,12421.0
3935,3000   ,71600  ,A042757,2023JJ00,0.2,5.0,2227.0,1322.0,6128.0,11953.0
3936,3000   ,71600  ,A049496,2020JJ00,0.7,50.0,6855.0,4589.0,20017.0,32771.0
3937,3000   ,71600  ,A049496,2021JJ00,0.8,58.0,7507.0,5109.0,21486.0,38921.0
3938,3000   ,71600  ,A049496,2022JJ00,0.6,51.0,7994.0,4998.0,24412.0,44343.0
3939,3000   ,71600  ,A049496,2023JJ00,0.6,48.0,8032.0,5228.0,24208.0,42349.0
3940,3000   ,71600  ,A042754,2020JJ00,0.3,3.0,945.0,865.0,1417.0,2202.0
3941,3000   ,71600  ,A042754,2021JJ00,0.3,3.0,760.0,768.0,1435.0,1578.0
3942,3000   ,71600  ,A042754,2022JJ00,,,,,,
3943,3000   ,71600  ,A042754,2023JJ00,,,,,,
3944,3000   ,71600  ,A042755,2020JJ00,1.3,91.0,6826.0,2436.0,29865.0,91631.0
3945,3000   ,71600  ,A042755,2021JJ00,1.2,65.0,5233.0,1347.0,24392.0,74308.0
3946,3000   ,71600  ,A042755,2022JJ00,,,,,,
3947,3000   ,71600  ,A042755,2023JJ00,,,,,,
3948,3000   ,71600  ,A042760,2020JJ00,5.6,19.0,292.0,269.0,586.0,1167.0
3949,3000   ,71600  ,A042760,2021JJ00,6.6,35.0,472.0,337.0,773.0,7205.0
3950,3000   ,71600  ,A042760,2022JJ00,6.9,32.0,471.0,364.0,795.0,6471.0
3951,3000   ,71600  ,A042760,2023JJ00,8.6,40.0,454.0,348.0,791.0,5012.0
3952,3000   ,71700  ,T001338,2020JJ00,98.2,7340.0,7572.0,2864.0,31525.0,66141.0
3953,3000   ,71700  ,T001338,2021JJ00,98.4,7635.0,7833.0,3033.0,32356.0,67545.0
3954,3000   ,71700  ,T001338,2022JJ00,98.4,7906.0,8141.0,3246.0,33274.0,69684.0
3955,3000   ,71700  ,T001338,2023JJ00,98.4,8267.0,8575.0,3447.0,34802.0,73537.0
3956,3000   ,71700  ,A042743,2020JJ00,97.1,322.0,336.0,243.0,849.0,1691.0
3957,3000   ,71700  ,A042743,2021JJ00,97.2,339.0,349.0,259.0,837.0,1685.0
3958,3000   ,71700  ,A042743,2022JJ00,97.2,353.0,363.0,274.0,853.0,1670.0
3959,3000   ,71700  ,A042743,2023JJ00,97.1,383.0,394.0,295.0,931.0,1854.0
3960,3000   ,71700  ,A042745,2020JJ00,74.3,116.0,158.0,131.0,412.0,631.0
3961,3000   ,71700  ,A042745,2021JJ00,75.6,122.0,163.0,137.0,430.0,678.0
3962,3000   ,71700  ,A042745,2022JJ00,80.5,122.0,153.0,128.0,421.0,648.0
3963,3000   ,71700  ,A042745,2023JJ00,93.1,123.0,133.0,91.0,371.0,573.0
3964,3000   ,71700  ,A042744,2020JJ00,89.4,3937.0,4469.0,1126.0,19454.0,49905.0
3965,3000   ,71700  ,A042744,2021JJ00,90.5,4197.0,4667.0,1242.0,20119.0,50562.0
3966,3000   ,71700  ,A042744,2022JJ00,91.1,4434.0,4922.0,1334.0,21201.0,52241.0
3967,3000   ,71700  ,A042744,2023JJ00,91.6,4638.0,5159.0,1426.0,22172.0,54606.0
3968,3000   ,71700  ,A042746,2020JJ00,92.3,846.0,959.0,523.0,2791.0,5542.0
3969,3000   ,71700  ,A042746,2021JJ00,92.5,840.0,962.0,528.0,2785.0,5614.0
3970,3000   ,71700  ,A042746,2022JJ00,92.6,876.0,1013.0,562.0,2892.0,5573.0
3971,3000   ,71700  ,A042746,2023JJ00,92.5,888.0,1056.0,608.0,2834.0,5888.0
3972,3000   ,71700  ,A042748,2020JJ00,8.2,47.0,577.0,254.0,2057.0,3630.0
3973,3000   ,71700  ,A042748,2021JJ00,8.5,53.0,623.0,315.0,2123.0,3695.0
3974,3000   ,71700  ,A042748,2022JJ00,8.5,52.0,612.0,303.0,2140.0,3670.0
3975,3000   ,71700  ,A042748,2023JJ00,8.4,57.0,674.0,352.0,2234.0,3992.0
3976,3000   ,71700  ,A042749,2020JJ00,0.0,0.0,,,,
3977,3000   ,71700  ,A042749,2021JJ00,0.0,0.0,,,,
3978,3000   ,71700  ,A042749,2022JJ00,0.0,0.0,,,,
3979,3000   ,71700  ,A042749,2023JJ00,0.0,0.0,,,,
3980,3000   ,71700  ,A042750,2020JJ00,12.8,84.0,659.0,300.0,2406.0,3774.0
3981,3000   ,71700  ,A042750,2021JJ00,13.5,106.0,780.0,347.0,2859.0,4333.0
3982,3000   ,71700  ,A042750,2022JJ00,13.9,111.0,789.0,353.0,2872.0,4430.0
3983,3000   ,71700  ,A042750,2023JJ00,14.2,120.0,842.0,373.0,3090.0,4659.0
3984,3000   ,71700  ,A042751,2020JJ00,40.7,336.0,827.0,397.0,2874.0,5436.0
3985,3000   ,71700  ,A042751,2021JJ00,40.6,326.0,808.0,387.0,2810.0,5253.0
3986,3000   ,71700  ,A042751,2022JJ00,41.0,337.0,828.0,394.0,2896.0,5330.0
3987,3000   ,71700  ,A042751,2023JJ00,41.2,359.0,881.0,412.0,3104.0,5598.0
3988,3000   ,71700  ,A042752,2020JJ00,15.2,178.0,1171.0,804.0,2844.0,5697.0
3989,3000   ,71700  ,A042752,2021JJ00,15.3,186.0,1215.0,836.0,2901.0,5740.0
3990,3000   ,71700  ,A042752,2022JJ00,15.7,193.0,1226.0,852.0,2899.0,5720.0
3991,3000   ,71700  ,A042752,2023JJ00,15.2,198.0,1305.0,917.0,3087.0,5857.0
3992,3000   ,71700  ,A042753,2020JJ00,1.3,34.0,2602.0,248.0,11397.0,40733.0
3993,3000   ,71700  ,A042753,2021JJ00,1.3,31.0,2470.0,234.0,12657.0,35411.0
3994,3000   ,71700  ,A042753,2022JJ00,1.8,45.0,2412.0,239.0,12369.0,34205.0
3995,3000   ,71700  ,A042753,2023JJ00,1.9,43.0,2296.0,236.0,11657.0,31736.0
3996,3000   ,71700  ,A042756,2020JJ00,1.8,256.0,13743.0,11750.0,33484.0,45113.0
3997,3000   ,71700  ,A042756,2021JJ00,1.9,273.0,14103.0,12075.0,35036.0,41329.0
3998,3000   ,71700  ,A042756,2022JJ00,2.0,282.0,14239.0,12362.0,35870.0,43161.0
3999,3000   ,71700  ,A042756,2023JJ00,2.0,298.0,14701.0,13115.0,38396.0,46447.0
4000,3000   ,71700  ,A052781,2020JJ00,,,,,,
4001,3000   ,71700  ,A052781,2021JJ00,,,,,,
4002,3000   ,71700  ,A052781,2022JJ00,1.9,97.0,4831.0,1472.0,18536.0,72437.0
