ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
46178,ZW10320,GM0269,2018JJ00,2150.0,3660.0,,
46179,ZW10320,GM0269,2019JJ00,2010.0,3860.0,,
46180,ZW10320,GM0269,2020JJ00,1920.0,4120.0,,
46181,ZW10320,GM0269,2021JJ00,2080.0,4190.0,3440.0,
46182,ZW10320,GM0269,2022JJ00,1530.0,3940.0,2810.0,
46183,ZW10320,GM0269,2023JJ00,1280.0,3910.0,2430.0,
46184,ZW10320,GM0269,2024JJ00,1230.0,4070.0,2440.0,
46185,ZW10320,GM0173,2010JJ00,3300.0,4800.0,,
46186,ZW10320,GM0173,2011JJ00,2700.0,4800.0,,
46187,ZW10320,GM0173,2012JJ00,3050.0,4750.0,,
46188,ZW10320,GM0173,2013JJ00,3350.0,4750.0,,
46189,ZW10320,GM0173,2014JJ00,2050.0,4500.0,,
46190,ZW10320,GM0173,2015JJ00,2230.0,4420.0,,
46191,ZW10320,GM0173,2016JJ00,2290.0,4220.0,,
46192,ZW10320,GM0173,2017JJ00,2310.0,4100.0,,
46193,ZW10320,GM0173,2018JJ00,2310.0,4030.0,,
46194,ZW10320,GM0173,2019JJ00,2010.0,3910.0,,
46195,ZW10320,GM0173,2020JJ00,1930.0,4050.0,,
46196,ZW10320,GM0173,2021JJ00,2320.0,4190.0,3380.0,
46197,ZW10320,GM0173,2022JJ00,1680.0,3960.0,2700.0,
46198,ZW10320,GM0173,2023JJ00,1410.0,3970.0,2280.0,
46199,ZW10320,GM0173,2024JJ00,1350.0,4120.0,2260.0,
46200,ZW10320,GM1773,2010JJ00,2950.0,4550.0,,
46201,ZW10320,GM1773,2011JJ00,2300.0,4600.0,,
46202,ZW10320,GM1773,2012JJ00,2550.0,4550.0,,
46203,ZW10320,GM1773,2013JJ00,2700.0,4500.0,,
46204,ZW10320,GM1773,2014JJ00,2000.0,4200.0,,
46205,ZW10320,GM1773,2015JJ00,2100.0,4050.0,,
46206,ZW10320,GM1773,2016JJ00,2200.0,3960.0,,
46207,ZW10320,GM1773,2017JJ00,2120.0,3880.0,,
46208,ZW10320,GM1773,2018JJ00,2180.0,3900.0,,
46209,ZW10320,GM1773,2019JJ00,1990.0,3780.0,,
46210,ZW10320,GM1773,2020JJ00,1850.0,3780.0,,
46211,ZW10320,GM1773,2021JJ00,2060.0,3950.0,3080.0,
46212,ZW10320,GM1773,2022JJ00,1500.0,3750.0,2460.0,
46213,ZW10320,GM1773,2023JJ00,1270.0,3650.0,2030.0,
46214,ZW10320,GM1773,2024JJ00,1200.0,3820.0,1920.0,
46215,ZW10320,GM0175,2010JJ00,3150.0,4600.0,,
46216,ZW10320,GM0175,2011JJ00,2450.0,4650.0,,
46217,ZW10320,GM0175,2012JJ00,2500.0,4300.0,,
46218,ZW10320,GM0175,2013JJ00,2800.0,4450.0,,
46219,ZW10320,GM0175,2014JJ00,2050.0,4250.0,,
46220,ZW10320,GM0175,2015JJ00,2170.0,4180.0,,
46221,ZW10320,GM0175,2016JJ00,2280.0,4090.0,,
46222,ZW10320,GM0175,2017JJ00,2170.0,4040.0,,
46223,ZW10320,GM0175,2018JJ00,2220.0,4000.0,,
46224,ZW10320,GM0175,2019JJ00,2040.0,3930.0,,
46225,ZW10320,GM0175,2020JJ00,1900.0,3930.0,,
46226,ZW10320,GM0175,2021JJ00,2120.0,4140.0,3450.0,
46227,ZW10320,GM0175,2022JJ00,1540.0,3880.0,2800.0,
46228,ZW10320,GM0175,2023JJ00,1310.0,3760.0,2370.0,
46229,ZW10320,GM0175,2024JJ00,1250.0,3940.0,2310.0,
46230,ZW10320,GM0881,2010JJ00,3200.0,4850.0,,
46231,ZW10320,GM0881,2011JJ00,2500.0,4700.0,,
46232,ZW10320,GM0881,2012JJ00,2750.0,4650.0,,
46233,ZW10320,GM0881,2013JJ00,2850.0,4650.0,,
46234,ZW10320,GM0881,2014JJ00,2100.0,4550.0,,
46235,ZW10320,GM0881,2015JJ00,2220.0,4310.0,,
46236,ZW10320,GM0881,2016JJ00,2310.0,4180.0,,
46237,ZW10320,GM0881,2017JJ00,2240.0,4200.0,,
46238,ZW10320,GM0881,2018JJ00,2190.0,4190.0,,
46239,ZW10320,GM0881,2019JJ00,,,,
46240,ZW10320,GM0881,2020JJ00,,,,
46241,ZW10320,GM0881,2021JJ00,,,,
46242,ZW10320,GM0881,2022JJ00,,,,
46243,ZW10320,GM0881,2023JJ00,,,,
46244,ZW10320,GM0881,2024JJ00,,,,
46245,ZW10320,GM1586,2010JJ00,2900.0,4650.0,,
46246,ZW10320,GM1586,2011JJ00,2350.0,4650.0,,
46247,ZW10320,GM1586,2012JJ00,2450.0,4600.0,,
46248,ZW10320,GM1586,2013JJ00,2600.0,4350.0,,
46249,ZW10320,GM1586,2014JJ00,1950.0,4200.0,,
46250,ZW10320,GM1586,2015JJ00,2090.0,4070.0,,
46251,ZW10320,GM1586,2016JJ00,2170.0,3860.0,,
46252,ZW10320,GM1586,2017JJ00,2120.0,3730.0,,
46253,ZW10320,GM1586,2018JJ00,2130.0,3600.0,,
46254,ZW10320,GM1586,2019JJ00,1970.0,3870.0,,
46255,ZW10320,GM1586,2020JJ00,1870.0,4060.0,,
46256,ZW10320,GM1586,2021JJ00,2070.0,4130.0,3250.0,
46257,ZW10320,GM1586,2022JJ00,1500.0,3850.0,2600.0,
46258,ZW10320,GM1586,2023JJ00,1240.0,3860.0,2190.0,
46259,ZW10320,GM1586,2024JJ00,1200.0,4040.0,2130.0,
46260,ZW10320,GM0826,2010JJ00,3400.0,5150.0,,
46261,ZW10320,GM0826,2011JJ00,2550.0,5050.0,,
46262,ZW10320,GM0826,2012JJ00,2800.0,5050.0,,
46263,ZW10320,GM0826,2013JJ00,2950.0,5000.0,,
46264,ZW10320,GM0826,2014JJ00,2200.0,4900.0,,
46265,ZW10320,GM0826,2015JJ00,2340.0,4800.0,,
46266,ZW10320,GM0826,2016JJ00,2430.0,4730.0,,
46267,ZW10320,GM0826,2017JJ00,2310.0,4640.0,,
46268,ZW10320,GM0826,2018JJ00,2310.0,4530.0,,
46269,ZW10320,GM0826,2019JJ00,2140.0,4450.0,,
46270,ZW10320,GM0826,2020JJ00,1970.0,4420.0,,
46271,ZW10320,GM0826,2021JJ00,2230.0,4560.0,3660.0,
46272,ZW10320,GM0826,2022JJ00,1570.0,4340.0,2980.0,
46273,ZW10320,GM0826,2023JJ00,1360.0,4270.0,2510.0,
46274,ZW10320,GM0826,2024JJ00,1290.0,4490.0,2600.0,
46275,ZW10320,GM0580,2010JJ00,2800.0,4600.0,,
46276,ZW10320,GM0580,2011JJ00,2200.0,4500.0,,
46277,ZW10320,GM0580,2012JJ00,2300.0,4500.0,,
46278,ZW10320,GM0580,2013JJ00,,,,
46279,ZW10320,GM0580,2014JJ00,,,,
46280,ZW10320,GM0580,2015JJ00,,,,
46281,ZW10320,GM0580,2016JJ00,,,,
46282,ZW10320,GM0580,2017JJ00,,,,
46283,ZW10320,GM0580,2018JJ00,,,,
46284,ZW10320,GM0580,2019JJ00,,,,
46285,ZW10320,GM0580,2020JJ00,,,,
46286,ZW10320,GM0580,2021JJ00,,,,
46287,ZW10320,GM0580,2022JJ00,,,,
46288,ZW10320,GM0580,2023JJ00,,,,
46289,ZW10320,GM0580,2024JJ00,,,,
46290,ZW10320,GM0085,2010JJ00,2900.0,3900.0,,
46291,ZW10320,GM0085,2011JJ00,2250.0,3900.0,,
46292,ZW10320,GM0085,2012JJ00,2450.0,3850.0,,
46293,ZW10320,GM0085,2013JJ00,2550.0,3750.0,,
46294,ZW10320,GM0085,2014JJ00,1900.0,3600.0,,
46295,ZW10320,GM0085,2015JJ00,2020.0,3490.0,,
46296,ZW10320,GM0085,2016JJ00,2170.0,3370.0,,
46297,ZW10320,GM0085,2017JJ00,2030.0,3270.0,,
46298,ZW10320,GM0085,2018JJ00,2090.0,3170.0,,
46299,ZW10320,GM0085,2019JJ00,1910.0,3310.0,,
46300,ZW10320,GM0085,2020JJ00,1790.0,3440.0,,
46301,ZW10320,GM0085,2021JJ00,2000.0,3550.0,2900.0,
46302,ZW10320,GM0085,2022JJ00,1440.0,3340.0,2350.0,
46303,ZW10320,GM0085,2023JJ00,1210.0,3320.0,1990.0,
46304,ZW10320,GM0085,2024JJ00,1170.0,3440.0,1930.0,
46305,ZW10320,GM0431,2010JJ00,2900.0,4600.0,,
46306,ZW10320,GM0431,2011JJ00,2350.0,4600.0,,
46307,ZW10320,GM0431,2012JJ00,2450.0,4600.0,,
46308,ZW10320,GM0431,2013JJ00,2650.0,4450.0,,
46309,ZW10320,GM0431,2014JJ00,2000.0,4250.0,,
46310,ZW10320,GM0431,2015JJ00,2140.0,4230.0,,
46311,ZW10320,GM0431,2016JJ00,2200.0,4060.0,,
46312,ZW10320,GM0431,2017JJ00,2110.0,4040.0,,
46313,ZW10320,GM0431,2018JJ00,2150.0,3850.0,,
46314,ZW10320,GM0431,2019JJ00,1990.0,4040.0,,
46315,ZW10320,GM0431,2020JJ00,1830.0,4010.0,,
46316,ZW10320,GM0431,2021JJ00,2070.0,4240.0,3450.0,
46317,ZW10320,GM0431,2022JJ00,1510.0,3890.0,2870.0,
46318,ZW10320,GM0431,2023JJ00,1320.0,3810.0,2580.0,
46319,ZW10320,GM0431,2024JJ00,1280.0,3880.0,2520.0,
46320,ZW10320,GM0432,2010JJ00,2800.0,4700.0,,
46321,ZW10320,GM0432,2011JJ00,2200.0,4650.0,,
46322,ZW10320,GM0432,2012JJ00,2350.0,4650.0,,
46323,ZW10320,GM0432,2013JJ00,2550.0,4300.0,,
46324,ZW10320,GM0432,2014JJ00,1900.0,4100.0,,
46325,ZW10320,GM0432,2015JJ00,2010.0,3910.0,,
46326,ZW10320,GM0432,2016JJ00,2090.0,3790.0,,
46327,ZW10320,GM0432,2017JJ00,2000.0,3690.0,,
46328,ZW10320,GM0432,2018JJ00,2050.0,3620.0,,
46329,ZW10320,GM0432,2019JJ00,1890.0,3780.0,,
46330,ZW10320,GM0432,2020JJ00,1850.0,3880.0,,
46331,ZW10320,GM0432,2021JJ00,2060.0,4040.0,3270.0,
46332,ZW10320,GM0432,2022JJ00,1490.0,3700.0,2610.0,
46333,ZW10320,GM0432,2023JJ00,1280.0,3650.0,2210.0,
46334,ZW10320,GM0432,2024JJ00,1210.0,3780.0,2150.0,
46335,ZW10320,GM0086,2010JJ00,2750.0,3850.0,,
46336,ZW10320,GM0086,2011JJ00,2150.0,3900.0,,
46337,ZW10320,GM0086,2012JJ00,2350.0,3850.0,,
46338,ZW10320,GM0086,2013JJ00,2450.0,3650.0,,
46339,ZW10320,GM0086,2014JJ00,1850.0,3550.0,,
46340,ZW10320,GM0086,2015JJ00,1940.0,3460.0,,
46341,ZW10320,GM0086,2016JJ00,2080.0,3330.0,,
46342,ZW10320,GM0086,2017JJ00,1940.0,3250.0,,
46343,ZW10320,GM0086,2018JJ00,2000.0,3170.0,,
46344,ZW10320,GM0086,2019JJ00,1850.0,3330.0,,
46345,ZW10320,GM0086,2020JJ00,1800.0,3540.0,,
46346,ZW10320,GM0086,2021JJ00,1990.0,3640.0,2960.0,
46347,ZW10320,GM0086,2022JJ00,1450.0,3400.0,2370.0,
46348,ZW10320,GM0086,2023JJ00,1240.0,3350.0,2030.0,
46349,ZW10320,GM0086,2024JJ00,1190.0,3500.0,1970.0,
46350,ZW10320,GM0828,2010JJ00,3100.0,5000.0,,
46351,ZW10320,GM0828,2011JJ00,2400.0,4950.0,,
46352,ZW10320,GM0828,2012JJ00,2650.0,4950.0,,
46353,ZW10320,GM0828,2013JJ00,2850.0,4900.0,,
46354,ZW10320,GM0828,2014JJ00,2100.0,4750.0,,
46355,ZW10320,GM0828,2015JJ00,2260.0,4720.0,,
46356,ZW10320,GM0828,2016JJ00,2360.0,4640.0,,
46357,ZW10320,GM0828,2017JJ00,2280.0,4570.0,,
46358,ZW10320,GM0828,2018JJ00,2290.0,4570.0,,
46359,ZW10320,GM0828,2019JJ00,2120.0,4400.0,,
46360,ZW10320,GM0828,2020JJ00,1950.0,4430.0,,
46361,ZW10320,GM0828,2021JJ00,2220.0,4550.0,3660.0,
46362,ZW10320,GM0828,2022JJ00,1620.0,4270.0,2990.0,
46363,ZW10320,GM0828,2023JJ00,1390.0,4150.0,2460.0,
46364,ZW10320,GM0828,2024JJ00,1340.0,4300.0,2440.0,
46365,ZW10320,GM0584,2010JJ00,3150.0,4750.0,,
46366,ZW10320,GM0584,2011JJ00,2500.0,4800.0,,
46367,ZW10320,GM0584,2012JJ00,2600.0,4650.0,,
46368,ZW10320,GM0584,2013JJ00,2800.0,4750.0,,
46369,ZW10320,GM0584,2014JJ00,2100.0,4500.0,,
46370,ZW10320,GM0584,2015JJ00,2170.0,4530.0,,
46371,ZW10320,GM0584,2016JJ00,2210.0,4520.0,,
46372,ZW10320,GM0584,2017JJ00,2090.0,4390.0,,
46373,ZW10320,GM0584,2018JJ00,2070.0,4330.0,,
46374,ZW10320,GM0584,2019JJ00,,,,
46375,ZW10320,GM0584,2020JJ00,,,,
46376,ZW10320,GM0584,2021JJ00,,,,
46377,ZW10320,GM0584,2022JJ00,,,,
46378,ZW10320,GM0584,2023JJ00,,,,
46379,ZW10320,GM0584,2024JJ00,,,,
46380,ZW10320,GM1509,2010JJ00,2950.0,4550.0,,
46381,ZW10320,GM1509,2011JJ00,2400.0,4550.0,,
46382,ZW10320,GM1509,2012JJ00,2500.0,4450.0,,
46383,ZW10320,GM1509,2013JJ00,2650.0,4300.0,,
46384,ZW10320,GM1509,2014JJ00,1950.0,4150.0,,
46385,ZW10320,GM1509,2015JJ00,2130.0,4030.0,,
46386,ZW10320,GM1509,2016JJ00,2230.0,3900.0,,
46387,ZW10320,GM1509,2017JJ00,2190.0,3800.0,,
46388,ZW10320,GM1509,2018JJ00,2160.0,3710.0,,
46389,ZW10320,GM1509,2019JJ00,1980.0,3860.0,,
46390,ZW10320,GM1509,2020JJ00,1910.0,4060.0,,
46391,ZW10320,GM1509,2021JJ00,2150.0,4140.0,3260.0,
46392,ZW10320,GM1509,2022JJ00,1580.0,3860.0,2620.0,
46393,ZW10320,GM1509,2023JJ00,1320.0,3780.0,2150.0,
46394,ZW10320,GM1509,2024JJ00,1280.0,3940.0,2160.0,
46395,ZW10320,GM0437,2010JJ00,3500.0,5950.0,,
46396,ZW10320,GM0437,2011JJ00,2800.0,5900.0,,
46397,ZW10320,GM0437,2012JJ00,3100.0,6050.0,,
46398,ZW10320,GM0437,2013JJ00,3250.0,5950.0,,
46399,ZW10320,GM0437,2014JJ00,2450.0,5600.0,,
46400,ZW10320,GM0437,2015JJ00,2550.0,5380.0,,
46401,ZW10320,GM0437,2016JJ00,2650.0,5260.0,,
46402,ZW10320,GM0437,2017JJ00,2550.0,5200.0,,
46403,ZW10320,GM0437,2018JJ00,2530.0,5000.0,,
46404,ZW10320,GM0437,2019JJ00,2300.0,5080.0,,
46405,ZW10320,GM0437,2020JJ00,2110.0,4720.0,,
46406,ZW10320,GM0437,2021JJ00,2420.0,5020.0,4570.0,
46407,ZW10320,GM0437,2022JJ00,1610.0,4570.0,3690.0,
46408,ZW10320,GM0437,2023JJ00,1460.0,4520.0,3340.0,
46409,ZW10320,GM0437,2024JJ00,1400.0,4580.0,3200.0,
46410,ZW10320,GM0644,2010JJ00,2850.0,4550.0,,
46411,ZW10320,GM0644,2011JJ00,2250.0,4500.0,,
46412,ZW10320,GM0644,2012JJ00,2400.0,4450.0,,
46413,ZW10320,GM0644,2013JJ00,2600.0,4350.0,,
46414,ZW10320,GM0644,2014JJ00,1900.0,4150.0,,
46415,ZW10320,GM0644,2015JJ00,,,,
46416,ZW10320,GM0644,2016JJ00,,,,
46417,ZW10320,GM0644,2017JJ00,,,,
46418,ZW10320,GM0644,2018JJ00,,,,
46419,ZW10320,GM0644,2019JJ00,,,,
46420,ZW10320,GM0644,2020JJ00,,,,
46421,ZW10320,GM0644,2021JJ00,,,,
46422,ZW10320,GM0644,2022JJ00,,,,
46423,ZW10320,GM0644,2023JJ00,,,,
46424,ZW10320,GM0644,2024JJ00,,,,
46425,ZW10320,GM0589,2010JJ00,3200.0,4900.0,,
46426,ZW10320,GM0589,2011JJ00,2500.0,4900.0,,
46427,ZW10320,GM0589,2012JJ00,2700.0,4950.0,,
46428,ZW10320,GM0589,2013JJ00,2850.0,4950.0,,
46429,ZW10320,GM0589,2014JJ00,2150.0,4700.0,,
46430,ZW10320,GM0589,2015JJ00,2330.0,4610.0,,
46431,ZW10320,GM0589,2016JJ00,2400.0,4590.0,,
46432,ZW10320,GM0589,2017JJ00,2330.0,4560.0,,
46433,ZW10320,GM0589,2018JJ00,2340.0,4510.0,,
46434,ZW10320,GM0589,2019JJ00,2190.0,4370.0,,
46435,ZW10320,GM0589,2020JJ00,1980.0,4410.0,,
46436,ZW10320,GM0589,2021JJ00,2300.0,4780.0,4050.0,
46437,ZW10320,GM0589,2022JJ00,1670.0,4320.0,3120.0,
46438,ZW10320,GM0589,2023JJ00,1430.0,4150.0,2610.0,
46439,ZW10320,GM0589,2024JJ00,1380.0,4290.0,2570.0,
46440,ZW10320,GM1734,2010JJ00,2950.0,4800.0,,
46441,ZW10320,GM1734,2011JJ00,2350.0,4850.0,,
46442,ZW10320,GM1734,2012JJ00,2500.0,4800.0,,
46443,ZW10320,GM1734,2013JJ00,2750.0,4600.0,,
46444,ZW10320,GM1734,2014JJ00,2050.0,4450.0,,
46445,ZW10320,GM1734,2015JJ00,2210.0,4380.0,,
46446,ZW10320,GM1734,2016JJ00,2290.0,4220.0,,
46447,ZW10320,GM1734,2017JJ00,2230.0,4130.0,,
46448,ZW10320,GM1734,2018JJ00,2220.0,4030.0,,
46449,ZW10320,GM1734,2019JJ00,2050.0,4200.0,,
46450,ZW10320,GM1734,2020JJ00,1910.0,4230.0,,
46451,ZW10320,GM1734,2021JJ00,2120.0,4350.0,3500.0,
46452,ZW10320,GM1734,2022JJ00,1510.0,4110.0,2850.0,
46453,ZW10320,GM1734,2023JJ00,1280.0,4070.0,2430.0,
46454,ZW10320,GM1734,2024JJ00,1240.0,4250.0,2450.0,
46455,ZW10320,GM0590,2010JJ00,2750.0,4850.0,,
46456,ZW10320,GM0590,2011JJ00,2150.0,4850.0,,
46457,ZW10320,GM0590,2012JJ00,2200.0,4850.0,,
46458,ZW10320,GM0590,2013JJ00,2400.0,4750.0,,
46459,ZW10320,GM0590,2014JJ00,1750.0,4400.0,,
46460,ZW10320,GM0590,2015JJ00,1890.0,4320.0,,
46461,ZW10320,GM0590,2016JJ00,1990.0,4360.0,,
46462,ZW10320,GM0590,2017JJ00,1910.0,4270.0,,
46463,ZW10320,GM0590,2018JJ00,1890.0,4220.0,,
46464,ZW10320,GM0590,2019JJ00,1730.0,4080.0,,
46465,ZW10320,GM0590,2020JJ00,1640.0,4250.0,,
46466,ZW10320,GM0590,2021JJ00,1770.0,4470.0,3780.0,
46467,ZW10320,GM0590,2022JJ00,1230.0,4220.0,3060.0,
46468,ZW10320,GM0590,2023JJ00,1020.0,4170.0,2560.0,
46469,ZW10320,GM0590,2024JJ00,980.0,4400.0,2590.0,
46470,ZW10320,GM1894,2010JJ00,3100.0,5200.0,,
46471,ZW10320,GM1894,2011JJ00,2400.0,5100.0,,
46472,ZW10320,GM1894,2012JJ00,2650.0,5050.0,,
46473,ZW10320,GM1894,2013JJ00,2750.0,5000.0,,
46474,ZW10320,GM1894,2014JJ00,2050.0,4850.0,,
46475,ZW10320,GM1894,2015JJ00,2190.0,4700.0,,
46476,ZW10320,GM1894,2016JJ00,2290.0,4610.0,,
46477,ZW10320,GM1894,2017JJ00,2210.0,4540.0,,
46478,ZW10320,GM1894,2018JJ00,2180.0,4470.0,,
46479,ZW10320,GM1894,2019JJ00,2040.0,4350.0,,
46480,ZW10320,GM1894,2020JJ00,1900.0,4290.0,,
46481,ZW10320,GM1894,2021JJ00,2100.0,4410.0,3380.0,
46482,ZW10320,GM1894,2022JJ00,1510.0,4190.0,2690.0,
46483,ZW10320,GM1894,2023JJ00,1260.0,4080.0,2140.0,
46484,ZW10320,GM1894,2024JJ00,1210.0,4220.0,2100.0,
46485,ZW10320,GM0765,2010JJ00,2900.0,4100.0,,
46486,ZW10320,GM0765,2011JJ00,2300.0,4100.0,,
46487,ZW10320,GM0765,2012JJ00,2550.0,4100.0,,
46488,ZW10320,GM0765,2013JJ00,2650.0,4050.0,,
46489,ZW10320,GM0765,2014JJ00,2000.0,3850.0,,
46490,ZW10320,GM0765,2015JJ00,2110.0,3740.0,,
46491,ZW10320,GM0765,2016JJ00,2240.0,3680.0,,
46492,ZW10320,GM0765,2017JJ00,2150.0,3590.0,,
46493,ZW10320,GM0765,2018JJ00,2170.0,3560.0,,
46494,ZW10320,GM0765,2019JJ00,1990.0,3430.0,,
46495,ZW10320,GM0765,2020JJ00,1900.0,3510.0,,
46496,ZW10320,GM0765,2021JJ00,2110.0,3570.0,2810.0,
46497,ZW10320,GM0765,2022JJ00,1530.0,3380.0,2330.0,
46498,ZW10320,GM0765,2023JJ00,1280.0,3360.0,1990.0,
46499,ZW10320,GM0765,2024JJ00,1210.0,3580.0,2020.0,
46500,ZW10320,GM1926,2010JJ00,2800.0,4950.0,,
46501,ZW10320,GM1926,2011JJ00,2150.0,4900.0,,
46502,ZW10320,GM1926,2012JJ00,2300.0,5000.0,,
46503,ZW10320,GM1926,2013JJ00,2500.0,5050.0,,
46504,ZW10320,GM1926,2014JJ00,1850.0,4850.0,,
46505,ZW10320,GM1926,2015JJ00,1940.0,4770.0,,
46506,ZW10320,GM1926,2016JJ00,1980.0,4590.0,,
46507,ZW10320,GM1926,2017JJ00,1900.0,4580.0,,
46508,ZW10320,GM1926,2018JJ00,1900.0,4560.0,,
46509,ZW10320,GM1926,2019JJ00,1820.0,4430.0,,
46510,ZW10320,GM1926,2020JJ00,1700.0,4480.0,,
46511,ZW10320,GM1926,2021JJ00,1870.0,4740.0,3860.0,
46512,ZW10320,GM1926,2022JJ00,1340.0,4550.0,3000.0,
46513,ZW10320,GM1926,2023JJ00,1170.0,4480.0,2570.0,
46514,ZW10320,GM1926,2024JJ00,1110.0,4620.0,2520.0,
46515,ZW10320,GM0439,2010JJ00,1400.0,5000.0,,
46516,ZW10320,GM0439,2011JJ00,1100.0,5000.0,,
46517,ZW10320,GM0439,2012JJ00,1200.0,4950.0,,
46518,ZW10320,GM0439,2013JJ00,1250.0,4800.0,,
46519,ZW10320,GM0439,2014JJ00,950.0,4750.0,,
46520,ZW10320,GM0439,2015JJ00,980.0,4720.0,,
46521,ZW10320,GM0439,2016JJ00,980.0,4550.0,,
46522,ZW10320,GM0439,2017JJ00,940.0,4430.0,,
46523,ZW10320,GM0439,2018JJ00,880.0,4290.0,,
46524,ZW10320,GM0439,2019JJ00,820.0,4340.0,,
46525,ZW10320,GM0439,2020JJ00,810.0,4360.0,,
46526,ZW10320,GM0439,2021JJ00,910.0,4520.0,3710.0,
46527,ZW10320,GM0439,2022JJ00,1190.0,4080.0,3040.0,
46528,ZW10320,GM0439,2023JJ00,1020.0,3980.0,2620.0,
46529,ZW10320,GM0439,2024JJ00,970.0,4090.0,2540.0,
46530,ZW10320,GM0273,2010JJ00,3350.0,4850.0,,
46531,ZW10320,GM0273,2011JJ00,2600.0,4800.0,,
46532,ZW10320,GM0273,2012JJ00,2800.0,4750.0,,
46533,ZW10320,GM0273,2013JJ00,2950.0,4600.0,,
46534,ZW10320,GM0273,2014JJ00,2200.0,4450.0,,
46535,ZW10320,GM0273,2015JJ00,2340.0,4400.0,,
46536,ZW10320,GM0273,2016JJ00,2470.0,4300.0,,
46537,ZW10320,GM0273,2017JJ00,2350.0,4190.0,,
46538,ZW10320,GM0273,2018JJ00,2330.0,4180.0,,
46539,ZW10320,GM0273,2019JJ00,2150.0,4240.0,,
46540,ZW10320,GM0273,2020JJ00,1980.0,4300.0,,
46541,ZW10320,GM0273,2021JJ00,2230.0,4440.0,3910.0,
46542,ZW10320,GM0273,2022JJ00,1640.0,4150.0,3210.0,
46543,ZW10320,GM0273,2023JJ00,1390.0,4040.0,2750.0,
46544,ZW10320,GM0273,2024JJ00,1350.0,4180.0,2700.0,
46545,ZW10320,GM0177,2010JJ00,2900.0,4550.0,,
46546,ZW10320,GM0177,2011JJ00,2250.0,4500.0,,
46547,ZW10320,GM0177,2012JJ00,2400.0,4450.0,,
46548,ZW10320,GM0177,2013JJ00,2500.0,4300.0,,
46549,ZW10320,GM0177,2014JJ00,1900.0,4100.0,,
46550,ZW10320,GM0177,2015JJ00,2040.0,4000.0,,
46551,ZW10320,GM0177,2016JJ00,2140.0,3940.0,,
46552,ZW10320,GM0177,2017JJ00,2050.0,3860.0,,
46553,ZW10320,GM0177,2018JJ00,2070.0,3850.0,,
46554,ZW10320,GM0177,2019JJ00,1920.0,3760.0,,
46555,ZW10320,GM0177,2020JJ00,1840.0,3860.0,,
46556,ZW10320,GM0177,2021JJ00,2020.0,4000.0,3140.0,
46557,ZW10320,GM0177,2022JJ00,1460.0,3770.0,2420.0,
46558,ZW10320,GM0177,2023JJ00,1230.0,3650.0,1980.0,
46559,ZW10320,GM0177,2024JJ00,1180.0,3830.0,1940.0,
46560,ZW10320,GM0595,2010JJ00,3500.0,5100.0,,
46561,ZW10320,GM0595,2011JJ00,,,,
46562,ZW10320,GM0595,2012JJ00,,,,
46563,ZW10320,GM0595,2013JJ00,,,,
46564,ZW10320,GM0595,2014JJ00,,,,
46565,ZW10320,GM0595,2015JJ00,,,,
46566,ZW10320,GM0595,2016JJ00,,,,
46567,ZW10320,GM0595,2017JJ00,,,,
46568,ZW10320,GM0595,2018JJ00,,,,
46569,ZW10320,GM0595,2019JJ00,,,,
46570,ZW10320,GM0595,2020JJ00,,,,
46571,ZW10320,GM0595,2021JJ00,,,,
46572,ZW10320,GM0595,2022JJ00,,,,
46573,ZW10320,GM0595,2023JJ00,,,,
46574,ZW10320,GM0595,2024JJ00,,,,
46575,ZW10320,GM0703,2010JJ00,2500.0,4050.0,,
46576,ZW10320,GM0703,2011JJ00,1950.0,4050.0,,
46577,ZW10320,GM0703,2012JJ00,2100.0,4050.0,,
46578,ZW10320,GM0703,2013JJ00,2300.0,4050.0,,
46579,ZW10320,GM0703,2014JJ00,1800.0,3800.0,,
46580,ZW10320,GM0703,2015JJ00,1840.0,3720.0,,
46581,ZW10320,GM0703,2016JJ00,1900.0,3650.0,,
46582,ZW10320,GM0703,2017JJ00,1770.0,3580.0,,
46583,ZW10320,GM0703,2018JJ00,1820.0,3540.0,,
46584,ZW10320,GM0703,2019JJ00,1670.0,3480.0,,
46585,ZW10320,GM0703,2020JJ00,1610.0,3500.0,,
46586,ZW10320,GM0703,2021JJ00,1830.0,3880.0,3210.0,
46587,ZW10320,GM0703,2022JJ00,1320.0,3660.0,2460.0,
46588,ZW10320,GM0703,2023JJ00,1150.0,3660.0,2090.0,
46589,ZW10320,GM0703,2024JJ00,1130.0,3760.0,2050.0,
46590,ZW10320,GM0274,2010JJ00,3900.0,4700.0,,
46591,ZW10320,GM0274,2011JJ00,3100.0,4700.0,,
46592,ZW10320,GM0274,2012JJ00,3350.0,4700.0,,
46593,ZW10320,GM0274,2013JJ00,3550.0,4600.0,,
46594,ZW10320,GM0274,2014JJ00,2700.0,4450.0,,
46595,ZW10320,GM0274,2015JJ00,2900.0,4370.0,,
46596,ZW10320,GM0274,2016JJ00,3020.0,4290.0,,
46597,ZW10320,GM0274,2017JJ00,2900.0,4170.0,,
46598,ZW10320,GM0274,2018JJ00,2820.0,4040.0,,
46599,ZW10320,GM0274,2019JJ00,2620.0,4090.0,,
