ID,BedrijfstypeNEG,RegioS,Perioden,TotaalMestproductie_1,DunneMest_2,VasteMest_3,Stikstofuitscheiding_4,TotaalGasvormigeStikstofverliezen_5,AmmoniakN_6,OverigeGasvormigeStikstofverliezenN_7,TotaalGasvormigeStikstofverliezen_8,AmmoniakN_9,OverigeStikstofverliezenN_10,AmmoniakverliesTijdensBeweidingN_11,TotaalStikstofproductie_12,k_0170KgHa_13,k_170250KgHa_14,k_2501000KgHa_15,k_1000KgHa_16,k_0170KgHa_17,k_170250KgHa_18,k_2501000KgHa_19,k_1000KgHa_20,TotaalFosfaatproductie_21,k_060KgHa_22,k_60110KgHa_23,k_110500KgHa_24,k_500KgHa_25,k_060KgHa_26,k_60110KgHa_27,k_110500KgHa_28,k_500KgHa_29,PlaatsingsruimteStikstof_30,PlaatsingsruimteFosfaat_31,AandeelBedrijvenZonderOverproductie_32,ResterendePlaatsingsruimteStikstof_33,ResterendePlaatsingsruimteFosfaat_34,AandeelBedrijvenMetOverproductie_35,Stikstofoverschot_36,Fosfaatoverschot_37,SaldoPlaatsingsruimteStikstof_38,SaldoPlaatsingsruimteStikstofPerHa_39,SaldoPlaatsingsruimteFosfaat_40,SaldoPlaatsingsruimteFosfaatPerHa_41,PlaatsingsruimteStikstof_42,PlaatsingsruimteFosfaat_43,AandeelBedrijvenZonderOverproductie_44,ResterendePlaatsingsruimteStikstof_45,ResterendePlaatsingsruimteFosfaat_46,AandeelBedrijvenMetOverproductie_47,Stikstofoverschot_48,Fosfaatoverschot_49,SaldoPlaatsingsruimteStikstof_50,SaldoPlaatsingsruimteStikstofPerHa_51,SaldoPlaatsingsruimteFosfaat_52,SaldoPlaatsingsruimteFosfaatPerHa_53,AantalLandbouwbedrijven_54,TotaalBemestbareCultuurgrond_55,Grasland_56,Snijmais_57,OverigBouwland_58
3527,T32,NL01  ,2001JJ00,2076.0,1748.0,328.0,22273.0,5966.0,4784.0,1182.0,5756.0,4574.0,1182.0,211.0,16517.0,96.0,2.0,2.0,1.0,7077.0,3493.0,4268.0,1680.0,8575.0,94.0,3.0,2.0,1.0,1926.0,2377.0,2705.0,1566.0,,64264.0,97.0,,58198.0,3.0,3521.0,2508.0,,,55690.0,87.0,109366.0,39346.0,95.0,96455.0,34449.0,5.0,5904.0,3760.0,90551.0,142.0,30689.0,48.0,33476.0,639364.0,32803.0,22634.0,583926.0
3528,T32,NL01  ,2002JJ00,2232.0,1885.0,347.0,23883.0,6395.0,5040.0,1355.0,6188.0,4833.0,1355.0,207.0,17695.0,96.0,2.0,2.0,1.0,7216.0,3715.0,5133.0,1631.0,9279.0,94.0,3.0,2.0,1.0,1927.0,2688.0,3047.0,1618.0,,62014.0,97.0,,55604.0,3.0,4020.0,2869.0,,,52735.0,81.0,110928.0,39962.0,94.0,97196.0,34729.0,6.0,6446.0,4131.0,90750.0,140.0,30598.0,47.0,32824.0,648300.0,35461.0,25342.0,587498.0
3529,T32,NL01  ,2003JJ00,2428.0,2093.0,335.0,25557.0,6739.0,5360.0,1378.0,6530.0,5152.0,1378.0,208.0,19027.0,95.0,2.0,3.0,1.0,6652.0,4101.0,6333.0,1941.0,10102.0,93.0,3.0,3.0,1.0,1801.0,2573.0,3897.0,1830.0,,62029.0,96.0,,55432.0,4.0,5188.0,3505.0,,,51927.0,79.0,112021.0,40400.0,94.0,98045.0,35050.0,6.0,7685.0,4836.0,90360.0,138.0,30213.0,46.0,31989.0,653764.0,39128.0,27487.0,587148.0
3530,T32,NL01  ,2004JJ00,2309.0,1981.0,328.0,23302.0,5576.0,4424.0,1152.0,5405.0,4253.0,1152.0,171.0,17897.0,95.0,2.0,2.0,1.0,6249.0,3920.0,5973.0,1755.0,9252.0,94.0,3.0,2.0,1.0,1758.0,2492.0,3348.0,1654.0,,59691.0,96.0,,53656.0,4.0,4833.0,3217.0,,,50439.0,77.0,112804.0,40705.0,94.0,99808.0,35709.0,6.0,7100.0,4349.0,92708.0,141.0,31360.0,48.0,31094.0,658895.0,39056.0,29403.0,590436.0
3531,T32,NL01  ,2005JJ00,2223.0,1886.0,337.0,23052.0,4880.0,4198.0,682.0,4705.0,4023.0,682.0,175.0,18347.0,95.0,2.0,3.0,1.0,5465.0,3688.0,7327.0,1867.0,9235.0,94.0,3.0,3.0,1.0,1646.0,2220.0,3693.0,1676.0,,55339.0,96.0,,49697.0,4.0,5825.0,3593.0,,,46104.0,71.0,110666.0,39872.0,94.0,98212.0,35105.0,6.0,7843.0,4562.0,90369.0,140.0,30543.0,47.0,30008.0,646338.0,36399.0,32912.0,577027.0
3532,T32,NL01  ,2006JJ00,2184.0,1858.0,326.0,22642.0,4846.0,4163.0,683.0,4683.0,4000.0,683.0,163.0,17959.0,95.0,2.0,2.0,1.0,5243.0,3550.0,7099.0,2066.0,9095.0,94.0,3.0,2.0,1.0,1541.0,2127.0,3740.0,1688.0,110938.0,55896.0,95.0,99120.0,50316.0,5.0,6548.0,3866.0,92572.0,143.0,46450.0,72.0,110938.0,39878.0,94.0,98803.0,35275.0,6.0,7793.0,4535.0,91010.0,141.0,30740.0,47.0,29205.0,647562.0,34149.0,36929.0,576483.0
3533,T32,NL01  ,2007JJ00,2105.0,1747.0,358.0,22562.0,4348.0,3721.0,627.0,4195.0,3568.0,627.0,153.0,18366.0,95.0,2.0,2.0,1.0,5201.0,3254.0,7737.0,2174.0,8783.0,94.0,3.0,2.0,1.0,1610.0,1954.0,3705.0,1513.0,110503.0,55524.0,95.0,98716.0,50035.0,5.0,6835.0,3691.0,91880.0,142.0,46344.0,72.0,110503.0,39744.0,95.0,98466.0,35176.0,5.0,7963.0,4262.0,90503.0,140.0,30915.0,48.0,27474.0,645061.0,34669.0,36783.0,573609.0
3534,T32,NL01  ,2008JJ00,2196.0,1834.0,361.0,23596.0,4478.0,3846.0,632.0,4325.0,3693.0,632.0,154.0,19271.0,95.0,2.0,2.0,1.0,5149.0,3268.0,8097.0,2757.0,9262.0,94.0,2.0,2.0,1.0,1555.0,1929.0,3859.0,1919.0,111581.0,55877.0,95.0,99721.0,50428.0,5.0,7724.0,4179.0,91997.0,141.0,46249.0,71.0,111581.0,40124.0,95.0,99507.0,35594.0,5.0,8890.0,4774.0,90617.0,139.0,30820.0,47.0,26575.0,651180.0,35116.0,40450.0,575614.0
3535,T32,NL01  ,2009JJ00,2085.0,1828.0,257.0,21546.0,4092.0,3479.0,612.0,3951.0,3338.0,612.0,141.0,17595.0,95.0,2.0,2.0,1.0,4800.0,3152.0,7220.0,2422.0,8566.0,94.0,2.0,2.0,1.0,1458.0,1786.0,3624.0,1697.0,109092.0,54648.0,95.0,98095.0,49597.0,5.0,6965.0,3827.0,91130.0,143.0,45770.0,72.0,109092.0,39250.0,95.0,97876.0,35051.0,5.0,8052.0,4403.0,89824.0,141.0,30648.0,48.0,25564.0,636774.0,34800.0,41246.0,560728.0
3536,T32,LD01  ,1994JJ00,332.0,274.0,58.0,4715.0,,558.0,,,501.0,,56.0,4213.0,96.0,2.0,3.0,0.0,1597.0,666.0,1876.0,75.0,1733.0,95.0,2.0,3.0,0.0,443.0,381.0,888.0,20.0,,23641.0,98.0,,22171.0,2.0,546.0,262.0,,,21908.0,119.0,31479.0,11259.0,95.0,28436.0,10224.0,5.0,1528.0,714.0,26908.0,146.0,9510.0,51.0,4724.0,184720.0,5871.0,4431.0,174418.0
3537,T32,LD01  ,1995JJ00,329.0,271.0,58.0,4665.0,,551.0,,,494.0,,57.0,4171.0,96.0,1.0,3.0,0.0,1558.0,647.0,1937.0,29.0,1560.0,95.0,2.0,2.0,0.0,425.0,417.0,707.0,11.0,,20380.0,98.0,,19055.0,2.0,553.0,236.0,,,18819.0,103.0,31227.0,11163.0,95.0,28203.0,10146.0,5.0,1359.0,561.0,26844.0,147.0,9585.0,52.0,4600.0,183203.0,5692.0,3708.0,173804.0
3538,T32,LD01  ,1996JJ00,331.0,267.0,64.0,4925.0,,581.0,,,521.0,,60.0,4404.0,95.0,2.0,3.0,0.0,1571.0,723.0,2109.0,1.0,1604.0,95.0,2.0,3.0,0.0,396.0,462.0,746.0,0.0,,20303.0,98.0,,18924.0,2.0,539.0,224.0,,,18699.0,102.0,31216.0,11171.0,95.0,28064.0,10131.0,5.0,1477.0,594.0,26587.0,145.0,9537.0,52.0,4546.0,183231.0,5914.0,4338.0,172979.0
3539,T32,LD01  ,1997JJ00,315.0,255.0,60.0,4648.0,,583.0,,,530.0,,53.0,4118.0,95.0,2.0,3.0,0.0,1507.0,666.0,1945.0,0.0,1605.0,95.0,2.0,3.0,0.0,409.0,431.0,765.0,0.0,,20151.0,97.0,,18776.0,3.0,503.0,230.0,,,18546.0,102.0,30981.0,11087.0,95.0,27931.0,10059.0,5.0,1369.0,602.0,26563.0,146.0,9458.0,52.0,4501.0,181869.0,5824.0,5196.0,170849.0
3540,T32,LD01  ,1998JJ00,358.0,288.0,70.0,4946.0,,593.0,,,538.0,,55.0,4408.0,95.0,2.0,3.0,0.0,1648.0,962.0,1798.0,0.0,1747.0,95.0,3.0,2.0,0.0,467.0,601.0,679.0,0.0,,19301.0,98.0,,17765.0,2.0,462.0,210.0,,,17555.0,96.0,31178.0,11161.0,95.0,27742.0,9967.0,5.0,1327.0,581.0,26415.0,144.0,9386.0,51.0,4388.0,182941.0,6159.0,4077.0,172705.0
3541,T32,LD01  ,1999JJ00,363.0,286.0,78.0,5252.0,1335.0,892.0,443.0,1287.0,843.0,443.0,48.0,3966.0,96.0,2.0,2.0,0.0,1851.0,1063.0,1027.0,25.0,2006.0,95.0,3.0,3.0,0.0,459.0,554.0,980.0,14.0,,18630.0,97.0,,16957.0,3.0,559.0,333.0,,,16624.0,94.0,30101.0,10789.0,95.0,26661.0,9516.0,5.0,1284.0,751.0,25376.0,144.0,8766.0,50.0,4286.0,176475.0,6682.0,5324.0,164469.0
3542,T32,LD01  ,2000JJ00,359.0,275.0,84.0,5250.0,1358.0,898.0,460.0,1313.0,853.0,460.0,45.0,3937.0,96.0,2.0,2.0,0.0,1843.0,957.0,1099.0,38.0,2110.0,94.0,3.0,3.0,0.0,446.0,596.0,1031.0,37.0,,17692.0,96.0,,16012.0,4.0,673.0,430.0,,,15581.0,89.0,30013.0,10742.0,94.0,26550.0,9452.0,6.0,1336.0,835.0,25214.0,143.0,8618.0,49.0,4135.0,176008.0,6054.0,3379.0,166576.0
3543,T32,LD01  ,2001JJ00,321.0,235.0,87.0,4860.0,1276.0,830.0,446.0,1236.0,790.0,446.0,40.0,3624.0,96.0,2.0,2.0,0.0,1760.0,966.0,864.0,35.0,1808.0,94.0,3.0,2.0,0.0,440.0,673.0,656.0,39.0,,17103.0,97.0,,15553.0,3.0,442.0,258.0,,,15295.0,90.0,29072.0,10397.0,95.0,25854.0,9190.0,5.0,1077.0,606.0,24777.0,145.0,8584.0,50.0,3865.0,170471.0,5640.0,2818.0,162013.0
3544,T32,LD01  ,2002JJ00,318.0,223.0,95.0,5302.0,1425.0,897.0,528.0,1389.0,861.0,528.0,36.0,3913.0,96.0,2.0,2.0,0.0,1688.0,1070.0,1085.0,70.0,1909.0,94.0,3.0,2.0,0.0,458.0,684.0,711.0,57.0,,16180.0,97.0,,14582.0,3.0,568.0,311.0,,,14271.0,84.0,28900.0,10351.0,94.0,25580.0,9087.0,6.0,1243.0,658.0,24337.0,144.0,8429.0,50.0,3766.0,169574.0,5900.0,3480.0,160194.0
3545,T32,LD01  ,2003JJ00,339.0,252.0,87.0,5179.0,1378.0,887.0,492.0,1342.0,850.0,492.0,37.0,3838.0,96.0,2.0,2.0,0.0,1754.0,977.0,1063.0,43.0,1985.0,94.0,3.0,3.0,0.0,461.0,603.0,879.0,42.0,,16291.0,96.0,,14690.0,4.0,656.0,384.0,,,14306.0,83.0,29325.0,10502.0,94.0,26020.0,9236.0,6.0,1272.0,728.0,24748.0,144.0,8508.0,50.0,3664.0,171624.0,6821.0,3745.0,161058.0
3546,T32,LD01  ,2004JJ00,322.0,237.0,85.0,4996.0,1268.0,803.0,465.0,1241.0,777.0,465.0,27.0,3755.0,96.0,2.0,2.0,0.0,1611.0,1070.0,1010.0,64.0,1893.0,94.0,3.0,3.0,0.0,450.0,586.0,803.0,54.0,,15678.0,96.0,,14186.0,4.0,710.0,400.0,,,13785.0,79.0,29601.0,10607.0,94.0,26455.0,9398.0,6.0,1264.0,695.0,25191.0,145.0,8702.0,50.0,3592.0,173468.0,6635.0,4310.0,162523.0
3547,T32,LD01  ,2005JJ00,323.0,236.0,87.0,5127.0,940.0,790.0,150.0,911.0,762.0,150.0,29.0,4216.0,95.0,2.0,3.0,0.0,1381.0,948.0,1857.0,29.0,1959.0,94.0,3.0,3.0,0.0,415.0,607.0,904.0,34.0,,14480.0,96.0,,13034.0,4.0,1043.0,513.0,,,12522.0,74.0,28944.0,10360.0,94.0,25804.0,9168.0,6.0,1605.0,780.0,24198.0,143.0,8389.0,49.0,3506.0,169546.0,6253.0,5245.0,158049.0
3548,T32,LD01  ,2006JJ00,315.0,232.0,83.0,4930.0,911.0,768.0,143.0,884.0,741.0,143.0,27.0,4046.0,96.0,2.0,2.0,0.0,1258.0,967.0,1765.0,55.0,1892.0,94.0,3.0,3.0,0.0,362.0,637.0,854.0,40.0,28909.0,14535.0,95.0,25957.0,13120.0,5.0,1201.0,581.0,24756.0,146.0,12539.0,74.0,28909.0,10332.0,94.0,25859.0,9186.0,6.0,1530.0,752.0,24329.0,144.0,8435.0,50.0,3458.0,169290.0,5809.0,6570.0,156911.0
3549,T32,LD01  ,2007JJ00,299.0,207.0,92.0,5107.0,819.0,695.0,124.0,796.0,672.0,124.0,23.0,4311.0,95.0,2.0,3.0,0.0,1380.0,847.0,2016.0,68.0,1938.0,94.0,3.0,3.0,0.0,408.0,551.0,936.0,43.0,28977.0,14552.0,95.0,25896.0,13107.0,5.0,1307.0,602.0,24589.0,145.0,12504.0,74.0,28977.0,10357.0,94.0,25831.0,9180.0,6.0,1631.0,762.0,24200.0,142.0,8418.0,50.0,3252.0,169945.0,5351.0,6816.0,157778.0
3550,T32,LD01  ,2008JJ00,312.0,221.0,91.0,5280.0,846.0,720.0,127.0,824.0,698.0,127.0,22.0,4455.0,95.0,2.0,3.0,0.0,1413.0,911.0,2009.0,122.0,2014.0,94.0,2.0,3.0,0.0,411.0,559.0,960.0,83.0,29408.0,14737.0,95.0,26270.0,13280.0,5.0,1416.0,658.0,24854.0,144.0,12621.0,73.0,29408.0,10506.0,94.0,26232.0,9318.0,6.0,1752.0,827.0,24480.0,142.0,8492.0,49.0,3175.0,172434.0,5334.0,6628.0,160471.0
3551,T32,LD01  ,2009JJ00,287.0,203.0,84.0,4885.0,796.0,667.0,129.0,777.0,648.0,129.0,19.0,4108.0,95.0,2.0,3.0,0.0,1174.0,950.0,1983.0,0.0,1865.0,94.0,2.0,3.0,0.0,365.0,499.0,997.0,3.0,28825.0,14450.0,95.0,25947.0,13098.0,5.0,1327.0,613.0,24620.0,146.0,12486.0,74.0,28825.0,10304.0,95.0,25895.0,9208.0,5.0,1631.0,769.0,24264.0,144.0,8439.0,50.0,3022.0,169049.0,5375.0,6789.0,156885.0
3552,T32,LD02  ,1994JJ00,460.0,426.0,34.0,4730.0,,651.0,,,597.0,,54.0,4132.0,91.0,3.0,5.0,1.0,1153.0,634.0,1955.0,390.0,1730.0,91.0,4.0,5.0,1.0,335.0,408.0,818.0,169.0,,16976.0,96.0,,15591.0,4.0,717.0,346.0,,,15246.0,119.0,22076.0,7954.0,91.0,19368.0,6980.0,9.0,1740.0,803.0,17629.0,137.0,6177.0,48.0,7484.0,128642.0,7866.0,12216.0,108560.0
3553,T32,LD02  ,1995JJ00,434.0,396.0,38.0,4625.0,,633.0,,,582.0,,51.0,4043.0,92.0,3.0,5.0,1.0,1129.0,717.0,1808.0,388.0,1607.0,92.0,4.0,4.0,1.0,329.0,455.0,665.0,159.0,,14388.0,96.0,,13154.0,4.0,838.0,373.0,,,12781.0,100.0,21961.0,7909.0,92.0,19318.0,6966.0,8.0,1644.0,712.0,17674.0,138.0,6254.0,49.0,7364.0,128109.0,7410.0,11131.0,109567.0
3554,T32,LD02  ,1996JJ00,449.0,408.0,41.0,4796.0,,660.0,,,605.0,,56.0,4191.0,92.0,3.0,5.0,1.0,1149.0,751.0,1928.0,363.0,1632.0,92.0,4.0,4.0,1.0,348.0,416.0,719.0,149.0,,14433.0,96.0,,13178.0,4.0,850.0,377.0,,,12801.0,99.0,22187.0,7997.0,91.0,19448.0,7027.0,9.0,1711.0,732.0,17738.0,137.0,6295.0,49.0,7274.0,129478.0,7617.0,11903.0,109958.0
3555,T32,LD02  ,1997JJ00,466.0,428.0,39.0,4833.0,,748.0,,,694.0,,53.0,4138.0,91.0,3.0,5.0,1.0,1156.0,864.0,1755.0,364.0,1667.0,91.0,4.0,4.0,1.0,355.0,453.0,705.0,153.0,,14556.0,96.0,,13272.0,4.0,830.0,383.0,,,12889.0,99.0,22382.0,8073.0,91.0,19617.0,7087.0,9.0,1646.0,731.0,17970.0,138.0,6356.0,49.0,7214.0,130473.0,8166.0,12811.0,109496.0
3556,T32,LD02  ,1998JJ00,514.0,467.0,47.0,5024.0,,697.0,,,644.0,,52.0,4380.0,91.0,4.0,5.0,1.0,1197.0,995.0,1875.0,313.0,1798.0,91.0,5.0,4.0,1.0,378.0,543.0,749.0,129.0,,13931.0,96.0,,12522.0,4.0,821.0,388.0,,,12133.0,92.0,22557.0,8146.0,91.0,19537.0,7046.0,9.0,1671.0,753.0,17867.0,136.0,6294.0,48.0,7106.0,131442.0,8649.0,10925.0,111868.0
3557,T32,LD02  ,1999JJ00,495.0,441.0,55.0,4975.0,1300.0,1024.0,276.0,1253.0,977.0,276.0,47.0,3721.0,93.0,3.0,3.0,1.0,1500.0,746.0,1279.0,196.0,1835.0,92.0,4.0,3.0,1.0,387.0,561.0,742.0,145.0,,14017.0,96.0,,12575.0,4.0,673.0,392.0,,,12183.0,92.0,22674.0,8186.0,92.0,19742.0,7068.0,8.0,1346.0,751.0,18396.0,139.0,6317.0,48.0,6902.0,132325.0,8216.0,11065.0,113044.0
3558,T32,LD02  ,2000JJ00,525.0,452.0,73.0,5278.0,1446.0,1165.0,281.0,1398.0,1117.0,281.0,48.0,3880.0,93.0,3.0,3.0,1.0,1493.0,780.0,1185.0,422.0,2113.0,91.0,5.0,3.0,1.0,368.0,598.0,798.0,350.0,,13110.0,95.0,,11654.0,5.0,929.0,657.0,,,10997.0,85.0,22276.0,8039.0,91.0,19283.0,6899.0,9.0,1531.0,1000.0,17752.0,137.0,5899.0,45.0,6739.0,129869.0,8234.0,8916.0,112720.0
3559,T32,LD02  ,2001JJ00,450.0,376.0,74.0,4651.0,1291.0,1022.0,269.0,1248.0,978.0,269.0,44.0,3403.0,93.0,3.0,3.0,1.0,1436.0,719.0,877.0,371.0,1829.0,91.0,4.0,3.0,1.0,365.0,569.0,551.0,344.0,,12555.0,95.0,,11265.0,5.0,726.0,539.0,,,10726.0,86.0,21390.0,7702.0,92.0,18694.0,6671.0,8.0,1244.0,821.0,17450.0,140.0,5850.0,47.0,6301.0,124847.0,7043.0,7519.0,110286.0
3560,T32,LD02  ,2002JJ00,482.0,403.0,79.0,4967.0,1373.0,1072.0,301.0,1330.0,1029.0,301.0,43.0,3638.0,94.0,3.0,3.0,1.0,1528.0,726.0,1039.0,345.0,1986.0,92.0,5.0,3.0,1.0,401.0,591.0,641.0,353.0,,12203.0,95.0,,10847.0,5.0,824.0,629.0,,,10217.0,80.0,21858.0,7884.0,92.0,18966.0,6771.0,8.0,1301.0,894.0,17665.0,139.0,5877.0,46.0,6287.0,127459.0,7892.0,8466.0,111102.0
3561,T32,LD02  ,2003JJ00,543.0,468.0,75.0,5599.0,1543.0,1225.0,318.0,1502.0,1184.0,318.0,41.0,4097.0,92.0,3.0,4.0,1.0,1406.0,873.0,1289.0,529.0,2277.0,90.0,5.0,4.0,1.0,372.0,610.0,811.0,484.0,,12125.0,93.0,,10670.0,7.0,1134.0,822.0,,,9848.0,77.0,21950.0,7936.0,90.0,18923.0,6754.0,10.0,1666.0,1117.0,17258.0,135.0,5636.0,44.0,6248.0,127820.0,8903.0,9234.0,109683.0
3562,T32,LD02  ,2004JJ00,498.0,429.0,69.0,4819.0,1181.0,949.0,232.0,1147.0,915.0,232.0,33.0,3671.0,93.0,3.0,3.0,1.0,1385.0,795.0,1149.0,342.0,1936.0,91.0,5.0,3.0,1.0,364.0,625.0,614.0,333.0,,11882.0,94.0,,10567.0,6.0,884.0,621.0,,,9946.0,76.0,22496.0,8129.0,92.0,19678.0,7031.0,8.0,1346.0,861.0,18332.0,140.0,6171.0,47.0,6184.0,131041.0,8869.0,9722.0,112451.0
3563,T32,LD02  ,2005JJ00,505.0,434.0,71.0,4893.0,1102.0,916.0,186.0,1065.0,879.0,186.0,37.0,3829.0,93.0,3.0,3.0,1.0,1281.0,807.0,1352.0,388.0,1982.0,91.0,4.0,3.0,1.0,360.0,594.0,688.0,341.0,,11113.0,94.0,,9849.0,6.0,1089.0,718.0,,,9131.0,70.0,22234.0,8031.0,92.0,19439.0,6954.0,8.0,1508.0,930.0,17931.0,138.0,6024.0,46.0,5954.0,129655.0,8394.0,11240.0,110021.0
3564,T32,LD02  ,2006JJ00,486.0,417.0,69.0,4670.0,1068.0,882.0,186.0,1034.0,848.0,186.0,34.0,3636.0,93.0,3.0,3.0,1.0,1208.0,674.0,1330.0,424.0,1894.0,91.0,4.0,3.0,1.0,344.0,467.0,715.0,368.0,21916.0,11039.0,93.0,19419.0,9857.0,7.0,1248.0,775.0,18172.0,142.0,9082.0,71.0,21916.0,7887.0,92.0,19343.0,6899.0,8.0,1484.0,913.0,17859.0,140.0,5986.0,47.0,5829.0,127617.0,7664.0,11025.0,108928.0
3565,T32,LD02  ,2007JJ00,474.0,397.0,77.0,4790.0,1001.0,825.0,176.0,970.0,794.0,176.0,31.0,3820.0,93.0,3.0,3.0,1.0,1122.0,753.0,1414.0,531.0,1901.0,92.0,4.0,3.0,1.0,322.0,492.0,706.0,380.0,21704.0,10887.0,94.0,19194.0,9699.0,6.0,1383.0,783.0,17811.0,141.0,8916.0,71.0,21704.0,7808.0,93.0,19097.0,6812.0,7.0,1623.0,916.0,17474.0,138.0,5896.0,47.0,5498.0,126264.0,7752.0,10297.0,108215.0
3566,T32,LD02  ,2008JJ00,510.0,432.0,78.0,5069.0,1017.0,842.0,175.0,982.0,807.0,175.0,34.0,4087.0,93.0,3.0,3.0,1.0,1091.0,771.0,1629.0,596.0,2019.0,92.0,4.0,3.0,1.0,311.0,469.0,823.0,416.0,21992.0,10987.0,94.0,19371.0,9779.0,6.0,1568.0,880.0,17803.0,139.0,8899.0,70.0,21992.0,7913.0,93.0,19297.0,6904.0,7.0,1820.0,1019.0,17477.0,137.0,5885.0,46.0,5326.0,127820.0,8143.0,12230.0,107446.0
3567,T32,LD02  ,2009JJ00,438.0,380.0,57.0,4302.0,871.0,706.0,165.0,843.0,678.0,165.0,29.0,3459.0,94.0,2.0,2.0,1.0,1113.0,780.0,1099.0,467.0,1738.0,93.0,3.0,3.0,2.0,316.0,462.0,635.0,325.0,21764.0,10890.0,94.0,19347.0,9780.0,6.0,1165.0,677.0,18183.0,143.0,9103.0,72.0,21764.0,7840.0,93.0,19292.0,6910.0,7.0,1401.0,813.0,17891.0,141.0,6097.0,48.0,5177.0,126717.0,7913.0,12107.0,106697.0
3568,T32,LD03  ,1994JJ00,423.0,376.0,47.0,4001.0,,472.0,,,372.0,,100.0,3629.0,98.0,1.0,1.0,0.0,1905.0,480.0,1136.0,108.0,1275.0,98.0,1.0,1.0,0.0,546.0,323.0,350.0,56.0,,30047.0,99.0,,28927.0,1.0,291.0,155.0,,,28772.0,124.0,39761.0,14317.0,98.0,36828.0,13371.0,2.0,837.0,375.0,35991.0,155.0,12996.0,56.0,18633.0,232344.0,12535.0,2554.0,217254.0
3569,T32,LD03  ,1995JJ00,400.0,352.0,49.0,3860.0,,455.0,,,358.0,,97.0,3502.0,98.0,1.0,1.0,0.0,1840.0,576.0,942.0,145.0,1180.0,98.0,1.0,1.0,0.0,520.0,332.0,277.0,51.0,,25946.0,99.0,,24905.0,1.0,299.0,139.0,,,24766.0,107.0,39562.0,14255.0,98.0,36701.0,13357.0,2.0,772.0,322.0,35930.0,155.0,13034.0,56.0,18160.0,231290.0,12592.0,2574.0,216124.0
3570,T32,LD03  ,1996JJ00,404.0,356.0,48.0,3958.0,,469.0,,,367.0,,101.0,3591.0,98.0,1.0,1.0,0.0,1853.0,538.0,980.0,221.0,1151.0,98.0,1.0,0.0,0.0,464.0,334.0,279.0,75.0,,25823.0,99.0,,24839.0,1.0,363.0,167.0,,,24672.0,106.0,39680.0,14289.0,98.0,36780.0,13428.0,2.0,839.0,344.0,35941.0,155.0,13084.0,56.0,17761.0,231921.0,12464.0,2639.0,216819.0
3571,T32,LD03  ,1997JJ00,414.0,369.0,45.0,3972.0,,511.0,,,412.0,,99.0,3559.0,98.0,1.0,1.0,0.0,1834.0,735.0,907.0,84.0,1176.0,98.0,1.0,1.0,0.0,491.0,438.0,207.0,41.0,,25809.0,99.0,,24739.0,1.0,223.0,106.0,,,24633.0,106.0,39669.0,14284.0,98.0,36663.0,13350.0,2.0,727.0,301.0,35936.0,155.0,13049.0,56.0,17320.0,231757.0,12629.0,3001.0,216126.0
3572,T32,LD03  ,1998JJ00,474.0,416.0,58.0,4813.0,,590.0,,,494.0,,95.0,4319.0,98.0,1.0,1.0,0.0,2239.0,824.0,1132.0,123.0,1602.0,98.0,1.0,1.0,0.0,621.0,598.0,318.0,65.0,,24516.0,99.0,,23087.0,1.0,355.0,174.0,,,22913.0,99.0,39674.0,14288.0,98.0,35970.0,13042.0,2.0,907.0,409.0,35063.0,151.0,12633.0,55.0,16912.0,231624.0,13010.0,2631.0,215983.0
3573,T32,LD03  ,1999JJ00,466.0,411.0,55.0,4527.0,1017.0,820.0,197.0,939.0,742.0,197.0,78.0,3588.0,98.0,1.0,1.0,0.0,2191.0,614.0,729.0,54.0,1582.0,98.0,1.0,1.0,0.0,664.0,479.0,397.0,42.0,,24129.0,99.0,,22720.0,1.0,283.0,173.0,,,22547.0,99.0,39057.0,14065.0,98.0,35737.0,12834.0,2.0,658.0,374.0,35079.0,154.0,12459.0,55.0,16354.0,227956.0,12908.0,3143.0,211904.0
3574,T32,LD03  ,2000JJ00,456.0,396.0,61.0,4428.0,1019.0,826.0,193.0,942.0,748.0,193.0,78.0,3486.0,98.0,1.0,1.0,0.0,2123.0,580.0,634.0,149.0,1619.0,98.0,1.0,1.0,0.0,621.0,522.0,337.0,139.0,,22709.0,99.0,,21364.0,1.0,384.0,274.0,,,21090.0,94.0,38579.0,13881.0,98.0,35362.0,12695.0,2.0,701.0,451.0,34661.0,154.0,12245.0,54.0,15498.0,225263.0,12165.0,2727.0,210372.0
3575,T32,LD03  ,2001JJ00,405.0,351.0,54.0,3862.0,893.0,727.0,166.0,828.0,662.0,166.0,65.0,3034.0,98.0,1.0,1.0,0.0,1912.0,505.0,506.0,111.0,1379.0,98.0,1.0,0.0,0.0,579.0,449.0,226.0,124.0,,21844.0,99.0,,20669.0,1.0,276.0,203.0,,,20466.0,94.0,37196.0,13358.0,98.0,34381.0,12308.0,2.0,553.0,346.0,33828.0,156.0,11962.0,55.0,14333.0,217396.0,10482.0,2940.0,203974.0
