ID,Bedrijfsafvalstoffen,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
2115,A050391,T001617,349400,2012JJ00,548.0
2116,A050391,T001617,349400,2013JJ00,541.0
2117,A050391,T001617,349400,2014JJ00,647.0
2118,A050391,T001617,349400,2015JJ00,671.0
2119,A050391,T001617,349400,2016JJ00,887.0
2120,A050391,T001617,349400,2017JJ00,885.0
2121,A050391,T001617,349400,2018JJ00,963.0
2122,A050391,T001617,349400,2019JJ00,928.0
2123,A050391,T001617,349400,2020JJ00,1206.0
2124,A050391,T001617,349400,2021JJ00,1372.0
2125,A050391,T001617,349800,1994JJ00,
2126,A050391,T001617,349800,1996JJ00,
2127,A050391,T001617,349800,1998JJ00,
2128,A050391,T001617,349800,2000JJ00,
2129,A050391,T001617,349800,2001JJ00,
2130,A050391,T001617,349800,2002JJ00,
2131,A050391,T001617,349800,2003JJ00,
2132,A050391,T001617,349800,2004JJ00,
2133,A050391,T001617,349800,2005JJ00,
2134,A050391,T001617,349800,2006JJ00,
2135,A050391,T001617,349800,2007JJ00,16.0
2136,A050391,T001617,349800,2008JJ00,18.0
2137,A050391,T001617,349800,2009JJ00,19.0
2138,A050391,T001617,349800,2010JJ00,101.0
2139,A050391,T001617,349800,2011JJ00,105.0
2140,A050391,T001617,349800,2012JJ00,56.0
2141,A050391,T001617,349800,2013JJ00,58.0
2142,A050391,T001617,349800,2014JJ00,56.0
2143,A050391,T001617,349800,2015JJ00,55.0
2144,A050391,T001617,349800,2016JJ00,60.0
2145,A050391,T001617,349800,2017JJ00,61.0
2146,A050391,T001617,349800,2018JJ00,65.0
2147,A050391,T001617,349800,2019JJ00,67.0
2148,A050391,T001617,349800,2020JJ00,70.0
2149,A050391,T001617,349800,2021JJ00,69.0
2150,A050391,T001618,300002,1994JJ00,
2151,A050391,T001618,300002,1996JJ00,
2152,A050391,T001618,300002,1998JJ00,
2153,A050391,T001618,300002,2000JJ00,
2154,A050391,T001618,300002,2001JJ00,
2155,A050391,T001618,300002,2002JJ00,
2156,A050391,T001618,300002,2003JJ00,
2157,A050391,T001618,300002,2004JJ00,
2158,A050391,T001618,300002,2005JJ00,
2159,A050391,T001618,300002,2006JJ00,
2160,A050391,T001618,300002,2007JJ00,5745.0
2161,A050391,T001618,300002,2008JJ00,5726.0
2162,A050391,T001618,300002,2009JJ00,5746.0
2163,A050391,T001618,300002,2010JJ00,4356.0
2164,A050391,T001618,300002,2011JJ00,4332.0
2165,A050391,T001618,300002,2012JJ00,3727.0
2166,A050391,T001618,300002,2013JJ00,3552.0
2167,A050391,T001618,300002,2014JJ00,3449.0
2168,A050391,T001618,300002,2015JJ00,3319.0
2169,A050391,T001618,300002,2016JJ00,3514.0
2170,A050391,T001618,300002,2017JJ00,3602.0
2171,A050391,T001618,300002,2018JJ00,3484.0
2172,A050391,T001618,300002,2019JJ00,3519.0
2173,A050391,T001618,300002,2020JJ00,3516.0
2174,A050391,T001618,300002,2021JJ00,3469.0
2175,A050391,T001618,305700,1994JJ00,171.0
2176,A050391,T001618,305700,1996JJ00,118.0
2177,A050391,T001618,305700,1998JJ00,89.0
2178,A050391,T001618,305700,2000JJ00,154.0
2179,A050391,T001618,305700,2001JJ00,147.0
2180,A050391,T001618,305700,2002JJ00,143.0
2181,A050391,T001618,305700,2003JJ00,153.0
2182,A050391,T001618,305700,2004JJ00,49.0
2183,A050391,T001618,305700,2005JJ00,37.0
2184,A050391,T001618,305700,2006JJ00,51.0
2185,A050391,T001618,305700,2007JJ00,96.0
2186,A050391,T001618,305700,2008JJ00,181.0
2187,A050391,T001618,305700,2009JJ00,116.0
2188,A050391,T001618,305700,2010JJ00,128.0
2189,A050391,T001618,305700,2011JJ00,88.0
2190,A050391,T001618,305700,2012JJ00,88.0
2191,A050391,T001618,305700,2013JJ00,94.0
2192,A050391,T001618,305700,2014JJ00,138.0
2193,A050391,T001618,305700,2015JJ00,96.0
2194,A050391,T001618,305700,2016JJ00,81.0
2195,A050391,T001618,305700,2017JJ00,74.0
2196,A050391,T001618,305700,2018JJ00,74.0
2197,A050391,T001618,305700,2019JJ00,66.0
2198,A050391,T001618,305700,2020JJ00,85.0
2199,A050391,T001618,305700,2021JJ00,76.0
2200,A050391,T001618,307500,1994JJ00,3844.0
2201,A050391,T001618,307500,1996JJ00,3682.0
2202,A050391,T001618,307500,1998JJ00,3847.0
2203,A050391,T001618,307500,2000JJ00,2758.0
2204,A050391,T001618,307500,2001JJ00,2316.0
2205,A050391,T001618,307500,2002JJ00,2565.0
2206,A050391,T001618,307500,2003JJ00,2454.0
2207,A050391,T001618,307500,2004JJ00,1394.0
2208,A050391,T001618,307500,2005JJ00,1381.0
2209,A050391,T001618,307500,2006JJ00,1330.0
2210,A050391,T001618,307500,2007JJ00,1310.0
2211,A050391,T001618,307500,2008JJ00,1332.0
2212,A050391,T001618,307500,2009JJ00,1264.0
2213,A050391,T001618,307500,2010JJ00,1292.0
2214,A050391,T001618,307500,2011JJ00,1193.0
2215,A050391,T001618,307500,2012JJ00,777.0
2216,A050391,T001618,307500,2013JJ00,717.0
2217,A050391,T001618,307500,2014JJ00,670.0
2218,A050391,T001618,307500,2015JJ00,597.0
2219,A050391,T001618,307500,2016JJ00,647.0
2220,A050391,T001618,307500,2017JJ00,695.0
2221,A050391,T001618,307500,2018JJ00,707.0
2222,A050391,T001618,307500,2019JJ00,723.0
2223,A050391,T001618,307500,2020JJ00,631.0
2224,A050391,T001618,307500,2021JJ00,563.0
2225,A050391,T001618,307610,1994JJ00,502.0
2226,A050391,T001618,307610,1996JJ00,548.0
2227,A050391,T001618,307610,1998JJ00,661.0
2228,A050391,T001618,307610,2000JJ00,696.0
2229,A050391,T001618,307610,2001JJ00,772.0
2230,A050391,T001618,307610,2002JJ00,1245.0
2231,A050391,T001618,307610,2003JJ00,1173.0
2232,A050391,T001618,307610,2004JJ00,431.0
2233,A050391,T001618,307610,2005JJ00,416.0
2234,A050391,T001618,307610,2006JJ00,365.0
2235,A050391,T001618,307610,2007JJ00,365.0
2236,A050391,T001618,307610,2008JJ00,406.0
2237,A050391,T001618,307610,2009JJ00,420.0
2238,A050391,T001618,307610,2010JJ00,414.0
2239,A050391,T001618,307610,2011JJ00,368.0
2240,A050391,T001618,307610,2012JJ00,205.0
2241,A050391,T001618,307610,2013JJ00,156.0
2242,A050391,T001618,307610,2014JJ00,158.0
2243,A050391,T001618,307610,2015JJ00,159.0
2244,A050391,T001618,307610,2016JJ00,151.0
2245,A050391,T001618,307610,2017JJ00,182.0
2246,A050391,T001618,307610,2018JJ00,159.0
2247,A050391,T001618,307610,2019JJ00,205.0
2248,A050391,T001618,307610,2020JJ00,140.0
2249,A050391,T001618,307610,2021JJ00,104.0
2250,A050391,T001618,307600,1994JJ00,455.0
2251,A050391,T001618,307600,1996JJ00,512.0
2252,A050391,T001618,307600,1998JJ00,639.0
2253,A050391,T001618,307600,2000JJ00,656.0
2254,A050391,T001618,307600,2001JJ00,741.0
2255,A050391,T001618,307600,2002JJ00,1214.0
2256,A050391,T001618,307600,2003JJ00,1145.0
2257,A050391,T001618,307600,2004JJ00,411.0
2258,A050391,T001618,307600,2005JJ00,392.0
2259,A050391,T001618,307600,2006JJ00,350.0
2260,A050391,T001618,307600,2007JJ00,353.0
2261,A050391,T001618,307600,2008JJ00,390.0
2262,A050391,T001618,307600,2009JJ00,404.0
2263,A050391,T001618,307600,2010JJ00,404.0
2264,A050391,T001618,307600,2011JJ00,359.0
2265,A050391,T001618,307600,2012JJ00,192.0
2266,A050391,T001618,307600,2013JJ00,143.0
2267,A050391,T001618,307600,2014JJ00,152.0
2268,A050391,T001618,307600,2015JJ00,154.0
2269,A050391,T001618,307600,2016JJ00,149.0
2270,A050391,T001618,307600,2017JJ00,179.0
2271,A050391,T001618,307600,2018JJ00,159.0
2272,A050391,T001618,307600,2019JJ00,202.0
2273,A050391,T001618,307600,2020JJ00,139.0
2274,A050391,T001618,307600,2021JJ00,102.0
2275,A050391,T001618,311300,1994JJ00,30.0
2276,A050391,T001618,311300,1996JJ00,27.0
2277,A050391,T001618,311300,1998JJ00,18.0
2278,A050391,T001618,311300,2000JJ00,36.0
2279,A050391,T001618,311300,2001JJ00,25.0
2280,A050391,T001618,311300,2002JJ00,27.0
2281,A050391,T001618,311300,2003JJ00,24.0
2282,A050391,T001618,311300,2004JJ00,16.0
2283,A050391,T001618,311300,2005JJ00,17.0
2284,A050391,T001618,311300,2006JJ00,12.0
2285,A050391,T001618,311300,2007JJ00,10.0
2286,A050391,T001618,311300,2008JJ00,14.0
2287,A050391,T001618,311300,2009JJ00,12.0
2288,A050391,T001618,311300,2010JJ00,10.0
2289,A050391,T001618,311300,2011JJ00,8.0
2290,A050391,T001618,311300,2012JJ00,13.0
2291,A050391,T001618,311300,2013JJ00,13.0
2292,A050391,T001618,311300,2014JJ00,4.0
2293,A050391,T001618,311300,2015JJ00,4.0
2294,A050391,T001618,311300,2016JJ00,3.0
2295,A050391,T001618,311300,2017JJ00,3.0
2296,A050391,T001618,311300,2018JJ00,0.0
2297,A050391,T001618,311300,2019JJ00,1.0
2298,A050391,T001618,311300,2020JJ00,1.0
2299,A050391,T001618,311300,2021JJ00,2.0
2300,A050391,T001618,312200,1994JJ00,17.0
2301,A050391,T001618,312200,1996JJ00,9.0
2302,A050391,T001618,312200,1998JJ00,4.0
2303,A050391,T001618,312200,2000JJ00,5.0
2304,A050391,T001618,312200,2001JJ00,6.0
2305,A050391,T001618,312200,2002JJ00,4.0
2306,A050391,T001618,312200,2003JJ00,4.0
2307,A050391,T001618,312200,2004JJ00,4.0
2308,A050391,T001618,312200,2005JJ00,4.0
2309,A050391,T001618,312200,2006JJ00,3.0
2310,A050391,T001618,312200,2007JJ00,2.0
2311,A050391,T001618,312200,2008JJ00,3.0
2312,A050391,T001618,312200,2009JJ00,3.0
2313,A050391,T001618,312200,2010JJ00,0.0
2314,A050391,T001618,312200,2011JJ00,1.0
2315,A050391,T001618,312200,2012JJ00,0.0
2316,A050391,T001618,312200,2013JJ00,0.0
2317,A050391,T001618,312200,2014JJ00,1.0
2318,A050391,T001618,312200,2015JJ00,1.0
2319,A050391,T001618,312200,2016JJ00,0.0
2320,A050391,T001618,312200,2017JJ00,0.0
2321,A050391,T001618,312200,2018JJ00,0.0
2322,A050391,T001618,312200,2019JJ00,0.0
2323,A050391,T001618,312200,2020JJ00,0.0
2324,A050391,T001618,312200,2021JJ00,0.0
2325,A050391,T001618,312505,1994JJ00,48.0
2326,A050391,T001618,312505,1996JJ00,21.0
2327,A050391,T001618,312505,1998JJ00,42.0
2328,A050391,T001618,312505,2000JJ00,44.0
2329,A050391,T001618,312505,2001JJ00,52.0
2330,A050391,T001618,312505,2002JJ00,60.0
2331,A050391,T001618,312505,2003JJ00,48.0
2332,A050391,T001618,312505,2004JJ00,45.0
2333,A050391,T001618,312505,2005JJ00,50.0
2334,A050391,T001618,312505,2006JJ00,50.0
2335,A050391,T001618,312505,2007JJ00,50.0
2336,A050391,T001618,312505,2008JJ00,35.0
2337,A050391,T001618,312505,2009JJ00,31.0
2338,A050391,T001618,312505,2010JJ00,48.0
2339,A050391,T001618,312505,2011JJ00,44.0
2340,A050391,T001618,312505,2012JJ00,54.0
2341,A050391,T001618,312505,2013JJ00,53.0
2342,A050391,T001618,312505,2014JJ00,11.0
2343,A050391,T001618,312505,2015JJ00,11.0
2344,A050391,T001618,312505,2016JJ00,13.0
2345,A050391,T001618,312505,2017JJ00,13.0
2346,A050391,T001618,312505,2018JJ00,15.0
2347,A050391,T001618,312505,2019JJ00,14.0
2348,A050391,T001618,312505,2020JJ00,17.0
2349,A050391,T001618,312505,2021JJ00,17.0
2350,A050391,T001618,315805,1994JJ00,261.0
2351,A050391,T001618,315805,1996JJ00,258.0
2352,A050391,T001618,315805,1998JJ00,331.0
2353,A050391,T001618,315805,2000JJ00,375.0
2354,A050391,T001618,315805,2001JJ00,343.0
2355,A050391,T001618,315805,2002JJ00,268.0
2356,A050391,T001618,315805,2003JJ00,252.0
2357,A050391,T001618,315805,2004JJ00,174.0
2358,A050391,T001618,315805,2005JJ00,179.0
2359,A050391,T001618,315805,2006JJ00,169.0
2360,A050391,T001618,315805,2007JJ00,168.0
2361,A050391,T001618,315805,2008JJ00,163.0
2362,A050391,T001618,315805,2009JJ00,138.0
2363,A050391,T001618,315805,2010JJ00,141.0
2364,A050391,T001618,315805,2011JJ00,150.0
2365,A050391,T001618,315805,2012JJ00,97.0
2366,A050391,T001618,315805,2013JJ00,90.0
2367,A050391,T001618,315805,2014JJ00,37.0
2368,A050391,T001618,315805,2015JJ00,39.0
2369,A050391,T001618,315805,2016JJ00,86.0
2370,A050391,T001618,315805,2017JJ00,90.0
2371,A050391,T001618,315805,2018JJ00,73.0
2372,A050391,T001618,315805,2019JJ00,75.0
2373,A050391,T001618,315805,2020JJ00,85.0
2374,A050391,T001618,315805,2021JJ00,88.0
2375,A050391,T001618,315800,1994JJ00,131.0
2376,A050391,T001618,315800,1996JJ00,97.0
2377,A050391,T001618,315800,1998JJ00,143.0
2378,A050391,T001618,315800,2000JJ00,160.0
2379,A050391,T001618,315800,2001JJ00,148.0
2380,A050391,T001618,315800,2002JJ00,118.0
2381,A050391,T001618,315800,2003JJ00,114.0
2382,A050391,T001618,315800,2004JJ00,34.0
2383,A050391,T001618,315800,2005JJ00,35.0
2384,A050391,T001618,315800,2006JJ00,26.0
2385,A050391,T001618,315800,2007JJ00,26.0
2386,A050391,T001618,315800,2008JJ00,23.0
2387,A050391,T001618,315800,2009JJ00,20.0
2388,A050391,T001618,315800,2010JJ00,27.0
2389,A050391,T001618,315800,2011JJ00,28.0
2390,A050391,T001618,315800,2012JJ00,7.0
2391,A050391,T001618,315800,2013JJ00,6.0
2392,A050391,T001618,315800,2014JJ00,4.0
2393,A050391,T001618,315800,2015JJ00,5.0
2394,A050391,T001618,315800,2016JJ00,8.0
2395,A050391,T001618,315800,2017JJ00,9.0
2396,A050391,T001618,315800,2018JJ00,17.0
2397,A050391,T001618,315800,2019JJ00,18.0
2398,A050391,T001618,315800,2020JJ00,13.0
2399,A050391,T001618,315800,2021JJ00,13.0
2400,A050391,T001618,317105,1994JJ00,481.0
2401,A050391,T001618,317105,1996JJ00,365.0
2402,A050391,T001618,317105,1998JJ00,410.0
2403,A050391,T001618,317105,2000JJ00,356.0
2404,A050391,T001618,317105,2001JJ00,404.0
2405,A050391,T001618,317105,2002JJ00,314.0
2406,A050391,T001618,317105,2003JJ00,280.0
2407,A050391,T001618,317105,2004JJ00,115.0
2408,A050391,T001618,317105,2005JJ00,121.0
2409,A050391,T001618,317105,2006JJ00,89.0
2410,A050391,T001618,317105,2007JJ00,86.0
2411,A050391,T001618,317105,2008JJ00,88.0
2412,A050391,T001618,317105,2009JJ00,106.0
2413,A050391,T001618,317105,2010JJ00,111.0
2414,A050391,T001618,317105,2011JJ00,111.0
2415,A050391,T001618,317105,2012JJ00,55.0
2416,A050391,T001618,317105,2013JJ00,55.0
2417,A050391,T001618,317105,2014JJ00,23.0
2418,A050391,T001618,317105,2015JJ00,23.0
2419,A050391,T001618,317105,2016JJ00,30.0
2420,A050391,T001618,317105,2017JJ00,31.0
2421,A050391,T001618,317105,2018JJ00,73.0
2422,A050391,T001618,317105,2019JJ00,70.0
2423,A050391,T001618,317105,2020JJ00,76.0
2424,A050391,T001618,317105,2021JJ00,50.0
2425,A050391,T001618,317100,1994JJ00,425.0
2426,A050391,T001618,317100,1996JJ00,322.0
2427,A050391,T001618,317100,1998JJ00,366.0
2428,A050391,T001618,317100,2000JJ00,322.0
2429,A050391,T001618,317100,2001JJ00,372.0
2430,A050391,T001618,317100,2002JJ00,264.0
2431,A050391,T001618,317100,2003JJ00,230.0
2432,A050391,T001618,317100,2004JJ00,47.0
2433,A050391,T001618,317100,2005JJ00,53.0
2434,A050391,T001618,317100,2006JJ00,55.0
2435,A050391,T001618,317100,2007JJ00,51.0
2436,A050391,T001618,317100,2008JJ00,67.0
2437,A050391,T001618,317100,2009JJ00,86.0
2438,A050391,T001618,317100,2010JJ00,78.0
2439,A050391,T001618,317100,2011JJ00,77.0
2440,A050391,T001618,317100,2012JJ00,49.0
2441,A050391,T001618,317100,2013JJ00,49.0
2442,A050391,T001618,317100,2014JJ00,20.0
2443,A050391,T001618,317100,2015JJ00,20.0
2444,A050391,T001618,317100,2016JJ00,29.0
2445,A050391,T001618,317100,2017JJ00,31.0
2446,A050391,T001618,317100,2018JJ00,69.0
2447,A050391,T001618,317100,2019JJ00,66.0
2448,A050391,T001618,317100,2020JJ00,70.0
2449,A050391,T001618,317100,2021JJ00,48.0
2450,A050391,T001618,318600,1994JJ00,56.0
2451,A050391,T001618,318600,1996JJ00,43.0
2452,A050391,T001618,318600,1998JJ00,44.0
2453,A050391,T001618,318600,2000JJ00,34.0
2454,A050391,T001618,318600,2001JJ00,32.0
2455,A050391,T001618,318600,2002JJ00,50.0
2456,A050391,T001618,318600,2003JJ00,50.0
2457,A050391,T001618,318600,2004JJ00,68.0
2458,A050391,T001618,318600,2005JJ00,68.0
2459,A050391,T001618,318600,2006JJ00,34.0
2460,A050391,T001618,318600,2007JJ00,35.0
2461,A050391,T001618,318600,2008JJ00,21.0
2462,A050391,T001618,318600,2009JJ00,20.0
2463,A050391,T001618,318600,2010JJ00,33.0
2464,A050391,T001618,318600,2011JJ00,34.0
2465,A050391,T001618,318600,2012JJ00,5.0
2466,A050391,T001618,318600,2013JJ00,5.0
2467,A050391,T001618,318600,2014JJ00,3.0
2468,A050391,T001618,318600,2015JJ00,3.0
2469,A050391,T001618,318600,2016JJ00,1.0
2470,A050391,T001618,318600,2017JJ00,1.0
2471,A050391,T001618,318600,2018JJ00,4.0
2472,A050391,T001618,318600,2019JJ00,3.0
2473,A050391,T001618,318600,2020JJ00,6.0
2474,A050391,T001618,318600,2021JJ00,2.0
2475,A050391,T001618,320005,1994JJ00,1917.0
2476,A050391,T001618,320005,1996JJ00,1945.0
2477,A050391,T001618,320005,1998JJ00,1845.0
2478,A050391,T001618,320005,2000JJ00,779.0
2479,A050391,T001618,320005,2001JJ00,349.0
2480,A050391,T001618,320005,2002JJ00,286.0
2481,A050391,T001618,320005,2003JJ00,298.0
2482,A050391,T001618,320005,2004JJ00,315.0
2483,A050391,T001618,320005,2005JJ00,302.0
2484,A050391,T001618,320005,2006JJ00,341.0
2485,A050391,T001618,320005,2007JJ00,344.0
2486,A050391,T001618,320005,2008JJ00,290.0
2487,A050391,T001618,320005,2009JJ00,273.0
2488,A050391,T001618,320005,2010JJ00,270.0
2489,A050391,T001618,320005,2011JJ00,264.0
2490,A050391,T001618,320005,2012JJ00,166.0
2491,A050391,T001618,320005,2013JJ00,165.0
2492,A050391,T001618,320005,2014JJ00,287.0
2493,A050391,T001618,320005,2015JJ00,207.0
2494,A050391,T001618,320005,2016JJ00,198.0
2495,A050391,T001618,320005,2017JJ00,206.0
2496,A050391,T001618,320005,2018JJ00,220.0
2497,A050391,T001618,320005,2019JJ00,181.0
2498,A050391,T001618,320005,2020JJ00,161.0
2499,A050391,T001618,320005,2021JJ00,146.0
2500,A050391,T001618,320000,1994JJ00,18.0
2501,A050391,T001618,320000,1996JJ00,17.0
2502,A050391,T001618,320000,1998JJ00,30.0
2503,A050391,T001618,320000,2000JJ00,37.0
2504,A050391,T001618,320000,2001JJ00,29.0
2505,A050391,T001618,320000,2002JJ00,21.0
2506,A050391,T001618,320000,2003JJ00,23.0
2507,A050391,T001618,320000,2004JJ00,17.0
2508,A050391,T001618,320000,2005JJ00,15.0
2509,A050391,T001618,320000,2006JJ00,18.0
2510,A050391,T001618,320000,2007JJ00,9.0
2511,A050391,T001618,320000,2008JJ00,21.0
2512,A050391,T001618,320000,2009JJ00,22.0
2513,A050391,T001618,320000,2010JJ00,3.0
2514,A050391,T001618,320000,2011JJ00,3.0
2515,A050391,T001618,320000,2012JJ00,11.0
2516,A050391,T001618,320000,2013JJ00,11.0
2517,A050391,T001618,320000,2014JJ00,114.0
2518,A050391,T001618,320000,2015JJ00,30.0
2519,A050391,T001618,320000,2016JJ00,28.0
2520,A050391,T001618,320000,2017JJ00,27.0
2521,A050391,T001618,320000,2018JJ00,16.0
2522,A050391,T001618,320000,2019JJ00,15.0
2523,A050391,T001618,320000,2020JJ00,9.0
2524,A050391,T001618,320000,2021JJ00,8.0
2525,A050391,T001618,320705,1994JJ00,1834.0
2526,A050391,T001618,320705,1996JJ00,1879.0
2527,A050391,T001618,320705,1998JJ00,1760.0
2528,A050391,T001618,320705,2000JJ00,690.0
2529,A050391,T001618,320705,2001JJ00,271.0
2530,A050391,T001618,320705,2002JJ00,219.0
2531,A050391,T001618,320705,2003JJ00,231.0
2532,A050391,T001618,320705,2004JJ00,245.0
2533,A050391,T001618,320705,2005JJ00,232.0
2534,A050391,T001618,320705,2006JJ00,281.0
2535,A050391,T001618,320705,2007JJ00,285.0
2536,A050391,T001618,320705,2008JJ00,228.0
2537,A050391,T001618,320705,2009JJ00,218.0
2538,A050391,T001618,320705,2010JJ00,217.0
2539,A050391,T001618,320705,2011JJ00,210.0
2540,A050391,T001618,320705,2012JJ00,143.0
2541,A050391,T001618,320705,2013JJ00,142.0
2542,A050391,T001618,320705,2014JJ00,155.0
2543,A050391,T001618,320705,2015JJ00,159.0
2544,A050391,T001618,320705,2016JJ00,165.0
2545,A050391,T001618,320705,2017JJ00,174.0
2546,A050391,T001618,320705,2018JJ00,190.0
2547,A050391,T001618,320705,2019JJ00,160.0
2548,A050391,T001618,320705,2020JJ00,143.0
2549,A050391,T001618,320705,2021JJ00,128.0
2550,A050391,T001618,320700,1994JJ00,
2551,A050391,T001618,320700,1996JJ00,
2552,A050391,T001618,320700,1998JJ00,
2553,A050391,T001618,320700,2000JJ00,
2554,A050391,T001618,320700,2001JJ00,
2555,A050391,T001618,320700,2002JJ00,
2556,A050391,T001618,320700,2003JJ00,
2557,A050391,T001618,320700,2004JJ00,
2558,A050391,T001618,320700,2005JJ00,
2559,A050391,T001618,320700,2006JJ00,
2560,A050391,T001618,320700,2007JJ00,
2561,A050391,T001618,320700,2008JJ00,155.0
2562,A050391,T001618,320700,2009JJ00,147.0
2563,A050391,T001618,320700,2010JJ00,205.0
2564,A050391,T001618,320700,2011JJ00,197.0
2565,A050391,T001618,320700,2012JJ00,135.0
2566,A050391,T001618,320700,2013JJ00,134.0
2567,A050391,T001618,320700,2014JJ00,149.0
2568,A050391,T001618,320700,2015JJ00,153.0
2569,A050391,T001618,320700,2016JJ00,160.0
2570,A050391,T001618,320700,2017JJ00,168.0
2571,A050391,T001618,320700,2018JJ00,183.0
2572,A050391,T001618,320700,2019JJ00,152.0
2573,A050391,T001618,320700,2020JJ00,139.0
2574,A050391,T001618,320700,2021JJ00,123.0
2575,A050391,T001618,323200,1994JJ00,
2576,A050391,T001618,323200,1996JJ00,
2577,A050391,T001618,323200,1998JJ00,
2578,A050391,T001618,323200,2000JJ00,
2579,A050391,T001618,323200,2001JJ00,
2580,A050391,T001618,323200,2002JJ00,
2581,A050391,T001618,323200,2003JJ00,
2582,A050391,T001618,323200,2004JJ00,
2583,A050391,T001618,323200,2005JJ00,
2584,A050391,T001618,323200,2006JJ00,
2585,A050391,T001618,323200,2007JJ00,
2586,A050391,T001618,323200,2008JJ00,74.0
2587,A050391,T001618,323200,2009JJ00,69.0
2588,A050391,T001618,323200,2010JJ00,12.0
2589,A050391,T001618,323200,2011JJ00,13.0
2590,A050391,T001618,323200,2012JJ00,8.0
2591,A050391,T001618,323200,2013JJ00,8.0
2592,A050391,T001618,323200,2014JJ00,7.0
2593,A050391,T001618,323200,2015JJ00,7.0
2594,A050391,T001618,323200,2016JJ00,5.0
2595,A050391,T001618,323200,2017JJ00,5.0
2596,A050391,T001618,323200,2018JJ00,7.0
2597,A050391,T001618,323200,2019JJ00,7.0
2598,A050391,T001618,323200,2020JJ00,5.0
2599,A050391,T001618,323200,2021JJ00,5.0
2600,A050391,T001618,323700,1994JJ00,65.0
2601,A050391,T001618,323700,1996JJ00,48.0
2602,A050391,T001618,323700,1998JJ00,55.0
2603,A050391,T001618,323700,2000JJ00,52.0
2604,A050391,T001618,323700,2001JJ00,49.0
2605,A050391,T001618,323700,2002JJ00,46.0
2606,A050391,T001618,323700,2003JJ00,44.0
2607,A050391,T001618,323700,2004JJ00,53.0
2608,A050391,T001618,323700,2005JJ00,55.0
2609,A050391,T001618,323700,2006JJ00,42.0
2610,A050391,T001618,323700,2007JJ00,49.0
2611,A050391,T001618,323700,2008JJ00,40.0
2612,A050391,T001618,323700,2009JJ00,33.0
2613,A050391,T001618,323700,2010JJ00,50.0
2614,A050391,T001618,323700,2011JJ00,51.0
2615,A050391,T001618,323700,2012JJ00,12.0
2616,A050391,T001618,323700,2013JJ00,12.0
2617,A050391,T001618,323700,2014JJ00,17.0
2618,A050391,T001618,323700,2015JJ00,18.0
2619,A050391,T001618,323700,2016JJ00,5.0
2620,A050391,T001618,323700,2017JJ00,5.0
