ID,Geslacht,LeeftijdOp31December,InkomenEnWelvaart,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
5051,3000   ,17000,2021780 ,MBG0095,2011G400,14.2,8.0,10.0,,
5052,3000   ,17000,2021780 ,MBG0095,2015G400,14.2,8.6,10.0,,6.8
5053,3000   ,17000,2021780 ,MBG0095,2017G400,14.1,8.2,9.5,12.9,6.4
5054,3000   ,17000,2021780 ,MBG0095,2019G400,13.9,8.3,9.5,12.8,6.0
5055,3000   ,17000,2021790 ,MW00000,2007G400,14.1,8.9,9.9,,
5056,3000   ,17000,2021790 ,MW00000,2011G400,14.6,8.6,10.1,,
5057,3000   ,17000,2021790 ,MW00000,2015G400,15.2,9.2,10.7,,7.6
5058,3000   ,17000,2021790 ,MW00000,2017G400,15.3,9.8,11.0,14.2,7.5
5059,3000   ,17000,2021790 ,MW00000,2019G400,15.2,9.6,11.5,14.0,7.2
5060,3000   ,17000,2021790 ,MOG0095,2007G400,14.1,8.3,9.0,,
5061,3000   ,17000,2021790 ,MOG0095,2011G400,14.6,8.0,9.4,,
5062,3000   ,17000,2021790 ,MOG0095,2015G400,15.2,8.5,10.1,,6.9
5063,3000   ,17000,2021790 ,MOG0095,2017G400,15.3,9.2,10.4,13.8,6.8
5064,3000   ,17000,2021790 ,MOG0095,2019G400,15.2,9.0,10.9,13.6,6.6
5065,3000   ,17000,2021790 ,MBG0095,2007G400,14.1,9.6,10.8,,
5066,3000   ,17000,2021790 ,MBG0095,2011G400,14.6,9.2,10.8,,
5067,3000   ,17000,2021790 ,MBG0095,2015G400,15.2,9.9,11.3,,8.3
5068,3000   ,17000,2021790 ,MBG0095,2017G400,15.3,10.5,11.6,14.6,8.2
5069,3000   ,17000,2021790 ,MBG0095,2019G400,15.2,10.3,12.0,14.4,7.8
5070,3000   ,17000,2021800 ,MW00000,2007G400,14.6,9.1,10.2,,
5071,3000   ,17000,2021800 ,MW00000,2011G400,15.4,9.7,11.9,,
5072,3000   ,17000,2021800 ,MW00000,2015G400,15.7,9.4,11.1,,8.0
5073,3000   ,17000,2021800 ,MW00000,2017G400,15.8,9.7,11.8,14.4,7.7
5074,3000   ,17000,2021800 ,MW00000,2019G400,15.9,10.4,12.9,14.6,8.2
5075,3000   ,17000,2021800 ,MOG0095,2007G400,14.6,8.4,9.4,,
5076,3000   ,17000,2021800 ,MOG0095,2011G400,15.3,9.0,11.2,,
5077,3000   ,17000,2021800 ,MOG0095,2015G400,15.7,8.7,10.5,,7.3
5078,3000   ,17000,2021800 ,MOG0095,2017G400,15.8,9.0,11.2,13.9,7.0
5079,3000   ,17000,2021800 ,MOG0095,2019G400,15.9,9.8,12.3,14.1,7.5
5080,3000   ,17000,2021800 ,MBG0095,2007G400,14.6,9.9,10.9,,
5081,3000   ,17000,2021800 ,MBG0095,2011G400,15.4,10.3,12.6,,
5082,3000   ,17000,2021800 ,MBG0095,2015G400,15.7,10.2,11.8,,8.7
5083,3000   ,17000,2021800 ,MBG0095,2017G400,15.9,10.4,12.4,14.8,8.4
5084,3000   ,17000,2021800 ,MBG0095,2019G400,15.9,11.1,13.4,15.0,8.9
5085,3000   ,17000,2021810 ,MW00000,2007G400,15.3,11.3,11.2,,
5086,3000   ,17000,2021810 ,MW00000,2011G400,15.9,10.2,12.1,,
5087,3000   ,17000,2021810 ,MW00000,2015G400,16.2,11.0,13.0,,9.3
5088,3000   ,17000,2021810 ,MW00000,2017G400,16.5,12.3,14.0,15.7,9.9
5089,3000   ,17000,2021810 ,MW00000,2019G400,16.5,12.5,14.1,15.5,9.3
5090,3000   ,17000,2021810 ,MOG0095,2007G400,15.3,10.6,10.5,,
5091,3000   ,17000,2021810 ,MOG0095,2011G400,15.9,9.6,11.5,,
5092,3000   ,17000,2021810 ,MOG0095,2015G400,16.2,10.3,12.4,,8.6
5093,3000   ,17000,2021810 ,MOG0095,2017G400,16.5,11.7,13.5,15.4,9.3
5094,3000   ,17000,2021810 ,MOG0095,2019G400,16.5,11.9,13.6,15.1,8.5
5095,3000   ,17000,2021810 ,MBG0095,2007G400,15.3,12.1,11.8,,
5096,3000   ,17000,2021810 ,MBG0095,2011G400,16.0,10.8,12.7,,
5097,3000   ,17000,2021810 ,MBG0095,2015G400,16.2,11.7,13.7,,9.9
5098,3000   ,17000,2021810 ,MBG0095,2017G400,16.5,12.9,14.5,16.0,10.6
5099,3000   ,17000,2021810 ,MBG0095,2019G400,16.5,13.1,14.6,15.8,10.2
5100,3000   ,17500,1014752 ,MW00000,2007G400,9.5,5.6,5.5,,
5101,3000   ,17500,1014752 ,MW00000,2011G400,9.5,4.2,4.5,,
5102,3000   ,17500,1014752 ,MW00000,2015G400,10.3,4.7,5.4,,4.2
5103,3000   ,17500,1014752 ,MW00000,2017G400,10.3,5.5,5.2,8.9,4.6
5104,3000   ,17500,1014752 ,MW00000,2019G400,10.3,5.8,6.0,9.3,4.6
5105,3000   ,17500,1014752 ,MOG0095,2007G400,9.4,4.8,4.5,,
5106,3000   ,17500,1014752 ,MOG0095,2011G400,9.5,3.4,3.4,,
5107,3000   ,17500,1014752 ,MOG0095,2015G400,10.2,4.0,4.6,,3.4
5108,3000   ,17500,1014752 ,MOG0095,2017G400,10.3,4.7,4.4,8.3,3.8
5109,3000   ,17500,1014752 ,MOG0095,2019G400,10.3,5.1,5.3,8.9,3.9
5110,3000   ,17500,1014752 ,MBG0095,2007G400,9.5,6.3,6.5,,
5111,3000   ,17500,1014752 ,MBG0095,2011G400,9.5,4.9,5.6,,
5112,3000   ,17500,1014752 ,MBG0095,2015G400,10.3,5.5,6.2,,4.9
5113,3000   ,17500,1014752 ,MBG0095,2017G400,10.3,6.3,6.0,9.4,5.4
5114,3000   ,17500,1014752 ,MBG0095,2019G400,10.3,6.5,6.7,9.7,5.3
5115,3000   ,17500,1014753 ,MW00000,2007G400,10.3,5.0,6.0,,
5116,3000   ,17500,1014753 ,MW00000,2011G400,11.0,5.5,6.7,,
5117,3000   ,17500,1014753 ,MW00000,2015G400,11.2,6.0,6.9,,5.0
5118,3000   ,17500,1014753 ,MW00000,2017G400,11.2,6.0,6.8,10.1,4.8
5119,3000   ,17500,1014753 ,MW00000,2019G400,11.1,6.1,7.1,10.2,4.3
5120,3000   ,17500,1014753 ,MOG0095,2007G400,10.3,4.5,5.4,,
5121,3000   ,17500,1014753 ,MOG0095,2011G400,11.0,5.0,6.1,,
5122,3000   ,17500,1014753 ,MOG0095,2015G400,11.2,5.5,6.4,,4.5
5123,3000   ,17500,1014753 ,MOG0095,2017G400,11.2,5.5,6.3,9.8,4.3
5124,3000   ,17500,1014753 ,MOG0095,2019G400,11.1,5.7,6.7,9.9,3.8
5125,3000   ,17500,1014753 ,MBG0095,2007G400,10.3,5.6,6.6,,
5126,3000   ,17500,1014753 ,MBG0095,2011G400,11.0,6.0,7.2,,
5127,3000   ,17500,1014753 ,MBG0095,2015G400,11.2,6.5,7.4,,5.5
5128,3000   ,17500,1014753 ,MBG0095,2017G400,11.2,6.5,7.2,10.4,5.2
5129,3000   ,17500,1014753 ,MBG0095,2019G400,11.1,6.6,7.5,10.4,4.7
5130,3000   ,17500,1014754 ,MW00000,2007G400,10.8,6.5,6.6,,
5131,3000   ,17500,1014754 ,MW00000,2011G400,11.4,6.6,7.7,,
5132,3000   ,17500,1014754 ,MW00000,2015G400,11.7,7.3,7.2,,5.1
5133,3000   ,17500,1014754 ,MW00000,2017G400,11.7,7.0,7.6,10.8,5.2
5134,3000   ,17500,1014754 ,MW00000,2019G400,11.7,7.1,8.1,10.5,5.3
5135,3000   ,17500,1014754 ,MOG0095,2007G400,10.8,5.8,5.9,,
5136,3000   ,17500,1014754 ,MOG0095,2011G400,11.4,6.0,7.0,,
5137,3000   ,17500,1014754 ,MOG0095,2015G400,11.7,6.7,6.6,,4.5
5138,3000   ,17500,1014754 ,MOG0095,2017G400,11.7,6.4,7.0,10.4,4.5
5139,3000   ,17500,1014754 ,MOG0095,2019G400,11.7,6.4,7.5,10.1,4.6
5140,3000   ,17500,1014754 ,MBG0095,2007G400,10.8,7.1,7.3,,
5141,3000   ,17500,1014754 ,MBG0095,2011G400,11.5,7.2,8.3,,
5142,3000   ,17500,1014754 ,MBG0095,2015G400,11.7,8.0,7.8,,5.8
5143,3000   ,17500,1014754 ,MBG0095,2017G400,11.7,7.7,8.2,11.1,5.8
5144,3000   ,17500,1014754 ,MBG0095,2019G400,11.7,7.7,8.7,10.9,5.9
5145,3000   ,17500,1014755 ,MW00000,2007G400,11.1,6.1,7.6,,
5146,3000   ,17500,1014755 ,MW00000,2011G400,11.7,7.5,8.3,,
5147,3000   ,17500,1014755 ,MW00000,2015G400,12.1,7.8,8.4,,6.7
5148,3000   ,17500,1014755 ,MW00000,2017G400,12.2,8.5,9.6,11.3,6.1
5149,3000   ,17500,1014755 ,MW00000,2019G400,12.2,8.4,10.2,11.3,5.8
5150,3000   ,17500,1014755 ,MOG0095,2007G400,11.1,5.3,6.8,,
5151,3000   ,17500,1014755 ,MOG0095,2011G400,11.7,6.8,7.6,,
5152,3000   ,17500,1014755 ,MOG0095,2015G400,12.1,7.0,7.6,,5.9
5153,3000   ,17500,1014755 ,MOG0095,2017G400,12.2,7.8,8.9,10.9,5.3
5154,3000   ,17500,1014755 ,MOG0095,2019G400,12.2,7.7,9.6,10.8,5.1
5155,3000   ,17500,1014755 ,MBG0095,2007G400,11.1,6.9,8.5,,
5156,3000   ,17500,1014755 ,MBG0095,2011G400,11.8,8.1,9.1,,
5157,3000   ,17500,1014755 ,MBG0095,2015G400,12.1,8.6,9.2,,7.5
5158,3000   ,17500,1014755 ,MBG0095,2017G400,12.3,9.2,10.2,11.8,6.9
5159,3000   ,17500,1014755 ,MBG0095,2019G400,12.2,9.1,10.8,11.7,6.5
5160,3000   ,17500,1014756 ,MW00000,2007G400,11.3,7.9,8.4,,
5161,3000   ,17500,1014756 ,MW00000,2011G400,12.0,7.4,9.1,,
5162,3000   ,17500,1014756 ,MW00000,2015G400,12.2,7.8,9.6,,5.7
5163,3000   ,17500,1014756 ,MW00000,2017G400,12.4,9.0,10.1,11.6,7.0
5164,3000   ,17500,1014756 ,MW00000,2019G400,12.3,9.0,10.1,11.4,6.3
5165,3000   ,17500,1014756 ,MOG0095,2007G400,11.3,7.2,7.6,,
5166,3000   ,17500,1014756 ,MOG0095,2011G400,12.0,6.6,8.3,,
5167,3000   ,17500,1014756 ,MOG0095,2015G400,12.2,6.8,8.7,,4.8
5168,3000   ,17500,1014756 ,MOG0095,2017G400,12.3,8.2,9.4,11.2,6.1
5169,3000   ,17500,1014756 ,MOG0095,2019G400,12.3,8.3,9.5,10.9,5.5
5170,3000   ,17500,1014756 ,MBG0095,2007G400,11.4,8.7,9.3,,
5171,3000   ,17500,1014756 ,MBG0095,2011G400,12.0,8.1,9.8,,
5172,3000   ,17500,1014756 ,MBG0095,2015G400,12.3,8.7,10.5,,6.6
5173,3000   ,17500,1014756 ,MBG0095,2017G400,12.4,9.8,10.8,12.1,7.8
5174,3000   ,17500,1014756 ,MBG0095,2019G400,12.4,9.8,10.8,11.9,7.1
5175,3000   ,17500,2021770 ,MW00000,2007G400,9.0,5.3,4.9,,
5176,3000   ,17500,2021770 ,MW00000,2011G400,9.3,4.2,4.5,,
5177,3000   ,17500,2021770 ,MW00000,2015G400,10.0,4.5,5.0,,4.2
5178,3000   ,17500,2021770 ,MW00000,2017G400,10.2,5.4,4.7,8.8,4.4
5179,3000   ,17500,2021770 ,MW00000,2019G400,10.2,5.3,5.4,9.1,4.6
5180,3000   ,17500,2021770 ,MOG0095,2007G400,9.0,4.5,3.9,,
5181,3000   ,17500,2021770 ,MOG0095,2011G400,9.3,3.5,3.4,,
5182,3000   ,17500,2021770 ,MOG0095,2015G400,10.0,3.6,4.2,,3.4
5183,3000   ,17500,2021770 ,MOG0095,2017G400,10.2,4.6,3.9,8.3,3.5
5184,3000   ,17500,2021770 ,MOG0095,2019G400,10.2,4.6,4.7,8.7,3.9
5185,3000   ,17500,2021770 ,MBG0095,2007G400,9.0,6.0,6.0,,
5186,3000   ,17500,2021770 ,MBG0095,2011G400,9.3,5.0,5.6,,
5187,3000   ,17500,2021770 ,MBG0095,2015G400,10.0,5.3,5.8,,5.0
5188,3000   ,17500,2021770 ,MBG0095,2017G400,10.3,6.2,5.5,9.4,5.2
5189,3000   ,17500,2021770 ,MBG0095,2019G400,10.2,6.0,6.1,9.6,5.3
5190,3000   ,17500,2021780 ,MW00000,2007G400,10.2,5.0,5.9,,
5191,3000   ,17500,2021780 ,MW00000,2011G400,10.9,5.4,6.6,,
5192,3000   ,17500,2021780 ,MW00000,2015G400,10.9,6.0,6.7,,4.5
5193,3000   ,17500,2021780 ,MW00000,2017G400,10.8,5.6,6.3,9.8,4.4
5194,3000   ,17500,2021780 ,MW00000,2019G400,10.6,5.8,6.5,9.8,4.1
5195,3000   ,17500,2021780 ,MOG0095,2007G400,10.2,4.4,5.3,,
5196,3000   ,17500,2021780 ,MOG0095,2011G400,10.9,4.8,6.0,,
5197,3000   ,17500,2021780 ,MOG0095,2015G400,10.9,5.5,6.1,,3.9
5198,3000   ,17500,2021780 ,MOG0095,2017G400,10.8,5.1,5.8,9.5,3.9
5199,3000   ,17500,2021780 ,MOG0095,2019G400,10.6,5.3,6.0,9.6,3.7
5200,3000   ,17500,2021780 ,MBG0095,2007G400,10.2,5.5,6.6,,
5201,3000   ,17500,2021780 ,MBG0095,2011G400,10.9,5.9,7.2,,
5202,3000   ,17500,2021780 ,MBG0095,2015G400,10.9,6.6,7.2,,5.0
5203,3000   ,17500,2021780 ,MBG0095,2017G400,10.8,6.2,6.8,10.1,4.9
5204,3000   ,17500,2021780 ,MBG0095,2019G400,10.6,6.3,7.0,10.1,4.5
5205,3000   ,17500,2021790 ,MW00000,2007G400,10.7,6.5,7.3,,
5206,3000   ,17500,2021790 ,MW00000,2011G400,11.1,6.1,7.0,,
5207,3000   ,17500,2021790 ,MW00000,2015G400,11.7,6.8,7.2,,5.2
5208,3000   ,17500,2021790 ,MW00000,2017G400,11.7,7.3,7.7,10.7,5.1
5209,3000   ,17500,2021790 ,MW00000,2019G400,11.6,7.0,8.3,10.6,5.2
5210,3000   ,17500,2021790 ,MOG0095,2007G400,10.7,5.8,6.4,,
5211,3000   ,17500,2021790 ,MOG0095,2011G400,11.1,5.5,6.3,,
5212,3000   ,17500,2021790 ,MOG0095,2015G400,11.7,6.1,6.6,,4.6
5213,3000   ,17500,2021790 ,MOG0095,2017G400,11.7,6.6,7.1,10.3,4.5
5214,3000   ,17500,2021790 ,MOG0095,2019G400,11.5,6.4,7.7,10.2,4.6
5215,3000   ,17500,2021790 ,MBG0095,2007G400,10.8,7.1,8.2,,
5216,3000   ,17500,2021790 ,MBG0095,2011G400,11.1,6.7,7.8,,
5217,3000   ,17500,2021790 ,MBG0095,2015G400,11.7,7.5,7.8,,5.9
5218,3000   ,17500,2021790 ,MBG0095,2017G400,11.7,7.9,8.4,11.2,5.8
5219,3000   ,17500,2021790 ,MBG0095,2019G400,11.6,7.6,8.9,10.9,5.8
5220,3000   ,17500,2021800 ,MW00000,2007G400,11.0,6.1,7.0,,
5221,3000   ,17500,2021800 ,MW00000,2011G400,11.7,7.2,8.6,,
5222,3000   ,17500,2021800 ,MW00000,2015G400,12.0,7.0,7.8,,5.7
5223,3000   ,17500,2021800 ,MW00000,2017G400,12.1,7.2,8.3,10.8,5.4
5224,3000   ,17500,2021800 ,MW00000,2019G400,12.2,7.8,9.4,11.0,5.8
5225,3000   ,17500,2021800 ,MOG0095,2007G400,11.0,5.3,6.2,,
5226,3000   ,17500,2021800 ,MOG0095,2011G400,11.7,6.6,7.8,,
5227,3000   ,17500,2021800 ,MOG0095,2015G400,12.0,6.3,7.1,,5.0
5228,3000   ,17500,2021800 ,MOG0095,2017G400,12.1,6.5,7.7,10.4,4.7
5229,3000   ,17500,2021800 ,MOG0095,2019G400,12.2,7.1,8.8,10.5,5.1
5230,3000   ,17500,2021800 ,MBG0095,2007G400,11.0,6.8,7.8,,
5231,3000   ,17500,2021800 ,MBG0095,2011G400,11.7,7.9,9.3,,
5232,3000   ,17500,2021800 ,MBG0095,2015G400,12.0,7.8,8.4,,6.4
5233,3000   ,17500,2021800 ,MBG0095,2017G400,12.1,7.8,9.0,11.3,6.0
5234,3000   ,17500,2021800 ,MBG0095,2019G400,12.2,8.5,10.0,11.4,6.5
5235,3000   ,17500,2021810 ,MW00000,2007G400,11.6,8.1,7.9,,
5236,3000   ,17500,2021810 ,MW00000,2011G400,12.2,7.3,8.7,,
5237,3000   ,17500,2021810 ,MW00000,2015G400,12.3,7.9,9.2,,6.4
5238,3000   ,17500,2021810 ,MW00000,2017G400,12.5,9.1,10.3,11.8,7.1
5239,3000   ,17500,2021810 ,MW00000,2019G400,12.6,9.3,10.4,11.6,6.4
5240,3000   ,17500,2021810 ,MOG0095,2007G400,11.5,7.3,7.2,,
5241,3000   ,17500,2021810 ,MOG0095,2011G400,12.1,6.7,8.1,,
5242,3000   ,17500,2021810 ,MOG0095,2015G400,12.3,7.2,8.5,,5.7
5243,3000   ,17500,2021810 ,MOG0095,2017G400,12.5,8.5,9.7,11.5,6.4
5244,3000   ,17500,2021810 ,MOG0095,2019G400,12.5,8.7,9.9,11.3,5.5
5245,3000   ,17500,2021810 ,MBG0095,2007G400,11.6,8.9,8.6,,
5246,3000   ,17500,2021810 ,MBG0095,2011G400,12.2,7.9,9.3,,
5247,3000   ,17500,2021810 ,MBG0095,2015G400,12.4,8.6,9.9,,7.1
5248,3000   ,17500,2021810 ,MBG0095,2017G400,12.5,9.7,10.8,12.2,7.8
5249,3000   ,17500,2021810 ,MBG0095,2019G400,12.6,9.8,10.9,12.0,7.3
5250,3000   ,18000,1014752 ,MW00000,2007G400,7.0,4.1,3.7,,
5251,3000   ,18000,1014752 ,MW00000,2011G400,7.0,3.1,2.9,,
5252,3000   ,18000,1014752 ,MW00000,2015G400,7.5,3.1,3.0,,2.4
5253,3000   ,18000,1014752 ,MW00000,2017G400,7.5,4.0,3.3,6.4,2.9
5254,3000   ,18000,1014752 ,MW00000,2019G400,7.5,4.5,4.0,6.7,2.8
5255,3000   ,18000,1014752 ,MOG0095,2007G400,7.0,3.3,2.7,,
5256,3000   ,18000,1014752 ,MOG0095,2011G400,7.0,2.3,1.7,,
5257,3000   ,18000,1014752 ,MOG0095,2015G400,7.5,2.4,2.2,,1.7
5258,3000   ,18000,1014752 ,MOG0095,2017G400,7.5,3.2,2.5,5.9,2.1
5259,3000   ,18000,1014752 ,MOG0095,2019G400,7.5,3.8,3.3,6.2,2.1
5260,3000   ,18000,1014752 ,MBG0095,2007G400,7.0,4.8,4.7,,
5261,3000   ,18000,1014752 ,MBG0095,2011G400,7.0,3.9,4.1,,
5262,3000   ,18000,1014752 ,MBG0095,2015G400,7.5,3.8,3.7,,3.1
5263,3000   ,18000,1014752 ,MBG0095,2017G400,7.5,4.7,4.0,6.9,3.6
5264,3000   ,18000,1014752 ,MBG0095,2019G400,7.5,5.2,4.7,7.1,3.4
5265,3000   ,18000,1014753 ,MW00000,2007G400,7.6,3.2,3.7,,
5266,3000   ,18000,1014753 ,MW00000,2011G400,8.0,3.7,4.1,,
5267,3000   ,18000,1014753 ,MW00000,2015G400,8.2,4.3,4.2,,3.5
5268,3000   ,18000,1014753 ,MW00000,2017G400,8.2,4.2,4.2,7.3,3.1
5269,3000   ,18000,1014753 ,MW00000,2019G400,8.1,4.2,4.5,7.5,2.7
5270,3000   ,18000,1014753 ,MOG0095,2007G400,7.5,2.6,3.0,,
5271,3000   ,18000,1014753 ,MOG0095,2011G400,8.0,3.2,3.4,,
5272,3000   ,18000,1014753 ,MOG0095,2015G400,8.2,3.8,3.7,,3.0
5273,3000   ,18000,1014753 ,MOG0095,2017G400,8.1,3.7,3.7,7.0,2.6
5274,3000   ,18000,1014753 ,MOG0095,2019G400,8.1,3.7,4.0,7.2,2.3
5275,3000   ,18000,1014753 ,MBG0095,2007G400,7.6,3.8,4.4,,
5276,3000   ,18000,1014753 ,MBG0095,2011G400,8.1,4.2,4.7,,
5277,3000   ,18000,1014753 ,MBG0095,2015G400,8.2,4.8,4.7,,4.0
5278,3000   ,18000,1014753 ,MBG0095,2017G400,8.2,4.7,4.6,7.6,3.6
5279,3000   ,18000,1014753 ,MBG0095,2019G400,8.1,4.6,4.9,7.7,3.2
5280,3000   ,18000,1014754 ,MW00000,2007G400,7.9,4.9,4.2,,
5281,3000   ,18000,1014754 ,MW00000,2011G400,8.3,4.6,4.9,,
5282,3000   ,18000,1014754 ,MW00000,2015G400,8.4,5.1,4.2,,3.1
5283,3000   ,18000,1014754 ,MW00000,2017G400,8.5,4.5,4.3,7.7,3.1
5284,3000   ,18000,1014754 ,MW00000,2019G400,8.5,4.5,4.9,7.4,3.0
5285,3000   ,18000,1014754 ,MOG0095,2007G400,7.9,4.2,3.3,,
5286,3000   ,18000,1014754 ,MOG0095,2011G400,8.3,4.0,4.2,,
5287,3000   ,18000,1014754 ,MOG0095,2015G400,8.4,4.5,3.6,,2.5
5288,3000   ,18000,1014754 ,MOG0095,2017G400,8.5,3.9,3.6,7.3,2.5
5289,3000   ,18000,1014754 ,MOG0095,2019G400,8.5,3.8,4.2,6.9,2.4
5290,3000   ,18000,1014754 ,MBG0095,2007G400,7.9,5.6,5.0,,
5291,3000   ,18000,1014754 ,MBG0095,2011G400,8.3,5.2,5.6,,
5292,3000   ,18000,1014754 ,MBG0095,2015G400,8.4,5.8,4.9,,3.8
5293,3000   ,18000,1014754 ,MBG0095,2017G400,8.5,5.2,4.9,8.1,3.8
5294,3000   ,18000,1014754 ,MBG0095,2019G400,8.5,5.2,5.6,7.9,3.7
5295,3000   ,18000,1014755 ,MW00000,2007G400,8.1,4.0,5.0,,
5296,3000   ,18000,1014755 ,MW00000,2011G400,8.5,5.1,5.6,,
5297,3000   ,18000,1014755 ,MW00000,2015G400,8.7,4.8,5.2,,3.8
5298,3000   ,18000,1014755 ,MW00000,2017G400,8.9,5.7,6.5,7.9,3.7
5299,3000   ,18000,1014755 ,MW00000,2019G400,8.8,5.8,6.9,8.0,4.0
5300,3000   ,18000,1014755 ,MOG0095,2007G400,8.1,3.1,4.1,,
5301,3000   ,18000,1014755 ,MOG0095,2011G400,8.5,4.4,4.8,,
5302,3000   ,18000,1014755 ,MOG0095,2015G400,8.7,3.9,4.3,,3.0
5303,3000   ,18000,1014755 ,MOG0095,2017G400,8.8,4.9,5.8,7.4,2.9
5304,3000   ,18000,1014755 ,MOG0095,2019G400,8.8,5.0,6.3,7.5,3.3
5305,3000   ,18000,1014755 ,MBG0095,2007G400,8.1,4.8,6.0,,
5306,3000   ,18000,1014755 ,MBG0095,2011G400,8.5,5.8,6.4,,
5307,3000   ,18000,1014755 ,MBG0095,2015G400,8.7,5.6,6.1,,4.7
5308,3000   ,18000,1014755 ,MBG0095,2017G400,8.9,6.5,7.2,8.5,4.5
5309,3000   ,18000,1014755 ,MBG0095,2019G400,8.8,6.5,7.6,8.5,4.8
5310,3000   ,18000,1014756 ,MW00000,2007G400,8.2,6.0,5.6,,
5311,3000   ,18000,1014756 ,MW00000,2011G400,8.6,5.1,5.9,,
5312,3000   ,18000,1014756 ,MW00000,2015G400,8.8,5.1,6.1,,3.3
5313,3000   ,18000,1014756 ,MW00000,2017G400,8.9,6.0,6.6,8.1,4.2
5314,3000   ,18000,1014756 ,MW00000,2019G400,8.9,6.3,6.7,8.0,3.9
5315,3000   ,18000,1014756 ,MOG0095,2007G400,8.2,5.2,4.7,,
5316,3000   ,18000,1014756 ,MOG0095,2011G400,8.6,4.3,5.0,,
5317,3000   ,18000,1014756 ,MOG0095,2015G400,8.8,4.1,5.1,,2.4
5318,3000   ,18000,1014756 ,MOG0095,2017G400,8.9,5.1,5.8,7.6,3.3
5319,3000   ,18000,1014756 ,MOG0095,2019G400,8.9,5.5,6.0,7.5,3.1
5320,3000   ,18000,1014756 ,MBG0095,2007G400,8.3,6.8,6.5,,
5321,3000   ,18000,1014756 ,MBG0095,2011G400,8.7,5.8,6.7,,
5322,3000   ,18000,1014756 ,MBG0095,2015G400,8.8,6.2,7.1,,4.2
5323,3000   ,18000,1014756 ,MBG0095,2017G400,8.9,6.8,7.4,8.6,5.1
5324,3000   ,18000,1014756 ,MBG0095,2019G400,8.9,7.1,7.5,8.6,4.8
5325,3000   ,18000,2021770 ,MW00000,2007G400,6.7,3.8,3.3,,
5326,3000   ,18000,2021770 ,MW00000,2011G400,6.8,3.0,3.0,,
5327,3000   ,18000,2021770 ,MW00000,2015G400,7.4,2.9,2.5,,2.3
5328,3000   ,18000,2021770 ,MW00000,2017G400,7.5,3.8,2.5,6.3,2.7
5329,3000   ,18000,2021770 ,MW00000,2019G400,7.5,4.1,3.4,6.7,2.7
5330,3000   ,18000,2021770 ,MOG0095,2007G400,6.7,3.1,2.2,,
5331,3000   ,18000,2021770 ,MOG0095,2011G400,6.8,2.2,1.7,,
5332,3000   ,18000,2021770 ,MOG0095,2015G400,7.4,2.1,1.7,,1.6
5333,3000   ,18000,2021770 ,MOG0095,2017G400,7.5,3.0,1.8,5.7,1.9
5334,3000   ,18000,2021770 ,MOG0095,2019G400,7.5,3.4,2.7,6.3,2.1
5335,3000   ,18000,2021770 ,MBG0095,2007G400,6.7,4.6,4.5,,
5336,3000   ,18000,2021770 ,MBG0095,2011G400,6.8,3.8,4.2,,
5337,3000   ,18000,2021770 ,MBG0095,2015G400,7.4,3.7,3.3,,3.1
5338,3000   ,18000,2021770 ,MBG0095,2017G400,7.5,4.6,3.3,6.9,3.5
5339,3000   ,18000,2021770 ,MBG0095,2019G400,7.5,4.8,4.1,7.1,3.4
5340,3000   ,18000,2021780 ,MW00000,2007G400,7.5,3.2,3.8,,
5341,3000   ,18000,2021780 ,MW00000,2011G400,8.0,3.7,4.0,,
5342,3000   ,18000,2021780 ,MW00000,2015G400,8.0,4.4,4.1,,3.2
5343,3000   ,18000,2021780 ,MW00000,2017G400,7.9,3.7,3.8,7.1,2.8
5344,3000   ,18000,2021780 ,MW00000,2019G400,7.8,3.9,4.2,7.2,2.6
5345,3000   ,18000,2021780 ,MOG0095,2007G400,7.5,2.6,3.1,,
5346,3000   ,18000,2021780 ,MOG0095,2011G400,8.0,3.2,3.3,,
5347,3000   ,18000,2021780 ,MOG0095,2015G400,8.0,3.8,3.5,,2.7
5348,3000   ,18000,2021780 ,MOG0095,2017G400,7.9,3.2,3.3,6.8,2.3
5349,3000   ,18000,2021780 ,MOG0095,2019G400,7.8,3.4,3.7,6.9,2.2
5350,3000   ,18000,2021780 ,MBG0095,2007G400,7.5,3.8,4.5,,
5351,3000   ,18000,2021780 ,MBG0095,2011G400,8.0,4.2,4.7,,
5352,3000   ,18000,2021780 ,MBG0095,2015G400,8.0,4.9,4.7,,3.8
5353,3000   ,18000,2021780 ,MBG0095,2017G400,7.9,4.3,4.3,7.4,3.3
5354,3000   ,18000,2021780 ,MBG0095,2019G400,7.8,4.4,4.7,7.4,3.0
5355,3000   ,18000,2021790 ,MW00000,2007G400,7.9,4.9,5.2,,
5356,3000   ,18000,2021790 ,MW00000,2011G400,8.0,4.1,4.4,,
5357,3000   ,18000,2021790 ,MW00000,2015G400,8.4,4.7,4.3,,3.4
5358,3000   ,18000,2021790 ,MW00000,2017G400,8.4,5.2,4.7,7.6,3.4
5359,3000   ,18000,2021790 ,MW00000,2019G400,8.4,4.6,5.3,7.5,3.0
5360,3000   ,18000,2021790 ,MOG0095,2007G400,7.9,4.2,4.2,,
