ID,EnergySourcesTechniques,EnergyApplication,Periods,FinalConsumptionInTerajoule_1,InTotalEnergeticFinalConsumption_2,AvoidedPrimaryEnergyInTJ_3,AvoidedPrimaryEnergyInTotalUse_4,AvoidedCarbonDioxideEmissionInKton_5,AvoidedCO2EmissionInOfTotEmiss_6
3730,19700,trans ,2000JJ00,,,,,,
3731,19700,trans ,2001JJ00,,,,,,
3732,19700,trans ,2002JJ00,,,,,,
3733,19700,trans ,2003JJ00,,,,,,
3734,19700,trans ,2004JJ00,,,,,,
3735,19700,trans ,2005JJ00,,,,,,
3736,19700,trans ,2006JJ00,,,,,,
3737,19700,trans ,2007JJ00,,,,,,
3738,19700,trans ,2008JJ00,,,,,,
3739,19700,trans ,2009JJ00,,,,,,
3740,19700,trans ,2010JJ00,,,,,,
3741,19700,trans ,2011JJ00,,,,,,
3742,19700,trans ,2012JJ00,,,,,,
3743,19700,trans ,2013JJ00,,,,,,
3744,19710,totaal,1990JJ00,211.0,0.01,340.0,0.01,21.0,0.01
3745,19710,totaal,1991JJ00,403.0,0.02,631.0,0.02,39.0,0.02
3746,19710,totaal,1992JJ00,859.0,0.04,1245.0,0.04,74.0,0.05
3747,19710,totaal,1993JJ00,982.0,0.05,1595.0,0.06,99.0,0.06
3748,19710,totaal,1994JJ00,1120.0,0.06,1949.0,0.07,125.0,0.08
3749,19710,totaal,1995JJ00,1208.0,0.06,2096.0,0.07,137.0,0.08
3750,19710,totaal,1996JJ00,1278.0,0.06,2220.0,0.07,144.0,0.08
3751,19710,totaal,1997JJ00,1034.0,0.05,1823.0,0.06,122.0,0.07
3752,19710,totaal,1998JJ00,1069.0,0.05,1883.0,0.06,125.0,0.07
3753,19710,totaal,1999JJ00,1104.0,0.05,1949.0,0.07,127.0,0.08
3754,19710,totaal,2000JJ00,1109.0,0.05,1986.0,0.07,132.0,0.08
3755,19710,totaal,2001JJ00,1059.0,0.05,1971.0,0.06,131.0,0.08
3756,19710,totaal,2002JJ00,1107.0,0.05,2096.0,0.07,141.0,0.08
3757,19710,totaal,2003JJ00,947.0,0.04,1847.0,0.06,125.0,0.07
3758,19710,totaal,2004JJ00,912.0,0.04,1660.0,0.05,109.0,0.06
3759,19710,totaal,2005JJ00,894.0,0.04,1608.0,0.05,104.0,0.06
3760,19710,totaal,2006JJ00,849.0,0.04,1519.0,0.05,100.0,0.06
3761,19710,totaal,2007JJ00,810.0,0.04,1416.0,0.04,92.0,0.05
3762,19710,totaal,2008JJ00,812.0,0.04,1410.0,0.04,91.0,0.05
3763,19710,totaal,2009JJ00,729.0,0.03,1264.0,0.04,81.0,0.05
3764,19710,totaal,2010JJ00,660.0,0.03,1138.0,0.03,72.0,0.04
3765,19710,totaal,2011JJ00,609.0,0.03,1020.0,0.03,65.0,0.04
3766,19710,totaal,2012JJ00,532.0,0.02,879.0,0.03,58.0,0.03
3767,19710,totaal,2013JJ00,455.0,0.02,723.0,0.02,48.0,0.03
3768,19710,elek  ,1990JJ00,77.0,0.0,197.0,0.01,13.0,0.01
3769,19710,elek  ,1991JJ00,134.0,0.01,341.0,0.01,23.0,0.01
3770,19710,elek  ,1992JJ00,208.0,0.01,529.0,0.02,33.0,0.02
3771,19710,elek  ,1993JJ00,368.0,0.02,930.0,0.03,61.0,0.04
3772,19710,elek  ,1994JJ00,522.0,0.03,1305.0,0.05,89.0,0.05
3773,19710,elek  ,1995JJ00,580.0,0.03,1452.0,0.05,100.0,0.06
3774,19710,elek  ,1996JJ00,645.0,0.03,1577.0,0.05,108.0,0.06
3775,19710,elek  ,1997JJ00,584.0,0.03,1348.0,0.05,95.0,0.06
3776,19710,elek  ,1998JJ00,607.0,0.03,1398.0,0.05,97.0,0.06
3777,19710,elek  ,1999JJ00,632.0,0.03,1461.0,0.05,99.0,0.06
3778,19710,elek  ,2000JJ00,647.0,0.03,1510.0,0.05,105.0,0.06
3779,19710,elek  ,2001JJ00,661.0,0.03,1563.0,0.05,108.0,0.06
3780,19710,elek  ,2002JJ00,714.0,0.03,1689.0,0.05,118.0,0.07
3781,19710,elek  ,2003JJ00,660.0,0.03,1553.0,0.05,108.0,0.06
3782,19710,elek  ,2004JJ00,559.0,0.02,1298.0,0.04,88.0,0.05
3783,19710,elek  ,2005JJ00,534.0,0.02,1235.0,0.04,83.0,0.05
3784,19710,elek  ,2006JJ00,519.0,0.02,1175.0,0.04,80.0,0.05
3785,19710,elek  ,2007JJ00,477.0,0.02,1068.0,0.03,72.0,0.04
3786,19710,elek  ,2008JJ00,455.0,0.02,1039.0,0.03,70.0,0.04
3787,19710,elek  ,2009JJ00,424.0,0.02,944.0,0.03,63.0,0.04
3788,19710,elek  ,2010JJ00,391.0,0.02,852.0,0.02,56.0,0.03
3789,19710,elek  ,2011JJ00,345.0,0.02,737.0,0.02,49.0,0.03
3790,19710,elek  ,2012JJ00,281.0,0.01,618.0,0.02,43.0,0.03
3791,19710,elek  ,2013JJ00,222.0,0.01,484.0,0.01,35.0,0.02
3792,19710,warm  ,1990JJ00,134.0,0.01,143.0,0.01,8.0,0.01
3793,19710,warm  ,1991JJ00,270.0,0.01,289.0,0.01,16.0,0.01
3794,19710,warm  ,1992JJ00,651.0,0.03,716.0,0.03,41.0,0.03
3795,19710,warm  ,1993JJ00,614.0,0.03,665.0,0.02,38.0,0.02
3796,19710,warm  ,1994JJ00,598.0,0.03,644.0,0.02,37.0,0.02
3797,19710,warm  ,1995JJ00,628.0,0.03,644.0,0.02,37.0,0.02
3798,19710,warm  ,1996JJ00,633.0,0.03,643.0,0.02,37.0,0.02
3799,19710,warm  ,1997JJ00,450.0,0.02,475.0,0.02,27.0,0.02
3800,19710,warm  ,1998JJ00,462.0,0.02,485.0,0.02,28.0,0.02
3801,19710,warm  ,1999JJ00,472.0,0.02,488.0,0.02,28.0,0.02
3802,19710,warm  ,2000JJ00,462.0,0.02,475.0,0.02,27.0,0.02
3803,19710,warm  ,2001JJ00,398.0,0.02,407.0,0.01,23.0,0.01
3804,19710,warm  ,2002JJ00,394.0,0.02,407.0,0.01,23.0,0.01
3805,19710,warm  ,2003JJ00,286.0,0.01,294.0,0.01,17.0,0.01
3806,19710,warm  ,2004JJ00,353.0,0.02,363.0,0.01,21.0,0.01
3807,19710,warm  ,2005JJ00,360.0,0.02,372.0,0.01,21.0,0.01
3808,19710,warm  ,2006JJ00,330.0,0.02,344.0,0.01,20.0,0.01
3809,19710,warm  ,2007JJ00,333.0,0.01,348.0,0.01,20.0,0.01
3810,19710,warm  ,2008JJ00,356.0,0.02,370.0,0.01,21.0,0.01
3811,19710,warm  ,2009JJ00,305.0,0.01,320.0,0.01,18.0,0.01
3812,19710,warm  ,2010JJ00,269.0,0.01,286.0,0.01,16.0,0.01
3813,19710,warm  ,2011JJ00,264.0,0.01,283.0,0.01,16.0,0.01
3814,19710,warm  ,2012JJ00,251.0,0.01,261.0,0.01,15.0,0.01
3815,19710,warm  ,2013JJ00,233.0,0.01,239.0,0.01,13.0,0.01
3816,19710,trans ,1990JJ00,,,,,,
3817,19710,trans ,1991JJ00,,,,,,
3818,19710,trans ,1992JJ00,,,,,,
3819,19710,trans ,1993JJ00,,,,,,
3820,19710,trans ,1994JJ00,,,,,,
3821,19710,trans ,1995JJ00,,,,,,
3822,19710,trans ,1996JJ00,,,,,,
3823,19710,trans ,1997JJ00,,,,,,
3824,19710,trans ,1998JJ00,,,,,,
3825,19710,trans ,1999JJ00,,,,,,
3826,19710,trans ,2000JJ00,,,,,,
3827,19710,trans ,2001JJ00,,,,,,
3828,19710,trans ,2002JJ00,,,,,,
3829,19710,trans ,2003JJ00,,,,,,
3830,19710,trans ,2004JJ00,,,,,,
3831,19710,trans ,2005JJ00,,,,,,
3832,19710,trans ,2006JJ00,,,,,,
3833,19710,trans ,2007JJ00,,,,,,
3834,19710,trans ,2008JJ00,,,,,,
3835,19710,trans ,2009JJ00,,,,,,
3836,19710,trans ,2010JJ00,,,,,,
3837,19710,trans ,2011JJ00,,,,,,
3838,19710,trans ,2012JJ00,,,,,,
3839,19710,trans ,2013JJ00,,,,,,
3840,19720,totaal,1990JJ00,1396.0,0.08,1022.0,0.04,67.0,0.04
3841,19720,totaal,1991JJ00,1573.0,0.08,1313.0,0.05,85.0,0.05
3842,19720,totaal,1992JJ00,1471.0,0.08,1158.0,0.04,75.0,0.05
3843,19720,totaal,1993JJ00,1668.0,0.08,1403.0,0.05,90.0,0.05
3844,19720,totaal,1994JJ00,1668.0,0.08,1291.0,0.05,85.0,0.05
3845,19720,totaal,1995JJ00,1660.0,0.08,1209.0,0.04,82.0,0.05
3846,19720,totaal,1996JJ00,1668.0,0.08,1152.0,0.04,77.0,0.04
3847,19720,totaal,1997JJ00,1761.0,0.08,1377.0,0.05,93.0,0.05
3848,19720,totaal,1998JJ00,1628.0,0.08,1244.0,0.04,82.0,0.05
3849,19720,totaal,1999JJ00,1725.0,0.08,1395.0,0.05,91.0,0.05
3850,19720,totaal,2000JJ00,1760.0,0.08,1464.0,0.05,97.0,0.06
3851,19720,totaal,2001JJ00,1889.0,0.09,1575.0,0.05,105.0,0.06
3852,19720,totaal,2002JJ00,1840.0,0.09,1560.0,0.05,104.0,0.06
3853,19720,totaal,2003JJ00,1816.0,0.08,1584.0,0.05,105.0,0.06
3854,19720,totaal,2004JJ00,1873.0,0.08,1694.0,0.05,111.0,0.06
3855,19720,totaal,2005JJ00,1750.0,0.08,1452.0,0.04,95.0,0.05
3856,19720,totaal,2006JJ00,1737.0,0.08,1324.0,0.04,90.0,0.05
3857,19720,totaal,2007JJ00,1733.0,0.08,1442.0,0.04,96.0,0.06
3858,19720,totaal,2008JJ00,1802.0,0.08,1497.0,0.05,100.0,0.06
3859,19720,totaal,2009JJ00,1821.0,0.08,1477.0,0.05,98.0,0.06
3860,19720,totaal,2010JJ00,1848.0,0.08,1500.0,0.04,99.0,0.05
3861,19720,totaal,2011JJ00,1920.0,0.09,1672.0,0.05,109.0,0.07
3862,19720,totaal,2012JJ00,1948.0,0.09,1739.0,0.05,120.0,0.07
3863,19720,totaal,2013JJ00,2040.0,0.09,1849.0,0.06,131.0,0.08
3864,19720,elek  ,1990JJ00,254.0,0.01,634.0,0.02,45.0,0.03
3865,19720,elek  ,1991JJ00,313.0,0.02,784.0,0.03,55.0,0.03
3866,19720,elek  ,1992JJ00,330.0,0.02,832.0,0.03,57.0,0.04
3867,19720,elek  ,1993JJ00,341.0,0.02,864.0,0.03,59.0,0.04
3868,19720,elek  ,1994JJ00,354.0,0.02,898.0,0.03,63.0,0.04
3869,19720,elek  ,1995JJ00,381.0,0.02,960.0,0.03,68.0,0.04
3870,19720,elek  ,1996JJ00,368.0,0.02,904.0,0.03,63.0,0.04
3871,19720,elek  ,1997JJ00,407.0,0.02,961.0,0.03,69.0,0.04
3872,19720,elek  ,1998JJ00,352.0,0.02,826.0,0.03,59.0,0.03
3873,19720,elek  ,1999JJ00,393.0,0.02,926.0,0.03,64.0,0.04
3874,19720,elek  ,2000JJ00,398.0,0.02,947.0,0.03,68.0,0.04
3875,19720,elek  ,2001JJ00,465.0,0.02,1125.0,0.04,80.0,0.05
3876,19720,elek  ,2002JJ00,467.0,0.02,1131.0,0.04,80.0,0.05
3877,19720,elek  ,2003JJ00,463.0,0.02,1114.0,0.03,78.0,0.04
3878,19720,elek  ,2004JJ00,477.0,0.02,1131.0,0.03,79.0,0.04
3879,19720,elek  ,2005JJ00,443.0,0.02,1046.0,0.03,72.0,0.04
3880,19720,elek  ,2006JJ00,474.0,0.02,1098.0,0.03,77.0,0.04
3881,19720,elek  ,2007JJ00,515.0,0.02,1187.0,0.04,82.0,0.05
3882,19720,elek  ,2008JJ00,540.0,0.02,1258.0,0.04,87.0,0.05
3883,19720,elek  ,2009JJ00,542.0,0.03,1245.0,0.04,85.0,0.05
3884,19720,elek  ,2010JJ00,589.0,0.03,1307.0,0.04,88.0,0.05
3885,19720,elek  ,2011JJ00,622.0,0.03,1357.0,0.04,92.0,0.05
3886,19720,elek  ,2012JJ00,664.0,0.03,1501.0,0.05,107.0,0.06
3887,19720,elek  ,2013JJ00,698.0,0.03,1562.0,0.05,115.0,0.07
3888,19720,warm  ,1990JJ00,1143.0,0.06,388.0,0.01,22.0,0.01
3889,19720,warm  ,1991JJ00,1260.0,0.06,529.0,0.02,30.0,0.02
3890,19720,warm  ,1992JJ00,1141.0,0.06,326.0,0.01,19.0,0.01
3891,19720,warm  ,1993JJ00,1327.0,0.07,538.0,0.02,31.0,0.02
3892,19720,warm  ,1994JJ00,1314.0,0.07,393.0,0.01,22.0,0.01
3893,19720,warm  ,1995JJ00,1279.0,0.06,249.0,0.01,14.0,0.01
3894,19720,warm  ,1996JJ00,1300.0,0.06,248.0,0.01,14.0,0.01
3895,19720,warm  ,1997JJ00,1353.0,0.06,416.0,0.01,24.0,0.01
3896,19720,warm  ,1998JJ00,1276.0,0.06,418.0,0.01,24.0,0.01
3897,19720,warm  ,1999JJ00,1333.0,0.06,469.0,0.02,27.0,0.02
3898,19720,warm  ,2000JJ00,1362.0,0.06,517.0,0.02,29.0,0.02
3899,19720,warm  ,2001JJ00,1424.0,0.07,451.0,0.01,26.0,0.01
3900,19720,warm  ,2002JJ00,1372.0,0.06,430.0,0.01,24.0,0.01
3901,19720,warm  ,2003JJ00,1353.0,0.06,469.0,0.01,27.0,0.01
3902,19720,warm  ,2004JJ00,1396.0,0.06,563.0,0.02,32.0,0.02
3903,19720,warm  ,2005JJ00,1306.0,0.06,406.0,0.01,23.0,0.01
3904,19720,warm  ,2006JJ00,1262.0,0.06,225.0,0.01,13.0,0.01
3905,19720,warm  ,2007JJ00,1218.0,0.05,256.0,0.01,15.0,0.01
3906,19720,warm  ,2008JJ00,1262.0,0.06,239.0,0.01,14.0,0.01
3907,19720,warm  ,2009JJ00,1280.0,0.06,233.0,0.01,13.0,0.01
3908,19720,warm  ,2010JJ00,1259.0,0.05,193.0,0.01,11.0,0.01
3909,19720,warm  ,2011JJ00,1298.0,0.06,315.0,0.01,18.0,0.01
3910,19720,warm  ,2012JJ00,1285.0,0.06,238.0,0.01,13.0,0.01
3911,19720,warm  ,2013JJ00,1342.0,0.06,287.0,0.01,16.0,0.01
3912,19720,trans ,1990JJ00,,,,,,
3913,19720,trans ,1991JJ00,,,,,,
3914,19720,trans ,1992JJ00,,,,,,
3915,19720,trans ,1993JJ00,,,,,,
3916,19720,trans ,1994JJ00,,,,,,
3917,19720,trans ,1995JJ00,,,,,,
3918,19720,trans ,1996JJ00,,,,,,
3919,19720,trans ,1997JJ00,,,,,,
3920,19720,trans ,1998JJ00,,,,,,
3921,19720,trans ,1999JJ00,,,,,,
3922,19720,trans ,2000JJ00,,,,,,
3923,19720,trans ,2001JJ00,,,,,,
3924,19720,trans ,2002JJ00,,,,,,
3925,19720,trans ,2003JJ00,,,,,,
3926,19720,trans ,2004JJ00,,,,,,
3927,19720,trans ,2005JJ00,,,,,,
3928,19720,trans ,2006JJ00,,,,,,
3929,19720,trans ,2007JJ00,,,,,,
3930,19720,trans ,2008JJ00,,,,,,
3931,19720,trans ,2009JJ00,,,,,,
3932,19720,trans ,2010JJ00,,,,,,
3933,19720,trans ,2011JJ00,,,,,,
3934,19720,trans ,2012JJ00,,,,,,
3935,19720,trans ,2013JJ00,,,,,,
3936,19730,totaal,1990JJ00,,,,,,
3937,19730,totaal,1991JJ00,,,,,,
3938,19730,totaal,1992JJ00,,,,,,
3939,19730,totaal,1993JJ00,,,,,,
3940,19730,totaal,1994JJ00,,,,,,
3941,19730,totaal,1995JJ00,,,,,,
3942,19730,totaal,1996JJ00,,,,,,
3943,19730,totaal,1997JJ00,,,,,,
3944,19730,totaal,1998JJ00,,,,,,
3945,19730,totaal,1999JJ00,,,,,,
3946,19730,totaal,2000JJ00,,,,,,
3947,19730,totaal,2001JJ00,,,,,,
3948,19730,totaal,2002JJ00,,,,,,
3949,19730,totaal,2003JJ00,,,,,,
3950,19730,totaal,2004JJ00,,,,,,
3951,19730,totaal,2005JJ00,56.0,0.0,76.0,0.0,5.0,0.0
3952,19730,totaal,2006JJ00,348.0,0.02,459.0,0.01,32.0,0.02
3953,19730,totaal,2007JJ00,1114.0,0.05,1444.0,0.04,99.0,0.06
3954,19730,totaal,2008JJ00,2305.0,0.1,2984.0,0.09,204.0,0.12
3955,19730,totaal,2009JJ00,3444.0,0.16,4300.0,0.13,290.0,0.17
3956,19730,totaal,2010JJ00,3976.0,0.17,4775.0,0.14,316.0,0.17
3957,19730,totaal,2011JJ00,3894.0,0.18,4583.0,0.14,304.0,0.18
3958,19730,totaal,2012JJ00,4146.0,0.19,4963.0,0.15,341.0,0.21
3959,19730,totaal,2013JJ00,4121.0,0.19,4880.0,0.15,343.0,0.21
3960,19730,elek  ,1990JJ00,,,,,,
3961,19730,elek  ,1991JJ00,,,,,,
3962,19730,elek  ,1992JJ00,,,,,,
3963,19730,elek  ,1993JJ00,,,,,,
3964,19730,elek  ,1994JJ00,,,,,,
3965,19730,elek  ,1995JJ00,,,,,,
3966,19730,elek  ,1996JJ00,,,,,,
3967,19730,elek  ,1997JJ00,,,,,,
3968,19730,elek  ,1998JJ00,,,,,,
3969,19730,elek  ,1999JJ00,,,,,,
3970,19730,elek  ,2000JJ00,,,,,,
3971,19730,elek  ,2001JJ00,,,,,,
3972,19730,elek  ,2002JJ00,,,,,,
3973,19730,elek  ,2003JJ00,,,,,,
3974,19730,elek  ,2004JJ00,,,,,,
3975,19730,elek  ,2005JJ00,32.0,0.0,71.0,0.0,5.0,0.0
3976,19730,elek  ,2006JJ00,213.0,0.01,455.0,0.01,32.0,0.02
3977,19730,elek  ,2007JJ00,673.0,0.03,1422.0,0.04,98.0,0.06
3978,19730,elek  ,2008JJ00,1332.0,0.06,2866.0,0.09,197.0,0.11
3979,19730,elek  ,2009JJ00,1901.0,0.09,4015.0,0.12,274.0,0.16
3980,19730,elek  ,2010JJ00,2069.0,0.09,4272.0,0.12,287.0,0.16
3981,19730,elek  ,2011JJ00,2024.0,0.09,4086.0,0.13,276.0,0.16
3982,19730,elek  ,2012JJ00,1981.0,0.09,4146.0,0.13,295.0,0.18
3983,19730,elek  ,2013JJ00,1891.0,0.09,3913.0,0.12,288.0,0.17
3984,19730,warm  ,1990JJ00,,,,,,
3985,19730,warm  ,1991JJ00,,,,,,
3986,19730,warm  ,1992JJ00,,,,,,
3987,19730,warm  ,1993JJ00,,,,,,
3988,19730,warm  ,1994JJ00,,,,,,
3989,19730,warm  ,1995JJ00,,,,,,
3990,19730,warm  ,1996JJ00,,,,,,
3991,19730,warm  ,1997JJ00,,,,,,
3992,19730,warm  ,1998JJ00,,,,,,
3993,19730,warm  ,1999JJ00,,,,,,
3994,19730,warm  ,2000JJ00,,,,,,
3995,19730,warm  ,2001JJ00,,,,,,
3996,19730,warm  ,2002JJ00,,,,,,
3997,19730,warm  ,2003JJ00,,,,,,
3998,19730,warm  ,2004JJ00,,,,,,
3999,19730,warm  ,2005JJ00,24.0,0.0,6.0,0.0,0.0,0.0
4000,19730,warm  ,2006JJ00,135.0,0.01,4.0,0.0,0.0,0.0
4001,19730,warm  ,2007JJ00,441.0,0.02,22.0,0.0,1.0,0.0
4002,19730,warm  ,2008JJ00,973.0,0.04,118.0,0.0,7.0,0.0
4003,19730,warm  ,2009JJ00,1543.0,0.07,286.0,0.01,16.0,0.01
4004,19730,warm  ,2010JJ00,1907.0,0.08,503.0,0.01,28.0,0.02
4005,19730,warm  ,2011JJ00,1870.0,0.09,497.0,0.02,28.0,0.02
4006,19730,warm  ,2012JJ00,2165.0,0.1,816.0,0.03,46.0,0.03
4007,19730,warm  ,2013JJ00,2230.0,0.1,967.0,0.03,55.0,0.03
4008,19730,trans ,1990JJ00,,,,,,
4009,19730,trans ,1991JJ00,,,,,,
4010,19730,trans ,1992JJ00,,,,,,
4011,19730,trans ,1993JJ00,,,,,,
4012,19730,trans ,1994JJ00,,,,,,
4013,19730,trans ,1995JJ00,,,,,,
4014,19730,trans ,1996JJ00,,,,,,
4015,19730,trans ,1997JJ00,,,,,,
4016,19730,trans ,1998JJ00,,,,,,
4017,19730,trans ,1999JJ00,,,,,,
4018,19730,trans ,2000JJ00,,,,,,
4019,19730,trans ,2001JJ00,,,,,,
4020,19730,trans ,2002JJ00,,,,,,
4021,19730,trans ,2003JJ00,,,,,,
4022,19730,trans ,2004JJ00,,,,,,
4023,19730,trans ,2005JJ00,,,,,,
4024,19730,trans ,2006JJ00,,,,,,
4025,19730,trans ,2007JJ00,,,,,,
4026,19730,trans ,2008JJ00,,,,,,
4027,19730,trans ,2009JJ00,,,,,,
4028,19730,trans ,2010JJ00,,,,,,
4029,19730,trans ,2011JJ00,,,,,,
4030,19730,trans ,2012JJ00,,,,,,
4031,19730,trans ,2013JJ00,,,,,,
4032,19790,totaal,1990JJ00,461.0,0.03,406.0,0.02,23.0,0.01
4033,19790,totaal,1991JJ00,554.0,0.03,481.0,0.02,28.0,0.02
4034,19790,totaal,1992JJ00,609.0,0.03,535.0,0.02,31.0,0.02
4035,19790,totaal,1993JJ00,629.0,0.03,557.0,0.02,32.0,0.02
4036,19790,totaal,1994JJ00,741.0,0.04,631.0,0.02,36.0,0.02
4037,19790,totaal,1995JJ00,816.0,0.04,711.0,0.02,41.0,0.02
4038,19790,totaal,1996JJ00,885.0,0.04,774.0,0.03,45.0,0.03
4039,19790,totaal,1997JJ00,947.0,0.04,831.0,0.03,48.0,0.03
4040,19790,totaal,1998JJ00,891.0,0.04,793.0,0.03,46.0,0.03
4041,19790,totaal,1999JJ00,926.0,0.04,836.0,0.03,48.0,0.03
4042,19790,totaal,2000JJ00,957.0,0.04,870.0,0.03,51.0,0.03
4043,19790,totaal,2001JJ00,972.0,0.04,880.0,0.03,51.0,0.03
4044,19790,totaal,2002JJ00,971.0,0.04,894.0,0.03,53.0,0.03
4045,19790,totaal,2003JJ00,1076.0,0.05,976.0,0.03,58.0,0.03
4046,19790,totaal,2004JJ00,1162.0,0.05,1027.0,0.03,60.0,0.03
4047,19790,totaal,2005JJ00,1086.0,0.05,998.0,0.03,59.0,0.03
4048,19790,totaal,2006JJ00,1287.0,0.06,1185.0,0.04,71.0,0.04
4049,19790,totaal,2007JJ00,1284.0,0.06,1227.0,0.04,75.0,0.04
4050,19790,totaal,2008JJ00,1481.0,0.06,1465.0,0.04,93.0,0.05
4051,19790,totaal,2009JJ00,1678.0,0.08,1878.0,0.06,118.0,0.07
4052,19790,totaal,2010JJ00,2109.0,0.09,2364.0,0.07,149.0,0.08
4053,19790,totaal,2011JJ00,2229.0,0.1,2696.0,0.08,170.0,0.1
4054,19790,totaal,2012JJ00,2550.0,0.12,3083.0,0.09,197.0,0.12
4055,19790,totaal,2013JJ00,3347.0,0.15,3874.0,0.12,244.0,0.15
4056,19790,elek  ,1990JJ00,15.0,0.0,19.0,0.0,1.0,0.0
4057,19790,elek  ,1991JJ00,15.0,0.0,15.0,0.0,1.0,0.0
4058,19790,elek  ,1992JJ00,19.0,0.0,22.0,0.0,2.0,0.0
4059,19790,elek  ,1993JJ00,26.0,0.0,40.0,0.0,3.0,0.0
4060,19790,elek  ,1994JJ00,11.0,0.0,-1.0,0.0,0.0,0.0
4061,19790,elek  ,1995JJ00,25.0,0.0,29.0,0.0,2.0,0.0
4062,19790,elek  ,1996JJ00,35.0,0.0,51.0,0.0,4.0,0.0
4063,19790,elek  ,1997JJ00,31.0,0.0,36.0,0.0,3.0,0.0
4064,19790,elek  ,1998JJ00,35.0,0.0,49.0,0.0,3.0,0.0
4065,19790,elek  ,1999JJ00,50.0,0.0,81.0,0.0,6.0,0.0
4066,19790,elek  ,2000JJ00,61.0,0.0,106.0,0.0,8.0,0.0
4067,19790,elek  ,2001JJ00,60.0,0.0,104.0,0.0,7.0,0.0
4068,19790,elek  ,2002JJ00,77.0,0.0,147.0,0.0,10.0,0.01
4069,19790,elek  ,2003JJ00,99.0,0.0,191.0,0.01,13.0,0.01
4070,19790,elek  ,2004JJ00,80.0,0.0,141.0,0.0,10.0,0.01
4071,19790,elek  ,2005JJ00,115.0,0.01,224.0,0.01,15.0,0.01
4072,19790,elek  ,2006JJ00,157.0,0.01,307.0,0.01,21.0,0.01
4073,19790,elek  ,2007JJ00,240.0,0.01,486.0,0.01,33.0,0.02
4074,19790,elek  ,2008JJ00,375.0,0.02,789.0,0.02,54.0,0.03
4075,19790,elek  ,2009JJ00,494.0,0.02,1028.0,0.03,70.0,0.04
4076,19790,elek  ,2010JJ00,706.0,0.03,1446.0,0.04,97.0,0.05
4077,19790,elek  ,2011JJ00,824.0,0.04,1657.0,0.05,111.0,0.07
4078,19790,elek  ,2012JJ00,831.0,0.04,1711.0,0.05,119.0,0.07
4079,19790,elek  ,2013JJ00,928.0,0.04,1875.0,0.06,131.0,0.08
4080,19790,warm  ,1990JJ00,446.0,0.02,388.0,0.01,22.0,0.01
4081,19790,warm  ,1991JJ00,539.0,0.03,466.0,0.02,26.0,0.02
4082,19790,warm  ,1992JJ00,591.0,0.03,513.0,0.02,29.0,0.02
4083,19790,warm  ,1993JJ00,603.0,0.03,517.0,0.02,29.0,0.02
4084,19790,warm  ,1994JJ00,730.0,0.04,632.0,0.02,36.0,0.02
4085,19790,warm  ,1995JJ00,792.0,0.04,682.0,0.02,39.0,0.02
4086,19790,warm  ,1996JJ00,850.0,0.04,723.0,0.02,41.0,0.02
4087,19790,warm  ,1997JJ00,916.0,0.04,795.0,0.03,45.0,0.03
4088,19790,warm  ,1998JJ00,856.0,0.04,744.0,0.02,42.0,0.02
4089,19790,warm  ,1999JJ00,876.0,0.04,755.0,0.03,43.0,0.03
4090,19790,warm  ,2000JJ00,897.0,0.04,764.0,0.03,43.0,0.03
4091,19790,warm  ,2001JJ00,913.0,0.04,776.0,0.02,44.0,0.03
4092,19790,warm  ,2002JJ00,893.0,0.04,748.0,0.02,42.0,0.02
4093,19790,warm  ,2003JJ00,977.0,0.04,785.0,0.02,45.0,0.02
4094,19790,warm  ,2004JJ00,1082.0,0.05,886.0,0.03,50.0,0.03
4095,19790,warm  ,2005JJ00,971.0,0.04,774.0,0.02,44.0,0.03
4096,19790,warm  ,2006JJ00,1129.0,0.05,877.0,0.03,50.0,0.03
4097,19790,warm  ,2007JJ00,1044.0,0.05,741.0,0.02,42.0,0.02
4098,19790,warm  ,2008JJ00,1106.0,0.05,676.0,0.02,38.0,0.02
4099,19790,warm  ,2009JJ00,1184.0,0.06,851.0,0.03,48.0,0.03
4100,19790,warm  ,2010JJ00,1403.0,0.06,919.0,0.03,52.0,0.03
4101,19790,warm  ,2011JJ00,1405.0,0.07,1040.0,0.03,59.0,0.04
4102,19790,warm  ,2012JJ00,1719.0,0.08,1373.0,0.04,78.0,0.05
4103,19790,warm  ,2013JJ00,2419.0,0.11,1999.0,0.06,113.0,0.07
4104,19790,trans ,1990JJ00,,,,,,
4105,19790,trans ,1991JJ00,,,,,,
4106,19790,trans ,1992JJ00,,,,,,
4107,19790,trans ,1993JJ00,,,,,,
4108,19790,trans ,1994JJ00,,,,,,
4109,19790,trans ,1995JJ00,,,,,,
4110,19790,trans ,1996JJ00,,,,,,
4111,19790,trans ,1997JJ00,,,,,,
4112,19790,trans ,1998JJ00,,,,,,
4113,19790,trans ,1999JJ00,,,,,,
4114,19790,trans ,2000JJ00,,,,,,
4115,19790,trans ,2001JJ00,,,,,,
4116,19790,trans ,2002JJ00,,,,,,
4117,19790,trans ,2003JJ00,,,,,,
4118,19790,trans ,2004JJ00,,,,,,
4119,19790,trans ,2005JJ00,,,,,,
4120,19790,trans ,2006JJ00,,,,,,
4121,19790,trans ,2007JJ00,,,,,,
4122,19790,trans ,2008JJ00,,,,,,
4123,19790,trans ,2009JJ00,,,,,,
