ID,InstitutioneleSectoren,TransactiesEnSaldi,Perioden,OverheidsproductieEnConsumptie_1
5920,A044943,A044491,2005JJ00,2502.0
5921,A044943,A044491,2006JJ00,2638.0
5922,A044943,A044491,2007JJ00,2812.0
5923,A044943,A044491,2008JJ00,2956.0
5924,A044943,A044491,2009JJ00,3097.0
5925,A044943,A044491,2010JJ00,3200.0
5926,A044943,A044491,2011JJ00,3236.0
5927,A044943,A044491,2012JJ00,3247.0
5928,A044943,A044491,2013JJ00,3008.0
5929,A044943,A044491,2014JJ00,2983.0
5930,A044943,A044491,2015JJ00,2958.0
5931,A044943,A044491,2016JJ00,2950.0
5932,A044943,A044491,2017JJ00,2933.0
5933,A044943,A044491,2018JJ00,2974.0
5934,A044943,A044491,2019JJ00,3051.0
5935,A044943,A044491,2020JJ00,3127.0
5936,A044943,A044491,2021JJ00,3190.0
5937,A044943,A044491,2022JJ00,3350.0
5938,A044943,A044491,2023JJ00,3516.0
5939,A044943,A044491,2024JJ00,3719.0
5940,A044943,A048157,1995JJ00,11143.0
5941,A044943,A048157,1996JJ00,11437.0
5942,A044943,A048157,1997JJ00,11842.0
5943,A044943,A048157,1998JJ00,12493.0
5944,A044943,A048157,1999JJ00,13281.0
5945,A044943,A048157,2000JJ00,14097.0
5946,A044943,A048157,2001JJ00,15031.0
5947,A044943,A048157,2002JJ00,15943.0
5948,A044943,A048157,2003JJ00,17008.0
5949,A044943,A048157,2004JJ00,17439.0
5950,A044943,A048157,2005JJ00,17930.0
5951,A044943,A048157,2006JJ00,18721.0
5952,A044943,A048157,2007JJ00,19888.0
5953,A044943,A048157,2008JJ00,22108.0
5954,A044943,A048157,2009JJ00,23491.0
5955,A044943,A048157,2010JJ00,24206.0
5956,A044943,A048157,2011JJ00,24270.0
5957,A044943,A048157,2012JJ00,24425.0
5958,A044943,A048157,2013JJ00,21030.0
5959,A044943,A048157,2014JJ00,21367.0
5960,A044943,A048157,2015JJ00,21582.0
5961,A044943,A048157,2016JJ00,22159.0
5962,A044943,A048157,2017JJ00,22753.0
5963,A044943,A048157,2018JJ00,23582.0
5964,A044943,A048157,2019JJ00,24403.0
5965,A044943,A048157,2020JJ00,25631.0
5966,A044943,A048157,2021JJ00,26590.0
5967,A044943,A048157,2022JJ00,29502.0
5968,A044943,A048157,2023JJ00,32013.0
5969,A044943,A048157,2024JJ00,33901.0
5970,A044943,A044438,1995JJ00,11086.0
5971,A044943,A044438,1996JJ00,11393.0
5972,A044943,A044438,1997JJ00,11796.0
5973,A044943,A044438,1998JJ00,12452.0
5974,A044943,A044438,1999JJ00,13249.0
5975,A044943,A044438,2000JJ00,14074.0
5976,A044943,A044438,2001JJ00,15035.0
5977,A044943,A044438,2002JJ00,15950.0
5978,A044943,A044438,2003JJ00,17009.0
5979,A044943,A044438,2004JJ00,17524.0
5980,A044943,A044438,2005JJ00,17958.0
5981,A044943,A044438,2006JJ00,18724.0
5982,A044943,A044438,2007JJ00,19874.0
5983,A044943,A044438,2008JJ00,22080.0
5984,A044943,A044438,2009JJ00,23476.0
5985,A044943,A044438,2010JJ00,24158.0
5986,A044943,A044438,2011JJ00,24203.0
5987,A044943,A044438,2012JJ00,24367.0
5988,A044943,A044438,2013JJ00,20923.0
5989,A044943,A044438,2014JJ00,21235.0
5990,A044943,A044438,2015JJ00,21376.0
5991,A044943,A044438,2016JJ00,21957.0
5992,A044943,A044438,2017JJ00,22577.0
5993,A044943,A044438,2018JJ00,23400.0
5994,A044943,A044438,2019JJ00,24236.0
5995,A044943,A044438,2020JJ00,25724.0
5996,A044943,A044438,2021JJ00,26610.0
5997,A044943,A044438,2022JJ00,29417.0
5998,A044943,A044438,2023JJ00,31873.0
5999,A044943,A044438,2024JJ00,33733.0
6000,A044943,A044439,1995JJ00,8876.0
6001,A044943,A044439,1996JJ00,9003.0
6002,A044943,A044439,1997JJ00,9680.0
6003,A044943,A044439,1998JJ00,9707.0
6004,A044943,A044439,1999JJ00,10345.0
6005,A044943,A044439,2000JJ00,11007.0
6006,A044943,A044439,2001JJ00,11750.0
6007,A044943,A044439,2002JJ00,12357.0
6008,A044943,A044439,2003JJ00,13094.0
6009,A044943,A044439,2004JJ00,13266.0
6010,A044943,A044439,2005JJ00,13451.0
6011,A044943,A044439,2006JJ00,14207.0
6012,A044943,A044439,2007JJ00,15249.0
6013,A044943,A044439,2008JJ00,16857.0
6014,A044943,A044439,2009JJ00,18095.0
6015,A044943,A044439,2010JJ00,18549.0
6016,A044943,A044439,2011JJ00,18514.0
6017,A044943,A044439,2012JJ00,18463.0
6018,A044943,A044439,2013JJ00,15850.0
6019,A044943,A044439,2014JJ00,15902.0
6020,A044943,A044439,2015JJ00,16226.0
6021,A044943,A044439,2016JJ00,16780.0
6022,A044943,A044439,2017JJ00,17015.0
6023,A044943,A044439,2018JJ00,17483.0
6024,A044943,A044439,2019JJ00,17899.0
6025,A044943,A044439,2020JJ00,19094.0
6026,A044943,A044439,2021JJ00,19668.0
6027,A044943,A044439,2022JJ00,21502.0
6028,A044943,A044439,2023JJ00,23559.0
6029,A044943,A044439,2024JJ00,25117.0
6030,A044943,A044440,1995JJ00,2210.0
6031,A044943,A044440,1996JJ00,2390.0
6032,A044943,A044440,1997JJ00,2116.0
6033,A044943,A044440,1998JJ00,2745.0
6034,A044943,A044440,1999JJ00,2904.0
6035,A044943,A044440,2000JJ00,3067.0
6036,A044943,A044440,2001JJ00,3285.0
6037,A044943,A044440,2002JJ00,3593.0
6038,A044943,A044440,2003JJ00,3915.0
6039,A044943,A044440,2004JJ00,4258.0
6040,A044943,A044440,2005JJ00,4507.0
6041,A044943,A044440,2006JJ00,4517.0
6042,A044943,A044440,2007JJ00,4625.0
6043,A044943,A044440,2008JJ00,5223.0
6044,A044943,A044440,2009JJ00,5381.0
6045,A044943,A044440,2010JJ00,5609.0
6046,A044943,A044440,2011JJ00,5689.0
6047,A044943,A044440,2012JJ00,5904.0
6048,A044943,A044440,2013JJ00,5073.0
6049,A044943,A044440,2014JJ00,5333.0
6050,A044943,A044440,2015JJ00,5150.0
6051,A044943,A044440,2016JJ00,5177.0
6052,A044943,A044440,2017JJ00,5562.0
6053,A044943,A044440,2018JJ00,5917.0
6054,A044943,A044440,2019JJ00,6337.0
6055,A044943,A044440,2020JJ00,6630.0
6056,A044943,A044440,2021JJ00,6942.0
6057,A044943,A044440,2022JJ00,7915.0
6058,A044943,A044440,2023JJ00,8314.0
6059,A044943,A044440,2024JJ00,8616.0
6060,A044943,A044447,1995JJ00,64.0
6061,A044943,A044447,1996JJ00,66.0
6062,A044943,A044447,1997JJ00,73.0
6063,A044943,A044447,1998JJ00,71.0
6064,A044943,A044447,1999JJ00,76.0
6065,A044943,A044447,2000JJ00,79.0
6066,A044943,A044447,2001JJ00,80.0
6067,A044943,A044447,2002JJ00,90.0
6068,A044943,A044447,2003JJ00,99.0
6069,A044943,A044447,2004JJ00,109.0
6070,A044943,A044447,2005JJ00,116.0
6071,A044943,A044447,2006JJ00,136.0
6072,A044943,A044447,2007JJ00,148.0
6073,A044943,A044447,2008JJ00,164.0
6074,A044943,A044447,2009JJ00,183.0
6075,A044943,A044447,2010JJ00,199.0
6076,A044943,A044447,2011JJ00,204.0
6077,A044943,A044447,2012JJ00,177.0
6078,A044943,A044447,2013JJ00,145.0
6079,A044943,A044447,2014JJ00,152.0
6080,A044943,A044447,2015JJ00,223.0
6081,A044943,A044447,2016JJ00,223.0
6082,A044943,A044447,2017JJ00,209.0
6083,A044943,A044447,2018JJ00,218.0
6084,A044943,A044447,2019JJ00,202.0
6085,A044943,A044447,2020JJ00,198.0
6086,A044943,A044447,2021JJ00,225.0
6087,A044943,A044447,2022JJ00,237.0
6088,A044943,A044447,2023JJ00,258.0
6089,A044943,A044447,2024JJ00,296.0
6090,A044943,A044451,1995JJ00,-7.0
6091,A044943,A044451,1996JJ00,-22.0
6092,A044943,A044451,1997JJ00,-27.0
6093,A044943,A044451,1998JJ00,-30.0
6094,A044943,A044451,1999JJ00,-44.0
6095,A044943,A044451,2000JJ00,-56.0
6096,A044943,A044451,2001JJ00,-84.0
6097,A044943,A044451,2002JJ00,-97.0
6098,A044943,A044451,2003JJ00,-100.0
6099,A044943,A044451,2004JJ00,-194.0
6100,A044943,A044451,2005JJ00,-144.0
6101,A044943,A044451,2006JJ00,-139.0
6102,A044943,A044451,2007JJ00,-134.0
6103,A044943,A044451,2008JJ00,-136.0
6104,A044943,A044451,2009JJ00,-168.0
6105,A044943,A044451,2010JJ00,-151.0
6106,A044943,A044451,2011JJ00,-137.0
6107,A044943,A044451,2012JJ00,-119.0
6108,A044943,A044451,2013JJ00,-38.0
6109,A044943,A044451,2014JJ00,-20.0
6110,A044943,A044451,2015JJ00,-17.0
6111,A044943,A044451,2016JJ00,-21.0
6112,A044943,A044451,2017JJ00,-33.0
6113,A044943,A044451,2018JJ00,-36.0
6114,A044943,A044451,2019JJ00,-35.0
6115,A044943,A044451,2020JJ00,-291.0
6116,A044943,A044451,2021JJ00,-245.0
6117,A044943,A044451,2022JJ00,-152.0
6118,A044943,A044451,2023JJ00,-118.0
6119,A044943,A044451,2024JJ00,-128.0
6120,A044943,A048158,1995JJ00,0.0
6121,A044943,A048158,1996JJ00,0.0
6122,A044943,A048158,1997JJ00,0.0
6123,A044943,A048158,1998JJ00,0.0
6124,A044943,A048158,1999JJ00,0.0
6125,A044943,A048158,2000JJ00,0.0
6126,A044943,A048158,2001JJ00,0.0
6127,A044943,A048158,2002JJ00,0.0
6128,A044943,A048158,2003JJ00,0.0
6129,A044943,A048158,2004JJ00,0.0
6130,A044943,A048158,2005JJ00,0.0
6131,A044943,A048158,2006JJ00,0.0
6132,A044943,A048158,2007JJ00,0.0
6133,A044943,A048158,2008JJ00,0.0
6134,A044943,A048158,2009JJ00,0.0
6135,A044943,A048158,2010JJ00,0.0
6136,A044943,A048158,2011JJ00,0.0
6137,A044943,A048158,2012JJ00,0.0
6138,A044943,A048158,2013JJ00,0.0
6139,A044943,A048158,2014JJ00,0.0
6140,A044943,A048158,2015JJ00,0.0
6141,A044943,A048158,2016JJ00,0.0
6142,A044943,A048158,2017JJ00,0.0
6143,A044943,A048158,2018JJ00,0.0
6144,A044943,A048158,2019JJ00,0.0
6145,A044943,A048158,2020JJ00,0.0
6146,A044943,A048158,2021JJ00,0.0
6147,A044943,A048158,2022JJ00,0.0
6148,A044943,A048158,2023JJ00,0.0
6149,A044943,A048158,2024JJ00,0.0
6150,A044943,A046348,1995JJ00,14241.0
6151,A044943,A046348,1996JJ00,14411.0
6152,A044943,A046348,1997JJ00,15368.0
6153,A044943,A046348,1998JJ00,16140.0
6154,A044943,A046348,1999JJ00,17133.0
6155,A044943,A046348,2000JJ00,18159.0
6156,A044943,A046348,2001JJ00,19609.0
6157,A044943,A046348,2002JJ00,20876.0
6158,A044943,A046348,2003JJ00,22360.0
6159,A044943,A046348,2004JJ00,23435.0
6160,A044943,A046348,2005JJ00,24565.0
6161,A044943,A046348,2006JJ00,25504.0
6162,A044943,A046348,2007JJ00,27499.0
6163,A044943,A046348,2008JJ00,29700.0
6164,A044943,A046348,2009JJ00,31590.0
6165,A044943,A046348,2010JJ00,32383.0
6166,A044943,A046348,2011JJ00,32239.0
6167,A044943,A046348,2012JJ00,32426.0
6168,A044943,A046348,2013JJ00,27949.0
6169,A044943,A046348,2014JJ00,28538.0
6170,A044943,A046348,2015JJ00,29041.0
6171,A044943,A046348,2016JJ00,30005.0
6172,A044943,A046348,2017JJ00,30557.0
6173,A044943,A046348,2018JJ00,31495.0
6174,A044943,A046348,2019JJ00,32746.0
6175,A044943,A046348,2020JJ00,34290.0
6176,A044943,A046348,2021JJ00,36779.0
6177,A044943,A046348,2022JJ00,39795.0
6178,A044943,A046348,2023JJ00,43035.0
6179,A044943,A046348,2024JJ00,45712.0
6180,A044943,A046349,1995JJ00,9636.0
6181,A044943,A046349,1996JJ00,9899.0
6182,A044943,A046349,1997JJ00,10319.0
6183,A044943,A046349,1998JJ00,10857.0
6184,A044943,A046349,1999JJ00,11572.0
6185,A044943,A046349,2000JJ00,12352.0
6186,A044943,A046349,2001JJ00,13623.0
6187,A044943,A046349,2002JJ00,14946.0
6188,A044943,A046349,2003JJ00,16255.0
6189,A044943,A046349,2004JJ00,17239.0
6190,A044943,A046349,2005JJ00,18298.0
6191,A044943,A046349,2006JJ00,19634.0
6192,A044943,A046349,2007JJ00,21220.0
6193,A044943,A046349,2008JJ00,23220.0
6194,A044943,A046349,2009JJ00,25165.0
6195,A044943,A046349,2010JJ00,26235.0
6196,A044943,A046349,2011JJ00,26271.0
6197,A044943,A046349,2012JJ00,26258.0
6198,A044943,A046349,2013JJ00,26220.0
6199,A044943,A046349,2014JJ00,26663.0
6200,A044943,A046349,2015JJ00,26997.0
6201,A044943,A046349,2016JJ00,27795.0
6202,A044943,A046349,2017JJ00,28516.0
6203,A044943,A046349,2018JJ00,29522.0
6204,A044943,A046349,2019JJ00,30658.0
6205,A044943,A046349,2020JJ00,32074.0
6206,A044943,A046349,2021JJ00,34395.0
6207,A044943,A046349,2022JJ00,37001.0
6208,A044943,A046349,2023JJ00,39884.0
6209,A044943,A046349,2024JJ00,42317.0
6210,A044943,A048155,1995JJ00,9636.0
6211,A044943,A048155,1996JJ00,9899.0
6212,A044943,A048155,1997JJ00,10319.0
6213,A044943,A048155,1998JJ00,10857.0
6214,A044943,A048155,1999JJ00,11572.0
6215,A044943,A048155,2000JJ00,12352.0
6216,A044943,A048155,2001JJ00,13623.0
6217,A044943,A048155,2002JJ00,14946.0
6218,A044943,A048155,2003JJ00,16255.0
6219,A044943,A048155,2004JJ00,17239.0
6220,A044943,A048155,2005JJ00,18298.0
6221,A044943,A048155,2006JJ00,19634.0
6222,A044943,A048155,2007JJ00,21220.0
6223,A044943,A048155,2008JJ00,23220.0
6224,A044943,A048155,2009JJ00,25165.0
6225,A044943,A048155,2010JJ00,26235.0
6226,A044943,A048155,2011JJ00,26271.0
6227,A044943,A048155,2012JJ00,26258.0
6228,A044943,A048155,2013JJ00,26220.0
6229,A044943,A048155,2014JJ00,26663.0
6230,A044943,A048155,2015JJ00,26997.0
6231,A044943,A048155,2016JJ00,27795.0
6232,A044943,A048155,2017JJ00,28516.0
6233,A044943,A048155,2018JJ00,29522.0
6234,A044943,A048155,2019JJ00,30658.0
6235,A044943,A048155,2020JJ00,32074.0
6236,A044943,A048155,2021JJ00,34395.0
6237,A044943,A048155,2022JJ00,37001.0
6238,A044943,A048155,2023JJ00,39884.0
6239,A044943,A048155,2024JJ00,42317.0
6240,A044943,A044478,1995JJ00,0.0
6241,A044943,A044478,1996JJ00,0.0
6242,A044943,A044478,1997JJ00,0.0
6243,A044943,A044478,1998JJ00,0.0
6244,A044943,A044478,1999JJ00,0.0
6245,A044943,A044478,2000JJ00,0.0
6246,A044943,A044478,2001JJ00,0.0
6247,A044943,A044478,2002JJ00,0.0
6248,A044943,A044478,2003JJ00,0.0
6249,A044943,A044478,2004JJ00,0.0
6250,A044943,A044478,2005JJ00,0.0
6251,A044943,A044478,2006JJ00,0.0
6252,A044943,A044478,2007JJ00,0.0
6253,A044943,A044478,2008JJ00,0.0
6254,A044943,A044478,2009JJ00,0.0
6255,A044943,A044478,2010JJ00,0.0
6256,A044943,A044478,2011JJ00,0.0
6257,A044943,A044478,2012JJ00,0.0
6258,A044943,A044478,2013JJ00,0.0
6259,A044943,A044478,2014JJ00,0.0
6260,A044943,A044478,2015JJ00,0.0
6261,A044943,A044478,2016JJ00,0.0
6262,A044943,A044478,2017JJ00,0.0
6263,A044943,A044478,2018JJ00,0.0
6264,A044943,A044478,2019JJ00,0.0
6265,A044943,A044478,2020JJ00,0.0
6266,A044943,A044478,2021JJ00,0.0
6267,A044943,A044478,2022JJ00,0.0
6268,A044943,A044478,2023JJ00,0.0
6269,A044943,A044478,2024JJ00,0.0
6270,A044943,A046350,1995JJ00,4605.0
6271,A044943,A046350,1996JJ00,4512.0
6272,A044943,A046350,1997JJ00,5049.0
6273,A044943,A046350,1998JJ00,5283.0
6274,A044943,A046350,1999JJ00,5561.0
6275,A044943,A046350,2000JJ00,5807.0
6276,A044943,A046350,2001JJ00,5986.0
6277,A044943,A046350,2002JJ00,5930.0
6278,A044943,A046350,2003JJ00,6105.0
6279,A044943,A046350,2004JJ00,6196.0
6280,A044943,A046350,2005JJ00,6267.0
6281,A044943,A046350,2006JJ00,5870.0
6282,A044943,A046350,2007JJ00,6279.0
6283,A044943,A046350,2008JJ00,6480.0
6284,A044943,A046350,2009JJ00,6425.0
6285,A044943,A046350,2010JJ00,6148.0
6286,A044943,A046350,2011JJ00,5968.0
6287,A044943,A046350,2012JJ00,6168.0
6288,A044943,A046350,2013JJ00,1729.0
6289,A044943,A046350,2014JJ00,1875.0
6290,A044943,A046350,2015JJ00,2044.0
6291,A044943,A046350,2016JJ00,2210.0
6292,A044943,A046350,2017JJ00,2041.0
6293,A044943,A046350,2018JJ00,1973.0
6294,A044943,A046350,2019JJ00,2088.0
6295,A044943,A046350,2020JJ00,2216.0
6296,A044943,A046350,2021JJ00,2384.0
6297,A044943,A046350,2022JJ00,2794.0
6298,A044943,A046350,2023JJ00,3151.0
6299,A044943,A046350,2024JJ00,3395.0
6300,A044944,A048151,1995JJ00,2207.0
6301,A044944,A048151,1996JJ00,2154.0
6302,A044944,A048151,1997JJ00,2032.0
6303,A044944,A048151,1998JJ00,2287.0
6304,A044944,A048151,1999JJ00,2363.0
6305,A044944,A048151,2000JJ00,2576.0
6306,A044944,A048151,2001JJ00,2874.0
6307,A044944,A048151,2002JJ00,3226.0
6308,A044944,A048151,2003JJ00,3259.0
6309,A044944,A048151,2004JJ00,3440.0
6310,A044944,A048151,2005JJ00,3637.0
6311,A044944,A048151,2006JJ00,3587.0
6312,A044944,A048151,2007JJ00,4222.0
6313,A044944,A048151,2008JJ00,2906.0
6314,A044944,A048151,2009JJ00,3498.0
6315,A044944,A048151,2010JJ00,5119.0
6316,A044944,A048151,2011JJ00,5692.0
6317,A044944,A048151,2012JJ00,6261.0
6318,A044944,A048151,2013JJ00,5185.0
6319,A044944,A048151,2014JJ00,5559.0
6320,A044944,A048151,2015JJ00,4397.0
6321,A044944,A048151,2016JJ00,1861.0
6322,A044944,A048151,2017JJ00,2864.0
6323,A044944,A048151,2018JJ00,3689.0
6324,A044944,A048151,2019JJ00,4266.0
6325,A044944,A048151,2020JJ00,3602.0
6326,A044944,A048151,2021JJ00,2757.0
6327,A044944,A048151,2022JJ00,3493.0
6328,A044944,A048151,2023JJ00,4621.0
6329,A044944,A048151,2024JJ00,5786.0
6330,A044944,A044434,1995JJ00,0.0
6331,A044944,A044434,1996JJ00,0.0
6332,A044944,A044434,1997JJ00,0.0
6333,A044944,A044434,1998JJ00,0.0
6334,A044944,A044434,1999JJ00,0.0
6335,A044944,A044434,2000JJ00,0.0
6336,A044944,A044434,2001JJ00,0.0
6337,A044944,A044434,2002JJ00,0.0
6338,A044944,A044434,2003JJ00,0.0
6339,A044944,A044434,2004JJ00,0.0
6340,A044944,A044434,2005JJ00,0.0
6341,A044944,A044434,2006JJ00,0.0
6342,A044944,A044434,2007JJ00,0.0
6343,A044944,A044434,2008JJ00,0.0
6344,A044944,A044434,2009JJ00,0.0
6345,A044944,A044434,2010JJ00,0.0
6346,A044944,A044434,2011JJ00,0.0
6347,A044944,A044434,2012JJ00,0.0
6348,A044944,A044434,2013JJ00,0.0
6349,A044944,A044434,2014JJ00,0.0
6350,A044944,A044434,2015JJ00,0.0
6351,A044944,A044434,2016JJ00,0.0
6352,A044944,A044434,2017JJ00,0.0
6353,A044944,A044434,2018JJ00,0.0
6354,A044944,A044434,2019JJ00,0.0
6355,A044944,A044434,2020JJ00,0.0
6356,A044944,A044434,2021JJ00,0.0
6357,A044944,A044434,2022JJ00,0.0
6358,A044944,A044434,2023JJ00,0.0
6359,A044944,A044434,2024JJ00,0.0
6360,A044944,A044435,1995JJ00,0.0
6361,A044944,A044435,1996JJ00,9.0
6362,A044944,A044435,1997JJ00,12.0
6363,A044944,A044435,1998JJ00,8.0
6364,A044944,A044435,1999JJ00,13.0
6365,A044944,A044435,2000JJ00,19.0
6366,A044944,A044435,2001JJ00,24.0
6367,A044944,A044435,2002JJ00,22.0
6368,A044944,A044435,2003JJ00,21.0
6369,A044944,A044435,2004JJ00,41.0
6370,A044944,A044435,2005JJ00,42.0
6371,A044944,A044435,2006JJ00,16.0
6372,A044944,A044435,2007JJ00,13.0
6373,A044944,A044435,2008JJ00,10.0
6374,A044944,A044435,2009JJ00,23.0
6375,A044944,A044435,2010JJ00,16.0
6376,A044944,A044435,2011JJ00,14.0
6377,A044944,A044435,2012JJ00,14.0
6378,A044944,A044435,2013JJ00,14.0
6379,A044944,A044435,2014JJ00,15.0
6380,A044944,A044435,2015JJ00,16.0
6381,A044944,A044435,2016JJ00,17.0
6382,A044944,A044435,2017JJ00,18.0
6383,A044944,A044435,2018JJ00,19.0
6384,A044944,A044435,2019JJ00,20.0
6385,A044944,A044435,2020JJ00,21.0
6386,A044944,A044435,2021JJ00,24.0
6387,A044944,A044435,2022JJ00,28.0
6388,A044944,A044435,2023JJ00,30.0
6389,A044944,A044435,2024JJ00,31.0
6390,A044944,A048152,1995JJ00,2207.0
6391,A044944,A048152,1996JJ00,2145.0
6392,A044944,A048152,1997JJ00,2020.0
6393,A044944,A048152,1998JJ00,2279.0
6394,A044944,A048152,1999JJ00,2350.0
6395,A044944,A048152,2000JJ00,2557.0
6396,A044944,A048152,2001JJ00,2850.0
6397,A044944,A048152,2002JJ00,3204.0
6398,A044944,A048152,2003JJ00,3238.0
6399,A044944,A048152,2004JJ00,3399.0
6400,A044944,A048152,2005JJ00,3595.0
6401,A044944,A048152,2006JJ00,3571.0
6402,A044944,A048152,2007JJ00,4209.0
6403,A044944,A048152,2008JJ00,2896.0
6404,A044944,A048152,2009JJ00,3475.0
6405,A044944,A048152,2010JJ00,5103.0
6406,A044944,A048152,2011JJ00,5678.0
6407,A044944,A048152,2012JJ00,6247.0
6408,A044944,A048152,2013JJ00,5171.0
6409,A044944,A048152,2014JJ00,5544.0
6410,A044944,A048152,2015JJ00,4381.0
6411,A044944,A048152,2016JJ00,1844.0
6412,A044944,A048152,2017JJ00,2846.0
6413,A044944,A048152,2018JJ00,3670.0
6414,A044944,A048152,2019JJ00,4246.0
6415,A044944,A048152,2020JJ00,3581.0
6416,A044944,A048152,2021JJ00,2733.0
6417,A044944,A048152,2022JJ00,3465.0
6418,A044944,A048152,2023JJ00,4591.0
6419,A044944,A048152,2024JJ00,5755.0
6420,A044944,A044436,1995JJ00,187.0
6421,A044944,A044436,1996JJ00,209.0
6422,A044944,A044436,1997JJ00,155.0
6423,A044944,A044436,1998JJ00,92.0
6424,A044944,A044436,1999JJ00,84.0
6425,A044944,A044436,2000JJ00,116.0
6426,A044944,A044436,2001JJ00,100.0
6427,A044944,A044436,2002JJ00,95.0
6428,A044944,A044436,2003JJ00,90.0
6429,A044944,A044436,2004JJ00,46.0
6430,A044944,A044436,2005JJ00,45.0
6431,A044944,A044436,2006JJ00,0.0
6432,A044944,A044436,2007JJ00,0.0
6433,A044944,A044436,2008JJ00,0.0
6434,A044944,A044436,2009JJ00,0.0
6435,A044944,A044436,2010JJ00,0.0
6436,A044944,A044436,2011JJ00,0.0
6437,A044944,A044436,2012JJ00,0.0
6438,A044944,A044436,2013JJ00,0.0
6439,A044944,A044436,2014JJ00,0.0
6440,A044944,A044436,2015JJ00,0.0
6441,A044944,A044436,2016JJ00,0.0
6442,A044944,A044436,2017JJ00,0.0
6443,A044944,A044436,2018JJ00,0.0
6444,A044944,A044436,2019JJ00,0.0
6445,A044944,A044436,2020JJ00,0.0
6446,A044944,A044436,2021JJ00,0.0
6447,A044944,A044436,2022JJ00,0.0
6448,A044944,A044436,2023JJ00,0.0
6449,A044944,A044436,2024JJ00,0.0
6450,A044944,A048153,1995JJ00,2020.0
6451,A044944,A048153,1996JJ00,1936.0
6452,A044944,A048153,1997JJ00,1865.0
6453,A044944,A048153,1998JJ00,2187.0
6454,A044944,A048153,1999JJ00,2266.0
6455,A044944,A048153,2000JJ00,2441.0
6456,A044944,A048153,2001JJ00,2750.0
6457,A044944,A048153,2002JJ00,3109.0
6458,A044944,A048153,2003JJ00,3148.0
6459,A044944,A048153,2004JJ00,3353.0
6460,A044944,A048153,2005JJ00,3550.0
6461,A044944,A048153,2006JJ00,3571.0
6462,A044944,A048153,2007JJ00,4209.0
6463,A044944,A048153,2008JJ00,2896.0
6464,A044944,A048153,2009JJ00,3475.0
6465,A044944,A048153,2010JJ00,5103.0
6466,A044944,A048153,2011JJ00,5678.0
6467,A044944,A048153,2012JJ00,6247.0
6468,A044944,A048153,2013JJ00,5171.0
6469,A044944,A048153,2014JJ00,5544.0
6470,A044944,A048153,2015JJ00,4381.0
6471,A044944,A048153,2016JJ00,1844.0
6472,A044944,A048153,2017JJ00,2846.0
6473,A044944,A048153,2018JJ00,3670.0
6474,A044944,A048153,2019JJ00,4246.0
6475,A044944,A048153,2020JJ00,3581.0
6476,A044944,A048153,2021JJ00,2733.0
6477,A044944,A048153,2022JJ00,3465.0
6478,A044944,A048153,2023JJ00,4591.0
6479,A044944,A048153,2024JJ00,5755.0
6480,A044944,A044437,1995JJ00,995.0
6481,A044944,A044437,1996JJ00,937.0
6482,A044944,A044437,1997JJ00,765.0
6483,A044944,A044437,1998JJ00,966.0
6484,A044944,A044437,1999JJ00,967.0
6485,A044944,A044437,2000JJ00,1080.0
6486,A044944,A044437,2001JJ00,1251.0
6487,A044944,A044437,2002JJ00,1483.0
6488,A044944,A044437,2003JJ00,1413.0
6489,A044944,A044437,2004JJ00,1572.0
6490,A044944,A044437,2005JJ00,1752.0
6491,A044944,A044437,2006JJ00,2167.0
6492,A044944,A044437,2007JJ00,2760.0
6493,A044944,A044437,2008JJ00,1386.0
6494,A044944,A044437,2009JJ00,1901.0
6495,A044944,A044437,2010JJ00,3491.0
6496,A044944,A044437,2011JJ00,4082.0
6497,A044944,A044437,2012JJ00,4640.0
6498,A044944,A044437,2013JJ00,3563.0
6499,A044944,A044437,2014JJ00,3947.0
6500,A044944,A044437,2015JJ00,2801.0
6501,A044944,A044437,2016JJ00,266.0
6502,A044944,A044437,2017JJ00,1306.0
6503,A044944,A044437,2018JJ00,2144.0
6504,A044944,A044437,2019JJ00,2638.0
6505,A044944,A044437,2020JJ00,1855.0
6506,A044944,A044437,2021JJ00,852.0
6507,A044944,A044437,2022JJ00,1465.0
6508,A044944,A044437,2023JJ00,2402.0
6509,A044944,A044437,2024JJ00,3521.0
6510,A044944,A048156,1995JJ00,1212.0
6511,A044944,A048156,1996JJ00,1217.0
6512,A044944,A048156,1997JJ00,1267.0
6513,A044944,A048156,1998JJ00,1321.0
6514,A044944,A048156,1999JJ00,1396.0
6515,A044944,A048156,2000JJ00,1496.0
6516,A044944,A048156,2001JJ00,1623.0
6517,A044944,A048156,2002JJ00,1743.0
6518,A044944,A048156,2003JJ00,1846.0
6519,A044944,A048156,2004JJ00,1868.0
6520,A044944,A048156,2005JJ00,1885.0
6521,A044944,A048156,2006JJ00,1420.0
6522,A044944,A048156,2007JJ00,1462.0
6523,A044944,A048156,2008JJ00,1520.0
6524,A044944,A048156,2009JJ00,1597.0
6525,A044944,A048156,2010JJ00,1628.0
6526,A044944,A048156,2011JJ00,1610.0
6527,A044944,A048156,2012JJ00,1621.0
6528,A044944,A048156,2013JJ00,1622.0
6529,A044944,A048156,2014JJ00,1612.0
6530,A044944,A048156,2015JJ00,1596.0
6531,A044944,A048156,2016JJ00,1595.0
6532,A044944,A048156,2017JJ00,1558.0
6533,A044944,A048156,2018JJ00,1545.0
