ID,Landen,BedrijfstakkenBranchesSBI2008,Perioden,BuitenlandseDochterondernemingen_1,WerkzamePersonenFTE_2,Omzet_3,Personeelskosten_4,Investeringen_5
78202,L008786,437500 ,2022JJ00,,,,,
78203,L008786,437500 ,2023JJ00,,,,,
78204,L008786,438600 ,2021JJ00,,,,,
78205,L008786,438600 ,2022JJ00,,,,,
78206,L008786,438600 ,2023JJ00,,,,,
78207,L008786,441000 ,2021JJ00,,,,,
78208,L008786,441000 ,2022JJ00,,,,,
78209,L008786,441000 ,2023JJ00,,,,,
78210,L008787,305700 ,2021JJ00,,,,,
78211,L008787,305700 ,2022JJ00,,,,,
78212,L008787,305700 ,2023JJ00,,,,,
78213,L008787,800012 ,2021JJ00,147.0,10.0,5401.0,264.0,221.0
78214,L008787,800012 ,2022JJ00,194.0,9.0,3412.0,253.0,137.0
78215,L008787,800012 ,2023JJ00,139.0,7.0,3091.0,197.0,34.0
78216,L008787,305800 ,2021JJ00,,,,,
78217,L008787,305800 ,2022JJ00,,,,,
78218,L008787,305800 ,2023JJ00,,,,,
78219,L008787,306300 ,2021JJ00,,,,,
78220,L008787,306300 ,2022JJ00,,,,,
78221,L008787,306300 ,2023JJ00,,,,,
78222,L008787,307000 ,2021JJ00,,,,,
78223,L008787,307000 ,2022JJ00,,,,,
78224,L008787,307000 ,2023JJ00,,,,,
78225,L008787,307500 ,2021JJ00,28.0,5.0,4127.0,140.0,
78226,L008787,307500 ,2022JJ00,,,,,
78227,L008787,307500 ,2023JJ00,,2.0,,,15.0
78228,L008787,307610 ,2021JJ00,11.0,2.0,785.0,63.0,37.0
78229,L008787,307610 ,2022JJ00,15.0,1.0,821.0,57.0,
78230,L008787,307610 ,2023JJ00,4.0,1.0,218.0,18.0,
78231,L008787,307600 ,2021JJ00,,,,,
78232,L008787,307600 ,2022JJ00,,,,,
78233,L008787,307600 ,2023JJ00,,,,,
78234,L008787,311300 ,2021JJ00,,,,,
78235,L008787,311300 ,2022JJ00,,,,,
78236,L008787,311300 ,2023JJ00,,,,,
78237,L008787,312200 ,2021JJ00,,,,,
78238,L008787,312200 ,2022JJ00,,,,,
78239,L008787,312200 ,2023JJ00,,,,,
78240,L008787,312500 ,2021JJ00,,,,,
78241,L008787,312500 ,2022JJ00,,,,,
78242,L008787,312500 ,2023JJ00,,,,,
78243,L008787,312505 ,2021JJ00,,,,,
78244,L008787,312505 ,2022JJ00,,,,,
78245,L008787,312505 ,2023JJ00,,,,,
78246,L008787,314000 ,2021JJ00,,,,,
78247,L008787,314000 ,2022JJ00,,,,,
78248,L008787,314000 ,2023JJ00,,,,,
78249,L008787,315200 ,2021JJ00,,,,,
78250,L008787,315200 ,2022JJ00,,,,,
78251,L008787,315200 ,2023JJ00,,,,,
78252,L008787,315810 ,2021JJ00,,,,,
78253,L008787,315810 ,2022JJ00,,,,,
78254,L008787,315810 ,2023JJ00,,,,,
78255,L008787,315800 ,2021JJ00,,,,,
78256,L008787,315800 ,2022JJ00,,,,,
78257,L008787,315800 ,2023JJ00,,,,,
78258,L008787,317100 ,2021JJ00,,,,,
78259,L008787,317100 ,2022JJ00,,,,,
78260,L008787,317100 ,2023JJ00,,,,,
78261,L008787,318600 ,2021JJ00,,,,,
78262,L008787,318600 ,2022JJ00,,,,,
78263,L008787,318600 ,2023JJ00,,,,,
78264,L008787,320000 ,2021JJ00,,,,,
78265,L008787,320000 ,2022JJ00,,,,,
78266,L008787,320000 ,2023JJ00,,,,,
78267,L008787,320700 ,2021JJ00,,,,,
78268,L008787,320700 ,2022JJ00,,,,,
78269,L008787,320700 ,2023JJ00,,,,,
78270,L008787,323200 ,2021JJ00,,,,,
78271,L008787,323200 ,2022JJ00,,,,,
78272,L008787,323200 ,2023JJ00,,,,,
78273,L008787,323705 ,2021JJ00,,,,,
78274,L008787,323705 ,2022JJ00,,,,,
78275,L008787,323705 ,2023JJ00,,,,,
78276,L008787,323700 ,2021JJ00,,,,,
78277,L008787,323700 ,2022JJ00,,,,,
78278,L008787,323700 ,2023JJ00,,,,,
78279,L008787,324600 ,2021JJ00,,,,,
78280,L008787,324600 ,2022JJ00,,,,,
78281,L008787,324600 ,2023JJ00,,,,,
78282,L008787,328100 ,2021JJ00,,,,,
78283,L008787,328100 ,2022JJ00,,,,,
78284,L008787,328100 ,2023JJ00,,,,,
78285,L008787,328105 ,2021JJ00,,,,,
78286,L008787,328105 ,2022JJ00,,,,,
78287,L008787,328105 ,2023JJ00,,,,,
78288,L008787,330300 ,2021JJ00,,,,,
78289,L008787,330300 ,2022JJ00,,,,,
78290,L008787,330300 ,2023JJ00,,,,,
78291,L008787,332900 ,2021JJ00,,,,,
78292,L008787,332900 ,2022JJ00,,,,,
78293,L008787,332900 ,2023JJ00,,,,,
78294,L008787,334800 ,2021JJ00,,,,,
78295,L008787,334800 ,2022JJ00,,,,,
78296,L008787,334800 ,2023JJ00,,,,,
78297,L008787,336500 ,2021JJ00,,,,,
78298,L008787,336500 ,2022JJ00,,,,,
78299,L008787,336500 ,2023JJ00,,,,,
78300,L008787,339200 ,2021JJ00,,,,,
78301,L008787,339200 ,2022JJ00,,,,,
78302,L008787,339200 ,2023JJ00,,,,,
78303,L008787,339205 ,2021JJ00,,,,,
78304,L008787,339205 ,2022JJ00,,,,,
78305,L008787,339205 ,2023JJ00,,,,,
78306,L008787,340200 ,2021JJ00,,,,,
78307,L008787,340200 ,2022JJ00,,,,,
78308,L008787,340200 ,2023JJ00,,,,,
78309,L008787,341600 ,2021JJ00,,,,,
78310,L008787,341600 ,2022JJ00,,,,,
78311,L008787,341600 ,2023JJ00,,,,,
78312,L008787,342400 ,2021JJ00,,,,,
78313,L008787,342400 ,2022JJ00,,,,,
78314,L008787,342400 ,2023JJ00,,,,,
78315,L008787,344400 ,2021JJ00,,,,,
78316,L008787,344400 ,2022JJ00,,,,,
78317,L008787,344400 ,2023JJ00,,,,,
78318,L008787,346600 ,2021JJ00,,,,,
78319,L008787,346600 ,2022JJ00,,,,,
78320,L008787,346600 ,2023JJ00,,,,,
78321,L008787,346700 ,2021JJ00,,,,,
78322,L008787,346700 ,2022JJ00,,,,,
78323,L008787,346700 ,2023JJ00,,,,,
78324,L008787,348000 ,2021JJ00,,,,,
78325,L008787,348000 ,2022JJ00,,,,,
78326,L008787,348000 ,2023JJ00,,,,,
78327,L008787,348100 ,2021JJ00,,,,,
78328,L008787,348100 ,2022JJ00,,,,,
78329,L008787,348100 ,2023JJ00,,,,,
78330,L008787,348400 ,2021JJ00,,,,,
78331,L008787,348400 ,2022JJ00,,,,,
78332,L008787,348400 ,2023JJ00,,,,,
78333,L008787,348700 ,2021JJ00,,,,,
78334,L008787,348700 ,2022JJ00,,,,,
78335,L008787,348700 ,2023JJ00,,,,,
78336,L008787,349700 ,2021JJ00,,,,,
78337,L008787,349700 ,2022JJ00,,,,,
78338,L008787,349700 ,2023JJ00,,,,,
78339,L008787,350000 ,2021JJ00,,,,,
78340,L008787,350000 ,2022JJ00,,,,,
78341,L008787,350000 ,2023JJ00,,,,,
78342,L008787,350100 ,2021JJ00,,,,,
78343,L008787,350100 ,2022JJ00,,,,,
78344,L008787,350100 ,2023JJ00,,,,,
78345,L008787,350600 ,2021JJ00,,,,,
78346,L008787,350600 ,2022JJ00,,,,,
78347,L008787,350600 ,2023JJ00,,,,,
78348,L008787,351900 ,2021JJ00,,,,,
78349,L008787,351900 ,2022JJ00,,,,,
78350,L008787,351900 ,2023JJ00,,,,,
78351,L008787,354200 ,2021JJ00,38.0,1.0,788.0,38.0,2.0
78352,L008787,354200 ,2022JJ00,54.0,1.0,1730.0,37.0,4.0
78353,L008787,354200 ,2023JJ00,42.0,1.0,1944.0,38.0,5.0
78354,L008787,354300 ,2021JJ00,,,,,
78355,L008787,354300 ,2022JJ00,,,,,
78356,L008787,354300 ,2023JJ00,,,,,
78357,L008787,356900 ,2021JJ00,,,,,
78358,L008787,356900 ,2022JJ00,,,,,
78359,L008787,356900 ,2023JJ00,,,,,
78360,L008787,371600 ,2021JJ00,,,,,
78361,L008787,371600 ,2022JJ00,,,,,
78362,L008787,371600 ,2023JJ00,,,,,
78363,L008787,383100 ,2021JJ00,8.0,2.0,151.0,31.0,23.0
78364,L008787,383100 ,2022JJ00,18.0,,159.0,,14.0
78365,L008787,383100 ,2023JJ00,16.0,,470.0,,13.0
78366,L008787,383200 ,2021JJ00,,,,,
78367,L008787,383200 ,2022JJ00,,,,,
78368,L008787,383200 ,2023JJ00,,,,,
78369,L008787,384900 ,2021JJ00,,,,,
78370,L008787,384900 ,2022JJ00,,,,,
78371,L008787,384900 ,2023JJ00,,,,,
78372,L008787,386300 ,2021JJ00,,,,,
78373,L008787,386300 ,2022JJ00,,,,,
78374,L008787,386300 ,2023JJ00,,,,,
78375,L008787,386800 ,2021JJ00,,,,,
78376,L008787,386800 ,2022JJ00,,,,,
78377,L008787,386800 ,2023JJ00,,,,,
78378,L008787,388400 ,2021JJ00,,,,,
78379,L008787,388400 ,2022JJ00,,,,,
78380,L008787,388400 ,2023JJ00,,,,,
78381,L008787,389100 ,2021JJ00,11.0,,2.0,1.0,
78382,L008787,389100 ,2022JJ00,,,,,
78383,L008787,389100 ,2023JJ00,,,,,
78384,L008787,389200 ,2021JJ00,11.0,,2.0,1.0,
78385,L008787,389200 ,2022JJ00,,,,,
78386,L008787,389200 ,2023JJ00,,,,,
78387,L008787,390500 ,2021JJ00,,,,,
78388,L008787,390500 ,2022JJ00,,,,,
78389,L008787,390500 ,2023JJ00,,,,,
78390,L008787,391600 ,2021JJ00,19.0,,11.0,5.0,
78391,L008787,391600 ,2022JJ00,19.0,,18.0,9.0,
78392,L008787,391600 ,2023JJ00,20.0,,21.0,8.0,
78393,L008787,391700 ,2021JJ00,,,,,
78394,L008787,391700 ,2022JJ00,,,,,
78395,L008787,391700 ,2023JJ00,,,,,
78396,L008787,800021 ,2021JJ00,,,,,
78397,L008787,800021 ,2022JJ00,,,,,
78398,L008787,800021 ,2023JJ00,,,,,
78399,L008787,392600 ,2021JJ00,,,,,
78400,L008787,392600 ,2022JJ00,,,,,
78401,L008787,392600 ,2023JJ00,,,,,
78402,L008787,393600 ,2021JJ00,,,,,
78403,L008787,393600 ,2022JJ00,,,,,
78404,L008787,393600 ,2023JJ00,,,,,
78405,L008787,394100 ,2021JJ00,,,,,
78406,L008787,394100 ,2022JJ00,,,,,
78407,L008787,394100 ,2023JJ00,,,,,
78408,L008787,395005 ,2021JJ00,14.0,,,,
78409,L008787,395005 ,2022JJ00,,,,,
78410,L008787,395005 ,2023JJ00,,,,,
78411,L008787,395000 ,2021JJ00,14.0,,,,
78412,L008787,395000 ,2022JJ00,,,,,
78413,L008787,395000 ,2023JJ00,,,,,
78414,L008787,395600 ,2021JJ00,,,,,
78415,L008787,395600 ,2022JJ00,,,,,
78416,L008787,395600 ,2023JJ00,,,,,
78417,L008787,396300 ,2021JJ00,3.0,,,1.0,
78418,L008787,396300 ,2022JJ00,,,,,
78419,L008787,396300 ,2023JJ00,,,,,
78420,L008787,396400 ,2021JJ00,,,,,
78421,L008787,396400 ,2022JJ00,,,,,
78422,L008787,396400 ,2023JJ00,,,,,
78423,L008787,398700 ,2021JJ00,,,,,
78424,L008787,398700 ,2022JJ00,,,,,
78425,L008787,398700 ,2023JJ00,,,,,
78426,L008787,400200 ,2021JJ00,,,,,
78427,L008787,400200 ,2022JJ00,,,,,
78428,L008787,400200 ,2023JJ00,,,,,
78429,L008787,402000 ,2021JJ00,11.0,,,,
78430,L008787,402000 ,2022JJ00,30.0,,18.0,,
78431,L008787,402000 ,2023JJ00,1.0,,,,
78432,L008787,402100 ,2021JJ00,11.0,,,,
78433,L008787,402100 ,2022JJ00,30.0,,18.0,,
78434,L008787,402100 ,2023JJ00,1.0,,,,
78435,L008787,403300 ,2021JJ00,20.0,2.0,291.0,42.0,
78436,L008787,403300 ,2022JJ00,6.0,1.0,41.0,23.0,
78437,L008787,403300 ,2023JJ00,8.0,,62.0,23.0,
78438,L008787,403400 ,2021JJ00,,,,,
78439,L008787,403400 ,2022JJ00,,,,,
78440,L008787,403400 ,2023JJ00,,,,,
78441,L008787,403405 ,2021JJ00,,,,,
78442,L008787,403405 ,2022JJ00,,,,,
78443,L008787,403405 ,2023JJ00,,,,,
78444,L008787,404900 ,2021JJ00,,,,,
78445,L008787,404900 ,2022JJ00,2.0,,,,
78446,L008787,404900 ,2023JJ00,4.0,,,,
78447,L008787,405900 ,2021JJ00,3.0,1.0,48.0,24.0,
78448,L008787,405900 ,2022JJ00,,,,,
78449,L008787,405900 ,2023JJ00,,,,,
78450,L008787,406800 ,2021JJ00,,,,,
78451,L008787,406800 ,2022JJ00,,,,,
78452,L008787,406800 ,2023JJ00,,,,,
78453,L008787,408105 ,2021JJ00,,,,,
78454,L008787,408105 ,2022JJ00,,,,,
78455,L008787,408105 ,2023JJ00,,,,,
78456,L008787,408100 ,2021JJ00,,,,,
78457,L008787,408100 ,2022JJ00,,,,,
78458,L008787,408100 ,2023JJ00,,,,,
78459,L008787,408700 ,2021JJ00,,,,,
78460,L008787,408700 ,2022JJ00,,,,,
78461,L008787,408700 ,2023JJ00,,,,,
78462,L008787,409900 ,2021JJ00,,,,,
78463,L008787,409900 ,2022JJ00,,,,,
78464,L008787,409900 ,2023JJ00,,,,,
78465,L008787,410200 ,2021JJ00,5.0,,3.0,2.0,
78466,L008787,410200 ,2022JJ00,3.0,,3.0,2.0,
78467,L008787,410200 ,2023JJ00,13.0,,7.0,7.0,
78468,L008787,410300 ,2021JJ00,,,,,
78469,L008787,410300 ,2022JJ00,,,,,
78470,L008787,410300 ,2023JJ00,,,,,
78471,L008787,800010 ,2021JJ00,5.0,,3.0,2.0,
78472,L008787,800010 ,2022JJ00,3.0,,3.0,2.0,
78473,L008787,800010 ,2023JJ00,13.0,,7.0,7.0,
78474,L008787,412700 ,2021JJ00,,,,,
78475,L008787,412700 ,2022JJ00,,,,,
78476,L008787,412700 ,2023JJ00,,,,,
78477,L008787,413700 ,2021JJ00,,,,,
78478,L008787,413700 ,2022JJ00,,,,,
78479,L008787,413700 ,2023JJ00,,,,,
78480,L008787,414300 ,2021JJ00,,,,,
78481,L008787,414300 ,2022JJ00,,,,,
78482,L008787,414300 ,2023JJ00,,,,,
78483,L008787,415000 ,2021JJ00,,,,,
78484,L008787,415000 ,2022JJ00,,,,,
78485,L008787,415000 ,2023JJ00,,,,,
78486,L008787,415900 ,2021JJ00,,,,,
78487,L008787,415900 ,2022JJ00,,,,,
78488,L008787,415900 ,2023JJ00,,,,,
78489,L008787,419000 ,2021JJ00,2.0,,4.0,2.0,
78490,L008787,419000 ,2022JJ00,,,,,
78491,L008787,419000 ,2023JJ00,,,,,
78492,L008787,419100 ,2021JJ00,2.0,,4.0,2.0,
78493,L008787,419100 ,2022JJ00,,,,,
78494,L008787,419100 ,2023JJ00,,,,,
78495,L008787,422400 ,2021JJ00,,,,,
78496,L008787,422400 ,2022JJ00,,,,,
78497,L008787,422400 ,2023JJ00,,,,,
78498,L008787,422500 ,2021JJ00,,,,,
78499,L008787,422500 ,2022JJ00,,,,,
78500,L008787,422500 ,2023JJ00,,,,,
78501,L008787,425300 ,2021JJ00,,,,,
78502,L008787,425300 ,2022JJ00,,,,,
78503,L008787,425300 ,2023JJ00,,,,,
78504,L008787,425305 ,2021JJ00,,,,,
78505,L008787,425305 ,2022JJ00,,,,,
78506,L008787,425305 ,2023JJ00,,,,,
78507,L008787,426600 ,2021JJ00,,,,,
78508,L008787,426600 ,2022JJ00,,,,,
78509,L008787,426600 ,2023JJ00,,,,,
78510,L008787,428100 ,2021JJ00,,,,,
78511,L008787,428100 ,2022JJ00,,,,,
78512,L008787,428100 ,2023JJ00,,,,,
78513,L008787,428200 ,2021JJ00,,,,,
78514,L008787,428200 ,2022JJ00,,,,,
78515,L008787,428200 ,2023JJ00,,,,,
78516,L008787,429300 ,2021JJ00,,,,,
78517,L008787,429300 ,2022JJ00,,,,,
78518,L008787,429300 ,2023JJ00,,,,,
78519,L008787,430600 ,2021JJ00,,,,,
78520,L008787,430600 ,2022JJ00,,,,,
78521,L008787,430600 ,2023JJ00,,,,,
78522,L008787,431100 ,2021JJ00,,,,,
78523,L008787,431100 ,2022JJ00,,,,,
78524,L008787,431100 ,2023JJ00,,,,,
78525,L008787,435500 ,2021JJ00,,,,,
78526,L008787,435500 ,2022JJ00,,,,,
78527,L008787,435500 ,2023JJ00,,,,,
78528,L008787,435600 ,2021JJ00,,,,,
78529,L008787,435600 ,2022JJ00,,,,,
78530,L008787,435600 ,2023JJ00,,,,,
78531,L008787,437500 ,2021JJ00,,,,,
78532,L008787,437500 ,2022JJ00,,,,,
78533,L008787,437500 ,2023JJ00,,,,,
78534,L008787,438600 ,2021JJ00,,,,,
78535,L008787,438600 ,2022JJ00,,,,,
78536,L008787,438600 ,2023JJ00,,,,,
78537,L008787,441000 ,2021JJ00,,,,,
78538,L008787,441000 ,2022JJ00,,,,,
78539,L008787,441000 ,2023JJ00,,,,,
78540,L008788,305700 ,2021JJ00,,,,,
78541,L008788,305700 ,2022JJ00,,,,,
78542,L008788,305700 ,2023JJ00,,,,,
78543,L008788,800012 ,2021JJ00,,,,,
78544,L008788,800012 ,2022JJ00,,,,,
78545,L008788,800012 ,2023JJ00,,,,,
78546,L008788,305800 ,2021JJ00,,,,,
78547,L008788,305800 ,2022JJ00,,,,,
78548,L008788,305800 ,2023JJ00,,,,,
78549,L008788,306300 ,2021JJ00,,,,,
78550,L008788,306300 ,2022JJ00,,,,,
78551,L008788,306300 ,2023JJ00,,,,,
78552,L008788,307000 ,2021JJ00,,,,,
78553,L008788,307000 ,2022JJ00,,,,,
78554,L008788,307000 ,2023JJ00,,,,,
78555,L008788,307500 ,2021JJ00,,,,,
78556,L008788,307500 ,2022JJ00,,,,,
78557,L008788,307500 ,2023JJ00,,,,,
78558,L008788,307610 ,2021JJ00,,,,,
78559,L008788,307610 ,2022JJ00,,,,,
78560,L008788,307610 ,2023JJ00,,,,,
78561,L008788,307600 ,2021JJ00,,,,,
78562,L008788,307600 ,2022JJ00,,,,,
78563,L008788,307600 ,2023JJ00,,,,,
78564,L008788,311300 ,2021JJ00,,,,,
78565,L008788,311300 ,2022JJ00,,,,,
78566,L008788,311300 ,2023JJ00,,,,,
78567,L008788,312200 ,2021JJ00,,,,,
78568,L008788,312200 ,2022JJ00,,,,,
78569,L008788,312200 ,2023JJ00,,,,,
78570,L008788,312500 ,2021JJ00,,,,,
78571,L008788,312500 ,2022JJ00,,,,,
78572,L008788,312500 ,2023JJ00,,,,,
78573,L008788,312505 ,2021JJ00,,,,,
78574,L008788,312505 ,2022JJ00,,,,,
78575,L008788,312505 ,2023JJ00,,,,,
78576,L008788,314000 ,2021JJ00,,,,,
78577,L008788,314000 ,2022JJ00,,,,,
78578,L008788,314000 ,2023JJ00,,,,,
78579,L008788,315200 ,2021JJ00,,,,,
78580,L008788,315200 ,2022JJ00,,,,,
78581,L008788,315200 ,2023JJ00,,,,,
78582,L008788,315810 ,2021JJ00,,,,,
78583,L008788,315810 ,2022JJ00,,,,,
78584,L008788,315810 ,2023JJ00,,,,,
78585,L008788,315800 ,2021JJ00,,,,,
78586,L008788,315800 ,2022JJ00,,,,,
78587,L008788,315800 ,2023JJ00,,,,,
78588,L008788,317100 ,2021JJ00,,,,,
78589,L008788,317100 ,2022JJ00,,,,,
78590,L008788,317100 ,2023JJ00,,,,,
78591,L008788,318600 ,2021JJ00,,,,,
78592,L008788,318600 ,2022JJ00,,,,,
78593,L008788,318600 ,2023JJ00,,,,,
78594,L008788,320000 ,2021JJ00,,,,,
78595,L008788,320000 ,2022JJ00,,,,,
78596,L008788,320000 ,2023JJ00,,,,,
78597,L008788,320700 ,2021JJ00,,,,,
78598,L008788,320700 ,2022JJ00,,,,,
78599,L008788,320700 ,2023JJ00,,,,,
78600,L008788,323200 ,2021JJ00,,,,,
78601,L008788,323200 ,2022JJ00,,,,,
78602,L008788,323200 ,2023JJ00,,,,,
78603,L008788,323705 ,2021JJ00,,,,,
78604,L008788,323705 ,2022JJ00,,,,,
78605,L008788,323705 ,2023JJ00,,,,,
78606,L008788,323700 ,2021JJ00,,,,,
78607,L008788,323700 ,2022JJ00,,,,,
78608,L008788,323700 ,2023JJ00,,,,,
78609,L008788,324600 ,2021JJ00,,,,,
78610,L008788,324600 ,2022JJ00,,,,,
78611,L008788,324600 ,2023JJ00,,,,,
78612,L008788,328100 ,2021JJ00,,,,,
78613,L008788,328100 ,2022JJ00,,,,,
78614,L008788,328100 ,2023JJ00,,,,,
78615,L008788,328105 ,2021JJ00,,,,,
78616,L008788,328105 ,2022JJ00,,,,,
78617,L008788,328105 ,2023JJ00,,,,,
78618,L008788,330300 ,2021JJ00,,,,,
78619,L008788,330300 ,2022JJ00,,,,,
78620,L008788,330300 ,2023JJ00,,,,,
78621,L008788,332900 ,2021JJ00,,,,,
78622,L008788,332900 ,2022JJ00,,,,,
78623,L008788,332900 ,2023JJ00,,,,,
78624,L008788,334800 ,2021JJ00,,,,,
78625,L008788,334800 ,2022JJ00,,,,,
78626,L008788,334800 ,2023JJ00,,,,,
78627,L008788,336500 ,2021JJ00,,,,,
78628,L008788,336500 ,2022JJ00,,,,,
78629,L008788,336500 ,2023JJ00,,,,,
78630,L008788,339200 ,2021JJ00,,,,,
78631,L008788,339200 ,2022JJ00,,,,,
78632,L008788,339200 ,2023JJ00,,,,,
78633,L008788,339205 ,2021JJ00,,,,,
78634,L008788,339205 ,2022JJ00,,,,,
78635,L008788,339205 ,2023JJ00,,,,,
78636,L008788,340200 ,2021JJ00,,,,,
78637,L008788,340200 ,2022JJ00,,,,,
78638,L008788,340200 ,2023JJ00,,,,,
78639,L008788,341600 ,2021JJ00,,,,,
78640,L008788,341600 ,2022JJ00,,,,,
78641,L008788,341600 ,2023JJ00,,,,,
78642,L008788,342400 ,2021JJ00,,,,,
78643,L008788,342400 ,2022JJ00,,,,,
78644,L008788,342400 ,2023JJ00,,,,,
78645,L008788,344400 ,2021JJ00,,,,,
78646,L008788,344400 ,2022JJ00,,,,,
78647,L008788,344400 ,2023JJ00,,,,,
78648,L008788,346600 ,2021JJ00,,,,,
78649,L008788,346600 ,2022JJ00,,,,,
78650,L008788,346600 ,2023JJ00,,,,,
78651,L008788,346700 ,2021JJ00,,,,,
78652,L008788,346700 ,2022JJ00,,,,,
78653,L008788,346700 ,2023JJ00,,,,,
78654,L008788,348000 ,2021JJ00,,,,,
78655,L008788,348000 ,2022JJ00,,,,,
78656,L008788,348000 ,2023JJ00,,,,,
78657,L008788,348100 ,2021JJ00,,,,,
78658,L008788,348100 ,2022JJ00,,,,,
78659,L008788,348100 ,2023JJ00,,,,,
78660,L008788,348400 ,2021JJ00,,,,,
78661,L008788,348400 ,2022JJ00,,,,,
78662,L008788,348400 ,2023JJ00,,,,,
78663,L008788,348700 ,2021JJ00,,,,,
78664,L008788,348700 ,2022JJ00,,,,,
78665,L008788,348700 ,2023JJ00,,,,,
78666,L008788,349700 ,2021JJ00,,,,,
78667,L008788,349700 ,2022JJ00,,,,,
78668,L008788,349700 ,2023JJ00,,,,,
78669,L008788,350000 ,2021JJ00,,,,,
78670,L008788,350000 ,2022JJ00,,,,,
78671,L008788,350000 ,2023JJ00,,,,,
78672,L008788,350100 ,2021JJ00,,,,,
78673,L008788,350100 ,2022JJ00,,,,,
78674,L008788,350100 ,2023JJ00,,,,,
78675,L008788,350600 ,2021JJ00,,,,,
78676,L008788,350600 ,2022JJ00,,,,,
78677,L008788,350600 ,2023JJ00,,,,,
78678,L008788,351900 ,2021JJ00,,,,,
78679,L008788,351900 ,2022JJ00,,,,,
78680,L008788,351900 ,2023JJ00,,,,,
78681,L008788,354200 ,2021JJ00,,,,,
78682,L008788,354200 ,2022JJ00,,,,,
78683,L008788,354200 ,2023JJ00,,,,,
78684,L008788,354300 ,2021JJ00,,,,,
78685,L008788,354300 ,2022JJ00,,,,,
78686,L008788,354300 ,2023JJ00,,,,,
78687,L008788,356900 ,2021JJ00,,,,,
78688,L008788,356900 ,2022JJ00,,,,,
78689,L008788,356900 ,2023JJ00,,,,,
78690,L008788,371600 ,2021JJ00,,,,,
78691,L008788,371600 ,2022JJ00,,,,,
78692,L008788,371600 ,2023JJ00,,,,,
78693,L008788,383100 ,2021JJ00,,,,,
78694,L008788,383100 ,2022JJ00,,,,,
78695,L008788,383100 ,2023JJ00,,,,,
78696,L008788,383200 ,2021JJ00,,,,,
78697,L008788,383200 ,2022JJ00,,,,,
78698,L008788,383200 ,2023JJ00,,,,,
78699,L008788,384900 ,2021JJ00,,,,,
78700,L008788,384900 ,2022JJ00,,,,,
78701,L008788,384900 ,2023JJ00,,,,,
78702,L008788,386300 ,2021JJ00,,,,,
78703,L008788,386300 ,2022JJ00,,,,,
78704,L008788,386300 ,2023JJ00,,,,,
78705,L008788,386800 ,2021JJ00,,,,,
78706,L008788,386800 ,2022JJ00,,,,,
78707,L008788,386800 ,2023JJ00,,,,,
78708,L008788,388400 ,2021JJ00,,,,,
78709,L008788,388400 ,2022JJ00,,,,,
78710,L008788,388400 ,2023JJ00,,,,,
78711,L008788,389100 ,2021JJ00,,,,,
78712,L008788,389100 ,2022JJ00,,,,,
78713,L008788,389100 ,2023JJ00,,,,,
78714,L008788,389200 ,2021JJ00,,,,,
78715,L008788,389200 ,2022JJ00,,,,,
78716,L008788,389200 ,2023JJ00,,,,,
78717,L008788,390500 ,2021JJ00,,,,,
78718,L008788,390500 ,2022JJ00,,,,,
78719,L008788,390500 ,2023JJ00,,,,,
78720,L008788,391600 ,2021JJ00,,,,,
78721,L008788,391600 ,2022JJ00,,,,,
78722,L008788,391600 ,2023JJ00,,,,,
78723,L008788,391700 ,2021JJ00,,,,,
78724,L008788,391700 ,2022JJ00,,,,,
78725,L008788,391700 ,2023JJ00,,,,,
78726,L008788,800021 ,2021JJ00,,,,,
78727,L008788,800021 ,2022JJ00,,,,,
78728,L008788,800021 ,2023JJ00,,,,,
78729,L008788,392600 ,2021JJ00,,,,,
78730,L008788,392600 ,2022JJ00,,,,,
78731,L008788,392600 ,2023JJ00,,,,,
78732,L008788,393600 ,2021JJ00,,,,,
78733,L008788,393600 ,2022JJ00,,,,,
78734,L008788,393600 ,2023JJ00,,,,,
78735,L008788,394100 ,2021JJ00,,,,,
78736,L008788,394100 ,2022JJ00,,,,,
78737,L008788,394100 ,2023JJ00,,,,,
78738,L008788,395005 ,2021JJ00,,,,,
78739,L008788,395005 ,2022JJ00,,,,,
78740,L008788,395005 ,2023JJ00,,,,,
78741,L008788,395000 ,2021JJ00,,,,,
78742,L008788,395000 ,2022JJ00,,,,,
78743,L008788,395000 ,2023JJ00,,,,,
78744,L008788,395600 ,2021JJ00,,,,,
78745,L008788,395600 ,2022JJ00,,,,,
78746,L008788,395600 ,2023JJ00,,,,,
78747,L008788,396300 ,2021JJ00,,,,,
78748,L008788,396300 ,2022JJ00,,,,,
78749,L008788,396300 ,2023JJ00,,,,,
78750,L008788,396400 ,2021JJ00,,,,,
78751,L008788,396400 ,2022JJ00,,,,,
78752,L008788,396400 ,2023JJ00,,,,,
78753,L008788,398700 ,2021JJ00,,,,,
78754,L008788,398700 ,2022JJ00,,,,,
78755,L008788,398700 ,2023JJ00,,,,,
78756,L008788,400200 ,2021JJ00,,,,,
78757,L008788,400200 ,2022JJ00,,,,,
78758,L008788,400200 ,2023JJ00,,,,,
78759,L008788,402000 ,2021JJ00,,,,,
78760,L008788,402000 ,2022JJ00,,,,,
78761,L008788,402000 ,2023JJ00,,,,,
78762,L008788,402100 ,2021JJ00,,,,,
78763,L008788,402100 ,2022JJ00,,,,,
78764,L008788,402100 ,2023JJ00,,,,,
