ID,EnergyCommodities,Periods,TotalPrimaryEnergySupplyTPES_1,IndigenousProduction_2,Imports_3,Exports_4,NetImports_5,Bunkers_6,StockChange_7,NetEnergyConsumption_8,TotalEnergyTransformationInput_9,ElectricityAndCHPTransformationInput_10,OtherTransformationInput_11,TotalEnergyTransformationOutput_12,ElectricityCHPTransformationOutput_13,OtherTransformationOutput_14,TotalNetEnergyTransformation_15,NetElectricityCHPTransformation_16,NetOtherTransformation_17,EnergySectorOwnUse_18,DistributionLosses_19,TotalFinalConsumption_20,FinalEnergyConsumption_21,NonEnergyUse_22,StatisticalDifferences_23
1663,E006611   ,1999JJ00,32.0,32.0,,,,,,32.0,29.0,22.0,7.0,,,,29.0,22.0,7.0,,,3.0,3.0,,
1664,E006611   ,2000KW01,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1665,E006611   ,2000KW02,8.0,8.0,,,,,,,7.0,5.0,2.0,,,,7.0,5.0,2.0,,,,,,
1666,E006611   ,2000KW03,8.0,8.0,,,,,,,7.0,5.0,2.0,,,,7.0,5.0,2.0,,,,,,
1667,E006611   ,2000KW04,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1668,E006611   ,2000JJ00,32.0,32.0,,,,,,32.0,29.0,22.0,7.0,,,,29.0,22.0,7.0,,,3.0,3.0,,
1669,E006611   ,2001KW01,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1670,E006611   ,2001KW02,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1671,E006611   ,2001KW03,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1672,E006611   ,2001KW04,8.0,8.0,,,,,,,7.0,6.0,2.0,,,,7.0,6.0,2.0,,,,,,
1673,E006611   ,2001JJ00,32.0,32.0,,,,,,32.0,30.0,23.0,7.0,,,,30.0,23.0,7.0,,,2.0,2.0,,0.0
1674,E006611   ,2002KW01,9.0,9.0,,,,,,,8.0,6.0,2.0,,,,8.0,6.0,2.0,,,,,,
1675,E006611   ,2002KW02,8.0,8.0,,,,,,,8.0,6.0,2.0,,,,8.0,6.0,2.0,,,,,,
1676,E006611   ,2002KW03,8.0,8.0,,,,,,,8.0,6.0,2.0,,,,8.0,6.0,2.0,,,,,,
1677,E006611   ,2002KW04,8.0,8.0,,,,,,,8.0,6.0,2.0,,,,8.0,6.0,2.0,,,,,,
1678,E006611   ,2002JJ00,34.0,34.0,,,,,,34.0,31.0,25.0,6.0,,,,31.0,25.0,6.0,,,3.0,3.0,,0.0
1679,E006611   ,2003KW01,9.0,9.0,,,,,,,8.0,7.0,2.0,,,,8.0,7.0,2.0,,,,,,
1680,E006611   ,2003KW02,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1681,E006611   ,2003KW03,9.0,9.0,,,,,,,8.0,7.0,2.0,,,,8.0,7.0,2.0,,,,,,
1682,E006611   ,2003KW04,9.0,9.0,,,,,,,8.0,7.0,2.0,,,,8.0,7.0,2.0,,,,,,
1683,E006611   ,2003JJ00,36.0,36.0,,,,,,36.0,33.0,26.0,7.0,,,,33.0,26.0,7.0,,,3.0,3.0,,0.0
1684,E006611   ,2004KW01,9.0,9.0,,,,,,,8.0,6.0,2.0,,,,8.0,6.0,2.0,,,,,,
1685,E006611   ,2004KW02,9.0,9.0,,,,,,,8.0,7.0,2.0,,,,8.0,7.0,2.0,,,,,,
1686,E006611   ,2004KW03,10.0,10.0,,,,,,,8.0,7.0,2.0,,,,8.0,7.0,2.0,,,,,,
1687,E006611   ,2004KW04,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1688,E006611   ,2004JJ00,38.0,38.0,,,,,,38.0,33.0,26.0,7.0,,,,33.0,26.0,7.0,,,5.0,5.0,,0.0
1689,E006611   ,2005KW01,10.0,10.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1690,E006611   ,2005KW02,10.0,10.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1691,E006611   ,2005KW03,10.0,10.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1692,E006611   ,2005KW04,10.0,10.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1693,E006611   ,2005JJ00,39.0,39.0,,,,,,39.0,33.0,27.0,6.0,,,,33.0,27.0,6.0,,,6.0,6.0,,0.0
1694,E006611   ,2006KW01,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1695,E006611   ,2006KW02,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1696,E006611   ,2006KW03,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1697,E006611   ,2006KW04,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1698,E006611   ,2006JJ00,37.0,37.0,,,,,,37.0,32.0,26.0,5.0,,,,32.0,26.0,5.0,,,6.0,6.0,,
1699,E006611   ,2007KW01,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1700,E006611   ,2007KW02,9.0,9.0,,,,,,,8.0,6.0,1.0,,,,8.0,6.0,1.0,,,,,,
1701,E006611   ,2007KW03,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1702,E006611   ,2007KW04,10.0,10.0,,,,,,,9.0,8.0,1.0,,,,9.0,8.0,1.0,,,,,,
1703,E006611   ,2007JJ00,39.0,39.0,,,,,,39.0,33.0,28.0,6.0,,,,33.0,28.0,6.0,,,6.0,6.0,,0.0
1704,E006611   ,2008KW01,10.0,10.0,,,,,,,9.0,7.0,1.0,,,,9.0,7.0,1.0,,,,,,
1705,E006611   ,2008KW02,10.0,10.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1706,E006611   ,2008KW03,10.0,10.0,,,,,,,9.0,7.0,1.0,,,,9.0,7.0,1.0,0.0,,,,,
1707,E006611   ,2008KW04,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1708,E006611   ,2008JJ00,40.0,40.0,,,,,,40.0,35.0,29.0,6.0,,,,35.0,29.0,6.0,0.0,,5.0,5.0,,
1709,E006611   ,2009KW01,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1710,E006611   ,2009KW02,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1711,E006611   ,2009KW03,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1712,E006611   ,2009KW04,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1713,E006611   ,2009JJ00,39.0,39.0,,,,,,39.0,34.0,28.0,6.0,,,,34.0,28.0,6.0,,,5.0,5.0,,
1714,E006611   ,2010KW01,9.0,9.0,,,,,,,8.0,6.0,1.0,,,,8.0,6.0,1.0,,,,,,
1715,E006611   ,2010KW02,9.0,9.0,,,,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1716,E006611   ,2010KW03,10.0,10.0,,,,,,,9.0,7.0,2.0,,,,9.0,7.0,2.0,,,,,,
1717,E006611   ,2010KW04,10.0,10.0,,,,,,,9.0,7.0,1.0,,,,9.0,7.0,1.0,,,,,,
1718,E006611   ,2010JJ00,37.0,37.0,,,,,,37.0,33.0,28.0,6.0,,,,33.0,28.0,6.0,,,4.0,4.0,,0.0
1719,E006611   ,2011KW01,9.0,9.0,0.0,0.0,0.0,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1720,E006611   ,2011KW02,9.0,9.0,0.0,0.0,0.0,,,,8.0,7.0,1.0,,,,8.0,7.0,1.0,,,,,,
1721,E006611   ,2011KW03,10.0,10.0,0.0,0.0,0.0,,,,9.0,8.0,1.0,,,,9.0,8.0,1.0,,,,,,
1722,E006611   ,2011KW04,10.0,10.0,0.0,0.0,0.0,,,,9.0,8.0,1.0,,,,9.0,8.0,1.0,,,,,,
1723,E006611   ,2011JJ00,39.0,38.0,2.0,1.0,1.0,,,39.0,35.0,30.0,5.0,,,,35.0,30.0,5.0,,,4.0,4.0,,0.0
1724,E006611   ,2012KW01,10.0,9.0,1.0,0.0,1.0,,,,9.0,8.0,0.0,,,,9.0,8.0,0.0,,,,,,
1725,E006611   ,2012KW02,10.0,9.0,1.0,0.0,1.0,,,,8.0,8.0,1.0,,,,8.0,8.0,1.0,,,,,,
1726,E006611   ,2012KW03,10.0,9.0,1.0,0.0,1.0,,,,9.0,8.0,0.0,,,,9.0,8.0,0.0,,,,,,
1727,E006611   ,2012KW04,10.0,9.0,1.0,0.0,1.0,,,,9.0,8.0,1.0,,,,9.0,8.0,1.0,,,,,,
1728,E006611   ,2012JJ00,40.0,37.0,4.0,1.0,3.0,,,40.0,35.0,32.0,2.0,,,,35.0,32.0,2.0,,,5.0,5.0,,
1729,E006611   ,2013KW01,10.0,9.0,2.0,0.0,1.0,,,10.0,9.0,9.0,1.0,,,,9.0,9.0,1.0,,,1.0,1.0,,
1730,E006611   ,2013KW02,10.0,9.0,2.0,0.0,1.0,,,10.0,9.0,8.0,0.0,,,,9.0,8.0,0.0,,,1.0,1.0,,
1731,E006611   ,2013KW03,11.0,9.0,2.0,0.0,1.0,,,11.0,9.0,9.0,1.0,,,,9.0,9.0,1.0,,,1.0,1.0,,
1732,E006611   ,2013KW04,10.0,9.0,2.0,0.0,1.0,,,10.0,9.0,9.0,1.0,,,,9.0,9.0,1.0,,,1.0,1.0,,
1733,E006611   ,2013JJ00,42.0,36.0,7.0,1.0,6.0,,,42.0,36.0,34.0,2.0,,,,36.0,34.0,2.0,,,5.0,5.0,,
1734,E006611   ,2014KW01,11.0,9.0,2.0,0.0,1.0,,,11.0,10.0,9.0,0.0,,,,10.0,9.0,0.0,,,1.0,1.0,,
1735,E006611   ,2014KW02,10.0,9.0,2.0,0.0,1.0,,,10.0,9.0,9.0,0.0,,,,9.0,9.0,0.0,,,1.0,1.0,,
1736,E006611   ,2014KW03,11.0,9.0,2.0,0.0,1.0,,,11.0,9.0,9.0,0.0,,,,9.0,9.0,0.0,,,1.0,1.0,,
1737,E006611   ,2014KW04,11.0,9.0,2.0,0.0,1.0,,,11.0,10.0,9.0,0.0,,,,10.0,9.0,0.0,0.0,,1.0,1.0,,
1738,E006611   ,2014JJ00,42.0,36.0,7.0,1.0,6.0,,,42.0,38.0,36.0,2.0,,,,38.0,36.0,2.0,0.0,,4.0,4.0,,
1739,E006611   ,2015KW01,10.0,9.0,1.0,0.0,1.0,,,,9.0,9.0,0.0,,,,9.0,9.0,0.0,,,,,,
1740,E006611   ,2015KW02,10.0,9.0,1.0,0.0,1.0,,,,9.0,9.0,0.0,,,,9.0,9.0,0.0,,,,,,
1741,E006611   ,2015KW03,11.0,9.0,1.0,0.0,1.0,,,,10.0,9.0,1.0,,,,10.0,9.0,1.0,,,,,,
1742,E006611   ,2015KW04,11.0,10.0,1.0,0.0,1.0,,,,9.0,9.0,0.0,,,,9.0,9.0,0.0,,,,,,
1743,E006611   ,2015JJ00,41.0,36.0,6.0,1.0,5.0,,,41.0,37.0,35.0,2.0,,,,37.0,35.0,2.0,,,4.0,4.0,,
1744,E006611   ,2016KW01,10.0,9.0,1.0,0.0,1.0,,,,10.0,9.0,0.0,,,,10.0,9.0,0.0,,,,,,
1745,E006611   ,2016KW02,10.0,9.0,1.0,0.0,1.0,,,,9.0,8.0,0.0,,,,9.0,8.0,0.0,,,,,,
1746,E006611   ,2016KW03,11.0,10.0,1.0,0.0,1.0,,,,10.0,9.0,1.0,,,,10.0,9.0,1.0,,,,,,
1747,E006611   ,2016KW04,10.0,8.0,1.0,0.0,1.0,,,,9.0,8.0,1.0,,,,9.0,8.0,1.0,,,,,,
1748,E006611   ,2016JJ00,40.0,36.0,6.0,1.0,5.0,,,40.0,36.0,35.0,2.0,,,,36.0,35.0,2.0,,,4.0,4.0,,
1749,E006607   ,1946JJ00,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
1750,E006607   ,1947JJ00,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
1751,E006607   ,1948JJ00,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
1752,E006607   ,1949JJ00,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
1753,E006607   ,1950JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1754,E006607   ,1951JJ00,1.0,0.0,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
1755,E006607   ,1952JJ00,1.0,0.0,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
1756,E006607   ,1953JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1757,E006607   ,1954JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1758,E006607   ,1955JJ00,1.0,0.0,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
1759,E006607   ,1956JJ00,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,
1760,E006607   ,1957JJ00,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,
1761,E006607   ,1958JJ00,1.0,0.0,1.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
1762,E006607   ,1959JJ00,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1763,E006607   ,1960JJ00,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1764,E006607   ,1961JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1765,E006607   ,1962JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1766,E006607   ,1963JJ00,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1767,E006607   ,1964JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1768,E006607   ,1965JJ00,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
1769,E006607   ,1966JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,,,,,,,,,,,,,,
1770,E006607   ,1967JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,,,,,,,,,,,,,,
1771,E006607   ,1968JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,,,,,,,,,,,,,,
1772,E006607   ,1969JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,,,,,,,,,,,,,,
1773,E006607   ,1970JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,,,,,,,,,,,,,,
1774,E006607   ,1971JJ00,-4.0,0.0,0.0,4.0,-4.0,,,-4.0,,,,,,,,,,,,,,,
1775,E006607   ,1972JJ00,-5.0,0.0,0.0,5.0,-5.0,,,-5.0,,,,,,,,,,,,,,,
1776,E006607   ,1973JJ00,-5.0,0.0,0.0,5.0,-5.0,,,-5.0,,,,,,,,,,,,,,,
1777,E006607   ,1974JJ00,-5.0,0.0,0.0,5.0,-5.0,,,-5.0,,,,,,,,,,,,,,,
1778,E006607   ,1975JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,8.0,,195.0,195.0,,-187.0,-187.0,0.0,,,186.0,181.0,5.0,
1779,E006607   ,1976JJ00,-1.0,0.0,0.0,1.0,-1.0,,,-1.0,,9.0,,209.0,209.0,,-201.0,-201.0,0.0,,,199.0,194.0,5.0,
1780,E006607   ,1977JJ00,3.0,0.0,4.0,1.0,3.0,,,3.0,,9.0,,210.0,210.0,,-201.0,-201.0,0.0,,,204.0,198.0,6.0,
1781,E006607   ,1978JJ00,1.0,0.0,2.0,1.0,1.0,,,1.0,,9.0,,222.0,222.0,,-212.0,-212.0,0.0,,,214.0,208.0,6.0,
1782,E006607   ,1979JJ00,1.0,0.0,1.0,1.0,0.0,,,1.0,,10.0,,232.0,232.0,,-222.0,-222.0,0.0,,,223.0,216.0,7.0,
1783,E006607   ,1980JJ00,-1.0,0.0,2.0,3.0,-1.0,,,-1.0,,10.0,,233.0,233.0,,-223.0,-223.0,0.0,,,222.0,215.0,7.0,
1784,E006607   ,1981JJ00,0.0,0.0,1.0,2.0,-1.0,,,0.0,,10.0,,231.0,231.0,,-221.0,-221.0,0.0,,,220.0,214.0,6.0,
1785,E006607   ,1982JJ00,10.0,0.0,11.0,1.0,10.0,,,11.0,,10.0,,217.0,217.0,,-207.0,-207.0,0.0,,,217.0,212.0,5.0,
1786,E006607   ,1983JJ00,17.0,0.0,18.0,1.0,17.0,,,17.0,,10.0,,215.0,215.0,,-205.0,-205.0,0.0,,,221.0,216.0,5.0,
1787,E006607   ,1984JJ00,13.0,1.0,13.0,1.0,12.0,,,13.0,,9.0,,226.0,226.0,,-217.0,-217.0,0.0,,,229.0,222.0,7.0,
1788,E006607   ,1985JJ00,19.0,1.0,19.0,0.0,19.0,,,19.0,,9.0,,226.0,226.0,,-217.0,-218.0,1.0,,,236.0,225.0,11.0,
1789,E006607   ,1986JJ00,8.0,1.0,8.0,0.0,8.0,,,9.0,,9.0,,241.0,241.0,,-231.0,-232.0,1.0,,,239.0,228.0,11.0,
1790,E006607   ,1987JJ00,14.0,1.0,13.0,0.0,13.0,,,14.0,,9.0,,246.0,246.0,,-236.0,-237.0,1.0,,,249.0,230.0,19.0,
1791,E006607   ,1988JJ00,22.0,1.0,21.0,0.0,21.0,,,21.0,,9.0,,250.0,250.0,,-240.0,-241.0,1.0,,,262.0,239.0,23.0,
1792,E006607   ,1989JJ00,19.0,1.0,19.0,1.0,18.0,,,19.0,,9.0,,262.0,262.0,,-252.0,-254.0,2.0,,,271.0,248.0,23.0,
1793,E006607   ,1990JJ00,33.0,,35.0,2.0,33.0,,,31.0,11.0,9.0,2.0,259.0,259.0,,-249.0,-250.0,2.0,9.0,13.0,257.0,257.0,,2.0
1794,E006607   ,1991JJ00,33.0,,35.0,2.0,33.0,,,31.0,11.0,9.0,2.0,268.0,268.0,,-257.0,-258.0,2.0,10.0,14.0,264.0,264.0,,2.0
1795,E006607   ,1992JJ00,31.0,,32.0,1.0,31.0,,,28.0,11.0,10.0,2.0,278.0,278.0,,-267.0,-268.0,2.0,10.0,14.0,270.0,270.0,,4.0
1796,E006607   ,1993JJ00,37.0,,38.0,1.0,37.0,,,34.0,13.0,11.0,2.0,278.0,278.0,,-265.0,-267.0,2.0,11.0,14.0,274.0,274.0,,3.0
1797,E006607   ,1994JJ00,38.0,,39.0,1.0,38.0,,,38.0,14.0,11.0,2.0,288.0,288.0,,-274.0,-276.0,2.0,11.0,15.0,286.0,286.0,,0.0
1798,E006607   ,1995KW01,9.0,,10.0,1.0,9.0,,,,4.0,3.0,1.0,77.0,77.0,,-73.0,-74.0,1.0,3.0,4.0,,,,
1799,E006607   ,1995KW02,11.0,,11.0,0.0,11.0,,,,3.0,3.0,1.0,68.0,68.0,,-65.0,-65.0,1.0,2.0,4.0,,,,
1800,E006607   ,1995KW03,13.0,,13.0,0.0,13.0,,,,3.0,3.0,1.0,68.0,68.0,,-64.0,-65.0,1.0,2.0,4.0,,,,
1801,E006607   ,1995KW04,8.0,,10.0,1.0,8.0,,,,4.0,3.0,1.0,80.0,80.0,,-76.0,-76.0,1.0,3.0,4.0,,,,
1802,E006607   ,1995JJ00,41.0,,43.0,2.0,41.0,,,38.0,14.0,12.0,2.0,292.0,292.0,,-278.0,-280.0,2.0,11.0,15.0,290.0,290.0,,3.0
1803,E006607   ,1996KW01,9.0,,10.0,1.0,9.0,,,,4.0,3.0,1.0,81.0,81.0,,-77.0,-77.0,1.0,3.0,4.0,,,,
1804,E006607   ,1996KW02,10.0,,10.0,0.0,10.0,,,,3.0,3.0,1.0,71.0,71.0,,-68.0,-68.0,1.0,3.0,4.0,,,,
1805,E006607   ,1996KW03,10.0,,10.0,0.0,10.0,,,,4.0,3.0,1.0,72.0,72.0,,-69.0,-69.0,1.0,2.0,4.0,,,,
1806,E006607   ,1996KW04,9.0,,10.0,1.0,9.0,,,,4.0,3.0,1.0,83.0,83.0,,-79.0,-80.0,1.0,4.0,4.0,,,,
1807,E006607   ,1996JJ00,38.0,,41.0,3.0,38.0,,,36.0,15.0,13.0,2.0,308.0,308.0,,-293.0,-295.0,2.0,12.0,15.0,302.0,302.0,,2.0
1808,E006607   ,1997KW01,10.0,,11.0,1.0,10.0,,,,4.0,3.0,0.0,81.0,81.0,,-77.0,-77.0,0.0,3.0,4.0,,,,
1809,E006607   ,1997KW02,13.0,,13.0,0.0,13.0,,,,4.0,3.0,1.0,72.0,72.0,,-68.0,-69.0,1.0,3.0,4.0,,,,
1810,E006607   ,1997KW03,12.0,,12.0,0.0,12.0,,,,4.0,3.0,1.0,75.0,75.0,,-71.0,-72.0,1.0,3.0,4.0,,,,
1811,E006607   ,1997KW04,11.0,,11.0,0.0,11.0,,,,4.0,3.0,1.0,84.0,84.0,,-80.0,-81.0,1.0,3.0,4.0,,,,
1812,E006607   ,1997JJ00,45.0,,47.0,2.0,45.0,,,44.0,15.0,13.0,2.0,311.0,311.0,,-297.0,-299.0,2.0,12.0,16.0,313.0,313.0,,1.0
1813,E006607   ,1998KW01,10.0,,11.0,1.0,10.0,,,,4.0,3.0,1.0,83.0,83.0,,-79.0,-80.0,1.0,3.0,4.0,,,,
1814,E006607   ,1998KW02,10.0,,11.0,0.0,10.0,,,,3.0,3.0,1.0,78.0,78.0,,-74.0,-75.0,1.0,3.0,4.0,,,,
1815,E006607   ,1998KW03,11.0,,11.0,0.0,11.0,,,,4.0,3.0,1.0,78.0,78.0,,-74.0,-75.0,1.0,3.0,4.0,,,,
1816,E006607   ,1998KW04,11.0,,11.0,0.0,11.0,,,,4.0,3.0,1.0,89.0,89.0,,-85.0,-86.0,1.0,4.0,4.0,,,,
1817,E006607   ,1998JJ00,43.0,,44.0,2.0,43.0,,,40.0,15.0,12.0,2.0,328.0,328.0,,-313.0,-316.0,2.0,12.0,17.0,324.0,324.0,,2.0
1818,E006607   ,1999KW01,13.0,,13.0,0.0,13.0,,,,4.0,3.0,1.0,83.0,83.0,,-79.0,-80.0,1.0,3.0,4.0,,,,
1819,E006607   ,1999KW02,17.0,,18.0,0.0,17.0,,,,3.0,3.0,1.0,72.0,72.0,,-68.0,-69.0,1.0,3.0,4.0,,,,
1820,E006607   ,1999KW03,18.0,,21.0,3.0,18.0,,,,4.0,3.0,1.0,74.0,74.0,,-70.0,-71.0,1.0,3.0,4.0,,,,
1821,E006607   ,1999KW04,18.0,,28.0,11.0,18.0,,,,4.0,4.0,1.0,83.0,83.0,,-79.0,-80.0,1.0,3.0,4.0,,,,
1822,E006607   ,1999JJ00,66.0,,81.0,14.0,66.0,,,64.0,15.0,13.0,2.0,312.0,312.0,,-297.0,-299.0,2.0,12.0,17.0,332.0,332.0,,2.0
1823,E006607   ,2000KW01,15.0,,19.0,4.0,15.0,,,,4.0,3.0,1.0,85.0,85.0,,-81.0,-82.0,1.0,3.0,4.0,,,,
1824,E006607   ,2000KW02,16.0,,20.0,4.0,16.0,,,,4.0,3.0,1.0,77.0,77.0,,-73.0,-73.0,1.0,3.0,4.0,,,,
1825,E006607   ,2000KW03,17.0,,21.0,4.0,17.0,,,,4.0,3.0,1.0,77.0,77.0,,-73.0,-74.0,1.0,3.0,4.0,,,,
1826,E006607   ,2000KW04,19.0,,23.0,3.0,19.0,,,,4.0,3.0,1.0,84.0,84.0,,-80.0,-81.0,1.0,3.0,4.0,,,,
1827,E006607   ,2000JJ00,68.0,,83.0,15.0,68.0,,,65.0,16.0,13.0,3.0,323.0,323.0,,-307.0,-310.0,3.0,12.0,18.0,342.0,342.0,,3.0
1828,E006607   ,2001KW01,14.0,,20.0,6.0,14.0,,,,4.0,4.0,1.0,89.0,89.0,,-85.0,-85.0,1.0,3.0,5.0,,,,
1829,E006607   ,2001KW02,14.0,,18.0,4.0,14.0,,,,4.0,3.0,1.0,80.0,80.0,,-77.0,-77.0,1.0,3.0,5.0,,,,
1830,E006607   ,2001KW03,17.0,,19.0,2.0,17.0,,,,4.0,3.0,1.0,80.0,80.0,,-76.0,-76.0,1.0,3.0,5.0,,,,
1831,E006607   ,2001KW04,17.0,,21.0,3.0,17.0,,,,4.0,4.0,1.0,88.0,88.0,,-84.0,-85.0,1.0,3.0,5.0,,,,
1832,E006607   ,2001JJ00,62.0,,77.0,15.0,62.0,,,59.0,16.0,14.0,3.0,337.0,337.0,,-321.0,-323.0,3.0,12.0,18.0,349.0,349.0,,3.0
1833,E006607   ,2002KW01,13.0,,19.0,5.0,13.0,,,,4.0,4.0,1.0,90.0,90.0,,-86.0,-87.0,1.0,3.0,5.0,,,,
1834,E006607   ,2002KW02,15.0,,18.0,3.0,15.0,,,,4.0,3.0,1.0,82.0,82.0,,-78.0,-78.0,1.0,3.0,5.0,,,,
1835,E006607   ,2002KW03,16.0,,20.0,4.0,16.0,,,,4.0,3.0,0.0,82.0,82.0,,-78.0,-79.0,0.0,3.0,5.0,,,,
1836,E006607   ,2002KW04,15.0,,19.0,4.0,15.0,,,,4.0,4.0,1.0,92.0,92.0,,-87.0,-88.0,1.0,3.0,5.0,,,,
1837,E006607   ,2002JJ00,59.0,,75.0,16.0,59.0,,,56.0,16.0,14.0,2.0,346.0,346.0,,-329.0,-332.0,2.0,12.0,18.0,355.0,355.0,,3.0
1838,E006607   ,2003KW01,14.0,,18.0,4.0,14.0,,,,4.0,4.0,0.0,93.0,93.0,,-89.0,-89.0,0.0,3.0,5.0,,,,
1839,E006607   ,2003KW02,16.0,,19.0,3.0,16.0,,,,4.0,3.0,1.0,81.0,81.0,,-78.0,-78.0,1.0,3.0,5.0,,,,
1840,E006607   ,2003KW03,14.0,,16.0,3.0,14.0,,,,4.0,4.0,1.0,85.0,85.0,,-81.0,-81.0,1.0,3.0,5.0,,,,
1841,E006607   ,2003KW04,18.0,,22.0,4.0,18.0,,,,4.0,4.0,1.0,90.0,90.0,,-86.0,-86.0,1.0,3.0,5.0,,,,
1842,E006607   ,2003JJ00,61.0,,75.0,14.0,61.0,,,59.0,16.0,14.0,2.0,349.0,349.0,,-333.0,-335.0,2.0,13.0,19.0,360.0,360.0,,2.0
1843,E006607   ,2004KW01,16.0,,21.0,6.0,16.0,,,,4.0,4.0,1.0,94.0,94.0,,-90.0,-90.0,1.0,4.0,5.0,,,,
1844,E006607   ,2004KW02,15.0,,19.0,4.0,15.0,,,,4.0,3.0,1.0,85.0,85.0,,-81.0,-82.0,1.0,3.0,5.0,,,,
1845,E006607   ,2004KW03,12.0,,16.0,4.0,12.0,,,,4.0,4.0,1.0,90.0,90.0,,-86.0,-87.0,1.0,3.0,5.0,,,,
1846,E006607   ,2004KW04,16.0,,21.0,5.0,16.0,,,,4.0,4.0,0.0,95.0,95.0,,-91.0,-92.0,0.0,3.0,5.0,,,,
1847,E006607   ,2004JJ00,58.0,,77.0,19.0,58.0,,,53.0,17.0,14.0,2.0,364.0,364.0,,-348.0,-350.0,2.0,13.0,19.0,369.0,369.0,,5.0
1848,E006607   ,2005KW01,16.0,,24.0,8.0,16.0,,,,4.0,4.0,1.0,95.0,95.0,,-91.0,-91.0,1.0,4.0,5.0,,,,
