ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
12579,WK170205  ,Sint Anthonis                           ,Wijk      ,WK170205  ,1,26.0,157.0
12580,BU17020500,Sint Anthonis                           ,Buurt     ,BU17020500,1,21.0,94.0
12581,BU17020509,Sint Anthonis                           ,Buurt     ,BU17020509,1,5.0,63.0
12582,GM0845    ,Sint-Michielsgestel                     ,Gemeente  ,GM0845    ,.,1460.0,5608.0
12583,WK084500  ,Sint-Michielsgestel                     ,Wijk      ,WK084500  ,1,518.0,1650.0
12584,BU08450000,Sint-Michielsgestel                     ,Buurt     ,BU08450000,1,,
12585,BU08450001,Sint-Michielsgestel                     ,Buurt     ,BU08450001,1,166.0,621.0
12586,BU08450002,Sint-Michielsgestel                     ,Buurt     ,BU08450002,1,151.0,436.0
12587,BU08450003,Sint-Michielsgestel                     ,Buurt     ,BU08450003,1,,
12588,BU08450007,Sint-Michielsgestel                     ,Buurt     ,BU08450007,1,8.0,58.0
12589,BU08450008,Sint-Michielsgestel                     ,Buurt     ,BU08450008,1,19.0,69.0
12590,BU08450009,Sint-Michielsgestel                     ,Buurt     ,BU08450009,1,7.0,31.0
12591,WK084501  ,Sint-Michielsgestel                     ,Wijk      ,WK084501  ,1,123.0,568.0
12592,BU08450100,Sint-Michielsgestel                     ,Buurt     ,BU08450100,1,82.0,322.0
12593,BU08450108,Sint-Michielsgestel                     ,Buurt     ,BU08450108,1,21.0,130.0
12594,BU08450109,Sint-Michielsgestel                     ,Buurt     ,BU08450109,1,20.0,115.0
12595,WK084502  ,Sint-Michielsgestel                     ,Wijk      ,WK084502  ,1,389.0,1323.0
12596,BU08450200,Sint-Michielsgestel                     ,Buurt     ,BU08450200,1,257.0,738.0
12597,BU08450201,Sint-Michielsgestel                     ,Buurt     ,BU08450201,1,77.0,313.0
12598,BU08450207,Sint-Michielsgestel                     ,Buurt     ,BU08450207,1,29.0,158.0
12599,BU08450208,Sint-Michielsgestel                     ,Buurt     ,BU08450208,1,19.0,80.0
12600,BU08450209,Sint-Michielsgestel                     ,Buurt     ,BU08450209,1,7.0,34.0
12601,WK084503  ,Sint-Michielsgestel                     ,Wijk      ,WK084503  ,1,341.0,1645.0
12602,BU08450300,Sint-Michielsgestel                     ,Buurt     ,BU08450300,1,170.0,656.0
12603,BU08450301,Sint-Michielsgestel                     ,Buurt     ,BU08450301,1,17.0,155.0
12604,BU08450302,Sint-Michielsgestel                     ,Buurt     ,BU08450302,1,113.0,380.0
12605,BU08450308,Sint-Michielsgestel                     ,Buurt     ,BU08450308,1,5.0,49.0
12606,BU08450309,Sint-Michielsgestel                     ,Buurt     ,BU08450309,1,36.0,406.0
12607,WK084504  ,Sint-Michielsgestel                     ,Wijk      ,WK084504  ,1,89.0,422.0
12608,BU08450400,Sint-Michielsgestel                     ,Buurt     ,BU08450400,1,55.0,216.0
12609,BU08450408,Sint-Michielsgestel                     ,Buurt     ,BU08450408,1,22.0,124.0
12610,BU08450409,Sint-Michielsgestel                     ,Buurt     ,BU08450409,1,12.0,83.0
12611,GM1883    ,Sittard-Geleen                          ,Gemeente  ,GM1883    ,.,4969.0,17587.0
12612,WK188300  ,Sittard-Geleen                          ,Wijk      ,WK188300  ,1,374.0,1021.0
12613,BU18830001,Sittard-Geleen                          ,Buurt     ,BU18830001,1,,
12614,BU18830008,Sittard-Geleen                          ,Buurt     ,BU18830008,1,,
12615,WK188301  ,Sittard-Geleen                          ,Wijk      ,WK188301  ,1,549.0,2202.0
12616,BU18830100,Sittard-Geleen                          ,Buurt     ,BU18830100,1,42.0,132.0
12617,BU18830101,Sittard-Geleen                          ,Buurt     ,BU18830101,1,44.0,110.0
12618,BU18830102,Sittard-Geleen                          ,Buurt     ,BU18830102,1,265.0,1013.0
12619,BU18830103,Sittard-Geleen                          ,Buurt     ,BU18830103,1,198.0,947.0
12620,BU18830109,Sittard-Geleen                          ,Buurt     ,BU18830109,1,,
12621,WK188302  ,Sittard-Geleen                          ,Wijk      ,WK188302  ,1,1035.0,3517.0
12622,BU18830200,Sittard-Geleen                          ,Buurt     ,BU18830200,1,188.0,634.0
12623,BU18830201,Sittard-Geleen                          ,Buurt     ,BU18830201,1,128.0,450.0
12624,BU18830202,Sittard-Geleen                          ,Buurt     ,BU18830202,1,133.0,475.0
12625,BU18830203,Sittard-Geleen                          ,Buurt     ,BU18830203,1,57.0,167.0
12626,BU18830204,Sittard-Geleen                          ,Buurt     ,BU18830204,1,38.0,151.0
12627,BU18830205,Sittard-Geleen                          ,Buurt     ,BU18830205,1,489.0,1634.0
12628,BU18830208,Sittard-Geleen                          ,Buurt     ,BU18830208,1,,
12629,BU18830209,Sittard-Geleen                          ,Buurt     ,BU18830209,1,2.0,6.0
12630,WK188303  ,Sittard-Geleen                          ,Wijk      ,WK188303  ,1,327.0,1173.0
12631,BU18830300,Sittard-Geleen                          ,Buurt     ,BU18830300,1,317.0,1112.0
12632,BU18830301,Sittard-Geleen                          ,Buurt     ,BU18830301,1,10.0,62.0
12633,WK188304  ,Sittard-Geleen                          ,Wijk      ,WK188304  ,1,367.0,1386.0
12634,BU18830400,Sittard-Geleen                          ,Buurt     ,BU18830400,1,72.0,274.0
12635,BU18830401,Sittard-Geleen                          ,Buurt     ,BU18830401,1,188.0,679.0
12636,BU18830402,Sittard-Geleen                          ,Buurt     ,BU18830402,1,107.0,434.0
12637,WK188305  ,Sittard-Geleen                          ,Wijk      ,WK188305  ,1,1311.0,4572.0
12638,BU18830501,Sittard-Geleen                          ,Buurt     ,BU18830501,1,103.0,379.0
12639,BU18830502,Sittard-Geleen                          ,Buurt     ,BU18830502,1,203.0,703.0
12640,BU18830503,Sittard-Geleen                          ,Buurt     ,BU18830503,1,367.0,1279.0
12641,BU18830504,Sittard-Geleen                          ,Buurt     ,BU18830504,1,192.0,717.0
12642,BU18830505,Sittard-Geleen                          ,Buurt     ,BU18830505,1,185.0,589.0
12643,BU18830506,Sittard-Geleen                          ,Buurt     ,BU18830506,1,261.0,906.0
12644,BU18830507,Sittard-Geleen                          ,Buurt     ,BU18830507,1,,
12645,WK188306  ,Sittard-Geleen                          ,Wijk      ,WK188306  ,1,628.0,2189.0
12646,BU18830601,Sittard-Geleen                          ,Buurt     ,BU18830601,1,,
12647,BU18830602,Sittard-Geleen                          ,Buurt     ,BU18830602,1,132.0,454.0
12648,BU18830603,Sittard-Geleen                          ,Buurt     ,BU18830603,1,170.0,524.0
12649,BU18830604,Sittard-Geleen                          ,Buurt     ,BU18830604,1,247.0,879.0
12650,BU18830606,Sittard-Geleen                          ,Buurt     ,BU18830606,1,17.0,100.0
12651,BU18830607,Sittard-Geleen                          ,Buurt     ,BU18830607,1,,
12652,BU18830609,Sittard-Geleen                          ,Buurt     ,BU18830609,1,,
12653,WK188307  ,Sittard-Geleen                          ,Wijk      ,WK188307  ,1,378.0,1526.0
12654,BU18830700,Sittard-Geleen                          ,Buurt     ,BU18830700,1,128.0,542.0
12655,BU18830701,Sittard-Geleen                          ,Buurt     ,BU18830701,1,54.0,203.0
12656,BU18830702,Sittard-Geleen                          ,Buurt     ,BU18830702,1,196.0,781.0
12657,GM0610    ,Sliedrecht                              ,Gemeente  ,GM0610    ,.,774.0,2317.0
12658,WK061001  ,Sliedrecht                              ,Wijk      ,WK061001  ,1,222.0,743.0
12659,BU06100101,Sliedrecht                              ,Buurt     ,BU06100101,1,,
12660,BU06100102,Sliedrecht                              ,Buurt     ,BU06100102,1,,
12661,BU06100103,Sliedrecht                              ,Buurt     ,BU06100103,1,58.0,139.0
12662,BU06100104,Sliedrecht                              ,Buurt     ,BU06100104,1,8.0,14.0
12663,BU06100105,Sliedrecht                              ,Buurt     ,BU06100105,1,18.0,60.0
12664,BU06100106,Sliedrecht                              ,Buurt     ,BU06100106,1,32.0,75.0
12665,BU06100107,Sliedrecht                              ,Buurt     ,BU06100107,1,4.0,11.0
12666,BU06100108,Sliedrecht                              ,Buurt     ,BU06100108,1,15.0,47.0
12667,BU06100109,Sliedrecht                              ,Buurt     ,BU06100109,1,,
12668,WK061002  ,Sliedrecht                              ,Wijk      ,WK061002  ,1,247.0,708.0
12669,BU06100201,Sliedrecht                              ,Buurt     ,BU06100201,1,,
12670,BU06100202,Sliedrecht                              ,Buurt     ,BU06100202,1,8.0,95.0
12671,BU06100203,Sliedrecht                              ,Buurt     ,BU06100203,1,4.0,7.0
12672,BU06100204,Sliedrecht                              ,Buurt     ,BU06100204,1,68.0,165.0
12673,BU06100205,Sliedrecht                              ,Buurt     ,BU06100205,1,,
12674,BU06100206,Sliedrecht                              ,Buurt     ,BU06100206,1,3.0,2.0
12675,BU06100207,Sliedrecht                              ,Buurt     ,BU06100207,1,23.0,62.0
12676,BU06100208,Sliedrecht                              ,Buurt     ,BU06100208,1,55.0,78.0
12677,BU06100209,Sliedrecht                              ,Buurt     ,BU06100209,1,16.0,78.0
12678,BU06100210,Sliedrecht                              ,Buurt     ,BU06100210,1,,
12679,BU06100211,Sliedrecht                              ,Buurt     ,BU06100211,1,54.0,110.0
12680,WK061003  ,Sliedrecht                              ,Wijk      ,WK061003  ,1,298.0,849.0
12681,BU06100301,Sliedrecht                              ,Buurt     ,BU06100301,1,22.0,105.0
12682,BU06100302,Sliedrecht                              ,Buurt     ,BU06100302,1,118.0,304.0
12683,BU06100303,Sliedrecht                              ,Buurt     ,BU06100303,1,37.0,85.0
12684,BU06100304,Sliedrecht                              ,Buurt     ,BU06100304,1,9.0,30.0
12685,BU06100305,Sliedrecht                              ,Buurt     ,BU06100305,1,90.0,250.0
12686,BU06100306,Sliedrecht                              ,Buurt     ,BU06100306,1,13.0,40.0
12687,BU06100307,Sliedrecht                              ,Buurt     ,BU06100307,1,9.0,36.0
12688,WK061004  ,Sliedrecht                              ,Wijk      ,WK061004  ,1,7.0,16.0
12689,BU06100401,Sliedrecht                              ,Buurt     ,BU06100401,1,,
12690,BU06100402,Sliedrecht                              ,Buurt     ,BU06100402,1,,
12691,BU06100403,Sliedrecht                              ,Buurt     ,BU06100403,1,,
12692,BU06100404,Sliedrecht                              ,Buurt     ,BU06100404,1,,
12693,BU06100405,Sliedrecht                              ,Buurt     ,BU06100405,1,,
12694,BU06100406,Sliedrecht                              ,Buurt     ,BU06100406,1,,
12695,GM1714    ,Sluis                                   ,Gemeente  ,GM1714    ,.,1592.0,5358.0
12696,WK171400  ,Sluis                                   ,Wijk      ,WK171400  ,1,106.0,295.0
12697,BU17140000,Sluis                                   ,Buurt     ,BU17140000,1,,
12698,BU17140001,Sluis                                   ,Buurt     ,BU17140001,1,,
12699,BU17140009,Sluis                                   ,Buurt     ,BU17140009,1,18.0,72.0
12700,WK171401  ,Sluis                                   ,Wijk      ,WK171401  ,1,24.0,69.0
12701,BU17140100,Sluis                                   ,Buurt     ,BU17140100,1,18.0,54.0
12702,BU17140109,Sluis                                   ,Buurt     ,BU17140109,1,6.0,14.0
12703,WK171402  ,Sluis                                   ,Wijk      ,WK171402  ,1,103.0,359.0
12704,BU17140200,Sluis                                   ,Buurt     ,BU17140200,1,84.0,266.0
12705,BU17140209,Sluis                                   ,Buurt     ,BU17140209,1,19.0,93.0
12706,WK171403  ,Sluis                                   ,Wijk      ,WK171403  ,1,51.0,210.0
12707,BU17140300,Sluis                                   ,Buurt     ,BU17140300,1,31.0,105.0
12708,BU17140309,Sluis                                   ,Buurt     ,BU17140309,1,20.0,106.0
12709,WK171404  ,Sluis                                   ,Wijk      ,WK171404  ,1,10.0,38.0
12710,BU17140400,Sluis                                   ,Buurt     ,BU17140400,1,5.0,18.0
12711,BU17140409,Sluis                                   ,Buurt     ,BU17140409,1,5.0,20.0
12712,WK171405  ,Sluis                                   ,Wijk      ,WK171405  ,1,434.0,1280.0
12713,BU17140500,Sluis                                   ,Buurt     ,BU17140500,1,413.0,1142.0
12714,BU17140509,Sluis                                   ,Buurt     ,BU17140509,1,21.0,138.0
12715,WK171406  ,Sluis                                   ,Wijk      ,WK171406  ,1,22.0,79.0
12716,BU17140600,Sluis                                   ,Buurt     ,BU17140600,1,15.0,53.0
12717,BU17140609,Sluis                                   ,Buurt     ,BU17140609,1,7.0,26.0
12718,WK171407  ,Sluis                                   ,Wijk      ,WK171407  ,1,61.0,187.0
12719,BU17140700,Sluis                                   ,Buurt     ,BU17140700,1,42.0,120.0
12720,BU17140701,Sluis                                   ,Buurt     ,BU17140701,1,9.0,26.0
12721,BU17140709,Sluis                                   ,Buurt     ,BU17140709,1,10.0,41.0
12722,WK171408  ,Sluis                                   ,Wijk      ,WK171408  ,1,37.0,194.0
12723,BU17140800,Sluis                                   ,Buurt     ,BU17140800,1,32.0,113.0
12724,BU17140801,Sluis                                   ,Buurt     ,BU17140801,1,,
12725,BU17140809,Sluis                                   ,Buurt     ,BU17140809,1,5.0,81.0
12726,WK171409  ,Sluis                                   ,Wijk      ,WK171409  ,1,64.0,240.0
12727,BU17140900,Sluis                                   ,Buurt     ,BU17140900,1,44.0,120.0
12728,BU17140909,Sluis                                   ,Buurt     ,BU17140909,1,20.0,120.0
12729,WK171410  ,Sluis                                   ,Wijk      ,WK171410  ,1,320.0,984.0
12730,BU17141000,Sluis                                   ,Buurt     ,BU17141000,1,268.0,805.0
12731,BU17141009,Sluis                                   ,Buurt     ,BU17141009,1,52.0,179.0
12732,WK171411  ,Sluis                                   ,Wijk      ,WK171411  ,1,65.0,233.0
12733,BU17141100,Sluis                                   ,Buurt     ,BU17141100,1,40.0,121.0
12734,BU17141101,Sluis                                   ,Buurt     ,BU17141101,1,10.0,40.0
12735,BU17141108,Sluis                                   ,Buurt     ,BU17141108,1,4.0,19.0
12736,BU17141109,Sluis                                   ,Buurt     ,BU17141109,1,11.0,53.0
12737,WK171412  ,Sluis                                   ,Wijk      ,WK171412  ,1,161.0,620.0
12738,BU17141200,Sluis                                   ,Buurt     ,BU17141200,1,112.0,383.0
12739,BU17141209,Sluis                                   ,Buurt     ,BU17141209,1,49.0,237.0
12740,WK171413  ,Sluis                                   ,Wijk      ,WK171413  ,1,88.0,325.0
12741,BU17141300,Sluis                                   ,Buurt     ,BU17141300,1,79.0,286.0
12742,BU17141309,Sluis                                   ,Buurt     ,BU17141309,1,9.0,39.0
12743,WK171414  ,Sluis                                   ,Wijk      ,WK171414  ,1,46.0,246.0
12744,BU17141400,Sluis                                   ,Buurt     ,BU17141400,1,30.0,105.0
