ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
3395,PV28  ,2002MM10,253.1,137.8,115.3,95.1,35.8,6.6,25.5,7.1,1.3,2.4,1.9,1.2,1.4,3.0,8.8,9.5,8.8,,1.1,693.3,370.9,322.4,278.1,140.4,12.2,64.1,13.7,3.1,4.9,3.5,2.6,2.5,11.3,19.9,23.0,16.0,,3.3
3396,PV28  ,2002MM11,216.2,124.5,91.7,74.1,20.1,10.3,19.4,5.6,1.1,2.7,1.9,,1.2,2.8,7.8,8.3,7.4,,,480.2,257.8,222.4,183.8,52.0,26.1,49.7,10.3,1.9,5.7,3.9,,2.4,6.2,23.4,19.2,14.2,,
3397,PV28  ,2002MM12,166.9,103.1,63.9,48.8,12.7,6.2,13.1,4.3,,1.8,1.2,,,2.4,5.0,7.1,6.6,,,392.7,231.2,161.6,126.8,39.0,12.7,31.0,9.3,,4.4,3.0,,,5.7,17.9,18.4,13.0,,
3398,PV28  ,2002KW04,636.1,365.4,270.8,217.9,68.7,23.1,58.1,17.0,3.0,6.9,5.0,2.9,3.4,8.2,21.7,24.9,22.9,2.3,2.8,1566.2,859.9,706.3,588.7,231.4,51.0,144.7,33.3,6.1,15.1,10.3,6.1,6.3,23.2,61.2,60.7,43.2,5.2,8.6
3399,PV28  ,2002JJ00,3081.4,1618.1,1463.3,1193.4,435.6,98.7,287.7,99.5,17.2,38.8,33.4,16.0,17.3,40.4,108.7,128.1,114.0,12.6,15.3,8581.2,4591.5,3989.7,3414.3,1593.0,212.5,743.5,197.4,40.4,87.0,63.9,42.2,34.0,112.1,288.1,290.4,219.6,28.0,37.4
3400,PV28  ,2003MM01,159.8,95.2,64.6,52.0,14.4,6.9,13.4,4.1,,1.7,1.2,,,2.1,6.2,6.5,4.3,,1.1,367.3,201.1,166.1,135.8,48.6,14.6,28.2,7.5,,3.9,2.5,,,5.2,21.3,16.1,8.7,,3.9
3401,PV28  ,2003MM02,162.9,100.0,63.0,50.1,11.7,8.0,13.9,3.7,,1.3,1.1,,,2.2,6.0,6.0,5.1,,1.3,368.3,212.4,155.9,125.8,30.7,17.5,32.0,6.8,,2.7,2.3,,,4.8,25.2,15.3,10.7,,2.9
3402,PV28  ,2003MM03,207.6,126.7,80.9,66.7,18.8,10.4,16.6,5.1,,1.7,1.5,1.0,,3.3,6.5,6.9,5.9,,,477.2,281.6,195.6,163.1,47.9,26.3,37.8,9.1,,4.1,2.8,1.9,,7.7,22.0,16.7,12.3,,
3403,PV28  ,2003KW01,530.4,321.9,208.5,168.8,44.8,25.3,43.9,12.9,2.0,4.8,3.8,2.5,2.6,7.6,18.7,19.4,15.3,1.5,3.4,1212.7,695.1,517.6,424.8,127.2,58.4,98.0,23.4,3.9,10.7,7.6,4.7,4.8,17.7,68.4,48.2,31.6,3.8,9.3
3404,PV28  ,2003MM04,301.6,143.7,157.9,139.2,56.1,16.1,27.9,13.1,2.6,3.0,2.4,2.0,2.6,3.6,9.9,8.4,8.2,,1.5,784.8,349.1,435.7,395.7,185.9,48.5,73.9,26.4,5.2,6.4,5.0,4.9,5.7,9.2,24.6,18.2,16.0,,4.0
3405,PV28  ,2003MM05,282.8,160.1,122.7,105.7,38.4,10.3,22.8,12.3,1.9,2.6,1.5,1.4,1.6,4.4,8.6,9.7,5.7,,,697.8,377.1,320.7,281.7,120.6,19.7,59.1,26.9,4.4,5.5,3.5,3.2,3.3,10.6,24.9,22.0,12.7,,
3406,PV28  ,2003MM06,278.6,153.7,124.9,107.7,56.6,8.5,20.4,5.8,1.1,1.9,1.9,1.3,1.1,3.3,5.9,9.7,5.7,,1.1,750.3,404.9,345.4,305.5,186.9,19.2,47.0,10.4,2.1,4.2,3.9,3.5,2.0,9.2,17.1,22.7,12.6,,3.3
3407,PV28  ,2003KW02,862.9,457.5,405.5,352.6,151.1,34.8,71.0,31.2,5.5,7.5,5.8,4.7,5.3,11.3,24.4,27.8,19.7,1.9,3.5,2232.9,1131.1,1101.8,982.9,493.3,87.5,180.0,63.6,11.7,16.1,12.4,11.6,11.0,29.0,66.6,62.9,41.3,4.6,10.1
3408,PV28  ,2003MM07,262.4,139.8,122.6,100.9,39.6,9.8,21.3,6.4,2.1,2.6,4.0,2.8,1.2,4.8,6.3,10.3,8.3,2.0,1.0,831.0,460.3,370.7,314.7,142.8,24.4,61.6,14.4,6.2,6.1,7.5,10.2,3.6,17.1,20.8,26.8,21.7,4.0,3.5
3409,PV28  ,2003MM08,337.2,175.2,162.0,137.6,67.2,12.8,22.7,7.2,1.7,7.0,6.0,1.1,,4.0,6.9,9.4,13.0,1.1,1.0,1187.5,610.7,576.9,520.3,330.3,36.9,72.6,15.0,5.1,14.3,10.6,2.7,,11.3,19.7,22.5,29.7,2.3,2.0
3410,PV28  ,2003MM09,259.3,141.0,118.3,95.3,40.7,8.7,18.9,4.9,1.5,2.6,3.3,2.1,1.6,3.6,7.5,10.5,10.3,,1.4,670.8,340.1,330.7,285.0,160.1,20.0,42.1,8.8,3.6,5.2,6.9,4.2,3.0,8.2,22.9,22.1,17.6,,4.1
3411,PV28  ,2003KW03,858.9,456.0,402.8,333.8,147.6,31.3,62.9,18.6,5.3,12.1,13.3,6.0,3.8,12.4,20.6,30.2,31.6,3.8,3.4,2689.4,1411.1,1278.3,1120.0,633.1,81.3,176.3,38.1,14.9,25.7,25.0,17.1,8.4,36.5,63.5,71.5,69.0,8.2,9.6
3412,PV28  ,2003MM10,249.4,141.0,108.4,86.2,35.5,9.4,16.3,5.3,1.4,2.3,1.8,1.6,1.1,4.3,7.3,9.9,9.9,,1.4,624.1,334.3,289.9,241.8,126.1,25.3,34.4,9.6,3.5,4.9,3.3,3.3,2.0,11.2,18.3,21.2,20.7,,3.7
3413,PV28  ,2003MM11,210.6,128.6,81.9,64.6,15.9,11.6,14.1,5.6,,2.5,1.6,1.2,1.1,2.9,7.4,7.9,7.3,1.2,,447.2,259.3,187.9,153.4,41.7,29.3,28.0,9.2,,5.6,3.3,2.5,2.0,6.1,23.8,15.3,13.1,2.4,
3414,PV28  ,2003MM12,161.7,104.5,57.2,45.7,10.3,10.7,10.6,4.0,,1.3,1.1,,,1.7,4.1,4.6,5.4,,,363.4,232.5,130.9,106.3,26.3,26.0,21.3,7.1,,3.2,2.6,,,3.9,11.9,10.8,10.3,,
3415,PV28  ,2003KW04,621.7,374.2,247.5,196.5,61.7,31.7,40.9,14.9,2.9,6.1,4.5,3.3,2.8,8.9,18.8,22.3,22.6,3.0,3.0,1434.8,826.1,608.7,501.5,194.1,80.6,83.7,25.9,6.8,13.7,9.2,7.0,5.3,21.2,54.0,47.3,44.1,6.3,9.3
3416,PV28  ,2003JJ00,2873.8,1609.5,1264.3,1051.7,405.2,123.1,218.8,77.6,15.8,30.5,27.3,16.5,14.5,40.1,82.5,99.7,89.2,10.2,13.4,7569.7,4063.4,3506.3,3029.2,1447.7,307.8,538.1,151.0,37.4,66.2,54.3,40.4,29.6,104.4,252.5,229.9,186.0,22.9,38.3
3417,PV28  ,2004MM01,162.0,92.0,70.0,55.2,14.4,8.5,13.9,4.2,,2.3,1.5,,,2.4,5.5,7.6,5.8,,,370.3,200.7,169.6,135.2,45.1,19.8,27.3,7.9,,5.2,3.3,,,6.1,15.5,18.1,11.5,,
3418,PV28  ,2004MM02,172.0,101.9,70.1,56.4,14.9,11.2,13.2,4.7,,1.7,1.6,,1.1,1.9,4.7,6.3,5.5,,1.1,380.8,218.1,162.7,132.4,39.7,29.1,27.8,8.4,,3.1,3.4,,2.0,3.6,12.5,14.4,11.2,,3.0
3419,PV28  ,2004MM03,203.4,114.0,89.4,70.1,18.8,9.8,17.6,6.1,1.2,2.1,2.1,1.3,1.5,2.5,7.1,9.2,8.3,,1.2,422.5,234.9,187.7,147.1,43.9,21.4,32.0,12.0,2.4,4.6,4.6,2.1,2.6,5.3,16.3,19.1,16.8,,3.2
3420,PV28  ,2004KW01,537.4,307.9,229.5,181.7,48.1,29.5,44.7,15.0,2.6,6.2,5.2,2.8,3.4,6.8,17.3,23.0,19.6,1.9,3.3,1173.7,653.7,520.0,414.8,128.7,70.3,87.1,28.3,5.5,13.0,11.3,5.4,6.1,15.0,44.3,51.6,39.5,4.9,9.3
3421,PV28  ,2004MM04,289.3,121.1,168.2,140.4,58.6,16.5,25.7,13.6,2.4,2.5,2.4,2.7,2.6,5.3,7.9,10.8,13.1,2.3,1.6,712.5,282.1,430.3,377.3,181.8,45.9,63.3,26.4,5.9,6.0,5.0,5.3,5.5,13.9,18.2,21.3,22.6,5.4,3.7
3422,PV28  ,2004MM05,313.1,169.5,143.6,115.6,45.1,13.4,23.7,10.9,1.8,2.7,1.9,1.7,1.9,5.0,7.6,10.5,14.3,1.7,1.5,789.8,460.0,329.8,278.0,120.7,30.1,56.5,20.8,3.5,4.8,4.1,4.3,3.9,12.3,16.8,21.4,22.8,3.3,4.2
3423,PV28  ,2004MM06,289.7,156.1,133.6,106.9,47.3,9.1,22.2,6.3,1.6,2.8,2.4,1.5,1.8,4.0,7.8,12.3,11.4,1.5,1.4,734.9,391.4,343.5,291.4,153.8,23.3,52.0,11.6,3.8,5.6,4.1,4.1,3.4,12.8,16.9,24.6,20.3,2.8,4.4
3424,PV28  ,2004KW02,892.0,446.6,445.4,362.9,151.0,39.0,71.6,30.8,5.9,8.0,6.8,5.9,6.3,14.3,23.4,33.5,38.9,5.5,4.5,2237.1,1133.6,1103.6,946.6,456.3,99.4,171.9,58.8,13.2,16.4,13.2,13.7,12.8,39.0,52.0,67.4,65.7,11.5,12.3
3425,PV28  ,2004MM07,293.5,153.0,140.5,113.8,45.8,12.9,20.1,7.1,2.7,3.4,4.0,3.4,1.2,4.0,9.3,10.0,13.2,1.4,2.0,923.2,505.3,418.0,363.0,178.1,36.3,56.5,15.2,7.8,7.0,8.4,12.2,2.6,14.5,24.5,23.4,24.7,2.7,4.2
3426,PV28  ,2004MM08,337.7,176.8,161.0,135.5,64.8,12.6,22.2,6.8,1.8,6.8,6.4,1.2,,3.7,8.3,9.2,14.5,,1.2,1174.7,646.8,528.0,476.3,292.4,38.3,68.8,13.6,4.7,13.9,10.7,2.7,,9.1,19.9,18.2,29.5,,2.6
3427,PV28  ,2004MM09,281.7,154.5,127.1,98.8,40.0,10.5,20.0,5.6,1.5,2.9,2.7,1.3,1.8,3.6,8.9,12.3,12.7,1.7,1.5,665.8,348.4,317.4,262.6,141.1,25.9,41.5,9.2,3.1,5.4,5.2,3.0,3.1,7.4,17.7,25.8,22.3,3.1,3.6
3428,PV28  ,2004KW03,912.9,484.3,428.6,348.2,150.7,36.0,62.3,19.4,6.0,13.1,13.1,5.8,3.9,11.3,26.6,31.5,40.4,3.7,4.7,2763.8,1500.4,1263.4,1101.9,611.6,100.5,166.7,38.0,15.6,26.3,24.3,17.9,7.8,31.0,62.2,67.4,76.5,7.1,10.5
3429,PV28  ,2004MM10,254.9,143.6,111.2,87.3,32.5,8.6,19.8,5.2,1.5,2.4,1.8,1.5,1.5,3.6,8.8,10.4,11.6,1.1,,574.6,313.5,261.1,209.3,102.6,17.0,38.0,8.7,3.1,4.5,3.4,3.1,2.7,6.8,19.3,19.2,28.1,2.2,
3430,PV28  ,2004MM11,234.8,131.8,103.0,83.5,19.7,16.5,18.9,5.3,1.3,2.9,1.9,1.5,1.4,3.9,10.3,6.8,10.2,,1.8,464.1,244.7,219.4,182.9,46.9,47.4,35.0,9.3,2.2,5.0,3.9,3.4,2.2,7.4,20.2,14.2,17.1,,3.9
3431,PV28  ,2004MM12,175.8,110.7,65.1,51.1,12.6,8.5,11.5,4.0,,1.9,1.6,,,2.1,6.4,5.6,7.5,,,348.1,219.2,128.8,101.0,25.5,16.0,22.5,7.0,,3.9,3.0,,,5.2,13.2,12.6,13.0,,
3432,PV28  ,2004KW04,665.5,386.1,279.4,221.9,64.8,33.6,50.2,14.6,3.7,7.2,5.3,3.8,3.6,9.5,25.6,22.8,29.2,2.3,3.1,1386.8,777.5,609.4,493.2,175.0,80.5,95.6,24.9,7.3,13.4,10.3,8.0,6.2,19.4,52.7,46.0,58.1,4.7,7.4
3433,PV28  ,2004JJ00,3007.8,1624.9,1382.9,1114.8,414.6,138.1,228.8,79.8,18.2,34.6,30.4,18.4,17.2,42.0,92.8,110.8,128.1,13.4,15.7,7561.4,4065.1,3496.3,2956.6,1371.6,350.6,521.3,150.0,41.5,69.0,59.1,45.0,33.0,104.4,211.1,232.3,239.8,28.1,39.5
3434,PV28  ,2005MM01,183.4,108.0,75.4,59.9,14.4,9.9,13.8,4.7,1.2,2.3,1.4,1.1,,1.9,8.5,7.5,6.4,,,370.5,210.8,159.7,126.1,37.0,25.1,24.0,7.4,2.3,4.4,3.1,1.9,,4.3,14.9,16.2,13.1,,
3435,PV28  ,2005MM02,188.9,107.5,81.4,65.7,14.0,12.1,16.2,5.2,,2.1,1.5,1.0,1.1,2.5,9.1,7.6,6.0,,1.4,407.5,241.0,166.4,137.4,32.6,30.4,31.7,8.4,,4.2,3.1,1.7,1.8,4.6,17.4,14.5,10.6,,2.7
3436,PV28  ,2005MM03,210.5,112.8,97.7,79.9,24.4,10.1,19.8,5.9,1.2,2.2,2.1,1.6,1.8,2.4,8.3,7.5,7.1,,2.4,472.4,245.8,226.7,186.9,68.7,22.4,45.6,11.1,2.4,3.9,3.8,3.4,3.5,4.1,18.1,16.0,12.8,,9.5
3437,PV28  ,2005KW01,582.8,328.4,254.4,205.5,52.8,32.1,49.7,15.8,3.3,6.6,5.0,3.6,3.7,6.8,25.9,22.6,19.6,2.0,4.8,1250.4,697.6,552.8,450.4,138.3,77.8,101.4,26.9,6.2,12.6,10.1,7.0,6.8,13.0,50.3,46.7,36.6,4.1,15.1
3438,PV28  ,2005MM04,286.7,130.7,155.9,127.3,43.3,16.6,25.9,15.2,2.3,2.8,2.3,1.9,2.0,3.7,11.2,12.0,13.8,1.2,1.7,644.5,267.3,377.2,324.1,124.6,45.4,65.9,31.4,5.1,5.7,4.2,4.1,4.7,8.9,24.0,23.9,22.4,2.9,4.1
3439,PV28  ,2005MM05,305.8,156.6,149.3,123.4,47.7,11.3,26.5,10.8,2.5,2.3,2.2,1.8,1.3,4.1,12.9,11.4,12.1,1.0,1.3,714.9,364.7,350.3,301.1,137.2,21.6,63.1,20.1,5.3,4.1,5.1,3.7,3.1,9.8,28.0,24.6,20.1,2.1,2.3
3440,PV28  ,2005MM06,293.7,165.1,128.6,101.9,36.3,10.2,24.8,6.3,1.6,2.8,2.4,1.5,1.2,3.8,10.9,11.3,12.3,1.3,1.8,702.4,390.3,312.1,259.7,111.0,21.3,61.1,11.7,3.0,5.6,5.9,3.1,2.5,8.2,26.3,23.0,22.4,3.0,4.0
3441,PV28  ,2005KW02,886.2,452.4,433.8,352.6,127.3,38.1,77.3,32.3,6.4,8.0,7.0,5.3,4.5,11.6,35.0,34.7,38.2,3.6,4.8,2061.9,1022.3,1039.6,885.0,372.8,88.4,190.1,63.2,13.3,15.3,15.3,11.0,10.2,27.0,78.4,71.4,64.9,8.0,10.3
3442,PV28  ,2005MM07,302.2,156.5,145.7,119.1,49.2,14.2,21.8,7.4,1.9,2.5,3.2,3.0,1.4,4.1,10.4,11.2,13.3,,1.1,912.7,456.5,456.1,401.6,212.5,41.7,63.1,16.4,5.9,4.5,6.9,11.1,3.1,11.4,24.9,24.3,25.7,,2.1
3443,PV28  ,2005MM08,326.7,168.5,158.2,132.2,58.8,11.1,22.9,8.5,2.0,7.3,6.1,1.6,1.0,3.8,9.3,10.8,12.8,1.1,1.3,1045.5,541.2,504.3,445.2,261.5,26.7,72.0,16.4,5.1,12.6,10.7,4.9,2.4,9.4,23.4,25.6,28.7,2.1,2.8
3444,PV28  ,2005MM09,282.1,156.7,125.4,99.8,36.2,9.5,21.2,6.1,1.4,2.9,3.5,1.7,1.6,3.0,12.6,12.0,10.9,1.3,1.4,669.0,355.5,313.5,259.8,127.3,16.0,51.0,10.8,3.0,5.3,6.9,3.4,3.0,6.5,26.5,24.7,21.9,3.3,3.8
3445,PV28  ,2005KW03,911.1,481.7,429.3,351.1,144.2,34.8,65.9,22.1,5.3,12.6,12.8,6.2,4.0,10.9,32.4,34.0,37.1,3.3,3.8,2627.1,1353.2,1274.0,1106.6,601.4,84.5,186.2,43.6,14.0,22.4,24.5,19.5,8.4,27.3,74.9,74.6,76.3,7.8,8.7
3446,PV28  ,2005MM10,284.3,157.1,127.1,103.5,36.4,14.6,23.7,6.0,1.7,2.5,2.1,1.5,1.7,3.2,10.1,10.4,10.5,,1.8,652.2,332.1,320.1,279.4,124.5,34.5,60.1,11.5,4.1,4.4,3.8,2.5,2.7,6.9,24.4,18.7,16.5,,3.5
3447,PV28  ,2005MM11,231.2,130.3,100.9,80.5,15.5,16.9,19.1,5.9,1.1,3.0,1.9,1.4,1.4,3.0,11.3,8.6,9.3,,1.6,466.2,242.3,223.9,182.4,42.2,42.1,40.5,10.8,2.0,5.9,3.6,2.9,2.6,6.1,23.7,18.0,17.4,,3.8
3448,PV28  ,2005MM12,185.8,117.4,68.4,53.5,13.3,10.6,11.9,4.5,,1.5,1.3,,,1.8,6.5,6.2,6.9,,1.4,365.9,222.0,143.9,112.2,29.8,22.6,23.2,8.4,,2.9,2.8,,,3.8,14.4,15.1,12.9,,2.8
3449,PV28  ,2005KW04,701.2,404.8,296.4,237.4,65.1,42.1,54.7,16.4,3.6,7.0,5.2,3.7,3.7,7.9,28.0,25.2,26.7,2.3,4.8,1484.4,796.5,687.9,574.0,196.5,99.1,123.8,30.8,7.7,13.2,10.2,6.7,6.7,16.8,62.5,51.8,46.9,5.2,10.1
3450,PV28  ,2005JJ00,3081.3,1667.3,1414.0,1146.6,389.5,147.1,247.7,86.5,18.5,34.2,29.9,18.8,15.9,37.3,121.3,116.6,121.5,11.2,18.2,7423.9,3869.6,3554.3,3016.0,1309.0,349.8,601.5,164.5,41.2,63.5,60.0,44.1,32.1,84.1,266.1,244.5,224.7,25.1,44.1
3451,PV28  ,2006MM01,182.3,110.8,71.5,58.0,16.1,8.8,14.3,4.7,,2.0,1.4,,,2.0,6.0,6.9,4.9,,1.1,373.4,214.3,159.1,129.5,43.7,20.9,26.6,8.7,,3.7,3.0,,,4.4,13.4,15.1,10.1,,2.9
3452,PV28  ,2006MM02,179.5,108.9,70.6,57.7,14.5,8.8,14.1,5.4,,1.9,1.6,1.0,,2.4,6.3,7.0,4.1,,1.3,371.2,225.8,145.4,121.1,33.9,17.8,27.7,10.1,,3.6,2.9,2.6,,5.0,14.5,13.0,7.9,,2.4
3453,PV28  ,2006MM03,221.4,129.9,91.4,72.3,18.0,10.6,18.1,6.2,1.4,2.6,2.3,1.4,1.2,2.5,7.9,8.5,6.7,,3.3,451.6,256.5,195.1,158.5,48.6,24.4,34.7,11.3,2.3,4.6,4.3,2.3,2.6,5.8,17.6,16.9,13.0,,5.1
3454,PV28  ,2006KW01,583.2,349.6,233.5,188.0,48.6,28.1,46.5,16.3,3.3,6.5,5.3,3.4,2.9,6.8,20.2,22.4,15.7,1.7,5.6,1196.2,696.7,499.5,409.1,126.2,63.1,89.0,30.0,5.6,11.8,10.2,6.8,5.7,15.2,45.4,45.0,31.0,4.0,10.4
3455,PV28  ,2006MM04,311.1,137.1,174.0,147.8,50.0,16.5,32.5,17.3,3.8,2.8,2.6,3.2,3.2,4.4,11.5,12.1,12.0,1.1,1.1,732.5,286.1,446.4,396.4,160.2,44.9,83.0,37.5,8.7,5.5,5.2,7.9,7.4,9.6,26.5,24.1,20.8,2.6,2.6
3456,PV28  ,2006MM05,338.9,192.0,146.9,121.1,38.7,13.6,30.2,11.4,3.0,3.0,2.7,1.9,1.6,4.1,10.9,13.9,9.4,1.3,1.2,820.0,462.7,357.3,303.8,114.0,31.7,73.8,23.2,6.9,6.2,4.7,4.0,3.3,9.0,27.1,29.0,18.1,3.5,2.9
3457,PV28  ,2006MM06,331.3,182.3,149.1,119.8,48.8,12.5,24.6,7.0,2.3,3.2,3.4,1.9,1.9,3.6,10.5,15.4,10.1,2.0,1.7,845.2,459.0,386.1,328.0,167.4,28.2,57.3,13.3,5.0,6.4,6.3,4.3,4.0,8.8,27.1,31.8,18.2,4.4,3.7
3458,PV28  ,2006KW02,981.3,511.3,470.0,388.7,137.6,42.5,87.3,35.7,9.1,9.0,8.7,6.9,6.7,12.2,32.9,41.4,31.5,4.3,4.1,2397.7,1207.9,1189.8,1028.2,441.6,104.8,214.2,74.0,20.6,18.0,16.2,16.1,14.7,27.4,80.6,84.8,57.0,10.5,9.2
3459,PV28  ,2006MM07,344.7,176.7,168.0,140.9,63.2,14.6,25.1,8.1,2.7,3.3,3.4,4.3,1.5,3.7,11.1,13.9,9.6,1.7,1.9,994.8,498.7,496.2,438.6,232.8,39.3,64.9,17.1,7.0,7.0,6.8,13.2,3.4,11.9,35.2,31.9,18.1,3.8,3.7
3460,PV28  ,2006MM08,321.2,170.1,151.1,128.3,46.5,13.7,24.8,9.6,2.5,7.3,6.9,1.8,1.0,4.8,9.4,10.3,10.2,1.4,,1006.8,540.8,465.9,413.6,187.2,37.5,82.0,20.0,8.7,13.7,12.6,5.0,2.2,16.8,28.0,23.1,22.9,3.3,
3461,PV28  ,2006MM09,316.7,180.6,136.1,110.2,40.4,12.7,22.7,5.9,2.3,3.1,4.2,1.9,1.1,3.9,12.0,13.4,9.8,1.5,1.1,758.4,404.4,354.0,300.0,139.2,28.4,56.7,10.3,5.4,5.9,7.2,3.7,1.9,10.0,31.3,26.4,20.9,3.5,3.1
3462,PV28  ,2006KW03,982.6,527.4,455.2,379.4,150.1,41.1,72.6,23.5,7.5,13.7,14.5,8.0,3.7,12.4,32.4,37.6,29.6,4.6,3.9,2760.0,1444.0,1316.1,1152.3,559.3,105.2,203.5,47.4,21.2,26.6,26.6,21.9,7.4,38.7,94.5,81.4,62.0,10.6,9.8
3463,PV28  ,2006MM10,283.9,162.7,121.2,98.5,37.9,11.6,21.0,5.8,2.0,3.0,2.7,1.6,1.2,3.2,8.5,11.4,8.6,1.3,1.4,672.1,362.7,309.5,264.7,130.8,26.0,47.4,10.8,3.9,4.9,6.4,3.6,2.1,7.2,21.8,20.8,16.9,4.5,2.6
3464,PV28  ,2006MM11,249.9,148.9,101.1,82.9,19.3,15.5,19.0,6.6,1.6,3.2,2.5,1.3,1.2,3.2,9.5,8.7,7.4,,1.1,508.5,285.8,222.7,182.9,44.1,38.6,38.7,13.5,3.1,6.0,6.0,2.3,2.0,7.0,21.6,18.4,15.6,,3.8
3465,PV28  ,2006MM12,195.1,122.8,72.3,58.0,13.0,11.2,12.8,5.0,1.1,2.2,2.0,,,2.5,6.7,6.4,5.7,,1.2,407.6,248.2,159.4,129.1,35.3,23.0,25.2,9.3,2.7,4.3,4.8,,,5.8,15.9,12.6,12.2,,3.1
3466,PV28  ,2006KW04,728.9,434.4,294.5,239.4,70.2,38.3,52.8,17.4,4.6,8.4,7.1,3.8,3.1,8.9,24.7,26.5,21.7,3.2,3.7,1588.2,896.7,691.6,576.8,210.1,87.7,111.3,33.6,9.7,15.2,17.2,7.4,5.3,20.0,59.3,51.8,44.6,8.8,9.5
3467,PV28  ,2006JJ00,3276.0,1822.8,1453.2,1195.5,406.6,150.0,259.2,92.9,24.6,37.6,35.7,22.2,16.3,40.3,110.2,128.0,98.6,13.9,17.3,7942.1,4245.2,3696.9,3166.5,1337.2,360.7,618.1,185.0,57.1,71.6,70.2,52.2,33.1,101.3,279.9,263.0,194.6,33.9,38.9
3468,PV28  ,2007MM01,213.3,124.1,89.2,73.0,20.4,10.3,18.1,5.8,1.3,2.5,2.0,1.6,1.1,2.7,7.3,8.4,5.8,1.1,,467.7,267.8,199.9,164.2,59.3,23.7,31.8,11.2,2.3,5.4,3.7,3.6,1.7,4.8,16.8,17.1,13.4,2.7,
3469,PV28  ,2007MM02,213.5,124.8,88.7,71.5,18.5,11.0,17.2,6.0,1.2,2.3,1.9,1.2,,2.6,8.5,9.5,5.7,,1.2,470.2,276.8,193.4,159.5,48.3,24.7,35.0,11.3,2.1,4.1,3.4,3.0,,5.3,20.7,17.3,11.8,,3.0
3470,PV28  ,2007MM03,242.3,140.5,101.7,82.1,22.0,10.0,20.8,6.5,1.5,2.5,2.1,1.7,1.3,3.5,10.4,10.4,6.9,,1.4,560.8,316.6,244.1,203.2,71.7,19.2,45.2,14.1,3.4,4.8,4.4,3.3,2.3,7.7,27.3,21.0,14.7,,3.3
3471,PV28  ,2007KW01,669.1,389.5,279.7,226.6,60.9,31.3,56.2,18.2,4.0,7.3,5.9,4.5,3.3,8.8,26.2,28.3,18.4,2.7,3.6,1498.6,861.3,637.4,527.0,179.2,67.5,112.0,36.5,7.7,14.3,11.5,9.9,5.6,17.8,64.9,55.5,39.9,6.4,8.7
3472,PV28  ,2007MM04,340.9,166.1,174.7,149.5,54.4,17.8,28.8,14.2,3.6,3.4,2.7,2.9,3.0,5.3,13.5,12.1,10.7,1.3,1.1,800.1,353.8,446.3,394.7,167.4,44.2,70.1,32.4,9.6,6.6,5.4,6.9,6.6,13.9,31.6,25.0,21.2,2.9,2.6
3473,PV28  ,2007MM05,342.3,196.7,145.7,119.6,44.1,14.5,26.9,8.0,2.4,3.0,2.1,2.0,1.4,4.2,11.0,13.4,9.5,1.9,1.2,860.9,497.4,363.5,310.1,142.5,32.3,59.1,16.0,6.6,6.2,4.1,4.6,2.9,9.4,26.3,27.3,19.7,4.0,2.5
3474,PV28  ,2007MM06,340.6,198.9,141.7,114.6,45.9,10.2,24.7,6.9,2.1,3.3,3.0,1.6,1.7,4.0,11.2,13.3,10.2,1.8,1.8,836.7,455.6,381.1,324.5,170.6,21.4,58.3,13.7,6.5,6.8,6.0,3.3,3.7,8.9,25.2,28.5,19.8,3.8,4.5
3475,PV28  ,2007KW02,1023.8,561.6,462.1,383.7,144.4,42.5,80.4,29.1,8.1,9.7,7.8,6.4,6.0,13.5,35.7,38.9,30.4,5.0,4.1,2497.7,1306.8,1191.0,1029.2,480.5,97.9,187.5,62.1,22.7,19.5,15.5,14.8,13.2,32.2,83.1,80.7,60.7,10.7,9.6
3476,PV28  ,2007MM07,332.8,175.6,157.2,132.7,54.7,13.6,24.9,8.5,2.9,3.2,4.8,3.2,1.7,4.8,10.4,13.5,8.2,1.4,1.4,1010.2,499.1,511.2,458.4,262.8,37.6,64.0,17.4,9.6,6.2,8.2,10.4,3.6,13.5,25.1,28.5,17.3,3.1,3.7
3477,PV28  ,2007MM08,337.3,190.5,146.7,125.2,43.1,14.2,24.4,9.3,2.3,7.8,6.5,1.8,1.1,5.1,9.6,9.9,9.2,1.2,1.3,1062.4,609.9,452.5,402.1,172.9,37.1,83.5,19.8,8.7,15.3,11.5,5.4,2.7,17.0,28.0,21.8,22.1,3.0,3.6
3478,PV28  ,2007MM09,331.5,194.9,136.5,109.4,40.6,11.6,23.4,6.2,2.1,2.7,3.9,2.0,1.1,3.9,12.1,12.9,11.1,1.4,1.8,787.5,442.1,345.4,292.1,146.3,23.6,51.0,10.8,4.1,5.4,7.5,3.6,2.1,9.0,28.7,26.1,20.7,2.7,3.8
