ID,Feedstocks,Destination,Periods,TotalSupply_1,IndigenousProduction_2,ProductionFromCrudeOil_3,ProductionFromOtherSources_4,Imports_5,Exports_6,StockChange_7,TotalConsumption_8,Processing_9,FinalConsumption_10,OpeningStock_11,ClosingStock_12,StockChange_13
4889,e,c,2014KW01,,,,,,,,,,,,,
4890,e,c,2014MM04,,,,,,,,,,,,,
4891,e,c,2014MM05,,,,,,,,,,,,,
4892,e,c,2014MM06,,,,,,,,,,,,,
4893,e,c,2014KW02,,,,,,,,,,,,,
4894,e,c,2014MM07,,,,,,,,,,,,,
4895,e,c,2014MM08,,,,,,,,,,,,,
4896,e,c,2014MM09,,,,,,,,,,,,,
4897,e,c,2014KW03,,,,,,,,,,,,,
4898,e,c,2014MM10,,,,,,,,,,,,,
4899,e,c,2014MM11,,,,,,,,,,,,,
4900,e,c,2014MM12,,,,,,,,,,,,,
4901,e,c,2014KW04,,,,,,,,,,,,,
4902,e,c,2014JJ00,,,,,,,,,,,,,
4903,e,c,2015MM01,,,,,,,,,,,,,
4904,e,c,2015MM02,,,,,,,,,,,,,
4905,e,c,2015MM03,,,,,,,,,,,,,
4906,e,c,2015KW01,,,,,,,,,,,,,
4907,e,c,2015MM04,,,,,,,,,,,,,
4908,e,c,2015MM05,,,,,,,,,,,,,
4909,e,c,2015MM06,,,,,,,,,,,,,
4910,e,c,2015KW02,,,,,,,,,,,,,
4911,e,c,2015MM07,,,,,,,,,,,,,
4912,e,c,2015MM08,,,,,,,,,,,,,
4913,e,c,2015MM09,,,,,,,,,,,,,
4914,e,c,2015KW03,,,,,,,,,,,,,
4915,e,c,2015MM10,,,,,,,,,,,,,
4916,e,c,2015MM11,,,,,,,,,,,,,
4917,e,c,2015MM12,,,,,,,,,,,,,
4918,e,c,2015KW04,,,,,,,,,,,,,
4919,e,c,2015JJ00,,,,,,,,,,,,,
4920,f,a,1944JJ00,,,,,,,,,,,,,
4921,f,a,1945JJ00,,,,,,,,,,,,,
4922,f,a,1946JJ00,,,,,,,,,,,,,
4923,f,a,1947JJ00,,,,,,,,,,,,,
4924,f,a,1948JJ00,,,,,,,,,,,,,
4925,f,a,1949JJ00,,,,,,,,,,,,,
4926,f,a,1950JJ00,,,,,,,,,,,,,
4927,f,a,1951JJ00,,,,,,,,,,,,,
4928,f,a,1952JJ00,,,,,,,,,,,,,
4929,f,a,1953JJ00,,,,,,,,,,,,,
4930,f,a,1954JJ00,,,,,,,,,,,,,
4931,f,a,1955JJ00,,,,,,,,,,,,,
4932,f,a,1956JJ00,,,,,,,,,,,,,
4933,f,a,1957JJ00,,,,,,,,,,,,,
4934,f,a,1958JJ00,,,,,,,,,,,,,
4935,f,a,1959JJ00,,,,,,,,,,,,,
4936,f,a,1960JJ00,,0.0,,,,,,,,,,,
4937,f,a,1961JJ00,,0.0,,,,,,,,,,,
4938,f,a,1962JJ00,,0.0,,,,,,,,,,,
4939,f,a,1963JJ00,,0.0,,,,,,,,,,,
4940,f,a,1964JJ00,,0.0,,,,,,,,,,,
4941,f,a,1965JJ00,,0.0,,,,,,,,,,,
4942,f,a,1966JJ00,,0.0,,,,,,,,,,,
4943,f,a,1967JJ00,,0.0,,,,,,,,,,,
4944,f,a,1968JJ00,,0.0,,,,,,,,,,,
4945,f,a,1969JJ00,,0.0,,,,,,,,,,,
4946,f,a,1970JJ00,,0.0,,,,,,,,,,,
4947,f,a,1971JJ00,,0.0,,,,,,,,,,,
4948,f,a,1972JJ00,,0.0,,,,,,,,,,,
4949,f,a,1973JJ00,,0.0,,,,,,,,,,,
4950,f,a,1974JJ00,,0.0,,,,,,,,,,,
4951,f,a,1975JJ00,,0.0,,,,,,,,,,,
4952,f,a,1976JJ00,,0.0,,,,,,,,,,,
4953,f,a,1977JJ00,,0.0,,,,,,,,,,,
4954,f,a,1978JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4955,f,a,1979JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4956,f,a,1980JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4957,f,a,1981JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4958,f,a,1982JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4959,f,a,1983JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4960,f,a,1984JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4961,f,a,1985JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4962,f,a,1986JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4963,f,a,1987JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4964,f,a,1988JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4965,f,a,1989JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4966,f,a,1990JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4967,f,a,1991JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4968,f,a,1992JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4969,f,a,1993JJ00,36.0,36.0,,,0.0,0.0,0.0,36.0,36.0,,0.0,0.0,0.0
4970,f,a,1994JJ00,29.0,29.0,,,0.0,0.0,0.0,29.0,29.0,,0.0,0.0,0.0
4971,f,a,1995JJ00,44.0,44.0,,,0.0,0.0,0.0,44.0,44.0,,0.0,0.0,0.0
4972,f,a,1996JJ00,85.0,85.0,,,0.0,0.0,0.0,85.0,85.0,,0.0,0.0,0.0
4973,f,a,1997JJ00,96.0,96.0,,,0.0,0.0,0.0,96.0,96.0,,0.0,0.0,0.0
4974,f,a,1998JJ00,74.0,74.0,,,0.0,0.0,0.0,74.0,74.0,,0.0,0.0,0.0
4975,f,a,1999JJ00,46.0,46.0,,,0.0,0.0,0.0,46.0,46.0,,0.0,0.0,0.0
4976,f,a,2000MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4977,f,a,2000MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4978,f,a,2000MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4979,f,a,2000KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4980,f,a,2000MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4981,f,a,2000MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4982,f,a,2000MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4983,f,a,2000KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4984,f,a,2000MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4985,f,a,2000MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4986,f,a,2000MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4987,f,a,2000KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4988,f,a,2000MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4989,f,a,2000MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4990,f,a,2000MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4991,f,a,2000KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4992,f,a,2000JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4993,f,a,2001MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4994,f,a,2001MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4995,f,a,2001MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4996,f,a,2001KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4997,f,a,2001MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4998,f,a,2001MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4999,f,a,2001MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5000,f,a,2001KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5001,f,a,2001MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5002,f,a,2001MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5003,f,a,2001MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5004,f,a,2001KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5005,f,a,2001MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5006,f,a,2001MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5007,f,a,2001MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5008,f,a,2001KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5009,f,a,2001JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5010,f,a,2002MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5011,f,a,2002MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5012,f,a,2002MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5013,f,a,2002KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5014,f,a,2002MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5015,f,a,2002MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5016,f,a,2002MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5017,f,a,2002KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5018,f,a,2002MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5019,f,a,2002MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5020,f,a,2002MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5021,f,a,2002KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5022,f,a,2002MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5023,f,a,2002MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5024,f,a,2002MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5025,f,a,2002KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5026,f,a,2002JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5027,f,a,2003MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5028,f,a,2003MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5029,f,a,2003MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5030,f,a,2003KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5031,f,a,2003MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5032,f,a,2003MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5033,f,a,2003MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5034,f,a,2003KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5035,f,a,2003MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5036,f,a,2003MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5037,f,a,2003MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5038,f,a,2003KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5039,f,a,2003MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5040,f,a,2003MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5041,f,a,2003MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5042,f,a,2003KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5043,f,a,2003JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5044,f,a,2004MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5045,f,a,2004MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5046,f,a,2004MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5047,f,a,2004KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5048,f,a,2004MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5049,f,a,2004MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5050,f,a,2004MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5051,f,a,2004KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5052,f,a,2004MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5053,f,a,2004MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5054,f,a,2004MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5055,f,a,2004KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5056,f,a,2004MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5057,f,a,2004MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5058,f,a,2004MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5059,f,a,2004KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5060,f,a,2004JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5061,f,a,2005MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5062,f,a,2005MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5063,f,a,2005MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5064,f,a,2005KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5065,f,a,2005MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5066,f,a,2005MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5067,f,a,2005MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5068,f,a,2005KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5069,f,a,2005MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5070,f,a,2005MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5071,f,a,2005MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5072,f,a,2005KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5073,f,a,2005MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5074,f,a,2005MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5075,f,a,2005MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5076,f,a,2005KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5077,f,a,2005JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5078,f,a,2006MM01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5079,f,a,2006MM02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5080,f,a,2006MM03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5081,f,a,2006KW01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5082,f,a,2006MM04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5083,f,a,2006MM05,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5084,f,a,2006MM06,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5085,f,a,2006KW02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5086,f,a,2006MM07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5087,f,a,2006MM08,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5088,f,a,2006MM09,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5089,f,a,2006KW03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5090,f,a,2006MM10,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5091,f,a,2006MM11,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5092,f,a,2006MM12,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5093,f,a,2006KW04,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5094,f,a,2006JJ00,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
5095,f,a,2007MM01,,,,,,,,,,,,,
5096,f,a,2007MM02,,,,,,,,,,,,,
5097,f,a,2007MM03,,,,,,,,,,,,,
5098,f,a,2007KW01,,,,,,,,,,,,,
5099,f,a,2007MM04,,,,,,,,,,,,,
5100,f,a,2007MM05,,,,,,,,,,,,,
5101,f,a,2007MM06,,,,,,,,,,,,,
5102,f,a,2007KW02,,,,,,,,,,,,,
5103,f,a,2007MM07,,,,,,,,,,,,,
5104,f,a,2007MM08,,,,,,,,,,,,,
5105,f,a,2007MM09,,,,,,,,,,,,,
5106,f,a,2007KW03,,,,,,,,,,,,,
5107,f,a,2007MM10,,,,,,,,,,,,,
5108,f,a,2007MM11,,,,,,,,,,,,,
5109,f,a,2007MM12,,,,,,,,,,,,,
5110,f,a,2007KW04,,,,,,,,,,,,,
5111,f,a,2007JJ00,,,,,,,,,,,,,
5112,f,a,2008MM01,,,,,,,,,,,,,
5113,f,a,2008MM02,,,,,,,,,,,,,
5114,f,a,2008MM03,,,,,,,,,,,,,
5115,f,a,2008KW01,,,,,,,,,,,,,
5116,f,a,2008MM04,,,,,,,,,,,,,
5117,f,a,2008MM05,,,,,,,,,,,,,
5118,f,a,2008MM06,,,,,,,,,,,,,
5119,f,a,2008KW02,,,,,,,,,,,,,
5120,f,a,2008MM07,,,,,,,,,,,,,
5121,f,a,2008MM08,,,,,,,,,,,,,
5122,f,a,2008MM09,,,,,,,,,,,,,
5123,f,a,2008KW03,,,,,,,,,,,,,
5124,f,a,2008MM10,,,,,,,,,,,,,
5125,f,a,2008MM11,,,,,,,,,,,,,
5126,f,a,2008MM12,,,,,,,,,,,,,
5127,f,a,2008KW04,,,,,,,,,,,,,
5128,f,a,2008JJ00,,,,,,,,,,,,,
5129,f,a,2009MM01,,,,,,,,,,,,,
5130,f,a,2009MM02,,,,,,,,,,,,,
5131,f,a,2009MM03,,,,,,,,,,,,,
5132,f,a,2009KW01,,,,,,,,,,,,,
5133,f,a,2009MM04,,,,,,,,,,,,,
5134,f,a,2009MM05,,,,,,,,,,,,,
5135,f,a,2009MM06,,,,,,,,,,,,,
5136,f,a,2009KW02,,,,,,,,,,,,,
5137,f,a,2009MM07,,,,,,,,,,,,,
5138,f,a,2009MM08,,,,,,,,,,,,,
5139,f,a,2009MM09,,,,,,,,,,,,,
5140,f,a,2009KW03,,,,,,,,,,,,,
5141,f,a,2009MM10,,,,,,,,,,,,,
5142,f,a,2009MM11,,,,,,,,,,,,,
5143,f,a,2009MM12,,,,,,,,,,,,,
5144,f,a,2009KW04,,,,,,,,,,,,,
5145,f,a,2009JJ00,,,,,,,,,,,,,
5146,f,a,2010MM01,,,,,,,,,,,,,
5147,f,a,2010MM02,,,,,,,,,,,,,
5148,f,a,2010MM03,,,,,,,,,,,,,
5149,f,a,2010KW01,,,,,,,,,,,,,
5150,f,a,2010MM04,,,,,,,,,,,,,
5151,f,a,2010MM05,,,,,,,,,,,,,
5152,f,a,2010MM06,,,,,,,,,,,,,
5153,f,a,2010KW02,,,,,,,,,,,,,
5154,f,a,2010MM07,,,,,,,,,,,,,
5155,f,a,2010MM08,,,,,,,,,,,,,
5156,f,a,2010MM09,,,,,,,,,,,,,
5157,f,a,2010KW03,,,,,,,,,,,,,
5158,f,a,2010MM10,,,,,,,,,,,,,
5159,f,a,2010MM11,,,,,,,,,,,,,
5160,f,a,2010MM12,,,,,,,,,,,,,
5161,f,a,2010KW04,,,,,,,,,,,,,
5162,f,a,2010JJ00,,,,,,,,,,,,,
5163,f,a,2011MM01,,,,,,,,,,,,,
5164,f,a,2011MM02,,,,,,,,,,,,,
5165,f,a,2011MM03,,,,,,,,,,,,,
5166,f,a,2011KW01,,,,,,,,,,,,,
5167,f,a,2011MM04,,,,,,,,,,,,,
5168,f,a,2011MM05,,,,,,,,,,,,,
5169,f,a,2011MM06,,,,,,,,,,,,,
5170,f,a,2011KW02,,,,,,,,,,,,,
5171,f,a,2011MM07,,,,,,,,,,,,,
5172,f,a,2011MM08,,,,,,,,,,,,,
5173,f,a,2011MM09,,,,,,,,,,,,,
5174,f,a,2011KW03,,,,,,,,,,,,,
5175,f,a,2011MM10,,,,,,,,,,,,,
5176,f,a,2011MM11,,,,,,,,,,,,,
5177,f,a,2011MM12,,,,,,,,,,,,,
5178,f,a,2011KW04,,,,,,,,,,,,,
5179,f,a,2011JJ00,,,,,,,,,,,,,
5180,f,a,2012MM01,,,,,,,,,,,,,
5181,f,a,2012MM02,,,,,,,,,,,,,
5182,f,a,2012MM03,,,,,,,,,,,,,
5183,f,a,2012KW01,,,,,,,,,,,,,
5184,f,a,2012MM04,,,,,,,,,,,,,
5185,f,a,2012MM05,,,,,,,,,,,,,
5186,f,a,2012MM06,,,,,,,,,,,,,
5187,f,a,2012KW02,,,,,,,,,,,,,
5188,f,a,2012MM07,,,,,,,,,,,,,
5189,f,a,2012MM08,,,,,,,,,,,,,
5190,f,a,2012MM09,,,,,,,,,,,,,
5191,f,a,2012KW03,,,,,,,,,,,,,
5192,f,a,2012MM10,,,,,,,,,,,,,
5193,f,a,2012MM11,,,,,,,,,,,,,
5194,f,a,2012MM12,,,,,,,,,,,,,
5195,f,a,2012KW04,,,,,,,,,,,,,
5196,f,a,2012JJ00,,,,,,,,,,,,,
5197,f,a,2013MM01,,,,,,,,,,,,,
5198,f,a,2013MM02,,,,,,,,,,,,,
5199,f,a,2013MM03,,,,,,,,,,,,,
5200,f,a,2013KW01,,,,,,,,,,,,,
5201,f,a,2013MM04,,,,,,,,,,,,,
5202,f,a,2013MM05,,,,,,,,,,,,,
5203,f,a,2013MM06,,,,,,,,,,,,,
5204,f,a,2013KW02,,,,,,,,,,,,,
5205,f,a,2013MM07,,,,,,,,,,,,,
5206,f,a,2013MM08,,,,,,,,,,,,,
5207,f,a,2013MM09,,,,,,,,,,,,,
5208,f,a,2013KW03,,,,,,,,,,,,,
5209,f,a,2013MM10,,,,,,,,,,,,,
5210,f,a,2013MM11,,,,,,,,,,,,,
5211,f,a,2013MM12,,,,,,,,,,,,,
5212,f,a,2013KW04,,,,,,,,,,,,,
5213,f,a,2013JJ00,,,,,,,,,,,,,
5214,f,a,2014MM01,,,,,,,,,,,,,
5215,f,a,2014MM02,,,,,,,,,,,,,
5216,f,a,2014MM03,,,,,,,,,,,,,
5217,f,a,2014KW01,,,,,,,,,,,,,
5218,f,a,2014MM04,,,,,,,,,,,,,
5219,f,a,2014MM05,,,,,,,,,,,,,
5220,f,a,2014MM06,,,,,,,,,,,,,
5221,f,a,2014KW02,,,,,,,,,,,,,
5222,f,a,2014MM07,,,,,,,,,,,,,
5223,f,a,2014MM08,,,,,,,,,,,,,
5224,f,a,2014MM09,,,,,,,,,,,,,
5225,f,a,2014KW03,,,,,,,,,,,,,
5226,f,a,2014MM10,,,,,,,,,,,,,
5227,f,a,2014MM11,,,,,,,,,,,,,
5228,f,a,2014MM12,,,,,,,,,,,,,
5229,f,a,2014KW04,,,,,,,,,,,,,
5230,f,a,2014JJ00,,,,,,,,,,,,,
5231,f,a,2015MM01,,,,,,,,,,,,,
5232,f,a,2015MM02,,,,,,,,,,,,,
5233,f,a,2015MM03,,,,,,,,,,,,,
5234,f,a,2015KW01,,,,,,,,,,,,,
5235,f,a,2015MM04,,,,,,,,,,,,,
5236,f,a,2015MM05,,,,,,,,,,,,,
5237,f,a,2015MM06,,,,,,,,,,,,,
5238,f,a,2015KW02,,,,,,,,,,,,,
5239,f,a,2015MM07,,,,,,,,,,,,,
5240,f,a,2015MM08,,,,,,,,,,,,,
5241,f,a,2015MM09,,,,,,,,,,,,,
5242,f,a,2015KW03,,,,,,,,,,,,,
5243,f,a,2015MM10,,,,,,,,,,,,,
5244,f,a,2015MM11,,,,,,,,,,,,,
5245,f,a,2015MM12,,,,,,,,,,,,,
5246,f,a,2015KW04,,,,,,,,,,,,,
5247,f,a,2015JJ00,,,,,,,,,,,,,
5248,f,b,1944JJ00,,,,,,,,,,,,,
5249,f,b,1945JJ00,,,,,,,,,,,,,
5250,f,b,1946JJ00,,,,,,,,,,,,,
5251,f,b,1947JJ00,,,,,,,,,,,,,
5252,f,b,1948JJ00,,,,,,,,,,,,,
5253,f,b,1949JJ00,,,,,,,,,,,,,
