ID,BedrijfstakkenBranchesSBI2008,Aardgas,Elektriciteit,Perioden,Adressen_1,GeleverdAardgas_2,GeleverdeElektriciteit_3
10579,300012 ,A049759,A049767,2020JJ00,,,
10580,300012 ,A049759,A049767,2021JJ00,,,
10581,300012 ,A049759,A049767,2022JJ00,,,
10582,300012 ,A049759,A049767,2023JJ00,,,
10583,300012 ,A049759,A049767,2024JJ00,,,
10584,417400 ,T001603,T001604,2018JJ00,40285.0,274100.0,1446400.0
10585,417400 ,T001603,T001604,2019JJ00,34125.0,244200.0,1439400.0
10586,417400 ,T001603,T001604,2020JJ00,26025.0,196500.0,1313600.0
10587,417400 ,T001603,T001604,2021JJ00,25350.0,216400.0,1326900.0
10588,417400 ,T001603,T001604,2022JJ00,26070.0,180100.0,1349300.0
10589,417400 ,T001603,T001604,2023JJ00,26445.0,166000.0,1404400.0
10590,417400 ,T001603,T001604,2024JJ00,27445.0,149900.0,1435500.0
10591,417400 ,T001603,A049761,2018JJ00,26645.0,34800.0,86600.0
10592,417400 ,T001603,A049761,2019JJ00,21225.0,27800.0,67400.0
10593,417400 ,T001603,A049761,2020JJ00,15165.0,18000.0,46600.0
10594,417400 ,T001603,A049761,2021JJ00,14640.0,19000.0,45300.0
10595,417400 ,T001603,A049761,2022JJ00,15350.0,15900.0,46000.0
10596,417400 ,T001603,A049761,2023JJ00,15970.0,14100.0,45900.0
10597,417400 ,T001603,A049761,2024JJ00,16710.0,13400.0,47300.0
10598,417400 ,T001603,A049762,2018JJ00,4560.0,,98600.0
10599,417400 ,T001603,A049762,2019JJ00,4475.0,24200.0,98700.0
10600,417400 ,T001603,A049762,2020JJ00,3775.0,17100.0,82400.0
10601,417400 ,T001603,A049762,2021JJ00,3790.0,18500.0,83300.0
10602,417400 ,T001603,A049762,2022JJ00,3880.0,,86200.0
10603,417400 ,T001603,A049762,2023JJ00,3685.0,12800.0,81500.0
10604,417400 ,T001603,A049762,2024JJ00,3935.0,,86400.0
10605,417400 ,T001603,A049763,2018JJ00,905.0,11700.0,64200.0
10606,417400 ,T001603,A049763,2019JJ00,975.0,13000.0,69500.0
10607,417400 ,T001603,A049763,2020JJ00,800.0,7800.0,56800.0
10608,417400 ,T001603,A049763,2021JJ00,795.0,,56200.0
10609,417400 ,T001603,A049763,2022JJ00,800.0,,56500.0
10610,417400 ,T001603,A049763,2023JJ00,835.0,7400.0,58600.0
10611,417400 ,T001603,A049763,2024JJ00,890.0,6800.0,62800.0
10612,417400 ,T001603,A049764,2018JJ00,570.0,,80100.0
10613,417400 ,T001603,A049764,2019JJ00,630.0,11800.0,88600.0
10614,417400 ,T001603,A049764,2020JJ00,540.0,9300.0,75600.0
10615,417400 ,T001603,A049764,2021JJ00,525.0,9700.0,74600.0
10616,417400 ,T001603,A049764,2022JJ00,575.0,9100.0,82000.0
10617,417400 ,T001603,A049764,2023JJ00,630.0,9100.0,89400.0
10618,417400 ,T001603,A049764,2024JJ00,635.0,8000.0,90000.0
10619,417400 ,T001603,A049765,2018JJ00,1085.0,82000.0,923800.0
10620,417400 ,T001603,A049765,2019JJ00,1095.0,76600.0,924400.0
10621,417400 ,T001603,A049765,2020JJ00,990.0,69100.0,869100.0
10622,417400 ,T001603,A049765,2021JJ00,1015.0,75400.0,878800.0
10623,417400 ,T001603,A049765,2022JJ00,1030.0,64200.0,893300.0
10624,417400 ,T001603,A049765,2023JJ00,1070.0,59200.0,910100.0
10625,417400 ,T001603,A049765,2024JJ00,1080.0,53000.0,897100.0
10626,417400 ,T001603,A049766,2018JJ00,10.0,,193100.0
10627,417400 ,T001603,A049766,2019JJ00,10.0,4300.0,190700.0
10628,417400 ,T001603,A049766,2020JJ00,5.0,4600.0,183100.0
10629,417400 ,T001603,A049766,2021JJ00,5.0,,188700.0
10630,417400 ,T001603,A049766,2022JJ00,10.0,,185300.0
10631,417400 ,T001603,A049766,2023JJ00,10.0,5400.0,218900.0
10632,417400 ,T001603,A049766,2024JJ00,10.0,,251900.0
10633,417400 ,T001603,A049767,2018JJ00,6515.0,103700.0,
10634,417400 ,T001603,A049767,2019JJ00,5715.0,86600.0,
10635,417400 ,T001603,A049767,2020JJ00,4750.0,70700.0,
10636,417400 ,T001603,A049767,2021JJ00,4575.0,77100.0,
10637,417400 ,T001603,A049767,2022JJ00,4425.0,62900.0,
10638,417400 ,T001603,A049767,2023JJ00,4250.0,57900.0,
10639,417400 ,T001603,A049767,2024JJ00,4180.0,51700.0,
10640,417400 ,A049752,T001604,2018JJ00,19100.0,34700.0,100100.0
10641,417400 ,A049752,T001604,2019JJ00,15900.0,28900.0,99300.0
10642,417400 ,A049752,T001604,2020JJ00,10795.0,20100.0,78300.0
10643,417400 ,A049752,T001604,2021JJ00,9985.0,19800.0,78500.0
10644,417400 ,A049752,T001604,2022JJ00,10660.0,19000.0,87000.0
10645,417400 ,A049752,T001604,2023JJ00,10600.0,17500.0,89200.0
10646,417400 ,A049752,T001604,2024JJ00,10965.0,17700.0,84900.0
10647,417400 ,A049752,A049761,2018JJ00,14985.0,25600.0,53200.0
10648,417400 ,A049752,A049761,2019JJ00,11875.0,19800.0,42200.0
10649,417400 ,A049752,A049761,2020JJ00,7195.0,12200.0,26600.0
10650,417400 ,A049752,A049761,2021JJ00,6690.0,12400.0,24800.0
10651,417400 ,A049752,A049761,2022JJ00,7080.0,11200.0,25200.0
10652,417400 ,A049752,A049761,2023JJ00,7020.0,9800.0,23900.0
10653,417400 ,A049752,A049761,2024JJ00,7135.0,9700.0,24400.0
10654,417400 ,A049752,A049762,2018JJ00,770.0,2100.0,15300.0
10655,417400 ,A049752,A049762,2019JJ00,880.0,2400.0,17200.0
10656,417400 ,A049752,A049762,2020JJ00,795.0,2100.0,15000.0
10657,417400 ,A049752,A049762,2021JJ00,710.0,1900.0,13300.0
10658,417400 ,A049752,A049762,2022JJ00,880.0,2300.0,16700.0
10659,417400 ,A049752,A049762,2023JJ00,880.0,2300.0,16700.0
10660,417400 ,A049752,A049762,2024JJ00,990.0,2400.0,19100.0
10661,417400 ,A049752,A049763,2018JJ00,90.0,200.0,6200.0
10662,417400 ,A049752,A049763,2019JJ00,90.0,200.0,6400.0
10663,417400 ,A049752,A049763,2020JJ00,105.0,300.0,7100.0
10664,417400 ,A049752,A049763,2021JJ00,85.0,200.0,5800.0
10665,417400 ,A049752,A049763,2022JJ00,85.0,200.0,5900.0
10666,417400 ,A049752,A049763,2023JJ00,85.0,200.0,5900.0
10667,417400 ,A049752,A049763,2024JJ00,110.0,300.0,7400.0
10668,417400 ,A049752,A049764,2018JJ00,55.0,100.0,7200.0
10669,417400 ,A049752,A049764,2019JJ00,50.0,100.0,6600.0
10670,417400 ,A049752,A049764,2020JJ00,40.0,100.0,5400.0
10671,417400 ,A049752,A049764,2021JJ00,35.0,100.0,4800.0
10672,417400 ,A049752,A049764,2022JJ00,40.0,100.0,5700.0
10673,417400 ,A049752,A049764,2023JJ00,45.0,100.0,6000.0
10674,417400 ,A049752,A049764,2024JJ00,45.0,100.0,6300.0
10675,417400 ,A049752,A049765,2018JJ00,35.0,100.0,18100.0
10676,417400 ,A049752,A049765,2019JJ00,40.0,100.0,26900.0
10677,417400 ,A049752,A049765,2020JJ00,35.0,100.0,24100.0
10678,417400 ,A049752,A049765,2021JJ00,35.0,100.0,29800.0
10679,417400 ,A049752,A049765,2022JJ00,40.0,100.0,33600.0
10680,417400 ,A049752,A049765,2023JJ00,50.0,100.0,36700.0
10681,417400 ,A049752,A049765,2024JJ00,50.0,100.0,27800.0
10682,417400 ,A049752,A049766,2018JJ00,0.0,,
10683,417400 ,A049752,A049766,2019JJ00,0.0,,
10684,417400 ,A049752,A049766,2020JJ00,0.0,,
10685,417400 ,A049752,A049766,2021JJ00,0.0,,
10686,417400 ,A049752,A049766,2022JJ00,0.0,,
10687,417400 ,A049752,A049766,2023JJ00,0.0,,
10688,417400 ,A049752,A049766,2024JJ00,0.0,,
10689,417400 ,A049752,A049767,2018JJ00,3165.0,6600.0,
10690,417400 ,A049752,A049767,2019JJ00,2965.0,6300.0,
10691,417400 ,A049752,A049767,2020JJ00,2625.0,5400.0,
10692,417400 ,A049752,A049767,2021JJ00,2425.0,5200.0,
10693,417400 ,A049752,A049767,2022JJ00,2530.0,5100.0,
10694,417400 ,A049752,A049767,2023JJ00,2520.0,5000.0,
10695,417400 ,A049752,A049767,2024JJ00,2635.0,5100.0,
10696,417400 ,A049753,T001604,2018JJ00,5745.0,62900.0,161900.0
10697,417400 ,A049753,T001604,2019JJ00,5275.0,57700.0,161400.0
10698,417400 ,A049753,T001604,2020JJ00,3940.0,43600.0,138300.0
10699,417400 ,A049753,T001604,2021JJ00,3970.0,44000.0,126900.0
10700,417400 ,A049753,T001604,2022JJ00,3565.0,39700.0,143600.0
10701,417400 ,A049753,T001604,2023JJ00,3335.0,37100.0,149300.0
10702,417400 ,A049753,T001604,2024JJ00,3155.0,34900.0,176900.0
10703,417400 ,A049753,A049761,2018JJ00,1005.0,7800.0,5900.0
10704,417400 ,A049753,A049761,2019JJ00,825.0,6500.0,4700.0
10705,417400 ,A049753,A049761,2020JJ00,540.0,4400.0,3200.0
10706,417400 ,A049753,A049761,2021JJ00,665.0,5400.0,3900.0
10707,417400 ,A049753,A049761,2022JJ00,475.0,3900.0,2800.0
10708,417400 ,A049753,A049761,2023JJ00,405.0,3300.0,2400.0
10709,417400 ,A049753,A049761,2024JJ00,325.0,2700.0,1800.0
10710,417400 ,A049753,A049762,2018JJ00,1435.0,15800.0,33800.0
10711,417400 ,A049753,A049762,2019JJ00,1545.0,16700.0,37000.0
10712,417400 ,A049753,A049762,2020JJ00,1115.0,11600.0,27300.0
10713,417400 ,A049753,A049762,2021JJ00,1135.0,12400.0,26700.0
10714,417400 ,A049753,A049762,2022JJ00,980.0,10200.0,24400.0
10715,417400 ,A049753,A049762,2023JJ00,910.0,9400.0,22800.0
10716,417400 ,A049753,A049762,2024JJ00,825.0,,20900.0
10717,417400 ,A049753,A049763,2018JJ00,355.0,5200.0,25000.0
10718,417400 ,A049753,A049763,2019JJ00,385.0,5600.0,26900.0
10719,417400 ,A049753,A049763,2020JJ00,290.0,4200.0,20700.0
10720,417400 ,A049753,A049763,2021JJ00,250.0,3700.0,17600.0
10721,417400 ,A049753,A049763,2022JJ00,290.0,4200.0,20400.0
10722,417400 ,A049753,A049763,2023JJ00,305.0,4200.0,21200.0
10723,417400 ,A049753,A049763,2024JJ00,340.0,4500.0,24000.0
10724,417400 ,A049753,A049764,2018JJ00,160.0,2600.0,22000.0
10725,417400 ,A049753,A049764,2019JJ00,180.0,3000.0,24200.0
10726,417400 ,A049753,A049764,2020JJ00,165.0,2800.0,22800.0
10727,417400 ,A049753,A049764,2021JJ00,125.0,2100.0,17500.0
10728,417400 ,A049753,A049764,2022JJ00,190.0,3100.0,26900.0
10729,417400 ,A049753,A049764,2023JJ00,195.0,3200.0,27500.0
10730,417400 ,A049753,A049764,2024JJ00,220.0,,31100.0
10731,417400 ,A049753,A049765,2018JJ00,150.0,2400.0,75200.0
10732,417400 ,A049753,A049765,2019JJ00,150.0,2300.0,68500.0
10733,417400 ,A049753,A049765,2020JJ00,130.0,2000.0,64400.0
10734,417400 ,A049753,A049765,2021JJ00,115.0,1700.0,61100.0
10735,417400 ,A049753,A049765,2022JJ00,135.0,2000.0,69200.0
10736,417400 ,A049753,A049765,2023JJ00,150.0,2300.0,75400.0
10737,417400 ,A049753,A049765,2024JJ00,185.0,,99100.0
10738,417400 ,A049753,A049766,2018JJ00,0.0,,
10739,417400 ,A049753,A049766,2019JJ00,0.0,,
10740,417400 ,A049753,A049766,2020JJ00,0.0,,
10741,417400 ,A049753,A049766,2021JJ00,0.0,,
10742,417400 ,A049753,A049766,2022JJ00,0.0,,
10743,417400 ,A049753,A049766,2023JJ00,0.0,,
10744,417400 ,A049753,A049766,2024JJ00,0.0,,
10745,417400 ,A049753,A049767,2018JJ00,2640.0,29300.0,
10746,417400 ,A049753,A049767,2019JJ00,2195.0,23600.0,
10747,417400 ,A049753,A049767,2020JJ00,1700.0,18700.0,
10748,417400 ,A049753,A049767,2021JJ00,1675.0,18700.0,
10749,417400 ,A049753,A049767,2022JJ00,1495.0,16200.0,
10750,417400 ,A049753,A049767,2023JJ00,1370.0,14700.0,
10751,417400 ,A049753,A049767,2024JJ00,1255.0,13400.0,
10752,417400 ,A049754,T001604,2018JJ00,1285.0,52600.0,219800.0
10753,417400 ,A049754,T001604,2019JJ00,1235.0,50100.0,232500.0
10754,417400 ,A049754,T001604,2020JJ00,930.0,38200.0,210600.0
10755,417400 ,A049754,T001604,2021JJ00,1030.0,43000.0,171200.0
10756,417400 ,A049754,T001604,2022JJ00,870.0,35700.0,191900.0
10757,417400 ,A049754,T001604,2023JJ00,810.0,33000.0,191400.0
10758,417400 ,A049754,T001604,2024JJ00,690.0,27300.0,168000.0
10759,417400 ,A049754,A049761,2018JJ00,30.0,1100.0,100.0
10760,417400 ,A049754,A049761,2019JJ00,25.0,1000.0,100.0
10761,417400 ,A049754,A049761,2020JJ00,30.0,,
10762,417400 ,A049754,A049761,2021JJ00,25.0,900.0,100.0
10763,417400 ,A049754,A049761,2022JJ00,15.0,,
10764,417400 ,A049754,A049761,2023JJ00,15.0,,
10765,417400 ,A049754,A049761,2024JJ00,20.0,,
10766,417400 ,A049754,A049762,2018JJ00,105.0,3800.0,3000.0
10767,417400 ,A049754,A049762,2019JJ00,110.0,3700.0,3400.0
10768,417400 ,A049754,A049762,2020JJ00,70.0,2300.0,
10769,417400 ,A049754,A049762,2021JJ00,90.0,3100.0,2800.0
10770,417400 ,A049754,A049762,2022JJ00,45.0,,
10771,417400 ,A049754,A049762,2023JJ00,30.0,,
10772,417400 ,A049754,A049762,2024JJ00,30.0,,
10773,417400 ,A049754,A049763,2018JJ00,120.0,4500.0,9000.0
10774,417400 ,A049754,A049763,2019JJ00,155.0,5800.0,11800.0
10775,417400 ,A049754,A049763,2020JJ00,70.0,2500.0,5000.0
10776,417400 ,A049754,A049763,2021JJ00,115.0,4100.0,8700.0
10777,417400 ,A049754,A049763,2022JJ00,70.0,2500.0,
10778,417400 ,A049754,A049763,2023JJ00,70.0,2400.0,5300.0
10779,417400 ,A049754,A049763,2024JJ00,45.0,,
10780,417400 ,A049754,A049764,2018JJ00,165.0,6200.0,24000.0
10781,417400 ,A049754,A049764,2019JJ00,195.0,7200.0,28000.0
10782,417400 ,A049754,A049764,2020JJ00,145.0,,21000.0
10783,417400 ,A049754,A049764,2021JJ00,165.0,6500.0,23900.0
10784,417400 ,A049754,A049764,2022JJ00,135.0,5100.0,20300.0
10785,417400 ,A049754,A049764,2023JJ00,130.0,4800.0,19300.0
10786,417400 ,A049754,A049764,2024JJ00,105.0,,15300.0
10787,417400 ,A049754,A049765,2018JJ00,335.0,15400.0,183700.0
10788,417400 ,A049754,A049765,2019JJ00,345.0,15700.0,189100.0
10789,417400 ,A049754,A049765,2020JJ00,310.0,14200.0,182300.0
10790,417400 ,A049754,A049765,2021JJ00,285.0,13600.0,135700.0
10791,417400 ,A049754,A049765,2022JJ00,295.0,13600.0,164600.0
10792,417400 ,A049754,A049765,2023JJ00,285.0,12800.0,165700.0
10793,417400 ,A049754,A049765,2024JJ00,270.0,11500.0,148100.0
10794,417400 ,A049754,A049766,2018JJ00,0.0,,
10795,417400 ,A049754,A049766,2019JJ00,0.0,,
10796,417400 ,A049754,A049766,2020JJ00,0.0,,
10797,417400 ,A049754,A049766,2021JJ00,0.0,,
10798,417400 ,A049754,A049766,2022JJ00,0.0,,
10799,417400 ,A049754,A049766,2023JJ00,0.0,,
10800,417400 ,A049754,A049766,2024JJ00,0.0,,
10801,417400 ,A049754,A049767,2018JJ00,535.0,21600.0,
10802,417400 ,A049754,A049767,2019JJ00,415.0,16700.0,
10803,417400 ,A049754,A049767,2020JJ00,310.0,12800.0,
10804,417400 ,A049754,A049767,2021JJ00,350.0,14900.0,
10805,417400 ,A049754,A049767,2022JJ00,305.0,12400.0,
10806,417400 ,A049754,A049767,2023JJ00,280.0,11400.0,
10807,417400 ,A049754,A049767,2024JJ00,225.0,8800.0,
10808,417400 ,A049755,T001604,2018JJ00,295.0,32000.0,120800.0
10809,417400 ,A049755,T001604,2019JJ00,270.0,29200.0,130100.0
10810,417400 ,A049755,T001604,2020JJ00,205.0,22200.0,93500.0
10811,417400 ,A049755,T001604,2021JJ00,245.0,26400.0,119800.0
10812,417400 ,A049755,T001604,2022JJ00,185.0,19900.0,93400.0
10813,417400 ,A049755,T001604,2023JJ00,150.0,16100.0,87600.0
10814,417400 ,A049755,T001604,2024JJ00,110.0,11700.0,77400.0
10815,417400 ,A049755,A049761,2018JJ00,5.0,300.0,0.0
10816,417400 ,A049755,A049761,2019JJ00,5.0,,
10817,417400 ,A049755,A049761,2020JJ00,0.0,,
10818,417400 ,A049755,A049761,2021JJ00,5.0,400.0,
10819,417400 ,A049755,A049761,2022JJ00,0.0,,
10820,417400 ,A049755,A049761,2023JJ00,0.0,,
10821,417400 ,A049755,A049761,2024JJ00,0.0,,
10822,417400 ,A049755,A049762,2018JJ00,10.0,1200.0,400.0
10823,417400 ,A049755,A049762,2019JJ00,5.0,400.0,100.0
10824,417400 ,A049755,A049762,2020JJ00,5.0,,100.0
10825,417400 ,A049755,A049762,2021JJ00,5.0,,100.0
10826,417400 ,A049755,A049762,2022JJ00,0.0,,
10827,417400 ,A049755,A049762,2023JJ00,0.0,,
10828,417400 ,A049755,A049762,2024JJ00,5.0,,
10829,417400 ,A049755,A049763,2018JJ00,10.0,900.0,600.0
10830,417400 ,A049755,A049763,2019JJ00,5.0,700.0,500.0
10831,417400 ,A049755,A049763,2020JJ00,5.0,,
10832,417400 ,A049755,A049763,2021JJ00,5.0,,
10833,417400 ,A049755,A049763,2022JJ00,0.0,,
10834,417400 ,A049755,A049763,2023JJ00,5.0,,
10835,417400 ,A049755,A049763,2024JJ00,0.0,,
10836,417400 ,A049755,A049764,2018JJ00,15.0,1700.0,2300.0
10837,417400 ,A049755,A049764,2019JJ00,15.0,,
10838,417400 ,A049755,A049764,2020JJ00,10.0,800.0,
10839,417400 ,A049755,A049764,2021JJ00,10.0,1000.0,1600.0
10840,417400 ,A049755,A049764,2022JJ00,5.0,,
10841,417400 ,A049755,A049764,2023JJ00,10.0,,
10842,417400 ,A049755,A049764,2024JJ00,5.0,,
10843,417400 ,A049755,A049765,2018JJ00,135.0,14700.0,117500.0
10844,417400 ,A049755,A049765,2019JJ00,145.0,15700.0,
10845,417400 ,A049755,A049765,2020JJ00,115.0,13000.0,91900.0
10846,417400 ,A049755,A049765,2021JJ00,145.0,15900.0,117600.0
10847,417400 ,A049755,A049765,2022JJ00,110.0,12500.0,
10848,417400 ,A049755,A049765,2023JJ00,90.0,9900.0,86200.0
10849,417400 ,A049755,A049765,2024JJ00,70.0,7200.0,
10850,417400 ,A049755,A049766,2018JJ00,0.0,,
10851,417400 ,A049755,A049766,2019JJ00,0.0,,
10852,417400 ,A049755,A049766,2020JJ00,0.0,,
10853,417400 ,A049755,A049766,2021JJ00,0.0,,
10854,417400 ,A049755,A049766,2022JJ00,0.0,,
10855,417400 ,A049755,A049766,2023JJ00,0.0,,
10856,417400 ,A049755,A049766,2024JJ00,0.0,,
10857,417400 ,A049755,A049767,2018JJ00,120.0,13100.0,
10858,417400 ,A049755,A049767,2019JJ00,100.0,10800.0,
10859,417400 ,A049755,A049767,2020JJ00,70.0,7400.0,
10860,417400 ,A049755,A049767,2021JJ00,75.0,8300.0,
10861,417400 ,A049755,A049767,2022JJ00,60.0,6500.0,
10862,417400 ,A049755,A049767,2023JJ00,45.0,5000.0,
10863,417400 ,A049755,A049767,2024JJ00,35.0,,
10864,417400 ,A049756,T001604,2018JJ00,160.0,54200.0,190600.0
10865,417400 ,A049756,T001604,2019JJ00,140.0,46500.0,176800.0
10866,417400 ,A049756,T001604,2020JJ00,120.0,42500.0,170500.0
10867,417400 ,A049756,T001604,2021JJ00,135.0,48700.0,181900.0
10868,417400 ,A049756,T001604,2022JJ00,115.0,36800.0,165600.0
10869,417400 ,A049756,T001604,2023JJ00,110.0,38600.0,168000.0
10870,417400 ,A049756,T001604,2024JJ00,110.0,36400.0,173800.0
10871,417400 ,A049756,A049761,2018JJ00,0.0,,
10872,417400 ,A049756,A049761,2019JJ00,0.0,,
10873,417400 ,A049756,A049761,2020JJ00,0.0,,
10874,417400 ,A049756,A049761,2021JJ00,0.0,,
10875,417400 ,A049756,A049761,2022JJ00,0.0,,
10876,417400 ,A049756,A049761,2023JJ00,0.0,,
10877,417400 ,A049756,A049761,2024JJ00,0.0,,
10878,417400 ,A049756,A049762,2018JJ00,5.0,,100.0
10879,417400 ,A049756,A049762,2019JJ00,5.0,1000.0,100.0
10880,417400 ,A049756,A049762,2020JJ00,0.0,,
10881,417400 ,A049756,A049762,2021JJ00,5.0,,100.0
10882,417400 ,A049756,A049762,2022JJ00,0.0,,
10883,417400 ,A049756,A049762,2023JJ00,0.0,,
10884,417400 ,A049756,A049762,2024JJ00,0.0,,
10885,417400 ,A049756,A049763,2018JJ00,5.0,800.0,200.0
10886,417400 ,A049756,A049763,2019JJ00,5.0,700.0,200.0
10887,417400 ,A049756,A049763,2020JJ00,0.0,,
10888,417400 ,A049756,A049763,2021JJ00,0.0,,
10889,417400 ,A049756,A049763,2022JJ00,0.0,,
10890,417400 ,A049756,A049763,2023JJ00,0.0,,
10891,417400 ,A049756,A049763,2024JJ00,0.0,,
10892,417400 ,A049756,A049764,2018JJ00,0.0,,
10893,417400 ,A049756,A049764,2019JJ00,0.0,,
10894,417400 ,A049756,A049764,2020JJ00,0.0,,
10895,417400 ,A049756,A049764,2021JJ00,0.0,,
10896,417400 ,A049756,A049764,2022JJ00,0.0,,
10897,417400 ,A049756,A049764,2023JJ00,0.0,,
10898,417400 ,A049756,A049764,2024JJ00,0.0,,
10899,417400 ,A049756,A049765,2018JJ00,100.0,35100.0,
10900,417400 ,A049756,A049765,2019JJ00,85.0,30200.0,
10901,417400 ,A049756,A049765,2020JJ00,80.0,28000.0,
10902,417400 ,A049756,A049765,2021JJ00,90.0,33100.0,
10903,417400 ,A049756,A049765,2022JJ00,75.0,24600.0,
10904,417400 ,A049756,A049765,2023JJ00,75.0,25400.0,
10905,417400 ,A049756,A049765,2024JJ00,70.0,23800.0,
10906,417400 ,A049756,A049766,2018JJ00,0.0,,
10907,417400 ,A049756,A049766,2019JJ00,0.0,,
10908,417400 ,A049756,A049766,2020JJ00,0.0,,
10909,417400 ,A049756,A049766,2021JJ00,0.0,,
10910,417400 ,A049756,A049766,2022JJ00,0.0,,
10911,417400 ,A049756,A049766,2023JJ00,0.0,,
10912,417400 ,A049756,A049766,2024JJ00,0.0,,
10913,417400 ,A049756,A049767,2018JJ00,50.0,16000.0,
10914,417400 ,A049756,A049767,2019JJ00,40.0,,
10915,417400 ,A049756,A049767,2020JJ00,35.0,,
10916,417400 ,A049756,A049767,2021JJ00,40.0,13000.0,
10917,417400 ,A049756,A049767,2022JJ00,30.0,10000.0,
10918,417400 ,A049756,A049767,2023JJ00,30.0,,
10919,417400 ,A049756,A049767,2024JJ00,30.0,,
10920,417400 ,A049757,T001604,2018JJ00,20.0,37700.0,87100.0
10921,417400 ,A049757,T001604,2019JJ00,20.0,31800.0,81300.0
10922,417400 ,A049757,T001604,2020JJ00,15.0,29900.0,78600.0
10923,417400 ,A049757,T001604,2021JJ00,15.0,34500.0,79200.0
10924,417400 ,A049757,T001604,2022JJ00,20.0,29000.0,85900.0
10925,417400 ,A049757,T001604,2023JJ00,15.0,23700.0,79800.0
10926,417400 ,A049757,T001604,2024JJ00,15.0,22000.0,77200.0
10927,417400 ,A049757,A049761,2018JJ00,0.0,,
10928,417400 ,A049757,A049761,2019JJ00,0.0,,
10929,417400 ,A049757,A049761,2020JJ00,0.0,,
10930,417400 ,A049757,A049761,2021JJ00,0.0,,
10931,417400 ,A049757,A049761,2022JJ00,0.0,,
10932,417400 ,A049757,A049761,2023JJ00,0.0,,
10933,417400 ,A049757,A049761,2024JJ00,0.0,,
10934,417400 ,A049757,A049762,2018JJ00,0.0,,
10935,417400 ,A049757,A049762,2019JJ00,0.0,,
10936,417400 ,A049757,A049762,2020JJ00,0.0,,
10937,417400 ,A049757,A049762,2021JJ00,0.0,,
10938,417400 ,A049757,A049762,2022JJ00,0.0,,
10939,417400 ,A049757,A049762,2023JJ00,0.0,,
10940,417400 ,A049757,A049762,2024JJ00,0.0,,
10941,417400 ,A049757,A049763,2018JJ00,0.0,,
10942,417400 ,A049757,A049763,2019JJ00,0.0,,
10943,417400 ,A049757,A049763,2020JJ00,0.0,,
10944,417400 ,A049757,A049763,2021JJ00,0.0,,
10945,417400 ,A049757,A049763,2022JJ00,0.0,,
10946,417400 ,A049757,A049763,2023JJ00,0.0,,
10947,417400 ,A049757,A049763,2024JJ00,0.0,,
10948,417400 ,A049757,A049764,2018JJ00,0.0,,
10949,417400 ,A049757,A049764,2019JJ00,0.0,,
10950,417400 ,A049757,A049764,2020JJ00,0.0,,
10951,417400 ,A049757,A049764,2021JJ00,0.0,,
10952,417400 ,A049757,A049764,2022JJ00,0.0,,
10953,417400 ,A049757,A049764,2023JJ00,0.0,,
10954,417400 ,A049757,A049764,2024JJ00,0.0,,
10955,417400 ,A049757,A049765,2018JJ00,10.0,14400.0,48100.0
10956,417400 ,A049757,A049765,2019JJ00,10.0,12600.0,
10957,417400 ,A049757,A049765,2020JJ00,10.0,11900.0,
10958,417400 ,A049757,A049765,2021JJ00,5.0,11100.0,39300.0
10959,417400 ,A049757,A049765,2022JJ00,10.0,11400.0,46900.0
10960,417400 ,A049757,A049765,2023JJ00,5.0,8700.0,
10961,417400 ,A049757,A049765,2024JJ00,5.0,,
10962,417400 ,A049757,A049766,2018JJ00,5.0,6100.0,39100.0
10963,417400 ,A049757,A049766,2019JJ00,0.0,,
10964,417400 ,A049757,A049766,2020JJ00,0.0,,
10965,417400 ,A049757,A049766,2021JJ00,5.0,6400.0,39900.0
10966,417400 ,A049757,A049766,2022JJ00,5.0,4900.0,38900.0
10967,417400 ,A049757,A049766,2023JJ00,5.0,,
10968,417400 ,A049757,A049766,2024JJ00,5.0,,
10969,417400 ,A049757,A049767,2018JJ00,5.0,17200.0,
10970,417400 ,A049757,A049767,2019JJ00,5.0,,
10971,417400 ,A049757,A049767,2020JJ00,5.0,,
10972,417400 ,A049757,A049767,2021JJ00,5.0,17000.0,
10973,417400 ,A049757,A049767,2022JJ00,5.0,12700.0,
10974,417400 ,A049757,A049767,2023JJ00,5.0,,
10975,417400 ,A049757,A049767,2024JJ00,5.0,,
10976,417400 ,A049758,T001604,2018JJ00,0.0,,
10977,417400 ,A049758,T001604,2019JJ00,0.0,,
10978,417400 ,A049758,T001604,2020JJ00,0.0,,
10979,417400 ,A049758,T001604,2021JJ00,0.0,,
10980,417400 ,A049758,T001604,2022JJ00,0.0,,
10981,417400 ,A049758,T001604,2023JJ00,0.0,,
10982,417400 ,A049758,T001604,2024JJ00,0.0,,
10983,417400 ,A049758,A049761,2018JJ00,0.0,,
10984,417400 ,A049758,A049761,2019JJ00,0.0,,
10985,417400 ,A049758,A049761,2020JJ00,0.0,,
10986,417400 ,A049758,A049761,2021JJ00,0.0,,
10987,417400 ,A049758,A049761,2022JJ00,0.0,,
10988,417400 ,A049758,A049761,2023JJ00,0.0,,
10989,417400 ,A049758,A049761,2024JJ00,0.0,,
10990,417400 ,A049758,A049762,2018JJ00,0.0,,
10991,417400 ,A049758,A049762,2019JJ00,0.0,,
10992,417400 ,A049758,A049762,2020JJ00,0.0,,
10993,417400 ,A049758,A049762,2021JJ00,0.0,,
10994,417400 ,A049758,A049762,2022JJ00,0.0,,
