ID,Bedrijfstakken,Perioden,Wegingscoefficient_1,Prijsindexcijfer_2,Wegingscoefficient_3,Prijsindexcijfer_4,Wegingscoefficient_5,Prijsindexcijfer_6,Wegingscoefficient_7,Prijsindexcijfer_8,Wegingscoefficient_9,Prijsindexcijfer_10,Wegingscoefficient_11,Prijsindexcijfer_12,Wegingscoefficient_13,Prijsindexcijfer_14,Wegingscoefficient_15,Prijsindexcijfer_16,Wegingscoefficient_17,Prijsindexcijfer_18,Wegingscoefficient_19,Prijsindexcijfer_20,Wegingscoefficient_21,Prijsindexcijfer_22,Wegingscoefficient_23,Prijsindexcijfer_24,Wegingscoefficient_25,Prijsindexcijfer_26
143,CA 0,1992JJ00,6501.0,98.0,4059.0,99,,,,,,,2442.0,97.0,,,,,,,,,,,,,,
144,CA 0,1992MM01,6501.0,98.0,4059.0,100,,,,,,,2442.0,95.0,,,,,,,,,,,,,,
145,CA 0,1992MM02,6501.0,98.0,4059.0,100,,,,,,,2442.0,95.0,,,,,,,,,,,,,,
146,CA 0,1992MM03,6501.0,98.0,4059.0,100,,,,,,,2442.0,94.0,,,,,,,,,,,,,,
147,CA 0,1992MM04,6501.0,98.0,4059.0,99,,,,,,,2442.0,95.0,,,,,,,,,,,,,,
148,CA 0,1992MM05,6501.0,99.0,4059.0,99,,,,,,,2442.0,97.0,,,,,,,,,,,,,,
149,CA 0,1992MM06,6501.0,102.0,4059.0,100,,,,,,,2442.0,107.0,,,,,,,,,,,,,,
150,CA 0,1992MM07,6501.0,102.0,4059.0,97,,,,,,,2442.0,110.0,,,,,,,,,,,,,,
151,CA 0,1992MM08,6501.0,103.0,4059.0,97,,,,,,,2442.0,113.0,,,,,,,,,,,,,,
152,CA 0,1992MM09,6501.0,99.0,4059.0,97,,,,,,,2442.0,102.0,,,,,,,,,,,,,,
153,CA 0,1992MM10,6501.0,94.0,4059.0,98,,,,,,,2442.0,87.0,,,,,,,,,,,,,,
154,CA 0,1992MM11,6501.0,94.0,4059.0,99,,,,,,,2442.0,86.0,,,,,,,,,,,,,,
155,CA 0,1992MM12,6501.0,94.0,4059.0,98,,,,,,,2442.0,87.0,,,,,,,,,,,,,,
156,CA 0,1993JJ00,6501.0,92.0,4059.0,91,,,,,,,2442.0,94.0,,,,,,,,,,,,,,
157,CA 0,1993MM01,6501.0,88.0,4059.0,90,,,,,,,2442.0,85.0,,,,,,,,,,,,,,
158,CA 0,1993MM02,6501.0,89.0,4059.0,91,,,,,,,2442.0,85.0,,,,,,,,,,,,,,
159,CA 0,1993MM03,6501.0,91.0,4059.0,91,,,,,,,2442.0,90.0,,,,,,,,,,,,,,
160,CA 0,1993MM04,6501.0,91.0,4059.0,92,,,,,,,2442.0,91.0,,,,,,,,,,,,,,
161,CA 0,1993MM05,6501.0,94.0,4059.0,91,,,,,,,2442.0,99.0,,,,,,,,,,,,,,
162,CA 0,1993MM06,6501.0,97.0,4059.0,91,,,,,,,2442.0,106.0,,,,,,,,,,,,,,
163,CA 0,1993MM07,6501.0,100.0,4059.0,92,,,,,,,2442.0,113.0,,,,,,,,,,,,,,
164,CA 0,1993MM08,6501.0,99.0,4059.0,91,,,,,,,2442.0,111.0,,,,,,,,,,,,,,
165,CA 0,1993MM09,6501.0,92.0,4059.0,91,,,,,,,2442.0,94.0,,,,,,,,,,,,,,
166,CA 0,1993MM10,6501.0,89.0,4059.0,90,,,,,,,2442.0,88.0,,,,,,,,,,,,,,
167,CA 0,1993MM11,6501.0,87.0,4059.0,89,,,,,,,2442.0,84.0,,,,,,,,,,,,,,
168,CA 0,1993MM12,6501.0,87.0,4059.0,89,,,,,,,2442.0,83.0,,,,,,,,,,,,,,
169,CA 0,1994JJ00,6501.0,90.0,4059.0,91,,,,,,,2442.0,89.0,,,,,,,,,,,,,,
170,CA 0,1994MM01,6501.0,87.0,4059.0,90,,,,,,,2442.0,82.0,,,,,,,,,,,,,,
171,CA 0,1994MM02,6501.0,87.0,4059.0,90,,,,,,,2442.0,82.0,,,,,,,,,,,,,,
172,CA 0,1994MM03,6501.0,88.0,4059.0,89,,,,,,,2442.0,85.0,,,,,,,,,,,,,,
173,CA 0,1994MM04,6501.0,88.0,4059.0,90,,,,,,,2442.0,86.0,,,,,,,,,,,,,,
174,CA 0,1994MM05,6501.0,92.0,4059.0,90,,,,,,,2442.0,96.0,,,,,,,,,,,,,,
175,CA 0,1994MM06,6501.0,95.0,4059.0,90,,,,,,,2442.0,103.0,,,,,,,,,,,,,,
176,CA 0,1994MM07,6501.0,97.0,4059.0,92,,,,,,,2442.0,107.0,,,,,,,,,,,,,,
177,CA 0,1994MM08,6501.0,97.0,4059.0,91,,,,,,,2442.0,105.0,,,,,,,,,,,,,,
178,CA 0,1994MM09,6501.0,90.0,4059.0,91,,,,,,,2442.0,89.0,,,,,,,,,,,,,,
179,CA 0,1994MM10,6501.0,86.0,4059.0,91,,,,,,,2442.0,78.0,,,,,,,,,,,,,,
180,CA 0,1994MM11,6501.0,88.0,4059.0,92,,,,,,,2442.0,81.0,,,,,,,,,,,,,,
181,CA 0,1994MM12,6501.0,86.0,4059.0,91,,,,,,,2442.0,76.0,,,,,,,,,,,,,,
182,CA 0,1995JJ00,6501.0,94.0,4059.0,94,,,,,,,2442.0,93.0,,,,,,,,,,,,,,
183,CA 0,1995MM01,6501.0,89.0,4059.0,94,,,,,,,2442.0,80.0,,,,,,,,,,,,,,
184,CA 0,1995MM02,6501.0,90.0,4059.0,94,,,,,,,2442.0,84.0,,,,,,,,,,,,,,
185,CA 0,1995MM03,6501.0,90.0,4059.0,94,,,,,,,2442.0,81.0,,,,,,,,,,,,,,
186,CA 0,1995MM04,6501.0,94.0,4059.0,96,,,,,,,2442.0,91.0,,,,,,,,,,,,,,
187,CA 0,1995MM05,6501.0,96.0,4059.0,96,,,,,,,2442.0,95.0,,,,,,,,,,,,,,
188,CA 0,1995MM06,6501.0,98.0,4059.0,96,,,,,,,2442.0,101.0,,,,,,,,,,,,,,
189,CA 0,1995MM07,6501.0,103.0,4059.0,95,,,,,,,2442.0,118.0,,,,,,,,,,,,,,
190,CA 0,1995MM08,6501.0,104.0,4059.0,95,,,,,,,2442.0,119.0,,,,,,,,,,,,,,
191,CA 0,1995MM09,6501.0,96.0,4059.0,95,,,,,,,2442.0,97.0,,,,,,,,,,,,,,
192,CA 0,1995MM10,6501.0,91.0,4059.0,92,,,,,,,2442.0,89.0,,,,,,,,,,,,,,
193,CA 0,1995MM11,6501.0,88.0,4059.0,92,,,,,,,2442.0,81.0,,,,,,,,,,,,,,
194,CA 0,1995MM12,6501.0,88.0,4059.0,92,,,,,,,2442.0,80.0,,,,,,,,,,,,,,
195,CA 0,1996JJ00,6501.0,99.0,4059.0,98,,,,,,,2442.0,100.0,,,,,,,,,,,,,,
196,CA 0,1996MM01,6501.0,88.0,4059.0,93,,,,,,,2442.0,80.0,,,,,,,,,,,,,,
197,CA 0,1996MM02,6501.0,89.0,4059.0,93,,,,,,,2442.0,81.0,,,,,,,,,,,,,,
198,CA 0,1996MM03,6501.0,90.0,4059.0,94,,,,,,,2442.0,83.0,,,,,,,,,,,,,,
199,CA 0,1996MM04,6501.0,96.0,4059.0,98,,,,,,,2442.0,93.0,,,,,,,,,,,,,,
200,CA 0,1996MM05,6501.0,98.0,4059.0,97,,,,,,,2442.0,100.0,,,,,,,,,,,,,,
201,CA 0,1996MM06,6501.0,101.0,4059.0,97,,,,,,,2442.0,108.0,,,,,,,,,,,,,,
202,CA 0,1996MM07,6501.0,105.0,4059.0,99,,,,,,,2442.0,113.0,,,,,,,,,,,,,,
203,CA 0,1996MM08,6501.0,107.0,4059.0,100,,,,,,,2442.0,118.0,,,,,,,,,,,,,,
204,CA 0,1996MM09,6501.0,105.0,4059.0,100,,,,,,,2442.0,112.0,,,,,,,,,,,,,,
205,CA 0,1996MM10,6501.0,103.0,4059.0,101,,,,,,,2442.0,107.0,,,,,,,,,,,,,,
206,CA 0,1996MM11,6501.0,103.0,4059.0,100,,,,,,,2442.0,107.0,,,,,,,,,,,,,,
207,CA 0,1996MM12,6501.0,102.0,4059.0,101,,,,,,,2442.0,103.0,,,,,,,,,,,,,,
208,CA 0,1997JJ00,6501.0,108.0,4059.0,103,,,,,,,2442.0,117.0,,,,,,,,,,,,,,
209,CA 0,1997MM01,6501.0,105.0,4059.0,104,,,,,,,2442.0,107.0,,,,,,,,,,,,,,
210,CA 0,1997MM02,6501.0,106.0,4059.0,104,,,,,,,2442.0,110.0,,,,,,,,,,,,,,
211,CA 0,1997MM03,6501.0,107.0,4059.0,103,,,,,,,2442.0,115.0,,,,,,,,,,,,,,
212,CA 0,1997MM04,6501.0,109.0,4059.0,104,,,,,,,2442.0,117.0,,,,,,,,,,,,,,
213,CA 0,1997MM05,6501.0,112.0,4059.0,105,,,,,,,2442.0,125.0,,,,,,,,,,,,,,
214,CA 0,1997MM06,6501.0,113.0,4059.0,104,,,,,,,2442.0,129.0,,,,,,,,,,,,,,
215,CA 0,1997MM07,6501.0,112.0,4059.0,102,,,,,,,2442.0,128.0,,,,,,,,,,,,,,
216,CA 0,1997MM08,6501.0,112.0,4059.0,102,,,,,,,2442.0,129.0,,,,,,,,,,,,,,
217,CA 0,1997MM09,6501.0,110.0,4059.0,102,,,,,,,2442.0,123.0,,,,,,,,,,,,,,
218,CA 0,1997MM10,6501.0,106.0,4059.0,102,,,,,,,2442.0,112.0,,,,,,,,,,,,,,
219,CA 0,1997MM11,6501.0,102.0,4059.0,102,,,,,,,2442.0,102.0,,,,,,,,,,,,,,
220,CA 0,1997MM12,6501.0,102.0,4059.0,101,,,,,,,2442.0,104.0,,,,,,,,,,,,,,
221,CA 0,1998JJ00,6501.0,100.0,4059.0,98,,,,,,,2442.0,104.0,,,,,,,,,,,,,,
222,CA 0,1998MM01,6501.0,104.0,4059.0,103,,,,,,,2442.0,106.0,,,,,,,,,,,,,,
223,CA 0,1998MM02,6501.0,105.0,4059.0,103,,,,,,,2442.0,108.0,,,,,,,,,,,,,,
224,CA 0,1998MM03,6501.0,105.0,4059.0,103,,,,,,,2442.0,109.0,,,,,,,,,,,,,,
225,CA 0,1998MM04,6501.0,105.0,4059.0,100,,,,,,,2442.0,112.0,,,,,,,,,,,,,,
226,CA 0,1998MM05,6501.0,106.0,4059.0,100,,,,,,,2442.0,117.0,,,,,,,,,,,,,,
227,CA 0,1998MM06,6501.0,109.0,4059.0,99,,,,,,,2442.0,124.0,,,,,,,,,,,,,,
228,CA 0,1998MM07,6501.0,101.0,4059.0,95,,,,,,,2442.0,111.0,,,,,,,,,,,,,,
229,CA 0,1998MM08,6501.0,102.0,4059.0,95,,,,,,,2442.0,114.0,,,,,,,,,,,,,,
230,CA 0,1998MM09,6501.0,99.0,4059.0,96,,,,,,,2442.0,106.0,,,,,,,,,,,,,,
231,CA 0,1998MM10,6501.0,91.0,4059.0,93,,,,,,,2442.0,88.0,,,,,,,,,,,,,,
232,CA 0,1998MM11,6501.0,87.0,4059.0,93,,,,,,,2442.0,78.0,,,,,,,,,,,,,,
233,CA 0,1998MM12,6501.0,86.0,4059.0,92,,,,,,,2442.0,74.0,,,,,,,,,,,,,,
234,CB 0,1990JJ00,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
235,CB 0,1990MM01,742.0,99.0,348.0,99,,,,,,,394.0,99.0,,,,,,,,,,,,,,
236,CB 0,1990MM02,742.0,99.0,348.0,99,,,,,,,394.0,99.0,,,,,,,,,,,,,,
237,CB 0,1990MM03,742.0,100.0,348.0,100,,,,,,,394.0,99.0,,,,,,,,,,,,,,
238,CB 0,1990MM04,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
239,CB 0,1990MM05,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
240,CB 0,1990MM06,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
241,CB 0,1990MM07,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
242,CB 0,1990MM08,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
243,CB 0,1990MM09,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
244,CB 0,1990MM10,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
245,CB 0,1990MM11,742.0,100.0,348.0,100,,,,,,,394.0,100.0,,,,,,,,,,,,,,
246,CB 0,1990MM12,742.0,100.0,348.0,101,,,,,,,394.0,100.0,,,,,,,,,,,,,,
247,CB 0,1991JJ00,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
248,CB 0,1991MM01,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
249,CB 0,1991MM02,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
250,CB 0,1991MM03,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
251,CB 0,1991MM04,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
252,CB 0,1991MM05,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
253,CB 0,1991MM06,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
254,CB 0,1991MM07,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
255,CB 0,1991MM08,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
256,CB 0,1991MM09,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
257,CB 0,1991MM10,742.0,104.0,348.0,107,,,,,,,394.0,101.0,,,,,,,,,,,,,,
258,CB 0,1991MM11,742.0,104.0,348.0,108,,,,,,,394.0,101.0,,,,,,,,,,,,,,
259,CB 0,1991MM12,742.0,104.0,348.0,108,,,,,,,394.0,101.0,,,,,,,,,,,,,,
260,CB 0,1992JJ00,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
261,CB 0,1992MM01,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
262,CB 0,1992MM02,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
263,CB 0,1992MM03,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
264,CB 0,1992MM04,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
265,CB 0,1992MM05,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
266,CB 0,1992MM06,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
267,CB 0,1992MM07,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
268,CB 0,1992MM08,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
269,CB 0,1992MM09,742.0,106.0,348.0,110,,,,,,,394.0,102.0,,,,,,,,,,,,,,
270,CB 0,1992MM10,742.0,106.0,348.0,111,,,,,,,394.0,102.0,,,,,,,,,,,,,,
271,CB 0,1992MM11,742.0,106.0,348.0,111,,,,,,,394.0,102.0,,,,,,,,,,,,,,
272,CB 0,1992MM12,742.0,106.0,348.0,111,,,,,,,394.0,101.0,,,,,,,,,,,,,,
273,CB 0,1993JJ00,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
274,CB 0,1993MM01,742.0,107.0,348.0,112,,,,,,,394.0,102.0,,,,,,,,,,,,,,
275,CB 0,1993MM02,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
276,CB 0,1993MM03,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
277,CB 0,1993MM04,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
278,CB 0,1993MM05,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
279,CB 0,1993MM06,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
280,CB 0,1993MM07,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
281,CB 0,1993MM08,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
282,CB 0,1993MM09,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
283,CB 0,1993MM10,742.0,107.0,348.0,113,,,,,,,394.0,101.0,,,,,,,,,,,,,,
284,CB 0,1993MM11,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
285,CB 0,1993MM12,742.0,107.0,348.0,113,,,,,,,394.0,102.0,,,,,,,,,,,,,,
286,CB 0,1994JJ00,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
287,CB 0,1994MM01,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
288,CB 0,1994MM02,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
289,CB 0,1994MM03,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
290,CB 0,1994MM04,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
291,CB 0,1994MM05,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
292,CB 0,1994MM06,742.0,108.0,348.0,114,,,,,,,394.0,103.0,,,,,,,,,,,,,,
293,CB 0,1994MM07,742.0,108.0,348.0,115,,,,,,,394.0,103.0,,,,,,,,,,,,,,
294,CB 0,1994MM08,742.0,108.0,348.0,115,,,,,,,394.0,103.0,,,,,,,,,,,,,,
295,CB 0,1994MM09,742.0,109.0,348.0,115,,,,,,,394.0,103.0,,,,,,,,,,,,,,
296,CB 0,1994MM10,742.0,109.0,348.0,115,,,,,,,394.0,104.0,,,,,,,,,,,,,,
297,CB 0,1994MM11,742.0,109.0,348.0,115,,,,,,,394.0,104.0,,,,,,,,,,,,,,
298,CB 0,1994MM12,742.0,109.0,348.0,115,,,,,,,394.0,104.0,,,,,,,,,,,,,,
299,CB 0,1995JJ00,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
300,CB 0,1995MM01,742.0,111.0,348.0,119,,,,,,,394.0,105.0,,,,,,,,,,,,,,
301,CB 0,1995MM02,742.0,111.0,348.0,119,,,,,,,394.0,105.0,,,,,,,,,,,,,,
302,CB 0,1995MM03,742.0,111.0,348.0,119,,,,,,,394.0,105.0,,,,,,,,,,,,,,
303,CB 0,1995MM04,742.0,111.0,348.0,118,,,,,,,394.0,105.0,,,,,,,,,,,,,,
304,CB 0,1995MM05,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
305,CB 0,1995MM06,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
306,CB 0,1995MM07,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
307,CB 0,1995MM08,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
308,CB 0,1995MM09,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
309,CB 0,1995MM10,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
310,CB 0,1995MM11,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
311,CB 0,1995MM12,742.0,111.0,348.0,118,,,,,,,394.0,104.0,,,,,,,,,,,,,,
312,CB 0,1996JJ00,742.0,111.0,348.0,122,,,,,,,394.0,102.0,,,,,,,,,,,,,,
313,CB 0,1996MM01,742.0,113.0,348.0,121,,,,,,,394.0,105.0,,,,,,,,,,,,,,
314,CB 0,1996MM02,742.0,112.0,348.0,121,,,,,,,394.0,105.0,,,,,,,,,,,,,,
315,CB 0,1996MM03,742.0,113.0,348.0,122,,,,,,,394.0,105.0,,,,,,,,,,,,,,
316,CB 0,1996MM04,742.0,112.0,348.0,122,,,,,,,394.0,102.0,,,,,,,,,,,,,,
317,CB 0,1996MM05,742.0,112.0,348.0,122,,,,,,,394.0,102.0,,,,,,,,,,,,,,
318,CB 0,1996MM06,742.0,111.0,348.0,122,,,,,,,394.0,102.0,,,,,,,,,,,,,,
319,CB 0,1996MM07,742.0,110.0,348.0,121,,,,,,,394.0,100.0,,,,,,,,,,,,,,
320,CB 0,1996MM08,742.0,110.0,348.0,122,,,,,,,394.0,101.0,,,,,,,,,,,,,,
321,CB 0,1996MM09,742.0,110.0,348.0,122,,,,,,,394.0,100.0,,,,,,,,,,,,,,
322,CB 0,1996MM10,742.0,111.0,348.0,122,,,,,,,394.0,101.0,,,,,,,,,,,,,,
323,CB 0,1996MM11,742.0,111.0,348.0,122,,,,,,,394.0,101.0,,,,,,,,,,,,,,
324,CB 0,1996MM12,742.0,110.0,348.0,122,,,,,,,394.0,100.0,,,,,,,,,,,,,,
325,CB 0,1997JJ00,742.0,113.0,348.0,125,,,,,,,394.0,103.0,,,,,,,,,,,,,,
326,CB 0,1997MM01,742.0,112.0,348.0,124,,,,,,,394.0,102.0,,,,,,,,,,,,,,
327,CB 0,1997MM02,742.0,112.0,348.0,124,,,,,,,394.0,102.0,,,,,,,,,,,,,,
328,CB 0,1997MM03,742.0,113.0,348.0,124,,,,,,,394.0,102.0,,,,,,,,,,,,,,
329,CB 0,1997MM04,742.0,113.0,348.0,125,,,,,,,394.0,103.0,,,,,,,,,,,,,,
330,CB 0,1997MM05,742.0,113.0,348.0,125,,,,,,,394.0,103.0,,,,,,,,,,,,,,
331,CB 0,1997MM06,742.0,113.0,348.0,125,,,,,,,394.0,103.0,,,,,,,,,,,,,,
332,CB 0,1997MM07,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
333,CB 0,1997MM08,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
334,CB 0,1997MM09,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
335,CB 0,1997MM10,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
336,CB 0,1997MM11,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
337,CB 0,1997MM12,742.0,114.0,348.0,125,,,,,,,394.0,104.0,,,,,,,,,,,,,,
338,CB 0,1998JJ00,742.0,114.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
339,CB 0,1998MM01,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
340,CB 0,1998MM02,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
341,CB 0,1998MM03,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
342,CB 0,1998MM04,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
343,CB 0,1998MM05,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
344,CB 0,1998MM06,742.0,115.0,348.0,127,,,,,,,394.0,104.0,,,,,,,,,,,,,,
345,CB 0,1998MM07,742.0,114.0,348.0,126,,,,,,,394.0,103.0,,,,,,,,,,,,,,
346,CB 0,1998MM08,742.0,114.0,348.0,126,,,,,,,394.0,103.0,,,,,,,,,,,,,,
347,CB 0,1998MM09,742.0,114.0,348.0,126,,,,,,,394.0,103.0,,,,,,,,,,,,,,
348,CB 0,1998MM10,742.0,114.0,348.0,126,,,,,,,394.0,104.0,,,,,,,,,,,,,,
349,CB 0,1998MM11,742.0,114.0,348.0,126,,,,,,,394.0,103.0,,,,,,,,,,,,,,
350,CB 0,1998MM12,742.0,114.0,348.0,126,,,,,,,394.0,103.0,,,,,,,,,,,,,,
351,D  0,1990JJ00,100000.0,100.0,43921.0,100,29302.0,100.0,10746.0,100.0,3873.0,100.0,56079.0,100.0,100000.0,100.0,44696.0,100.0,13636.0,100.0,2147.0,100.0,26232.0,100.0,2571.0,100.0,55414.0,100.0
352,D  0,1990MM01,100000.0,99.0,43921.0,100,29302.0,100.0,10746.0,99.0,3873.0,99.0,56079.0,99.0,100000.0,100.0,44696.0,100.0,13636.0,102.0,2147.0,102.0,26232.0,100.0,2571.0,100.0,55414.0,100.0
353,D  0,1990MM02,100000.0,99.0,43921.0,100,29302.0,100.0,10746.0,99.0,3873.0,100.0,56079.0,98.0,100000.0,100.0,44696.0,100.0,13636.0,102.0,2147.0,100.0,26232.0,99.0,2571.0,100.0,55414.0,99.0
354,D  0,1990MM03,100000.0,99.0,43921.0,99,29302.0,99.0,10746.0,99.0,3873.0,100.0,56079.0,98.0,100000.0,98.0,44696.0,99.0,13636.0,101.0,2147.0,98.0,26232.0,99.0,2571.0,100.0,55414.0,97.0
355,D  0,1990MM04,100000.0,99.0,43921.0,99,29302.0,99.0,10746.0,99.0,3873.0,100.0,56079.0,98.0,100000.0,97.0,44696.0,100.0,13636.0,103.0,2147.0,96.0,26232.0,98.0,2571.0,100.0,55414.0,96.0
356,D  0,1990MM05,100000.0,98.0,43921.0,99,29302.0,99.0,10746.0,99.0,3873.0,100.0,56079.0,98.0,100000.0,96.0,44696.0,99.0,13636.0,103.0,2147.0,96.0,26232.0,98.0,2571.0,101.0,55414.0,94.0
357,D  0,1990MM06,100000.0,98.0,43921.0,99,29302.0,98.0,10746.0,99.0,3873.0,100.0,56079.0,98.0,100000.0,96.0,44696.0,99.0,13636.0,103.0,2147.0,94.0,26232.0,98.0,2571.0,101.0,55414.0,93.0
358,D  0,1990MM07,100000.0,98.0,43921.0,99,29302.0,98.0,10746.0,100.0,3873.0,100.0,56079.0,98.0,100000.0,96.0,44696.0,99.0,13636.0,102.0,2147.0,92.0,26232.0,97.0,2571.0,100.0,55414.0,94.0
359,D  0,1990MM08,100000.0,100.0,43921.0,100,29302.0,100.0,10746.0,101.0,3873.0,100.0,56079.0,101.0,100000.0,100.0,44696.0,100.0,13636.0,99.0,2147.0,100.0,26232.0,100.0,2571.0,100.0,55414.0,101.0
360,D  0,1990MM09,100000.0,102.0,43921.0,101,29302.0,101.0,10746.0,102.0,3873.0,100.0,56079.0,103.0,100000.0,104.0,44696.0,100.0,13636.0,97.0,2147.0,105.0,26232.0,102.0,2571.0,100.0,55414.0,106.0
361,D  0,1990MM10,100000.0,104.0,43921.0,102,29302.0,103.0,10746.0,102.0,3873.0,100.0,56079.0,105.0,100000.0,106.0,44696.0,102.0,12636.0,97.0,2147.0,109.0,26232.0,104.0,2571.0,99.0,55414.0,110.0
362,D  0,1990MM11,100000.0,102.0,43921.0,102,29302.0,102.0,10746.0,101.0,3873.0,101.0,56079.0,103.0,100000.0,104.0,44696.0,101.0,13636.0,96.0,2147.0,105.0,26232.0,103.0,2571.0,99.0,55414.0,106.0
363,D  0,1990MM12,100000.0,101.0,43921.0,101,29302.0,101.0,10746.0,100.0,3873.0,101.0,56079.0,102.0,100000.0,102.0,44696.0,100.0,13636.0,94.0,2147.0,102.0,26232.0,102.0,2571.0,99.0,55414.0,103.0
364,D  0,1991JJ00,100000.0,100.0,43921.0,101,29302.0,101.0,10746.0,102.0,3873.0,102.0,56079.0,100.0,100000.0,99.0,44696.0,100.0,13636.0,97.0,2147.0,102.0,26232.0,101.0,2571.0,102.0,55414.0,98.0
365,D  0,1991MM01,100000.0,102.0,43921.0,102,29302.0,102.0,10746.0,101.0,3873.0,102.0,56079.0,102.0,100000.0,100.0,44696.0,101.0,13636.0,96.0,2147.0,109.0,26232.0,103.0,2571.0,102.0,55414.0,99.0
