ID,Bronnen,Emissies,Perioden,EmissiesNederlandsGrondgebied_1
7396,A048120,A044117,1994JJ00,0.0
7397,A048120,A044117,1995JJ00,0.0
7398,A048120,A044117,1996JJ00,0.0
7399,A048120,A044117,1997JJ00,0.0
7400,A048120,A044117,1998JJ00,0.0
7401,A048120,A044117,1999JJ00,0.0
7402,A048120,A044117,2000JJ00,0.0
7403,A048120,A044117,2001JJ00,0.0
7404,A048120,A044117,2002JJ00,0.0
7405,A048120,A044117,2003JJ00,0.0
7406,A048120,A044117,2004JJ00,0.0
7407,A048120,A044117,2005JJ00,0.0
7408,A048120,A044117,2006JJ00,0.0
7409,A048120,A044117,2007JJ00,0.0
7410,A048120,A044117,2008JJ00,0.0
7411,A048120,A044117,2009JJ00,0.0
7412,A048120,A044117,2010JJ00,0.0
7413,A048120,A044117,2011JJ00,0.0
7414,A048120,A044117,2012JJ00,0.0
7415,A048120,A044117,2013JJ00,0.0
7416,A048120,A044117,2014JJ00,0.0
7417,A048120,A044117,2015JJ00,0.0
7418,A048120,A044117,2016JJ00,0.0
7419,A048120,A044117,2017JJ00,0.0
7420,A048120,A044117,2018JJ00,0.0
7421,A048120,A044117,2019JJ00,0.0
7422,A048120,A044117,2020JJ00,0.0
7423,A048120,A044117,2021JJ00,0.0
7424,A048120,A044115,1990JJ00,7.065
7425,A048120,A044115,1991JJ00,7.059
7426,A048120,A044115,1992JJ00,6.768
7427,A048120,A044115,1993JJ00,6.403
7428,A048120,A044115,1994JJ00,6.563
7429,A048120,A044115,1995JJ00,6.343
7430,A048120,A044115,1996JJ00,6.489
7431,A048120,A044115,1997JJ00,6.194
7432,A048120,A044115,1998JJ00,6.025
7433,A048120,A044115,1999JJ00,6.317
7434,A048120,A044115,2000JJ00,5.723
7435,A048120,A044115,2001JJ00,5.455
7436,A048120,A044115,2002JJ00,4.801
7437,A048120,A044115,2003JJ00,4.356
7438,A048120,A044115,2004JJ00,4.118
7439,A048120,A044115,2005JJ00,4.034
7440,A048120,A044115,2006JJ00,3.668
7441,A048120,A044115,2007JJ00,3.335
7442,A048120,A044115,2008JJ00,3.073
7443,A048120,A044115,2009JJ00,2.791
7444,A048120,A044115,2010JJ00,2.337
7445,A048120,A044115,2011JJ00,2.363
7446,A048120,A044115,2012JJ00,2.01
7447,A048120,A044115,2013JJ00,1.957
7448,A048120,A044115,2014JJ00,1.91
7449,A048120,A044115,2015JJ00,1.733
7450,A048120,A044115,2016JJ00,1.796
7451,A048120,A044115,2017JJ00,1.599
7452,A048120,A044115,2018JJ00,1.531
7453,A048120,A044115,2019JJ00,1.389
7454,A048120,A044115,2020JJ00,1.391
7455,A048120,A044115,2021JJ00,1.263
7456,A048120,A044107,1990JJ00,0.295
7457,A048120,A044107,1991JJ00,0.295
7458,A048120,A044107,1992JJ00,0.283
7459,A048120,A044107,1993JJ00,0.267
7460,A048120,A044107,1994JJ00,0.274
7461,A048120,A044107,1995JJ00,0.265
7462,A048120,A044107,1996JJ00,0.271
7463,A048120,A044107,1997JJ00,0.258
7464,A048120,A044107,1998JJ00,0.251
7465,A048120,A044107,1999JJ00,0.263
7466,A048120,A044107,2000JJ00,0.239
7467,A048120,A044107,2001JJ00,0.228
7468,A048120,A044107,2002JJ00,0.201
7469,A048120,A044107,2003JJ00,0.183
7470,A048120,A044107,2004JJ00,0.173
7471,A048120,A044107,2005JJ00,0.17
7472,A048120,A044107,2006JJ00,0.155
7473,A048120,A044107,2007JJ00,0.14
7474,A048120,A044107,2008JJ00,0.129
7475,A048120,A044107,2009JJ00,0.118
7476,A048120,A044107,2010JJ00,0.099
7477,A048120,A044107,2011JJ00,0.1
7478,A048120,A044107,2012JJ00,0.085
7479,A048120,A044107,2013JJ00,0.083
7480,A048120,A044107,2014JJ00,0.081
7481,A048120,A044107,2015JJ00,0.074
7482,A048120,A044107,2016JJ00,0.077
7483,A048120,A044107,2017JJ00,0.069
7484,A048120,A044107,2018JJ00,0.066
7485,A048120,A044107,2019JJ00,0.06
7486,A048120,A044107,2020JJ00,0.06
7487,A048120,A044107,2021JJ00,0.054
7488,A048120,A044118,1990JJ00,6.77
7489,A048120,A044118,1991JJ00,6.764
7490,A048120,A044118,1992JJ00,6.485
7491,A048120,A044118,1993JJ00,6.136
7492,A048120,A044118,1994JJ00,6.29
7493,A048120,A044118,1995JJ00,6.079
7494,A048120,A044118,1996JJ00,6.218
7495,A048120,A044118,1997JJ00,5.936
7496,A048120,A044118,1998JJ00,5.774
7497,A048120,A044118,1999JJ00,6.054
7498,A048120,A044118,2000JJ00,5.484
7499,A048120,A044118,2001JJ00,5.227
7500,A048120,A044118,2002JJ00,4.6
7501,A048120,A044118,2003JJ00,4.173
7502,A048120,A044118,2004JJ00,3.945
7503,A048120,A044118,2005JJ00,3.864
7504,A048120,A044118,2006JJ00,3.514
7505,A048120,A044118,2007JJ00,3.195
7506,A048120,A044118,2008JJ00,2.943
7507,A048120,A044118,2009JJ00,2.673
7508,A048120,A044118,2010JJ00,2.238
7509,A048120,A044118,2011JJ00,2.263
7510,A048120,A044118,2012JJ00,1.925
7511,A048120,A044118,2013JJ00,1.874
7512,A048120,A044118,2014JJ00,1.829
7513,A048120,A044118,2015JJ00,1.659
7514,A048120,A044118,2016JJ00,1.719
7515,A048120,A044118,2017JJ00,1.531
7516,A048120,A044118,2018JJ00,1.466
7517,A048120,A044118,2019JJ00,1.329
7518,A048120,A044118,2020JJ00,1.332
7519,A048120,A044118,2021JJ00,1.209
7520,A048120,A044112,1990JJ00,30.039
7521,A048120,A044112,1991JJ00,30.195
7522,A048120,A044112,1992JJ00,29.987
7523,A048120,A044112,1993JJ00,29.411
7524,A048120,A044112,1994JJ00,31.108
7525,A048120,A044112,1995JJ00,31.025
7526,A048120,A044112,1996JJ00,32.695
7527,A048120,A044112,1997JJ00,32.049
7528,A048120,A044112,1998JJ00,31.894
7529,A048120,A044112,1999JJ00,34.112
7530,A048120,A044112,2000JJ00,31.635
7531,A048120,A044112,2001JJ00,30.908
7532,A048120,A044112,2002JJ00,27.836
7533,A048120,A044112,2003JJ00,25.935
7534,A048120,A044112,2004JJ00,25.033
7535,A048120,A044112,2005JJ00,25.028
7536,A048120,A044112,2006JJ00,23.488
7537,A048120,A044112,2007JJ00,22.336
7538,A048120,A044112,2008JJ00,21.563
7539,A048120,A044112,2009JJ00,20.384
7540,A048120,A044112,2010JJ00,17.463
7541,A048120,A044112,2011JJ00,18.083
7542,A048120,A044112,2012JJ00,15.57
7543,A048120,A044112,2013JJ00,15.305
7544,A048120,A044112,2014JJ00,15.028
7545,A048120,A044112,2015JJ00,13.786
7546,A048120,A044112,2016JJ00,14.353
7547,A048120,A044112,2017JJ00,12.855
7548,A048120,A044112,2018JJ00,12.445
7549,A048120,A044112,2019JJ00,11.377
7550,A048120,A044112,2020JJ00,11.598
7551,A048120,A044112,2021JJ00,10.669
7552,A048120,A044110,1990JJ00,0.018
7553,A048120,A044110,1991JJ00,0.018
7554,A048120,A044110,1992JJ00,0.018
7555,A048120,A044110,1993JJ00,0.017
7556,A048120,A044110,1994JJ00,0.018
7557,A048120,A044110,1995JJ00,0.018
7558,A048120,A044110,1996JJ00,0.019
7559,A048120,A044110,1997JJ00,0.018
7560,A048120,A044110,1998JJ00,0.018
7561,A048120,A044110,1999JJ00,0.019
7562,A048120,A044110,2000JJ00,0.018
7563,A048120,A044110,2001JJ00,0.018
7564,A048120,A044110,2002JJ00,0.017
7565,A048120,A044110,2003JJ00,0.016
7566,A048120,A044110,2004JJ00,0.016
7567,A048120,A044110,2005JJ00,0.017
7568,A048120,A044110,2006JJ00,0.017
7569,A048120,A044110,2007JJ00,0.016
7570,A048120,A044110,2008JJ00,0.017
7571,A048120,A044110,2009JJ00,0.016
7572,A048120,A044110,2010JJ00,0.014
7573,A048120,A044110,2011JJ00,0.015
7574,A048120,A044110,2012JJ00,0.013
7575,A048120,A044110,2013JJ00,0.014
7576,A048120,A044110,2014JJ00,0.014
7577,A048120,A044110,2015JJ00,0.013
7578,A048120,A044110,2016JJ00,0.014
7579,A048120,A044110,2017JJ00,0.013
7580,A048120,A044110,2018JJ00,0.013
7581,A048120,A044110,2019JJ00,0.013
7582,A048120,A044110,2020JJ00,0.013
7583,A048120,A044110,2021JJ00,0.013
7584,A048120,A044114,1990JJ00,2.468
7585,A048120,A044114,1991JJ00,2.512
7586,A048120,A044114,1992JJ00,2.485
7587,A048120,A044114,1993JJ00,2.425
7588,A048120,A044114,1994JJ00,2.479
7589,A048120,A044114,1995JJ00,2.386
7590,A048120,A044114,1996JJ00,2.5
7591,A048120,A044114,1997JJ00,2.431
7592,A048120,A044114,1998JJ00,2.4
7593,A048120,A044114,1999JJ00,2.546
7594,A048120,A044114,2000JJ00,2.422
7595,A048120,A044114,2001JJ00,2.431
7596,A048120,A044114,2002JJ00,2.245
7597,A048120,A044114,2003JJ00,2.154
7598,A048120,A044114,2004JJ00,2.155
7599,A048120,A044114,2005JJ00,2.238
7600,A048120,A044114,2006JJ00,2.186
7601,A048120,A044114,2007JJ00,2.076
7602,A048120,A044114,2008JJ00,1.113
7603,A048120,A044114,2009JJ00,0.494
7604,A048120,A044114,2010JJ00,0.201
7605,A048120,A044114,2011JJ00,0.012
7606,A048120,A044114,2012JJ00,0.01
7607,A048120,A044114,2013JJ00,0.011
7608,A048120,A044114,2014JJ00,0.011
7609,A048120,A044114,2015JJ00,0.01
7610,A048120,A044114,2016JJ00,0.011
7611,A048120,A044114,2017JJ00,0.01
7612,A048120,A044114,2018JJ00,0.01
7613,A048120,A044114,2019JJ00,0.01
7614,A048120,A044114,2020JJ00,0.01
7615,A048120,A044114,2021JJ00,0.01
7616,A048120,A044113,1990JJ00,3.247
7617,A048120,A044113,1991JJ00,3.259
7618,A048120,A044113,1992JJ00,3.122
7619,A048120,A044113,1993JJ00,2.954
7620,A048120,A044113,1994JJ00,3.001
7621,A048120,A044113,1995JJ00,2.876
7622,A048120,A044113,1996JJ00,2.938
7623,A048120,A044113,1997JJ00,2.8
7624,A048120,A044113,1998JJ00,2.72
7625,A048120,A044113,1999JJ00,2.847
7626,A048120,A044113,2000JJ00,2.642
7627,A048120,A044113,2001JJ00,2.59
7628,A048120,A044113,2002JJ00,2.338
7629,A048120,A044113,2003JJ00,2.171
7630,A048120,A044113,2004JJ00,2.077
7631,A048120,A044113,2005JJ00,2.054
7632,A048120,A044113,2006JJ00,1.898
7633,A048120,A044113,2007JJ00,1.767
7634,A048120,A044113,2008JJ00,1.493
7635,A048120,A044113,2009JJ00,1.287
7636,A048120,A044113,2010JJ00,1.056
7637,A048120,A044113,2011JJ00,1.054
7638,A048120,A044113,2012JJ00,0.905
7639,A048120,A044113,2013JJ00,0.877
7640,A048120,A044113,2014JJ00,0.845
7641,A048120,A044113,2015JJ00,0.756
7642,A048120,A044113,2016JJ00,0.774
7643,A048120,A044113,2017JJ00,0.681
7644,A048120,A044113,2018JJ00,0.648
7645,A048120,A044113,2019JJ00,0.582
7646,A048120,A044113,2020JJ00,0.584
7647,A048120,A044113,2021JJ00,0.509
7648,A048120,A051771,1990JJ00,3.087
7649,A048120,A051771,1991JJ00,3.098
7650,A048120,A051771,1992JJ00,2.968
7651,A048120,A051771,1993JJ00,2.808
7652,A048120,A051771,1994JJ00,2.853
7653,A048120,A051771,1995JJ00,2.734
7654,A048120,A051771,1996JJ00,2.793
7655,A048120,A051771,1997JJ00,2.662
7656,A048120,A051771,1998JJ00,2.585
7657,A048120,A051771,1999JJ00,2.706
7658,A048120,A051771,2000JJ00,2.511
7659,A048120,A051771,2001JJ00,2.462
7660,A048120,A051771,2002JJ00,2.223
7661,A048120,A051771,2003JJ00,2.064
7662,A048120,A051771,2004JJ00,1.974
7663,A048120,A051771,2005JJ00,1.952
7664,A048120,A051771,2006JJ00,1.804
7665,A048120,A051771,2007JJ00,1.68
7666,A048120,A051771,2008JJ00,1.42
7667,A048120,A051771,2009JJ00,1.224
7668,A048120,A051771,2010JJ00,1.004
7669,A048120,A051771,2011JJ00,1.003
7670,A048120,A051771,2012JJ00,0.861
7671,A048120,A051771,2013JJ00,0.835
7672,A048120,A051771,2014JJ00,0.804
7673,A048120,A051771,2015JJ00,0.719
7674,A048120,A051771,2016JJ00,0.737
7675,A048120,A051771,2017JJ00,0.648
7676,A048120,A051771,2018JJ00,0.616
7677,A048120,A051771,2019JJ00,0.554
7678,A048120,A051771,2020JJ00,0.555
7679,A048120,A051771,2021JJ00,0.484
7680,A025433,A044109,1990JJ00,800.0
7681,A025433,A044109,1991JJ00,800.0
7682,A025433,A044109,1992JJ00,800.0
7683,A025433,A044109,1993JJ00,800.0
7684,A025433,A044109,1994JJ00,800.0
7685,A025433,A044109,1995JJ00,900.0
7686,A025433,A044109,1996JJ00,900.0
7687,A025433,A044109,1997JJ00,900.0
7688,A025433,A044109,1998JJ00,900.0
7689,A025433,A044109,1999JJ00,1000.0
7690,A025433,A044109,2000JJ00,1000.0
7691,A025433,A044109,2001JJ00,1000.0
7692,A025433,A044109,2002JJ00,1000.0
7693,A025433,A044109,2003JJ00,1000.0
7694,A025433,A044109,2004JJ00,1000.0
7695,A025433,A044109,2005JJ00,1000.0
7696,A025433,A044109,2006JJ00,1000.0
7697,A025433,A044109,2007JJ00,1000.0
7698,A025433,A044109,2008JJ00,1000.0
7699,A025433,A044109,2009JJ00,1000.0
7700,A025433,A044109,2010JJ00,1000.0
7701,A025433,A044109,2011JJ00,1000.0
7702,A025433,A044109,2012JJ00,1000.0
7703,A025433,A044109,2013JJ00,900.0
7704,A025433,A044109,2014JJ00,900.0
7705,A025433,A044109,2015JJ00,900.0
7706,A025433,A044109,2016JJ00,800.0
7707,A025433,A044109,2017JJ00,800.0
7708,A025433,A044109,2018JJ00,800.0
7709,A025433,A044109,2019JJ00,800.0
7710,A025433,A044109,2020JJ00,800.0
7711,A025433,A044109,2021JJ00,700.0
7712,A025433,A044108,1990JJ00,63.705
7713,A025433,A044108,1991JJ00,62.967
7714,A025433,A044108,1992JJ00,61.223
7715,A025433,A044108,1993JJ00,59.404
7716,A025433,A044108,1994JJ00,57.916
7717,A025433,A044108,1995JJ00,56.475
7718,A025433,A044108,1996JJ00,55.243
7719,A025433,A044108,1997JJ00,54.329
7720,A025433,A044108,1998JJ00,53.468
7721,A025433,A044108,1999JJ00,52.801
7722,A025433,A044108,2000JJ00,52.033
7723,A025433,A044108,2001JJ00,51.358
7724,A025433,A044108,2002JJ00,50.807
7725,A025433,A044108,2003JJ00,50.315
7726,A025433,A044108,2004JJ00,49.894
7727,A025433,A044108,2005JJ00,49.529
7728,A025433,A044108,2006JJ00,49.003
7729,A025433,A044108,2007JJ00,48.173
7730,A025433,A044108,2008JJ00,47.921
7731,A025433,A044108,2009JJ00,47.44
7732,A025433,A044108,2010JJ00,47.251
7733,A025433,A044108,2011JJ00,47.051
7734,A025433,A044108,2012JJ00,46.95
7735,A025433,A044108,2013JJ00,46.641
7736,A025433,A044108,2014JJ00,46.406
7737,A025433,A044108,2015JJ00,46.233
7738,A025433,A044108,2016JJ00,45.745
7739,A025433,A044108,2017JJ00,45.233
7740,A025433,A044108,2018JJ00,44.554
7741,A025433,A044108,2019JJ00,43.711
7742,A025433,A044108,2020JJ00,42.777
7743,A025433,A044108,2021JJ00,41.651
7744,A025433,A044116,1990JJ00,5.039
7745,A025433,A044116,1991JJ00,5.079
7746,A025433,A044116,1992JJ00,4.973
7747,A025433,A044116,1993JJ00,4.841
7748,A025433,A044116,1994JJ00,4.742
7749,A025433,A044116,1995JJ00,4.657
7750,A025433,A044116,1996JJ00,4.6
7751,A025433,A044116,1997JJ00,4.564
7752,A025433,A044116,1998JJ00,4.544
7753,A025433,A044116,1999JJ00,4.543
7754,A025433,A044116,2000JJ00,4.451
7755,A025433,A044116,2001JJ00,4.351
7756,A025433,A044116,2002JJ00,4.264
7757,A025433,A044116,2003JJ00,4.173
7758,A025433,A044116,2004JJ00,4.084
7759,A025433,A044116,2005JJ00,4.001
7760,A025433,A044116,2006JJ00,3.832
7761,A025433,A044116,2007JJ00,3.697
7762,A025433,A044116,2008JJ00,3.586
7763,A025433,A044116,2009JJ00,3.439
7764,A025433,A044116,2010JJ00,3.313
7765,A025433,A044116,2011JJ00,3.187
7766,A025433,A044116,2012JJ00,3.07
7767,A025433,A044116,2013JJ00,2.946
7768,A025433,A044116,2014JJ00,2.727
7769,A025433,A044116,2015JJ00,2.518
7770,A025433,A044116,2016JJ00,2.315
7771,A025433,A044116,2017JJ00,2.143
7772,A025433,A044116,2018JJ00,1.987
7773,A025433,A044116,2019JJ00,1.849
7774,A025433,A044116,2020JJ00,1.721
7775,A025433,A044116,2021JJ00,1.589
7776,A025433,A044117,1990JJ00,0.0
7777,A025433,A044117,1991JJ00,0.0
7778,A025433,A044117,1992JJ00,0.0
7779,A025433,A044117,1993JJ00,0.0
7780,A025433,A044117,1994JJ00,0.0
7781,A025433,A044117,1995JJ00,0.0
7782,A025433,A044117,1996JJ00,0.0
7783,A025433,A044117,1997JJ00,0.0
7784,A025433,A044117,1998JJ00,0.0
7785,A025433,A044117,1999JJ00,0.0
7786,A025433,A044117,2000JJ00,0.0
7787,A025433,A044117,2001JJ00,0.0
7788,A025433,A044117,2002JJ00,0.0
7789,A025433,A044117,2003JJ00,0.0
7790,A025433,A044117,2004JJ00,0.0
7791,A025433,A044117,2005JJ00,0.0
7792,A025433,A044117,2006JJ00,0.0
7793,A025433,A044117,2007JJ00,0.0
7794,A025433,A044117,2008JJ00,0.0
7795,A025433,A044117,2009JJ00,0.0
7796,A025433,A044117,2010JJ00,0.0
7797,A025433,A044117,2011JJ00,0.0
7798,A025433,A044117,2012JJ00,0.0
7799,A025433,A044117,2013JJ00,0.0
7800,A025433,A044117,2014JJ00,0.0
7801,A025433,A044117,2015JJ00,0.0
7802,A025433,A044117,2016JJ00,0.0
7803,A025433,A044117,2017JJ00,0.0
7804,A025433,A044117,2018JJ00,0.0
7805,A025433,A044117,2019JJ00,0.0
7806,A025433,A044117,2020JJ00,0.0
7807,A025433,A044117,2021JJ00,0.0
7808,A025433,A044115,1990JJ00,5.039
7809,A025433,A044115,1991JJ00,5.079
7810,A025433,A044115,1992JJ00,4.973
7811,A025433,A044115,1993JJ00,4.841
7812,A025433,A044115,1994JJ00,4.742
7813,A025433,A044115,1995JJ00,4.657
7814,A025433,A044115,1996JJ00,4.6
7815,A025433,A044115,1997JJ00,4.564
7816,A025433,A044115,1998JJ00,4.544
7817,A025433,A044115,1999JJ00,4.543
7818,A025433,A044115,2000JJ00,4.451
7819,A025433,A044115,2001JJ00,4.351
7820,A025433,A044115,2002JJ00,4.264
7821,A025433,A044115,2003JJ00,4.173
7822,A025433,A044115,2004JJ00,4.084
7823,A025433,A044115,2005JJ00,4.001
7824,A025433,A044115,2006JJ00,3.832
7825,A025433,A044115,2007JJ00,3.697
7826,A025433,A044115,2008JJ00,3.586
7827,A025433,A044115,2009JJ00,3.439
7828,A025433,A044115,2010JJ00,3.313
7829,A025433,A044115,2011JJ00,3.187
7830,A025433,A044115,2012JJ00,3.07
7831,A025433,A044115,2013JJ00,2.946
7832,A025433,A044115,2014JJ00,2.727
7833,A025433,A044115,2015JJ00,2.518
7834,A025433,A044115,2016JJ00,2.315
7835,A025433,A044115,2017JJ00,2.143
7836,A025433,A044115,2018JJ00,1.987
7837,A025433,A044115,2019JJ00,1.849
7838,A025433,A044115,2020JJ00,1.721
7839,A025433,A044115,2021JJ00,1.589
7840,A025433,A044107,1990JJ00,0.232
7841,A025433,A044107,1991JJ00,0.233
7842,A025433,A044107,1992JJ00,0.228
7843,A025433,A044107,1993JJ00,0.221
7844,A025433,A044107,1994JJ00,0.217
7845,A025433,A044107,1995JJ00,0.212
7846,A025433,A044107,1996JJ00,0.209
7847,A025433,A044107,1997JJ00,0.207
7848,A025433,A044107,1998JJ00,0.205
7849,A025433,A044107,1999JJ00,0.205
7850,A025433,A044107,2000JJ00,0.201
7851,A025433,A044107,2001JJ00,0.196
7852,A025433,A044107,2002JJ00,0.193
7853,A025433,A044107,2003JJ00,0.189
7854,A025433,A044107,2004JJ00,0.185
7855,A025433,A044107,2005JJ00,0.182
7856,A025433,A044107,2006JJ00,0.175
7857,A025433,A044107,2007JJ00,0.168
7858,A025433,A044107,2008JJ00,0.163
7859,A025433,A044107,2009JJ00,0.156
7860,A025433,A044107,2010JJ00,0.151
7861,A025433,A044107,2011JJ00,0.146
7862,A025433,A044107,2012JJ00,0.141
7863,A025433,A044107,2013JJ00,0.136
7864,A025433,A044107,2014JJ00,0.126
7865,A025433,A044107,2015JJ00,0.116
7866,A025433,A044107,2016JJ00,0.107
7867,A025433,A044107,2017JJ00,0.099
7868,A025433,A044107,2018JJ00,0.091
7869,A025433,A044107,2019JJ00,0.085
7870,A025433,A044107,2020JJ00,0.079
7871,A025433,A044107,2021JJ00,0.073
7872,A025433,A044118,1990JJ00,4.807
7873,A025433,A044118,1991JJ00,4.846
7874,A025433,A044118,1992JJ00,4.745
7875,A025433,A044118,1993JJ00,4.62
7876,A025433,A044118,1994JJ00,4.525
7877,A025433,A044118,1995JJ00,4.445
7878,A025433,A044118,1996JJ00,4.391
7879,A025433,A044118,1997JJ00,4.357
7880,A025433,A044118,1998JJ00,4.338
7881,A025433,A044118,1999JJ00,4.338
7882,A025433,A044118,2000JJ00,4.25
7883,A025433,A044118,2001JJ00,4.154
7884,A025433,A044118,2002JJ00,4.072
7885,A025433,A044118,2003JJ00,3.984
7886,A025433,A044118,2004JJ00,3.899
7887,A025433,A044118,2005JJ00,3.819
7888,A025433,A044118,2006JJ00,3.657
7889,A025433,A044118,2007JJ00,3.529
7890,A025433,A044118,2008JJ00,3.422
7891,A025433,A044118,2009JJ00,3.283
7892,A025433,A044118,2010JJ00,3.162
7893,A025433,A044118,2011JJ00,3.041
7894,A025433,A044118,2012JJ00,2.929
7895,A025433,A044118,2013JJ00,2.81
7896,A025433,A044118,2014JJ00,2.601
7897,A025433,A044118,2015JJ00,2.402
7898,A025433,A044118,2016JJ00,2.208
7899,A025433,A044118,2017JJ00,2.044
7900,A025433,A044118,2018JJ00,1.896
7901,A025433,A044118,2019JJ00,1.764
7902,A025433,A044118,2020JJ00,1.642
7903,A025433,A044118,2021JJ00,1.517
7904,A025433,A044112,1990JJ00,9.63
7905,A025433,A044112,1991JJ00,9.996
7906,A025433,A044112,1992JJ00,10.395
7907,A025433,A044112,1993JJ00,10.508
7908,A025433,A044112,1994JJ00,10.758
7909,A025433,A044112,1995JJ00,11.084
7910,A025433,A044112,1996JJ00,11.526
7911,A025433,A044112,1997JJ00,12.008
7912,A025433,A044112,1998JJ00,12.509
7913,A025433,A044112,1999JJ00,13.054
7914,A025433,A044112,2000JJ00,13.153
7915,A025433,A044112,2001JJ00,13.141
7916,A025433,A044112,2002JJ00,13.132
7917,A025433,A044112,2003JJ00,12.977
7918,A025433,A044112,2004JJ00,12.725
7919,A025433,A044112,2005JJ00,12.506
7920,A025433,A044112,2006JJ00,11.975
7921,A025433,A044112,2007JJ00,11.941
7922,A025433,A044112,2008JJ00,11.772
7923,A025433,A044112,2009JJ00,11.441
7924,A025433,A044112,2010JJ00,11.067
7925,A025433,A044112,2011JJ00,10.586
7926,A025433,A044112,2012JJ00,9.997
7927,A025433,A044112,2013JJ00,9.332
7928,A025433,A044112,2014JJ00,8.826
7929,A025433,A044112,2015JJ00,8.256
7930,A025433,A044112,2016JJ00,7.63
7931,A025433,A044112,2017JJ00,7.217
7932,A025433,A044112,2018JJ00,6.871
7933,A025433,A044112,2019JJ00,6.603
7934,A025433,A044112,2020JJ00,6.333
7935,A025433,A044112,2021JJ00,5.96
7936,A025433,A044110,1990JJ00,0.005
7937,A025433,A044110,1991JJ00,0.005
7938,A025433,A044110,1992JJ00,0.006
7939,A025433,A044110,1993JJ00,0.006
7940,A025433,A044110,1994JJ00,0.006
7941,A025433,A044110,1995JJ00,0.006
7942,A025433,A044110,1996JJ00,0.006
7943,A025433,A044110,1997JJ00,0.006
7944,A025433,A044110,1998JJ00,0.007
7945,A025433,A044110,1999JJ00,0.007
7946,A025433,A044110,2000JJ00,0.007
7947,A025433,A044110,2001JJ00,0.007
7948,A025433,A044110,2002JJ00,0.007
7949,A025433,A044110,2003JJ00,0.007
7950,A025433,A044110,2004JJ00,0.007
7951,A025433,A044110,2005JJ00,0.008
7952,A025433,A044110,2006JJ00,0.008
7953,A025433,A044110,2007JJ00,0.008
7954,A025433,A044110,2008JJ00,0.008
7955,A025433,A044110,2009JJ00,0.008
7956,A025433,A044110,2010JJ00,0.008
7957,A025433,A044110,2011JJ00,0.008
7958,A025433,A044110,2012JJ00,0.007
7959,A025433,A044110,2013JJ00,0.007
7960,A025433,A044110,2014JJ00,0.007
7961,A025433,A044110,2015JJ00,0.007
7962,A025433,A044110,2016JJ00,0.006
7963,A025433,A044110,2017JJ00,0.006
7964,A025433,A044110,2018JJ00,0.006
7965,A025433,A044110,2019JJ00,0.006
7966,A025433,A044110,2020JJ00,0.006
7967,A025433,A044110,2021JJ00,0.006
7968,A025433,A044114,1990JJ00,0.584
7969,A025433,A044114,1991JJ00,0.618
7970,A025433,A044114,1992JJ00,0.644
7971,A025433,A044114,1993JJ00,0.645
7972,A025433,A044114,1994JJ00,0.638
7973,A025433,A044114,1995JJ00,0.635
7974,A025433,A044114,1996JJ00,0.66
7975,A025433,A044114,1997JJ00,0.689
7976,A025433,A044114,1998JJ00,0.72
7977,A025433,A044114,1999JJ00,0.753
7978,A025433,A044114,2000JJ00,0.78
7979,A025433,A044114,2001JJ00,0.802
7980,A025433,A044114,2002JJ00,0.823
7981,A025433,A044114,2003JJ00,0.833
7982,A025433,A044114,2004JJ00,0.84
7983,A025433,A044114,2005JJ00,0.854
7984,A025433,A044114,2006JJ00,0.849
7985,A025433,A044114,2007JJ00,0.849
7986,A025433,A044114,2008JJ00,0.476
7987,A025433,A044114,2009JJ00,0.218
7988,A025433,A044114,2010JJ00,0.105
7989,A025433,A044114,2011JJ00,0.005
7990,A025433,A044114,2012JJ00,0.005
7991,A025433,A044114,2013JJ00,0.005
7992,A025433,A044114,2014JJ00,0.005
7993,A025433,A044114,2015JJ00,0.005
7994,A025433,A044114,2016JJ00,0.004
7995,A025433,A044114,2017JJ00,0.004
7996,A025433,A044114,2018JJ00,0.004
7997,A025433,A044114,2019JJ00,0.004
7998,A025433,A044114,2020JJ00,0.004
7999,A025433,A044114,2021JJ00,0.004
8000,A025433,A044113,1990JJ00,0.761
8001,A025433,A044113,1991JJ00,0.795
8002,A025433,A044113,1992JJ00,0.799
8003,A025433,A044113,1993JJ00,0.788
8004,A025433,A044113,1994JJ00,0.782
8005,A025433,A044113,1995JJ00,0.782
8006,A025433,A044113,1996JJ00,0.795
8007,A025433,A044113,1997JJ00,0.812
8008,A025433,A044113,1998JJ00,0.833
8009,A025433,A044113,1999JJ00,0.858
8010,A025433,A044113,2000JJ00,0.864
8011,A025433,A044113,2001JJ00,0.864
8012,A025433,A044113,2002JJ00,0.866
8013,A025433,A044113,2003JJ00,0.86
8014,A025433,A044113,2004JJ00,0.844
8015,A025433,A044113,2005JJ00,0.824
8016,A025433,A044113,2006JJ00,0.773
